time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
1.119999,-0.000001,0.000000,0.000988,-0.000002,0.000001,0.000911,0.873699,-0.000000,-0.000000,0.486467,-0.000000,-0.000001,1.862486
1.129999,-0.000001,0.000000,0.000997,-0.000002,0.000001,0.000911,0.869110,-0.000000,-0.000000,0.494619,-0.000000,-0.000001,1.879573
1.139999,-0.000001,0.000000,0.001007,-0.000002,0.000001,0.000911,0.864402,-0.000000,-0.000000,0.502802,-0.000000,-0.000001,1.896660
1.149999,-0.000001,0.000000,0.001016,-0.000002,0.000001,0.000911,0.859573,-0.000000,-0.000000,0.511013,-0.000000,-0.000001,1.913747
1.159999,-0.000001,0.000000,0.001025,-0.000002,0.000001,0.000911,0.854622,-0.000000,-0.000000,0.519251,0.000000,-0.000001,1.930834
1.169999,-0.000001,0.000000,0.001034,-0.000002,0.000001,0.000911,0.849546,-0.000000,-0.000000,0.527514,0.000000,-0.000001,1.947921
1.179999,-0.000001,0.000000,0.001043,-0.000002,0.000001,0.000911,0.844346,-0.000000,-0.000000,0.535799,0.000000,-0.000001,1.965008
1.189999,-0.000001,0.000000,0.001052,-0.000002,0.000001,0.000911,0.839017,-0.000000,-0.000000,0.544105,0.000000,-0.000001,1.982095
1.199999,-0.000001,0.000000,0.001061,-0.000003,0.000001,0.000911,0.833560,-0.000000,-0.000000,0.552428,0.000000,-0.000001,1.999182
1.209999,-0.000001,0.000000,0.001070,-0.000003,0.000001,0.000911,0.827973,-0.000000,-0.000000,0.560768,0.000000,-0.000001,2.016269
1.219999,-0.000001,0.000000,0.001079,-0.000003,0.000001,0.000911,0.822253,-0.000000,-0.000000,0.569122,0.000000,-0.000001,2.033356
1.229999,-0.000001,0.000000,0.001089,-0.000003,0.000001,0.000910,0.816400,-0.000000,-0.000000,0.577487,0.000000,-0.000001,2.050443
1.239999,-0.000001,0.000000,0.001098,-0.000003,0.000001,0.000910,0.810412,-0.000000,-0.000000,0.585861,0.000000,-0.000001,2.067530
1.249999,-0.000001,0.000000,0.001107,-0.000003,0.000001,0.000910,0.804287,-0.000000,-0.000000,0.594241,0.000000,-0.000001,2.084617
1.259999,-0.000001,0.000000,0.001116,-0.000003,0.000001,0.000910,0.798024,-0.000000,-0.000000,0.602626,0.000000,-0.000001,2.101704
1.269999,-0.000001,0.000000,0.001125,-0.000003,0.000001,0.000910,0.791621,-0.000000,-0.000000,0.611013,0.000000,-0.000001,2.118791
1.279999,-0.000001,0.000000,0.001134,-0.000003,0.000001,0.000910,0.785077,-0.000000,-0.000000,0.619398,0.000000,-0.000001,2.135878
1.289999,-0.000001,0.000000,0.001143,-0.000003,0.000001,0.000910,0.778391,-0.000000,-0.000000,0.627780,0.000000,-0.000001,2.152965
1.299999,-0.000001,0.000000,0.001152,-0.000003,0.000001,0.000910,0.771561,-0.000000,-0.000000,0.636156,0.000000,-0.000001,2.170052
1.309999,-0.000001,0.000000,0.001161,-0.000003,0.000001,0.000910,0.764585,-0.000000,-0.000000,0.644522,0.000000,-0.000001,2.187139
1.319999,-0.000001,0.000000,0.001170,-0.000003,0.000001,0.000910,0.757464,-0.000000,-0.000000,0.652877,0.000000,-0.000001,2.204226
1.329999,-0.000001,0.000000,0.001180,-0.000003,0.000001,0.000910,0.750194,-0.000000,-0.000000,0.661218,0.000000,-0.000001,2.221313
1.339999,-0.000001,0.000000,0.001189,-0.000003,0.000001,0.000910,0.742776,-0.000000,-0.000000,0.669540,0.000000,-0.000001,2.238400
1.349999,-0.000001,0.000000,0.001198,-0.000003,0.000001,0.000910,0.735207,-0.000000,-0.000000,0.677843,0.000000,-0.000001,2.255487
1.359999,-0.000001,0.000000,0.001207,-0.000003,0.000001,0.000910,0.727487,-0.000000,-0.000000,0.686122,0.000000,-0.000001,2.272574
1.369999,-0.000001,0.000000,0.001216,-0.000003,0.000001,0.000910,0.719614,-0.000000,-0.000000,0.694375,0.000000,-0.000001,2.289661
1.379999,-0.000001,0.000000,0.001225,-0.000003,0.000001,0.000910,0.711587,-0.000000,-0.000000,0.702598,0.000000,-0.000001,2.306748
1.389999,-0.000001,0.000000,0.001234,-0.000004,0.000001,0.000910,0.703406,-0.000000,-0.000000,0.710788,0.000000,-0.000001,2.323835
1.399999,-0.000001,0.000001,0.001243,-0.000004,0.000001,0.000910,0.695069,-0.000000,-0.000000,0.718943,0.000000,-0.000001,2.340922
1.409999,-0.000001,0.000001,0.001252,-0.000004,0.000001,0.000910,0.686576,-0.000000,-0.000000,0.727058,0.000000,-0.000001,2.358009
1.419999,-0.000001,0.000001,0.001261,-0.000004,0.000001,0.000910,0.677925,-0.000000,-0.000000,0.735131,0.000000,-0.000001,2.375096
1.429999,-0.000001,0.000001,0.001271,-0.000004,0.000001,0.000910,0.669116,-0.000000,-0.000000,0.743158,0.000000,-0.000001,2.392183
1.439999,-0.000002,0.000001,0.001280,-0.000004,0.000001,0.000910,0.660147,-0.000000,-0.000000,0.751136,0.000000,-0.000001,2.409270
1.449999,-0.000002,0.000001,0.001289,-0.000004,0.000001,0.000910,0.651019,-0.000000,-0.000000,0.759062,0.000000,-0.000001,2.426357
1.459999,-0.000002,0.000001,0.001298,-0.000004,0.000001,0.000910,0.641729,-0.000000,-0.000000,0.766931,0.000000,-0.000001,2.443444
1.469999,-0.000002,0.000001,0.001307,-0.000004,0.000001,0.000910,0.632279,-0.000000,-0.000000,0.774741,0.000000,-0.000001,2.460531
1.479999,-0.000002,0.000001,0.001316,-0.000004,0.000001,0.000910,0.622666,-0.000000,-0.000000,0.782487,0.000000,-0.000001,2.477618
1.489999,-0.000002,0.000001,0.001325,-0.000004,0.000000,0.000910,0.612892,-0.000000,-0.000000,0.790167,0.000000,-0.000001,2.494704
1.499999,-0.000002,0.000001,0.001334,-0.000004,0.000000,0.000910,0.602954,-0.000000,-0.000000,0.797776,0.000000,-0.000001,2.511791
1.509999,-0.000002,0.000001,0.001343,-0.000004,0.000000,0.000910,0.592853,-0.000000,-0.000000,0.805311,0.000000,-0.000001,2.528878
1.519999,-0.000002,0.000001,0.001353,-0.000004,0.000000,0.000910,0.582589,-0.000000,-0.000000,0.812767,0.000000,-0.000001,2.545965
1.529999,-0.000002,0.000001,0.001362,-0.000004,0.000000,0.000910,0.572160,-0.000000,-0.000000,0.820142,0.000000,-0.000001,2.563052
1.539999,-0.000002,0.000001,0.001371,-0.000004,0.000000,0.000910,0.561568,-0.000000,-0.000000,0.827431,0.000000,-0.000001,2.580139
1.549999,-0.000002,0.000001,0.001380,-0.000004,0.000000,0.000910,0.550811,-0.000000,-0.000000,0.834630,0.000000,-0.000001,2.597226
1.559999,-0.000002,0.000001,0.001389,-0.000004,0.000000,0.000910,0.539891,-0.000000,-0.000000,0.841735,0.000000,-0.000001,2.614313
1.569999,-0.000002,0.000001,0.001398,-0.000004,0.000000,0.000910,0.528806,-0.000000,-0.000000,0.848743,0.000000,-0.000001,2.631400
1.579999,-0.000002,0.000001,0.001407,-0.000004,0.000000,0.000910,0.517557,-0.000000,-0.000000,0.855649,0.000000,-0.000000,2.648487
1.589999,-0.000002,0.000001,0.001416,-0.000004,0.000000,0.000910,0.506144,-0.000000,-0.000000,0.862449,0.000000,-0.000000,2.665574
1.599999,-0.000002,0.000001,0.001425,-0.000005,0.000000,0.000910,0.494568,-0.000000,-0.000000,0.869139,0.000000,-0.000000,2.682661
1.609999,-0.000002,0.000001,0.001434,-0.000005,0.000000,0.000910,0.482828,-0.000000,-0.000000,0.875715,0.000000,-0.000000,2.699748
1.619999,-0.000002,0.000001,0.001444,-0.000005,0.000000,0.000910,0.470926,-0.000000,-0.000000,0.882173,0.000000,-0.000000,2.716835
1.629999,-0.000002,0.000001,0.001453,-0.000005,0.000000,0.000910,0.458861,-0.000000,-0.000000,0.888508,0.000001,-0.000000,2.733922
1.639999,-0.000002,0.000001,0.001462,-0.000005,0.000000,0.000910,0.446635,-0.000000,-0.000000,0.894716,0.000001,-0.000000,2.751009
1.649999,-0.000002,0.000001,0.001471,-0.000005,0.000000,0.000910,0.434248,-0.000000,-0.000000,0.900793,0.000001,-0.000000,2.768096
1.659999,-0.000002,0.000001,0.001480,-0.000005,0.000000,0.000910,0.421700,-0.000000,-0.000000,0.906735,0.000001,-0.000000,2.785183
1.669999,-0.000003,0.000001,0.001489,-0.000005,0.000000,0.000910,0.408994,-0.000000,-0.000000,0.912537,0.000001,-0.000000,2.802270
1.679999,-0.000003,0.000001,0.001498,-0.000005,0.000000,0.000910,0.396129,-0.000000,-0.000000,0.918195,0.000001,-0.000000,2.819357
1.689999,-0.000003,0.000001,0.001507,-0.000005,0.000000,0.000910,0.383107,-0.000000,-0.000000,0.923704,0.000001,-0.000000,2.836444
1.699999,-0.000003,0.000001,0.001516,-0.000005,0.000000,0.000910,0.369929,-0.000000,-0.000000,0.929060,0.000001,-0.000000,2.853531
1.709999,-0.000003,0.000001,0.001525,-0.000005,0.000000,0.000910,0.356596,-0.000000,-0.000000,0.934259,0.000001,-0.000000,2.870618
1.719999,-0.000003,0.000001,0.001535,-0.000005,-0.000000,0.000910,0.343111,-0.000000,-0.000000,0.939295,0.000001,-0.000000,2.887705
1.729999,-0.000003,0.000001,0.001544,-0.000005,-0.000000,0.000910,0.329473,-0.000000,-0.000000,0.944165,0.000001,-0.000000,2.904792
1.739999,-0.000003,0.000001,0.001553,-0.000005,-0.000000,0.000910,0.315685,-0.000000,-0.000000,0.948864,0.000001,-0.000000,2.921879
1.749999,-0.000003,0.000001,0.001562,-0.000005,-0.000000,0.000910,0.301749,-0.000000,-0.000000,0.953387,0.000001,-0.000000,2.938966
1.759999,-0.000003,0.000001,0.001571,-0.000005,-0.000000,0.000910,0.287666,-0.000000,-0.000000,0.957731,0.000001,-0.000000,2.956053
1.769999,-0.000003,0.000001,0.001580,-0.000005,-0.000000,0.000910,0.273439,-0.000000,-0.000000,0.961890,0.000001,-0.000000,2.973140
1.779999,-0.000003,0.000001,0.001589,-0.000005,-0.000000,0.000910,0.259068,-0.000000,-0.000000,0.965859,0.000001,-0.000000,2.990227
1.789999,-0.000003,0.000001,0.001598,-0.000005,-0.000000,0.000910,0.244558,-0.000000,-0.000000,0.969635,0.000001,-0.000000,3.007314
1.799999,-0.000003,0.000001,0.001607,-0.000005,-0.000000,0.000910,0.229909,-0.000000,-0.000000,0.973212,0.000001,-0.000000,3.024401
1.809999,-0.000003,0.000001,0.001616,-0.000005,-0.000000,0.000910,0.215125,-0.000000,-0.000000,0.976587,0.000001,-0.000000,3.041488
1.819999,-0.000003,0.000001,0.001626,-0.000005,-0.000000,0.000910,0.200207,-0.000000,-0.000000,0.979754,0.000001,-0.000000,3.058575
1.829999,-0.000003,0.000001,0.001635,-0.000005,-0.000000,0.000910,0.185159,-0.000000,-0.000000,0.982709,0.000001,-0.000000,3.075662
1.839999,-0.000003,0.000001,0.001644,-0.000005,-0.000000,0.000910,0.169984,-0.000000,-0.000000,0.985447,0.000001,-0.000000,3.092749
