cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.025087,-0.122292,0.088079,-0.027221,-0.016851,-0.012031,-0.600000,-0.000003,1.000000,-0.607896,0.000930,0.980036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016413,-0.016634,1.173888,0.000000
0.000000,0.000000,0.000000,-0.026936,-0.123294,0.089500,-0.028061,-0.016869,-0.012039,-0.600000,-0.000003,1.000000,-0.607898,0.000963,0.980037,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016413,-0.016634,1.173888,0.002000
0.000000,0.000000,0.000000,-0.028784,-0.124295,0.090920,-0.028900,-0.016887,-0.012048,-0.600000,-0.000003,1.000000,-0.607900,0.000997,0.980037,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016413,-0.016634,1.173888,0.004000
0.000000,0.000000,0.000000,-0.030632,-0.125297,0.092341,-0.029739,-0.016905,-0.012056,-0.600000,-0.000003,1.000000,-0.607902,0.001031,0.980037,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016458,-0.016662,1.173897,0.006000
0.000000,0.000000,0.000000,-0.036865,-0.121225,0.108824,-0.030146,-0.016922,-0.012061,-0.600000,-0.000003,1.000000,-0.607902,0.001043,0.980037,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016712,-0.016796,1.173937,0.008000
0.000000,0.000000,0.000000,-0.042515,-0.107065,0.118015,-0.031341,-0.016659,-0.012130,-0.599999,-0.000003,1.000000,-0.607835,0.001100,0.980065,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016704,-0.016649,1.173881,0.010000
0.000000,0.000000,0.000000,-0.043216,-0.078839,0.085418,-0.032215,-0.016480,-0.012172,-0.599999,-0.000003,1.000000,-0.607795,0.001134,0.980082,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016704,-0.016649,1.173881,0.012000
0.000000,0.000000,0.000000,-0.037744,-0.045460,0.055651,-0.032564,-0.016431,-0.012176,-0.599999,-0.000003,1.000000,-0.607795,0.001134,0.980082,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016704,-0.016649,1.173881,0.014000
0.000000,0.000000,0.000000,-0.026241,-0.019881,0.045070,-0.032689,-0.016661,-0.012181,-0.599999,-0.000003,1.000000,-0.607867,0.001087,0.980053,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016720,-0.016669,1.173887,0.016000
0.000000,0.000000,0.000000,-0.014454,-0.009237,0.038939,-0.032804,-0.016784,-0.012185,-0.599999,-0.000003,1.000000,-0.607901,0.001065,0.980040,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016855,-0.016795,1.173930,0.018000
0.000000,0.000000,0.000000,-0.007610,-0.013015,0.035282,-0.033587,-0.016615,-0.012149,-0.599998,-0.000003,1.000000,-0.607831,0.001134,0.980073,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016858,-0.016664,1.173880,0.020000
0.000000,0.000000,0.000000,-0.006925,-0.032364,0.045724,-0.034238,-0.016489,-0.012131,-0.599998,-0.000003,1.000000,-0.607791,0.001174,0.980093,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016858,-0.016664,1.173880,0.022000
0.000000,0.000000,0.000000,-0.003782,-0.057273,0.080371,-0.034605,-0.016437,-0.012135,-0.599998,-0.000003,1.000000,-0.607791,0.001174,0.980093,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016858,-0.016664,1.173880,0.024000
0.000000,0.000000,0.000000,0.002548,-0.078850,0.130224,-0.036246,-0.016727,-0.012159,-0.599998,-0.000003,1.000000,-0.607870,0.001484,0.980058,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016858,-0.016664,1.173880,0.026000
0.000000,0.000000,0.000000,0.008072,-0.082747,0.168819,-0.037088,-0.016837,-0.012171,-0.599998,-0.000003,1.000000,-0.607899,0.001598,0.980045,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016880,-0.016668,1.173881,0.028000
0.000000,0.000000,0.000000,0.013473,-0.070226,0.189338,-0.037660,-0.016704,-0.012097,-0.599996,-0.000003,1.000000,-0.607819,0.001701,0.980091,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016943,-0.016678,1.173884,0.030000
0.000000,0.000000,0.000000,0.018872,-0.061526,0.196684,-0.038332,-0.016630,-0.012074,-0.599996,-0.000003,1.000000,-0.607788,0.001743,0.980109,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016943,-0.016678,1.173884,0.032000
0.000000,0.000000,0.000000,0.020636,-0.066349,0.164369,-0.038976,-0.016590,-0.012082,-0.599996,-0.000003,1.000000,-0.607788,0.001743,0.980109,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016943,-0.016678,1.173884,0.034000
0.000000,0.000000,0.000000,0.018462,-0.070112,0.098842,-0.039909,-0.016883,-0.012101,-0.599996,-0.000003,1.000000,-0.607872,0.001844,0.980066,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016943,-0.016678,1.173884,0.036000
0.000000,0.000000,0.000000,0.014607,-0.064997,0.046350,-0.040425,-0.016992,-0.012110,-0.599996,-0.000003,1.000000,-0.607897,0.001874,0.980053,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016958,-0.016682,1.173885,0.038000
0.000000,0.000000,0.000000,0.008575,-0.055970,-0.007732,-0.040110,-0.017196,-0.012071,-0.599994,-0.000003,1.000000,-0.607814,0.002000,0.980109,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016991,-0.016690,1.173887,0.040000
0.000000,0.000000,0.000000,0.000988,-0.051506,-0.053258,-0.040335,-0.017247,-0.012061,-0.599994,-0.000003,1.000000,-0.607785,0.002045,0.980129,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016991,-0.016690,1.173887,0.042000
0.000000,0.000000,0.000000,-0.006293,-0.052262,-0.090779,-0.040808,-0.017208,-0.012066,-0.599994,-0.000003,1.000000,-0.607785,0.002045,0.980129,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016991,-0.016690,1.173887,0.044000
0.000000,0.000000,0.000000,-0.008986,-0.062323,-0.120406,-0.041106,-0.017521,-0.012077,-0.599994,-0.000003,1.000000,-0.607876,0.002026,0.980074,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.016992,-0.016750,1.173714,0.046000
0.000000,0.000000,0.000000,-0.004459,-0.079219,-0.120589,-0.041343,-0.017608,-0.012082,-0.599994,-0.000003,1.000000,-0.607895,0.002021,0.980062,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017004,-0.016793,1.173396,0.048000
0.000000,0.000000,0.000000,0.002409,-0.091741,-0.078343,-0.040493,-0.017771,-0.012109,-0.599992,-0.000003,1.000000,-0.607803,0.002175,0.980123,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017020,-0.016701,1.173345,0.050000
0.000000,0.000000,0.000000,0.004487,-0.098260,-0.045250,-0.040573,-0.017792,-0.012118,-0.599991,-0.000003,1.000000,-0.607782,0.002211,0.980138,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017020,-0.016701,1.173345,0.052000
0.000000,0.000000,0.000000,0.002136,-0.098609,-0.060337,-0.040924,-0.017759,-0.012122,-0.599991,-0.000003,1.000000,-0.607782,0.002211,0.980138,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017020,-0.016701,1.173345,0.054000
0.000000,0.000000,0.000000,0.001280,-0.092924,-0.084155,-0.040828,-0.018104,-0.012128,-0.599991,-0.000003,1.000000,-0.607879,0.002116,0.980076,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017200,-0.016756,1.173281,0.056000
0.000000,0.000000,0.000000,0.000321,-0.083865,-0.082797,-0.040920,-0.018179,-0.012131,-0.599991,-0.000003,1.000000,-0.607894,0.002102,0.980066,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017543,-0.016791,1.173126,0.058000
0.000000,0.000000,0.000000,-0.009683,-0.070538,-0.085024,-0.039387,-0.018366,-0.012149,-0.599988,-0.000003,1.000000,-0.607798,0.002273,0.980123,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017571,-0.016711,1.173073,0.060000
0.000000,0.000000,0.000000,-0.029442,-0.055009,-0.078583,-0.039319,-0.018394,-0.012155,-0.599987,-0.000003,1.000000,-0.607779,0.002306,0.980133,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017571,-0.016711,1.173073,0.062000
0.000000,0.000000,0.000000,-0.048781,-0.043340,-0.060123,-0.039597,-0.018373,-0.012158,-0.599987,-0.000003,1.000000,-0.607779,0.002306,0.980133,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017571,-0.016711,1.173073,0.064000
0.000000,0.000000,0.000000,-0.063588,-0.039373,-0.053624,-0.039272,-0.018734,-0.012161,-0.599987,-0.000003,1.000000,-0.607882,0.002163,0.980071,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017679,-0.016783,1.173054,0.066000
0.000000,0.000000,0.000000,-0.070671,-0.041784,-0.059678,-0.039340,-0.018788,-0.012163,-0.599987,-0.000003,1.000000,-0.607893,0.002148,0.980064,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017821,-0.016788,1.172986,0.068000
0.000000,0.000000,0.000000,-0.067064,-0.045982,-0.049833,-0.037129,-0.019095,-0.012170,-0.599983,-0.000003,1.000000,-0.607789,0.002341,0.980119,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017851,-0.016719,1.172937,0.070000
0.000000,0.000000,0.000000,-0.054408,-0.050639,-0.027002,-0.037061,-0.019135,-0.012173,-0.599983,-0.000003,1.000000,-0.607778,0.002362,0.980125,0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016561,-0.032223,0.001055,0.000000,0.000002,1.250000,0.017851,-0.016719,1.172937,0.072000
