time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
4,2.2302,0.4183,0.0078,-0.0262,-0.0556,0.0027,-0.33,1.05,-32.15,0,0.008,-0.070,-0.327,-0.072,0.021,-0.001,1.001,0.000,0.000,0.000
4,2.2290,0.4176,0.0078,-0.0314,-0.0570,0.0025,-0.54,1.09,-32.11,0,0.008,0.106,0.070,-0.161,0.023,-0.001,1.001,0.000,0.000,0.000
4,2.2315,0.4199,0.0081,-0.0166,-0.0418,0.0045,-0.58,1.09,-32.08,0,0.010,-0.187,0.271,-0.046,0.021,-0.002,1.001,0.000,0.000,0.000
4,2.2348,0.4233,0.0082,0.0024,-0.0219,0.0052,-0.50,1.11,-32.05,0,0.010,-0.065,0.123,0.080,0.021,-0.004,1.000,0.000,0.000,0.000
4,2.2366,0.4278,0.0082,0.0124,0.0034,0.0053,-0.50,1.11,-32.02,0,0.010,0.143,0.143,0.076,0.023,-0.004,0.999,0.000,0.000,0.000
4,2.2372,0.4285,0.0082,0.0158,0.0070,0.0052,-0.48,1.11,-31.99,0,0.010,-0.149,-0.109,-0.267,0.021,-0.003,0.998,0.000,0.000,0.000
4,2.2358,0.4273,0.0084,0.0078,0.0012,0.0060,-0.49,1.15,-31.96,0,0.010,0.135,0.133,-0.040,0.022,-0.004,1.001,0.000,0.000,0.000
4,2.2359,0.4272,0.0091,0.0089,0.0010,0.0095,-0.50,1.13,-31.93,0,0.010,0.022,-0.177,-0.099,0.022,-0.004,1.003,0.000,0.000,0.000
4,2.2358,0.4270,0.0092,0.0083,0.0005,0.0096,-0.50,1.11,-31.90,0,0.010,-0.240,-0.189,0.204,0.021,-0.003,1.001,0.000,0.000,0.000
4,2.2352,0.4276,0.0093,0.0049,0.0042,0.0096,-0.48,1.06,-31.86,0,0.010,0.164,0.072,-0.201,0.021,-0.001,1.000,0.000,0.000,0.000
4,2.2358,0.4278,0.0094,0.0082,0.0050,0.0096,-0.55,1.13,-31.83,0,0.010,-0.103,0.132,0.210,0.022,-0.001,0.998,0.000,0.000,0.000
4,2.2362,0.4276,0.0095,0.0102,0.0039,0.0094,-0.55,1.13,-31.80,0,0.010,-0.118,0.029,0.139,0.021,-0.003,1.000,0.000,0.000,0.000
5,2.2370,0.4265,0.0096,0.0147,-0.0016,0.0094,-0.54,1.12,-31.77,0,0.006,-0.075,-0.055,0.096,0.019,-0.003,0.998,0.000,0.000,0.000
5,2.2366,0.4288,0.0098,0.0124,0.0108,0.0105,-0.51,1.13,-31.74,0,0.006,0.153,0.077,0.360,0.021,-0.004,0.999,0.000,0.000,0.000
5,2.2368,0.4289,0.0100,0.0129,0.0112,0.0107,-0.53,1.13,-31.71,0,0.006,0.186,0.041,0.071,0.021,-0.003,0.998,0.000,0.000,0.000
5,2.2369,0.4288,0.0101,0.0136,0.0105,0.0108,-0.52,1.10,-31.67,0,0.006,-0.091,-0.139,-0.159,0.023,-0.001,0.999,0.000,0.000,0.000
5,2.2364,0.4283,0.0102,0.0106,0.0081,0.0108,-0.48,1.15,-31.65,0,0.006,0.035,-0.091,-0.118,0.022,-0.002,0.999,0.000,0.000,0.000
5,2.2368,0.4289,0.0085,0.0125,0.0111,0.0011,-0.43,1.15,-31.62,0,0.007,0.048,-0.053,-0.068,0.020,-0.003,1.001,0.000,0.000,0.000
5,2.2373,0.4285,0.0085,0.0151,0.0091,0.0010,-0.43,1.15,-31.59,0,0.007,0.042,0.398,0.096,0.021,-0.002,1.003,0.000,0.000,0.000
5,2.2359,0.4283,0.0086,0.0068,0.0080,0.0011,-0.46,1.12,-31.55,0,0.007,0.013,-0.401,-0.376,0.022,-0.002,1.000,0.000,0.000,0.000
5,2.2354,0.4276,0.0086,0.0041,0.0037,0.0010,-0.50,1.09,-31.52,0,0.007,-0.054,-0.137,-0.043,0.022,-0.002,1.000,0.000,0.000,0.000
5,2.2355,0.4276,0.0086,0.0046,0.0041,0.0009,-0.57,1.12,-31.49,0,0.007,0.073,-0.098,0.206,0.022,-0.003,0.999,0.000,0.000,0.000
5,2.2364,0.4278,0.0086,0.0100,0.0055,0.0009,-0.51,1.15,-31.46,0,0.005,-0.049,0.200,-0.032,0.022,-0.001,1.001,0.000,0.000,0.000
5,2.2376,0.4284,0.0079,0.0163,0.0089,-0.0028,-0.57,1.17,-31.43,0,0.005,0.192,0.114,-0.035,0.023,-0.004,1.002,0.000,0.000,0.000
5,2.2382,0.4302,0.0078,0.0189,0.0186,-0.0028,-0.74,1.15,-31.40,0,0.005,-0.105,0.053,-0.026,0.023,-0.002,1.001,0.000,0.000,0.000
5,2.2368,0.4294,0.0079,0.0113,0.0137,-0.0022,-0.43,1.05,-31.36,0,0.005,0.136,-0.023,-0.136,0.023,-0.002,1.003,0.000,0.000,0.000
5,2.2374,0.4312,0.0078,0.0141,0.0229,-0.0024,-0.45,1.05,-31.33,0,0.005,-0.155,-0.058,0.123,0.023,-0.000,1.001,0.000,0.000,0.000
5,2.2400,0.4346,0.0065,0.0279,0.0402,-0.0095,-0.45,1.05,-31.30,0,0.006,0.204,-0.239,-0.186,0.021,-0.003,1.000,0.000,0.000,0.000
5,2.2384,0.4276,0.0069,0.0185,0.0018,-0.0070,-0.45,1.05,-31.27,0,0.006,0.020,0.126,-0.240,0.019,-0.005,1.001,0.000,0.000,0.000
5,2.2389,0.4278,0.0068,0.0203,0.0033,-0.0068,-0.61,1.05,-31.24,0,0.006,-0.096,-0.289,0.011,0.020,-0.005,0.999,0.000,0.000,0.000
5,2.2390,0.4280,0.0067,0.0204,0.0043,-0.0065,-0.40,1.09,-31.21,0,0.006,-0.098,-0.004,0.088,0.020,-0.002,0.998,0.000,0.000,0.000
6,2.2392,0.4280,0.0067,0.0211,0.0046,-0.0063,-0.40,1.11,-31.18,0,0.006,-0.245,0.043,0.056,0.023,-0.003,0.998,0.000,0.000,0.000
6,2.2414,0.4313,0.0065,0.0325,0.0220,-0.0066,-0.43,1.12,-31.15,0,0.008,0.145,-0.227,0.077,0.022,-0.003,0.999,0.000,0.000,0.000
6,2.2384,0.4277,0.0064,0.0155,0.0024,-0.0065,-0.17,1.13,-31.12,0,0.008,0.022,0.098,0.026,0.022,-0.004,1.001,0.000,0.000,0.000
6,2.2379,0.4280,0.0064,0.0127,0.0037,-0.0063,-0.22,1.14,-31.09,0,0.008,-0.205,-0.136,-0.257,0.023,-0.003,1.001,0.000,0.000,0.000
6,2.2382,0.4289,0.0063,0.0136,0.0083,-0.0063,0.02,1.10,-31.06,0,0.008,-0.103,0.061,0.135,0.021,-0.001,1.000,0.000,0.000,0.000
6,2.2351,0.4237,0.0063,-0.0030,-0.0185,-0.0060,0.03,1.12,-31.03,0,0.008,0.004,-0.001,-0.215,0.021,0.000,1.002,0.000,0.000,0.000
6,2.2354,0.4247,0.0070,-0.0012,-0.0127,-0.0025,0.05,1.12,-31.00,0,0.006,0.094,0.039,-0.233,0.023,-0.002,1.002,0.000,0.000,0.000
6,2.2334,0.4190,0.0068,-0.0116,-0.0415,-0.0035,0.02,1.10,-30.97,0,0.006,-0.042,0.049,0.137,0.020,-0.002,1.001,0.000,0.000,0.000
6,2.2325,0.4185,0.0068,-0.0153,-0.0424,-0.0036,0.02,1.10,-30.94,0,0.006,-0.129,0.035,0.050,0.023,-0.001,0.999,0.000,0.000,0.000
6,2.2321,0.4178,0.0067,-0.0168,-0.0446,-0.0036,-0.07,1.09,-30.91,0,0.006,-0.089,-0.179,-0.120,0.020,-0.003,0.998,0.000,0.000,0.000
6,2.2328,0.4177,0.0067,-0.0121,-0.0431,-0.0032,-0.03,1.12,-30.88,0,0.006,-0.007,-0.263,-0.000,0.019,-0.001,1.000,0.000,0.000,0.000
6,2.2327,0.4172,0.0067,-0.0121,-0.0433,-0.0030,-0.07,1.11,-30.85,0,0.008,-0.106,-0.017,-0.105,0.018,-0.003,1.001,0.000,0.000,0.000
6,2.2337,0.4186,0.0065,-0.0057,-0.0344,-0.0038,-0.07,1.10,-30.82,0,0.008,-0.014,0.343,0.069,0.019,-0.000,1.001,0.000,0.000,0.000
6,2.2326,0.4177,0.0064,-0.0111,-0.0376,-0.0039,-0.06,1.14,-30.79,0,0.008,-0.289,-0.315,-0.082,0.021,-0.003,1.000,0.000,0.000,0.000
6,2.2331,0.4180,0.0064,-0.0080,-0.0341,-0.0037,0.19,1.10,-30.76,0,0.008,0.171,0.068,-0.168,0.020,-0.003,1.000,0.000,0.000,0.000
6,2.2332,0.4177,0.0064,-0.0070,-0.0340,-0.0038,0.38,1.12,-30.73,0,0.008,0.033,-0.047,-0.120,0.022,-0.003,1.002,0.000,0.000,0.000
6,2.2322,0.4175,0.0070,-0.0116,-0.0334,-0.0005,0.38,1.11,-30.70,0,0.013,-0.041,0.327,0.176,0.022,-0.002,1.001,0.000,0.000,0.000
6,2.2298,0.4116,0.0068,-0.0239,-0.0624,-0.0019,0.33,1.16,-30.67,0,0.013,-0.283,0.207,0.036,0.024,-0.001,0.999,0.000,0.000,0.000
7,2.2268,0.4074,0.0063,-0.0386,-0.0812,-0.0043,0.31,1.10,-30.64,0,0.013,0.042,0.001,-0.004,0.022,-0.001,0.999,0.000,0.000,0.000
7,2.2266,0.4062,0.0063,-0.0377,-0.0836,-0.0044,0.31,1.12,-30.61,0,0.013,-0.299,0.262,0.193,0.021,-0.001,0.999,0.000,0.000,0.000
7,2.2258,0.4071,0.0064,-0.0404,-0.0758,-0.0032,0.21,1.13,-30.58,0,0.013,0.030,-0.307,-0.260,0.020,-0.002,1.002,0.000,0.000,0.000
7,2.2267,0.4061,0.0065,-0.0336,-0.0779,-0.0026,0.15,1.15,-30.55,0,0.005,0.109,-0.104,-0.177,0.020,-0.003,0.999,0.000,0.000,0.000
7,2.2258,0.4055,0.0094,-0.0367,-0.0776,0.0123,0.11,1.15,-30.52,0,0.005,-0.171,-0.133,-0.122,0.020,-0.003,0.999,0.000,0.000,0.000
7,2.2263,0.4068,0.0098,-0.0321,-0.0675,0.0136,0.16,1.18,-30.49,0,0.005,0.071,-0.266,-0.166,0.022,-0.003,1.001,0.000,0.000,0.000
7,2.2265,0.4076,0.0100,-0.0296,-0.0606,0.0143,0.14,1.13,-30.46,0,0.005,-0.224,-0.273,-0.062,0.022,-0.003,1.001,0.000,0.000,0.000
7,2.2266,0.4078,0.0103,-0.0274,-0.0566,0.0148,0.03,1.17,-30.43,0,0.005,-0.191,-0.096,0.004,0.022,-0.006,0.999,0.000,0.000,0.000
7,2.2253,0.4067,0.0081,-0.0333,-0.0595,0.0026,0.00,1.19,-30.40,0,0.009,-0.193,0.004,0.318,0.020,-0.004,0.999,0.000,0.000,0.000
7,2.2263,0.4059,0.0081,-0.0263,-0.0611,0.0029,0.02,1.21,-30.37,0,0.009,0.219,-0.054,-0.195,0.022,-0.002,0.996,0.000,0.000,0.000
7,2.2265,0.4081,0.0083,-0.0239,-0.0469,0.0040,0.13,1.03,-30.34,0,0.009,-0.002,0.038,0.225,0.021,-0.003,0.998,0.000,0.000,0.000
7,2.2262,0.4083,0.0084,-0.0247,-0.0434,0.0042,0.12,1.05,-30.31,0,0.009,0.090,0.070,-0.068,0.020,-0.003,0.999,0.000,0.000,0.000
7,2.2252,0.4076,0.0084,-0.0283,-0.0451,0.0041,0.10,1.08,-30.28,0,0.009,-0.013,-0.108,0.027,0.020,-0.003,1.000,0.000,0.000,0.000
7,2.2273,0.4030,0.0084,-0.0158,-0.0688,0.0034,0.10,1.08,-30.25,0,0.006,-0.071,-0.386,-0.030,0.020,-0.003,1.001,0.000,0.000,0.000
7,2.2267,0.4025,0.0087,-0.0178,-0.0680,0.0048,-0.00,1.09,-30.22,0,0.006,-0.025,0.207,0.175,0.021,-0.001,1.001,0.000,0.000,0.000
7,2.2261,0.4027,0.0088,-0.0204,-0.0639,0.0048,-0.12,1.09,-30.19,0,0.006,-0.092,-0.243,-0.184,0.022,0.000,1.001,0.000,0.000,0.000
7,2.2259,0.4020,0.0088,-0.0204,-0.0644,0.0046,-0.29,1.07,-30.16,0,0.006,-0.101,-0.018,0.020,0.022,-0.001,0.999,0.000,0.000,0.000
7,2.2268,0.4037,0.0091,-0.0144,-0.0526,0.0059,-0.33,1.10,-30.13,0,0.006,0.112,-0.160,-0.054,0.024,-0.002,1.002,0.000,0.000,0.000
7,2.2282,0.4056,0.0079,-0.0061,-0.0396,-0.0005,-0.16,1.11,-30.10,0,0.010,-0.119,-0.199,-0.188,0.022,-0.006,1.001,0.000,0.000,0.000
8,2.2305,0.4084,0.0080,0.0072,-0.0225,0.0003,-0.20,1.12,-30.07,0,0.010,-0.085,-0.223,-0.320,0.022,-0.002,0.999,0.000,0.000,0.000
8,2.2304,0.4095,0.0080,0.0064,-0.0150,0.0005,-0.37,1.10,-30.04,0,0.010,0.312,0.061,-0.019,0.021,-0.001,1.000,0.000,0.000,0.000
8,2.2283,0.4059,0.0081,-0.0048,-0.0334,0.0008,-0.24,1.07,-30.02,0,0.010,-0.059,-0.186,0.056,0.022,-0.001,1.001,0.000,0.000,0.000
8,2.2285,0.4066,0.0081,-0.0035,-0.0277,0.0010,-0.31,1.10,-29.98,0,0.010,0.135,0.004,-0.207,0.020,-0.002,0.999,0.000,0.000,0.000
8,2.2309,0.4096,0.0082,0.0102,-0.0106,0.0017,-0.39,1.08,-29.96,0,0.007,0.184,-0.364,-0.316,0.023,-0.003,1.000,0.000,0.000,0.000
8,2.2300,0.4063,0.0091,0.0052,-0.0275,0.0060,-0.34,1.10,-29.93,0,0.007,-0.169,-0.053,-0.158,0.023,-0.002,1.001,0.000,0.000,0.000
8,2.2302,0.4079,0.0092,0.0063,-0.0172,0.0063,-0.33,1.12,-29.90,0,0.007,-0.001,0.045,0.175,0.021,-0.001,1.001,0.000,0.000,0.000
8,2.2316,0.4092,0.0092,0.0140,-0.0095,0.0063,-0.34,1.12,-29.87,0,0.007,-0.259,0.140,0.306,0.021,-0.004,1.003,0.000,0.000,0.000
8,2.2308,0.4081,0.0093,0.0093,-0.0141,0.0066,-0.39,1.14,-29.84,0,0.007,0.331,0.015,-0.257,0.021,-0.003,1.000,0.000,0.000,0.000
8,2.2303,0.4082,0.0084,0.0066,-0.0128,0.0012,-0.40,1.12,-29.81,0,0.008,0.041,0.264,-0.234,0.021,-0.003,1.000,0.000,0.000,0.000
8,2.2306,0.4083,0.0084,0.0082,-0.0115,0.0012,-0.26,1.14,-29.78,0,0.008,-0.051,0.191,0.116,0.021,-0.001,1.000,0.000,0.000,0.000
8,2.2308,0.4095,0.0084,0.0091,-0.0047,0.0014,-0.25,1.11,-29.75,0,0.008,0.021,0.048,0.290,0.022,-0.004,1.001,0.000,0.000,0.000
8,2.2312,0.4094,0.0084,0.0115,-0.0041,0.0015,-0.12,1.03,-29.72,0,0.008,-0.073,0.085,-0.008,0.024,-0.003,1.001,0.000,0.000,0.000
8,2.2294,0.4066,0.0085,0.0012,-0.0188,0.0019,0.20,1.08,-29.70,0,0.008,0.037,0.274,0.041,0.022,-0.001,1.000,0.000,0.000,0.000
8,2.2298,0.4061,0.0085,0.0037,-0.0205,0.0020,0.20,1.07,-29.67,0,0.010,-0.165,-0.348,0.036,0.021,-0.001,1.002,0.000,0.000,0.000
8,2.2298,0.4022,0.0082,0.0036,-0.0399,0.0003,0.14,1.11,-29.64,0,0.010,-0.047,-0.073,-0.052,0.021,-0.001,0.999,0.000,0.000,0.000
8,2.2253,0.3959,0.0080,-0.0205,-0.0713,-0.0019,0.11,1.12,-29.61,0,0.010,0.038,0.111,0.204,0.022,-0.001,0.998,0.000,0.000,0.000
8,2.2251,0.3951,0.0079,-0.0207,-0.0727,-0.0019,0.03,1.08,-29.58,0,0.010,-0.088,-0.003,-0.356,0.020,-0.003,1.002,0.000,0.000,0.000
9,2.2248,0.3960,0.0081,-0.0209,-0.0648,-0.0006,0.05,1.12,-29.55,0,0.010,0.007,-0.007,0.051,0.019,-0.002,0.999,0.000,0.000,0.000
9,2.2246,0.3961,0.0089,-0.0207,-0.0613,0.0037,0.04,1.17,-29.52,0,0.009,0.005,-0.155,-0.032,0.023,-0.002,1.001,0.000,0.000,0.000
9,2.2262,0.3967,0.0091,-0.0112,-0.0551,0.0048,0.01,1.14,-29.49,0,0.009,-0.165,0.240,0.058,0.023,-0.001,1.001,0.000,0.000,0.000
9,2.2250,0.3959,0.0091,-0.0168,-0.0565,0.0046,-0.01,1.13,-29.46,0,0.009,0.117,0.232,-0.017,0.023,-0.004,0.999,0.000,0.000,0.000
9,2.2238,0.3963,0.0092,-0.0222,-0.0514,0.0047,0.25,1.10,-29.44,0,0.009,-0.032,0.150,-0.132,0.023,-0.005,1.002,0.000,0.000,0.000
9,2.2245,0.3959,0.0093,-0.0173,-0.0510,0.0051,0.29,1.12,-29.41,0,0.009,-0.219,-0.331,0.455,0.020,-0.005,1.000,0.000,0.000,0.000
9,2.2249,0.3957,0.0094,-0.0146,-0.0496,0.0054,0.22,1.12,-29.38,0,0.007,-0.003,0.056,-0.089,0.021,-0.003,0.999,0.000,0.000,0.000
9,2.2223,0.3897,0.0090,-0.0279,-0.0793,0.0023,0.19,1.14,-29.35,0,0.007,-0.135,0.110,0.172,0.021,-0.003,0.999,0.000,0.000,0.000
9,2.2212,0.3882,0.0089,-0.0322,-0.0839,0.0018,0.16,1.10,-29.32,0,0.007,0.156,-0.215,-0.091,0.023,-0.003,1.001,0.000,0.000,0.000
9,2.2215,0.3888,0.0091,-0.0289,-0.0773,0.0030,0.16,1.10,-29.29,0,0.007,0.244,0.062,-0.006,0.022,-0.003,1.002,0.000,0.000,0.000
9,2.2213,0.3889,0.0093,-0.0284,-0.0735,0.0037,0.13,1.13,-29.26,0,0.007,-0.302,-0.150,0.222,0.023,-0.003,1.000,0.000,0.000,0.000
9,2.2219,0.3882,0.0084,-0.0237,-0.0733,-0.0006,0.05,1.14,-29.23,0,0.007,-0.094,-0.234,-0.210,0.020,-0.003,1.001,0.000,0.000,0.000
9,2.2218,0.3876,0.0084,-0.0233,-0.0734,-0.0006,0.03,1.16,-29.20,0,0.007,-0.150,0.105,0.074,0.021,-0.002,1.000,0.000,0.000,0.000
9,2.2212,0.3879,0.0085,-0.0251,-0.0683,-0.0002,-0.15,1.14,-29.17,0,0.007,0.014,-0.395,0.199,0.021,-0.002,1.002,0.000,0.000,0.000
9,2.2217,0.3888,0.0086,-0.0209,-0.0602,0.0009,0.01,1.11,-29.14,0,0.007,-0.080,0.059,-0.051,0.022,-0.003,1.001,0.000,0.000,0.000
9,2.2213,0.3888,0.0087,-0.0223,-0.0573,0.0013,-0.04,1.14,-29.11,0,0.007,0.005,0.149,-0.004,0.020,-0.002,1.000,0.000,0.000,0.000
9,2.2234,0.3918,0.0090,-0.0096,-0.0388,0.0035,-0.17,1.18,-29.08,0,0.010,-0.051,0.215,-0.038,0.021,-0.001,1.000,0.000,0.000,0.000
9,2.2223,0.3876,0.0081,-0.0150,-0.0592,-0.0018,-0.16,1.18,-29.05,0,0.010,0.093,-0.143,0.235,0.021,-0.001,1.002,0.000,0.000,0.000
