time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
4,0.0145,-0.0035,0.0136,-0.30,0.81,-52.89,0.012,0.071,0.044,-0.053
4,0.0145,-0.0042,0.0137,-0.30,0.81,-52.84,0.012,0.067,0.328,-0.105
4,0.0062,-0.0081,0.0139,-0.23,0.82,-52.79,0.011,-0.078,-0.007,-0.309
4,0.0135,-0.0020,0.0142,-0.31,0.83,-52.74,0.011,-0.444,-0.270,0.094
5,0.0092,0.0031,0.0144,-0.30,0.88,-52.69,0.011,-0.160,0.053,0.204
5,0.0106,0.0045,0.0084,-0.32,0.88,-52.64,0.011,-0.084,-0.201,0.261
5,0.0042,-0.0092,0.0088,-0.21,0.83,-52.59,0.011,0.136,0.208,-0.309
5,0.0071,-0.0083,0.0090,-0.23,0.82,-52.54,0.011,-0.052,0.033,-0.059
5,0.0038,-0.0077,0.0093,-0.21,0.84,-52.48,0.010,-0.168,0.027,0.309
5,0.0095,-0.0013,0.0096,-0.28,0.85,-52.43,0.010,-0.123,-0.256,0.269
5,0.0062,-0.0050,0.0024,-0.24,0.85,-52.38,0.010,-0.117,0.278,-0.108
5,0.0027,-0.0060,0.0025,-0.22,0.86,-52.33,0.010,-0.344,-0.044,-0.172
5,0.0108,-0.0009,0.0025,-0.29,0.85,-52.28,0.009,0.199,-0.247,-0.085
5,0.0045,-0.0041,0.0026,-0.23,0.86,-52.23,0.009,0.006,0.271,-0.036
5,0.0120,-0.0025,-0.0038,-0.29,0.84,-52.18,0.009,-0.260,0.247,0.090
5,0.0109,-0.0014,-0.0037,-0.29,0.85,-52.13,0.009,0.212,0.185,-0.139
5,0.0095,0.0023,-0.0034,-0.29,0.88,-52.08,0.009,-0.277,-0.135,0.397
5,0.0013,-0.0038,-0.0031,-0.21,0.88,-52.03,0.009,-0.106,-0.000,0.217
5,0.0042,-0.0014,-0.0029,-0.24,0.88,-51.98,0.010,-0.248,-0.133,-0.012
5,0.0041,0.0001,-0.0028,-0.25,0.89,-51.93,0.010,-0.122,-0.009,-0.036
5,0.0067,0.0021,-0.0042,-0.28,0.89,-51.88,0.010,-0.064,-0.036,0.307
5,0.0162,0.0025,-0.0039,-0.34,0.85,-51.83,0.010,-0.292,0.184,0.197
5,0.0114,0.0006,-0.0036,-0.30,0.86,-51.78,0.009,-0.001,0.078,-0.079
5,0.0085,-0.0013,-0.0035,-0.27,0.86,-51.73,0.009,0.021,0.086,0.275
5,0.0060,0.0000,-0.0060,-0.26,0.88,-51.68,0.009,-0.221,0.059,0.117
5,0.0014,-0.0048,-0.0057,-0.20,0.87,-51.63,0.009,-0.253,-0.094,0.099
5,0.0025,-0.0024,-0.0055,-0.22,0.88,-51.57,0.009,0.029,0.045,-0.118
5,0.0023,0.0033,-0.0055,-0.25,0.92,-51.52,0.009,0.117,-0.103,-0.075
5,0.0082,-0.0021,-0.0053,-0.26,0.85,-51.47,0.016,-0.035,0.217,0.090
5,0.0073,-0.0009,-0.0051,-0.26,0.87,-51.42,0.016,0.179,-0.221,-0.189
5,0.0059,0.0043,0.0096,-0.28,0.90,-51.37,0.016,-0.052,-0.085,-0.149
5,0.0053,0.0011,0.0097,-0.26,0.88,-51.32,0.016,0.024,0.144,-0.036
5,0.0084,0.0009,0.0099,-0.27,0.87,-51.27,0.010,-0.099,0.037,-0.184
5,0.0062,0.0036,0.0102,-0.27,0.90,-51.22,0.010,-0.320,-0.115,-0.015
5,0.0077,0.0017,0.0047,-0.27,0.88,-51.18,0.010,-0.074,0.356,-0.046
5,0.0116,0.0093,0.0047,-0.33,0.91,-51.13,0.010,-0.404,-0.182,0.376
5,-0.0013,-0.0043,0.0054,-0.18,0.89,-51.08,0.010,-0.162,0.072,0.160
5,0.0013,-0.0036,0.0054,-0.20,0.88,-51.03,0.010,-0.150,0.318,-0.133
6,0.0052,-0.0005,0.0053,-0.24,0.88,-50.98,0.011,-0.171,-0.105,-0.044
6,0.0057,0.0062,0.0055,-0.28,0.91,-50.92,0.011,-0.145,0.065,-0.037
6,0.0437,0.0357,0.0024,-0.66,0.90,-50.88,0.011,-0.004,-0.135,-0.089
6,0.0368,0.0331,0.0033,-0.60,0.92,-50.83,0.011,-0.275,0.114,0.024
6,0.0348,0.0343,0.0036,-0.59,0.94,-50.78,0.011,-0.306,-0.157,0.006
6,0.0398,0.0338,0.0036,-0.61,0.91,-50.73,0.011,-0.073,0.385,0.217
6,0.0386,0.0356,0.0021,-0.61,0.92,-50.68,0.011,-0.466,0.058,-0.188
6,0.0387,0.0340,0.0023,-0.60,0.91,-50.63,0.011,-0.149,-0.332,-0.074
6,0.0293,0.0260,0.0036,-0.49,0.91,-50.58,0.011,-0.400,-0.162,0.287
6,0.0311,0.0216,0.0039,-0.48,0.87,-50.53,0.011,-0.114,0.069,0.184
6,0.0341,0.0299,0.0038,-0.54,0.91,-50.48,0.011,-0.262,-0.276,-0.085
6,0.0417,0.0317,0.0034,-0.59,0.88,-50.43,0.011,-0.112,0.111,-0.218
6,0.0421,0.0279,0.0022,-0.57,0.85,-50.38,0.011,-0.183,-0.213,0.094
6,0.0356,0.0256,0.0029,-0.51,0.88,-50.33,0.011,-0.378,0.038,0.052
6,0.0147,0.0202,0.0044,-0.35,0.95,-50.29,0.015,-0.094,0.105,-0.164
6,0.0148,0.0207,0.0046,-0.35,0.95,-50.24,0.015,0.055,-0.316,0.010
6,0.0115,0.0162,0.0117,-0.30,0.93,-50.19,0.015,-0.114,0.163,-0.013
6,0.0117,0.0163,0.0118,-0.30,0.93,-50.14,0.015,-0.214,-0.184,0.252
6,0.0104,0.0164,0.0120,-0.30,0.94,-50.09,0.015,-0.239,-0.355,0.106
6,0.0105,0.0167,0.0123,-0.30,0.94,-50.05,0.015,-0.274,0.563,-0.136
6,0.0108,0.0168,0.0126,-0.30,0.94,-50.00,0.009,-0.012,-0.009,0.055
6,0.0067,0.0074,0.0132,-0.23,0.91,-49.95,0.009,0.027,0.193,-0.010
6,0.0236,0.0262,0.0017,-0.43,0.93,-49.90,0.009,-0.107,-0.267,-0.021
6,0.0134,0.0154,0.0024,-0.31,0.92,-49.85,0.009,0.008,-0.302,0.070
6,0.0089,0.0114,0.0028,-0.26,0.92,-49.80,0.010,-0.149,0.212,-0.185
6,0.0063,0.0136,0.0029,-0.25,0.94,-49.76,0.010,0.134,0.070,0.053
6,0.0161,0.0146,-0.0013,-0.32,0.90,-49.71,0.010,-0.100,0.254,0.414
6,0.0088,0.0084,-0.0008,-0.24,0.90,-49.66,0.010,-0.073,-0.040,0.038
6,0.0071,0.0098,-0.0007,-0.23,0.92,-49.61,0.010,-0.285,-0.032,0.159
6,0.0141,0.0138,-0.0007,-0.30,0.90,-49.56,0.010,-0.139,-0.082,0.018
6,0.0161,0.0120,-0.0005,-0.30,0.88,-49.52,0.009,-0.239,0.143,0.203
6,-0.0009,-0.0041,0.0003,-0.11,0.87,-49.47,0.009,0.096,-0.103,-0.189
6,-0.0052,-0.0081,-0.0049,-0.07,0.88,-49.42,0.009,-0.131,0.105,0.011
7,0.0016,0.0008,-0.0044,-0.16,0.89,-49.37,0.009,-0.254,-0.119,0.182
7,0.0024,-0.0003,-0.0043,-0.16,0.89,-49.32,0.009,-0.324,-0.094,-0.064
7,0.0001,0.0023,-0.0040,-0.16,0.91,-49.27,0.009,0.111,0.072,-0.357
7,0.0007,0.0011,-0.0063,-0.16,0.90,-49.22,0.009,0.006,-0.022,0.044
7,0.0036,-0.0027,-0.0061,-0.17,0.86,-49.17,0.009,-0.321,0.109,0.229
7,0.0007,0.0024,-0.0060,-0.18,0.91,-49.13,0.009,0.050,-0.102,-0.123
7,-0.0034,-0.0016,-0.0058,-0.13,0.91,-49.08,0.009,0.076,0.032,-0.120
7,-0.0027,0.0047,-0.0057,-0.17,0.95,-49.03,0.013,-0.422,0.138,0.120
7,-0.0003,0.0018,-0.0057,-0.17,0.92,-48.98,0.013,-0.163,0.027,0.209
7,0.0082,0.0029,0.0025,-0.23,0.88,-48.94,0.013,-0.244,0.031,-0.020
7,0.0054,0.0003,0.0028,-0.20,0.88,-48.89,0.013,-0.409,-0.158,-0.185
7,0.0013,0.0012,0.0032,-0.18,0.90,-48.84,0.010,-0.195,0.163,-0.416
7,0.0012,-0.0006,0.0035,-0.17,0.89,-48.79,0.010,-0.321,0.049,0.102
7,0.0020,-0.0016,0.0015,-0.18,0.89,-48.75,0.010,0.053,0.182,0.073
7,-0.0019,-0.0111,0.0015,-0.11,0.85,-48.70,0.010,-0.208,-0.131,-0.113
7,-0.0002,0.0001,0.0015,-0.18,0.91,-48.65,0.010,-0.325,0.102,-0.230
7,0.0011,0.0010,0.0015,-0.19,0.90,-48.60,0.010,-0.037,0.057,0.341
7,0.0074,0.0062,0.0013,-0.25,0.90,-48.56,0.011,-0.585,0.322,0.409
7,0.0044,-0.0012,0.0016,-0.19,0.87,-48.51,0.011,-0.131,0.085,-0.145
7,0.0009,-0.0090,0.0023,-0.13,0.85,-48.46,0.011,0.047,-0.065,0.002
7,0.0025,-0.0000,0.0026,-0.19,0.89,-48.41,0.011,-0.265,0.023,-0.148
7,0.0026,-0.0002,0.0027,-0.20,0.89,-48.37,0.013,-0.119,0.120,0.058
7,0.0018,-0.0009,0.0026,-0.19,0.89,-48.32,0.013,-0.098,-0.240,-0.332
7,-0.0091,-0.0137,0.0072,-0.06,0.87,-48.27,0.013,0.188,-0.158,0.354
7,-0.0029,-0.0128,0.0076,-0.11,0.85,-48.23,0.013,-0.219,0.036,-0.079
7,-0.0074,-0.0057,0.0081,-0.12,0.92,-48.18,0.013,-0.356,-0.085,0.030
7,0.0018,0.0024,0.0084,-0.22,0.92,-48.13,0.013,0.063,0.004,0.094
7,0.0036,0.0038,0.0087,-0.24,0.91,-48.08,0.011,-0.046,0.025,-0.211
7,0.0004,-0.0117,0.0092,-0.14,0.84,-48.04,0.011,0.107,-0.002,0.158
7,0.0024,-0.0097,0.0063,-0.16,0.84,-47.99,0.011,-0.172,-0.009,0.040
7,0.0062,0.0051,0.0067,-0.26,0.91,-47.94,0.011,0.089,-0.083,-0.168
7,-0.0033,-0.0050,0.0074,-0.15,0.90,-47.89,0.012,-0.538,0.034,0.223
7,0.0048,0.0021,0.0076,-0.24,0.90,-47.85,0.012,-0.167,0.012,-0.192
7,0.0125,0.0104,0.0070,-0.33,0.91,-47.80,0.012,-0.219,0.118,0.211
7,0.0128,0.0107,0.0072,-0.33,0.91,-47.76,0.012,-0.150,0.121,-0.095
8,0.0150,0.0125,0.0074,-0.35,0.91,-47.71,0.012,-0.337,0.043,0.056
8,0.0133,0.0135,0.0078,-0.35,0.93,-47.66,0.012,-0.198,0.200,-0.250
8,0.0136,0.0090,0.0081,-0.32,0.90,-47.62,0.011,-0.095,0.023,-0.112
8,0.0128,0.0158,0.0083,-0.35,0.94,-47.57,0.011,-0.081,-0.133,0.209
8,0.0127,0.0032,0.0057,-0.28,0.87,-47.52,0.011,-0.199,0.035,0.056
8,0.0069,0.0041,0.0061,-0.25,0.90,-47.48,0.011,-0.252,0.110,-0.087
8,0.0077,0.0030,0.0061,-0.25,0.90,-47.43,0.009,-0.057,-0.066,-0.065
8,0.0118,0.0065,0.0062,-0.29,0.90,-47.38,0.009,-0.268,0.125,0.527
8,0.0108,0.0055,-0.0006,-0.28,0.90,-47.34,0.009,-0.287,0.170,0.100
8,0.0079,0.0031,-0.0003,-0.25,0.90,-47.29,0.009,-0.268,-0.290,0.144
8,0.0096,0.0061,-0.0002,-0.27,0.91,-47.24,0.009,-0.167,0.150,-0.038
8,0.0061,0.0027,-0.0001,-0.23,0.91,-47.20,0.009,-0.124,-0.170,0.117
8,0.0090,0.0055,0.0000,-0.27,0.91,-47.15,0.014,-0.158,0.011,0.111
8,0.0118,0.0037,0.0001,-0.28,0.88,-47.11,0.014,0.122,0.124,-0.197
8,0.0134,0.0084,0.0070,-0.31,0.90,-47.06,0.014,0.021,-0.264,0.125
8,0.0055,0.0011,0.0074,-0.22,0.90,-47.02,0.014,-0.136,0.066,-0.067
8,0.0078,0.0036,0.0075,-0.25,0.91,-46.97,0.010,-0.276,0.228,0.010
8,0.0080,0.0035,0.0077,-0.25,0.91,-46.92,0.010,-0.268,0.105,0.135
8,0.0121,0.0073,0.0021,-0.29,0.91,-46.88,0.010,0.230,0.105,0.084
8,0.0009,-0.0064,0.0026,-0.15,0.89,-46.83,0.010,-0.219,-0.228,0.300
8,0.0054,-0.0003,0.0027,-0.21,0.90,-46.79,0.010,0.180,0.046,-0.320
8,0.0069,0.0047,0.0028,-0.25,0.92,-46.74,0.010,0.051,0.141,0.085
8,0.0102,0.0078,0.0029,-0.28,0.92,-46.69,0.012,-0.193,-0.153,-0.055
8,0.0094,0.0101,0.0030,-0.29,0.93,-46.65,0.012,-0.145,-0.205,-0.131
8,0.0134,0.0104,0.0038,-0.31,0.91,-46.60,0.012,-0.045,0.115,-0.165
8,0.0093,0.0050,0.0042,-0.26,0.91,-46.56,0.012,-0.263,-0.000,-0.050
8,0.0089,0.0066,0.0042,-0.26,0.92,-46.51,0.015,-0.200,-0.242,-0.125
8,0.0025,0.0007,0.0045,-0.20,0.92,-46.47,0.015,-0.133,0.153,0.262
8,0.0099,0.0064,0.0116,-0.27,0.91,-46.42,0.015,-0.276,-0.027,0.050
8,0.0087,0.0069,0.0118,-0.27,0.92,-46.38,0.015,-0.129,0.106,-0.055
8,0.0060,0.0042,0.0120,-0.24,0.92,-46.33,0.015,-0.142,-0.006,-0.232
8,0.0066,0.0064,0.0123,-0.25,0.93,-46.29,0.015,-0.190,0.076,-0.082
8,0.0056,0.0038,0.0126,-0.23,0.92,-46.24,0.011,-0.213,0.135,0.107
8,0.0063,0.0027,0.0128,-0.23,0.91,-46.20,0.011,-0.008,0.204,-0.082
9,0.0077,0.0056,0.0063,-0.26,0.92,-46.16,0.011,0.070,-0.248,-0.164
9,0.0009,-0.0012,0.0068,-0.18,0.92,-46.11,0.011,-0.306,-0.125,0.146
9,0.0073,0.0051,0.0072,-0.26,0.92,-46.07,0.009,-0.453,-0.389,-0.175
9,0.0012,-0.0021,0.0075,-0.18,0.91,-46.02,0.009,-0.051,-0.146,0.207
9,0.0044,0.0012,-0.0013,-0.22,0.91,-45.98,0.009,-0.069,-0.008,-0.200
9,0.0066,0.0003,-0.0011,-0.23,0.89,-45.93,0.009,-0.133,0.053,0.040
9,0.0040,0.0027,-0.0008,-0.23,0.92,-45.88,0.009,-0.071,0.021,0.094
9,0.0052,0.0042,-0.0007,-0.25,0.92,-45.84,0.009,-0.201,-0.250,-0.001
9,0.0002,-0.0021,-0.0002,-0.18,0.91,-45.79,0.012,-0.165,0.030,0.194
9,0.0066,0.0044,0.0001,-0.26,0.91,-45.75,0.012,0.082,-0.071,-0.110
9,-0.0048,-0.0082,0.0018,-0.12,0.90,-45.71,0.012,-0.184,0.112,-0.095
9,0.0004,-0.0032,0.0022,-0.18,0.90,-45.66,0.012,-0.006,0.063,0.042
9,0.0037,-0.0001,0.0024,-0.22,0.90,-45.62,0.010,-0.137,0.093,-0.023
9,0.0069,0.0045,0.0024,-0.27,0.91,-45.57,0.010,-0.027,0.096,0.267
9,0.0036,0.0028,-0.0013,-0.24,0.92,-45.53,0.010,-0.089,0.229,0.359
9,0.0060,0.0051,-0.0011,-0.26,0.92,-45.48,0.010,0.044,0.307,-0.024
9,-0.0004,-0.0032,-0.0009,-0.18,0.90,-45.44,0.010,0.006,-0.030,0.181
9,0.0060,0.0046,-0.0005,-0.26,0.91,-45.39,0.010,0.211,0.197,-0.054
9,0.0052,-0.0010,-0.0002,-0.22,0.88,-45.35,0.013,0.039,-0.047,-0.248
9,0.0068,0.0037,-0.0003,-0.26,0.90,-45.31,0.013,-0.226,-0.042,0.020
10,0.0034,-0.0026,0.0041,-0.20,0.88,-45.26,0.013,-0.176,-0.239,0.396
10,0.0004,-0.0023,0.0043,-0.18,0.90,-45.22,0.013,-0.183,-0.343,-0.125
10,0.0037,0.0011,0.0047,-0.22,0.90,-45.17,0.011,0.155,-0.014,-0.160
10,0.0052,-0.0005,0.0049,-0.22,0.89,-45.13,0.011,-0.218,-0.259,0.012
