time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
3,0.3912,1.6623,0.0083,-0.0060,-0.0025,-0.0013,0.62,-0.42,-11.45,0,0.011,-0.117,-0.160,-0.109,-0.011,0.011,0.999,0.000,0.000,0.000
3,0.3923,1.6634,0.0094,0.0003,0.0039,0.0045,0.64,-0.44,-11.44,0,0.011,-0.087,-0.220,0.094,-0.013,0.011,0.999,0.000,0.000,0.000
3,0.3914,1.6622,0.0095,-0.0049,-0.0026,0.0043,0.63,-0.46,-11.43,0,0.008,-0.055,-0.309,0.427,-0.011,0.009,0.998,0.000,0.000,0.000
3,0.3905,1.6624,0.0095,-0.0095,-0.0016,0.0041,0.63,-0.46,-11.41,0,0.008,0.288,0.223,-0.181,-0.010,0.010,0.998,0.000,0.000,0.000
3,0.3909,1.6619,0.0095,-0.0077,-0.0044,0.0039,0.59,-0.50,-11.40,0,0.008,0.068,-0.043,-0.258,-0.012,0.010,0.996,0.000,0.000,0.000
3,0.3913,1.6620,0.0096,-0.0050,-0.0033,0.0036,0.61,-0.42,-11.39,0,0.008,-0.113,-0.197,-0.200,-0.013,0.008,0.998,0.000,0.000,0.000
3,0.3913,1.6618,0.0096,-0.0053,-0.0042,0.0035,0.61,-0.46,-11.38,0,0.009,-0.175,-0.062,0.300,-0.010,0.009,0.999,0.000,0.000,0.000
3,0.3924,1.6627,0.0090,0.0003,0.0009,-0.0001,0.63,-0.46,-11.37,0,0.009,-0.038,-0.195,0.044,-0.008,0.010,0.997,0.000,0.000,0.000
3,0.3906,1.6626,0.0090,-0.0097,0.0004,-0.0002,0.58,-0.46,-11.35,0,0.009,0.101,0.131,0.452,-0.010,0.009,0.996,0.000,0.000,0.000
4,0.3914,1.6624,0.0090,-0.0049,-0.0006,-0.0004,0.60,-0.46,-11.34,0,0.009,0.173,-0.064,0.069,-0.010,0.011,0.999,0.000,0.000,0.000
4,0.3913,1.6618,0.0090,-0.0057,-0.0040,-0.0007,0.63,-0.46,-11.33,0,0.009,-0.129,-0.423,0.020,-0.012,0.010,0.999,0.000,0.000,0.000
4,0.3915,1.6628,0.0090,-0.0047,0.0018,-0.0008,0.60,-0.46,-11.32,0,0.009,0.318,0.179,-0.032,-0.011,0.008,0.996,0.000,0.000,0.000
4,0.3914,1.6624,0.0090,-0.0052,-0.0007,-0.0010,0.58,-0.43,-11.31,0,0.009,0.273,-0.218,0.081,-0.010,0.009,0.997,0.000,0.000,0.000
4,0.3913,1.6618,0.0090,-0.0056,-0.0041,-0.0013,0.60,-0.50,-11.29,0,0.009,-0.010,-0.091,-0.147,-0.011,0.010,0.997,0.000,0.000,0.000
4,0.3912,1.6625,0.0090,-0.0060,-0.0004,-0.0016,0.58,-0.50,-11.28,0,0.009,0.213,-0.245,0.189,-0.012,0.009,0.997,0.000,0.000,0.000
4,0.3906,1.6630,0.0089,-0.0089,0.0027,-0.0018,0.58,-0.46,-11.27,0,0.009,0.245,-0.378,-0.005,-0.010,0.008,0.996,0.000,0.000,0.000
4,0.3922,1.6622,0.0089,-0.0003,-0.0015,-0.0017,0.59,-0.46,-11.26,0,0.008,0.203,-0.108,0.184,-0.010,0.010,0.996,0.000,0.000,0.000
4,0.3923,1.6627,0.0089,-0.0001,0.0007,-0.0019,0.59,-0.47,-11.25,0,0.008,0.003,-0.084,0.023,-0.012,0.011,0.996,0.000,0.000,0.000
4,0.3915,1.6628,0.0089,-0.0048,0.0015,-0.0022,0.60,-0.46,-11.24,0,0.008,0.096,0.131,-0.036,-0.010,0.010,0.997,0.000,0.000,0.000
4,0.3914,1.6626,0.0089,-0.0051,0.0003,-0.0025,0.60,-0.45,-11.23,0,0.008,0.180,0.125,0.390,-0.011,0.010,0.998,0.000,0.000,0.000
4,0.3916,1.6626,0.0089,-0.0041,-0.0000,-0.0028,0.58,-0.49,-11.21,0,0.008,-0.086,-0.226,-0.048,-0.013,0.010,0.996,0.000,0.000,0.000
4,0.3914,1.6626,0.0085,-0.0052,0.0001,-0.0050,0.58,-0.42,-11.20,0,0.008,-0.068,-0.043,-0.015,-0.010,0.010,0.997,0.000,0.000,0.000
4,0.3914,1.6626,0.0084,-0.0055,0.0001,-0.0053,0.61,-0.42,-11.19,0,0.008,-0.056,-0.099,0.421,-0.010,0.009,0.996,0.000,0.000,0.000
4,0.3923,1.6629,0.0084,-0.0002,0.0017,-0.0057,0.59,-0.44,-11.18,0,0.008,0.155,-0.139,0.087,-0.008,0.009,0.996,0.000,0.000,0.000
4,0.3906,1.6632,0.0083,-0.0100,0.0036,-0.0059,0.56,-0.44,-11.17,0,0.008,-0.004,-0.046,0.125,-0.009,0.010,1.001,0.000,0.000,0.000
4,0.3904,1.6626,0.0083,-0.0105,-0.0002,-0.0061,0.57,-0.45,-11.15,0,0.008,0.170,-0.298,-0.046,-0.009,0.012,0.999,0.000,0.000,0.000
4,0.3910,1.6629,0.0082,-0.0076,0.0017,-0.0063,0.64,-0.45,-11.14,0,0.010,0.193,-0.055,-0.214,-0.010,0.010,0.998,0.000,0.000,0.000
5,0.3911,1.6636,0.0081,-0.0067,0.0052,-0.0071,0.58,-0.49,-11.13,0,0.010,0.123,-0.416,0.010,-0.011,0.008,0.998,0.000,0.000,0.000
5,0.3910,1.6634,0.0080,-0.0068,0.0037,-0.0074,0.58,-0.47,-11.12,0,0.010,0.124,0.028,-0.094,-0.010,0.010,0.998,0.000,0.000,0.000
5,0.3908,1.6618,0.0079,-0.0081,-0.0048,-0.0077,0.58,-0.42,-11.11,0,0.010,0.020,0.200,-0.011,-0.011,0.009,0.995,0.000,0.000,0.000
5,0.3921,1.6629,0.0079,-0.0007,0.0013,-0.0075,0.59,-0.42,-11.10,0,0.010,0.374,-0.141,-0.368,-0.011,0.009,0.997,0.000,0.000,0.000
5,0.3917,1.6630,0.0087,-0.0030,0.0018,-0.0026,0.59,-0.42,-11.09,0,0.010,-0.001,-0.062,0.255,-0.011,0.009,0.997,0.000,0.000,0.000
5,0.3904,1.6632,0.0087,-0.0099,0.0030,-0.0028,0.59,-0.48,-11.08,0,0.008,0.124,0.100,0.018,-0.010,0.011,0.999,0.000,0.000,0.000
5,0.3903,1.6633,0.0087,-0.0102,0.0029,-0.0030,0.58,-0.47,-11.06,0,0.008,0.025,-0.251,-0.006,-0.010,0.009,0.999,0.000,0.000,0.000
5,0.3902,1.6633,0.0086,-0.0104,0.0030,-0.0033,0.65,-0.51,-11.05,0,0.008,0.191,-0.145,0.114,-0.009,0.008,0.998,0.000,0.000,0.000
5,0.3916,1.6630,0.0086,-0.0026,0.0012,-0.0035,0.60,-0.46,-11.04,0,0.008,0.274,-0.216,-0.125,-0.012,0.009,0.997,0.000,0.000,0.000
5,0.3914,1.6633,0.0086,-0.0037,0.0026,-0.0037,0.61,-0.46,-11.03,0,0.010,0.235,-0.235,-0.233,-0.010,0.010,0.999,0.000,0.000,0.000
5,0.3920,1.6615,0.0083,-0.0005,-0.0071,-0.0053,0.61,-0.51,-11.02,0,0.010,0.362,-0.198,-0.087,-0.012,0.008,0.998,0.000,0.000,0.000
5,0.3911,1.6629,0.0083,-0.0055,0.0005,-0.0053,0.63,-0.48,-11.01,0,0.010,0.126,-0.187,0.101,-0.012,0.009,1.000,0.000,0.000,0.000
5,0.3911,1.6626,0.0082,-0.0057,-0.0008,-0.0054,0.66,-0.50,-11.00,0,0.010,-0.165,-0.303,-0.025,-0.010,0.008,0.999,0.000,0.000,0.000
5,0.3922,1.6624,0.0082,0.0004,-0.0021,-0.0056,0.60,-0.47,-10.99,0,0.010,0.223,-0.215,-0.080,-0.010,0.009,0.997,0.000,0.000,0.000
5,0.3914,1.6621,0.0089,-0.0039,-0.0038,-0.0017,0.60,-0.46,-10.98,0,0.010,-0.009,-0.254,0.208,-0.012,0.011,0.999,0.000,0.000,0.000
5,0.3917,1.6611,0.0089,-0.0025,-0.0089,-0.0018,0.58,-0.45,-10.96,0,0.009,0.125,-0.136,-0.208,-0.011,0.011,0.998,0.000,0.000,0.000
5,0.3916,1.6627,0.0089,-0.0035,-0.0002,-0.0018,0.62,-0.50,-10.95,0,0.009,0.165,-0.109,0.054,-0.009,0.007,0.997,0.000,0.000,0.000
5,0.3913,1.6628,0.0089,-0.0048,0.0000,-0.0019,0.61,-0.50,-10.94,0,0.009,0.197,-0.253,-0.335,-0.010,0.010,0.998,0.000,0.000,0.000
5,0.3912,1.6632,0.0088,-0.0055,0.0024,-0.0020,0.62,-0.42,-10.93,0,0.009,0.345,-0.141,-0.194,-0.010,0.010,0.996,0.000,0.000,0.000
6,0.3921,1.6619,0.0088,-0.0008,-0.0046,-0.0022,0.59,-0.46,-10.92,0,0.009,0.169,-0.295,0.253,-0.007,0.011,0.997,0.000,0.000,0.000
6,0.3921,1.6621,0.0089,-0.0009,-0.0031,-0.0020,0.62,-0.46,-10.91,0,0.009,-0.089,-0.201,-0.025,-0.009,0.010,0.998,0.000,0.000,0.000
6,0.3903,1.6623,0.0089,-0.0104,-0.0024,-0.0021,0.62,-0.42,-10.90,0,0.009,0.026,-0.092,0.111,-0.012,0.010,0.999,0.000,0.000,0.000
6,0.3913,1.6628,0.0089,-0.0049,0.0000,-0.0023,0.55,-0.50,-10.89,0,0.009,0.063,-0.190,0.050,-0.014,0.010,0.999,0.000,0.000,0.000
6,0.3912,1.6621,0.0088,-0.0055,-0.0033,-0.0025,0.64,-0.45,-10.88,0,0.009,0.219,-0.379,-0.167,-0.011,0.010,0.998,0.000,0.000,0.000
6,0.3903,1.6623,0.0089,-0.0099,-0.0023,-0.0024,0.59,-0.45,-10.86,0,0.009,0.004,-0.253,0.068,-0.009,0.011,0.995,0.000,0.000,0.000
6,0.3924,1.6635,0.0089,0.0012,0.0039,-0.0026,0.57,-0.46,-10.85,0,0.010,0.077,-0.020,0.212,-0.010,0.011,0.997,0.000,0.000,0.000
6,0.3909,1.6617,0.0089,-0.0066,-0.0052,-0.0027,0.62,-0.50,-10.84,0,0.010,0.062,0.073,0.071,-0.009,0.011,0.999,0.000,0.000,0.000
6,0.3911,1.6628,0.0089,-0.0056,0.0007,-0.0027,0.64,-0.42,-10.83,0,0.010,0.057,-0.230,-0.046,-0.010,0.011,1.000,0.000,0.000,0.000
6,0.3914,1.6632,0.0088,-0.0042,0.0027,-0.0028,0.60,-0.46,-10.82,0,0.010,0.345,-0.097,-0.200,-0.012,0.010,0.998,0.000,0.000,0.000
6,0.3923,1.6619,0.0088,0.0003,-0.0041,-0.0029,0.60,-0.46,-10.81,0,0.008,0.161,-0.013,0.067,-0.010,0.010,0.998,0.000,0.000,0.000
6,0.3902,1.6616,0.0093,-0.0107,-0.0054,-0.0008,0.60,-0.42,-10.80,0,0.008,0.414,0.060,-0.180,-0.010,0.009,0.997,0.000,0.000,0.000
6,0.3912,1.6623,0.0093,-0.0050,-0.0014,-0.0010,0.59,-0.45,-10.79,0,0.008,0.172,-0.459,-0.198,-0.012,0.008,0.998,0.000,0.000,0.000
6,0.3913,1.6625,0.0093,-0.0046,-0.0001,-0.0011,0.62,-0.42,-10.78,0,0.008,0.136,0.255,-0.008,-0.011,0.009,0.999,0.000,0.000,0.000
6,0.3904,1.6627,0.0093,-0.0091,0.0008,-0.0011,0.59,-0.42,-10.77,0,0.008,0.032,-0.433,-0.102,-0.009,0.009,0.999,0.000,0.000,0.000
6,0.3911,1.6628,0.0088,-0.0055,0.0014,-0.0040,0.60,-0.44,-10.76,0,0.008,0.243,0.071,0.202,-0.011,0.011,0.998,0.000,0.000,0.000
6,0.3903,1.6623,0.0087,-0.0094,-0.0014,-0.0043,0.57,-0.46,-10.75,0,0.010,0.180,-0.170,-0.225,-0.009,0.010,0.997,0.000,0.000,0.000
6,0.3905,1.6629,0.0087,-0.0086,0.0020,-0.0045,0.58,-0.50,-10.74,0,0.010,0.206,-0.178,0.160,-0.013,0.012,0.998,0.000,0.000,0.000
6,0.3908,1.6626,0.0086,-0.0065,0.0001,-0.0047,0.60,-0.50,-10.73,0,0.010,-0.091,-0.199,-0.072,-0.010,0.013,0.995,0.000,0.000,0.000
7,0.3914,1.6632,0.0086,-0.0035,0.0030,-0.0047,0.65,-0.46,-10.71,0,0.010,0.164,-0.075,0.118,-0.009,0.010,0.995,0.000,0.000,0.000
7,0.3922,1.6628,0.0086,0.0009,0.0008,-0.0048,0.61,-0.45,-10.70,0,0.014,0.249,-0.021,0.227,-0.010,0.007,0.997,0.000,0.000,0.000
7,0.3921,1.6624,0.0092,0.0002,-0.0015,-0.0017,0.62,-0.42,-10.69,0,0.014,0.270,-0.064,0.044,-0.010,0.008,0.995,0.000,0.000,0.000
7,0.3910,1.6615,0.0091,-0.0055,-0.0063,-0.0020,0.59,-0.45,-10.68,0,0.014,-0.084,-0.231,0.196,-0.011,0.008,0.997,0.000,0.000,0.000
7,0.3910,1.6623,0.0091,-0.0059,-0.0010,-0.0021,0.65,-0.50,-10.67,0,0.014,-0.035,-0.074,0.091,-0.010,0.011,0.996,0.000,0.000,0.000
7,0.3903,1.6623,0.0091,-0.0094,-0.0012,-0.0025,0.56,-0.45,-10.66,0,0.014,0.284,-0.043,-0.275,-0.011,0.011,0.995,0.000,0.000,0.000
7,0.3911,1.6627,0.0112,-0.0052,0.0013,0.0083,0.57,-0.45,-10.65,0,0.014,0.048,-0.213,-0.250,-0.012,0.010,0.996,0.000,0.000,0.000
7,0.3918,1.6611,0.0113,-0.0009,-0.0079,0.0079,0.57,-0.46,-10.64,0,0.010,-0.042,-0.195,0.106,-0.011,0.009,0.998,0.000,0.000,0.000
7,0.3912,1.6633,0.0114,-0.0046,0.0045,0.0077,0.58,-0.50,-10.63,0,0.010,-0.082,0.031,0.017,-0.013,0.012,0.998,0.000,0.000,0.000
7,0.3911,1.6631,0.0115,-0.0049,0.0031,0.0074,0.55,-0.49,-10.62,0,0.010,-0.134,-0.273,0.218,-0.010,0.009,0.998,0.000,0.000,0.000
7,0.3913,1.6631,0.0115,-0.0037,0.0029,0.0070,0.59,-0.42,-10.61,0,0.010,0.185,0.176,0.134,-0.011,0.010,0.999,0.000,0.000,0.000
7,0.3921,1.6627,0.0116,0.0004,0.0009,0.0066,0.59,-0.47,-10.59,0,0.012,0.091,-0.151,0.052,-0.011,0.011,0.998,0.000,0.000,0.000
7,0.3920,1.6634,0.0110,-0.0004,0.0045,0.0027,0.59,-0.45,-10.58,0,0.012,0.248,-0.314,-0.023,-0.008,0.011,0.998,0.000,0.000,0.000
7,0.3904,1.6628,0.0110,-0.0093,0.0012,0.0025,0.60,-0.49,-10.57,0,0.012,0.154,-0.372,-0.122,-0.010,0.010,0.999,0.000,0.000,0.000
7,0.3915,1.6626,0.0110,-0.0037,0.0004,0.0024,0.63,-0.49,-10.56,0,0.012,0.031,-0.149,-0.111,-0.011,0.011,0.996,0.000,0.000,0.000
7,0.3910,1.6627,0.0110,-0.0060,0.0007,0.0022,0.57,-0.41,-10.55,0,0.012,0.129,0.057,-0.063,-0.011,0.011,0.999,0.000,0.000,0.000
7,0.3918,1.6624,0.0115,-0.0018,-0.0012,0.0043,0.60,-0.46,-10.54,0,0.012,0.195,-0.115,-0.054,-0.012,0.010,0.997,0.000,0.000,0.000
7,0.3919,1.6617,0.0115,-0.0014,-0.0046,0.0040,0.57,-0.45,-10.53,0,0.008,-0.037,-0.289,-0.029,-0.010,0.012,0.996,0.000,0.000,0.000
7,0.3903,1.6633,0.0116,-0.0099,0.0041,0.0039,0.64,-0.41,-10.52,0,0.008,-0.031,0.111,0.322,-0.010,0.011,0.996,0.000,0.000,0.000
8,0.3912,1.6625,0.0116,-0.0049,-0.0004,0.0038,0.63,-0.50,-10.51,0,0.008,0.085,-0.140,-0.058,-0.010,0.010,0.997,0.000,0.000,0.000
8,0.3911,1.6631,0.0117,-0.0053,0.0033,0.0036,0.57,-0.47,-10.50,0,0.008,0.195,-0.090,0.179,-0.010,0.009,0.999,0.000,0.000,0.000
8,0.3900,1.6618,0.0117,-0.0113,-0.0037,0.0035,0.60,-0.45,-10.49,0,0.011,0.284,0.090,-0.252,-0.010,0.008,0.996,0.000,0.000,0.000
8,0.3919,1.6617,0.0101,-0.0010,-0.0041,-0.0048,0.58,-0.46,-10.48,0,0.011,0.160,-0.154,0.120,-0.009,0.010,0.999,0.000,0.000,0.000
8,0.3915,1.6630,0.0101,-0.0032,0.0034,-0.0051,0.57,-0.46,-10.47,0,0.011,-0.090,-0.180,-0.124,-0.009,0.010,0.999,0.000,0.000,0.000
8,0.3909,1.6625,0.0100,-0.0060,0.0004,-0.0056,0.56,-0.46,-10.46,0,0.011,0.020,-0.250,-0.203,-0.010,0.009,0.998,0.000,0.000,0.000
8,0.3913,1.6631,0.0100,-0.0043,0.0035,-0.0058,0.62,-0.46,-10.45,0,0.011,0.229,-0.043,0.033,-0.012,0.008,0.998,0.000,0.000,0.000
8,0.3913,1.6633,0.0103,-0.0041,0.0043,-0.0038,0.62,-0.46,-10.44,0,0.011,0.158,-0.147,0.441,-0.010,0.010,1.000,0.000,0.000,0.000
8,0.3913,1.6635,0.0103,-0.0039,0.0051,-0.0042,0.62,-0.45,-10.43,0,0.009,-0.033,-0.266,0.202,-0.010,0.008,0.999,0.000,0.000,0.000
8,0.3911,1.6623,0.0103,-0.0050,-0.0018,-0.0042,0.64,-0.46,-10.41,0,0.009,-0.061,-0.218,-0.337,-0.010,0.009,0.999,0.000,0.000,0.000
8,0.3911,1.6622,0.0102,-0.0051,-0.0019,-0.0043,0.64,-0.47,-10.40,0,0.009,-0.048,-0.090,0.243,-0.010,0.010,0.999,0.000,0.000,0.000
8,0.3908,1.6623,0.0102,-0.0063,-0.0017,-0.0045,0.60,-0.47,-10.39,0,0.009,0.190,-0.222,0.016,-0.010,0.010,0.999,0.000,0.000,0.000
8,0.3910,1.6618,0.0101,-0.0056,-0.0043,-0.0047,0.56,-0.47,-10.38,0,0.008,0.377,0.053,-0.279,-0.012,0.010,0.999,0.000,0.000,0.000
8,0.3911,1.6616,0.0096,-0.0046,-0.0055,-0.0072,0.61,-0.45,-10.38,0,0.008,0.074,-0.371,0.040,-0.011,0.008,0.999,0.000,0.000,0.000
8,0.3913,1.6624,0.0095,-0.0037,-0.0010,-0.0073,0.59,-0.45,-10.37,0,0.008,-0.102,-0.042,0.592,-0.010,0.008,0.997,0.000,0.000,0.000
8,0.3914,1.6633,0.0094,-0.0029,0.0036,-0.0074,0.59,-0.46,-10.35,0,0.008,-0.001,0.124,0.112,-0.011,0.009,1.000,0.000,0.000,0.000
8,0.3909,1.6625,0.0094,-0.0061,-0.0008,-0.0074,0.59,-0.47,-10.34,0,0.008,0.280,0.041,0.020,-0.012,0.011,0.997,0.000,0.000,0.000
8,0.3909,1.6627,0.0087,-0.0059,0.0004,-0.0104,0.60,-0.47,-10.33,0,0.008,-0.037,-0.199,0.075,-0.009,0.009,0.997,0.000,0.000,0.000
8,0.3911,1.6627,0.0086,-0.0049,0.0002,-0.0105,0.58,-0.46,-10.32,0,0.009,0.278,-0.284,-0.190,-0.010,0.008,1.000,0.000,0.000,0.000
9,0.3913,1.6626,0.0085,-0.0038,-0.0002,-0.0107,0.54,-0.50,-10.31,0,0.009,0.167,-0.242,-0.016,-0.011,0.009,1.001,0.000,0.000,0.000
9,0.3913,1.6624,0.0084,-0.0040,-0.0015,-0.0109,0.65,-0.47,-10.30,0,0.009,0.063,-0.202,0.376,-0.010,0.009,0.998,0.000,0.000,0.000
9,0.3911,1.6629,0.0083,-0.0049,0.0011,-0.0110,0.58,-0.46,-10.29,0,0.009,-0.251,-0.207,0.101,-0.011,0.010,1.000,0.000,0.000,0.000
9,0.3922,1.6638,0.0082,0.0006,0.0060,-0.0113,0.62,-0.42,-10.28,0,0.009,-0.043,-0.302,0.055,-0.013,0.009,1.000,0.000,0.000,0.000
9,0.3911,1.6614,0.0085,-0.0054,-0.0076,-0.0096,0.57,-0.42,-10.27,0,0.009,-0.057,-0.293,0.197,-0.011,0.009,0.997,0.000,0.000,0.000
9,0.3911,1.6629,0.0084,-0.0051,0.0010,-0.0094,0.58,-0.46,-10.26,0,0.009,0.270,-0.257,-0.243,-0.009,0.011,0.996,0.000,0.000,0.000
9,0.3901,1.6622,0.0083,-0.0107,-0.0029,-0.0094,0.64,-0.46,-10.25,0,0.009,0.375,-0.048,-0.058,-0.011,0.009,0.997,0.000,0.000,0.000
9,0.3903,1.6632,0.0082,-0.0093,0.0030,-0.0094,0.58,-0.46,-10.24,0,0.009,-0.070,0.081,0.531,-0.011,0.010,1.000,0.000,0.000,0.000
9,0.3911,1.6629,0.0085,-0.0047,0.0008,-0.0077,0.58,-0.45,-10.23,0,0.009,0.118,0.006,-0.078,-0.009,0.010,0.998,0.000,0.000,0.000
9,0.3908,1.6614,0.0084,-0.0064,-0.0073,-0.0077,0.59,-0.46,-10.21,0,0.009,0.174,-0.204,0.073,-0.007,0.010,0.997,0.000,0.000,0.000
9,0.3911,1.6629,0.0083,-0.0049,0.0010,-0.0078,0.64,-0.45,-10.20,0,0.009,0.049,-0.167,0.005,-0.011,0.010,0.997,0.000,0.000,0.000
9,0.3909,1.6629,0.0083,-0.0060,0.0012,-0.0081,0.64,-0.50,-10.19,0,0.009,0.143,0.216,0.024,-0.012,0.007,0.998,0.000,0.000,0.000
9,0.3911,1.6627,0.0082,-0.0050,-0.0002,-0.0083,0.62,-0.47,-10.18,0,0.009,-0.099,-0.273,-0.238,-0.010,0.010,0.999,0.000,0.000,0.000
9,0.3906,1.6615,0.0081,-0.0074,-0.0068,-0.0084,0.55,-0.45,-10.17,0,0.015,0.181,0.216,-0.247,-0.011,0.010,0.998,0.000,0.000,0.000
9,0.3916,1.6613,0.0084,-0.0015,-0.0076,-0.0064,0.57,-0.46,-10.16,0,0.015,-0.023,-0.636,0.222,-0.011,0.009,0.998,0.000,0.000,0.000
9,0.3911,1.6618,0.0084,-0.0044,-0.0044,-0.0066,0.61,-0.46,-10.15,0,0.015,0.160,-0.243,0.031,-0.012,0.010,0.997,0.000,0.000,0.000
9,0.3909,1.6633,0.0083,-0.0053,0.0040,-0.0069,0.60,-0.46,-10.14,0,0.015,-0.067,0.044,0.142,-0.013,0.010,0.999,0.000,0.000,0.000
9,0.3911,1.6629,0.0083,-0.0047,0.0012,-0.0070,0.61,-0.42,-10.13,0,0.015,0.101,0.078,0.265,-0.012,0.010,1.000,0.000,0.000,0.000
