time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
0,-0.4358,-2.2066,-0.0005,-0.27,0.17,0.11,0.008,-0.095,0.110,0.232
0,-0.4361,-2.2084,-0.0002,-0.27,0.17,0.11,0.008,0.034,0.019,-0.020
0,-0.4367,-2.2108,-0.0001,-0.27,0.17,0.11,0.008,-0.099,0.061,0.026
0,-0.4374,-2.2133,0.0000,-0.27,0.17,0.11,0.008,-0.273,0.057,0.023
0,-0.4381,-2.2159,-0.0000,-0.27,0.17,0.11,0.010,0.105,-0.013,0.144
0,-0.4386,-2.2188,0.0000,-0.27,0.17,0.11,0.010,-0.229,-0.216,-0.082
0,-0.4363,-2.2065,0.0047,-0.29,0.16,0.11,0.010,0.245,0.172,0.143
0,-0.4370,-2.2093,0.0048,-0.29,0.16,0.11,0.010,-0.077,-0.181,-0.115
0,-0.4378,-2.2119,0.0048,-0.29,0.16,0.11,0.010,-0.368,-0.054,0.168
0,-0.4385,-2.2145,0.0049,-0.29,0.16,0.11,0.009,0.183,-0.354,-0.112
0,-0.4394,-2.2175,0.0051,-0.29,0.16,0.11,0.009,-0.100,0.131,0.024
1,-0.4403,-2.2206,0.0050,-0.29,0.16,0.11,0.009,-0.137,0.078,-0.063
1,-0.4412,-2.2233,0.0052,-0.29,0.17,0.11,0.009,-0.135,-0.089,-0.036
1,-0.4420,-2.2259,0.0055,-0.29,0.17,0.11,0.009,-0.174,-0.271,0.153
1,-0.4427,-2.2285,0.0057,-0.29,0.16,0.11,0.008,0.268,-0.047,-0.375
1,-0.4436,-2.2311,0.0057,-0.29,0.17,0.11,0.008,-0.178,0.101,0.127
1,-0.4453,-2.2379,0.0029,-0.29,0.17,0.11,0.008,-0.211,0.247,-0.093
1,-0.4461,-2.2405,0.0030,-0.29,0.17,0.10,0.008,0.184,-0.021,-0.106
1,-0.4468,-2.2433,0.0033,-0.29,0.17,0.10,0.008,-0.231,-0.136,-0.240
1,-0.4474,-2.2460,0.0036,-0.29,0.17,0.10,0.007,-0.176,-0.310,0.112
1,-0.4481,-2.2487,0.0038,-0.29,0.17,0.10,0.007,-0.255,-0.248,0.116
1,-0.4501,-2.2583,-0.0006,-0.28,0.17,0.10,0.007,-0.455,-0.128,-0.312
1,-0.4510,-2.2609,-0.0003,-0.28,0.17,0.10,0.007,0.097,-0.012,0.016
1,-0.4517,-2.2638,-0.0004,-0.28,0.17,0.10,0.007,0.017,0.189,-0.233
1,-0.4523,-2.2666,-0.0004,-0.28,0.18,0.10,0.009,-0.096,0.177,0.543
1,-0.4525,-2.2653,0.0017,-0.29,0.17,0.10,0.009,-0.241,-0.076,-0.175
1,-0.4534,-2.2679,0.0019,-0.29,0.17,0.10,0.009,-0.318,0.076,-0.104
2,-0.4544,-2.2706,0.0021,-0.29,0.17,0.10,0.009,0.106,-0.139,-0.160
2,-0.4554,-2.2732,0.0021,-0.29,0.17,0.10,0.009,-0.245,-0.355,-0.062
2,-0.4563,-2.2759,0.0023,-0.29,0.17,0.10,0.009,-0.096,0.186,-0.368
2,-0.4570,-2.2785,0.0026,-0.29,0.17,0.10,0.009,0.001,0.300,-0.136
2,-0.4573,-2.2789,0.0038,-0.29,0.17,0.10,0.009,-0.028,-0.329,-0.114
2,-0.4581,-2.2815,0.0040,-0.29,0.17,0.10,0.009,-0.190,-0.060,-0.135
2,-0.4590,-2.2843,0.0042,-0.29,0.17,0.10,0.009,-0.097,-0.072,-0.115
2,-0.4599,-2.2871,0.0044,-0.29,0.17,0.10,0.009,0.089,0.032,0.271
2,-0.4605,-2.2895,0.0045,-0.29,0.17,0.10,0.009,0.021,-0.340,0.004
2,-0.4612,-2.2924,0.0047,-0.29,0.17,0.10,0.009,-0.176,-0.162,-0.271
2,-0.4619,-2.2950,0.0051,-0.29,0.17,0.10,0.009,0.007,-0.359,0.067
2,-0.4626,-2.2976,0.0055,-0.29,0.17,0.10,0.009,0.250,-0.180,-0.240
2,-0.4634,-2.3003,0.0056,-0.29,0.17,0.09,0.011,-0.295,0.233,0.248
2,-0.4641,-2.3033,0.0057,-0.29,0.18,0.10,0.011,-0.112,0.021,0.150
2,-0.4629,-2.2961,0.0100,-0.30,0.18,0.10,0.011,-0.055,0.261,0.094
2,-0.4636,-2.2988,0.0102,-0.31,0.17,0.10,0.011,0.147,-0.030,0.026
2,-0.4643,-2.3015,0.0104,-0.31,0.17,0.10,0.011,-0.060,0.075,-0.064
3,-0.4651,-2.3042,0.0105,-0.31,0.17,0.10,0.009,-0.252,0.132,0.511
3,-0.4672,-2.3134,0.0073,-0.30,0.17,0.10,0.009,-0.178,-0.166,0.276
3,-0.4678,-2.3161,0.0075,-0.30,0.17,0.10,0.009,-0.327,0.374,0.190
3,-0.4684,-2.3188,0.0076,-0.30,0.17,0.10,0.009,-0.015,0.160,-0.114
3,-0.4693,-2.3216,0.0078,-0.30,0.17,0.10,0.009,-0.412,0.132,0.177
3,-0.4702,-2.3244,0.0079,-0.30,0.17,0.10,0.009,-0.287,0.120,-0.197
3,-0.4708,-2.3270,0.0078,-0.30,0.17,0.10,0.009,0.077,0.073,-0.008
3,-0.4726,-2.3367,0.0047,-0.29,0.17,0.10,0.009,-0.011,-0.216,0.037
3,-0.4732,-2.3394,0.0049,-0.29,0.17,0.10,0.009,-0.234,-0.197,0.110
3,-0.4738,-2.3420,0.0052,-0.29,0.17,0.10,0.009,-0.138,0.217,0.200
3,-0.4744,-2.3445,0.0055,-0.29,0.17,0.10,0.009,0.019,-0.080,-0.130
3,-0.4761,-2.3527,0.0036,-0.29,0.18,0.10,0.009,-0.129,0.020,0.156
3,-0.4768,-2.3552,0.0037,-0.29,0.17,0.10,0.009,-0.106,-0.150,-0.009
3,-0.4773,-2.3579,0.0039,-0.29,0.17,0.10,0.009,-0.258,-0.076,-0.143
3,-0.4781,-2.3606,0.0040,-0.29,0.17,0.10,0.009,-0.176,-0.090,-0.448
3,-0.4790,-2.3633,0.0039,-0.29,0.18,0.11,0.009,-0.197,0.053,0.096
3,-0.4797,-2.3658,0.0039,-0.29,0.18,0.10,0.009,-0.038,-0.074,-0.124
3,-0.4814,-2.3749,0.0023,-0.29,0.18,0.10,0.009,-0.044,0.225,0.092
3,-0.4819,-2.3776,0.0025,-0.29,0.18,0.10,0.009,-0.163,-0.088,-0.283
3,-0.4826,-2.3802,0.0025,-0.29,0.18,0.10,0.009,-0.198,0.072,-0.084
3,-0.4834,-2.3827,0.0027,-0.29,0.18,0.10,0.006,0.044,-0.076,0.161
3,-0.4892,-2.4150,-0.0048,-0.25,0.19,0.10,0.006,0.025,-0.202,-0.300
3,-0.4900,-2.4177,-0.0046,-0.25,0.19,0.10,0.006,0.118,-0.014,0.109
3,-0.4908,-2.4204,-0.0045,-0.26,0.19,0.10,0.006,-0.425,0.086,0.054
3,-0.4915,-2.4232,-0.0043,-0.26,0.19,0.10,0.006,0.108,-0.173,-0.027
4,-0.4921,-2.4258,-0.0041,-0.25,0.19,0.10,0.010,-0.248,0.001,0.101
4,-0.4928,-2.4284,-0.0041,-0.26,0.19,0.10,0.010,-0.006,-0.103,0.137
4,-0.4886,-2.4017,0.0011,-0.29,0.18,0.10,0.010,0.077,-0.337,0.069
4,-0.4895,-2.4043,0.0013,-0.29,0.18,0.10,0.010,-0.161,0.143,-0.087
4,-0.4902,-2.4069,0.0015,-0.29,0.19,0.10,0.010,-0.135,0.215,-0.006
4,-0.4908,-2.4094,0.0018,-0.29,0.19,0.10,0.010,-0.256,0.017,0.154
4,-0.4892,-2.3992,0.0045,-0.30,0.19,0.10,0.010,-0.195,0.239,-0.097
4,-0.4901,-2.4018,0.0046,-0.30,0.18,0.10,0.010,-0.028,-0.114,0.099
4,-0.4908,-2.4045,0.0047,-0.31,0.19,0.10,0.010,-0.033,-0.103,0.067
4,-0.4915,-2.4072,0.0048,-0.31,0.19,0.10,0.010,-0.099,-0.193,-0.366
4,-0.4923,-2.4099,0.0050,-0.31,0.19,0.10,0.011,-0.176,-0.127,0.044
4,-0.4932,-2.4129,0.0052,-0.31,0.19,0.10,0.011,-0.224,-0.089,0.146
4,-0.4921,-2.4040,0.0084,-0.32,0.19,0.10,0.011,0.003,-0.059,-0.092
4,-0.4930,-2.4067,0.0083,-0.32,0.19,0.10,0.011,-0.109,0.198,-0.094
4,-0.4938,-2.4094,0.0084,-0.32,0.19,0.10,0.011,-0.131,0.190,0.099
4,-0.4946,-2.4120,0.0085,-0.32,0.19,0.10,0.012,0.081,-0.132,-0.140
4,-0.4940,-2.4071,0.0120,-0.33,0.19,0.10,0.012,-0.037,-0.111,0.099
4,-0.4945,-2.4096,0.0123,-0.34,0.19,0.10,0.012,-0.101,-0.369,-0.215
4,-0.4952,-2.4123,0.0124,-0.34,0.19,0.10,0.012,-0.474,-0.053,0.314
4,-0.4957,-2.4149,0.0125,-0.34,0.19,0.10,0.012,0.036,-0.127,-0.016
4,-0.4963,-2.4174,0.0128,-0.34,0.19,0.10,0.012,-0.303,-0.082,-0.182
4,-0.4970,-2.4199,0.0129,-0.34,0.19,0.10,0.012,-0.056,-0.174,0.040
4,-0.4979,-2.4223,0.0135,-0.34,0.19,0.10,0.012,-0.191,0.084,0.131
4,-0.4987,-2.4249,0.0138,-0.34,0.19,0.10,0.012,0.082,0.106,-0.378
4,-0.4994,-2.4274,0.0140,-0.34,0.19,0.10,0.012,0.191,-0.169,0.035
4,-0.5001,-2.4299,0.0140,-0.34,0.19,0.10,0.009,0.032,0.045,0.092
4,-0.5008,-2.4324,0.0141,-0.34,0.19,0.10,0.009,-0.086,-0.156,0.089
4,-0.5018,-2.4383,0.0065,-0.33,0.19,0.10,0.009,-0.031,0.095,-0.109
4,-0.5025,-2.4411,0.0067,-0.33,0.19,0.10,0.009,0.042,0.002,-0.015
4,-0.5033,-2.4439,0.0067,-0.33,0.19,0.10,0.009,-0.029,-0.102,-0.129
4,-0.5041,-2.4466,0.0067,-0.33,0.19,0.10,0.008,0.046,-0.157,0.073
4,-0.5048,-2.4494,0.0069,-0.33,0.19,0.10,0.008,0.000,-0.114,-0.056
4,-0.5064,-2.4593,-0.0012,-0.31,0.20,0.10,0.008,-0.141,0.109,-0.023
5,-0.5071,-2.4622,-0.0011,-0.31,0.20,0.10,0.008,-0.066,-0.338,0.002
5,-0.5079,-2.4650,-0.0010,-0.31,0.20,0.10,0.008,0.052,0.082,0.171
5,-0.5086,-2.4678,-0.0008,-0.31,0.20,0.10,0.008,-0.088,-0.179,0.166
5,-0.5104,-2.4780,-0.0046,-0.30,0.20,0.10,0.008,-0.007,0.012,0.105
5,-0.5112,-2.4807,-0.0044,-0.30,0.20,0.10,0.008,-0.186,-0.004,-0.024
5,-0.5120,-2.4834,-0.0042,-0.30,0.20,0.10,0.008,0.019,-0.055,-0.198
5,-0.5128,-2.4860,-0.0040,-0.30,0.20,0.10,0.008,-0.038,0.075,0.132
5,-0.5137,-2.4886,-0.0040,-0.30,0.20,0.10,0.011,-0.105,0.100,0.230
5,-0.5145,-2.4913,-0.0038,-0.30,0.20,0.10,0.011,-0.110,-0.079,0.106
5,-0.5126,-2.4777,0.0012,-0.32,0.20,0.10,0.011,-0.287,-0.045,0.161
5,-0.5134,-2.4805,0.0013,-0.32,0.20,0.10,0.011,-0.273,-0.024,0.159
5,-0.5141,-2.4830,0.0018,-0.32,0.20,0.10,0.011,-0.271,0.139,-0.040
5,-0.5147,-2.4857,0.0020,-0.32,0.20,0.10,0.012,0.004,0.092,-0.123
5,-0.5131,-2.4741,0.0067,-0.34,0.20,0.10,0.012,0.043,-0.083,-0.044
5,-0.5140,-2.4767,0.0068,-0.34,0.19,0.10,0.012,-0.013,-0.077,-0.189
5,-0.5148,-2.4791,0.0069,-0.34,0.19,0.10,0.012,-0.081,0.153,0.104
