time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy
6682,-0.9827,-1.5783,0.2835,-0.0255,0.1211,0.1246,-0.30,1.33,0.60,0,3.669,2.925,-3.518,-0.771,0.005,-0.017,0.000,0.000,0.000,0.000,0.2920,0,1
6733,-0.9859,-1.5759,0.2894,-0.0410,0.1139,0.1107,-0.20,1.37,0.58,0,3.663,1.916,2.845,0.852,0.002,-0.015,0.000,0.000,0.000,0.000,0.2950,0,0
6784,-0.9838,-1.5663,0.2960,-0.0420,0.1247,0.1040,-0.13,1.37,0.62,0,3.663,2.502,2.099,0.033,0.003,-0.012,0.000,0.000,0.000,0.000,0.2980,-1,0
6835,-0.9874,-1.5646,0.3009,-0.0561,0.1146,0.0914,0.05,1.31,0.64,0,3.658,-0.551,0.487,1.488,0.004,-0.015,0.000,0.000,0.000,0.000,0.3020,0,3
6886,-0.9902,-1.5641,0.3033,-0.0663,0.1019,0.0715,0.10,1.29,0.68,0,3.658,-3.192,2.161,1.813,0.000,-0.014,0.000,0.000,0.000,0.000,0.3060,0,0
6938,-0.9946,-1.5602,0.3067,-0.0787,0.0983,0.0620,-0.01,1.19,0.76,0,3.653,-2.950,3.313,0.637,0.006,-0.017,0.000,0.000,0.000,0.000,0.3060,4,4
6988,-0.9980,-1.5586,0.3081,-0.0865,0.0910,0.0472,-0.08,1.06,0.81,0,3.658,-1.766,6.434,-1.263,0.007,-0.015,0.000,0.000,0.000,0.000,0.3080,0,1
7039,-1.0026,-1.5607,0.3099,-0.0956,0.0790,0.0439,-0.15,0.77,0.76,0,3.653,-1.575,4.416,-3.881,0.008,-0.013,0.000,0.000,0.000,0.000,0.3150,3,4
7091,-1.0059,-1.5566,0.3125,-0.0989,0.0800,0.0466,-0.16,0.51,0.59,0,3.653,-3.528,2.666,-5.354,0.006,-0.014,0.000,0.000,0.000,0.000,0.3110,0,2
7141,-1.0109,-1.5563,0.3149,-0.1030,0.0738,0.0468,-0.50,0.36,0.35,0,3.648,-0.627,-2.308,-6.829,0.005,-0.011,0.000,0.000,0.000,0.000,0.3140,4,4
7192,-1.0151,-1.5546,0.3146,-0.1043,0.0734,0.0367,-0.48,0.52,0.03,0,3.653,3.438,0.255,-7.002,0.006,-0.018,0.000,0.000,0.000,0.000,0.3120,-3,0
7243,-1.0225,-1.5586,0.3165,-0.1130,0.0617,0.0392,-0.41,0.55,-0.29,0,3.642,-4.404,2.775,-7.040,0.010,-0.016,0.000,0.000,0.000,0.000,0.3180,2,4
7294,-1.0259,-1.5558,0.3168,-0.1128,0.0645,0.0339,-0.54,0.41,-0.62,0,3.648,-0.868,1.560,-7.568,0.010,-0.015,0.000,0.000,0.000,0.000,0.3190,-2,0
7346,-1.0352,-1.5565,0.3185,-0.1236,0.0610,0.0377,-0.62,0.34,-0.97,0,3.648,4.938,-1.061,-7.289,0.010,-0.012,0.000,0.000,0.000,0.000,0.3210,3,3
7396,-1.0383,-1.5553,0.3208,-0.1201,0.0622,0.0436,-0.44,0.42,-1.32,0,3.648,1.244,2.969,-7.008,0.005,-0.015,0.000,0.000,0.000,0.000,0.3250,0,3
7448,-1.0425,-1.5523,0.3231,-0.1196,0.0661,0.0477,-0.41,0.30,-1.66,0,3.648,-0.314,5.020,-6.820,0.007,-0.016,0.000,0.000,0.000,0.000,0.3250,0,2
7499,-1.0479,-1.5531,0.3258,-0.1208,0.0617,0.0513,-0.39,0.09,-1.97,0,3.653,1.196,-2.544,-5.634,0.009,-0.017,0.000,0.000,0.000,0.000,0.3260,-1,2
7550,-1.0522,-1.5489,0.3284,-0.1179,0.0673,0.0523,-0.44,0.14,-2.26,0,3.642,5.594,-4.293,-6.464,0.010,-0.018,0.000,0.000,0.000,0.000,0.3250,0,0
7600,-1.0592,-1.5489,0.3277,-0.1210,0.0641,0.0376,-0.31,0.36,-2.55,0,3.648,2.702,-1.122,-3.846,0.009,-0.013,0.000,0.000,0.000,0.000,0.3280,0,2
7651,-1.0647,-1.5462,0.3296,-0.1225,0.0658,0.0392,-0.11,0.39,-2.76,0,3.637,1.030,1.330,-1.024,0.008,-0.021,0.000,0.000,0.000,0.000,0.3280,-1,1
7703,-1.0706,-1.5482,0.3296,-0.1252,0.0562,0.0312,-0.03,0.32,-2.82,0,3.648,-1.528,1.003,0.818,0.010,-0.015,0.000,0.000,0.000,0.000,0.3320,-5,0
7753,-1.0755,-1.5468,0.3312,-0.1254,0.0538,0.0345,-0.06,0.29,-2.79,0,3.637,-0.555,0.246,2.521,0.009,-0.016,0.000,0.000,0.000,0.000,0.3330,3,3
7804,-1.0782,-1.5429,0.3332,-0.1210,0.0563,0.0397,0.02,0.32,-2.67,0,3.648,0.404,-1.988,3.547,0.006,-0.015,0.000,0.000,0.000,0.000,0.3380,0,2
7855,-1.0840,-1.5434,0.3353,-0.1231,0.0498,0.0438,0.03,0.44,-2.51,0,3.642,0.019,-2.430,4.350,0.004,-0.012,0.000,0.000,0.000,0.000,0.3380,9,5
7907,-1.0899,-1.5388,0.3385,-0.1262,0.0536,0.0504,0.10,0.50,-2.31,0,3.648,-0.896,-2.928,4.002,0.010,-0.021,0.000,0.000,0.000,0.000,0.3400,0,4
7957,-1.0942,-1.5404,0.3411,-0.1262,0.0449,0.0523,0.14,0.58,-2.13,0,3.642,2.330,2.226,4.176,0.004,-0.018,0.000,0.000,0.000,0.000,0.3450,8,5
8008,-1.1004,-1.5373,0.3439,-0.1306,0.0459,0.0536,0.11,0.52,-1.91,0,3.653,-0.254,2.719,7.054,0.006,-0.016,0.000,0.000,0.000,0.000,0.3460,-4,0
8059,-1.1075,-1.5372,0.3466,-0.1357,0.0412,0.0522,0.10,0.36,-1.61,0,3.642,7.411,-0.980,6.517,0.005,-0.015,0.000,0.000,0.000,0.000,0.3510,-5,-1
8110,-1.1143,-1.5390,0.3497,-0.1392,0.0321,0.0540,0.28,0.50,-1.24,0,3.653,0.410,-1.875,7.987,0.004,-0.014,0.000,0.000,0.000,0.000,0.3530,6,4
8162,-1.1207,-1.5342,0.3523,-0.1426,0.0359,0.0504,0.27,0.63,-0.83,0,3.642,-1.824,4.787,7.382,0.006,-0.014,0.000,0.000,0.000,0.000,0.3530,-6,1
8212,-1.1270,-1.5364,0.3542,-0.1457,0.0257,0.0421,0.16,0.41,-0.45,0,3.648,3.144,-0.436,5.830,0.008,-0.013,0.000,0.000,0.000,0.000,0.3520,0,1
8263,-1.1347,-1.5358,0.3562,-0.1502,0.0224,0.0367,0.31,0.41,-0.13,0,3.637,-3.175,0.692,4.579,0.005,-0.014,0.000,0.000,0.000,0.000,0.3550,0,4
8314,-1.1412,-1.5350,0.3554,-0.1512,0.0196,0.0190,0.14,0.40,0.12,0,3.642,-1.416,1.104,3.875,0.009,-0.015,0.000,0.000,0.000,0.000,0.3560,-1,3
8365,-1.1483,-1.5454,0.3563,-0.1533,-0.0051,0.0157,0.26,0.36,0.35,0,3.637,-4.875,3.668,3.747,0.008,-0.015,0.000,0.000,0.000,0.000,0.3560,-1,1
8416,-1.1577,-1.5483,0.3565,-0.1592,-0.0120,0.0100,0.09,0.17,0.55,0,3.637,-2.391,0.348,3.796,0.006,-0.013,0.000,0.000,0.000,0.000,0.3550,-1,3
8467,-1.1635,-1.5469,0.3570,-0.1560,-0.0078,0.0096,-0.01,0.07,0.76,0,3.632,1.282,-0.997,3.504,0.007,-0.017,0.000,0.000,0.000,0.000,0.3570,-1,0
8518,-1.1738,-1.5612,0.3566,-0.1617,-0.0347,0.0059,-0.06,0.06,0.93,0,3.637,-3.697,1.207,2.276,0.008,-0.017,0.000,0.000,0.000,0.000,0.3540,-3,-1
8569,-1.1826,-1.5663,0.3570,-0.1641,-0.0414,0.0080,-0.23,0.07,1.05,0,3.632,-4.894,4.744,2.546,0.009,-0.014,0.000,0.000,0.000,0.000,0.3560,-8,0
8620,-1.1911,-1.5694,0.3559,-0.1653,-0.0424,0.0039,-0.49,-0.07,1.19,0,3.637,-0.491,2.787,1.863,0.009,-0.011,0.000,0.000,0.000,0.000,0.3570,0,3
8672,-1.2016,-1.5826,0.3562,-0.1697,-0.0628,0.0065,-0.37,-0.14,1.33,0,3.632,-3.363,2.460,3.350,0.008,-0.015,0.000,0.000,0.000,0.000,0.3580,-2,1
8722,-1.2074,-1.5740,0.3574,-0.1632,-0.0359,0.0123,-0.50,-0.29,1.42,0,3.637,2.082,1.113,2.464,0.007,-0.015,0.000,0.000,0.000,0.000,0.3570,0,2
8773,-1.2144,-1.5725,0.3581,-0.1582,-0.0247,0.0139,-0.41,-0.36,1.51,0,3.632,6.292,-0.126,0.875,0.009,-0.009,0.000,0.000,0.000,0.000,0.3570,0,1
8824,-1.2210,-1.5708,0.3577,-0.1529,-0.0152,0.0098,-0.12,-0.37,1.56,0,3.637,5.964,-1.004,-0.128,0.006,-0.013,0.000,0.000,0.000,0.000,0.3570,-4,0
8876,-1.2301,-1.5711,0.3582,-0.1530,-0.0131,0.0104,0.09,-0.35,1.56,0,3.632,8.730,-2.536,0.287,0.005,-0.010,0.000,0.000,0.000,0.000,0.3580,-1,2
8926,-1.2369,-1.5701,0.3581,-0.1487,-0.0108,0.0085,0.46,-0.27,1.58,0,3.637,4.544,-1.817,-0.462,0.011,-0.014,0.000,0.000,0.000,0.000,0.3570,0,3
8977,-1.2434,-1.5679,0.3585,-0.1442,-0.0085,0.0091,0.71,-0.24,1.56,0,3.626,3.239,0.017,-1.743,0.007,-0.012,0.000,0.000,0.000,0.000,0.3590,-5,2
9028,-1.2509,-1.5682,0.3585,-0.1425,-0.0141,0.0081,0.77,-0.26,1.48,0,3.637,5.279,-4.177,-1.587,0.008,-0.016,0.000,0.000,0.000,0.000,0.3610,0,1
9080,-1.2610,-1.5654,0.3590,-0.1467,-0.0137,0.0104,1.01,-0.11,1.42,0,3.632,4.966,0.272,-2.744,0.007,-0.015,0.000,0.000,0.000,0.000,0.3600,0,2
9131,-1.2673,-1.5638,0.3604,-0.1434,-0.0169,0.0156,1.16,-0.11,1.28,0,3.632,-2.022,-0.281,-3.037,0.010,-0.010,0.000,0.000,0.000,0.000,0.3610,0,2
9181,-1.2734,-1.5638,0.3612,-0.1398,-0.0240,0.0168,1.00,-0.23,1.13,0,3.626,1.402,-1.814,-1.738,0.006,-0.011,0.000,0.000,0.000,0.000,0.3580,0,1
9233,-1.2804,-1.5599,0.3603,-0.1377,-0.0219,0.0073,1.06,-0.14,1.03,0,3.632,3.348,-0.976,-1.162,0.003,-0.015,0.000,0.000,0.000,0.000,0.3580,0,3
9283,-1.2854,-1.5613,0.3607,-0.1325,-0.0313,0.0076,1.31,-0.05,0.93,0,3.626,-0.251,1.397,-2.885,0.004,-0.012,0.000,0.000,0.000,0.000,0.3590,0,1
9334,-1.2959,-1.5677,0.3593,-0.1401,-0.0523,-0.0000,1.36,-0.06,0.87,0,3.632,-2.656,3.082,-1.813,0.008,-0.010,0.000,0.000,0.000,0.000,0.3610,-3,0
9385,-1.3014,-1.5644,0.3594,-0.1361,-0.0506,0.0006,1.08,-0.28,0.74,0,3.626,-0.418,0.024,-2.082,0.009,-0.012,0.000,0.000,0.000,0.000,0.3580,0,-1
9436,-1.3067,-1.5618,0.3593,-0.1307,-0.0487,0.0007,1.09,-0.29,0.64,0,3.632,1.260,0.946,-1.348,0.008,-0.011,0.000,0.000,0.000,0.000,0.3600,1,0
9487,-1.3136,-1.5655,0.3595,-0.1290,-0.0592,0.0033,1.13,-0.29,0.54,0,3.626,-1.681,0.025,-2.299,0.009,-0.010,0.000,0.000,0.000,0.000,0.3550,3,4
9539,-1.3192,-1.5699,0.3579,-0.1245,-0.0708,-0.0048,1.06,-0.33,0.41,0,3.626,-4.864,-1.719,-2.972,0.008,-0.013,0.000,0.000,0.000,0.000,0.3590,1,1
9589,-1.3271,-1.5755,0.3577,-0.1250,-0.0834,-0.0039,0.94,-0.31,0.26,0,3.621,-7.970,-1.741,-2.896,0.011,-0.006,0.000,0.000,0.000,0.000,0.3560,9,5
9641,-1.3321,-1.5754,0.3573,-0.1200,-0.0821,-0.0022,0.78,-0.25,0.11,0,3.626,-0.145,-1.327,-3.733,0.010,-0.009,0.000,0.000,0.000,0.000,0.3580,1,0
9691,-1.3409,-1.5859,0.3573,-0.1235,-0.1010,0.0017,0.70,-0.23,-0.07,0,3.621,-5.448,-0.810,-3.482,0.004,-0.014,0.000,0.000,0.000,0.000,0.3550,10,6
9742,-1.3461,-1.5878,0.3567,-0.1197,-0.0997,0.0005,0.50,-0.23,-0.24,0,3.626,1.356,3.451,-5.019,0.009,-0.009,0.000,0.000,0.000,0.000,0.3590,0,1
9793,-1.3560,-1.6011,0.3567,-0.1258,-0.1210,0.0033,0.43,-0.27,-0.43,0,3.621,-3.375,3.633,-3.499,0.009,-0.012,0.000,0.000,0.000,0.000,0.3580,1,0
9844,-1.3659,-1.6091,0.3581,-0.1315,-0.1290,0.0110,0.26,-0.40,-0.58,0,3.626,-6.557,-0.394,-2.086,0.008,-0.009,0.000,0.000,0.000,0.000,0.3580,1,0
9895,-1.3696,-1.6102,0.3587,-0.1223,-0.1197,0.0123,-0.03,-0.48,-0.74,0,3.621,1.633,2.984,-2.624,0.007,-0.007,0.000,0.000,0.000,0.000,0.3560,0,2
9946,-1.3736,-1.6117,0.3577,-0.1141,-0.1101,0.0046,-0.11,-0.54,-0.89,0,3.626,-0.575,-0.644,-1.835,0.010,-0.009,0.000,0.000,0.000,0.000,0.3600,8,3
9997,-1.3802,-1.6162,0.3580,-0.1114,-0.1078,0.0057,0.10,-0.55,-0.97,0,3.621,3.766,-1.098,-1.779,0.005,-0.013,0.000,0.000,0.000,0.000,0.3560,0,1
10048,-1.3862,-1.6248,0.3580,-0.1076,-0.1147,0.0049,0.13,-0.51,-1.04,0,3.626,3.616,1.939,-0.843,0.008,-0.007,0.000,0.000,0.000,0.000,0.3620,0,2
10099,-1.3904,-1.6256,0.3583,-0.1007,-0.1058,0.0049,0.17,-0.62,-1.08,0,3.621,-1.785,1.363,-0.035,0.007,-0.009,0.000,0.000,0.000,0.000,0.3570,4,3
10150,-1.3964,-1.6284,0.3591,-0.0974,-0.1021,0.0062,0.24,-0.64,-1.11,0,3.626,-0.575,-3.027,-0.344,0.007,-0.011,0.000,0.000,0.000,0.000,0.3610,0,0
10202,-1.4019,-1.6353,0.3594,-0.0934,-0.1078,0.0053,0.34,-0.54,-1.13,0,3.621,1.151,0.557,1.265,0.006,-0.009,0.000,0.000,0.000,0.000,0.3590,0,1
10252,-1.4063,-1.6389,0.3599,-0.0886,-0.1071,0.0040,0.39,-0.50,-1.11,0,3.621,4.132,2.384,0.531,0.006,-0.009,0.000,0.000,0.000,0.000,0.3610,0,1
10303,-1.4139,-1.6490,0.3600,-0.0913,-0.1208,0.0022,0.56,-0.55,-1.06,0,3.616,0.115,2.161,1.097,0.004,-0.009,0.000,0.000,0.000,0.000,0.3590,1,0
10354,-1.4174,-1.6523,0.3600,-0.0847,-0.1204,-0.0016,0.52,-0.67,-1.01,0,3.621,-1.964,-0.405,1.504,0.006,-0.008,0.000,0.000,0.000,0.000,0.3610,10,3
10405,-1.4201,-1.6534,0.3598,-0.0763,-0.1146,-0.0041,0.49,-0.63,-0.93,0,3.616,2.795,-0.067,2.163,0.003,-0.008,0.000,0.000,0.000,0.000,0.3580,0,0
10456,-1.4274,-1.6701,0.3593,-0.0782,-0.1397,-0.0068,0.58,-0.57,-0.82,0,3.621,-1.477,1.988,2.326,0.003,-0.010,0.000,0.000,0.000,0.000,0.3600,1,0
10507,-1.4299,-1.6739,0.3589,-0.0709,-0.1383,-0.0079,0.48,-0.62,-0.70,0,3.616,-3.569,0.133,2.664,0.009,-0.008,0.000,0.000,0.000,0.000,0.3560,4,3
10558,-1.4325,-1.6836,0.3578,-0.0643,-0.1479,-0.0123,0.38,-0.58,-0.54,0,3.621,-4.105,-1.859,2.803,0.005,-0.006,0.000,0.000,0.000,0.000,0.3550,0,0
10609,-1.4377,-1.6915,0.3571,-0.0628,-0.1513,-0.0128,0.18,-0.55,-0.40,0,3.611,-4.317,1.032,2.015,0.006,-0.011,0.000,0.000,0.000,0.000,0.3550,2,1
10660,-1.4425,-1.7081,0.3551,-0.0615,-0.1700,-0.0181,-0.02,-0.54,-0.26,0,3.616,-5.357,1.174,1.731,0.003,-0.006,0.000,0.000,0.000,0.000,0.3530,0,0
10711,-1.4445,-1.7113,0.3543,-0.0549,-0.1596,-0.0157,-0.28,-0.61,-0.17,0,3.611,-0.081,-1.268,0.221,0.005,-0.007,0.000,0.000,0.000,0.000,0.3540,1,0
10763,-1.4493,-1.7250,0.3533,-0.0543,-0.1683,-0.0143,-0.33,-0.55,-0.13,0,3.616,-1.407,-0.721,-0.087,0.001,-0.011,0.000,0.000,0.000,0.000,0.3540,0,0
10813,-1.4509,-1.7277,0.3527,-0.0477,-0.1550,-0.0098,-0.40,-0.53,-0.14,0,3.611,-0.264,1.241,-0.176,0.009,-0.005,0.000,0.000,0.000,0.000,0.3520,10,3
10864,-1.4522,-1.7338,0.3525,-0.0412,-0.1486,-0.0068,-0.34,-0.55,-0.11,0,3.616,2.260,1.444,-0.039,0.005,-0.010,0.000,0.000,0.000,0.000,0.3530,-1,-1
10915,-1.4598,-1.7513,0.3522,-0.0468,-0.1637,-0.0047,-0.34,-0.60,-0.14,0,3.611,-0.073,0.396,-1.047,0.004,-0.010,0.000,0.000,0.000,0.000,0.3490,0,0
10966,-1.4588,-1.7511,0.3510,-0.0357,-0.1459,-0.0090,-0.41,-0.69,-0.18,0,3.616,-0.285,1.487,-1.095,0.008,-0.009,0.000,0.000,0.000,0.000,0.3500,0,0
11018,-1.4611,-1.7553,0.3506,-0.0309,-0.1369,-0.0064,-0.39,-0.72,-0.26,0,3.611,4.244,-0.724,-1.107,0.003,-0.010,0.000,0.000,0.000,0.000,0.3480,-1,1
11068,-1.4674,-1.7760,0.3491,-0.0336,-0.1592,-0.0102,-0.10,-0.70,-0.33,0,3.616,-2.823,1.354,-1.500,0.005,-0.012,0.000,0.000,0.000,0.000,0.3490,0,0
11120,-1.4680,-1.7735,0.3487,-0.0256,-0.1397,-0.0078,-0.21,-0.80,-0.43,0,3.605,3.394,0.766,-3.828,0.001,-0.014,0.000,0.000,0.000,0.000,0.3460,0,0
11170,-1.4700,-1.7835,0.3474,-0.0203,-0.1432,-0.0106,-0.23,-0.85,-0.57,0,3.616,4.086,-0.683,-4.041,0.002,-0.013,0.000,0.000,0.000,0.000,0.3450,0,0
11221,-1.4708,-1.7906,0.3469,-0.0130,-0.1416,-0.0087,-0.12,-0.82,-0.74,0,3.605,-0.765,-3.501,-2.180,0.003,-0.015,0.000,0.000,0.000,0.000,0.3430,0,-1
11272,-1.4696,-1.7927,0.3444,-0.0029,-0.1325,-0.0146,-0.05,-0.82,-0.92,0,3.605,-0.436,-4.073,-3.067,0.002,-0.009,0.000,0.000,0.000,0.000,0.3430,1,0
11323,-1.4735,-1.8092,0.3438,-0.0031,-0.1496,-0.0099,0.05,-0.60,-1.06,0,3.605,0.523,-0.955,-3.171,0.004,-0.014,0.000,0.000,0.000,0.000,0.3430,0,0
11374,-1.4714,-1.8089,0.3430,0.0055,-0.1371,-0.0070,0.03,-0.58,-1.21,0,3.611,-1.596,2.919,-2.397,0.004,-0.014,0.000,0.000,0.000,0.000,0.3400,0,0
11425,-1.4672,-1.8107,0.3428,0.0174,-0.1286,-0.0017,-0.05,-0.69,-1.32,0,3.605,3.959,-2.172,-1.484,0.004,-0.011,0.000,0.000,0.000,0.000,0.3440,0,0
11477,-1.4647,-1.8118,0.3424,0.0258,-0.1193,0.0038,0.02,-0.56,-1.40,0,3.611,4.154,-0.938,-1.429,0.004,-0.014,0.000,0.000,0.000,0.000,0.3400,0,0
11527,-1.4617,-1.8116,0.3428,0.0332,-0.1097,0.0095,0.23,-0.53,-1.47,0,3.605,4.565,-3.201,-2.128,0.002,-0.011,0.000,0.000,0.000,0.000,0.3420,0,-1
11578,-1.4574,-1.8151,0.3419,0.0415,-0.1088,0.0058,0.43,-0.36,-1.56,0,3.611,0.729,-2.699,-1.718,0.001,-0.010,0.000,0.000,0.000,0.000,0.3400,1,0
11629,-1.4566,-1.8163,0.3422,0.0420,-0.1068,0.0083,0.61,-0.19,-1.65,0,3.605,-2.272,0.505,-0.585,-0.003,-0.010,0.000,0.000,0.000,0.000,0.3420,0,-1
11680,-1.4554,-1.8189,0.3417,0.0423,-0.1074,0.0072,0.74,-0.17,-1.74,0,3.611,1.032,3.209,-1.979,0.000,-0.007,0.000,0.000,0.000,0.000,0.3390,0,0
11731,-1.4511,-1.8203,0.3421,0.0470,-0.1068,0.0092,0.75,-0.29,-1.83,0,3.600,5.206,-1.120,-1.828,-0.001,-0.011,0.000,0.000,0.000,0.000,0.3400,0,-1
11782,-1.4482,-1.8235,0.3406,0.0502,-0.1095,0.0020,0.85,-0.29,-1.90,0,3.611,0.846,0.199,-1.775,-0.000,-0.010,0.000,0.000,0.000,0.000,0.3430,0,-1
11833,-1.4444,-1.8242,0.3407,0.0545,-0.1083,0.0022,0.75,-0.33,-1.95,0,3.605,0.508,-1.301,-0.356,0.003,-0.009,0.000,0.000,0.000,0.000,0.3430,1,0
11884,-1.4444,-1.8368,0.3424,0.0523,-0.1276,0.0109,0.84,-0.28,-1.98,0,3.611,2.244,1.221,-0.303,-0.002,-0.007,0.000,0.000,0.000,0.000,0.3400,1,-1
11935,-1.4450,-1.8457,0.3430,0.0492,-0.1388,0.0119,0.86,-0.32,-2.00,0,3.605,-9.079,5.183,-0.113,0.000,-0.009,0.000,0.000,0.000,0.000,0.3430,0,0
11987,-1.4451,-1.8532,0.3424,0.0470,-0.1467,0.0054,0.42,-0.51,-1.98,0,3.605,-5.988,2.121,1.020,0.001,-0.010,0.000,0.000,0.000,0.000,0.3450,4,0
12037,-1.4431,-1.8604,0.3426,0.0506,-0.1500,0.0044,0.16,-0.59,-1.96,0,3.605,-3.451,3.377,0.732,0.000,-0.009,0.000,0.000,0.000,0.000,0.3440,1,0
12088,-1.4455,-1.8785,0.3440,0.0469,-0.1694,0.0088,-0.04,-0.68,-1.91,0,3.611,-13.339,1.909,2.687,-0.000,-0.009,0.000,0.000,0.000,0.000,0.3430,2,0
12139,-1.4455,-1.8879,0.3444,0.0484,-0.1712,0.0064,-0.44,-0.77,-1.82,0,3.600,-5.959,0.477,2.712,0.004,-0.009,0.000,0.000,0.000,0.000,0.3450,7,1
12191,-1.4455,-1.8904,0.3443,0.0507,-0.1576,0.0033,-0.73,-0.76,-1.72,0,3.605,-0.646,1.634,1.418,0.001,-0.007,0.000,0.000,0.000,0.000,0.3430,0,-1
12241,-1.4476,-1.9000,0.3445,0.0494,-0.1546,0.0018,-0.87,-0.85,-1.61,0,3.600,-1.375,2.845,1.832,0.003,-0.011,0.000,0.000,0.000,0.000,0.3460,10,3
12292,-1.4419,-1.8990,0.3446,0.0622,-0.1327,0.0009,-0.88,-0.96,-1.52,0,3.605,-0.273,1.109,1.723,0.002,-0.014,0.000,0.000,0.000,0.000,0.3390,0,-1
12344,-1.4455,-1.9140,0.3446,0.0585,-0.1398,-0.0014,-0.89,-0.96,-1.44,0,3.595,-0.564,-2.246,2.092,0.003,-0.011,0.000,0.000,0.000,0.000,0.3400,0,0
12394,-1.4400,-1.9118,0.3409,0.0713,-0.1164,-0.0199,-0.95,-0.92,-1.33,0,3.600,4.593,-0.322,2.494,0.004,-0.006,0.000,0.000,0.000,0.000,0.3370,3,0
12445,-1.4344,-1.9147,0.3399,0.0827,-0.1033,-0.0195,-0.76,-0.86,-1.19,0,3.595,8.115,-3.786,1.698,0.003,-0.011,0.000,0.000,0.000,0.000,0.3350,0,0
12496,-1.4320,-1.9199,0.3365,0.0864,-0.0979,-0.0296,-0.36,-0.71,-1.07,0,3.595,-0.000,-2.215,2.833,0.004,-0.011,0.000,0.000,0.000,0.000,0.3320,3,-1
12547,-1.4265,-1.9152,0.3352,0.0945,-0.0767,-0.0249,-0.36,-0.58,-0.95,0,3.589,4.439,-2.119,2.763,-0.001,-0.008,0.000,0.000,0.000,0.000,0.3340,4,0
12598,-1.4220,-1.9164,0.3331,0.0990,-0.0685,-0.0213,-0.19,-0.47,-0.80,0,3.595,4.634,-1.318,2.744,-0.001,-0.010,0.000,0.000,0.000,0.000,0.3320,0,0
12649,-1.4158,-1.9128,0.3323,0.1061,-0.0520,-0.0121,-0.05,-0.48,-0.67,0,3.589,0.726,0.342,2.272,0.002,-0.009,0.000,0.000,0.000,0.000,0.3320,1,-1
12701,-1.4121,-1.9203,0.3318,0.1068,-0.0616,-0.0038,0.08,-0.44,-0.57,0,3.600,2.129,0.453,0.943,-0.002,-0.012,0.000,0.000,0.000,0.000,0.3320,-2,-3
12751,-1.4101,-1.9258,0.3318,0.1036,-0.0675,0.0033,0.13,-0.39,-0.50,0,3.595,-1.875,-0.718,1.505,0.004,-0.014,0.000,0.000,0.000,0.000,0.3360,0,-3
12802,-1.4046,-1.9252,0.3338,0.1073,-0.0604,0.0179,0.03,-0.41,-0.40,0,3.600,3.637,1.404,1.037,0.003,-0.011,0.000,0.000,0.000,0.000,0.3330,4,0
12853,-1.3985,-1.9262,0.3348,0.1121,-0.0566,0.0223,0.15,-0.45,-0.33,0,3.595,4.851,0.054,0.544,-0.000,-0.007,0.000,0.000,0.000,0.000,0.3340,0,-1
12905,-1.3935,-1.9284,0.3346,0.1145,-0.0559,0.0179,0.21,-0.45,-0.26,0,3.600,-2.370,-0.613,0.147,0.000,-0.012,0.000,0.000,0.000,0.000,0.3360,4,0
12955,-1.3883,-1.9300,0.3356,0.1172,-0.0546,0.0187,0.15,-0.39,-0.25,0,3.595,-2.385,2.744,-1.186,-0.000,-0.009,0.000,0.000,0.000,0.000,0.3320,0,0
13006,-1.3842,-1.9335,0.3347,0.1168,-0.0572,0.0091,0.03,-0.50,-0.31,0,3.600,-1.319,0.195,-2.133,0.001,-0.010,0.000,0.000,0.000,0.000,0.3350,0,-4
13057,-1.3764,-1.9347,0.3352,0.1254,-0.0538,0.0094,-0.05,-0.55,-0.41,0,3.595,-3.301,-1.305,-1.850,0.000,-0.012,0.000,0.000,0.000,0.000,0.3360,0,-3
13108,-1.3721,-1.9384,0.3357,0.1254,-0.0556,0.0101,-0.16,-0.52,-0.50,0,3.600,-1.892,-0.038,-3.129,-0.000,-0.012,0.000,0.000,0.000,0.000,0.3370,1,-1
13159,-1.3637,-1.9388,0.3363,0.1346,-0.0486,0.0102,-0.21,-0.48,-0.65,0,3.595,-1.398,0.990,-3.016,-0.002,-0.010,0.000,0.000,0.000,0.000,0.3370,1,-3
13211,-1.3592,-1.9413,0.3371,0.1334,-0.0468,0.0112,-0.27,-0.47,-0.78,0,3.600,-0.160,-1.059,-2.979,0.001,-0.006,0.000,0.000,0.000,0.000,0.3360,1,0
13262,-1.3502,-1.9448,0.3376,0.1428,-0.0477,0.0104,-0.28,-0.47,-0.92,0,3.595,-1.398,0.605,-2.541,0.001,-0.011,0.000,0.000,0.000,0.000,0.3370,0,-2
13313,-1.3455,-1.9465,0.3372,0.1409,-0.0439,0.0058,-0.40,-0.44,-1.04,0,3.600,-0.543,-1.117,-1.787,-0.004,-0.008,0.000,0.000,0.000,0.000,0.3330,0,-2
13364,-1.3402,-1.9494,0.3375,0.1396,-0.0426,0.0067,-0.48,-0.35,-1.15,0,3.589,0.691,-4.227,-1.981,-0.001,-0.009,0.000,0.000,0.000,0.000,0.3350,0,-1
