time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,-0.1317,0.7082,0.0094,0.0050,-0.0127,0.0081,-0.91,-0.22,-1.67,0,4.123,0.052,-0.012,-0.186,-0.002,-0.022,1.002,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2520,0.2280,0.0000,1.0960,2.7150,576,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,-0.1328,0.7021,0.0095,-0.0008,-0.0389,0.0076,-0.93,-0.24,-1.66,0,4.123,0.071,-0.195,-0.007,-0.006,-0.023,1.002,0.000,0.000,0.000,0.0100,10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2520,0.2280,0.0000,1.0980,2.7220,576,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,-0.1332,0.7070,0.0102,-0.0028,-0.0064,0.0102,-0.94,-0.17,-1.65,0,4.117,-0.192,-0.075,-0.115,-0.003,-0.022,1.001,0.000,0.000,0.000,0.0080,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2570,0.2260,0.0000,1.0980,2.7220,576,0.0000,0.0000,0.0000,0.0000,0.0000,0
302,-0.1350,0.6947,0.0095,-0.0113,-0.0615,0.0050,-0.90,-0.19,-1.65,0,4.123,-0.277,-0.025,-0.028,-0.004,-0.025,1.003,0.000,0.000,0.000,0.0080,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2570,0.2260,0.0000,1.0910,2.7170,576,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,-0.1318,0.6983,0.0093,0.0066,-0.0329,0.0041,-1.07,-0.29,-1.65,0,4.112,-0.149,0.150,-0.005,-0.004,-0.021,1.004,0.000,0.000,0.000,0.0080,-36,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2460,0.2210,0.0000,1.0910,2.7170,576,0.0000,0.0000,0.0000,0.0000,0.0000,0
505,-0.1327,0.6983,0.0090,0.0014,-0.0274,0.0026,-1.49,-0.28,-1.65,0,4.123,0.019,0.115,-0.086,-0.005,-0.020,1.001,0.000,0.000,0.000,0.0090,-1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2460,0.2210,0.0000,1.0970,2.7170,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
606,-0.1305,0.7072,0.0092,0.0119,0.0175,0.0036,-1.46,-0.30,-1.64,0,4.123,0.042,-0.083,-0.084,-0.003,-0.021,1.003,0.000,0.000,0.000,0.0100,-13,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2590,0.2250,0.0000,1.0970,2.7170,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
707,-0.1323,0.7062,0.0097,0.0008,0.0097,0.0067,-1.42,-0.21,-1.63,0,4.123,0.061,0.070,-0.109,-0.007,-0.023,1.002,0.000,0.000,0.000,0.0100,-8,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2590,0.2250,0.0000,1.0960,2.7190,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
808,-0.1311,0.7075,0.0101,0.0061,0.0133,0.0081,-1.28,-0.23,-1.63,0,4.117,-0.186,0.044,0.249,-0.005,-0.022,1.001,0.000,0.000,0.000,0.0100,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2620,0.0000,0.0000,1.0960,2.7190,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
909,-0.1314,0.7057,0.0105,0.0041,0.0024,0.0085,-1.32,-0.24,-1.62,0,4.123,0.114,0.211,0.045,-0.004,-0.022,1.002,0.000,0.000,0.000,0.0100,-19,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2620,0.0000,0.0000,1.0980,2.7220,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
1010,-0.1316,0.7053,0.0105,0.0019,0.0002,0.0076,-1.27,-0.21,-1.61,0,4.117,-0.162,-0.005,-0.025,-0.002,-0.022,1.005,0.000,0.000,0.000,0.0090,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2540,0.2240,0.0000,1.0980,2.7220,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
1111,-0.1312,0.7057,0.0103,0.0041,0.0025,0.0057,-1.24,-0.21,-1.60,0,4.123,-0.192,-0.081,-0.034,-0.003,-0.021,1.003,0.000,0.000,0.000,0.0100,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2540,0.2240,0.0000,1.0930,2.7150,598,0.0000,0.0000,0.0000,0.0000,0.0000,0
1212,-0.1314,0.7058,0.0104,0.0027,0.0031,0.0058,-1.47,-0.22,-1.60,0,4.123,-0.055,0.164,0.539,-0.005,-0.021,1.004,0.000,0.000,0.000,0.0090,0,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2520,0.2200,0.0000,1.0930,2.7150,394,0.0000,0.0000,0.0000,0.0000,0.0000,0
