time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
0,0.0004,-0.0047,0.0055,-2.08,2.29,-61.95,0.010,0.151,-0.221,-0.304
0,0.0018,-0.0119,0.0057,-2.06,2.24,-61.89,0.010,-0.021,-0.070,-0.264
0,0.0046,0.0002,0.0059,-2.13,2.31,-61.84,0.010,-0.233,0.134,-0.093
0,0.0026,-0.0063,0.0062,-2.09,2.27,-61.78,0.010,0.002,0.066,-0.213
0,0.0066,-0.0041,0.0062,-2.13,2.27,-61.72,0.009,-0.146,-0.040,-0.051
0,0.0068,-0.0043,0.0063,-2.13,2.27,-61.67,0.009,0.040,-0.195,-0.138
0,0.0045,-0.0056,0.0049,-2.11,2.27,-61.61,0.009,0.016,0.074,-0.162
0,0.0082,0.0004,0.0051,-2.16,2.30,-61.55,0.009,-0.026,-0.079,-0.010
0,0.0071,-0.0002,0.0054,-2.14,2.30,-61.49,0.007,-0.327,0.042,0.334
0,0.0057,0.0002,0.0057,-2.13,2.30,-61.44,0.007,-0.270,-0.148,0.111
0,0.0045,-0.0008,-0.0001,-2.12,2.30,-61.38,0.007,-0.188,-0.021,0.006
1,0.0046,-0.0011,0.0002,-2.12,2.30,-61.32,0.007,-0.184,0.133,0.047
1,0.0023,-0.0025,0.0004,-2.10,2.30,-61.26,0.007,-0.361,-0.226,0.197
1,0.0022,-0.0158,0.0006,-2.05,2.21,-61.20,0.007,0.135,-0.101,-0.081
1,0.0016,-0.0084,0.0009,-2.07,2.26,-61.14,0.007,0.092,-0.076,0.031
1,0.0065,-0.0013,0.0009,-2.13,2.29,-61.08,0.007,-0.180,0.170,-0.111
1,-0.0017,-0.0048,-0.0028,-2.06,2.30,-61.02,0.007,-0.136,-0.079,-0.087
1,0.0040,-0.0019,-0.0028,-2.11,2.30,-60.97,0.007,-0.265,0.080,0.011
1,0.0061,-0.0008,-0.0027,-2.13,2.30,-60.91,0.010,-0.094,0.110,-0.173
1,0.0017,-0.0032,-0.0025,-2.09,2.30,-60.85,0.010,-0.319,0.085,0.016
1,0.0029,-0.0023,0.0024,-2.10,2.30,-60.80,0.010,-0.111,0.269,-0.000
1,0.0067,-0.0042,0.0024,-2.12,2.27,-60.74,0.010,-0.236,0.023,0.222
1,0.0079,-0.0116,0.0025,-2.10,2.21,-60.68,0.010,0.256,-0.094,-0.249
2,0.0025,-0.0023,0.0028,-2.10,2.29,-60.62,0.010,-0.227,-0.051,-0.283
2,-0.0006,-0.0109,0.0030,-2.05,2.25,-60.56,0.007,-0.061,0.015,-0.099
2,0.0034,-0.0073,0.0031,-2.09,2.26,-60.51,0.007,0.191,0.110,-0.236
2,0.0036,-0.0078,-0.0013,-2.09,2.25,-60.45,0.007,0.071,-0.161,-0.099
2,0.0082,-0.0008,-0.0014,-2.14,2.28,-60.40,0.007,-0.030,-0.101,0.005
2,0.0073,0.0001,-0.0013,-2.14,2.29,-60.34,0.010,-0.074,0.051,0.129
2,0.0050,-0.0012,-0.0010,-2.12,2.29,-60.28,0.010,0.010,-0.103,-0.127
2,-0.0034,-0.0060,-0.0007,-2.04,2.29,-60.22,0.010,-0.075,0.159,0.005
2,0.0070,-0.0109,0.0037,-2.09,2.21,-60.17,0.010,0.205,-0.280,-0.266
2,-0.0022,-0.0062,0.0040,-2.04,2.28,-60.11,0.010,0.059,0.196,-0.277
2,0.0011,-0.0112,0.0042,-2.04,2.24,-60.05,0.010,-0.298,-0.164,0.023
2,0.0038,-0.0015,0.0045,-2.10,2.29,-59.99,0.010,-0.192,0.277,0.133
2,0.0007,-0.0036,0.0047,-2.07,2.29,-59.94,0.010,0.031,-0.059,-0.206
2,0.0061,-0.0006,0.0065,-2.12,2.29,-59.88,0.010,0.170,0.299,-0.339
2,0.0051,-0.0013,0.0064,-2.11,2.29,-59.82,0.010,-0.138,0.172,0.149
2,0.0071,-0.0003,0.0065,-2.13,2.29,-59.77,0.009,-0.314,-0.123,-0.170
2,0.0103,-0.0038,0.0066,-2.13,2.25,-59.71,0.009,-0.226,0.085,0.401
2,0.0049,-0.0068,0.0049,-2.09,2.25,-59.65,0.009,-0.415,-0.278,0.112
2,0.0045,-0.0015,0.0050,-2.11,2.29,-59.60,0.009,0.096,0.001,-0.170
3,0.0046,-0.0016,0.0050,-2.11,2.28,-59.54,0.009,-0.115,0.129,-0.044
3,-0.0026,-0.0086,0.0052,-2.03,2.27,-59.48,0.009,-0.281,-0.006,-0.286
3,0.0035,-0.0021,0.0053,-2.10,2.28,-59.43,0.008,-0.076,-0.150,0.366
3,-0.0001,-0.0082,0.0053,-2.05,2.25,-59.37,0.008,-0.326,-0.324,0.257
3,0.0029,-0.0133,0.0015,-2.06,2.21,-59.31,0.008,-0.216,-0.141,0.179
3,0.0103,-0.0044,0.0016,-2.14,2.24,-59.26,0.008,0.084,-0.038,-0.099
3,0.0026,-0.0033,0.0018,-2.10,2.28,-59.20,0.009,-0.127,-0.015,-0.096
3,0.0061,0.0001,0.0018,-2.13,2.29,-59.14,0.009,-0.040,-0.268,-0.240
3,0.0032,-0.0086,0.0017,-2.07,2.24,-59.09,0.009,0.024,-0.156,-0.176
3,-0.0010,-0.0097,0.0020,-2.04,2.25,-59.03,0.009,-0.198,0.064,-0.062
3,0.0091,-0.0033,0.0022,-2.13,2.25,-58.98,0.009,-0.235,0.077,-0.097
3,0.0024,-0.0016,0.0027,-2.10,2.29,-58.92,0.009,-0.200,0.027,0.060
3,0.0014,-0.0091,0.0031,-2.06,2.24,-58.86,0.013,-0.207,-0.007,-0.115
3,0.0113,0.0037,0.0033,-2.18,2.29,-58.81,0.013,0.081,0.003,-0.270
3,0.0090,0.0026,0.0113,-2.16,2.29,-58.76,0.013,-0.183,-0.225,0.040
3,0.0070,-0.0012,0.0115,-2.13,2.27,-58.70,0.013,-0.155,0.279,0.016
3,0.0056,0.0006,0.0117,-2.12,2.29,-58.65,0.008,-0.020,0.074,0.278
3,0.0060,-0.0049,0.0120,-2.10,2.25,-58.59,0.008,0.116,0.080,-0.212
3,0.0053,-0.0111,0.0046,-2.08,2.21,-58.53,0.008,-0.204,0.226,-0.094
3,0.0049,-0.0011,0.0046,-2.11,2.28,-58.48,0.008,-0.250,-0.064,0.034
3,0.0072,-0.0097,0.0048,-2.09,2.21,-58.42,0.008,0.048,0.210,-0.075
3,0.0022,-0.0013,0.0049,-2.09,2.29,-58.37,0.008,-0.189,0.181,-0.091
3,0.0042,-0.0002,0.0049,-2.11,2.28,-58.31,0.010,0.063,0.371,-0.298
3,-0.0018,-0.0043,0.0051,-2.06,2.28,-58.25,0.010,-0.389,0.093,-0.177
3,0.0054,-0.0001,0.0045,-2.12,2.28,-58.20,0.010,0.150,-0.209,-0.400
3,0.0072,-0.0032,0.0047,-2.12,2.25,-58.15,0.010,0.010,0.268,0.036
3,0.0032,-0.0015,0.0048,-2.10,2.28,-58.09,0.008,-0.221,0.042,0.021
4,0.0074,-0.0040,0.0048,-2.12,2.24,-58.09,0.008,-0.071,-0.140,-0.057
4,-0.0017,-0.0109,0.0049,-2.02,2.23,-58.04,0.008,-0.166,0.144,0.046
4,0.0080,-0.0089,-0.0007,-2.10,2.21,-57.99,0.008,0.280,-0.174,-0.319
4,0.0050,0.0002,-0.0005,-2.12,2.28,-57.93,0.008,-0.059,0.044,-0.384
4,0.0030,-0.0117,-0.0001,-2.05,2.21,-57.87,0.008,0.075,-0.097,0.057
4,-0.0007,-0.0098,0.0003,-2.03,2.24,-57.82,0.008,0.099,-0.012,-0.165
4,-0.0006,-0.0032,0.0006,-2.06,2.28,-57.77,0.008,-0.182,0.121,-0.279
4,0.0102,-0.0074,-0.0025,-2.12,2.21,-57.71,0.008,-0.288,-0.077,-0.023
4,0.0063,-0.0017,-0.0023,-2.12,2.26,-57.66,0.008,-0.080,0.085,-0.160
4,0.0068,-0.0030,-0.0021,-2.11,2.26,-57.60,0.008,-0.100,0.032,0.090
4,-0.0009,-0.0038,-0.0018,-2.06,2.28,-57.55,0.008,-0.158,0.306,0.215
4,0.0013,-0.0130,-0.0034,-2.03,2.21,-57.49,0.008,0.011,-0.207,-0.429
4,0.0035,-0.0074,-0.0034,-2.07,2.24,-57.44,0.008,-0.138,-0.132,0.082
4,0.0053,0.0006,-0.0034,-2.12,2.28,-57.38,0.008,0.221,-0.100,-0.383
4,0.0040,0.0022,-0.0033,-2.12,2.30,-57.33,0.008,-0.417,-0.152,-0.269
4,-0.0036,-0.0069,-0.0029,-2.02,2.27,-57.27,0.009,0.021,0.212,-0.260
4,0.0066,0.0009,-0.0028,-2.13,2.28,-57.22,0.009,-0.151,-0.008,0.109
4,0.0062,-0.0048,-0.0014,-2.09,2.24,-57.17,0.009,0.059,-0.167,-0.307
4,0.0067,0.0008,-0.0013,-2.12,2.28,-57.11,0.009,-0.203,0.286,-0.131
4,0.0079,-0.0012,-0.0011,-2.12,2.26,-57.06,0.008,-0.254,0.123,0.158
4,0.0084,-0.0012,-0.0011,-2.12,2.25,-57.01,0.008,-0.019,0.046,-0.227
4,0.0012,-0.0033,-0.0022,-2.06,2.27,-56.95,0.008,-0.171,-0.013,-0.383
4,0.0052,-0.0009,-0.0021,-2.10,2.27,-56.90,0.008,0.126,0.123,0.069
4,0.0060,-0.0004,-0.0022,-2.11,2.27,-56.85,0.008,-0.127,-0.189,-0.438
4,0.0036,-0.0159,-0.0019,-2.02,2.17,-56.79,0.008,-0.014,-0.533,0.172
4,0.0037,-0.0072,-0.0018,-2.06,2.23,-56.74,0.007,-0.237,0.294,-0.429
4,0.0039,-0.0015,-0.0019,-2.09,2.27,-56.69,0.007,-0.226,0.121,0.185
4,0.0107,-0.0083,-0.0050,-2.10,2.20,-56.64,0.007,0.123,-0.121,0.094
4,0.0052,-0.0005,-0.0052,-2.10,2.27,-56.58,0.007,-0.044,0.066,-0.180
4,0.0015,-0.0031,-0.0051,-2.07,2.27,-56.47,0.008,-0.078,0.108,-0.044
4,0.0064,-0.0105,-0.0050,-2.07,2.20,-56.47,0.008,-0.302,-0.130,0.080
4,0.0043,-0.0013,-0.0037,-2.09,2.27,-56.36,0.008,-0.435,-0.225,0.019
4,0.0031,-0.0019,-0.0037,-2.08,2.27,-56.36,0.008,0.099,0.263,0.080
4,0.0065,-0.0029,-0.0035,-2.10,2.25,-56.25,0.008,0.206,0.076,0.249
5,0.0042,-0.0082,-0.0034,-2.06,2.23,-56.25,0.008,0.048,0.071,-0.183
5,0.0037,-0.0016,-0.0031,-2.09,2.27,-56.14,0.007,-0.187,-0.352,-0.143
5,0.0025,-0.0021,-0.0031,-2.08,2.27,-56.14,0.007,-0.167,-0.124,-0.166
5,0.0041,-0.0085,-0.0041,-2.06,2.22,-56.04,0.007,-0.221,0.393,-0.241
5,0.0054,-0.0042,-0.0041,-2.09,2.24,-56.04,0.007,-0.202,0.074,0.105
5,0.0064,0.0005,-0.0041,-2.12,2.27,-55.98,0.008,-0.131,0.165,0.106
5,0.0013,-0.0031,-0.0040,-2.07,2.27,-55.93,0.008,0.003,0.061,-0.239
5,0.0091,-0.0106,-0.0022,-2.09,2.19,-55.88,0.008,-0.293,0.328,-0.025
5,0.0011,-0.0031,-0.0020,-2.07,2.27,-55.83,0.008,-0.010,0.001,0.028
5,0.0039,-0.0013,-0.0021,-2.10,2.27,-55.77,0.008,-0.371,-0.106,0.122
5,0.0047,-0.0106,-0.0020,-2.06,2.21,-55.72,0.008,-0.187,0.145,0.189
5,0.0031,-0.0018,-0.0017,-2.09,2.27,-55.67,0.011,-0.290,-0.022,0.014
5,0.0065,-0.0066,-0.0015,-2.09,2.23,-55.62,0.011,-0.079,0.169,-0.256
5,0.0012,-0.0043,0.0070,-2.07,2.27,-55.56,0.011,0.077,-0.161,-0.156
5,0.0031,-0.0130,0.0072,-2.04,2.20,-55.51,0.011,-0.207,-0.040,0.081
5,-0.0000,-0.0040,0.0075,-2.06,2.27,-55.45,0.008,-0.013,-0.074,0.199
5,0.0058,-0.0003,0.0077,-2.12,2.27,-55.40,0.008,-0.129,-0.073,-0.215
5,0.0029,-0.0025,0.0079,-2.09,2.27,-55.35,0.008,0.052,0.025,-0.186
5,0.0087,-0.0110,0.0050,-2.09,2.19,-55.30,0.008,-0.147,-0.118,0.212
5,0.0071,-0.0064,0.0050,-2.10,2.23,-55.25,0.008,-0.117,-0.126,-0.039
5,0.0053,-0.0036,0.0051,-2.09,2.26,-55.19,0.008,-0.153,0.076,-0.129
5,0.0021,-0.0125,0.0054,-2.03,2.21,-55.14,0.008,0.252,-0.007,-0.102
5,0.0036,-0.0140,0.0054,-2.03,2.20,-55.09,0.008,-0.300,0.044,-0.120
5,0.0071,-0.0032,0.0029,-2.11,2.26,-55.04,0.008,0.147,-0.079,-0.149
5,0.0018,-0.0095,0.0032,-2.04,2.24,-54.98,0.008,-0.014,0.247,-0.343
5,-0.0014,-0.0047,0.0034,-2.04,2.29,-54.93,0.008,-0.274,0.009,0.185
5,0.0053,-0.0002,0.0034,-2.11,2.29,-54.88,0.008,-0.058,0.181,-0.070
5,0.0112,-0.0083,0.0035,-2.11,2.20,-54.83,0.008,0.050,0.189,-0.186
5,0.0065,-0.0113,0.0018,-2.06,2.20,-54.78,0.008,-0.019,-0.317,0.099
5,0.0055,-0.0019,0.0019,-2.10,2.27,-54.73,0.008,-0.156,-0.051,-0.223
5,0.0031,-0.0007,0.0021,-2.09,2.29,-54.67,0.008,0.082,-0.045,-0.041
5,-0.0006,-0.0090,0.0025,-2.02,2.25,-54.62,0.008,0.033,0.074,0.053
5,0.0034,-0.0006,0.0027,-2.09,2.29,-54.57,0.008,0.194,-0.137,-0.087
5,0.0075,-0.0101,0.0013,-2.07,2.20,-54.52,0.008,0.191,-0.028,-0.191
5,0.0017,-0.0017,0.0016,-2.06,2.29,-54.46,0.008,-0.023,-0.040,-0.269
6,0.0044,0.0000,0.0018,-2.09,2.29,-54.41,0.009,-0.035,0.043,-0.384
