time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
13,-0.1799,-0.2652,0.0081,0.0014,-0.0183,-0.0044,1.36,0.10,39.09,0,0.011,0.117,0.079,0.142,0.000,0.015,1.000,0.000,0.000,0.000
13,-0.1786,-0.2668,0.0080,0.0089,-0.0268,-0.0049,1.30,0.11,39.06,0,0.011,-0.094,0.118,-0.036,-0.001,0.018,0.998,0.000,0.000,0.000
13,-0.1786,-0.2671,0.0079,0.0086,-0.0277,-0.0050,1.39,0.03,39.01,0,0.011,0.030,0.184,-0.035,0.001,0.015,1.001,0.000,0.000,0.000
13,-0.1796,-0.2665,0.0092,0.0029,-0.0239,0.0018,1.32,0.06,38.98,0,0.011,0.132,-0.078,-0.126,0.002,0.015,1.000,0.000,0.000,0.000
13,-0.1770,-0.2671,0.0091,0.0173,-0.0261,0.0013,1.34,0.05,38.94,0,0.006,0.012,-0.156,-0.123,0.000,0.015,1.000,0.000,0.000,0.000
13,-0.1783,-0.2668,0.0092,0.0096,-0.0236,0.0017,1.30,0.06,38.90,0,0.006,0.106,-0.150,-0.148,0.001,0.014,1.002,0.000,0.000,0.000
13,-0.1777,-0.2672,0.0092,0.0125,-0.0249,0.0015,1.33,0.06,38.86,0,0.006,-0.161,0.094,0.018,-0.001,0.015,0.999,0.000,0.000,0.000
13,-0.1783,-0.2668,0.0093,0.0091,-0.0222,0.0016,1.32,0.04,38.82,0,0.006,-0.168,-0.031,0.045,-0.000,0.015,0.999,0.000,0.000,0.000
13,-0.1778,-0.2678,0.0093,0.0116,-0.0266,0.0014,1.40,0.04,38.79,0,0.006,-0.080,0.047,-0.232,-0.000,0.017,0.999,0.000,0.000,0.000
13,-0.1775,-0.2674,0.0079,0.0132,-0.0242,-0.0057,1.46,0.02,38.74,0,0.007,-0.012,0.203,-0.233,0.001,0.015,1.002,0.000,0.000,0.000
13,-0.1762,-0.2690,0.0078,0.0199,-0.0321,-0.0062,1.31,0.04,38.71,0,0.007,0.009,-0.253,0.113,0.003,0.016,1.003,0.000,0.000,0.000
13,-0.1745,-0.2706,0.0075,0.0281,-0.0385,-0.0066,1.30,0.10,38.67,0,0.007,-0.216,-0.017,-0.070,0.002,0.016,1.002,0.000,0.000,0.000
13,-0.1770,-0.2684,0.0078,0.0140,-0.0262,-0.0049,1.23,0.03,38.63,0,0.007,-0.070,-0.073,0.030,-0.002,0.017,0.998,0.000,0.000,0.000
13,-0.1777,-0.2696,0.0074,0.0093,-0.0311,-0.0067,1.23,0.03,38.59,0,0.007,-0.021,-0.006,0.218,-0.000,0.018,0.998,0.000,0.000,0.000
13,-0.1775,-0.2674,0.0075,0.0107,-0.0192,-0.0063,1.22,0.05,38.56,0,0.008,-0.057,-0.015,-0.191,0.002,0.018,1.001,0.000,0.000,0.000
14,-0.1773,-0.2678,0.0074,0.0115,-0.0199,-0.0059,1.21,0.05,38.52,0,0.008,0.205,0.076,-0.048,0.003,0.017,1.000,0.000,0.000,0.000
14,-0.1777,-0.2679,0.0074,0.0090,-0.0203,-0.0059,1.14,0.02,38.48,0,0.008,-0.190,0.035,0.242,0.002,0.016,1.000,0.000,0.000,0.000
14,-0.1778,-0.2682,0.0073,0.0081,-0.0206,-0.0056,1.33,0.02,38.45,0,0.008,-0.057,0.248,0.062,0.003,0.017,1.002,0.000,0.000,0.000
14,-0.1782,-0.2666,0.0073,0.0060,-0.0117,-0.0053,1.25,0.04,38.41,0,0.008,0.039,0.131,-0.228,0.002,0.016,0.998,0.000,0.000,0.000
14,-0.1752,-0.2704,0.0075,0.0215,-0.0310,-0.0042,1.22,0.01,38.37,0,0.006,-0.286,0.062,0.203,0.001,0.016,0.999,0.000,0.000,0.000
14,-0.1766,-0.2698,0.0075,0.0135,-0.0262,-0.0036,1.19,0.04,38.33,0,0.006,0.190,-0.211,-0.031,0.002,0.018,0.999,0.000,0.000,0.000
14,-0.1763,-0.2690,0.0075,0.0145,-0.0209,-0.0034,1.19,0.07,38.30,0,0.006,-0.186,-0.098,-0.058,0.001,0.017,0.997,0.000,0.000,0.000
14,-0.1771,-0.2691,0.0075,0.0097,-0.0202,-0.0031,1.12,0.03,38.26,0,0.006,0.027,0.145,0.096,0.002,0.015,0.998,0.000,0.000,0.000
14,-0.1777,-0.2697,0.0069,0.0065,-0.0230,-0.0064,1.18,0.02,38.22,0,0.006,0.163,-0.106,0.083,0.002,0.014,1.001,0.000,0.000,0.000
14,-0.1778,-0.2681,0.0068,0.0056,-0.0136,-0.0063,1.16,0.02,38.18,0,0.006,-0.127,0.139,0.072,0.002,0.015,0.998,0.000,0.000,0.000
14,-0.1767,-0.2692,0.0068,0.0115,-0.0188,-0.0065,1.15,0.03,38.15,0,0.006,0.047,-0.101,-0.027,-0.001,0.016,0.998,0.000,0.000,0.000
14,-0.1770,-0.2688,0.0068,0.0102,-0.0168,-0.0064,1.17,-0.02,38.11,0,0.006,-0.243,-0.193,-0.051,-0.000,0.018,1.000,0.000,0.000,0.000
14,-0.1773,-0.2691,0.0067,0.0080,-0.0174,-0.0065,1.13,-0.00,38.07,0,0.006,-0.157,-0.041,0.164,-0.001,0.015,1.000,0.000,0.000,0.000
14,-0.1758,-0.2690,0.0066,0.0161,-0.0161,-0.0069,1.07,-0.00,38.03,0,0.006,-0.106,0.274,0.160,0.001,0.013,1.001,0.000,0.000,0.000
14,-0.1765,-0.2687,0.0064,0.0118,-0.0142,-0.0080,1.09,-0.02,37.99,0,0.006,-0.373,0.406,0.014,0.001,0.014,0.999,0.000,0.000,0.000
14,-0.1773,-0.2678,0.0063,0.0074,-0.0083,-0.0079,1.12,0.01,37.96,0,0.006,0.176,0.133,-0.316,0.003,0.015,1.000,0.000,0.000,0.000
14,-0.1767,-0.2681,0.0062,0.0102,-0.0101,-0.0081,1.10,0.01,37.92,0,0.006,-0.047,-0.025,-0.401,0.004,0.018,1.000,0.000,0.000,0.000
14,-0.1767,-0.2691,0.0061,0.0098,-0.0152,-0.0083,1.12,0.00,37.88,0,0.006,0.146,0.070,-0.094,-0.000,0.015,0.999,0.000,0.000,0.000
14,-0.1768,-0.2690,0.0061,0.0086,-0.0139,-0.0081,1.02,0.00,37.84,0,0.006,-0.176,-0.030,0.189,0.000,0.018,0.999,0.000,0.000,0.000
15,-0.1765,-0.2695,0.0060,0.0106,-0.0161,-0.0081,1.02,0.01,37.81,0,0.009,-0.049,-0.141,-0.101,0.004,0.017,0.997,0.000,0.000,0.000
15,-0.1776,-0.2680,0.0059,0.0042,-0.0076,-0.0078,1.01,-0.00,37.77,0,0.009,-0.379,0.066,0.194,0.001,0.018,0.999,0.000,0.000,0.000
15,-0.1777,-0.2681,0.0059,0.0035,-0.0080,-0.0078,0.90,-0.04,37.73,0,0.009,0.058,0.065,-0.181,0.001,0.015,1.003,0.000,0.000,0.000
15,-0.1776,-0.2680,0.0058,0.0045,-0.0067,-0.0077,0.71,-0.03,37.69,0,0.009,0.223,-0.059,0.076,-0.001,0.017,1.002,0.000,0.000,0.000
15,-0.1784,-0.2656,0.0057,-0.0003,0.0070,-0.0076,0.58,0.03,37.66,0,0.009,-0.047,-0.038,-0.100,-0.000,0.019,1.000,0.000,0.000,0.000
15,-0.1811,-0.2625,0.0070,-0.0154,0.0244,-0.0005,0.56,0.02,37.62,0,0.008,-0.041,0.094,0.132,0.000,0.018,1.001,0.000,0.000,0.000
15,-0.1840,-0.2607,0.0068,-0.0308,0.0337,-0.0017,0.56,-0.00,37.58,0,0.008,-0.169,0.154,-0.080,0.001,0.016,1.000,0.000,0.000,0.000
15,-0.1845,-0.2600,0.0068,-0.0322,0.0361,-0.0021,0.68,0.00,37.55,0,0.008,-0.006,0.130,0.047,0.001,0.016,0.999,0.000,0.000,0.000
15,-0.1843,-0.2593,0.0067,-0.0295,0.0384,-0.0018,0.60,0.01,37.51,0,0.008,0.089,0.009,-0.064,-0.000,0.015,1.001,0.000,0.000,0.000
15,-0.1831,-0.2612,0.0070,-0.0216,0.0265,-0.0000,0.62,0.04,37.47,0,0.008,-0.194,-0.067,0.431,-0.001,0.017,1.000,0.000,0.000,0.000
15,-0.1846,-0.2596,0.0073,-0.0292,0.0345,0.0017,0.72,0.03,37.44,0,0.010,-0.129,0.151,-0.046,0.000,0.017,0.999,0.000,0.000,0.000
15,-0.1851,-0.2599,0.0074,-0.0307,0.0312,0.0019,0.73,0.03,37.40,0,0.010,-0.191,-0.319,-0.141,0.002,0.015,1.001,0.000,0.000,0.000
15,-0.1838,-0.2612,0.0076,-0.0225,0.0227,0.0029,0.58,-0.01,37.36,0,0.010,-0.041,0.070,0.137,0.000,0.016,0.999,0.000,0.000,0.000
15,-0.1840,-0.2613,0.0076,-0.0223,0.0211,0.0029,0.51,-0.04,37.32,0,0.010,-0.296,-0.058,-0.082,0.001,0.017,1.000,0.000,0.000,0.000
15,-0.1854,-0.2579,0.0075,-0.0290,0.0394,0.0020,0.44,-0.00,37.29,0,0.010,-0.206,0.231,0.213,0.003,0.016,1.001,0.000,0.000,0.000
15,-0.1861,-0.2559,0.0084,-0.0320,0.0486,0.0070,0.47,-0.01,37.25,0,0.008,0.242,0.013,0.052,0.001,0.015,0.999,0.000,0.000,0.000
15,-0.1880,-0.2548,0.0084,-0.0409,0.0528,0.0063,0.45,-0.05,37.22,0,0.008,0.002,-0.084,0.140,-0.001,0.016,0.998,0.000,0.000,0.000
15,-0.1878,-0.2547,0.0085,-0.0381,0.0514,0.0067,0.50,-0.02,37.18,0,0.008,-0.131,0.070,0.202,-0.000,0.018,0.998,0.000,0.000,0.000
16,-0.1878,-0.2534,0.0086,-0.0362,0.0564,0.0064,0.45,-0.02,37.14,0,0.008,0.012,-0.202,0.270,0.003,0.017,0.998,0.000,0.000,0.000
16,-0.1881,-0.2540,0.0085,-0.0359,0.0503,0.0055,0.48,0.01,37.11,0,0.008,-0.039,-0.066,-0.195,0.002,0.017,1.001,0.000,0.000,0.000
16,-0.1890,-0.2528,0.0085,-0.0395,0.0554,0.0052,0.54,-0.01,37.07,0,0.008,-0.303,0.051,0.171,0.003,0.018,1.001,0.000,0.000,0.000
16,-0.1895,-0.2531,0.0086,-0.0403,0.0511,0.0055,0.57,-0.00,37.04,0,0.008,0.066,-0.056,-0.444,0.001,0.016,0.999,0.000,0.000,0.000
16,-0.1889,-0.2533,0.0087,-0.0349,0.0477,0.0060,0.78,-0.04,37.00,0,0.008,-0.121,0.044,0.156,0.000,0.016,0.999,0.000,0.000,0.000
16,-0.1890,-0.2535,0.0089,-0.0337,0.0441,0.0063,0.98,-0.01,36.97,0,0.008,0.223,-0.001,-0.150,-0.002,0.016,0.999,0.000,0.000,0.000
16,-0.1860,-0.2562,0.0093,-0.0152,0.0273,0.0084,0.90,0.03,36.93,0,0.008,0.045,0.167,0.180,0.000,0.017,1.000,0.000,0.000,0.000
16,-0.1840,-0.2598,0.0089,-0.0028,0.0054,0.0057,0.86,-0.10,36.90,0,0.008,-0.001,0.053,-0.033,0.000,0.016,0.999,0.000,0.000,0.000
16,-0.1857,-0.2589,0.0090,-0.0120,0.0107,0.0060,0.83,-0.07,36.86,0,0.008,0.205,0.036,-0.337,0.000,0.017,1.000,0.000,0.000,0.000
16,-0.1840,-0.2565,0.0090,-0.0022,0.0242,0.0061,0.92,-0.06,36.82,0,0.008,0.109,-0.306,0.086,-0.002,0.017,0.998,0.000,0.000,0.000
16,-0.1850,-0.2562,0.0091,-0.0073,0.0246,0.0061,1.09,0.06,36.79,0,0.008,-0.044,-0.184,0.092,0.002,0.016,1.000,0.000,0.000,0.000
16,-0.1841,-0.2574,0.0092,-0.0015,0.0161,0.0062,1.05,0.06,36.75,0,0.008,0.160,-0.080,-0.147,0.001,0.017,0.999,0.000,0.000,0.000
16,-0.1840,-0.2618,0.0088,-0.0009,-0.0099,0.0038,1.00,0.11,36.71,0,0.008,0.290,-0.181,-0.073,0.000,0.017,1.003,0.000,0.000,0.000
16,-0.1843,-0.2613,0.0089,-0.0028,-0.0069,0.0040,1.00,0.13,36.67,0,0.008,-0.116,0.063,0.189,0.001,0.016,1.000,0.000,0.000,0.000
16,-0.1860,-0.2611,0.0089,-0.0124,-0.0052,0.0041,0.95,0.12,36.64,0,0.008,0.140,0.033,-0.384,0.001,0.017,1.000,0.000,0.000,0.000
16,-0.1865,-0.2614,0.0089,-0.0147,-0.0072,0.0039,0.79,0.05,36.60,0,0.008,0.018,0.281,0.134,0.002,0.016,0.998,0.000,0.000,0.000
16,-0.1871,-0.2606,0.0090,-0.0174,-0.0023,0.0039,0.78,0.10,36.56,0,0.008,-0.010,0.339,-0.124,0.003,0.017,0.997,0.000,0.000,0.000
16,-0.1881,-0.2570,0.0086,-0.0223,0.0191,0.0014,0.51,0.06,36.53,0,0.008,0.332,-0.166,-0.093,0.000,0.017,1.000,0.000,0.000,0.000
16,-0.1894,-0.2572,0.0086,-0.0287,0.0169,0.0014,0.53,0.06,36.49,0,0.008,0.118,-0.069,0.329,0.000,0.017,1.001,0.000,0.000,0.000
17,-0.1924,-0.2518,0.0084,-0.0447,0.0471,-0.0003,0.58,0.06,36.46,0,0.008,-0.130,-0.222,0.108,0.002,0.017,1.000,0.000,0.000,0.000
17,-0.1927,-0.2518,0.0085,-0.0442,0.0454,0.0001,0.63,0.01,36.42,0,0.008,0.000,-0.152,-0.016,-0.000,0.015,1.000,0.000,0.000,0.000
17,-0.1924,-0.2522,0.0086,-0.0401,0.0407,0.0010,0.63,0.01,36.39,0,0.008,-0.187,0.133,0.150,-0.002,0.015,0.999,0.000,0.000,0.000
17,-0.1914,-0.2520,0.0084,-0.0324,0.0406,-0.0001,0.60,0.05,36.35,0,0.006,-0.144,-0.115,0.204,-0.002,0.016,0.998,0.000,0.000,0.000
17,-0.1917,-0.2515,0.0084,-0.0327,0.0412,-0.0001,0.66,0.06,36.32,0,0.006,0.113,-0.064,-0.366,0.001,0.017,1.000,0.000,0.000,0.000
17,-0.1930,-0.2512,0.0084,-0.0384,0.0412,-0.0004,0.57,-0.00,36.28,0,0.006,-0.287,-0.216,-0.070,0.000,0.017,0.998,0.000,0.000,0.000
17,-0.1927,-0.2520,0.0085,-0.0347,0.0349,0.0004,0.72,0.01,36.24,0,0.006,-0.069,-0.197,0.004,0.002,0.017,0.999,0.000,0.000,0.000
17,-0.1931,-0.2493,0.0084,-0.0357,0.0485,-0.0005,0.71,0.03,36.21,0,0.006,-0.142,0.124,0.094,0.001,0.016,1.000,0.000,0.000,0.000
17,-0.1917,-0.2516,0.0076,-0.0260,0.0332,-0.0047,0.67,0.03,36.17,0,0.007,-0.041,-0.191,-0.027,-0.001,0.016,1.000,0.000,0.000,0.000
17,-0.1924,-0.2513,0.0075,-0.0288,0.0330,-0.0049,0.73,0.06,36.14,0,0.007,-0.065,-0.015,-0.146,-0.000,0.016,1.000,0.000,0.000,0.000
17,-0.1933,-0.2504,0.0074,-0.0324,0.0364,-0.0052,0.68,0.00,36.10,0,0.007,-0.255,-0.399,-0.094,-0.001,0.017,1.001,0.000,0.000,0.000
17,-0.1933,-0.2515,0.0074,-0.0310,0.0291,-0.0048,0.71,0.02,36.06,0,0.007,0.096,-0.089,-0.128,0.000,0.015,1.000,0.000,0.000,0.000
