time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
0,-0.0256,0.1075,0.0027,-0.10,0.00,0.01,0.015,0.007,-0.025,-0.297,-0.0268,0.1003,0.0002,0.0064,1.0007,0.0000,0.0000,0.2200,0.0000,0.0000
9,-0.0256,0.1081,0.0027,-0.10,0.00,0.01,0.015,-0.021,0.122,0.092,-0.0271,0.1014,0.0019,0.0055,1.0002,0.0000,0.0000,0.2200,0.0000,0.0000
21,-0.0256,0.1085,0.0044,-0.11,0.00,0.01,0.015,0.061,0.129,-0.152,-0.0273,0.1025,-0.0001,-0.0003,1.0010,0.0000,0.0000,0.2200,0.0000,0.0000
29,-0.0257,0.1091,0.0045,-0.11,0.00,0.00,0.015,0.477,-0.085,0.272,-0.0276,0.1036,-0.0070,-0.0073,0.9996,0.0000,0.0000,0.2200,0.0000,0.0000
39,-0.0257,0.1098,0.0043,-0.10,0.00,0.00,0.015,-0.103,-0.175,-0.076,-0.0279,0.1047,-0.0064,-0.0192,0.9947,0.0000,0.0000,0.2200,0.0000,0.0000
49,-0.0257,0.1106,0.0043,-0.10,0.00,0.00,0.012,-0.883,-0.481,1.089,-0.0282,0.1065,0.0050,0.0017,0.9834,0.0000,0.0000,0.2200,0.0000,0.0000
59,-0.0256,0.1113,0.0043,-0.10,0.00,0.00,0.012,-0.883,-0.859,2.217,-0.0285,0.1076,-0.0098,0.0240,0.9920,0.0000,0.0000,0.2200,0.0000,0.0000
69,-0.0256,0.1116,0.0045,-0.10,0.00,0.00,0.012,-0.646,0.213,0.621,-0.0287,0.1088,-0.0014,0.0007,1.0004,0.0000,0.0000,0.2200,0.0000,0.0000
79,-0.0263,0.1126,-0.0016,-0.11,0.00,0.00,0.012,-0.155,0.475,0.200,-0.0290,0.1099,-0.0074,0.0106,1.0067,0.0000,0.0000,0.2200,0.0000,0.0000
89,-0.0263,0.1128,-0.0017,-0.11,0.01,0.00,0.013,-0.907,0.218,0.954,-0.0293,0.1110,0.0115,0.0221,1.0006,0.0000,0.0000,0.2200,0.0000,0.0000
99,-0.0263,0.1130,-0.0017,-0.11,0.01,-0.01,0.013,-0.754,-0.114,0.929,-0.0295,0.1123,0.0030,0.0073,0.9802,0.0000,0.0000,0.2200,0.0000,0.0000
109,-0.0263,0.1131,-0.0022,-0.12,0.01,0.00,0.013,-2.132,-0.805,-4.696,-0.0301,0.1146,0.0114,-0.0032,0.9949,0.0000,0.0000,0.2200,0.0000,0.0000
119,-0.0263,0.1135,-0.0033,-0.12,0.01,0.00,0.013,-2.164,1.923,-1.922,-0.0301,0.1146,0.0101,-0.0207,1.0217,0.0000,0.0000,0.2200,0.0000,0.0000
129,-0.0264,0.1137,-0.0029,-0.13,0.00,0.02,0.013,-4.826,1.943,-1.002,-0.0306,0.1169,0.0106,-0.0068,1.0138,0.0000,0.0000,0.2200,0.0000,0.0000
139,-0.0264,0.1139,-0.0032,-0.13,0.00,0.01,0.013,2.976,-6.279,3.153,-0.0306,0.1169,0.0070,-0.0034,0.9272,0.0000,0.0000,0.2200,0.0000,0.0000
149,-0.0264,0.1142,-0.0031,-0.14,0.01,-0.02,0.015,-1.754,-10.451,6.236,-0.0311,0.1187,0.0066,-0.0124,1.0533,0.0000,0.0000,0.2200,0.0000,0.0000
159,-0.0264,0.1144,-0.0043,-0.17,-0.00,-0.04,0.015,1.727,-2.251,3.207,-0.0311,0.1187,0.0207,-0.0187,0.9881,0.0000,0.0000,0.2200,0.0000,0.0000
169,-0.0264,0.1147,-0.0019,-0.16,0.02,-0.04,0.015,-8.027,7.485,-3.107,-0.0316,0.1210,-0.0018,-0.0047,1.0408,0.0000,0.0000,0.2200,0.0000,0.0000
179,-0.0264,0.1145,0.0019,-0.15,0.02,0.01,0.015,-0.042,-23.677,-7.784,-0.0316,0.1210,-0.0051,-0.0166,1.0184,0.0000,0.0000,0.2200,0.0000,0.0000
189,-0.0264,0.1147,-0.0018,-0.15,0.01,0.06,0.016,9.328,2.637,-11.144,-0.0321,0.1233,0.0152,-0.0188,1.0341,0.0000,0.0000,0.2200,0.0000,0.0000
199,-0.0264,0.1150,0.0033,-0.12,-0.01,0.06,0.016,0.312,2.788,-9.283,-0.0321,0.1228,0.0190,-0.0124,1.0547,0.0000,0.0000,0.2200,0.0000,0.0000
209,-0.0264,0.1152,0.0048,-0.14,0.06,0.01,0.016,-15.314,-10.705,-10.471,-0.0324,0.1241,0.0108,-0.0128,1.0869,0.0000,0.0000,0.2200,0.0000,0.0000
219,-0.0264,0.1150,0.0110,-0.13,0.23,-0.08,0.016,-16.016,-22.995,-10.542,-0.0326,0.1252,0.0105,-0.0100,1.1093,0.0000,0.0000,0.2200,0.0000,0.0000
229,-0.0269,0.1153,0.0134,-0.07,0.18,-0.19,0.016,-18.371,-27.840,-6.338,-0.0329,0.1264,0.0091,-0.0111,1.1164,0.0000,0.0000,0.2200,0.0000,0.0000
239,-0.0272,0.1154,0.0160,-0.14,0.22,-0.30,0.016,-21.107,-25.194,-8.471,-0.0332,0.1275,0.0136,-0.0138,1.1293,0.0000,0.0000,0.2200,0.0000,0.0000
249,-0.0276,0.1156,0.0208,-0.28,0.39,-0.40,0.016,-21.282,-29.146,-7.607,-0.0335,0.1287,0.0140,-0.0154,1.1568,0.0000,0.0000,0.2200,0.0000,0.0000
259,-0.0284,0.1162,0.0283,-0.46,0.66,-0.48,0.016,-19.693,-32.428,-9.961,-0.0338,0.1299,0.0110,-0.0212,1.1616,0.0000,0.0000,0.2200,0.0000,0.0000
269,-0.0296,0.1171,0.0384,-0.64,0.92,-0.55,0.016,-28.168,-34.930,-11.177,-0.0341,0.1311,0.0125,-0.0209,1.1648,0.0000,0.0000,0.2200,0.0000,0.0000
279,-0.0314,0.1184,0.0499,-0.86,1.18,-0.63,0.016,-30.133,-25.238,-11.935,-0.0344,0.1323,0.0125,-0.0247,1.1766,0.0000,0.0000,0.2200,0.0000,0.0000
289,-0.0338,0.1201,0.0622,-1.05,1.49,-0.71,0.008,-24.038,-24.992,-10.636,-0.0348,0.1335,0.0125,-0.0165,1.1776,0.0000,0.0000,0.2200,0.0000,0.0000
299,-0.0368,0.1223,0.0770,-1.28,1.83,-0.80,0.008,-11.115,-23.263,-12.056,-0.0372,0.1378,0.0154,-0.0072,1.1643,0.0000,0.0000,0.2200,0.0000,0.0000
310,-0.0404,0.1250,0.0930,-1.58,2.12,-0.91,0.008,-8.964,-13.694,-11.768,-0.0377,0.1391,0.0089,-0.0074,1.1390,0.0000,0.0000,0.2200,0.0000,0.0000
319,-0.0464,0.1310,0.0824,-1.85,2.38,-1.02,0.008,-0.460,-5.928,-11.571,0.3250,0.1030,0.0049,-0.0172,1.1452,0.0000,0.0000,0.2200,0.0000,0.0000
330,-0.0512,0.1349,0.0993,-2.01,2.64,-1.12,0.008,3.322,-0.935,-14.547,0.2913,0.0291,0.0025,-0.0148,1.1710,0.0000,0.0000,0.2200,0.0000,0.0000
339,-0.0565,0.1391,0.1164,-2.09,2.82,-1.23,0.008,13.963,6.722,-14.377,0.1844,0.1634,0.0042,-0.0181,1.1586,0.0000,0.0000,0.2200,0.0000,0.0000
349,0.2645,0.1095,0.1293,-2.05,2.06,-1.36,0.000,30.651,5.732,-12.429,0.1707,0.0511,0.0041,-0.0218,1.1531,0.0000,0.0000,0.2200,0.0000,0.0000
359,0.2278,0.0462,0.1448,-1.85,2.18,-1.50,0.000,44.150,7.571,-13.097,0.2429,-0.0815,-0.0000,-0.0213,1.1408,0.0000,0.0000,0.2200,0.0000,0.0000
369,0.1249,0.1710,0.1657,-2.07,2.42,-1.64,0.000,48.451,13.464,-13.531,0.2313,-0.0965,0.0007,-0.0201,1.1240,0.0000,0.0000,0.2200,0.0000,0.0000
380,0.1072,0.0716,0.1346,-1.57,2.39,-1.78,0.000,40.502,22.852,-14.797,0.2051,-0.0727,0.0116,-0.0198,1.1124,0.0000,0.0000,0.2200,0.0000,0.0000
389,0.1682,-0.0485,0.1471,-0.83,2.14,-1.92,0.013,33.011,23.082,-14.496,0.2633,-0.1053,0.0098,-0.0266,1.1115,0.0000,0.0000,0.2200,0.0000,0.0000
400,0.1515,-0.0606,0.1616,-0.31,2.06,-2.05,0.013,24.201,13.705,-13.283,0.2195,-0.0788,0.0071,-0.0273,1.1070,0.0000,0.0000,0.2200,0.0000,0.0000
408,0.1207,-0.0363,0.1794,0.06,1.97,-2.19,0.013,11.508,4.497,-12.927,0.2415,-0.1052,0.0054,-0.0294,1.0839,0.0000,0.0000,0.2200,0.0000,0.0000
419,0.1716,-0.0693,0.1749,0.54,1.54,-2.34,0.013,2.327,-0.202,-11.267,0.2404,-0.1068,0.0004,-0.0189,1.0656,0.0000,0.0000,0.2200,0.0000,0.0000
430,0.1243,-0.0412,0.1920,0.73,1.52,-2.47,0.013,-13.873,-1.171,-10.792,0.2388,-0.0992,0.0050,-0.0200,1.0610,0.0000,0.0000,0.2200,0.0000,0.0000
439,0.1437,-0.0703,0.1996,1.00,1.35,-2.61,0.013,-28.133,-3.621,-10.849,0.2117,-0.0614,0.0018,-0.0187,1.0560,0.0000,0.0000,0.2200,0.0000,0.0000
449,0.1382,-0.0731,0.2102,1.07,1.34,-2.73,0.023,-40.619,0.005,-9.484,0.2032,-0.0575,0.0020,-0.0088,1.0608,0.0000,0.0000,0.2200,0.0000,0.0000
459,0.1320,-0.0652,0.2203,0.97,1.37,-2.84,0.023,-48.038,-3.393,-9.252,0.1969,-0.0486,0.0049,-0.0102,1.0563,0.0000,0.0000,0.2200,0.0000,0.0000
469,0.0934,-0.0189,0.2353,0.55,1.55,-2.92,0.023,-43.433,-7.912,-9.487,0.1943,-0.0475,0.0026,-0.0098,1.0483,0.0000,0.0000,0.2200,0.0000,0.0000
479,0.0801,-0.0146,0.2252,0.19,1.59,-3.02,0.023,-34.781,-11.700,-8.662,0.1949,-0.0465,0.0011,-0.0098,1.0392,0.0000,0.0000,0.2200,0.0000,0.0000
489,0.0671,-0.0019,0.2312,-0.30,1.66,-3.11,0.041,-20.035,-11.072,-8.336,0.1922,-0.0430,0.0039,-0.0082,1.0435,0.0000,0.0000,0.2200,0.0000,0.0000
499,0.0591,0.0005,0.2372,-0.77,1.75,-3.20,0.041,-9.826,-7.579,-6.867,0.1933,-0.0388,0.0011,-0.0121,1.0331,0.0000,0.0000,0.2200,0.0000,0.0000
510,0.0560,0.0038,0.2427,-1.16,1.85,-3.29,0.041,-2.284,-6.853,-5.097,0.1938,-0.0386,0.0013,-0.0122,1.0259,0.0000,0.0000,0.2200,0.0000,0.0000
519,0.0478,0.0124,0.2569,-1.46,2.01,-3.37,0.041,4.476,-4.414,-3.673,0.1955,-0.0300,0.0001,-0.0108,1.0180,0.0000,0.0000,0.2200,0.0000,0.0000
528,0.0428,0.0239,0.2605,-1.67,2.12,-3.43,0.041,12.970,0.729,-2.536,0.1959,-0.0285,0.0001,-0.0162,1.0114,0.0000,0.0000,0.2200,0.0000,0.0000
539,0.0392,0.0272,0.2645,-1.73,2.20,-3.49,0.041,19.234,2.203,0.727,0.1928,-0.0292,-0.0012,-0.0171,1.0009,0.0000,0.0000,0.2200,0.0000,0.0000
549,0.0387,0.0520,0.2662,-1.83,2.24,-3.51,0.056,23.000,4.367,2.111,0.1926,-0.0301,0.0045,-0.0195,0.9923,0.0000,0.0000,0.2200,0.0000,0.0000
558,0.0348,0.0582,0.2684,-1.76,2.26,-3.54,0.056,22.759,6.823,4.417,0.1933,-0.0311,0.0021,-0.0151,0.9847,0.0000,0.0000,0.2200,0.0000,0.0000
569,0.0194,0.0567,0.2710,-1.57,2.32,-3.55,0.056,21.855,8.459,3.568,0.1944,-0.0332,0.0012,-0.0157,0.9703,0.0000,0.0000,0.2200,0.0000,0.0000
579,0.0127,0.0540,0.2775,-1.31,2.30,-3.54,0.056,16.590,10.198,3.643,0.1926,-0.0318,0.0027,-0.0160,0.9645,0.0000,0.0000,0.2200,0.0000,0.0000
589,0.0120,0.0490,0.2782,-1.03,2.22,-3.52,0.082,10.113,10.509,5.012,0.1942,-0.0332,0.0049,-0.0154,0.9624,0.0000,0.0000,0.2200,0.0000,0.0000
599,0.0151,0.0343,0.2785,-0.69,2.09,-3.49,0.082,7.030,8.976,4.960,0.1952,-0.0330,0.0081,-0.0153,0.9657,0.0000,0.0000,0.2200,0.0000,0.0000
609,-0.0073,0.0435,0.2771,-0.56,2.14,-3.46,0.082,-0.548,9.019,6.951,0.1954,-0.0329,0.0075,-0.0190,0.9601,0.0000,0.0000,0.2200,0.0000,0.0000
619,0.0162,0.0213,0.3040,-0.26,1.83,-3.42,0.082,-3.940,8.109,7.047,0.1959,-0.0317,0.0078,-0.0141,0.9583,0.0000,0.0000,0.2200,0.0000,0.0000
629,0.0068,0.0213,0.3005,-0.16,1.77,-3.37,0.082,-6.234,7.210,6.950,0.1963,-0.0317,0.0090,-0.0138,0.9494,0.0000,0.0000,0.2200,0.0000,0.0000
639,0.0029,0.0259,0.2968,-0.17,1.69,-3.30,0.082,-6.273,7.074,7.204,0.1960,-0.0354,0.0100,-0.0148,0.9411,0.0000,0.0000,0.2200,0.0000,0.0000
649,-0.0125,0.0124,0.2936,-0.08,1.70,-3.26,0.088,-6.554,9.569,7.071,0.1961,-0.0357,0.0055,-0.0125,0.9376,0.0000,0.0000,0.2200,0.0000,0.0000
658,-0.0206,0.0154,0.2897,-0.15,1.67,-3.19,0.088,-3.102,12.014,8.616,0.1956,-0.0342,0.0073,-0.0130,0.9401,0.0000,0.0000,0.2200,0.0000,0.0000
669,-0.0201,0.0462,0.2856,-0.44,1.58,-3.08,0.088,-1.926,14.870,7.828,0.1948,-0.0338,0.0040,-0.0167,0.9340,0.0000,0.0000,0.2200,0.0000,0.0000
679,-0.0243,0.0514,0.2766,-0.54,1.51,-3.00,0.088,1.530,15.553,8.184,0.1942,-0.0344,0.0046,-0.0221,0.9319,0.0000,0.0000,0.2200,0.0000,0.0000
689,-0.0258,0.0474,0.2712,-0.55,1.40,-2.93,0.104,2.975,17.180,8.800,0.1964,-0.0264,0.0086,-0.0158,0.9324,0.0000,0.0000,0.2200,-0.0003,0.0005
699,-0.0253,0.0484,0.2652,-0.58,1.24,-2.85,0.104,7.551,16.377,9.723,0.1973,-0.0249,0.0067,-0.0175,0.9369,0.0000,0.0000,0.2200,-0.0005,0.0010
710,-0.0253,0.0540,0.2590,-0.61,1.07,-2.76,0.104,6.546,16.288,9.911,0.1968,-0.0245,0.0043,-0.0146,0.9393,0.0000,0.0000,0.2200,-0.0008,0.0015
718,-0.0378,0.0280,0.2628,-0.36,0.98,-2.72,0.104,7.329,13.265,9.490,0.1940,-0.0236,0.0069,-0.0157,0.9334,0.0000,0.0000,0.2200,-0.0011,0.0018
729,-0.0444,0.0245,0.2561,-0.27,0.86,-2.63,0.104,6.981,12.345,9.593,0.1968,-0.0288,0.0104,-0.0139,0.9373,0.0000,0.0000,0.2200,-0.0016,0.0020
740,-0.0456,0.0245,0.2494,-0.21,0.71,-2.53,0.104,4.775,5.827,10.151,0.1961,-0.0272,0.0110,-0.0143,0.9374,0.0000,0.0000,0.2200,-0.0020,0.0023
749,-0.0399,0.0228,0.2434,-0.12,0.51,-2.43,0.114,7.309,2.942,10.592,0.1965,-0.0260,0.0086,-0.0191,0.9293,0.0000,0.0000,0.2200,-0.0024,0.0025
760,-0.0494,0.0387,0.2369,-0.18,0.46,-2.32,0.114,2.590,-1.610,10.622,0.1950,-0.0254,0.0072,-0.0182,0.9269,0.0000,0.0000,0.2200,-0.0029,0.0029
768,-0.0495,0.0357,0.2307,-0.09,0.37,-2.22,0.114,0.919,-4.231,11.579,0.1934,-0.0244,0.0047,-0.0150,0.9266,0.0000,0.0000,0.2200,-0.0034,0.0032
778,-0.0517,0.0336,0.2185,-0.01,0.35,-2.12,0.114,1.192,-1.643,11.235,0.1929,-0.0241,0.0007,-0.0184,0.9282,0.0000,0.0000,0.2200,-0.0039,0.0036
789,-0.0500,0.0329,0.2124,0.03,0.32,-2.01,0.136,1.679,-1.346,11.658,0.1959,-0.0233,-0.0018,-0.0165,0.9259,0.0000,0.0000,0.2200,-0.0044,0.0039
799,-0.0477,0.0312,0.2058,0.07,0.33,-1.90,0.136,0.441,1.460,10.096,0.1934,-0.0248,0.0014,-0.0181,0.9222,0.0000,0.0000,0.2200,-0.0049,0.0042
809,-0.0482,0.0311,0.1987,0.08,0.36,-1.79,0.136,-1.581,5.152,11.998,0.1936,-0.0244,0.0090,-0.0146,0.9229,0.0000,0.0000,0.2200,-0.0054,0.0045
818,-0.0580,0.0307,0.2166,0.09,0.45,-1.67,0.136,-0.028,9.275,11.147,0.1922,-0.0235,0.0088,-0.0168,0.9238,0.0000,0.0000,0.2200,-0.0060,0.0048
829,-0.0562,0.0346,0.2096,0.07,0.42,-1.57,0.136,-0.376,10.858,11.297,0.1912,-0.0226,0.0058,-0.0129,0.9253,0.0000,0.0000,0.2200,-0.0065,0.0052
841,-0.0586,0.0345,0.2023,0.05,0.40,-1.45,0.136,2.912,12.492,11.512,0.1912,-0.0241,0.0033,-0.0146,0.9262,0.0000,0.0000,0.2200,-0.0071,0.0055
849,-0.0575,0.0331,0.1948,0.06,0.31,-1.34,0.142,4.292,13.279,10.580,0.1919,-0.0206,0.0087,-0.0123,0.9246,0.0000,0.0000,0.2200,-0.0077,0.0059
859,-0.0571,0.0318,0.1874,0.07,0.20,-1.23,0.142,1.963,12.910,11.517,0.1916,-0.0212,0.0094,-0.0135,0.9219,0.0000,0.0000,0.2200,-0.0083,0.0062
868,-0.0584,0.0358,0.1797,0.05,0.09,-1.11,0.142,5.548,12.019,10.129,0.1914,-0.0212,0.0088,-0.0115,0.9229,0.0000,0.0000,0.2200,-0.0089,0.0065
878,-0.0619,0.0288,0.1750,0.15,-0.02,-1.01,0.142,6.017,10.562,10.406,0.1926,-0.0201,0.0048,-0.0126,0.9269,0.0000,0.0000,0.2200,-0.0095,0.0068
888,-0.0626,0.0306,0.1676,0.16,-0.15,-0.89,0.147,2.503,7.238,10.146,0.1905,-0.0207,0.0072,-0.0145,0.9286,0.0000,0.0000,0.2200,-0.0101,0.0071
899,-0.0633,0.0310,0.1602,0.20,-0.27,-0.79,0.147,2.667,7.738,10.427,0.1906,-0.0203,0.0090,-0.0142,0.9265,0.0000,0.0000,0.2200,-0.0107,0.0074
908,-0.0671,0.0291,0.1524,0.27,-0.35,-0.69,0.147,-1.610,4.341,10.622,0.1898,-0.0196,0.0107,-0.0158,0.9284,0.0000,0.0000,0.2200,-0.0114,0.0077
918,-0.0633,0.0304,0.1428,0.30,-0.46,-0.58,0.147,-0.402,2.981,10.160,0.1934,-0.0085,0.0061,-0.0134,0.9281,0.0000,0.0000,0.2200,-0.0120,0.0080
929,-0.0640,0.0299,0.1356,0.32,-0.51,-0.48,0.147,2.890,1.198,9.698,0.1919,-0.0083,0.0067,-0.0134,0.9304,0.0000,0.0000,0.2200,-0.0127,0.0083
938,-0.0627,0.0284,0.1286,0.33,-0.57,-0.37,0.147,0.432,0.936,9.771,0.1911,-0.0102,0.0092,-0.0141,0.9347,0.0000,0.0000,0.2200,-0.0133,0.0086
949,-0.0717,0.0036,0.1214,0.54,-0.52,-0.27,0.157,1.266,0.470,9.062,0.1922,-0.0055,0.0047,-0.0118,0.9341,0.0000,0.0000,0.2200,-0.0140,0.0086
958,-0.0692,0.0024,0.1144,0.56,-0.55,-0.17,0.157,0.756,1.586,9.568,0.1903,-0.0085,0.0064,-0.0142,0.9338,0.0000,0.0000,0.2200,-0.0147,0.0087
968,-0.0680,0.0058,0.1075,0.54,-0.57,-0.08,0.157,1.461,1.433,9.149,0.1886,-0.0100,0.0103,-0.0136,0.9342,0.0000,0.0000,0.2200,-0.0154,0.0087
978,-0.0715,-0.0056,0.1040,0.64,-0.54,0.02,0.157,2.669,2.091,8.194,0.1903,-0.0093,0.0069,-0.0158,0.9372,0.0000,0.0000,0.2200,-0.0161,0.0087
988,-0.0680,0.0002,0.0977,0.59,-0.57,0.11,0.156,0.503,2.968,8.479,0.1884,-0.0098,0.0051,-0.0143,0.9374,0.0000,0.0000,0.2200,-0.0168,0.0087
999,-0.0646,0.0027,0.0913,0.57,-0.60,0.20,0.156,-0.942,3.006,6.457,0.1878,-0.0107,0.0039,-0.0181,0.9417,0.0000,0.0000,0.2200,-0.0174,0.0087
1008,-0.0692,0.0004,0.0846,0.60,-0.57,0.28,0.156,-2.873,4.456,7.856,0.1865,-0.0112,0.0045,-0.0153,0.9407,0.0000,0.0000,0.2200,-0.0181,0.0087
1018,-0.0653,0.0007,0.0699,0.59,-0.62,0.36,0.156,-1.115,4.055,8.041,0.1858,-0.0112,0.0078,-0.0162,0.9442,0.0000,0.0000,0.2200,-0.0188,0.0087
1028,-0.0640,0.0018,0.0631,0.58,-0.65,0.44,0.156,-0.536,5.132,8.064,0.1855,-0.0088,0.0076,-0.0130,0.9428,0.0000,0.0000,0.2200,-0.0194,0.0087
1038,-0.0614,0.0023,0.0570,0.54,-0.70,0.51,0.156,-0.702,4.456,6.382,0.1844,-0.0108,0.0088,-0.0122,0.9453,0.0000,0.0000,0.2200,-0.0200,0.0088
1048,-0.0600,0.0014,0.0513,0.53,-0.75,0.59,0.163,-4.310,2.967,6.863,0.1855,-0.0073,0.0104,-0.0151,0.9506,0.0000,0.0000,0.2200,-0.0206,0.0088
1059,-0.0596,-0.0055,0.0454,0.57,-0.79,0.68,0.163,-1.038,3.250,5.871,0.1840,-0.0089,0.0037,-0.0105,0.9507,0.0000,0.0000,0.2200,-0.0212,0.0087
1068,-0.0569,-0.0012,0.0400,0.52,-0.85,0.75,0.163,-0.979,2.464,6.123,0.1834,-0.0090,0.0042,-0.0140,0.9545,0.0000,0.0000,0.2200,-0.0218,0.0087
1078,-0.0603,-0.0115,0.0367,0.57,-0.84,0.82,0.163,-3.555,3.045,6.060,0.1825,-0.0093,0.0061,-0.0162,0.9558,0.0000,0.0000,0.2200,-0.0224,0.0086
1089,-0.0565,-0.0083,0.0314,0.53,-0.89,0.88,0.160,-2.321,2.373,5.815,0.1833,-0.0061,0.0076,-0.0125,0.9587,0.0000,0.0000,0.2200,-0.0230,0.0085
1098,-0.0550,-0.0091,0.0265,0.52,-0.92,0.94,0.160,-2.076,2.114,6.084,0.1825,-0.0066,0.0045,-0.0147,0.9586,0.0000,0.0000,0.2200,-0.0235,0.0084
1109,-0.0524,-0.0093,0.0217,0.49,-0.95,1.00,0.160,-1.947,1.542,6.048,0.1805,-0.0162,0.0081,-0.0185,0.9621,0.0000,0.0000,0.2200,-0.0240,0.0083
1118,-0.0547,-0.0198,0.0092,0.54,-0.95,1.07,0.160,-3.265,-0.533,5.863,0.1795,-0.0182,0.0063,-0.0165,0.9675,0.0000,0.0000,0.2200,-0.0246,0.0081
1128,-0.0521,-0.0195,0.0049,0.49,-0.97,1.13,0.160,-1.697,0.768,4.851,0.1797,-0.0146,0.0036,-0.0082,0.9665,0.0000,0.0000,0.2200,-0.0251,0.0079
1139,-0.0463,0.0081,0.0011,0.24,-1.02,1.17,0.160,-3.046,-1.210,4.859,0.1776,-0.0178,0.0039,-0.0099,0.9693,0.0000,0.0000,0.2200,-0.0256,0.0080
1149,-0.0430,0.0142,-0.0029,0.17,-1.04,1.22,0.163,0.054,-2.212,4.965,0.1784,-0.0140,0.0054,-0.0142,0.9720,0.0000,0.0000,0.2200,-0.0260,0.0082
1159,-0.0432,0.0030,-0.0065,0.24,-1.03,1.29,0.163,-0.516,-1.130,4.714,0.1765,-0.0179,0.0063,-0.0104,0.9739,0.0000,0.0000,0.2200,-0.0264,0.0082
1169,-0.0361,0.0133,-0.0098,0.14,-1.07,1.32,0.163,-0.648,-1.726,3.773,0.1766,-0.0138,0.0005,-0.0090,0.9736,0.0000,0.0000,0.2200,-0.0268,0.0083
1178,-0.0382,0.0008,-0.0115,0.23,-1.02,1.39,0.163,1.750,2.513,3.297,0.1752,-0.0171,0.0058,-0.0107,0.9767,0.0000,0.0000,0.2200,-0.0272,0.0083
1188,-0.0315,0.0139,-0.0145,0.11,-1.04,1.42,0.165,0.795,0.125,3.335,0.1749,-0.0170,0.0028,-0.0109,0.9772,0.0000,0.0000,0.2200,-0.0275,0.0085
1198,-0.0310,0.0000,-0.0172,0.22,-1.02,1.47,0.165,1.931,-0.784,4.009,0.1755,-0.0135,0.0029,-0.0084,0.9854,0.0000,0.0000,0.2200,-0.0278,0.0085
1208,-0.0257,0.0114,-0.0198,0.13,-1.06,1.49,0.165,0.458,-0.691,2.781,0.1753,-0.0135,0.0038,-0.0119,0.9817,0.0000,0.0000,0.2200,-0.0281,0.0086
1218,-0.0240,0.0112,-0.0163,0.14,-1.06,1.53,0.165,2.829,-0.292,2.306,0.1750,-0.0135,0.0049,-0.0159,0.9829,0.0000,0.0000,0.2200,-0.0283,0.0087
1228,-0.0251,-0.0019,-0.0186,0.26,-1.04,1.58,0.165,2.108,-1.209,2.227,0.1748,-0.0135,0.0072,-0.0150,0.9890,0.0000,0.0000,0.2200,-0.0286,0.0087
1238,-0.0233,-0.0023,-0.0208,0.27,-1.04,1.60,0.165,1.229,-0.826,1.929,0.1751,-0.0099,0.0054,-0.0154,0.9872,0.0000,0.0000,0.2200,-0.0288,0.0086
1249,-0.0215,-0.0027,-0.0224,0.30,-1.04,1.63,0.167,-0.427,-2.428,2.622,0.1748,-0.0089,0.0042,-0.0160,0.9882,0.0000,0.0000,0.2200,-0.0290,0.0086
1258,-0.0198,-0.0031,-0.0242,0.32,-1.02,1.66,0.167,1.176,-2.563,2.065,0.1748,-0.0090,0.0040,-0.0139,0.9867,0.0000,0.0000,0.2200,-0.0292,0.0086
1268,-0.0199,-0.0191,-0.0260,0.45,-1.00,1.69,0.167,-1.342,-1.406,1.446,0.1739,-0.0092,0.0024,-0.0114,0.9892,0.0000,0.0000,0.2200,-0.0294,0.0084
1278,-0.0174,-0.0251,-0.0159,0.49,-0.98,1.72,0.167,-1.754,-1.528,2.092,0.1738,-0.0095,0.0034,-0.0155,0.9910,0.0000,0.0000,0.2200,-0.0296,0.0081
1288,-0.0168,-0.0264,-0.0172,0.50,-0.94,1.74,0.161,-0.608,-1.109,1.206,0.1730,-0.0100,0.0042,-0.0148,0.9900,0.0000,0.0000,0.2200,-0.0297,0.0079
1298,-0.0116,-0.0275,-0.0184,0.51,-0.96,1.76,0.161,-3.100,-0.184,0.775,0.1729,-0.0103,0.0072,-0.0129,0.9895,0.0000,0.0000,0.2200,-0.0299,0.0076
1308,-0.0099,-0.0283,-0.0196,0.48,-0.94,1.78,0.161,-3.312,-0.995,0.200,0.1722,-0.0109,0.0030,-0.0171,0.9871,0.0000,0.0000,0.2200,-0.0300,0.0073
1318,-0.0051,-0.0275,-0.0258,0.46,-0.95,1.79,0.161,-1.597,-0.930,0.017,0.1722,-0.0112,0.0023,-0.0214,0.9904,0.0000,0.0000,0.2200,-0.0300,0.0070
1328,-0.0035,-0.0283,-0.0268,0.44,-0.94,1.79,0.161,-3.005,-1.345,0.201,0.1718,-0.0117,0.0036,-0.0192,0.9890,0.0000,0.0000,0.2200,-0.0300,0.0068
1338,0.0014,-0.0270,-0.0278,0.39,-0.96,1.79,0.161,-4.169,-0.478,0.197,0.1721,-0.0096,0.0047,-0.0176,0.9925,0.0000,0.0000,0.2200,-0.0300,0.0065
1349,0.0030,-0.0276,-0.0288,0.37,-0.95,1.79,0.161,-3.197,-0.019,0.355,0.1728,-0.0095,0.0075,-0.0134,0.9931,0.0000,0.0000,0.2200,-0.0300,0.0062
