time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,1.3027,1.3503,0.0092,0.0099,-0.0028,-0.0067,-0.64,-0.02,-5.15,0,4.091,0.138,0.269,0.116,-0.002,-0.011,1.001,0.000,0.000,0.000,0.0100,6,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.9410,0.9620,1.0000,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
100,1.3026,1.3503,0.0094,0.0078,-0.0033,-0.0037,-0.60,-0.05,-5.12,0,4.096,0.336,-0.127,-0.129,-0.000,-0.012,1.000,0.000,0.000,0.000,0.0090,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.9410,0.9620,1.0000,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,1.3020,1.3504,0.0091,0.0028,-0.0042,-0.0044,-0.60,-0.06,-5.10,0,4.096,-0.303,-0.110,-0.036,-0.002,-0.012,1.000,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.9410,0.9650,1.0060,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
303,1.3028,1.3522,0.0094,0.0064,0.0060,-0.0021,-0.65,-0.05,-5.07,0,4.096,-0.036,0.020,0.126,0.001,-0.013,1.001,0.000,0.000,0.000,0.0100,0,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4600,0.9400,0.9650,1.0060,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
403,1.3011,1.3511,0.0096,-0.0032,-0.0016,-0.0001,-0.64,-0.08,-5.05,0,4.091,-0.192,-0.011,0.010,-0.002,-0.012,1.002,0.000,0.000,0.000,0.0110,10,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4600,0.9400,0.9620,1.0060,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
505,1.3028,1.3483,0.0102,0.0050,-0.0171,0.0036,-0.33,-0.04,-5.02,0,4.096,0.029,0.163,-0.105,-0.002,-0.015,1.001,0.000,0.000,0.000,0.0130,-13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.9470,0.9620,1.0060,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
606,1.3017,1.3473,0.0117,-0.0012,-0.0164,0.0104,-0.53,-0.03,-5.00,0,4.096,-0.001,-0.070,-0.223,0.001,-0.016,1.000,0.000,0.000,0.000,0.0110,24,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.9470,0.9670,1.0030,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
707,1.3021,1.3385,0.0116,0.0011,-0.0591,0.0075,-0.39,-0.04,-4.97,0,4.096,0.139,0.005,-0.110,-0.001,-0.014,1.002,0.000,0.000,0.000,0.0140,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4670,0.9430,0.9670,1.0030,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
808,1.3017,1.3396,0.0132,-0.0006,-0.0443,0.0134,-0.39,0.05,-4.95,0,4.096,-0.055,0.215,0.280,-0.000,-0.012,1.000,0.000,0.000,0.000,0.0110,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4670,0.9430,0.9680,1.0060,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
909,1.3000,1.3403,0.0127,-0.0075,-0.0329,0.0076,-0.51,0.06,-4.92,0,4.096,-0.009,-0.237,0.180,-0.000,-0.014,0.999,0.000,0.000,0.000,0.0100,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4460,0.9470,0.9680,1.0060,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
