time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
0,0.0157,0.0077,0.0022,-0.94,-0.01,-29.69,0.007,0.278,0.047,-0.206
0,0.0215,0.0036,0.0025,-0.94,-0.07,-29.66,0.007,0.121,-0.296,-0.162
0,0.0161,-0.0018,0.0028,-0.87,-0.05,-29.63,0.007,-0.096,0.026,-0.034
0,0.0148,0.0022,0.0030,-0.90,-0.02,-29.60,0.007,0.201,-0.014,-0.196
0,0.0107,-0.0037,0.0036,-0.84,-0.01,-29.57,0.008,-0.045,-0.018,-0.040
0,0.0140,-0.0058,0.0041,-0.83,-0.04,-29.54,0.008,-0.073,-0.003,0.116
0,0.0122,-0.0076,0.0021,-0.82,-0.04,-29.52,0.008,0.055,-0.176,-0.196
0,0.0185,0.0028,0.0025,-0.91,-0.04,-29.49,0.008,0.366,0.034,-0.006
0,0.0122,0.0044,0.0030,-0.90,0.01,-29.46,0.011,-0.200,-0.140,-0.176
0,0.0100,0.0013,0.0034,-0.87,0.01,-29.43,0.011,0.098,-0.074,0.082
0,0.0065,-0.0021,0.0087,-0.83,0.03,-29.40,0.011,0.119,0.086,0.013
0,0.0067,-0.0100,0.0090,-0.77,-0.01,-29.37,0.011,-0.079,-0.077,0.057
0,0.0041,-0.0046,0.0092,-0.80,0.03,-29.34,0.011,0.193,-0.011,0.018
0,0.0168,0.0187,0.0096,-1.02,0.04,-29.32,0.011,-0.185,0.190,-0.027
1,0.0209,0.0204,0.0098,-1.04,0.01,-29.29,0.008,0.215,-0.079,0.148
1,0.0209,0.0304,0.0094,-1.11,0.05,-29.26,0.008,-0.061,0.062,-0.397
1,0.0182,0.0261,0.0050,-1.07,0.05,-29.23,0.008,-0.029,-0.073,-0.095
1,0.0358,0.0373,0.0042,-1.21,-0.03,-29.20,0.008,-0.279,-0.252,0.078
1,0.0348,0.0367,0.0046,-1.20,-0.02,-29.18,0.009,0.281,0.143,0.176
1,0.0344,0.0395,0.0045,-1.21,-0.01,-29.15,0.009,-0.034,0.203,-0.016
1,0.0308,0.0275,0.0049,-1.11,-0.03,-29.11,0.009,-0.176,0.083,0.191
1,0.0332,0.0241,0.0051,-1.09,-0.06,-29.08,0.009,-0.133,-0.020,-0.101
1,0.0295,0.0355,0.0054,-1.16,0.01,-29.06,0.009,0.101,0.394,0.186
1,0.0274,0.0305,0.0062,-1.11,0.01,-29.03,0.009,-0.158,-0.093,-0.093
1,0.0267,0.0301,0.0064,-1.10,0.01,-29.00,0.008,0.250,-0.156,-0.221
1,0.0268,0.0305,0.0067,-1.10,0.01,-28.97,0.008,0.035,-0.207,-0.036
1,0.0228,0.0197,0.0036,-1.00,-0.01,-28.94,0.008,0.211,-0.266,-0.289
1,0.0237,0.0177,0.0040,-0.99,-0.02,-28.91,0.008,-0.154,0.105,0.093
1,0.0232,0.0259,0.0041,-1.04,0.01,-28.89,0.010,0.219,0.026,-0.038
1,0.0210,0.0253,0.0044,-1.02,0.03,-28.86,0.010,0.055,-0.188,-0.059
1,0.0189,0.0223,0.0064,-0.98,0.03,-28.83,0.010,-0.180,-0.024,0.025
1,0.0171,0.0148,0.0070,-0.92,0.02,-28.80,0.010,-0.114,-0.151,-0.109
1,0.0213,0.0234,0.0068,-1.00,0.02,-28.78,0.010,0.032,0.014,0.200
2,0.0188,0.0201,0.0072,-0.96,0.02,-28.75,0.010,0.038,-0.378,-0.114
2,0.0147,0.0209,0.0075,-0.95,0.06,-28.72,0.012,-0.005,0.059,0.122
2,0.0227,0.0188,0.0076,-0.97,-0.01,-28.69,0.012,0.261,-0.078,0.116
2,0.0204,0.0183,0.0126,-0.95,0.01,-28.66,0.012,0.035,-0.149,-0.101
2,0.0143,0.0200,0.0131,-0.94,0.06,-28.64,0.012,0.008,0.216,0.174
2,0.0143,0.0201,0.0135,-0.94,0.06,-28.61,0.012,-0.038,-0.035,0.022
2,0.0104,0.0136,0.0141,-0.88,0.06,-28.58,0.012,0.304,-0.019,-0.221
