time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
2025,5.2639,3.5454,0.0067,0.0013,0.0926,-0.0037,-0.56,-0.89,-3.02,0,3.964,0.296,-0.150,-0.347,-0.017,0.003,1.001,0.000,0.000,0.000,0.0090,5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.0000,1.1640,1.2530,2.7150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2076,5.2666,3.5509,0.0081,0.0136,0.0986,0.0043,-0.11,-1.00,-3.00,0,3.954,0.044,0.023,-0.221,-0.018,0.003,1.002,0.000,0.000,0.000,0.0070,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.0000,1.1640,1.2530,2.7150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2128,5.2654,3.5337,0.0084,0.0040,-0.0072,0.0083,0.49,-0.93,-2.98,0,3.964,-0.027,-0.298,-0.412,-0.017,0.003,1.002,0.000,0.000,0.000,0.0080,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9460,0.0000,1.1630,1.2500,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2179,5.2654,3.5337,0.0087,0.0028,-0.0081,0.0085,0.43,-0.91,-2.98,0,3.959,-0.068,-0.355,0.355,-0.014,0.004,1.001,0.000,0.000,0.000,0.0090,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9460,0.0000,1.1630,1.2500,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2231,5.2652,3.5338,0.0092,0.0009,-0.0073,0.0091,0.43,-0.92,-2.97,0,3.964,0.130,-0.303,-0.277,-0.016,0.004,1.003,0.000,0.000,0.000,0.0060,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9440,0.0000,1.1620,1.2480,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2282,5.2658,3.5335,0.0081,0.0030,-0.0085,0.0029,0.46,-0.88,-2.96,0,3.954,0.041,-0.372,-0.200,-0.016,0.003,1.002,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9440,0.0000,1.1620,1.2480,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2333,5.2527,3.5312,0.0079,-0.0641,-0.0205,0.0015,0.53,-0.43,-2.94,0,3.964,0.140,0.075,-0.111,-0.016,0.003,1.001,0.000,0.000,0.000,0.0090,-7,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9440,0.0000,1.1670,1.2540,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2384,5.2536,3.5305,0.0088,-0.0509,-0.0224,0.0059,0.49,-0.57,-2.93,0,3.954,0.173,0.057,-0.165,-0.016,0.003,1.000,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9440,0.0000,1.1670,1.2540,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2435,5.2523,3.5217,0.0090,-0.0484,-0.0633,0.0059,0.77,-0.62,-2.93,0,3.964,-0.056,0.042,-0.081,-0.017,0.003,1.001,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9400,0.0000,1.1610,1.2560,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2486,5.2508,3.5172,0.0092,-0.0468,-0.0742,0.0060,0.89,-0.66,-2.93,0,3.954,-0.025,-0.340,-0.264,-0.017,0.004,1.002,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9400,0.0000,1.1610,1.2560,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2537,5.2500,3.4995,0.0086,-0.0435,-0.1484,0.0004,1.25,-0.75,-2.93,0,3.964,-0.018,-0.270,0.239,-0.019,0.004,1.003,0.000,0.000,0.000,0.0090,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.0000,1.1620,1.2460,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2588,5.2502,3.4982,0.0098,-0.0345,-0.1279,0.0076,0.99,-0.77,-2.92,0,3.954,-0.098,-0.008,-0.276,-0.015,0.002,1.003,0.000,0.000,0.000,0.0090,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9340,0.0000,1.1620,1.2460,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2640,5.2517,3.5057,0.0111,-0.0195,-0.0653,0.0153,0.49,-0.88,-2.92,0,3.964,-0.009,-0.259,-0.049,-0.016,0.003,1.001,0.000,0.000,0.000,0.0110,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9140,0.5120,1.1600,1.2480,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2691,5.2517,3.5063,0.0120,-0.0149,-0.0469,0.0167,0.43,-0.89,-2.91,0,3.954,0.032,-0.012,-0.189,-0.019,0.000,0.999,0.000,0.000,0.000,0.0090,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9140,0.5120,1.1600,1.2480,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2743,5.2521,3.5144,0.0114,-0.0101,0.0032,0.0117,0.04,-0.91,-2.90,0,3.964,-0.014,-0.110,-0.069,-0.019,0.003,1.001,0.000,0.000,0.000,0.0060,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.5100,1.1630,1.2540,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2794,5.2520,3.5139,0.0094,-0.0093,0.0011,0.0002,-0.01,-0.91,-2.89,0,3.954,-0.370,-0.277,-0.162,-0.015,0.004,1.003,0.000,0.000,0.000,0.0070,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.5100,1.1630,1.2540,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2845,5.2545,3.5127,0.0086,0.0064,-0.0047,-0.0037,0.11,-1.02,-2.89,0,3.964,-0.248,-0.135,-0.326,-0.017,0.003,1.000,0.000,0.000,0.000,0.0100,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9230,0.5500,1.1620,1.2530,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2896,5.2556,3.5135,0.0092,0.0108,0.0022,0.0009,-0.03,-1.06,-2.89,0,3.954,-0.263,-0.060,-0.109,-0.016,0.003,1.001,0.000,0.000,0.000,0.0080,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9230,0.5500,1.1620,1.2530,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2948,5.2552,3.5133,0.0088,0.0064,0.0017,-0.0009,0.04,-0.97,-2.87,0,3.964,0.039,-0.386,-0.227,-0.017,0.002,1.001,0.000,0.000,0.000,0.0050,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5070,1.1640,1.2520,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2999,5.2525,3.5034,0.0068,-0.0087,-0.0508,-0.0099,0.48,-0.90,-2.86,0,3.954,-0.330,-0.094,-0.152,-0.017,0.001,0.998,0.000,0.000,0.000,0.0120,-3,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5070,1.1640,1.2520,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3050,5.2528,3.5031,0.0091,-0.0059,-0.0409,0.0042,0.32,-0.89,-2.85,0,3.964,0.194,0.017,0.062,-0.018,0.000,1.001,0.000,0.000,0.000,0.0100,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.5050,1.1600,1.2550,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3101,5.2541,3.5120,0.0100,0.0017,0.0165,0.0078,-0.11,-0.98,-2.86,0,3.954,-0.145,0.004,-0.289,-0.018,0.002,1.001,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.5050,1.1600,1.2550,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3152,5.2542,3.5178,0.0101,0.0010,0.0464,0.0073,-0.32,-0.90,-2.86,0,3.964,-0.326,0.001,0.114,-0.017,0.003,1.003,0.000,0.000,0.000,0.0070,2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.4800,1.1650,1.2520,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3203,5.2546,3.5185,0.0091,0.0026,0.0415,0.0015,-0.23,-0.91,-2.84,0,3.954,-0.010,0.054,-0.022,-0.016,0.003,0.999,0.000,0.000,0.000,0.0110,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.4800,1.1650,1.2520,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3255,5.2542,3.5185,0.0102,-0.0003,0.0338,0.0076,-0.11,-0.91,-2.83,0,3.964,0.075,-0.584,-0.161,-0.017,0.001,1.002,0.000,0.000,0.000,0.0070,-2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.0000,1.1620,1.2510,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3306,5.2540,3.5187,0.0093,-0.0020,0.0289,0.0025,-0.36,-0.94,-2.83,0,3.948,-0.036,-0.200,-0.098,-0.016,0.002,1.002,0.000,0.000,0.000,0.0090,14,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.0000,1.1620,1.2510,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3357,5.2557,3.5256,0.0091,0.0069,0.0574,0.0013,0.02,-0.91,-2.82,0,3.964,0.113,-0.248,0.016,-0.017,0.003,1.002,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5000,1.1620,1.2500,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3408,5.2568,3.5179,0.0097,0.0118,0.0096,0.0047,0.11,-1.04,-2.80,0,3.954,-0.087,-0.323,-0.146,-0.019,0.003,1.003,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5000,1.1620,1.2500,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3459,5.2573,3.5056,0.0087,0.0117,-0.0555,-0.0004,0.52,-0.99,-2.79,0,3.964,-0.030,0.068,-0.073,-0.017,0.001,1.001,0.000,0.000,0.000,0.0080,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9320,0.0000,1.1640,1.2520,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3510,5.2562,3.5082,0.0089,0.0029,-0.0306,0.0016,0.37,-0.97,-2.79,0,3.948,0.047,-0.065,-0.241,-0.015,0.003,1.001,0.000,0.000,0.000,0.0090,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9320,0.0000,1.1640,1.2520,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3562,5.2568,3.5032,0.0090,0.0044,-0.0514,0.0020,0.47,-0.93,-2.78,0,3.964,-0.174,-0.050,0.134,-0.017,0.002,1.002,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5220,1.1630,1.2510,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3613,5.2569,3.5027,0.0088,0.0040,-0.0436,0.0006,0.37,-0.92,-2.77,0,3.954,0.034,-0.187,-0.105,-0.016,0.005,1.001,0.000,0.000,0.000,0.0090,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9290,0.5220,1.1630,1.2510,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3664,5.2570,3.5031,0.0090,0.0026,-0.0321,0.0027,0.26,-0.91,-2.76,0,3.964,-0.164,-0.072,-0.109,-0.018,0.002,1.001,0.000,0.000,0.000,0.0050,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.5390,1.1630,1.2530,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3716,5.2554,3.5117,0.0072,-0.0074,0.0175,-0.0058,-0.07,-0.82,-2.76,0,3.948,-0.060,0.022,0.116,-0.016,0.005,1.001,0.000,0.000,0.000,0.0090,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.5390,1.1630,1.2530,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3768,5.2560,3.5113,0.0080,-0.0025,0.0144,-0.0007,-0.09,-0.87,-2.75,0,3.964,0.175,0.002,-0.139,-0.016,0.002,1.002,0.000,0.000,0.000,0.0070,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.5290,1.1640,1.2500,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3819,5.2618,3.5125,0.0076,0.0266,0.0187,-0.0019,-0.07,-1.02,-2.74,0,3.954,-0.118,-0.235,-0.195,-0.017,0.001,1.001,0.000,0.000,0.000,0.0060,3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9310,0.5290,1.1640,1.2500,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3870,-0.0000,-0.0000,0.0071,-0.0003,-0.0023,0.0000,-0.02,0.00,-0.00,0,3.964,-0.321,-0.262,-0.068,-0.017,0.003,1.001,0.000,0.000,0.000,0.0030,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.9280,0.5180,1.1640,1.2510,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
