time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
1,-0.0068,-0.0063,-0.0045,-1.04,0.66,-49.32,0.007,0.023,-0.433,0.047
1,-0.0200,-0.0162,-0.0061,-0.91,0.66,-49.27,0.007,-0.219,0.009,0.031
1,-0.0201,-0.0162,-0.0063,-0.91,0.66,-49.23,0.007,-0.040,-0.311,0.154
1,-0.0175,-0.0170,-0.0062,-0.92,0.64,-49.18,0.006,0.087,-0.222,-0.138
1,-0.0176,-0.0153,-0.0063,-0.93,0.65,-49.13,0.006,0.015,0.067,-0.039
1,-0.0086,-0.0155,-0.0085,-0.99,0.61,-49.08,0.006,-0.270,-0.126,0.165
2,-0.0163,-0.0128,-0.0085,-0.96,0.67,-49.04,0.006,-0.125,0.129,-0.251
2,-0.0164,-0.0130,-0.0086,-0.96,0.67,-48.99,0.006,-0.172,-0.179,0.438
2,-0.0131,-0.0150,-0.0087,-0.97,0.64,-48.94,0.006,-0.053,0.299,-0.209
2,-0.0147,-0.0115,-0.0088,-0.98,0.67,-48.90,0.009,-0.111,0.242,-0.153
2,0.0066,0.0021,-0.0086,-1.17,0.64,-48.85,0.009,-0.106,0.024,0.117
2,0.0045,-0.0012,-0.0026,-1.14,0.63,-48.80,0.009,-0.251,0.101,0.043
2,0.0015,0.0042,-0.0026,-1.15,0.68,-48.75,0.009,-0.302,0.026,0.085
2,-0.0004,0.0024,-0.0026,-1.13,0.67,-48.71,0.008,-0.148,-0.043,0.115
2,0.0036,-0.0021,-0.0026,-1.13,0.63,-48.66,0.008,-0.044,-0.288,0.017
2,0.0025,-0.0011,-0.0012,-1.13,0.64,-48.61,0.008,0.001,-0.142,-0.144
2,0.0198,0.0144,-0.0015,-1.31,0.64,-48.57,0.008,-0.068,-0.183,-0.682
2,0.0159,0.0173,-0.0017,-1.30,0.68,-48.52,0.008,0.059,-0.255,-0.037
2,0.0017,0.0046,-0.0008,-1.14,0.68,-48.47,0.008,-0.065,-0.021,-0.076
2,0.0026,0.0053,-0.0010,-1.15,0.67,-48.43,0.009,0.029,0.134,0.139
2,-0.0010,0.0037,-0.0012,-1.12,0.68,-48.38,0.009,0.136,-0.138,-0.528
2,0.0329,0.0242,0.0013,-1.41,0.63,-48.34,0.009,-0.179,-0.303,0.232
2,0.0201,0.0180,0.0023,-1.29,0.66,-48.29,0.009,-0.123,0.122,-0.277
2,0.0385,0.0345,0.0008,-1.48,0.66,-48.25,0.005,0.202,-0.127,-0.415
2,0.0403,0.0396,0.0002,-1.51,0.68,-48.20,0.005,-0.168,-0.049,0.220
2,0.0375,0.0368,-0.0068,-1.48,0.67,-48.15,0.005,-0.148,-0.200,-0.069
2,0.0172,0.0203,-0.0047,-1.27,0.68,-48.11,0.005,-0.118,0.237,0.211
2,0.0075,0.0191,-0.0046,-1.21,0.72,-48.06,0.005,0.036,-0.014,-0.145
2,0.0089,0.0182,-0.0048,-1.21,0.71,-48.02,0.005,-0.027,0.209,0.179
2,0.0376,0.0313,-0.0058,-1.45,0.63,-47.97,0.009,-0.006,-0.052,-0.045
2,0.0377,0.0286,-0.0056,-1.43,0.62,-47.92,0.009,-0.231,-0.306,-0.400
3,0.0195,0.0128,0.0003,-1.24,0.62,-47.87,0.009,0.299,0.316,0.081
3,0.0131,0.0133,0.0003,-1.20,0.65,-47.83,0.009,0.002,-0.072,0.033
3,0.0108,0.0114,0.0002,-1.18,0.65,-47.79,0.008,-0.050,0.074,-0.011
3,0.0096,0.0103,0.0001,-1.16,0.65,-47.74,0.008,-0.103,-0.001,0.004
3,0.0413,0.0360,-0.0008,-1.48,0.63,-47.69,0.008,0.260,0.228,-0.434
3,0.0329,0.0251,0.0005,-1.36,0.61,-47.64,0.008,-0.020,-0.132,-0.039
3,0.0336,0.0302,0.0005,-1.39,0.64,-47.60,0.008,-0.241,0.214,0.108
3,0.0358,0.0348,0.0001,-1.42,0.65,-47.56,0.008,0.041,0.054,0.084
3,0.0351,0.0307,0.0005,-1.39,0.63,-47.51,0.008,0.129,-0.067,-0.017
3,0.0416,0.0291,0.0003,-1.42,0.59,-47.46,0.008,0.020,0.062,-0.011
3,0.0498,0.0418,-0.0014,-1.53,0.61,-47.42,0.008,0.036,-0.018,-0.086
3,0.0390,0.0350,-0.0002,-1.42,0.63,-47.37,0.008,0.181,-0.254,-0.409
3,0.0546,0.0477,-0.0021,-1.58,0.62,-47.33,0.008,0.193,-0.181,0.254
3,0.0532,0.0448,-0.0017,-1.54,0.61,-47.28,0.008,0.089,-0.046,-0.166
3,0.0549,0.0452,-0.0017,-1.55,0.60,-47.24,0.008,-0.162,-0.128,0.186
3,0.0471,0.0459,-0.0011,-1.50,0.65,-47.19,0.008,-0.059,-0.020,0.199
3,0.0513,0.0423,-0.0014,-1.49,0.61,-47.14,0.008,0.072,0.155,-0.356
3,0.0451,0.0368,-0.0006,-1.42,0.61,-47.10,0.008,-0.226,-0.282,-0.124
3,0.0397,0.0321,-0.0000,-1.36,0.61,-47.05,0.008,-0.058,0.004,-0.149
3,0.0401,0.0323,-0.0001,-1.36,0.61,-47.01,0.008,-0.069,0.230,-0.037
3,0.0537,0.0401,-0.0016,-1.48,0.58,-46.96,0.008,-0.135,-0.083,-0.126
3,0.0446,0.0352,-0.0004,-1.39,0.61,-46.92,0.008,-0.198,-0.303,-0.216
3,0.0452,0.0357,-0.0004,-1.39,0.60,-46.87,0.009,-0.025,0.037,-0.188
3,0.0385,0.0299,0.0003,-1.31,0.61,-46.83,0.009,0.033,-0.260,-0.152
3,0.0378,0.0345,0.0016,-1.33,0.64,-46.79,0.009,-0.193,-0.098,-0.358
3,0.0375,0.0275,0.0020,-1.29,0.60,-46.74,0.009,0.076,-0.111,-0.236
3,0.0376,0.0295,0.0020,-1.29,0.61,-46.70,0.009,0.057,0.127,-0.024
3,0.0321,0.0247,0.0025,-1.23,0.62,-46.65,0.009,-0.018,-0.043,-0.088
3,0.0245,0.0229,0.0027,-1.17,0.65,-46.61,0.006,0.011,-0.091,0.220
3,0.0311,0.0205,0.0025,-1.19,0.60,-46.56,0.006,-0.034,-0.080,-0.565
3,0.0037,0.0083,-0.0027,-0.98,0.68,-46.52,0.006,-0.095,-0.015,0.121
3,0.0061,0.0138,-0.0028,-1.02,0.69,-46.48,0.006,0.080,0.111,-0.041
4,0.0005,0.0149,-0.0030,-0.99,0.73,-46.44,0.006,0.060,-0.306,-0.407
4,0.0165,0.0143,-0.0029,-1.08,0.64,-46.39,0.006,-0.154,0.140,-0.160
4,0.0165,0.0141,-0.0069,-1.08,0.64,-46.34,0.006,0.038,-0.294,-0.346
4,0.0179,0.0052,-0.0069,-1.04,0.58,-46.29,0.006,-0.044,0.016,-0.064
4,0.0214,0.0141,-0.0072,-1.11,0.61,-46.25,0.006,0.123,-0.203,-0.002
4,0.0213,0.0141,-0.0073,-1.11,0.61,-46.21,0.006,-0.258,-0.010,0.040
4,0.0147,0.0115,-0.0070,-1.06,0.64,-46.16,0.010,-0.176,0.190,0.237
4,0.0175,0.0144,-0.0072,-1.09,0.64,-46.12,0.010,0.093,-0.031,-0.247
4,0.0095,0.0052,0.0008,-0.99,0.63,-46.07,0.010,-0.045,-0.188,-0.219
4,0.0133,0.0109,0.0006,-1.04,0.64,-46.03,0.010,-0.208,-0.002,-0.025
4,0.0151,0.0110,0.0004,-1.05,0.63,-45.98,0.007,0.129,-0.183,-0.094
4,0.0100,0.0111,0.0005,-1.02,0.66,-45.94,0.007,-0.188,-0.420,0.059
4,0.0093,0.0072,-0.0020,-0.99,0.64,-45.90,0.007,0.016,-0.163,-0.189
4,0.0121,0.0102,-0.0024,-1.03,0.64,-45.85,0.007,0.133,0.020,-0.003
4,0.0087,0.0074,-0.0025,-0.99,0.64,-45.81,0.007,0.073,0.082,0.329
4,0.0089,0.0077,-0.0025,-0.99,0.64,-45.77,0.007,-0.165,0.034,-0.105
4,0.0067,0.0054,-0.0025,-0.96,0.64,-45.72,0.007,0.185,-0.092,-0.099
4,0.0114,0.0099,-0.0027,-1.02,0.64,-45.68,0.007,-0.202,0.128,0.060
4,0.0115,0.0084,-0.0039,-1.01,0.63,-45.63,0.007,-0.036,-0.115,-0.385
4,0.0016,0.0020,-0.0036,-0.92,0.65,-45.59,0.007,-0.086,-0.392,0.080
4,0.0048,0.0048,-0.0037,-0.96,0.65,-45.55,0.009,0.182,0.151,-0.134
4,0.0048,0.0047,-0.0039,-0.96,0.65,-45.50,0.009,-0.077,-0.397,-0.177
4,0.0002,0.0020,0.0001,-0.92,0.66,-45.46,0.009,-0.072,-0.044,0.036
4,0.0060,-0.0027,0.0001,-0.92,0.60,-45.42,0.009,0.051,-0.035,-0.085
4,0.0005,0.0005,0.0002,-0.91,0.66,-45.37,0.009,0.087,-0.365,-0.234
4,0.0072,0.0051,0.0001,-0.98,0.64,-45.33,0.009,0.164,-0.015,0.154
4,0.0083,0.0013,0.0000,-0.97,0.62,-45.28,0.008,0.094,0.075,-0.243
4,0.0020,0.0035,-0.0002,-0.94,0.67,-45.24,0.008,-0.074,-0.264,-0.057
4,-0.0005,-0.0012,-0.0004,-0.90,0.66,-45.20,0.008,-0.104,0.130,-0.098
4,0.0020,0.0025,-0.0007,-0.94,0.67,-45.16,0.008,0.046,-0.230,0.082
4,0.0059,0.0044,-0.0008,-0.97,0.66,-45.11,0.012,0.218,0.039,-0.067
4,0.0039,0.0008,-0.0008,-0.94,0.65,-45.07,0.012,0.109,-0.107,-0.290
4,0.0039,0.0007,0.0081,-0.94,0.65,-45.03,0.012,-0.252,0.215,0.163
4,0.0062,0.0031,0.0082,-0.97,0.65,-44.98,0.012,-0.175,-0.144,-0.050
5,0.0024,-0.0007,0.0083,-0.93,0.65,-44.94,0.012,-0.140,-0.219,-0.183
5,0.0032,0.0000,0.0083,-0.94,0.65,-44.89,0.012,0.069,0.012,0.075
5,0.0057,-0.0026,0.0082,-0.94,0.62,-44.85,0.010,-0.116,0.159,-0.021
5,0.0043,-0.0035,0.0081,-0.93,0.62,-44.81,0.010,0.054,-0.054,0.001
5,-0.0087,-0.0113,0.0080,-0.81,0.65,-44.76,0.010,-0.026,-0.035,-0.312
5,-0.0116,-0.0091,0.0078,-0.81,0.68,-44.72,0.010,0.266,-0.354,-0.188
5,-0.0189,-0.0271,0.0073,-0.68,0.62,-44.68,0.008,-0.322,0.010,0.077
5,-0.0209,-0.0321,0.0069,-0.64,0.60,-44.64,0.008,-0.001,0.040,-0.019
5,-0.0211,-0.0299,0.0017,-0.66,0.62,-44.59,0.008,0.099,-0.103,0.155
5,-0.0126,-0.0141,0.0025,-0.80,0.66,-44.55,0.008,-0.201,-0.016,-0.297
5,-0.0224,-0.0204,0.0023,-0.71,0.68,-44.50,0.008,0.140,0.056,-0.354
5,-0.0216,-0.0212,0.0023,-0.72,0.67,-44.46,0.008,-0.216,-0.144,-0.085
5,-0.0234,-0.0231,0.0022,-0.70,0.67,-44.42,0.009,-0.014,-0.154,-0.129
5,-0.0234,-0.0231,0.0021,-0.70,0.67,-44.38,0.009,0.094,-0.017,0.083
5,-0.0108,-0.0336,0.0010,-0.72,0.54,-44.34,0.009,0.024,-0.187,-0.219
5,-0.0089,-0.0258,0.0013,-0.78,0.57,-44.30,0.009,-0.068,-0.043,0.029
5,-0.0135,-0.0298,0.0011,-0.73,0.58,-44.25,0.011,-0.055,-0.165,0.087
5,-0.0139,-0.0295,0.0012,-0.73,0.58,-44.21,0.011,0.005,0.027,-0.371
5,-0.0060,-0.0259,0.0050,-0.80,0.56,-44.17,0.011,-0.155,-0.269,-0.212
5,-0.0050,-0.0240,0.0049,-0.82,0.56,-44.13,0.011,-0.091,-0.117,-0.208
5,-0.0122,-0.0256,0.0048,-0.77,0.60,-44.08,0.011,-0.067,0.022,0.024
5,-0.0070,-0.0197,0.0050,-0.84,0.60,-44.04,0.011,-0.047,-0.077,0.000
5,-0.0129,-0.0256,0.0050,-0.78,0.61,-44.00,0.006,0.001,-0.128,-0.071
5,-0.0045,-0.0214,0.0054,-0.85,0.58,-43.96,0.006,0.192,-0.184,-0.154
5,-0.0027,-0.0205,-0.0047,-0.87,0.58,-43.91,0.006,-0.027,-0.107,-0.207
5,0.0075,-0.0092,-0.0045,-0.99,0.58,-43.87,0.006,0.026,0.024,-0.223
5,0.0074,-0.0093,-0.0045,-0.99,0.58,-43.83,0.008,0.171,0.066,-0.050
5,0.0075,-0.0095,-0.0045,-0.99,0.58,-43.79,0.008,-0.137,0.314,0.110
5,0.0063,-0.0083,-0.0055,-0.99,0.60,-43.75,0.008,-0.088,0.084,0.191
5,0.0076,-0.0026,-0.0057,-1.03,0.62,-43.70,0.008,-0.002,-0.160,-0.280
5,0.0039,-0.0113,-0.0057,-0.96,0.59,-43.66,0.008,0.242,-0.273,-0.145
5,0.0027,-0.0119,-0.0058,-0.95,0.59,-43.62,0.008,-0.157,0.146,0.140
5,0.0026,-0.0124,-0.0058,-0.95,0.59,-43.58,0.011,0.028,0.096,-0.008
5,0.0103,-0.0054,-0.0059,-1.03,0.59,-43.54,0.011,0.092,-0.191,-0.139
6,0.0125,-0.0058,0.0007,-1.04,0.57,-43.49,0.011,-0.029,0.176,-0.049
6,0.0062,0.0085,0.0006,-1.09,0.69,-43.45,0.011,0.085,-0.358,0.030
6,0.0120,0.0021,0.0003,-1.08,0.62,-43.41,0.008,-0.142,0.157,-0.055
6,0.0057,-0.0095,0.0005,-0.98,0.59,-43.37,0.008,-0.041,0.161,0.006
6,0.0009,-0.0118,-0.0023,-0.94,0.61,-43.32,0.008,-0.065,-0.037,-0.096
6,0.0057,-0.0041,-0.0021,-1.01,0.62,-43.28,0.008,0.063,0.176,0.289
6,0.0075,-0.0110,-0.0022,-0.98,0.57,-43.24,0.008,0.037,-0.261,-0.079
6,0.0031,-0.0132,-0.0021,-0.94,0.59,-43.20,0.008,-0.105,0.030,-0.342
6,0.0037,-0.0085,-0.0020,-0.98,0.61,-43.15,0.009,0.079,0.185,0.112
6,0.0077,-0.0073,-0.0023,-1.00,0.60,-43.11,0.009,-0.002,-0.013,-0.021
6,-0.0081,-0.0220,-0.0018,-0.83,0.61,-43.07,0.009,-0.281,0.191,0.210
6,-0.0435,-0.0223,-0.0026,-0.65,0.81,-43.02,0.009,0.095,0.006,-0.442
6,-0.0467,-0.0231,-0.0030,-0.63,0.82,-42.98,0.006,0.117,0.030,-0.258
6,-0.0352,-0.0209,-0.0020,-0.71,0.76,-42.94,0.006,-0.057,-0.132,0.085
6,-0.0338,-0.0165,-0.0082,-0.74,0.78,-42.90,0.006,-0.241,0.057,-0.127
6,-0.0285,-0.0173,-0.0080,-0.77,0.74,-42.86,0.006,0.005,0.090,-0.014
6,-0.0256,-0.0147,-0.0081,-0.80,0.74,-42.82,0.006,-0.276,0.142,-0.122
6,-0.0245,-0.0106,-0.0082,-0.83,0.75,-42.78,0.006,-0.110,-0.281,-0.282
6,-0.0197,-0.0165,-0.0083,-0.83,0.69,-42.74,0.008,0.129,-0.331,0.060
6,-0.0199,-0.0102,-0.0084,-0.87,0.72,-42.69,0.008,-0.174,-0.042,0.020
6,-0.0306,-0.0311,-0.0074,-0.69,0.68,-42.66,0.008,0.164,0.142,-0.208
6,-0.0297,-0.0249,-0.0071,-0.74,0.70,-42.61,0.008,0.279,0.059,-0.241
6,-0.0268,-0.0238,-0.0069,-0.76,0.69,-42.57,0.006,-0.276,-0.094,-0.133
6,-0.0238,-0.0225,-0.0067,-0.79,0.68,-42.53,0.006,-0.291,-0.007,0.018
6,-0.0145,-0.0058,-0.0093,-0.94,0.71,-42.49,0.006,-0.335,-0.069,-0.077
6,-0.0151,-0.0154,-0.0092,-0.88,0.66,-42.45,0.006,0.331,-0.334,-0.559
6,-0.0125,-0.0090,-0.0092,-0.94,0.68,-42.41,0.006,-0.035,-0.254,-0.363
6,-0.0071,-0.0034,-0.0093,-1.00,0.68,-42.37,0.006,0.080,0.082,-0.295
6,-0.0085,-0.0015,-0.0096,-1.00,0.70,-42.33,0.007,0.102,0.214,-0.239
6,-0.0054,-0.0051,-0.0097,-0.99,0.66,-42.29,0.007,-0.235,-0.061,-0.240
6,-0.0171,-0.0199,-0.0086,-0.84,0.65,-42.26,0.007,0.028,-0.018,-0.040
6,-0.0327,-0.0305,-0.0093,-0.70,0.68,-42.22,0.007,-0.024,-0.132,-0.319
6,-0.0355,-0.0273,-0.0092,-0.71,0.72,-42.17,0.010,-0.079,-0.179,-0.023
7,-0.0357,-0.0265,-0.0093,-0.72,0.72,-42.13,0.010,-0.244,-0.022,0.117
7,-0.0342,-0.0303,-0.0010,-0.71,0.69,-42.09,0.010,-0.287,-0.040,-0.134
7,-0.0411,-0.0383,-0.0017,-0.63,0.69,-42.05,0.010,-0.187,-0.069,-0.029
7,-0.0208,-0.0230,0.0002,-0.84,0.65,-42.01,0.010,-0.026,0.174,-0.219
7,-0.0190,-0.0211,0.0001,-0.86,0.65,-41.97,0.010,0.216,0.008,-0.659
7,-0.0211,-0.0237,-0.0004,-0.84,0.65,-41.93,0.010,-0.048,-0.325,-0.095
7,-0.0210,-0.0220,-0.0004,-0.85,0.66,-41.89,0.010,-0.117,-0.271,0.136
7,-0.0167,-0.0255,0.0039,-0.86,0.61,-41.86,0.010,-0.054,0.089,-0.094
7,-0.0209,-0.0199,0.0038,-0.87,0.67,-41.82,0.010,0.004,0.038,0.065
7,-0.0186,-0.0142,0.0036,-0.92,0.69,-41.78,0.007,-0.090,0.112,0.005
7,-0.0112,-0.0166,0.0035,-0.95,0.63,-41.74,0.007,0.217,0.069,0.032
7,-0.0124,-0.0145,-0.0009,-0.96,0.65,-41.70,0.007,0.218,-0.186,-0.150
7,-0.0145,-0.0189,-0.0011,-0.92,0.64,-41.66,0.007,0.088,0.050,-0.121
7,-0.0145,-0.0189,-0.0011,-0.92,0.64,-41.61,0.007,0.074,-0.178,-0.075
7,-0.0074,-0.0107,-0.0008,-1.00,0.64,-41.57,0.007,-0.203,-0.044,-0.054
7,-0.0057,-0.0142,-0.0010,-0.99,0.61,-41.53,0.007,0.135,0.208,-0.368
7,0.0089,0.0041,-0.0010,-1.18,0.62,-41.49,0.007,0.184,0.186,0.117
7,-0.0002,-0.0042,-0.0037,-1.08,0.63,-41.45,0.007,0.075,0.121,0.053
7,-0.0340,0.0024,-0.0036,-0.94,0.87,-41.41,0.007,-0.212,0.079,-0.200
7,-0.0340,0.0028,-0.0035,-0.93,0.87,-41.37,0.010,0.017,-0.093,-0.157
7,-0.0357,0.0025,-0.0035,-0.92,0.87,-41.33,0.010,0.088,-0.178,0.041
7,-0.0305,0.0009,0.0018,-0.94,0.82,-41.29,0.010,0.205,-0.024,0.172
7,-0.0405,0.0029,0.0011,-0.90,0.89,-41.25,0.010,0.026,0.010,0.048
7,-0.0401,0.0027,0.0009,-0.90,0.89,-41.21,0.010,-0.045,-0.133,-0.118
7,-0.0617,-0.0017,-0.0006,-0.77,0.99,-41.16,0.010,0.065,-0.286,-0.192
7,-0.0646,-0.0047,-0.0008,-0.74,0.99,-41.12,0.007,-0.123,-0.092,-0.039
7,-0.0592,-0.0018,-0.0002,-0.79,0.97,-41.08,0.007,-0.031,0.340,-0.214
7,-0.0639,-0.0196,-0.0044,-0.67,0.90,-41.05,0.007,0.084,0.188,-0.019
7,-0.0684,-0.0090,-0.0047,-0.71,0.98,-41.01,0.007,-0.083,0.031,-0.156
7,-0.0724,-0.0227,-0.0054,-0.62,0.92,-40.97,0.006,0.049,-0.047,-0.168
7,-0.0697,-0.0227,-0.0052,-0.63,0.90,-40.93,0.006,0.213,-0.247,-0.106
7,-0.0673,-0.0227,-0.0086,-0.65,0.89,-40.89,0.006,-0.311,0.041,-0.018
7,-0.0598,-0.0257,-0.0080,-0.68,0.82,-40.86,0.006,0.112,0.155,-0.119
7,-0.0597,-0.0224,-0.0079,-0.70,0.84,-40.82,0.006,-0.083,-0.134,-0.363
8,-0.0600,-0.0219,-0.0080,-0.71,0.84,-40.78,0.006,0.024,-0.075,0.012
8,-0.0548,-0.0184,-0.0075,-0.76,0.83,-40.74,0.007,-0.233,-0.230,0.061
8,-0.0479,-0.0196,-0.0072,-0.79,0.78,-40.70,0.007,0.235,0.032,-0.267
8,-0.0540,-0.0373,-0.0077,-0.66,0.72,-40.67,0.007,-0.125,-0.207,0.086
8,-0.0710,-0.0494,-0.0097,-0.50,0.76,-40.63,0.007,0.109,-0.173,-0.204
8,-0.0650,-0.0440,-0.0087,-0.57,0.75,-40.59,0.010,-0.047,-0.024,-0.114
8,-0.0679,-0.0490,-0.0094,-0.53,0.74,-40.55,0.010,0.032,-0.178,-0.251
8,-0.0601,-0.0408,-0.0005,-0.63,0.73,-40.51,0.010,-0.250,-0.303,-0.086
8,-0.0657,-0.0453,-0.0013,-0.58,0.74,-40.47,0.010,-0.143,0.139,-0.138
8,-0.0545,-0.0430,-0.0002,-0.66,0.69,-40.43,0.010,-0.060,-0.365,-0.073
8,-0.0568,-0.0417,-0.0003,-0.66,0.71,-40.39,0.010,-0.120,0.419,0.051
8,-0.0493,-0.0341,0.0007,-0.76,0.70,-40.35,0.010,-0.262,-0.063,-0.082
8,-0.0422,-0.0338,0.0012,-0.80,0.66,-40.32,0.010,-0.136,0.099,-0.169
8,-0.0461,-0.0409,0.0044,-0.74,0.64,-40.28,0.010,0.244,-0.337,-0.324
8,-0.0480,-0.0355,0.0044,-0.77,0.69,-40.24,0.010,-0.089,0.211,-0.081
8,-0.0493,-0.0309,0.0044,-0.80,0.72,-40.20,0.008,-0.059,-0.120,0.046
8,-0.0443,-0.0318,0.0046,-0.82,0.68,-40.16,0.008,0.091,-0.101,-0.274
8,-0.0359,-0.0251,0.0022,-0.90,0.67,-40.12,0.008,-0.158,-0.081,-0.194
8,-0.0471,-0.0115,0.0018,-0.93,0.81,-40.08,0.008,-0.258,0.039,-0.306
8,-0.0390,0.0049,0.0022,-1.07,0.84,-40.04,0.008,0.100,-0.105,0.033
8,-0.0364,0.0058,0.0024,-1.09,0.83,-40.00,0.008,-0.239,-0.104,-0.292
8,-0.0372,0.0022,0.0025,-1.06,0.81,-39.96,0.008,0.012,-0.121,0.326
8,-0.0372,0.0022,0.0024,-1.07,0.81,-39.92,0.008,-0.028,-0.296,-0.076
8,-0.0349,0.0005,-0.0001,-1.07,0.79,-39.89,0.008,-0.145,0.003,-0.058
8,-0.0278,0.0088,-0.0001,-1.15,0.78,-39.85,0.008,-0.066,0.073,0.008
8,-0.0317,0.0023,-0.0003,-1.09,0.77,-39.81,0.011,0.210,-0.264,-0.467
8,-0.0260,0.0052,-0.0003,-1.14,0.75,-39.77,0.011,-0.021,-0.265,0.149
8,-0.0264,0.0065,0.0046,-1.14,0.76,-39.73,0.011,0.145,-0.061,-0.265
8,-0.0270,0.0019,0.0047,-1.11,0.74,-39.69,0.011,0.210,-0.030,-0.156
8,-0.0229,0.0047,0.0047,-1.14,0.73,-39.65,0.011,0.079,-0.003,-0.175
8,-0.0194,0.0090,0.0046,-1.18,0.73,-39.62,0.011,-0.087,-0.272,-0.254
8,-0.0193,0.0092,0.0045,-1.18,0.73,-39.58,0.010,-0.042,0.277,-0.291
8,-0.0139,0.0037,0.0049,-1.17,0.67,-39.54,0.010,-0.028,-0.180,-0.021
9,-0.0175,-0.0023,0.0050,-1.12,0.66,-39.51,0.010,0.010,0.296,0.183
9,-0.0176,0.0040,0.0051,-1.15,0.69,-39.47,0.010,-0.058,-0.356,-0.058
9,-0.0134,0.0077,0.0050,-1.19,0.69,-39.43,0.007,0.209,0.009,-0.110
9,-0.0114,0.0068,0.0047,-1.19,0.67,-39.39,0.007,-0.067,-0.044,-0.129
9,-0.0134,0.0045,-0.0023,-1.16,0.67,-39.35,0.007,0.118,-0.119,-0.478
9,-0.0103,-0.0006,-0.0023,-1.15,0.63,-39.32,0.007,-0.141,0.070,0.258
9,-0.0135,0.0041,-0.0026,-1.16,0.67,-39.28,0.007,-0.058,0.192,-0.137
9,-0.0117,0.0032,-0.0027,-1.16,0.66,-39.24,0.007,0.049,0.011,-0.218
9,-0.0116,0.0039,-0.0028,-1.16,0.66,-39.20,0.006,0.213,0.048,-0.205
9,-0.0070,0.0083,-0.0028,-1.21,0.65,-39.16,0.006,-0.196,0.132,0.024
9,-0.0260,-0.0090,-0.0092,-1.00,0.68,-39.13,0.006,-0.089,-0.329,-0.423
9,-0.0441,-0.0270,-0.0105,-0.80,0.70,-39.09,0.006,0.213,-0.019,0.075
9,-0.0446,-0.0294,-0.0107,-0.78,0.69,-39.05,0.008,-0.108,-0.149,-0.324
9,-0.0459,-0.0269,-0.0106,-0.79,0.71,-39.02,0.008,-0.050,0.137,-0.061
9,-0.0363,-0.0200,-0.0077,-0.89,0.69,-38.98,0.008,-0.308,-0.081,-0.067
9,-0.0329,-0.0206,-0.0078,-0.91,0.66,-38.94,0.008,0.289,0.256,0.057
9,-0.0398,-0.0247,-0.0083,-0.85,0.68,-38.90,0.008,-0.261,-0.151,-0.002
9,-0.0374,-0.0193,-0.0079,-0.90,0.69,-38.86,0.008,0.187,-0.158,-0.054
9,-0.0340,-0.0185,-0.0077,-0.93,0.67,-38.83,0.011,-0.094,0.171,-0.155
9,-0.0333,-0.0227,-0.0078,-0.91,0.65,-38.79,0.011,0.100,0.204,-0.189
