time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,4.1970,-5.2024,0.0095,0.0126,0.0157,0.0013,0.09,0.56,7.87,0,3.816,-0.106,0.055,0.211,0.014,0.001,1.000,0.000,0.000,0.000,0.0090,-14,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1830,0.0000,1.0080,0.0870,2.7040,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
100,4.1980,-5.2083,0.0095,0.0144,-0.0141,0.0008,0.09,0.58,7.83,0,3.816,-0.010,-0.040,-0.087,0.014,0.001,1.001,0.000,0.000,0.000,0.0100,24,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1830,0.0000,1.0110,0.0880,2.7040,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,4.1996,-5.2120,0.0098,0.0197,-0.0317,0.0020,0.45,0.63,7.79,0,3.822,-0.301,0.052,0.159,0.009,0.001,1.001,0.000,0.000,0.000,0.0080,18,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1760,0.2950,1.0110,0.0880,2.6920,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
302,4.1985,-5.2147,0.0093,0.0094,-0.0347,-0.0002,0.56,0.64,7.75,0,3.816,-0.199,-0.197,0.073,0.011,0.001,1.004,0.000,0.000,0.000,0.0090,-15,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1760,0.2950,1.0160,0.0890,2.6920,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,4.2024,-5.2253,0.0089,0.0258,-0.0780,-0.0024,0.07,0.73,7.73,0,3.816,-0.353,0.226,0.081,0.012,0.000,0.999,0.000,0.000,0.000,0.0100,-1,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1840,0.3060,1.0160,0.0890,2.7000,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
504,4.1937,-5.2171,0.0098,-0.0230,-0.0240,0.0030,-0.02,0.87,7.70,0,3.822,-0.094,-0.129,-0.013,0.012,0.001,1.000,0.000,0.000,0.000,0.0100,-5,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1840,0.3060,1.0110,0.0860,2.7000,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
605,4.1957,-5.2207,0.0101,-0.0084,-0.0384,0.0037,0.12,0.77,7.65,0,3.811,-0.158,0.347,-0.177,0.010,-0.001,1.002,0.000,0.000,0.000,0.0110,-2,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1800,0.2970,1.0110,0.0860,2.7010,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
707,4.1946,-5.2171,0.0107,-0.0129,-0.0115,0.0065,-0.11,0.81,7.62,0,3.816,-0.266,-0.014,-0.036,0.013,0.000,1.000,0.000,0.000,0.000,0.0090,-10,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1800,0.2970,1.0110,0.0860,2.7010,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
808,4.1957,-5.2134,0.0102,-0.0043,0.0126,0.0022,-0.26,0.74,7.59,0,3.822,-0.224,0.217,-0.054,0.012,0.000,1.001,0.000,0.000,0.000,0.0100,-28,-12,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1750,0.2890,1.0110,0.0860,2.6950,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
910,4.1931,-5.2070,0.0101,-0.0160,0.0439,0.0016,-0.85,0.62,7.57,0,3.816,-0.242,-0.166,-0.081,0.012,0.001,1.001,0.000,0.000,0.000,0.0110,-5,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.1750,0.2890,1.0150,0.0860,2.6950,527,0.0000,0.0000,0.0000,0.0000,0.0000,0
