time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
1,-0.2013,0.2532,0.0081,-0.0100,-0.0117,-0.0067,-0.53,-0.31,-12.13,0,0.000,0.307,-0.125,0.029,-0.006,-0.008,1.001,0.000,0.000,0.000
1,-0.2005,0.2528,0.0076,-0.0055,-0.0131,-0.0090,-0.45,-0.31,-12.12,0,0.000,-0.079,0.073,-0.049,-0.008,-0.011,1.000,0.000,0.000,0.000
1,-0.2014,0.2543,0.0075,-0.0107,-0.0041,-0.0089,-0.49,-0.30,-12.11,0,0.000,0.065,0.122,0.003,-0.009,-0.011,1.002,0.000,0.000,0.000
1,-0.2018,0.2525,0.0075,-0.0126,-0.0140,-0.0091,-0.49,-0.32,-12.10,0,0.000,-0.070,-0.295,0.001,-0.005,-0.009,0.999,0.000,0.000,0.000
1,-0.2021,0.2534,0.0074,-0.0135,-0.0083,-0.0089,-0.54,-0.35,-12.08,0,0.000,-0.186,-0.035,0.057,-0.005,-0.008,0.999,0.000,0.000,0.000
1,-0.2016,0.2533,0.0064,-0.0107,-0.0085,-0.0137,-0.53,-0.30,-12.07,0,0.000,0.238,0.053,-0.081,-0.006,-0.007,1.001,0.000,0.000,0.000
1,-0.2009,0.2541,0.0063,-0.0057,-0.0032,-0.0135,-0.50,-0.30,-12.06,0,0.000,-0.095,0.017,0.241,-0.003,-0.010,1.001,0.000,0.000,0.000
1,-0.2021,0.2540,0.0061,-0.0127,-0.0038,-0.0135,-0.48,-0.29,-12.04,0,0.000,0.026,-0.093,-0.093,-0.006,-0.011,1.001,0.000,0.000,0.000
2,-0.2023,0.2534,0.0060,-0.0131,-0.0071,-0.0134,-0.48,-0.37,-12.03,0,0.000,0.266,-0.263,0.038,-0.008,-0.009,1.001,0.000,0.000,0.000
2,-0.2028,0.2529,0.0058,-0.0153,-0.0095,-0.0135,-0.47,-0.36,-12.02,0,0.000,0.033,-0.042,0.011,-0.009,-0.009,1.000,0.000,0.000,0.000
2,-0.2010,0.2525,0.0058,-0.0046,-0.0111,-0.0133,-0.56,-0.37,-12.01,0,0.000,0.109,0.095,0.126,-0.008,-0.009,1.001,0.000,0.000,0.000
2,-0.2013,0.2522,0.0058,-0.0059,-0.0124,-0.0123,-0.55,-0.34,-12.00,0,0.000,-0.123,0.084,0.060,-0.007,-0.010,0.999,0.000,0.000,0.000
2,-0.2007,0.2541,0.0057,-0.0021,-0.0012,-0.0120,-0.49,-0.36,-11.99,0,0.000,-0.159,-0.381,0.050,-0.006,-0.007,1.000,0.000,0.000,0.000
2,-0.2014,0.2540,0.0056,-0.0054,-0.0017,-0.0119,-0.62,-0.31,-11.97,0,0.000,0.159,-0.150,-0.070,-0.005,-0.009,1.000,0.000,0.000,0.000
2,-0.2012,0.2525,0.0055,-0.0047,-0.0096,-0.0118,-0.52,-0.35,-11.96,0,0.000,0.054,0.002,0.023,-0.008,-0.009,0.999,0.000,0.000,0.000
2,-0.2018,0.2555,0.0054,-0.0080,0.0076,-0.0115,-0.56,-0.35,-11.95,0,0.000,0.202,0.072,0.245,-0.006,-0.010,1.001,0.000,0.000,0.000
2,-0.2015,0.2532,0.0060,-0.0059,-0.0054,-0.0077,-0.56,-0.34,-11.94,0,0.000,-0.120,0.121,0.110,-0.007,-0.011,1.000,0.000,0.000,0.000
2,-0.2013,0.2542,0.0059,-0.0045,0.0002,-0.0078,-0.56,-0.36,-11.92,0,0.000,0.058,-0.112,0.289,-0.007,-0.011,0.998,0.000,0.000,0.000
2,-0.2015,0.2542,0.0059,-0.0053,0.0006,-0.0078,-0.51,-0.38,-11.91,0,0.000,0.148,0.007,0.058,-0.008,-0.010,0.998,0.000,0.000,0.000
2,-0.2011,0.2541,0.0058,-0.0028,0.0002,-0.0077,-0.48,-0.36,-11.90,0,0.000,0.455,0.030,-0.380,-0.008,-0.008,0.999,0.000,0.000,0.000
2,-0.2010,0.2529,0.0057,-0.0019,-0.0066,-0.0077,-0.54,-0.33,-11.89,0,0.000,0.169,0.061,-0.248,-0.007,-0.011,1.001,0.000,0.000,0.000
2,-0.2015,0.2524,0.0062,-0.0047,-0.0092,-0.0046,-0.51,-0.35,-11.88,0,0.000,-0.039,-0.125,0.047,-0.008,-0.009,1.002,0.000,0.000,0.000
2,-0.2020,0.2537,0.0062,-0.0074,-0.0015,-0.0045,-0.57,-0.36,-11.86,0,0.000,0.001,0.003,0.342,-0.006,-0.009,1.002,0.000,0.000,0.000
2,-0.2018,0.2530,0.0062,-0.0057,-0.0053,-0.0046,-0.57,-0.34,-11.85,0,0.000,0.425,0.051,-0.259,-0.007,-0.012,1.001,0.000,0.000,0.000
3,-0.2013,0.2542,0.0061,-0.0032,0.0012,-0.0047,-0.54,-0.35,-11.84,0,0.000,0.097,-0.083,-0.195,-0.007,-0.011,0.998,0.000,0.000,0.000
3,-0.2017,0.2542,0.0061,-0.0053,0.0017,-0.0049,-0.55,-0.35,-11.83,0,0.000,0.097,-0.043,0.116,-0.007,-0.010,0.999,0.000,0.000,0.000
3,-0.2017,0.2536,0.0068,-0.0047,-0.0019,-0.0007,-0.53,-0.32,-11.82,0,0.000,0.001,-0.225,0.116,-0.008,-0.010,1.002,0.000,0.000,0.000
3,-0.2016,0.2540,0.0068,-0.0042,0.0003,-0.0005,-0.51,-0.37,-11.80,0,0.000,-0.018,0.044,0.124,-0.006,-0.011,1.004,0.000,0.000,0.000
3,-0.2023,0.2536,0.0068,-0.0078,-0.0022,-0.0004,-0.49,-0.37,-11.79,0,0.000,0.092,-0.226,0.093,-0.007,-0.010,1.001,0.000,0.000,0.000
3,-0.2014,0.2530,0.0068,-0.0026,-0.0055,-0.0002,-0.57,-0.35,-11.78,0,0.000,0.094,0.221,-0.164,-0.008,-0.009,1.001,0.000,0.000,0.000
3,-0.2015,0.2526,0.0068,-0.0030,-0.0076,-0.0003,-0.57,-0.37,-11.77,0,0.000,0.117,-0.314,-0.135,-0.008,-0.008,1.003,0.000,0.000,0.000
3,-0.2015,0.2542,0.0082,-0.0033,0.0019,0.0068,-0.56,-0.37,-11.76,0,0.000,0.211,-0.203,-0.207,-0.008,-0.008,1.002,0.000,0.000,0.000
3,-0.2012,0.2541,0.0083,-0.0011,0.0014,0.0070,-0.55,-0.32,-11.75,0,0.000,0.012,0.031,0.054,-0.006,-0.010,1.002,0.000,0.000,0.000
3,-0.2012,0.2541,0.0084,-0.0011,0.0013,0.0074,-0.47,-0.46,-11.74,0,0.000,-0.020,-0.120,-0.047,-0.008,-0.009,1.001,0.000,0.000,0.000
3,-0.2022,0.2541,0.0084,-0.0070,0.0012,0.0075,-0.48,-0.33,-11.72,0,0.000,0.121,-0.136,-0.388,-0.008,-0.007,1.000,0.000,0.000,0.000
3,-0.1997,0.2520,0.0095,0.0073,-0.0112,0.0128,-0.56,-0.35,-11.71,0,0.000,-0.008,0.008,-0.112,-0.008,-0.009,1.000,0.000,0.000,0.000
3,-0.2023,0.2525,0.0097,-0.0079,-0.0074,0.0133,-0.56,-0.34,-11.70,0,0.000,0.091,0.004,-0.032,-0.009,-0.009,1.001,0.000,0.000,0.000
3,-0.2016,0.2540,0.0099,-0.0034,0.0017,0.0137,-0.53,-0.32,-11.69,0,0.000,-0.118,-0.104,-0.049,-0.009,-0.008,1.002,0.000,0.000,0.000
3,-0.2018,0.2543,0.0100,-0.0041,0.0030,0.0138,-0.53,-0.40,-11.68,0,0.000,0.073,-0.178,0.119,-0.010,-0.009,1.000,0.000,0.000,0.000
3,-0.2023,0.2537,0.0101,-0.0070,0.0000,0.0139,-0.49,-0.37,-11.67,0,0.000,-0.105,-0.148,0.017,-0.008,-0.009,1.001,0.000,0.000,0.000
3,-0.2005,0.2534,0.0103,0.0034,-0.0019,0.0141,-0.57,-0.36,-11.65,0,0.000,0.119,-0.061,-0.179,-0.008,-0.010,1.002,0.000,0.000,0.000
4,-0.2013,0.2525,0.0090,-0.0015,-0.0067,0.0062,-0.56,-0.37,-11.64,0,0.000,0.064,-0.295,-0.198,-0.007,-0.008,1.001,0.000,0.000,0.000
4,-0.2012,0.2541,0.0090,-0.0010,0.0030,0.0064,-0.56,-0.34,-11.63,0,0.000,0.229,-0.202,-0.239,-0.006,-0.008,1.000,0.000,0.000,0.000
4,-0.2010,0.2541,0.0091,0.0000,0.0027,0.0066,-0.53,-0.39,-11.62,0,0.000,0.068,-0.060,-0.079,-0.006,-0.008,1.001,0.000,0.000,0.000
4,-0.2016,0.2542,0.0092,-0.0037,0.0035,0.0066,-0.48,-0.41,-11.61,0,0.000,0.132,-0.068,0.141,-0.009,-0.010,0.999,0.000,0.000,0.000
4,-0.2005,0.2534,0.0096,0.0025,-0.0015,0.0084,-0.52,-0.39,-11.60,0,0.000,-0.147,0.040,-0.218,-0.010,-0.009,1.003,0.000,0.000,0.000
4,-0.2004,0.2521,0.0096,0.0031,-0.0088,0.0085,-0.57,-0.34,-11.59,0,0.000,0.089,-0.099,0.133,-0.008,-0.011,1.002,0.000,0.000,0.000
4,-0.2006,0.2532,0.0097,0.0018,-0.0021,0.0088,-0.58,-0.35,-11.57,0,0.000,0.028,0.233,0.000,-0.005,-0.011,0.997,0.000,0.000,0.000
4,-0.2013,0.2544,0.0098,-0.0027,0.0050,0.0088,-0.57,-0.31,-11.56,0,0.000,-0.057,-0.250,0.259,-0.005,-0.012,0.999,0.000,0.000,0.000
4,-0.2011,0.2545,0.0099,-0.0012,0.0058,0.0089,-0.54,-0.35,-11.55,0,0.000,0.007,0.033,-0.041,-0.008,-0.010,1.001,0.000,0.000,0.000
4,-0.2021,0.2545,0.0100,-0.0072,0.0056,0.0089,-0.55,-0.36,-11.54,0,0.000,0.220,-0.013,-0.019,-0.008,-0.012,1.002,0.000,0.000,0.000
4,-0.2015,0.2538,0.0083,-0.0034,0.0011,-0.0005,-0.47,-0.34,-11.53,0,0.000,0.001,-0.139,0.203,-0.009,-0.011,1.002,0.000,0.000,0.000
4,-0.2010,0.2541,0.0083,-0.0008,0.0027,-0.0003,-0.55,-0.33,-11.52,0,0.000,0.022,0.078,0.193,-0.007,-0.011,0.999,0.000,0.000,0.000
4,-0.2018,0.2524,0.0083,-0.0050,-0.0072,-0.0005,-0.55,-0.36,-11.50,0,0.000,0.008,-0.410,-0.194,-0.007,-0.008,1.000,0.000,0.000,0.000
4,-0.2018,0.2542,0.0084,-0.0049,0.0032,-0.0004,-0.55,-0.39,-11.49,0,0.000,0.048,-0.145,-0.126,-0.006,-0.010,1.001,0.000,0.000,0.000
4,-0.2012,0.2541,0.0084,-0.0015,0.0023,-0.0002,-0.55,-0.32,-11.48,0,0.000,0.081,0.001,-0.405,-0.007,-0.009,0.999,0.000,0.000,0.000
4,-0.2004,0.2539,0.0074,0.0027,0.0011,-0.0052,-0.52,-0.35,-11.47,0,0.000,0.164,-0.062,0.148,-0.007,-0.008,1.000,0.000,0.000,0.000
5,-0.2018,0.2542,0.0073,-0.0053,0.0025,-0.0050,-0.54,-0.35,-11.46,0,0.000,0.029,-0.378,-0.320,-0.007,-0.009,1.001,0.000,0.000,0.000
5,-0.2014,0.2535,0.0073,-0.0026,-0.0017,-0.0050,-0.46,-0.34,-11.45,0,0.000,0.034,-0.147,-0.164,-0.007,-0.010,0.999,0.000,0.000,0.000
5,-0.2012,0.2541,0.0072,-0.0019,0.0017,-0.0050,-0.54,-0.36,-11.44,0,0.000,-0.020,-0.264,-0.432,-0.007,-0.011,1.000,0.000,0.000,0.000
5,-0.2018,0.2524,0.0072,-0.0049,-0.0081,-0.0048,-0.54,-0.33,-11.43,0,0.000,-0.125,-0.214,0.284,-0.006,-0.011,0.999,0.000,0.000,0.000
5,-0.2009,0.2540,0.0080,0.0005,0.0015,-0.0004,-0.54,-0.31,-11.42,0,0.000,0.140,-0.472,-0.259,-0.006,-0.010,1.000,0.000,0.000,0.000
5,-0.2014,0.2541,0.0080,-0.0029,0.0022,-0.0003,-0.55,-0.38,-11.41,0,0.000,0.095,0.069,-0.362,-0.010,-0.009,1.001,0.000,0.000,0.000
5,-0.2018,0.2542,0.0080,-0.0051,0.0026,-0.0003,-0.51,-0.38,-11.40,0,0.000,-0.011,-0.532,0.134,-0.011,-0.009,1.001,0.000,0.000,0.000
5,-0.2005,0.2541,0.0080,0.0028,0.0019,-0.0002,-0.36,-0.30,-11.38,0,0.000,-0.046,0.130,0.012,-0.006,-0.008,1.000,0.000,0.000,0.000
5,-0.2006,0.2533,0.0080,0.0018,-0.0026,-0.0002,-0.38,-0.29,-11.37,0,0.000,0.133,-0.148,-0.085,-0.007,-0.008,1.001,0.000,0.000,0.000
5,-0.2028,0.2504,0.0088,-0.0108,-0.0194,0.0040,-0.33,-0.29,-11.36,0,0.000,0.077,-0.207,-0.088,-0.009,-0.011,0.999,0.000,0.000,0.000
5,-0.2030,0.2506,0.0089,-0.0112,-0.0174,0.0041,-0.42,-0.30,-11.35,0,0.000,0.102,-0.081,0.021,-0.009,-0.012,0.998,0.000,0.000,0.000
5,-0.2032,0.2494,0.0089,-0.0123,-0.0232,0.0040,-0.46,-0.27,-11.34,0,0.000,0.109,-0.207,-0.061,-0.009,-0.010,1.001,0.000,0.000,0.000
5,-0.2029,0.2512,0.0090,-0.0103,-0.0123,0.0047,-0.30,-0.32,-11.33,0,0.000,-0.139,-0.233,0.282,-0.008,-0.009,1.000,0.000,0.000,0.000
5,-0.2033,0.2521,0.0091,-0.0122,-0.0067,0.0048,-0.43,-0.31,-11.32,0,0.000,-0.054,-0.162,0.079,-0.007,-0.010,1.002,0.000,0.000,0.000
5,-0.2030,0.2484,0.0108,-0.0103,-0.0270,0.0134,-0.39,-0.30,-11.31,0,0.000,0.219,-0.106,0.149,-0.008,-0.010,1.001,0.000,0.000,0.000
5,-0.2027,0.2509,0.0111,-0.0084,-0.0116,0.0141,-0.44,-0.34,-11.29,0,0.000,-0.077,-0.148,0.056,-0.007,-0.008,1.002,0.000,0.000,0.000
6,-0.2031,0.2500,0.0112,-0.0105,-0.0165,0.0138,-0.42,-0.30,-11.28,0,0.000,-0.167,-0.229,-0.103,-0.005,-0.010,1.001,0.000,0.000,0.000
6,-0.2022,0.2506,0.0114,-0.0051,-0.0124,0.0142,-0.19,-0.35,-11.27,0,0.000,0.082,-0.135,-0.148,-0.006,-0.010,1.002,0.000,0.000,0.000
6,-0.2032,0.2504,0.0113,-0.0110,-0.0128,0.0131,-0.36,-0.35,-11.26,0,0.000,0.179,0.083,-0.135,-0.007,-0.008,1.001,0.000,0.000,0.000
6,-0.2031,0.2452,0.0114,-0.0098,-0.0420,0.0127,-0.37,-0.31,-11.25,0,0.000,-0.332,0.006,0.118,-0.008,-0.007,1.000,0.000,0.000,0.000
6,-0.2027,0.2482,0.0117,-0.0072,-0.0228,0.0143,-0.34,-0.33,-11.24,0,0.000,0.239,-0.144,-0.224,-0.008,-0.007,0.999,0.000,0.000,0.000
6,-0.2034,0.2486,0.0119,-0.0110,-0.0198,0.0145,-0.38,-0.38,-11.23,0,0.000,0.338,-0.177,-0.051,-0.007,-0.009,1.000,0.000,0.000,0.000
6,-0.2032,0.2475,0.0120,-0.0094,-0.0248,0.0146,-0.40,-0.36,-11.22,0,0.000,0.004,0.088,0.153,-0.005,-0.009,0.999,0.000,0.000,0.000
6,-0.2019,0.2481,0.0122,-0.0016,-0.0208,0.0150,-0.41,-0.33,-11.21,0,0.000,0.194,-0.090,-0.084,-0.008,-0.011,0.999,0.000,0.000,0.000
6,-0.2023,0.2483,0.0101,-0.0035,-0.0182,0.0032,-0.41,-0.31,-11.20,0,0.000,0.167,0.016,-0.075,-0.006,-0.009,1.001,0.000,0.000,0.000
6,-0.2028,0.2484,0.0101,-0.0067,-0.0166,0.0033,-0.40,-0.35,-11.19,0,0.000,-0.259,0.070,0.246,-0.006,-0.011,0.998,0.000,0.000,0.000
6,-0.2034,0.2485,0.0101,-0.0099,-0.0151,0.0033,-0.47,-0.33,-11.18,0,0.000,-0.021,0.037,0.174,-0.007,-0.012,0.999,0.000,0.000,0.000
6,-0.2027,0.2480,0.0102,-0.0056,-0.0175,0.0033,-0.47,-0.35,-11.16,0,0.000,0.115,0.102,-0.480,-0.008,-0.010,0.999,0.000,0.000,0.000
6,-0.2029,0.2492,0.0106,-0.0062,-0.0097,0.0051,-0.41,-0.35,-11.15,0,0.000,-0.111,-0.252,-0.286,-0.009,-0.009,1.002,0.000,0.000,0.000
6,-0.2025,0.2491,0.0106,-0.0038,-0.0098,0.0050,-0.45,-0.31,-11.14,0,0.000,0.171,0.008,-0.315,-0.007,-0.008,0.997,0.000,0.000,0.000
6,-0.2028,0.2478,0.0106,-0.0052,-0.0173,0.0050,-0.47,-0.34,-11.13,0,0.000,-0.166,-0.019,-0.070,-0.009,-0.009,0.999,0.000,0.000,0.000
6,-0.2034,0.2487,0.0107,-0.0086,-0.0113,0.0050,-0.47,-0.34,-11.12,0,0.000,-0.044,-0.071,0.064,-0.007,-0.009,1.001,0.000,0.000,0.000
7,-0.2027,0.2490,0.0108,-0.0046,-0.0094,0.0050,-0.44,-0.36,-11.11,0,0.000,-0.028,0.014,0.018,-0.008,-0.008,1.001,0.000,0.000,0.000
7,-0.2028,0.2489,0.0108,-0.0048,-0.0096,0.0050,-0.47,-0.31,-11.10,0,0.000,0.264,-0.170,-0.276,-0.008,-0.007,1.000,0.000,0.000,0.000
7,-0.2025,0.2480,0.0101,-0.0034,-0.0142,0.0007,-0.50,-0.31,-11.10,0,0.000,0.119,-0.214,-0.292,-0.008,-0.010,1.001,0.000,0.000,0.000
7,-0.2035,0.2486,0.0101,-0.0087,-0.0099,0.0006,-0.49,-0.35,-11.09,0,0.000,-0.070,-0.263,0.099,-0.007,-0.012,0.999,0.000,0.000,0.000
7,-0.2034,0.2492,0.0101,-0.0079,-0.0059,0.0006,-0.50,-0.35,-11.08,0,0.000,0.001,-0.037,0.242,-0.006,-0.007,1.002,0.000,0.000,0.000
7,-0.2026,0.2488,0.0101,-0.0032,-0.0077,0.0008,-0.37,-0.35,-11.07,0,0.000,0.007,0.154,0.054,-0.007,-0.009,1.001,0.000,0.000,0.000
7,-0.2026,0.2490,0.0101,-0.0030,-0.0060,0.0009,-0.48,-0.34,-11.06,0,0.000,-0.009,-0.364,0.104,-0.007,-0.008,1.001,0.000,0.000,0.000
7,-0.2032,0.2460,0.0097,-0.0063,-0.0226,-0.0016,-0.47,-0.31,-11.04,0,0.000,0.504,0.048,-0.131,-0.006,-0.011,1.000,0.000,0.000,0.000
7,-0.2029,0.2482,0.0097,-0.0048,-0.0091,-0.0011,-0.48,-0.33,-11.03,0,0.000,-0.016,-0.155,0.197,-0.008,-0.012,1.001,0.000,0.000,0.000
7,-0.2036,0.2482,0.0097,-0.0083,-0.0093,-0.0011,-0.49,-0.34,-11.02,0,0.000,-0.071,-0.385,-0.150,-0.007,-0.009,1.002,0.000,0.000,0.000
7,-0.2031,0.2483,0.0097,-0.0055,-0.0081,-0.0008,-0.53,-0.35,-11.01,0,0.000,-0.106,0.101,0.072,-0.008,-0.010,1.001,0.000,0.000,0.000
