time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
2,1.9135,0.3245,0.0098,-0.91,-0.07,-1.19,0.017,-0.113,0.032,0.006
2,1.9153,0.3255,0.0099,-0.91,-0.07,-1.19,0.018,-0.284,0.118,0.014
2,1.9170,0.3267,0.0102,-0.91,-0.07,-1.19,0.018,-0.080,0.210,0.112
2,1.9188,0.3277,0.0106,-0.91,-0.07,-1.18,0.018,0.096,0.279,-0.098
2,1.9277,0.3289,0.0125,-0.91,-0.07,-1.18,0.018,0.266,0.000,-0.307
2,1.9295,0.3298,0.0126,-0.91,-0.07,-1.18,0.018,-0.073,0.220,-0.290
2,1.9312,0.3307,0.0127,-0.91,-0.07,-1.18,0.014,-0.137,-0.096,0.176
2,1.9327,0.3320,0.0129,-0.91,-0.07,-1.18,0.014,-0.191,0.213,-0.063
2,1.9074,0.3292,0.0044,-0.91,-0.07,-1.18,0.014,-0.213,0.142,0.148
2,1.9090,0.3304,0.0044,-0.90,-0.07,-1.18,0.014,-0.052,-0.094,-0.369
2,1.9107,0.3316,0.0045,-0.91,-0.07,-1.18,0.014,-0.139,0.230,0.061
2,1.9125,0.3324,0.0047,-0.91,-0.07,-1.18,0.015,0.059,-0.221,-0.121
2,1.9142,0.3333,0.0049,-0.91,-0.07,-1.17,0.015,0.006,0.144,0.221
2,1.9159,0.3345,0.0052,-0.91,-0.07,-1.18,0.015,-0.023,-0.075,-0.029
2,1.9102,0.3296,0.0013,-0.90,-0.07,-1.17,0.015,0.084,-0.043,0.076
2,1.9119,0.3306,0.0014,-0.90,-0.07,-1.17,0.015,-0.138,-0.010,0.163
3,1.9135,0.3317,0.0016,-0.90,-0.07,-1.17,0.017,-0.064,0.371,-0.062
3,1.9148,0.3329,0.0018,-0.90,-0.07,-1.17,0.017,-0.044,-0.124,0.117
3,1.9186,0.3382,0.0038,-0.91,-0.07,-1.17,0.017,-0.263,-0.066,-0.243
3,1.9202,0.3391,0.0040,-0.90,-0.07,-1.17,0.017,-0.017,-0.079,0.342
3,1.9219,0.3401,0.0042,-0.91,-0.08,-1.17,0.017,0.058,0.170,-0.020
3,1.9235,0.3411,0.0044,-0.90,-0.07,-1.17,0.017,-0.203,0.229,0.214
3,1.9251,0.3420,0.0046,-0.90,-0.07,-1.17,0.016,-0.362,-0.352,-0.090
3,1.9266,0.3429,0.0047,-0.90,-0.07,-1.17,0.016,-0.073,-0.123,-0.115
3,1.9282,0.3397,0.0032,-0.90,-0.07,-1.17,0.016,-0.083,0.402,0.226
3,1.9297,0.3407,0.0032,-0.91,-0.07,-1.17,0.016,0.058,-0.152,0.205
3,1.9314,0.3416,0.0034,-0.91,-0.07,-1.16,0.014,0.179,-0.090,-0.033
3,1.9329,0.3425,0.0036,-0.91,-0.07,-1.16,0.014,0.032,-0.194,-0.301
3,1.9375,0.3272,-0.0019,-0.90,-0.08,-1.16,0.014,-0.262,0.120,0.120
3,1.9391,0.3283,-0.0017,-0.90,-0.08,-1.16,0.014,-0.157,-0.192,-0.320
3,1.9407,0.3294,-0.0015,-0.90,-0.08,-1.16,0.014,-0.045,-0.270,-0.090
3,1.9423,0.3302,-0.0013,-0.90,-0.08,-1.16,0.012,-0.163,0.097,-0.108
3,1.9439,0.3311,-0.0011,-0.91,-0.08,-1.16,0.012,0.116,0.229,-0.299
3,1.9454,0.3322,-0.0007,-0.91,-0.08,-1.16,0.012,-0.094,-0.060,0.255
3,1.9628,0.2991,-0.0083,-0.89,-0.10,-1.16,0.012,-0.087,-0.310,-0.031
3,1.9645,0.3003,-0.0077,-0.89,-0.10,-1.16,0.012,-0.047,-0.064,0.224
3,1.9662,0.3014,-0.0073,-0.89,-0.10,-1.15,0.017,-0.369,0.084,0.392
3,1.9678,0.3025,-0.0072,-0.89,-0.10,-1.15,0.017,-0.302,0.142,-0.106
3,1.9313,0.3641,0.0006,-0.92,-0.07,-1.15,0.017,-0.150,-0.104,0.111
3,1.9330,0.3654,0.0007,-0.92,-0.07,-1.15,0.017,0.038,-0.060,0.159
4,1.9348,0.3666,0.0009,-0.92,-0.07,-1.14,0.017,-0.000,-0.119,-0.137
4,1.9366,0.3676,0.0012,-0.92,-0.07,-1.14,0.016,-0.358,-0.256,0.428
4,1.9383,0.3686,0.0013,-0.92,-0.07,-1.14,0.016,0.022,0.186,-0.169
4,1.9399,0.3697,0.0014,-0.92,-0.07,-1.14,0.016,-0.011,0.149,-0.242
4,1.9358,0.3784,0.0034,-0.92,-0.07,-1.14,0.016,-0.223,-0.252,0.020
4,1.9374,0.3794,0.0035,-0.92,-0.07,-1.14,0.016,-0.107,-0.043,0.007
4,1.9390,0.3803,0.0036,-0.92,-0.07,-1.14,0.015,-0.090,-0.116,-0.107
4,1.9405,0.3815,0.0038,-0.92,-0.07,-1.13,0.015,-0.300,-0.412,0.087
4,1.9439,0.3815,0.0026,-0.92,-0.07,-1.13,0.015,0.033,0.068,-0.143
4,1.9455,0.3825,0.0027,-0.92,-0.07,-1.14,0.015,0.003,-0.161,-0.406
4,1.9471,0.3836,0.0029,-0.92,-0.06,-1.13,0.015,-0.354,0.078,0.166
4,1.9487,0.3846,0.0030,-0.92,-0.06,-1.14,0.012,0.149,0.066,0.133
4,1.9505,0.3857,0.0035,-0.92,-0.06,-1.14,0.012,-0.401,0.114,0.301
4,1.9520,0.3868,0.0039,-0.92,-0.06,-1.13,0.012,0.036,0.009,-0.030
4,1.9574,0.3932,-0.0037,-0.93,-0.08,-1.13,0.012,-0.094,0.142,-0.009
4,1.9591,0.3944,-0.0037,-0.93,-0.08,-1.13,0.012,-0.054,0.299,0.001
4,1.9606,0.3952,-0.0036,-0.93,-0.08,-1.13,0.013,-0.153,0.134,0.389
4,1.9621,0.3962,-0.0031,-0.93,-0.08,-1.13,0.013,-0.101,-0.201,-0.089
4,1.9670,0.4023,-0.0046,-0.93,-0.08,-1.13,0.013,-0.134,-0.096,0.124
4,1.9687,0.4034,-0.0043,-0.93,-0.08,-1.12,0.013,-0.255,-0.036,0.212
4,1.9703,0.4044,-0.0043,-0.93,-0.08,-1.12,0.013,0.041,-0.028,0.132
4,1.9718,0.4054,-0.0042,-0.93,-0.08,-1.12,0.012,-0.199,0.044,0.154
4,1.9733,0.4064,-0.0040,-0.93,-0.07,-1.12,0.012,-0.158,0.068,0.323
4,1.9750,0.4075,-0.0040,-0.93,-0.07,-1.12,0.012,-0.283,-0.114,-0.129
4,1.9843,0.4183,-0.0067,-0.94,-0.08,-1.11,0.012,-0.172,-0.308,-0.119
4,1.9859,0.4195,-0.0065,-0.94,-0.08,-1.11,0.012,0.257,0.153,-0.078
4,1.9875,0.4206,-0.0063,-0.94,-0.08,-1.11,0.016,-0.089,0.048,-0.325
4,1.9893,0.4217,-0.0062,-0.94,-0.08,-1.11,0.016,-0.018,-0.257,0.105
4,1.9577,0.3869,0.0016,-0.91,-0.05,-1.11,0.016,0.052,0.051,-0.022
4,1.9592,0.3879,0.0015,-0.91,-0.05,-1.11,0.016,-0.315,0.148,0.225
4,1.9607,0.3892,0.0016,-0.91,-0.05,-1.11,0.016,-0.062,0.031,-0.147
4,1.9626,0.3904,0.0021,-0.91,-0.05,-1.11,0.013,0.002,-0.147,-0.292
4,1.9642,0.3915,0.0024,-0.91,-0.05,-1.11,0.013,0.041,-0.023,-0.007
5,1.9675,0.3912,0.0002,-0.91,-0.05,-1.11,0.013,-0.210,0.043,-0.196
5,1.9690,0.3922,0.0004,-0.91,-0.05,-1.11,0.013,-0.145,0.116,0.201
5,1.9703,0.3932,0.0009,-0.91,-0.05,-1.11,0.013,-0.276,0.044,0.040
5,1.9719,0.3941,0.0012,-0.91,-0.05,-1.11,0.015,0.170,0.061,-0.096
5,1.9735,0.3952,0.0014,-0.91,-0.05,-1.11,0.015,-0.204,0.170,-0.208
5,1.9783,0.4082,0.0047,-0.91,-0.05,-1.10,0.015,-0.157,0.036,-0.194
5,1.9798,0.4093,0.0050,-0.91,-0.05,-1.10,0.015,-0.084,0.086,0.367
5,1.9813,0.4104,0.0051,-0.91,-0.05,-1.10,0.015,-0.106,-0.107,-0.194
5,1.9829,0.4116,0.0052,-0.91,-0.05,-1.10,0.015,-0.256,0.069,-0.113
5,1.9844,0.4128,0.0052,-0.91,-0.05,-1.10,0.015,0.082,-0.087,-0.099
5,1.9861,0.4138,0.0055,-0.91,-0.05,-1.10,0.015,-0.120,0.151,-0.098
5,1.9895,0.4207,0.0069,-0.91,-0.05,-1.10,0.015,-0.128,-0.094,0.261
5,1.9910,0.4216,0.0069,-0.91,-0.05,-1.10,0.015,-0.110,-0.056,0.035
5,1.9925,0.4227,0.0070,-0.91,-0.05,-1.10,0.015,-0.216,0.095,-0.020
5,1.9942,0.4239,0.0072,-0.91,-0.05,-1.10,0.015,0.099,0.218,-0.047
5,1.9956,0.4246,0.0073,-0.91,-0.05,-1.10,0.015,-0.077,-0.048,0.041
5,1.9973,0.4258,0.0073,-0.91,-0.05,-1.10,0.015,-0.308,0.219,0.331
5,1.9988,0.4270,0.0076,-0.91,-0.05,-1.10,0.015,-0.196,-0.232,0.214
5,2.0003,0.4282,0.0077,-0.91,-0.05,-1.10,0.015,-0.253,-0.068,-0.419
5,2.0020,0.4291,0.0079,-0.91,-0.05,-1.10,0.013,0.000,0.287,-0.047
5,2.0036,0.4301,0.0082,-0.92,-0.05,-1.09,0.013,0.253,0.123,0.014
5,2.0015,0.4054,0.0030,-0.91,-0.06,-1.10,0.013,-0.235,0.074,0.116
5,2.0031,0.4065,0.0032,-0.91,-0.06,-1.09,0.013,-0.060,-0.145,-0.046
5,2.0047,0.4076,0.0034,-0.91,-0.06,-1.09,0.017,-0.092,-0.034,0.124
5,2.0062,0.4088,0.0037,-0.91,-0.06,-1.09,0.017,-0.088,0.117,0.159
5,2.0060,0.4466,0.0094,-0.92,-0.05,-1.09,0.017,-0.040,-0.144,-0.287
5,2.0074,0.4475,0.0095,-0.92,-0.05,-1.09,0.017,-0.041,0.095,-0.056
5,2.0088,0.4485,0.0099,-0.92,-0.05,-1.09,0.017,-0.144,-0.178,0.222
5,2.0104,0.4495,0.0103,-0.92,-0.05,-1.08,0.015,-0.139,-0.109,0.101
5,2.0122,0.4504,0.0105,-0.92,-0.05,-1.08,0.015,-0.157,0.136,0.063
5,2.0140,0.4516,0.0107,-0.92,-0.05,-1.08,0.015,-0.080,0.073,-0.087
5,2.0168,0.4431,0.0085,-0.92,-0.05,-1.08,0.015,-0.207,-0.006,0.126
5,2.0184,0.4443,0.0087,-0.92,-0.05,-1.08,0.015,-0.298,-0.125,0.308
6,2.0199,0.4453,0.0090,-0.92,-0.05,-1.08,0.015,-0.103,0.106,0.082
6,2.0215,0.4462,0.0093,-0.92,-0.05,-1.07,0.015,-0.309,-0.082,-0.446
6,2.0250,0.4407,0.0075,-0.92,-0.05,-1.07,0.015,-0.297,-0.093,0.166
6,2.0265,0.4419,0.0077,-0.92,-0.05,-1.07,0.015,-0.017,0.030,0.129
6,2.0281,0.4431,0.0078,-0.93,-0.05,-1.07,0.015,-0.125,0.391,-0.102
6,2.0296,0.4443,0.0078,-0.93,-0.05,-1.07,0.015,-0.044,-0.044,0.162
6,2.0312,0.4454,0.0081,-0.93,-0.05,-1.07,0.015,-0.073,0.051,0.141
6,2.0329,0.4465,0.0084,-0.93,-0.05,-1.07,0.015,-0.201,0.169,-0.162
6,2.0373,0.4422,0.0064,-0.93,-0.05,-1.06,0.015,-0.458,-0.147,0.174
6,2.0389,0.4433,0.0065,-0.93,-0.05,-1.06,0.015,-0.125,0.079,-0.161
6,2.0405,0.4444,0.0066,-0.93,-0.05,-1.06,0.015,-0.029,0.012,-0.171
6,2.0421,0.4455,0.0068,-0.93,-0.05,-1.06,0.015,-0.207,0.279,0.258
6,2.0475,0.4414,0.0050,-0.93,-0.05,-1.06,0.015,-0.191,0.068,-0.122
6,2.0491,0.4424,0.0051,-0.93,-0.05,-1.06,0.015,-0.181,0.216,-0.058
6,2.0508,0.4434,0.0053,-0.93,-0.05,-1.06,0.015,0.122,0.019,0.073
6,2.0523,0.4446,0.0056,-0.93,-0.05,-1.06,0.015,-0.038,0.096,0.270
6,2.0536,0.4458,0.0058,-0.93,-0.06,-1.06,0.016,-0.141,-0.098,0.241
6,2.0551,0.4469,0.0059,-0.93,-0.06,-1.06,0.016,-0.364,-0.172,0.026
6,2.0558,0.4490,0.0064,-0.93,-0.06,-1.06,0.016,-0.305,-0.169,0.016
6,2.0572,0.4502,0.0066,-0.93,-0.05,-1.05,0.016,0.068,0.027,0.205
6,2.0589,0.4513,0.0069,-0.93,-0.05,-1.05,0.011,-0.476,-0.114,-0.030
6,2.0605,0.4524,0.0071,-0.93,-0.05,-1.05,0.011,-0.160,0.122,0.255
6,2.0914,0.4182,-0.0048,-0.92,-0.08,-1.05,0.011,-0.306,-0.063,0.031
6,2.0931,0.4191,-0.0046,-0.92,-0.08,-1.05,0.011,-0.336,0.365,0.334
6,2.0947,0.4200,-0.0044,-0.92,-0.08,-1.04,0.011,-0.220,0.068,-0.188
6,2.0966,0.4212,-0.0042,-0.93,-0.08,-1.04,0.017,0.047,0.176,-0.145
6,2.0981,0.4225,-0.0040,-0.93,-0.09,-1.04,0.017,-0.175,-0.255,0.200
6,2.0995,0.4237,-0.0038,-0.93,-0.09,-1.04,0.017,-0.011,-0.157,-0.465
6,2.0502,0.4659,0.0037,-0.94,-0.05,-1.04,0.017,-0.020,0.208,0.044
6,2.0517,0.4670,0.0037,-0.94,-0.05,-1.04,0.017,0.087,-0.083,-0.274
6,2.0533,0.4684,0.0039,-0.94,-0.05,-1.04,0.018,-0.108,0.114,-0.085
6,2.0550,0.4697,0.0041,-0.94,-0.05,-1.04,0.018,0.116,-0.249,-0.353
6,2.0345,0.4902,0.0102,-0.95,-0.03,-1.04,0.018,-0.129,-0.270,0.132
7,2.0359,0.4911,0.0105,-0.95,-0.03,-1.04,0.018,-0.043,0.202,-0.373
7,2.0372,0.4923,0.0108,-0.95,-0.03,-1.04,0.018,0.031,-0.067,0.057
7,2.0387,0.4937,0.0111,-0.95,-0.03,-1.03,0.018,-0.023,0.024,-0.173
7,2.0401,0.4949,0.0114,-0.95,-0.03,-1.04,0.013,-0.113,0.185,-0.189
7,2.0416,0.4961,0.0117,-0.95,-0.03,-1.04,0.013,-0.012,0.025,0.086
7,2.0325,0.4946,0.0029,-0.95,-0.04,-1.04,0.013,0.046,-0.033,-0.125
7,2.0341,0.4957,0.0032,-0.95,-0.04,-1.03,0.013,-0.117,0.071,-0.083
7,2.0355,0.4967,0.0033,-0.95,-0.04,-1.03,0.015,-0.237,-0.011,0.069
7,2.0369,0.4977,0.0036,-0.95,-0.04,-1.03,0.015,-0.172,-0.111,0.146
7,2.0348,0.5008,0.0026,-0.95,-0.04,-1.03,0.015,-0.204,-0.114,-0.493
7,2.0362,0.5021,0.0027,-0.95,-0.04,-1.03,0.015,-0.063,0.056,-0.048
7,2.0376,0.5032,0.0029,-0.95,-0.04,-1.03,0.015,-0.066,-0.162,-0.041
7,2.0393,0.5042,0.0032,-0.95,-0.04,-1.03,0.015,-0.076,0.118,-0.014
7,2.0408,0.5054,0.0035,-0.95,-0.04,-1.03,0.013,-0.264,-0.289,-0.072
7,2.0423,0.5065,0.0037,-0.95,-0.04,-1.03,0.013,-0.212,0.163,0.019
7,2.0223,0.5213,-0.0016,-0.96,-0.04,-1.03,0.013,-0.039,0.130,0.113
7,2.0237,0.5226,-0.0014,-0.96,-0.04,-1.03,0.013,0.045,0.045,-0.046
7,2.0250,0.5239,-0.0013,-0.96,-0.04,-1.03,0.017,-0.200,0.163,0.227
7,2.0266,0.5251,-0.0012,-0.96,-0.04,-1.03,0.017,-0.173,0.012,-0.090
7,2.0566,0.5000,0.0050,-0.95,-0.05,-1.03,0.017,-0.123,-0.176,-0.487
7,2.0584,0.5011,0.0053,-0.95,-0.05,-1.02,0.017,-0.203,0.259,0.249
7,2.0601,0.5024,0.0056,-0.95,-0.05,-1.02,0.017,0.020,0.133,-0.180
7,2.0618,0.5038,0.0058,-0.95,-0.05,-1.02,0.017,-0.317,0.000,-0.066
7,2.0634,0.5051,0.0059,-0.95,-0.05,-1.02,0.016,0.010,0.348,-0.042
7,2.0650,0.5064,0.0062,-0.95,-0.05,-1.02,0.016,-0.156,-0.080,-0.183
7,2.0684,0.5071,0.0073,-0.95,-0.05,-1.02,0.016,-0.284,0.056,0.278
7,2.0700,0.5084,0.0076,-0.95,-0.05,-1.02,0.016,0.017,0.002,-0.241
7,2.0716,0.5097,0.0077,-0.95,-0.05,-1.02,0.016,-0.053,-0.169,0.072
7,2.0732,0.5106,0.0077,-0.95,-0.05,-1.02,0.016,-0.331,-0.059,0.165
7,2.0743,0.5109,0.0074,-0.95,-0.05,-1.02,0.016,0.011,-0.104,0.140
7,2.0758,0.5119,0.0075,-0.95,-0.05,-1.01,0.016,-0.158,0.463,0.065
7,2.0773,0.5129,0.0077,-0.95,-0.05,-1.01,0.016,-0.152,-0.088,-0.089
7,2.0788,0.5140,0.0079,-0.95,-0.05,-1.01,0.018,-0.121,-0.040,0.177
8,2.0803,0.5151,0.0080,-0.95,-0.05,-1.01,0.018,-0.203,0.222,0.071
8,2.0820,0.5163,0.0081,-0.95,-0.05,-1.01,0.018,-0.366,0.089,0.291
8,2.0819,0.5273,0.0116,-0.96,-0.05,-1.01,0.018,-0.079,-0.258,-0.113
8,2.0834,0.5284,0.0118,-0.96,-0.06,-1.01,0.018,0.038,0.081,0.206
8,2.0852,0.5296,0.0120,-0.96,-0.06,-1.00,0.015,-0.199,-0.104,-0.202
8,2.0866,0.5308,0.0122,-0.96,-0.06,-1.00,0.015,0.088,0.134,0.056
8,2.0973,0.5111,0.0060,-0.95,-0.07,-1.00,0.015,-0.087,-0.082,0.064
8,2.0989,0.5123,0.0063,-0.95,-0.07,-1.00,0.015,-0.363,0.240,0.209
8,2.1006,0.5136,0.0065,-0.95,-0.07,-1.00,0.015,-0.105,-0.163,0.209
8,2.1025,0.5147,0.0067,-0.95,-0.07,-1.00,0.014,-0.259,0.222,-0.057
8,2.1042,0.5159,0.0068,-0.95,-0.07,-1.00,0.014,-0.234,-0.297,-0.050
8,2.1058,0.5170,0.0067,-0.95,-0.07,-1.00,0.014,-0.230,-0.064,0.399
8,2.1337,0.4840,0.0001,-0.94,-0.09,-1.00,0.014,-0.114,0.101,0.064
8,2.1354,0.4849,0.0002,-0.94,-0.09,-1.00,0.014,-0.284,-0.057,0.082
8,2.1373,0.4860,0.0006,-0.94,-0.09,-0.99,0.015,-0.083,0.167,0.010
8,2.1392,0.4871,0.0011,-0.94,-0.09,-0.99,0.015,-0.093,0.035,-0.098
8,2.1547,0.4739,-0.0002,-0.94,-0.10,-0.99,0.015,-0.117,0.253,0.007
8,2.1564,0.4749,-0.0000,-0.94,-0.10,-0.99,0.015,-0.010,0.095,0.128
8,2.1580,0.4762,0.0001,-0.94,-0.10,-0.99,0.015,-0.252,-0.165,0.315
8,2.1596,0.4773,0.0003,-0.94,-0.10,-0.99,0.014,-0.227,0.027,0.152
8,2.1614,0.4783,0.0004,-0.94,-0.10,-0.99,0.014,-0.013,0.117,0.212
8,2.1631,0.4793,0.0005,-0.94,-0.10,-0.98,0.014,0.053,-0.067,-0.199
8,2.2034,0.4421,-0.0026,-0.93,-0.12,-0.98,0.014,-0.182,-0.050,0.171
8,2.2050,0.4433,-0.0025,-0.93,-0.12,-0.98,0.014,-0.126,0.028,-0.208
8,2.2066,0.4443,-0.0022,-0.93,-0.12,-0.98,0.014,-0.166,0.364,-0.018
8,2.2083,0.4455,-0.0019,-0.93,-0.12,-0.98,0.014,-0.001,-0.340,0.005
8,2.2368,0.4201,-0.0032,-0.92,-0.13,-0.98,0.014,-0.034,-0.069,-0.086
8,2.2384,0.4212,-0.0029,-0.92,-0.14,-0.98,0.014,-0.182,0.124,-0.140
8,2.2403,0.4223,-0.0026,-0.92,-0.13,-0.98,0.014,-0.117,0.023,-0.162
8,2.2420,0.4233,-0.0023,-0.92,-0.13,-0.97,0.016,-0.084,-0.189,0.222
8,2.2438,0.4245,-0.0020,-0.92,-0.13,-0.97,0.016,-0.281,-0.086,-0.080
8,2.2455,0.4257,-0.0016,-0.92,-0.13,-0.97,0.016,0.232,-0.127,-0.197
8,2.1680,0.5064,0.0025,-0.95,-0.09,-0.97,0.016,-0.049,-0.287,-0.399
9,2.1697,0.5074,0.0027,-0.95,-0.09,-0.97,0.016,-0.243,-0.111,0.334
9,2.1714,0.5085,0.0030,-0.95,-0.09,-0.97,0.013,0.118,-0.232,-0.077
9,2.1729,0.5096,0.0032,-0.95,-0.09,-0.97,0.013,-0.069,-0.051,-0.160
9,2.2387,0.4499,-0.0016,-0.93,-0.13,-0.97,0.013,-0.180,-0.024,-0.073
9,2.2404,0.4510,-0.0013,-0.93,-0.12,-0.97,0.013,-0.138,0.177,-0.152
9,2.2422,0.4521,-0.0010,-0.93,-0.12,-0.97,0.013,-0.089,0.105,0.203
9,2.2443,0.4531,-0.0009,-0.93,-0.12,-0.97,0.012,-0.388,-0.145,0.162
9,2.2464,0.4541,-0.0008,-0.93,-0.12,-0.97,0.012,-0.082,-0.139,0.261
9,2.3183,0.3910,-0.0059,-0.90,-0.16,-0.97,0.012,-0.184,-0.014,0.196
9,2.3202,0.3919,-0.0058,-0.91,-0.16,-0.96,0.012,-0.317,-0.010,0.062
9,2.3220,0.3929,-0.0058,-0.91,-0.16,-0.96,0.012,0.016,0.019,-0.306
9,2.3238,0.3939,-0.0057,-0.91,-0.16,-0.96,0.013,-0.156,-0.127,0.050
9,2.3256,0.3949,-0.0053,-0.91,-0.16,-0.96,0.013,-0.169,-0.293,0.192
9,2.3268,0.3965,-0.0050,-0.91,-0.16,-0.96,0.013,-0.140,-0.024,0.099
9,2.3286,0.3975,-0.0047,-0.91,-0.16,-0.96,0.013,-0.492,-0.010,-0.283
9,2.3303,0.3985,-0.0044,-0.91,-0.15,-0.96,0.013,-0.250,0.060,0.075
9,2.3321,0.3995,-0.0043,-0.91,-0.16,-0.96,0.015,-0.100,-0.411,-0.166
9,2.3340,0.4006,-0.0041,-0.91,-0.15,-0.95,0.015,-0.105,0.056,0.052
9,2.2309,0.4989,0.0014,-0.95,-0.10,-0.95,0.015,-0.146,-0.012,0.242
9,2.2329,0.5001,0.0015,-0.95,-0.10,-0.95,0.015,-0.200,-0.036,0.273
9,2.2347,0.5013,0.0017,-0.95,-0.10,-0.95,0.015,-0.269,-0.152,-0.146
9,2.2363,0.5025,0.0019,-0.95,-0.10,-0.95,0.022,-0.165,0.254,-0.184
9,2.2378,0.5038,0.0020,-0.95,-0.10,-0.95,0.022,-0.127,-0.019,-0.104
9,2.0583,0.6571,0.0202,-1.00,0.00,-0.95,0.022,-0.186,0.218,0.202
9,2.0599,0.6583,0.0204,-1.00,0.00,-0.95,0.022,0.004,0.072,0.128
9,2.0614,0.6595,0.0207,-1.00,0.00,-0.95,0.022,0.134,0.142,0.008
9,2.0628,0.6608,0.0210,-1.01,0.00,-0.95,0.017,-0.411,-0.026,0.446
9,2.0642,0.6621,0.0212,-1.01,0.00,-0.95,0.017,-0.058,-0.119,-0.131
9,2.0655,0.6632,0.0214,-1.00,0.00,-0.94,0.017,-0.250,-0.090,0.112
9,2.0180,0.7031,0.0183,-1.03,0.02,-0.94,0.017,-0.051,0.117,0.289
9,2.0195,0.7045,0.0184,-1.03,0.02,-0.94,0.017,-0.017,0.272,-0.266
9,2.0211,0.7056,0.0186,-1.03,0.02,-0.94,0.017,-0.070,0.187,0.089
9,2.0226,0.7066,0.0187,-1.03,0.02,-0.94,0.017,0.201,-0.158,-0.284
9,1.9030,0.8105,0.0143,-1.07,0.06,-0.94,0.017,0.160,-0.026,-0.258
10,1.9041,0.8119,0.0146,-1.07,0.06,-0.93,0.017,0.024,0.072,-0.091
10,1.9054,0.8132,0.0149,-1.07,0.06,-0.93,0.017,-0.030,-0.067,0.030
10,1.9069,0.8146,0.0152,-1.07,0.06,-0.93,0.017,-0.066,-0.001,-0.213
10,1.9084,0.8160,0.0155,-1.07,0.06,-0.93,0.012,-0.131,0.208,-0.086
10,1.9097,0.8172,0.0158,-1.07,0.06,-0.93,0.012,-0.230,-0.268,-0.362
10,1.2567,1.4331,-0.0096,-1.35,0.32,-0.93,0.012,-0.210,0.036,-0.001
10,1.2576,1.4349,-0.0094,-1.35,0.32,-0.93,0.012,-0.100,0.035,0.196
10,1.2586,1.4366,-0.0091,-1.35,0.32,-0.93,0.017,-0.265,0.047,0.254
10,1.2596,1.4386,-0.0089,-1.35,0.32,-0.93,0.017,-0.366,-0.457,0.042
