time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,1.3292,1.9302,0.0091,0.0031,-0.0043,-0.0084,-0.54,0.63,-134.94,0,3.922,0.039,0.266,-0.032,0.010,-0.009,0.998,0.000,0.000,0.000,0.0070,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.0000,1.3010,1.1180,2.7060,2,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,1.3288,1.9303,0.0086,0.0010,-0.0037,-0.0102,-0.53,0.59,-134.52,0,3.922,-0.188,0.078,0.121,0.008,-0.007,0.998,0.000,0.000,0.000,0.0110,6,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.0000,1.2960,1.1140,2.6950,3,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,1.3285,1.9303,0.0081,-0.0002,-0.0034,-0.0108,-0.57,0.59,-133.99,0,3.927,0.025,0.282,0.253,0.012,-0.007,1.000,0.000,0.000,0.000,0.0080,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.3670,1.2960,1.1140,2.6950,3,0.0000,0.0000,0.0000,0.0000,0.0000,0
303,1.3288,1.9309,0.0086,0.0016,-0.0008,-0.0067,-0.55,0.59,-133.46,0,3.922,0.174,-0.086,0.034,0.015,-0.008,1.000,0.000,0.000,0.000,0.0090,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.3670,1.3000,1.1220,2.7000,4,0.0000,0.0000,0.0000,0.0000,0.0000,0
405,1.3256,1.9326,0.0083,-0.0158,0.0079,-0.0069,-0.38,0.56,-132.93,0,3.922,0.026,0.110,-0.168,0.010,-0.010,0.999,0.000,0.000,0.000,0.0100,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0350,0.3570,1.3000,1.1220,2.7000,4,0.0000,0.0000,0.0000,0.0000,0.0000,0
506,1.3260,1.9332,0.0091,-0.0114,0.0093,-0.0019,-0.39,0.60,-132.41,0,3.922,0.223,-0.068,0.104,0.012,-0.008,1.000,0.000,0.000,0.000,0.0120,-13,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0350,0.3570,1.2960,1.1150,2.6990,2,0.0000,0.0000,0.0000,0.0000,0.0000,0
608,1.3248,1.9329,0.0090,-0.0154,0.0044,-0.0024,-0.51,0.59,-131.88,0,3.922,-0.235,0.079,0.120,0.012,-0.010,1.000,0.000,0.000,0.000,0.0110,5,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0310,0.3630,1.2960,1.1150,2.6990,2,0.0000,0.0000,0.0000,0.0000,0.0000,0
709,1.3275,1.9316,0.0108,0.0007,-0.0035,0.0057,-0.48,0.59,-131.35,0,3.922,-0.006,-0.204,0.112,0.010,-0.008,1.000,0.000,0.000,0.000,0.0090,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0310,0.3630,1.2960,1.1200,2.6940,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
810,1.3263,1.9322,0.0111,-0.0046,-0.0014,0.0056,-0.56,0.55,-130.82,0,3.922,-0.140,-0.420,-0.052,0.013,-0.006,1.000,0.000,0.000,0.000,0.0130,5,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3740,1.2960,1.1200,2.6940,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
912,1.3264,1.9329,0.0114,-0.0028,0.0015,0.0063,-0.59,0.60,-130.30,0,3.922,0.109,0.033,0.074,0.010,-0.008,0.999,0.000,0.000,0.000,0.0130,-3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3740,1.2950,1.1200,2.7000,2,0.0000,0.0000,0.0000,0.0000,0.0000,0
1012,1.3253,1.9330,0.0118,-0.0069,0.0007,0.0065,-0.55,0.57,-129.78,0,3.922,-0.373,-0.025,-0.252,0.012,-0.006,1.001,0.000,0.000,0.000,0.0120,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3770,1.2950,1.1200,2.7000,2,0.0000,0.0000,0.0000,0.0000,0.0000,0
1114,1.3268,1.9325,0.0125,0.0031,-0.0026,0.0074,-0.52,0.59,-129.26,0,3.922,0.046,-0.199,0.096,0.013,-0.009,1.001,0.000,0.000,0.000,0.0100,0,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3770,1.2990,1.1150,2.6990,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1215,1.3261,1.9316,0.0129,-0.0008,-0.0085,0.0077,-0.57,0.60,-128.74,0,3.917,-0.065,0.034,-0.339,0.012,-0.010,1.000,0.000,0.000,0.000,0.0090,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0300,0.3610,1.2990,1.1150,2.6990,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1316,1.3258,1.9325,0.0106,-0.0020,-0.0030,-0.0046,-0.56,0.60,-128.23,0,3.922,0.106,-0.072,0.114,0.013,-0.009,1.001,0.000,0.000,0.000,0.0120,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0300,0.3610,1.2990,1.1160,2.6960,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1417,1.3250,1.9332,0.0105,-0.0062,-0.0003,-0.0042,-0.56,0.60,-127.71,0,3.922,0.015,-0.040,-0.079,0.013,-0.010,1.000,0.000,0.000,0.000,0.0110,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.3590,1.2990,1.1160,2.6960,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1519,1.3263,1.9332,0.0111,0.0013,-0.0009,-0.0004,-0.58,0.57,-127.20,0,3.922,0.105,-0.073,-0.484,0.011,-0.007,1.000,0.000,0.000,0.000,0.0090,-10,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0290,0.3590,1.2950,1.1210,2.6920,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1570,1.3242,1.9324,0.0110,-0.0099,-0.0056,-0.0007,-0.54,0.59,-126.69,0,3.917,-0.016,0.043,-0.158,0.012,-0.008,0.999,0.000,0.000,0.000,0.0110,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0330,0.3700,1.2950,1.1210,2.6920,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1621,1.3260,1.9334,0.0104,0.0002,-0.0004,-0.0028,-0.63,0.61,-126.17,0,3.922,-0.039,-0.340,-0.115,0.009,-0.008,1.000,0.000,0.000,0.000,0.0120,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0330,0.3700,1.2940,1.1170,2.7010,5,0.0000,0.0000,0.0000,0.0000,0.0000,0
1671,1.3288,1.9314,0.0103,0.0164,-0.0117,-0.0025,-0.69,0.64,-125.66,0,3.917,0.156,-0.030,-0.016,0.011,-0.008,1.000,0.000,0.000,0.000,0.0120,7,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.3580,1.2940,1.1170,2.7010,5,0.0000,0.0000,0.0000,0.0000,0.0000,0
1723,1.3295,1.9304,0.0115,0.0173,-0.0145,0.0035,-0.67,0.60,-125.15,0,3.917,-0.094,0.042,0.145,0.011,-0.008,0.997,0.000,0.000,0.000,0.0110,9,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.3580,1.2940,1.1160,2.6990,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1774,1.3295,1.9304,0.0117,0.0154,-0.0126,0.0027,-0.64,0.60,-124.65,0,3.922,0.024,0.203,-0.079,0.011,-0.008,1.000,0.000,0.000,0.000,0.0110,-3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.0000,1.2940,1.1160,2.6990,1,0.0000,0.0000,0.0000,0.0000,0.0000,0
1825,1.3289,1.9305,0.0113,0.0100,-0.0107,0.0001,-0.67,0.56,-124.14,0,3.922,-0.117,-0.037,-0.323,0.010,-0.009,0.999,0.000,0.000,0.000,0.0130,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.0000,1.2970,1.1180,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1876,1.3293,1.9297,0.0113,0.0102,-0.0130,-0.0007,-0.61,0.59,-123.63,0,3.917,-0.301,-0.097,0.511,0.013,-0.010,1.000,0.000,0.000,0.000,0.0080,-5,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3510,1.2970,1.1180,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1928,1.3289,1.9310,0.0105,0.0055,-0.0046,-0.0059,-0.59,0.58,-123.12,0,3.922,-0.050,0.057,0.401,0.009,-0.008,0.998,0.000,0.000,0.000,0.0090,5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0360,0.3510,1.3000,1.1170,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1979,1.3303,1.9287,0.0102,0.0123,-0.0159,-0.0067,-0.56,0.59,-122.61,0,3.917,0.168,-0.027,-0.010,0.012,-0.009,0.996,0.000,0.000,0.000,0.0120,6,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0310,0.0000,1.3000,1.1170,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2031,1.3288,1.9302,0.0104,0.0025,-0.0062,-0.0034,-0.56,0.60,-122.11,0,3.922,-0.185,-0.279,0.262,0.011,-0.007,0.999,0.000,0.000,0.000,0.0130,-4,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0310,0.0000,1.2990,1.1170,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2082,1.3292,1.9308,0.0103,0.0035,-0.0031,-0.0038,-0.60,0.62,-121.61,0,3.922,0.007,-0.023,0.184,0.009,-0.006,1.001,0.000,0.000,0.000,0.0110,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0330,0.0000,1.2990,1.1170,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2133,1.3287,1.9309,0.0113,0.0006,-0.0025,0.0013,-0.55,0.63,-121.11,0,3.922,-0.071,0.091,0.236,0.009,-0.010,0.997,0.000,0.000,0.000,0.0100,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0330,0.0000,1.2970,1.1180,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2183,1.3294,1.9307,0.0114,0.0045,-0.0030,0.0007,-0.54,0.56,-120.62,0,3.917,0.126,0.209,0.015,0.009,-0.008,1.002,0.000,0.000,0.000,0.0130,-3,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.3610,1.2970,1.1180,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2235,1.3292,1.9308,0.0117,0.0028,-0.0022,0.0029,-0.58,0.55,-120.12,0,3.922,0.009,0.213,0.080,0.011,-0.008,0.997,0.000,0.000,0.000,0.0110,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0320,0.3610,1.2950,1.1170,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
