time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,-0.5346,1.6645,0.0095,-0.0012,-0.0126,0.0051,-1.32,0.51,2.72,0,3.816,0.077,-0.016,-0.145,0.009,-0.026,1.001,0.000,0.000,0.000,0.0090,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0560,0.5620,1.4110,1.0780,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,-0.5338,1.6645,0.0094,0.0040,-0.0115,0.0037,-1.31,0.43,2.71,0,3.827,-0.065,0.125,0.028,0.008,-0.024,0.998,0.000,0.000,0.000,0.0090,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5640,1.4080,1.0780,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
202,-0.5358,1.6644,0.0094,-0.0066,-0.0114,0.0028,-1.26,0.50,2.70,0,3.816,0.118,0.088,0.126,0.006,-0.024,1.002,0.000,0.000,0.000,0.0070,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5640,1.4080,1.0860,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
302,-0.5357,1.6630,0.0085,-0.0047,-0.0171,-0.0022,-1.27,0.49,2.68,0,3.822,-0.018,-0.258,0.058,0.008,-0.025,1.000,0.000,0.000,0.000,0.0100,-4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5750,1.4130,1.0860,2.6910,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,-0.5362,1.6632,0.0091,-0.0066,-0.0132,0.0013,-1.33,0.49,2.67,0,3.816,0.405,0.172,0.121,0.007,-0.026,1.002,0.000,0.000,0.000,0.0050,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5750,1.4130,1.0860,2.6910,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
505,-0.5356,1.6632,0.0074,-0.0021,-0.0112,-0.0073,-1.30,0.44,2.65,0,3.827,-0.023,-0.043,0.244,0.007,-0.026,1.000,0.000,0.000,0.000,0.0070,-1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0590,0.5580,1.4210,1.0860,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
606,-0.5349,1.6636,0.0070,0.0019,-0.0076,-0.0074,-1.34,0.47,2.64,0,3.816,-0.128,0.110,0.282,0.009,-0.025,0.999,0.000,0.000,0.000,0.0100,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0590,0.5580,1.4210,1.0820,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
708,-0.5349,1.6629,0.0081,0.0028,-0.0116,0.0011,-1.34,0.43,2.63,0,3.827,0.053,0.130,0.140,0.008,-0.025,1.000,0.000,0.000,0.000,0.0110,1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5590,1.4130,1.0820,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
809,-0.5350,1.6635,0.0094,0.0025,-0.0065,0.0078,-1.33,0.46,2.62,0,3.816,-0.009,0.294,-0.179,0.007,-0.025,0.998,0.000,0.000,0.000,0.0100,9,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5590,1.4130,1.0830,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
911,-0.5348,1.6654,0.0099,0.0035,0.0048,0.0082,-1.34,0.45,2.60,0,3.822,0.169,-0.275,0.178,0.008,-0.029,1.000,0.000,0.000,0.000,0.0090,6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.5630,1.4120,1.0830,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1013,-0.5352,1.6645,0.0098,0.0020,-0.0002,0.0056,-1.33,0.47,2.59,0,3.816,0.127,0.106,0.041,0.008,-0.026,1.000,0.000,0.000,0.000,0.0100,-1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.5630,1.4120,1.0850,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1114,-0.5351,1.6630,0.0101,0.0023,-0.0082,0.0059,-1.34,0.46,2.58,0,3.827,-0.006,-0.104,0.344,0.009,-0.027,1.000,0.000,0.000,0.000,0.0080,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5650,1.4060,1.0850,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1215,-0.5359,1.6643,0.0094,-0.0012,-0.0012,0.0016,-1.38,0.42,2.57,0,3.816,-0.162,-0.261,-0.281,0.010,-0.026,1.000,0.000,0.000,0.000,0.0120,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5650,1.4060,1.0840,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1316,-0.5347,1.6636,0.0106,0.0057,-0.0042,0.0079,-1.38,0.42,2.56,0,3.827,0.006,0.041,0.294,0.007,-0.025,1.001,0.000,0.000,0.000,0.0100,3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5630,1.4230,1.0840,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1417,-0.5352,1.6643,0.0106,0.0023,0.0001,0.0059,-1.36,0.43,2.55,0,3.822,-0.158,-0.209,-0.059,0.011,-0.028,0.999,0.000,0.000,0.000,0.0100,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5630,1.4230,1.0810,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1518,-0.5357,1.6641,0.0105,0.0003,-0.0014,0.0043,-1.37,0.44,2.54,0,3.827,0.083,-0.016,-0.209,0.009,-0.024,1.001,0.000,0.000,0.000,0.0110,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5710,1.4060,1.0810,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1569,-0.5345,1.6639,0.0109,0.0062,-0.0023,0.0055,-1.37,0.43,2.53,0,3.811,0.038,-0.188,-0.114,0.011,-0.026,1.000,0.000,0.000,0.000,0.0090,-2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5710,1.4060,1.0830,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1620,-0.5354,1.6633,0.0102,0.0009,-0.0049,0.0002,-1.37,0.46,2.52,0,3.827,0.128,0.112,-0.253,0.007,-0.025,1.000,0.000,0.000,0.000,0.0100,-2,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0560,0.5660,1.4200,1.0830,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1671,-0.5359,1.6631,0.0102,-0.0019,-0.0060,-0.0001,-1.36,0.52,2.51,0,3.816,0.119,-0.062,-0.157,0.010,-0.027,0.999,0.000,0.000,0.000,0.0100,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0560,0.5660,1.4200,1.0800,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1722,-0.5350,1.6631,0.0101,0.0034,-0.0054,0.0000,-1.38,0.44,2.49,0,3.827,-0.080,-0.103,-0.206,0.007,-0.025,1.003,0.000,0.000,0.000,0.0090,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5640,1.4130,1.0800,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1773,-0.5349,1.6638,0.0097,0.0036,-0.0022,-0.0023,-1.36,0.47,2.49,0,3.816,0.326,0.057,-0.172,0.010,-0.024,0.999,0.000,0.000,0.000,0.0120,-9,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5640,1.4130,1.0800,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1824,-0.5358,1.6616,0.0107,-0.0015,-0.0138,0.0040,-1.37,0.44,2.48,0,3.822,-0.013,-0.109,0.045,0.008,-0.026,1.002,0.000,0.000,0.000,0.0070,-2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5770,1.4190,1.0800,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1875,-0.5356,1.6630,0.0093,-0.0002,-0.0056,-0.0037,-1.36,0.44,2.47,0,3.816,-0.134,-0.104,-0.287,0.010,-0.027,0.999,0.000,0.000,0.000,0.0100,-7,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5770,1.4190,1.0800,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1926,-0.5347,1.6636,0.0096,0.0042,-0.0025,-0.0007,-1.43,0.52,2.46,0,3.827,-0.003,-0.059,-0.054,0.010,-0.027,0.998,0.000,0.000,0.000,0.0110,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.5760,1.4190,1.0800,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1977,-0.5369,1.6647,0.0102,-0.0061,0.0025,0.0023,-1.36,0.49,2.44,0,3.816,-0.139,-0.023,0.545,0.007,-0.028,1.000,0.000,0.000,0.000,0.0090,2,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.5760,1.4190,1.0800,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2028,-0.5348,1.6647,0.0098,0.0042,0.0027,-0.0004,-1.39,0.52,2.44,0,3.827,-0.108,0.157,0.368,0.008,-0.025,1.000,0.000,0.000,0.000,0.0090,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5590,1.4120,1.0800,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2079,-0.5348,1.6630,0.0095,0.0049,-0.0067,-0.0012,-1.34,0.46,2.43,0,3.816,-0.010,0.096,0.051,0.008,-0.024,0.999,0.000,0.000,0.000,0.0120,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5590,1.4120,1.0820,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2130,-0.5355,1.6645,0.0105,0.0004,0.0017,0.0047,-1.34,0.46,2.42,0,3.822,-0.204,-0.118,0.098,0.009,-0.027,1.003,0.000,0.000,0.000,0.0110,-3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5700,1.4120,1.0820,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2181,-0.5357,1.6632,0.0109,-0.0003,-0.0050,0.0057,-1.37,0.44,2.41,0,3.816,0.172,-0.017,0.205,0.010,-0.025,1.000,0.000,0.000,0.000,0.0100,3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5700,1.4120,1.0820,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2232,-0.5348,1.6647,0.0107,0.0040,0.0036,0.0034,-1.37,0.45,2.40,0,3.827,0.351,-0.251,-0.270,0.007,-0.024,1.001,0.000,0.000,0.000,0.0080,-1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0590,0.5690,1.4200,1.0820,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2284,-0.5357,1.6638,0.0097,-0.0008,-0.0016,-0.0021,-1.37,0.45,2.39,0,3.816,-0.068,0.151,0.152,0.008,-0.023,1.004,0.000,0.000,0.000,0.0100,-5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0590,0.5690,1.4200,1.0820,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2335,-0.5352,1.6629,0.0098,0.0017,-0.0057,-0.0006,-1.37,0.46,2.38,0,3.822,-0.131,-0.061,0.200,0.009,-0.026,1.001,0.000,0.000,0.000,0.0090,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5640,1.4170,1.0820,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2386,-0.5350,1.6638,0.0095,0.0027,-0.0012,-0.0018,-1.37,0.46,2.37,0,3.822,0.003,0.244,-0.053,0.007,-0.026,0.998,0.000,0.000,0.000,0.0110,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5640,1.4170,1.0810,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2437,-0.5350,1.6629,0.0101,0.0027,-0.0057,0.0017,-1.35,0.46,2.36,0,3.827,0.034,0.083,0.090,0.007,-0.024,0.999,0.000,0.000,0.000,0.0100,3,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0530,0.5570,1.4150,1.0810,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2488,-0.5355,1.6638,0.0101,-0.0003,-0.0009,0.0014,-1.34,0.45,2.36,0,3.816,0.021,0.329,0.228,0.008,-0.025,1.002,0.000,0.000,0.000,0.0100,20,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0530,0.5570,1.4150,1.0840,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2539,-0.5355,1.6595,0.0101,-0.0004,-0.0242,0.0014,-1.01,0.40,2.34,0,3.827,0.073,0.037,0.326,0.007,-0.025,1.001,0.000,0.000,0.000,0.0120,6,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5600,1.4080,1.0840,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2590,-0.5329,1.6563,0.0110,0.0119,-0.0343,0.0056,-1.08,0.40,2.33,0,3.816,-0.477,-0.019,0.320,0.009,-0.025,0.999,0.000,0.000,0.000,0.0090,-8,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5600,1.4080,1.0850,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2641,-0.5323,1.6541,0.0104,0.0136,-0.0394,0.0011,-1.19,0.41,2.33,0,3.822,-0.076,0.115,0.225,0.007,-0.028,1.000,0.000,0.000,0.000,0.0090,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5670,1.4100,1.0850,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2693,-0.5320,1.6562,0.0100,0.0137,-0.0211,-0.0006,-1.24,0.37,2.32,0,3.816,0.134,-0.049,-0.244,0.009,-0.024,0.999,0.000,0.000,0.000,0.0110,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5670,1.4100,1.0850,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2744,-0.5308,1.6562,0.0105,0.0178,-0.0161,0.0023,-1.29,0.32,2.30,0,3.822,0.028,0.310,0.052,0.009,-0.022,1.001,0.000,0.000,0.000,0.0120,-9,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5680,1.4180,1.0850,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2795,-0.5315,1.6550,0.0112,0.0107,-0.0190,0.0053,-1.36,0.41,2.29,0,3.816,0.122,-0.145,-0.271,0.008,-0.026,0.999,0.000,0.000,0.000,0.0090,-10,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0610,0.5680,1.4180,1.0820,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2846,-0.5319,1.6611,0.0104,0.0066,0.0180,-0.0001,-1.66,0.49,2.28,0,3.827,-0.226,-0.111,-0.124,0.009,-0.026,1.001,0.000,0.000,0.000,0.0100,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0550,0.5600,1.4170,1.0820,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2897,-0.5335,1.6647,0.0102,-0.0023,0.0324,-0.0008,-1.65,0.49,2.27,0,3.816,-0.202,-0.013,0.059,0.010,-0.026,1.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0550,0.5600,1.4170,1.0810,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
2949,-0.5344,1.6635,0.0093,-0.0071,0.0203,-0.0051,-1.57,0.53,2.26,0,3.822,-0.103,-0.007,0.118,0.008,-0.027,0.998,0.000,0.000,0.000,0.0100,14,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5680,1.4240,1.0810,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3000,-0.5323,1.6657,0.0094,0.0055,0.0284,-0.0036,-1.47,0.50,2.25,0,3.816,-0.109,-0.025,-0.138,0.008,-0.025,1.000,0.000,0.000,0.000,0.0090,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5680,1.4240,1.0780,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3051,-0.5338,1.6628,0.0093,-0.0022,0.0087,-0.0036,-1.44,0.48,2.24,0,3.822,0.099,-0.029,-0.032,0.010,-0.028,1.001,0.000,0.000,0.000,0.0070,-5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5620,1.4160,1.0780,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3103,-0.5324,1.6603,0.0083,0.0062,-0.0096,-0.0080,-1.35,0.47,2.23,0,3.816,-0.095,-0.115,-0.075,0.010,-0.026,1.001,0.000,0.000,0.000,0.0090,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5620,1.4160,1.0800,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3154,-0.5331,1.6613,0.0084,0.0023,-0.0032,-0.0050,-1.33,0.48,2.22,0,3.827,-0.120,0.006,-0.089,0.006,-0.028,0.999,0.000,0.000,0.000,0.0100,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5780,1.4140,1.0800,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3205,-0.5324,1.6607,0.0089,0.0051,-0.0071,-0.0012,-1.32,0.48,2.20,0,3.816,0.056,-0.045,-0.123,0.008,-0.025,0.999,0.000,0.000,0.000,0.0090,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0570,0.5780,1.4140,1.0860,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3256,-0.5322,1.6612,0.0089,0.0053,-0.0035,-0.0009,-1.35,0.48,2.20,0,3.822,0.084,0.009,0.263,0.007,-0.022,1.001,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5660,1.4130,1.0860,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3308,-0.5330,1.6602,0.0085,0.0002,-0.0082,-0.0022,-1.33,0.47,2.19,0,3.822,0.182,-0.044,-0.199,0.008,-0.025,0.999,0.000,0.000,0.000,0.0090,-5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0600,0.5660,1.4130,1.0800,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
3359,-0.5332,1.6638,0.0087,-0.0010,0.0104,-0.0008,-1.50,0.52,2.18,0,3.816,0.039,-0.005,0.319,0.011,-0.026,1.002,0.000,0.000,0.000,0.0090,-8,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0580,0.5700,1.4090,1.0800,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
