time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
5,0.0140,-0.0578,-0.0061,0.04,-0.37,3.21,0.007,0.041,-0.239,-0.184
5,0.0130,-0.0698,-0.0075,0.13,-0.36,3.21,0.007,-0.317,0.016,0.163
5,0.0114,-0.0665,-0.0069,0.10,-0.34,3.20,0.007,-0.107,0.054,0.079
5,0.0102,-0.0691,-0.0071,0.11,-0.33,3.20,0.006,-0.107,0.029,-0.263
5,0.0136,-0.0553,-0.0049,-0.00,-0.36,3.20,0.006,0.051,0.143,0.026
5,0.0143,-0.0579,-0.0097,0.02,-0.37,3.20,0.006,-0.008,0.174,-0.002
5,0.0171,-0.0784,-0.0117,0.19,-0.38,3.19,0.006,-0.075,-0.338,-0.140
5,0.0152,-0.0792,-0.0117,0.19,-0.37,3.19,0.008,-0.313,0.401,0.491
5,0.0154,-0.0720,-0.0102,0.13,-0.37,3.18,0.008,-0.126,-0.154,0.062
5,0.0155,-0.0631,-0.0060,0.05,-0.37,3.18,0.008,0.049,0.022,-0.093
5,0.0105,-0.0604,-0.0056,0.02,-0.34,3.18,0.008,-0.060,-0.080,-0.070
5,0.0158,-0.0627,-0.0057,0.04,-0.38,3.18,0.008,0.057,0.124,-0.114
5,0.0116,-0.0600,-0.0051,0.01,-0.35,3.17,0.008,-0.017,0.273,0.348
5,0.0122,-0.0568,-0.0048,-0.02,-0.35,3.17,0.011,-0.148,-0.046,0.086
5,0.0059,-0.0498,-0.0039,-0.08,-0.30,3.16,0.011,-0.017,-0.238,-0.026
5,0.0155,-0.0461,0.0046,-0.11,-0.39,3.16,0.011,0.052,0.066,0.075
5,0.0100,0.0217,0.0080,-0.67,-0.37,3.15,0.011,-0.198,0.077,-0.043
5,0.0073,0.0211,0.0082,-0.66,-0.35,3.15,0.010,-0.038,-0.202,0.060
5,0.0125,0.0197,0.0084,-0.64,-0.39,3.15,0.010,-0.068,0.029,-0.126
5,0.0098,0.0169,0.0091,-0.62,-0.36,3.14,0.010,-0.121,0.065,0.375
5,-0.0102,0.0043,0.0099,-0.52,-0.19,3.14,0.010,-0.298,-0.246,-0.075
5,-0.0122,0.0057,0.0098,-0.53,-0.18,3.13,0.010,-0.031,-0.075,0.066
5,-0.0141,0.0047,0.0099,-0.51,-0.17,3.13,0.010,-0.011,-0.125,-0.018
5,-0.0140,0.0096,0.0099,-0.55,-0.17,3.13,0.009,-0.016,0.062,0.011
5,-0.0107,0.0009,0.0068,-0.47,-0.20,3.13,0.009,-0.120,0.041,-0.179
5,-0.0105,-0.0170,0.0066,-0.32,-0.19,3.12,0.009,-0.116,0.194,0.006
5,-0.0136,-0.0171,0.0065,-0.32,-0.17,3.12,0.009,-0.233,0.081,0.018
5,-0.0099,-0.0110,0.0069,-0.37,-0.21,3.12,0.011,-0.068,-0.124,0.007
5,-0.0128,-0.0161,0.0069,-0.33,-0.19,3.12,0.011,0.160,0.026,-0.135
5,-0.0047,-0.0053,0.0091,-0.41,-0.26,3.12,0.011,-0.247,0.101,-0.153
5,-0.0119,-0.0186,0.0091,-0.30,-0.19,3.11,0.011,-0.056,0.191,0.285
5,-0.0136,-0.0003,0.0096,-0.43,-0.19,3.10,0.011,-0.298,0.195,0.032
5,-0.0044,0.0109,0.0096,-0.52,-0.27,3.10,0.011,-0.189,-0.126,-0.154
5,-0.0018,0.0110,0.0097,-0.51,-0.29,3.10,0.011,0.043,0.005,0.008
6,-0.0020,0.0131,0.0099,-0.53,-0.29,3.10,0.011,-0.199,0.134,0.058
6,-0.0050,0.0466,0.0084,-0.79,-0.28,3.10,0.011,0.015,-0.182,0.249
6,-0.0026,0.0654,0.0068,-0.94,-0.31,3.10,0.011,0.104,-0.041,-0.106
6,-0.0015,0.0655,0.0071,-0.93,-0.32,3.10,0.010,-0.196,-0.034,0.028
6,0.0029,0.0626,0.0077,-0.89,-0.35,3.10,0.010,0.088,-0.004,0.027
6,-0.0019,0.0635,0.0051,-0.89,-0.32,3.09,0.010,-0.308,-0.004,0.177
6,0.0023,0.0648,0.0052,-0.89,-0.35,3.09,0.010,0.026,0.103,-0.034
6,-0.0022,0.0612,0.0060,-0.85,-0.31,3.08,0.010,0.121,0.103,0.038
6,0.0016,0.0548,0.0067,-0.79,-0.34,3.08,0.010,0.258,-0.275,-0.074
6,0.0020,0.0496,0.0072,-0.74,-0.33,3.08,0.007,-0.044,0.204,0.109
6,-0.0049,0.0510,0.0072,-0.75,-0.28,3.07,0.007,-0.264,0.020,0.256
6,-0.0046,0.0644,-0.0034,-0.85,-0.29,3.07,0.007,-0.215,0.028,-0.181
6,-0.0045,0.0665,-0.0035,-0.85,-0.29,3.07,0.007,-0.115,0.027,-0.027
6,-0.0081,0.0717,-0.0040,-0.89,-0.26,3.06,0.009,-0.087,0.252,0.194
6,-0.0080,0.0713,-0.0039,-0.87,-0.27,3.06,0.009,-0.262,0.128,0.225
6,-0.0078,0.0709,-0.0043,-0.86,-0.27,3.05,0.009,-0.137,-0.124,-0.284
6,-0.0098,0.0681,-0.0041,-0.83,-0.25,3.05,0.009,-0.099,0.073,-0.024
6,-0.0080,0.0622,-0.0032,-0.78,-0.26,3.05,0.009,0.075,-0.114,0.069
6,-0.0052,0.0556,-0.0024,-0.71,-0.28,3.05,0.009,0.040,0.061,0.043
6,-0.0029,0.0580,-0.0025,-0.72,-0.30,3.05,0.011,0.031,-0.023,-0.059
6,-0.0058,0.0320,-0.0001,-0.51,-0.26,3.04,0.011,-0.263,0.104,0.130
6,-0.0036,-0.0047,0.0038,-0.21,-0.27,3.03,0.011,0.221,0.023,0.000
6,-0.0043,-0.0097,0.0038,-0.16,-0.26,3.03,0.011,-0.136,0.089,-0.031
6,-0.0043,-0.0098,0.0038,-0.17,-0.26,3.03,0.010,-0.005,-0.101,0.042
6,-0.0015,-0.0116,0.0036,-0.15,-0.28,3.03,0.010,0.056,0.083,0.225
6,0.0025,-0.0156,0.0027,-0.12,-0.31,3.03,0.010,-0.123,0.031,0.056
6,0.0040,-0.0461,0.0017,0.13,-0.31,3.02,0.010,-0.283,-0.190,0.223
6,0.0020,-0.0334,0.0032,0.02,-0.30,3.02,0.010,-0.189,0.011,0.023
6,0.0023,-0.0400,0.0030,0.07,-0.30,3.01,0.010,-0.200,0.165,-0.107
6,0.0019,-0.0338,0.0036,0.02,-0.29,3.01,0.014,-0.195,-0.498,0.073
6,0.0055,-0.0380,0.0034,0.05,-0.32,3.01,0.014,-0.289,-0.074,0.224
6,0.0002,-0.0516,0.0108,0.15,-0.27,3.01,0.014,0.079,0.138,0.010
6,-0.0045,-0.0471,0.0113,0.11,-0.23,3.00,0.014,-0.035,0.336,0.266
6,-0.0047,-0.0474,0.0113,0.10,-0.23,3.00,0.010,-0.186,-0.466,-0.003
6,-0.0046,-0.0218,0.0135,-0.10,-0.25,3.00,0.010,-0.240,0.162,0.141
6,-0.0068,-0.0219,0.0076,-0.10,-0.23,3.00,0.010,0.046,-0.119,0.231
7,0.0217,-0.0142,0.0081,-0.15,-0.45,3.00,0.010,0.090,0.297,-0.093
7,0.0233,-0.0195,0.0078,-0.11,-0.46,2.99,0.010,0.055,-0.322,0.081
7,0.0181,0.0119,0.0086,-0.36,-0.43,2.99,0.010,-0.073,0.143,0.184
7,0.0149,0.0115,0.0090,-0.35,-0.41,2.99,0.010,-0.232,-0.436,0.053
7,0.0132,0.0304,0.0082,-0.50,-0.40,2.98,0.010,0.001,0.079,0.168
7,0.0065,0.0287,0.0036,-0.49,-0.34,2.98,0.010,-0.052,-0.157,0.381
7,0.0053,0.0430,0.0029,-0.60,-0.34,2.98,0.010,-0.144,0.093,-0.069
7,0.0037,0.0412,0.0032,-0.58,-0.33,2.98,0.008,-0.001,0.033,0.206
7,0.0032,0.0444,0.0030,-0.60,-0.32,2.98,0.008,0.134,-0.236,0.096
7,0.0056,0.0379,-0.0041,-0.54,-0.34,2.97,0.008,-0.129,0.027,-0.021
7,0.0075,0.0227,-0.0031,-0.41,-0.35,2.97,0.008,-0.019,-0.122,-0.274
7,0.0052,0.0404,-0.0036,-0.55,-0.33,2.97,0.008,-0.144,-0.147,0.319
7,0.0038,0.0388,-0.0032,-0.53,-0.32,2.97,0.008,0.018,0.206,-0.264
7,0.0014,0.0371,-0.0029,-0.51,-0.30,2.96,0.009,-0.104,-0.283,0.343
7,0.0038,0.0335,-0.0026,-0.48,-0.32,2.96,0.009,-0.021,0.069,0.012
7,-0.0030,0.0515,-0.0056,-0.62,-0.27,2.96,0.009,0.113,0.012,-0.065
7,-0.0018,0.0290,-0.0038,-0.44,-0.26,2.96,0.009,-0.188,0.084,0.329
7,-0.0006,0.0313,-0.0037,-0.45,-0.27,2.95,0.010,-0.234,0.035,0.067
7,-0.0017,0.0290,-0.0034,-0.43,-0.27,2.95,0.010,0.102,0.144,0.318
7,0.0006,0.0270,-0.0023,-0.41,-0.28,2.95,0.010,0.127,-0.185,0.017
7,-0.0071,0.0201,-0.0020,-0.35,-0.22,2.94,0.010,-0.064,0.149,0.207
7,-0.0026,0.0278,-0.0018,-0.41,-0.26,2.94,0.010,-0.048,-0.135,0.051
7,-0.0058,0.0255,-0.0015,-0.38,-0.23,2.94,0.010,-0.046,0.026,-0.139
7,0.0003,0.0170,-0.0013,-0.31,-0.28,2.94,0.007,0.050,-0.234,-0.049
7,-0.0064,0.0126,-0.0012,-0.27,-0.22,2.94,0.007,-0.290,0.020,0.191
7,0.0067,-0.0429,-0.0071,0.18,-0.31,2.94,0.007,0.011,0.251,-0.363
7,0.0037,-0.0584,-0.0084,0.30,-0.28,2.93,0.007,-0.032,0.287,-0.259
7,0.0039,-0.0617,-0.0086,0.32,-0.28,2.93,0.007,0.007,-0.128,0.282
7,0.0058,-0.0547,-0.0073,0.25,-0.30,2.93,0.007,-0.162,-0.126,0.030
7,0.0058,-0.0554,-0.0099,0.25,-0.30,2.92,0.007,0.127,-0.046,-0.167
7,-0.0010,-0.0415,-0.0088,0.13,-0.25,2.93,0.007,0.157,-0.023,0.125
7,0.0072,-0.0379,-0.0088,0.10,-0.31,2.92,0.007,-0.279,0.015,0.192
7,0.0069,-0.0339,-0.0084,0.06,-0.31,2.92,0.007,-0.272,-0.148,0.049
7,0.0066,-0.0335,-0.0081,0.05,-0.31,2.92,0.009,0.003,0.071,-0.246
7,0.0041,-0.0377,-0.0082,0.08,-0.28,2.91,0.009,-0.247,-0.022,0.075
8,0.0052,-0.0617,-0.0062,0.27,-0.28,2.91,0.009,-0.204,0.025,0.129
8,0.0101,-0.0716,-0.0070,0.35,-0.32,2.91,0.009,-0.059,0.131,0.036
8,-0.0084,-0.0648,-0.0058,0.27,-0.18,2.91,0.009,-0.151,-0.226,-0.205
8,0.0016,-0.0729,-0.0065,0.33,-0.25,2.90,0.009,-0.149,-0.091,-0.111
8,-0.0012,-0.0626,-0.0025,0.24,-0.24,2.90,0.009,0.034,-0.089,-0.137
8,-0.0047,-0.0832,-0.0041,0.40,-0.20,2.90,0.009,-0.112,0.179,0.114
8,0.0002,-0.0790,-0.0035,0.36,-0.24,2.89,0.009,-0.293,-0.059,-0.144
8,-0.0042,-0.0804,-0.0035,0.36,-0.20,2.89,0.009,-0.049,-0.054,0.007
8,-0.0068,-0.0687,-0.0020,0.26,-0.19,2.89,0.009,0.280,-0.152,-0.035
8,0.0049,-0.0826,-0.0033,0.37,-0.28,2.88,0.009,-0.073,-0.075,0.017
8,0.0034,-0.0719,0.0001,0.28,-0.27,2.88,0.009,0.019,-0.057,0.018
8,-0.0036,-0.0699,0.0006,0.25,-0.21,2.88,0.009,-0.190,0.099,-0.026
8,-0.0026,-0.0643,0.0015,0.20,-0.22,2.88,0.010,-0.218,-0.353,0.005
8,-0.0038,-0.0636,0.0019,0.19,-0.22,2.88,0.010,-0.000,-0.168,0.135
8,-0.0013,-0.0431,0.0059,0.03,-0.25,2.87,0.010,-0.039,-0.109,-0.504
8,0.0045,-0.0462,0.0059,0.05,-0.29,2.87,0.010,-0.012,0.041,0.339
8,0.0045,-0.0541,0.0054,0.12,-0.29,2.86,0.010,-0.154,0.049,0.107
8,-0.0054,-0.0453,0.0063,0.04,-0.21,2.87,0.010,-0.047,-0.048,0.076
8,-0.0053,-0.0216,0.0077,-0.15,-0.23,2.87,0.009,-0.004,-0.162,-0.010
8,-0.0050,-0.0237,0.0076,-0.14,-0.23,2.86,0.009,-0.132,-0.003,0.008
8,-0.0051,-0.0234,0.0053,-0.14,-0.23,2.86,0.009,-0.087,0.013,0.169
8,-0.0089,-0.0189,0.0056,-0.17,-0.21,2.86,0.009,0.042,-0.027,0.109
8,-0.0061,-0.0212,0.0058,-0.16,-0.23,2.85,0.009,-0.389,0.245,0.375
8,-0.0048,-0.0201,0.0058,-0.17,-0.24,2.85,0.009,-0.283,0.184,0.173
8,-0.0069,-0.0169,0.0035,-0.19,-0.22,2.85,0.009,-0.050,0.103,-0.081
8,-0.0069,-0.0169,0.0034,-0.19,-0.22,2.85,0.009,-0.211,-0.205,0.284
8,-0.0043,-0.0156,0.0033,-0.20,-0.25,2.84,0.009,-0.143,-0.024,-0.120
8,-0.0089,-0.0113,0.0033,-0.24,-0.21,2.84,0.009,0.234,0.214,0.128
8,-0.0050,-0.0104,0.0036,-0.24,-0.24,2.84,0.006,-0.054,-0.058,-0.054
8,-0.0032,-0.0156,0.0037,-0.20,-0.25,2.83,0.006,-0.002,0.156,0.404
8,-0.0015,-0.0252,-0.0046,-0.12,-0.27,2.83,0.006,-0.214,0.076,-0.112
8,-0.0011,-0.0298,-0.0046,-0.09,-0.27,2.83,0.006,0.103,-0.116,0.322
8,0.0030,-0.0165,-0.0040,-0.20,-0.31,2.83,0.006,0.239,-0.111,0.039
8,-0.0051,0.0060,-0.0035,-0.38,-0.25,2.83,0.006,-0.015,-0.103,0.107
8,-0.0063,0.0105,-0.0079,-0.42,-0.24,2.83,0.006,-0.088,0.308,0.063
9,-0.0065,0.0109,-0.0077,-0.42,-0.24,2.82,0.006,-0.314,-0.124,-0.158
9,-0.0060,0.0023,-0.0073,-0.34,-0.24,2.82,0.006,-0.273,-0.127,0.019
9,-0.0047,0.0062,-0.0071,-0.37,-0.26,2.82,0.006,-0.312,0.257,0.247
9,-0.0094,0.0060,-0.0071,-0.37,-0.22,2.82,0.008,0.056,-0.147,-0.463
9,-0.0041,0.0026,-0.0069,-0.34,-0.26,2.81,0.008,-0.164,0.024,0.066
9,-0.0040,0.0016,-0.0043,-0.33,-0.27,2.81,0.008,0.018,-0.032,-0.126
9,-0.0054,0.0064,-0.0043,-0.37,-0.26,2.81,0.008,-0.105,-0.031,-0.122
9,-0.0064,0.0063,-0.0041,-0.37,-0.25,2.81,0.009,0.107,0.010,0.198
9,-0.0048,0.0028,-0.0038,-0.33,-0.26,2.80,0.009,-0.364,-0.017,0.343
9,-0.0085,0.0074,-0.0001,-0.37,-0.23,2.80,0.009,0.174,-0.020,-0.375
9,-0.0025,0.0077,-0.0001,-0.36,-0.28,2.79,0.009,0.070,-0.037,0.104
9,-0.0000,0.0078,-0.0001,-0.36,-0.30,2.79,0.009,-0.145,0.251,0.120
9,0.0026,0.0055,-0.0000,-0.34,-0.32,2.79,0.009,0.104,0.027,-0.093
9,-0.0036,0.0120,0.0001,-0.39,-0.27,2.79,0.007,-0.259,-0.042,-0.120
9,-0.0005,0.0012,0.0004,-0.31,-0.29,2.78,0.007,-0.158,0.279,-0.014
9,0.0005,0.0087,-0.0018,-0.36,-0.30,2.78,0.007,-0.127,-0.264,-0.080
9,-0.0043,0.0109,-0.0017,-0.37,-0.27,2.78,0.007,-0.100,-0.084,0.125
9,-0.0017,0.0097,-0.0018,-0.36,-0.29,2.77,0.006,0.047,-0.153,0.125
9,-0.0027,0.0106,-0.0020,-0.37,-0.28,2.77,0.006,-0.003,0.125,-0.075
9,-0.0028,0.0110,-0.0051,-0.37,-0.28,2.77,0.006,0.201,-0.023,-0.128
9,0.0040,-0.0037,-0.0049,-0.25,-0.32,2.77,0.006,-0.051,-0.157,-0.060
9,-0.0019,0.0110,-0.0046,-0.37,-0.28,2.76,0.006,-0.044,-0.242,-0.163
9,-0.0018,0.0119,-0.0046,-0.36,-0.28,2.76,0.006,-0.047,0.215,-0.077
9,-0.0015,0.0082,-0.0045,-0.33,-0.28,2.75,0.012,0.152,-0.012,-0.141
9,-0.0053,0.0104,-0.0045,-0.35,-0.25,2.75,0.012,-0.164,0.159,0.056
9,0.0009,0.0047,0.0081,-0.30,-0.30,2.75,0.012,0.047,0.035,-0.121
9,0.0008,0.0021,0.0083,-0.27,-0.30,2.74,0.012,0.028,0.147,-0.129
9,-0.0032,0.0101,0.0084,-0.34,-0.27,2.74,0.008,0.006,-0.081,0.199
9,0.0007,0.0066,0.0085,-0.31,-0.30,2.74,0.008,-0.234,0.029,0.155
9,-0.0054,0.0121,0.0053,-0.35,-0.26,2.73,0.008,-0.096,-0.026,0.055
9,-0.0013,0.0005,0.0054,-0.25,-0.28,2.73,0.008,-0.045,-0.047,-0.336
9,-0.0019,0.0098,0.0054,-0.33,-0.29,2.73,0.008,-0.126,0.101,-0.045
9,-0.0016,0.0074,0.0056,-0.31,-0.29,2.73,0.008,-0.204,0.074,0.250
9,0.0006,0.0099,0.0055,-0.32,-0.30,2.72,0.008,-0.215,0.274,0.080
10,-0.0007,0.0120,0.0054,-0.34,-0.29,2.72,0.008,0.008,-0.219,-0.201
10,0.0027,0.0117,0.0029,-0.33,-0.32,2.72,0.008,-0.052,-0.027,0.052
10,0.0005,0.0056,0.0031,-0.28,-0.30,2.72,0.008,0.167,-0.339,0.106
10,-0.0032,0.0089,0.0033,-0.31,-0.27,2.72,0.012,-0.025,0.043,0.006
10,-0.0031,0.0096,0.0034,-0.31,-0.27,2.71,0.012,-0.171,-0.140,0.044
10,-0.0003,0.0002,0.0103,-0.23,-0.29,2.71,0.012,-0.031,0.126,-0.185
