time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
9,0.0067,-0.0387,-0.0027,0.07,0.54,0.19,0.009,0.046,-0.113,-0.175
9,0.0017,-0.0325,-0.0021,0.02,0.58,0.19,0.009,-0.014,-0.239,-0.015
10,0.0052,-0.0347,-0.0023,0.03,0.55,0.18,0.009,-0.011,0.358,-0.175
10,0.0054,-0.0354,-0.0025,0.03,0.55,0.18,0.010,-0.111,-0.052,0.287
10,0.0065,-0.0341,-0.0025,0.02,0.54,0.18,0.010,-0.064,-0.268,-0.124
10,0.0067,-0.0345,-0.0049,0.02,0.54,0.18,0.010,0.207,-0.128,-0.255
10,0.0103,-0.0316,-0.0047,-0.01,0.51,0.18,0.010,-0.233,0.069,0.119
10,0.0060,-0.0326,-0.0046,-0.01,0.55,0.19,0.010,-0.210,0.243,0.105
10,0.0044,-0.0250,-0.0041,-0.07,0.56,0.18,0.012,-0.039,0.137,-0.172
10,0.0067,-0.0339,-0.0043,-0.01,0.54,0.18,0.012,0.086,-0.022,-0.109
10,0.0088,-0.0338,-0.0005,-0.01,0.53,0.18,0.012,-0.015,0.008,-0.190
10,0.0072,-0.0128,0.0003,-0.18,0.54,0.18,0.012,-0.116,-0.101,0.109
10,0.0057,-0.0222,0.0003,-0.11,0.55,0.18,0.012,0.064,-0.039,0.042
10,0.0054,-0.0238,0.0001,-0.10,0.55,0.18,0.007,-0.150,-0.159,0.077
10,0.0030,-0.0289,-0.0001,-0.07,0.58,0.18,0.007,0.203,0.080,0.096
10,0.0054,-0.0228,-0.0090,-0.12,0.56,0.18,0.007,0.056,-0.396,-0.169
10,0.0052,-0.0325,-0.0092,-0.05,0.56,0.19,0.007,-0.166,0.150,0.016
10,0.0051,-0.0161,-0.0085,-0.18,0.56,0.19,0.007,0.002,-0.070,-0.065
11,0.0049,-0.0250,-0.0086,-0.11,0.56,0.18,0.011,0.104,-0.010,0.186
11,0.0024,-0.0196,-0.0083,-0.16,0.58,0.19,0.011,-0.243,-0.171,0.275
11,0.0021,-0.0131,-0.0040,-0.22,0.59,0.19,0.011,0.014,-0.114,-0.162
11,-0.0053,0.0547,-0.0044,-0.76,0.64,0.19,0.011,0.113,0.023,-0.078
11,-0.0108,0.0663,-0.0058,-0.85,0.69,0.20,0.011,-0.218,0.087,0.250
11,-0.0092,0.0691,-0.0063,-0.86,0.67,0.19,0.010,0.106,0.151,0.075
11,-0.0099,0.0647,-0.0056,-0.82,0.68,0.19,0.010,0.178,0.253,-0.126
11,-0.0085,0.0619,-0.0044,-0.79,0.66,0.19,0.010,-0.439,-0.051,0.034
11,-0.0103,0.0650,-0.0048,-0.81,0.67,0.19,0.010,-0.223,0.209,0.053
11,-0.0086,0.0621,-0.0044,-0.78,0.66,0.19,0.010,-0.149,-0.012,0.006
11,-0.0082,0.0572,-0.0036,-0.74,0.66,0.19,0.010,0.095,-0.115,0.236
11,-0.0067,0.0526,-0.0029,-0.69,0.64,0.19,0.010,0.148,0.049,0.025
11,-0.0018,0.0504,-0.0022,-0.67,0.60,0.19,0.010,-0.023,-0.357,-0.083
11,-0.0038,0.0515,-0.0021,-0.67,0.62,0.19,0.010,0.094,-0.021,-0.099
11,-0.0046,0.0504,-0.0018,-0.66,0.63,0.19,0.010,-0.121,0.267,0.021
11,-0.0066,0.0435,-0.0011,-0.60,0.64,0.19,0.012,0.103,0.030,-0.164
11,-0.0066,0.0440,-0.0012,-0.60,0.64,0.19,0.012,-0.006,-0.006,0.048
11,-0.0064,0.0455,0.0028,-0.61,0.64,0.19,0.012,-0.059,-0.129,-0.015
12,-0.0061,0.0408,0.0030,-0.57,0.63,0.19,0.012,-0.094,0.058,-0.038
12,-0.0059,0.0424,0.0031,-0.58,0.63,0.19,0.012,0.135,0.385,-0.134
12,-0.0045,0.0404,0.0033,-0.56,0.62,0.19,0.009,-0.212,-0.486,0.008
12,-0.0054,0.0359,0.0033,-0.52,0.63,0.19,0.009,0.245,-0.039,-0.027
12,-0.0016,0.0079,-0.0008,-0.30,0.59,0.19,0.009,-0.193,-0.074,-0.022
12,-0.0015,0.0012,-0.0010,-0.25,0.59,0.19,0.009,0.011,-0.156,0.005
12,-0.0048,-0.0221,-0.0014,-0.07,0.62,0.18,0.009,0.127,0.201,0.028
12,-0.0035,-0.0167,-0.0008,-0.12,0.61,0.18,0.010,-0.089,-0.170,0.216
12,0.0002,-0.0212,-0.0010,-0.08,0.58,0.18,0.010,0.005,-0.404,-0.057
12,0.0003,-0.0228,-0.0013,-0.07,0.58,0.18,0.010,0.044,-0.094,0.056
12,-0.0089,-0.0386,-0.0019,0.04,0.65,0.18,0.010,0.224,-0.195,-0.241
12,-0.0158,-0.0432,-0.0025,0.07,0.70,0.19,0.010,-0.036,0.250,0.073
12,-0.0140,-0.0415,-0.0023,0.05,0.69,0.18,0.014,-0.158,-0.326,-0.126
12,-0.0109,-0.0689,-0.0046,0.26,0.66,0.18,0.014,-0.114,-0.102,0.013
12,-0.0059,-0.0743,0.0060,0.29,0.62,0.18,0.014,0.114,-0.152,-0.104
12,-0.0052,-0.1238,-0.0008,0.68,0.62,0.17,0.014,-0.304,-0.198,0.074
12,-0.0052,-0.1256,-0.0007,0.67,0.62,0.17,0.014,-0.168,-0.125,-0.031
12,-0.0058,-0.1138,0.0028,0.56,0.62,0.18,0.009,0.130,-0.006,-0.204
12,-0.0059,-0.1155,0.0029,0.56,0.62,0.18,0.009,0.085,-0.099,0.119
12,-0.0044,-0.1105,-0.0003,0.51,0.61,0.17,0.009,-0.147,-0.333,-0.153
12,-0.0042,-0.1014,0.0010,0.43,0.61,0.18,0.009,-0.121,-0.132,0.105
12,-0.0040,-0.1027,0.0010,0.43,0.61,0.18,0.009,0.041,0.356,0.039
12,-0.0040,-0.1038,0.0012,0.43,0.61,0.18,0.009,-0.026,-0.199,0.439
12,-0.0024,-0.0991,0.0024,0.37,0.60,0.17,0.009,0.061,0.080,-0.080
12,0.0016,-0.0955,-0.0011,0.34,0.56,0.17,0.009,0.069,-0.197,-0.101
12,-0.0046,-0.0912,-0.0005,0.29,0.61,0.18,0.009,-0.170,0.293,0.099
12,-0.0046,-0.0923,-0.0005,0.29,0.61,0.18,0.009,-0.050,-0.168,-0.052
13,-0.0030,-0.0864,0.0004,0.24,0.60,0.17,0.011,-0.212,-0.295,0.184
13,-0.0028,-0.0871,0.0003,0.23,0.60,0.18,0.011,-0.109,0.210,0.217
13,-0.0027,-0.0845,0.0020,0.20,0.60,0.18,0.011,0.129,-0.210,-0.238
13,-0.0001,-0.0844,0.0022,0.19,0.58,0.17,0.011,0.075,0.029,0.056
13,-0.0014,-0.0758,0.0031,0.11,0.59,0.18,0.011,0.030,-0.264,-0.012
13,-0.0011,-0.0772,0.0030,0.11,0.59,0.17,0.007,-0.118,-0.118,-0.154
13,-0.0010,-0.0638,0.0045,-0.00,0.59,0.17,0.007,-0.073,-0.180,-0.010
13,0.0027,-0.0624,-0.0050,-0.01,0.56,0.17,0.007,0.155,0.144,0.214
13,0.0049,-0.0570,-0.0045,-0.06,0.54,0.17,0.007,-0.185,-0.290,0.091
13,-0.0025,-0.0541,-0.0041,-0.09,0.60,0.17,0.007,0.060,-0.075,-0.147
13,-0.0011,-0.0551,-0.0043,-0.08,0.59,0.17,0.012,-0.234,-0.006,0.269
13,-0.0012,-0.0561,-0.0045,-0.08,0.59,0.18,0.012,0.100,0.105,0.290
13,-0.0014,-0.0570,0.0010,-0.08,0.59,0.18,0.012,0.101,0.131,-0.071
13,-0.0112,-0.0714,-0.0003,0.03,0.67,0.19,0.012,-0.059,-0.421,-0.025
13,-0.0069,-0.0824,-0.0016,0.11,0.63,0.18,0.012,-0.169,0.246,-0.062
13,-0.0100,-0.0772,-0.0009,0.06,0.66,0.19,0.011,0.131,0.176,-0.083
13,-0.0106,-0.1044,-0.0041,0.28,0.66,0.19,0.011,-0.306,0.234,0.293
13,-0.0077,-0.0946,0.0003,0.19,0.64,0.18,0.011,0.042,0.097,0.072
13,-0.0096,-0.0994,-0.0001,0.22,0.65,0.19,0.011,-0.187,0.241,0.339
13,-0.0091,-0.0863,0.0019,0.11,0.65,0.19,0.011,-0.003,-0.134,0.004
13,-0.0085,-0.0905,0.0017,0.13,0.64,0.18,0.010,-0.306,0.185,-0.226
13,-0.0079,-0.0768,0.0040,0.02,0.63,0.19,0.010,-0.015,-0.013,0.195
13,-0.0072,-0.0790,0.0019,0.03,0.63,0.18,0.010,0.037,0.093,0.116
