time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,-0.0033,-0.0197,0.0132,0.0019,0.0050,0.0074,-0.45,-0.09,0.13,0,4.012,0.240,-0.105,0.003,0.000,-0.008,1.001,0.000,0.000,0.000,0.0140,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2400,0.9350,2.1590,1.0080,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
100,-0.0026,-0.0192,0.0139,0.0054,0.0062,0.0090,-0.44,-0.12,0.14,0,4.006,0.061,-0.017,-0.159,-0.001,-0.010,1.001,0.000,0.000,0.000,0.0110,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2400,0.9350,2.1590,1.0080,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
201,-0.0021,-0.0186,0.0131,0.0070,0.0081,0.0034,-0.51,-0.14,0.14,0,4.012,-0.114,0.035,0.246,-0.002,-0.011,1.002,0.000,0.000,0.000,0.0090,7,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2410,0.9470,0.0000,1.0110,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
303,-0.0024,-0.0177,0.0113,0.0043,0.0100,-0.0059,-0.46,-0.12,0.14,0,4.001,0.014,0.246,-0.239,-0.002,-0.010,0.997,0.000,0.000,0.000,0.0140,3,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2410,0.9470,0.0000,1.0110,2.7090,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,-0.0024,-0.0175,0.0124,0.0033,0.0103,0.0003,-0.50,-0.11,0.14,0,4.012,0.152,0.046,-0.170,0.001,-0.009,1.000,0.000,0.000,0.000,0.0130,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2430,0.9430,0.0000,1.0110,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
506,-0.0024,-0.0192,0.0127,0.0027,-0.0010,0.0020,-0.47,-0.07,0.14,0,4.001,-0.146,-0.121,-0.264,0.000,-0.011,1.000,0.000,0.000,0.000,0.0130,-10,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2430,0.9430,0.0000,1.0110,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
607,-0.0034,-0.0252,0.0129,-0.0026,-0.0329,0.0021,-0.31,-0.03,0.14,0,4.012,-0.191,-0.185,0.050,-0.003,-0.008,1.000,0.000,0.000,0.000,0.0110,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2430,0.9280,0.0000,1.0110,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
707,-0.0036,-0.0248,0.0123,-0.0039,-0.0249,-0.0017,-0.24,-0.07,0.14,0,4.006,-0.141,-0.183,-0.042,-0.000,-0.010,0.999,0.000,0.000,0.000,0.0100,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2430,0.9280,0.0000,1.0110,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
809,-0.0022,-0.0287,0.0111,0.0043,-0.0424,-0.0072,-0.27,-0.09,0.13,0,4.012,0.080,0.115,-0.131,-0.000,-0.007,0.998,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2400,0.9410,0.0000,1.0110,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
910,-0.0024,-0.0270,0.0105,0.0027,-0.0253,-0.0088,-0.33,-0.11,0.13,0,4.001,-0.154,0.243,0.129,-0.002,-0.006,0.999,0.000,0.000,0.000,0.0140,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.2400,0.9410,0.0000,1.0110,2.7100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
