time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
25412,0.0080,-0.0629,0.3133,0.0004,0.0398,0.0110,1.07,0.35,-1.63,0,3.579,4.288,-1.444,0.866,0.003,-0.012,0.998,0.000,0.000,0.000,0.3150,-3,0,3.34,-1.09,0.61,-0.0421,-0.0337,0.3153
25534,0.0088,-0.0627,0.3147,-0.0008,0.0268,0.0129,1.25,0.30,-1.59,0,3.574,-2.280,-4.916,1.276,0.001,-0.011,0.993,0.000,0.000,0.000,0.3130,0,0,3.49,-1.15,0.18,-0.0393,-0.0214,0.3291
25656,0.0087,-0.0597,0.3138,-0.0035,0.0205,0.0038,1.19,0.37,-1.51,0,3.574,-2.830,-0.750,1.223,0.002,-0.011,0.995,0.000,0.000,0.000,0.3130,0,0,3.20,-1.76,0.29,-0.0420,-0.0308,0.3221
25777,0.0064,-0.0587,0.3135,-0.0117,0.0112,-0.0010,1.05,0.46,-1.45,0,3.568,-1.098,3.885,0.234,0.000,-0.012,0.994,0.000,0.000,0.000,0.3130,0,2,2.85,-1.86,0.43,-0.0489,-0.0500,0.3158
25898,0.0067,-0.0582,0.3115,-0.0135,0.0029,-0.0115,0.98,0.38,-1.44,0,3.574,-2.994,3.792,-1.504,0.007,-0.009,0.999,0.000,0.000,0.000,0.3130,1,0,2.24,-1.17,-0.16,-0.0392,-0.0228,0.3331
26020,0.0034,-0.0605,0.3117,-0.0219,-0.0103,-0.0097,0.83,0.21,-1.53,0,3.568,-3.098,0.971,-2.108,0.006,-0.011,0.998,0.000,0.000,0.000,0.3120,0,0,1.76,-0.65,-0.52,-0.0381,-0.0200,0.3170
26141,0.0028,-0.0647,0.3104,-0.0227,-0.0248,-0.0134,0.66,0.10,-1.62,0,3.574,-6.162,1.157,-3.058,0.007,-0.008,1.003,0.000,0.000,0.000,0.3120,0,2,1.39,-0.53,-0.77,-0.0393,-0.0273,0.3136
26262,0.0012,-0.0649,0.3105,-0.0244,-0.0272,-0.0090,0.25,0.03,-1.72,0,3.563,-8.583,2.821,-3.171,0.003,-0.005,1.003,0.000,0.000,0.000,0.3080,2,0,0.44,-0.37,-1.33,-0.0393,-0.0196,0.3148
26383,-0.0025,-0.0684,0.3088,-0.0292,-0.0327,-0.0128,-0.27,-0.13,-1.86,0,3.568,-5.777,5.026,-6.095,0.006,-0.005,1.007,0.000,0.000,0.000,0.3080,0,0,-0.61,-0.01,-1.74,-0.0393,-0.0206,0.3111
26505,-0.0034,-0.0715,0.3078,-0.0263,-0.0330,-0.0117,-0.55,-0.39,-2.16,0,3.568,-6.210,1.891,-8.161,0.005,-0.005,1.005,0.000,0.000,0.000,0.3040,2,0,-1.31,0.59,-2.49,-0.0385,-0.0211,0.3101
26626,-0.0068,-0.0724,0.3070,-0.0271,-0.0265,-0.0102,-0.78,-0.47,-2.57,0,3.568,-3.939,0.429,-11.969,0.006,-0.003,1.007,0.000,0.000,0.000,0.3040,0,0,-2.04,0.74,-3.53,-0.0403,-0.0230,0.3094
26746,-0.0082,-0.0758,0.3050,-0.0231,-0.0242,-0.0141,-0.99,-0.51,-3.14,0,3.563,5.216,0.581,-13.922,0.003,-0.006,1.005,0.000,0.000,0.000,0.3020,0,0,-2.54,0.73,-4.98,-0.0373,-0.0192,0.3084
26867,-0.0083,-0.0758,0.3039,-0.0161,-0.0140,-0.0127,-0.78,-0.50,-3.84,0,3.568,2.533,-0.928,-14.865,0.001,-0.010,1.004,0.000,0.000,0.000,0.3020,0,0,-1.93,0.74,-6.65,-0.0314,-0.0101,0.3070
26989,-0.0081,-0.0734,0.3025,-0.0109,-0.0030,-0.0147,-0.70,-0.49,-4.56,0,3.563,0.214,-0.075,-10.783,0.001,-0.012,1.005,0.000,0.000,0.000,0.3030,0,0,-1.65,0.57,-8.44,-0.0229,0.0021,0.3063
27111,-0.0084,-0.0712,0.3022,-0.0059,0.0074,-0.0105,-0.71,-0.38,-5.13,0,3.568,3.709,-8.830,-7.443,0.004,-0.007,1.005,0.000,0.000,0.000,0.3030,-1,0,-1.63,0.52,-9.76,-0.0125,0.0165,0.3067
27231,-0.0063,-0.0701,0.3022,0.0027,0.0143,-0.0055,-0.46,-0.10,-5.52,0,3.563,7.392,-1.692,-5.351,0.000,-0.012,1.003,0.000,0.000,0.000,0.3060,-4,0,-0.90,-0.73,-10.55,-0.0376,-0.0167,0.3152
27352,-0.0052,-0.0701,0.3014,0.0061,0.0165,-0.0068,-0.10,-0.10,-5.79,0,3.568,6.034,-1.120,-3.943,0.007,-0.011,1.009,0.000,0.000,0.000,0.3060,-1,0,-0.03,-0.91,-11.13,-0.0377,-0.0146,0.3180
27473,-0.0040,-0.0635,0.3034,0.0088,0.0283,0.0067,0.24,-0.18,-5.98,0,3.563,7.661,-6.851,-2.200,-0.002,-0.015,0.999,0.000,0.000,0.000,0.3050,-1,-1,0.71,-1.03,-11.60,-0.0380,-0.0145,0.3177
27595,-0.0002,-0.0607,0.3035,0.0164,0.0299,0.0060,0.56,0.09,-6.10,0,3.568,8.936,-3.684,-0.769,0.000,-0.013,0.999,0.000,0.000,0.000,0.3050,0,-1,1.60,-1.80,-11.90,-0.0375,-0.0144,0.3179
27716,0.0014,-0.0580,0.3045,0.0168,0.0281,0.0098,0.97,0.28,-6.13,0,3.563,3.508,-6.077,1.547,0.000,-0.011,0.993,0.000,0.000,0.000,0.3050,-4,0,2.61,-2.18,-12.05,-0.0372,-0.0149,0.3183
27838,0.0030,-0.0593,0.3026,0.0151,0.0153,-0.0032,1.08,0.59,-6.09,0,3.563,0.737,-1.225,1.549,0.004,-0.012,0.998,0.000,0.000,0.000,0.3050,1,0,2.88,-2.86,-11.73,-0.0372,-0.0129,0.3202
27960,0.0041,-0.0549,0.3035,0.0092,0.0120,-0.0004,1.19,0.52,-6.05,0,3.563,0.066,1.699,1.005,0.004,-0.006,1.000,0.000,0.000,0.000,0.3030,0,0,2.86,-2.91,-11.71,-0.0373,-0.0134,0.3185
28081,0.0045,-0.0546,0.3022,0.0049,0.0043,-0.0069,1.21,0.47,-5.98,0,3.563,-0.651,1.192,1.680,0.001,-0.012,1.000,0.000,0.000,0.000,0.3030,2,0,2.86,-2.71,-11.58,-0.0464,-0.0211,0.3125
28202,0.0043,-0.0577,0.3023,-0.0009,-0.0120,-0.0057,1.19,0.40,-5.89,0,3.558,-4.479,2.133,1.375,0.004,-0.006,1.002,0.000,0.000,0.000,0.2990,1,0,2.52,-2.37,-11.39,-0.0383,-0.0144,0.3269
28324,0.0040,-0.0617,0.3009,-0.0056,-0.0280,-0.0100,1.05,0.37,-5.84,0,3.563,-8.397,1.509,0.503,0.001,-0.013,1.004,0.000,0.000,0.000,0.2990,3,0,1.86,-2.03,-11.26,-0.0367,-0.0135,0.3122
