time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
12141,-0.0011,-0.0021,0.0132,-0.32,0.02,1.08,0.170,-1.116,1.312,-1.791,0.0950,0.0118,0.0045,-0.0125,1.0049,0.0000,0.0000,0.3000,-0.0005,-0.0174
12151,-0.0010,-0.0063,0.0136,-0.30,0.01,1.06,0.170,-1.801,1.539,-2.206,0.0951,0.0098,0.0065,-0.0171,1.0080,0.0000,0.0000,0.3000,-0.0005,-0.0175
12161,-0.0010,-0.0058,0.0138,-0.30,0.00,1.05,0.170,-1.637,0.410,-1.485,0.0957,0.0105,0.0051,-0.0154,1.0021,0.0000,0.0000,0.3000,-0.0005,-0.0175
12171,-0.0007,-0.0116,0.0139,-0.27,-0.01,1.03,0.170,0.001,0.711,-1.297,0.0957,0.0104,0.0080,-0.0129,1.0039,0.0000,0.0000,0.3000,-0.0005,-0.0177
12180,0.0012,-0.0086,0.0142,-0.30,-0.03,1.02,0.170,-0.876,-0.010,-1.750,0.0957,0.0103,0.0070,-0.0133,1.0003,0.0000,0.0000,0.3000,-0.0005,-0.0178
12191,0.0013,-0.0081,0.0138,-0.32,-0.04,1.00,0.170,-1.492,0.181,-1.787,0.0957,0.0103,0.0081,-0.0123,1.0004,0.0000,0.0000,0.3000,-0.0005,-0.0178
12200,0.0013,-0.0076,0.0145,-0.33,-0.04,0.98,0.170,-1.996,0.498,-1.956,0.0951,0.0098,0.0087,-0.0117,1.0021,0.0000,0.0000,0.3000,-0.0005,-0.0179
12211,0.0014,-0.0070,0.0149,-0.33,-0.05,0.96,0.170,-1.564,1.921,-2.385,0.0946,0.0105,0.0061,-0.0130,1.0049,0.0000,0.0000,0.3000,-0.0004,-0.0180
12220,-0.0004,-0.0077,0.0152,-0.33,-0.04,0.94,0.170,-3.140,0.316,-1.633,0.0947,0.0100,0.0077,-0.0163,1.0038,0.0000,0.0000,0.3000,-0.0004,-0.0181
12231,-0.0020,-0.0048,0.0153,-0.36,-0.04,0.92,0.170,-1.701,0.935,-2.178,0.0947,0.0100,0.0046,-0.0176,1.0021,0.0000,0.0000,0.3000,-0.0005,-0.0181
12241,-0.0015,-0.0055,0.0136,-0.37,-0.06,0.90,0.170,-2.642,0.180,-2.443,0.0953,0.0101,0.0068,-0.0184,1.0029,0.0000,0.0000,0.3000,-0.0005,-0.0182
12250,-0.0014,-0.0049,0.0139,-0.38,-0.07,0.88,0.170,-2.696,-0.131,-2.617,0.0953,0.0101,0.0075,-0.0169,1.0024,0.0000,0.0000,0.3000,-0.0005,-0.0182
12261,0.0006,-0.0038,0.0143,-0.42,-0.09,0.86,0.171,-0.355,-0.635,-3.301,0.0953,0.0100,0.0067,-0.0172,1.0015,0.0000,0.0000,0.3000,-0.0005,-0.0182
12270,0.0007,-0.0030,0.0147,-0.43,-0.10,0.84,0.171,-2.404,-1.377,-2.698,0.0947,0.0101,0.0044,-0.0156,0.9998,0.0000,0.0000,0.3000,-0.0005,-0.0183
12281,0.0009,-0.0023,0.0149,-0.45,-0.10,0.81,0.171,-3.018,-0.322,-2.618,0.0947,0.0101,0.0050,-0.0158,1.0001,0.0000,0.0000,0.3000,-0.0005,-0.0183
12290,-0.0009,-0.0014,0.0144,-0.48,-0.08,0.78,0.171,-0.596,-0.383,-3.272,0.0947,0.0101,0.0071,-0.0166,1.0002,0.0000,0.0000,0.3000,-0.0005,-0.0183
12301,-0.0008,-0.0006,0.0147,-0.49,-0.08,0.75,0.171,-1.793,-0.212,-2.314,0.0959,0.0101,0.0051,-0.0137,1.0008,0.0000,0.0000,0.3000,-0.0005,-0.0183
12310,-0.0007,0.0003,0.0149,-0.51,-0.07,0.72,0.170,-3.470,0.132,-2.118,0.0953,0.0102,0.0017,-0.0161,1.0003,0.0000,0.0000,0.3000,-0.0005,-0.0183
12321,0.0032,0.0012,0.0149,-0.53,-0.09,0.69,0.170,0.538,0.281,-2.462,0.0953,0.0102,0.0037,-0.0166,1.0033,0.0000,0.0000,0.3000,-0.0005,-0.0183
12330,0.0012,0.0023,0.0149,-0.55,-0.07,0.66,0.170,-3.519,-0.511,-2.131,0.0953,0.0103,0.0038,-0.0144,1.0047,0.0000,0.0000,0.3000,-0.0005,-0.0183
12340,0.0014,0.0032,0.0112,-0.57,-0.08,0.64,0.170,-1.484,1.192,-3.023,0.0953,0.0103,0.0037,-0.0172,1.0014,0.0000,0.0000,0.3000,-0.0004,-0.0182
12350,0.0015,0.0042,0.0112,-0.59,-0.08,0.61,0.170,-0.906,-0.341,-2.754,0.0954,0.0078,0.0017,-0.0167,0.9988,0.0000,0.0000,0.3000,-0.0004,-0.0182
12360,0.0016,0.0052,0.0113,-0.59,-0.08,0.59,0.167,-0.715,0.471,-2.908,0.0953,0.0104,0.0006,-0.0163,0.9962,0.0000,0.0000,0.3000,-0.0004,-0.0182
12370,0.0019,-0.0018,0.0116,-0.56,-0.08,0.57,0.167,-2.953,0.514,-2.111,0.0954,0.0104,0.0020,-0.0122,0.9987,0.0000,0.0000,0.3000,-0.0004,-0.0182
12380,0.0018,0.0071,0.0120,-0.63,-0.08,0.54,0.167,-0.566,0.366,-2.412,0.0954,0.0105,0.0069,-0.0128,1.0003,0.0000,0.0000,0.3000,-0.0004,-0.0181
12391,0.0019,0.0081,0.0015,-0.65,-0.08,0.51,0.167,-0.412,0.452,-2.890,0.0954,0.0107,0.0049,-0.0141,0.9985,0.0000,0.0000,0.3000,-0.0004,-0.0180
12400,0.0021,0.0093,0.0014,-0.66,-0.09,0.48,0.167,-3.069,0.270,-2.835,0.0954,0.0108,0.0018,-0.0151,1.0019,0.0000,0.0000,0.3000,-0.0003,-0.0179
12410,0.0022,0.0104,0.0011,-0.68,-0.09,0.46,0.170,-0.008,-0.889,-2.904,0.0961,0.0108,0.0022,-0.0139,1.0042,0.0000,0.0000,0.3000,-0.0003,-0.0178
12420,0.0024,0.0116,0.0009,-0.69,-0.09,0.44,0.170,-1.099,-0.980,-2.557,0.0974,0.0107,0.0082,-0.0121,1.0038,0.0000,0.0000,0.3000,-0.0003,-0.0177
12430,0.0046,0.0125,0.0009,-0.70,-0.11,0.41,0.170,1.972,-1.927,-3.511,0.0946,0.0113,0.0064,-0.0153,1.0026,0.0000,0.0000,0.3000,-0.0002,-0.0176
12440,0.0085,0.0130,0.0013,-0.71,-0.14,0.38,0.170,3.520,-3.196,-3.674,0.0958,0.0111,0.0052,-0.0178,1.0048,0.0000,0.0000,0.3000,-0.0002,-0.0175
12450,-0.0001,0.0155,0.0014,-0.73,-0.07,0.35,0.170,2.095,-2.315,-3.591,0.0969,0.0108,0.0021,-0.0183,1.0048,0.0000,0.0000,0.3000,-0.0002,-0.0173
12460,0.0036,0.0155,0.0017,-0.72,-0.08,0.32,0.168,2.540,-1.630,-3.375,0.0979,0.0150,0.0041,-0.0170,1.0019,0.0000,0.0000,0.3000,-0.0001,-0.0171
12470,0.0069,0.0153,0.0023,-0.69,-0.08,0.29,0.168,6.086,-2.491,-3.697,0.0980,0.0153,0.0034,-0.0171,1.0049,0.0000,0.0000,0.3000,-0.0001,-0.0170
12481,0.0100,0.0287,0.0023,-0.73,-0.07,0.25,0.168,2.046,-3.212,-3.381,0.0978,0.0128,0.0058,-0.0185,1.0044,0.0000,0.0000,0.3000,0.0000,-0.0167
12491,0.0102,0.0299,-0.0017,-0.71,-0.05,0.21,0.168,2.503,-1.171,-4.417,0.0982,0.0131,0.0047,-0.0159,1.0050,0.0000,0.0000,0.3000,0.0001,-0.0164
12500,0.0093,0.0226,-0.0012,-0.62,-0.03,0.18,0.168,1.158,0.804,-4.037,0.0983,0.0133,0.0069,-0.0179,1.0067,0.0000,0.0000,0.3000,0.0002,-0.0162
12510,0.0102,0.0240,-0.0009,-0.57,-0.01,0.14,0.170,3.051,-1.214,-4.351,0.0983,0.0137,0.0044,-0.0176,1.0072,0.0000,0.0000,0.3000,0.0003,-0.0159
12520,0.0102,0.0250,-0.0005,-0.54,0.02,0.11,0.170,1.337,-1.818,-3.547,0.0984,0.0140,0.0095,-0.0184,1.0081,0.0000,0.0000,0.3000,0.0004,-0.0157
12530,0.0097,0.0262,-0.0001,-0.52,0.04,0.06,0.170,2.088,-0.257,-3.557,0.0985,0.0143,0.0067,-0.0170,1.0077,0.0000,0.0000,0.3000,0.0005,-0.0154
12542,0.0097,0.0271,0.0023,-0.51,0.04,0.02,0.170,0.781,-0.844,-3.175,0.0986,0.0146,0.0046,-0.0155,1.0063,0.0000,0.0000,0.3000,0.0006,-0.0152
12551,0.0096,0.0280,0.0029,-0.50,0.05,-0.02,0.170,1.442,-2.122,-2.623,0.0984,0.0129,0.0052,-0.0180,1.0077,0.0000,0.0000,0.3000,0.0007,-0.0149
12561,0.0095,0.0289,0.0036,-0.49,0.06,-0.06,0.169,1.625,-2.873,-2.621,0.0982,0.0153,0.0049,-0.0182,1.0084,0.0000,0.0000,0.3000,0.0008,-0.0146
12570,0.0088,0.0239,0.0044,-0.43,0.07,-0.09,0.169,2.110,-0.150,-2.648,0.0987,0.0156,0.0032,-0.0178,1.0049,0.0000,0.0000,0.3000,0.0009,-0.0143
12580,0.0078,0.0309,0.0050,-0.45,0.08,-0.12,0.169,4.311,1.774,-3.657,0.0986,0.0120,0.0013,-0.0190,1.0016,0.0000,0.0000,0.3000,0.0010,-0.0140
12590,0.0088,0.0315,0.0041,-0.43,0.10,-0.15,0.169,2.864,1.274,-3.834,0.0986,0.0135,0.0011,-0.0183,1.0042,0.0000,0.0000,0.3000,0.0011,-0.0137
12600,0.0082,0.0210,0.0049,-0.34,0.12,-0.17,0.169,1.979,0.263,-3.287,0.0980,0.0125,0.0003,-0.0148,1.0027,0.0000,0.0000,0.3000,0.0012,-0.0135
12610,0.0078,0.0252,0.0058,-0.35,0.12,-0.20,0.169,0.930,3.916,-2.942,0.0986,0.0147,0.0025,-0.0149,0.9999,0.0000,0.0000,0.3000,0.0012,-0.0133
12620,0.0056,0.0223,0.0063,-0.30,0.12,-0.24,0.169,-1.020,4.320,-2.782,0.0988,0.0151,0.0030,-0.0169,1.0033,0.0000,0.0000,0.3000,0.0013,-0.0130
12630,0.0070,0.0283,0.0065,-0.31,0.11,-0.28,0.169,-2.688,1.242,-3.048,0.0988,0.0154,0.0009,-0.0173,1.0087,0.0000,0.0000,0.3000,0.0014,-0.0128
12640,0.0070,0.0292,0.0055,-0.31,0.11,-0.31,0.169,1.398,2.553,-3.368,0.0989,0.0165,0.0041,-0.0157,1.0055,0.0000,0.0000,0.3000,0.0014,-0.0125
12650,0.0068,0.0297,0.0057,-0.30,0.08,-0.34,0.169,-2.551,1.602,-2.562,0.0989,0.0174,0.0063,-0.0170,1.0062,0.0000,0.0000,0.3000,0.0015,-0.0122
12660,0.0066,0.0326,0.0058,-0.32,0.05,-0.37,0.166,-0.678,-1.063,-2.108,0.0990,0.0195,0.0070,-0.0144,1.0038,0.0000,0.0000,0.3000,0.0016,-0.0118
12670,0.0066,0.0348,0.0061,-0.34,0.02,-0.40,0.166,0.998,0.762,-2.589,0.0991,0.0199,0.0067,-0.0157,1.0014,0.0000,0.0000,0.3000,0.0016,-0.0115
12681,0.0065,0.0407,0.0067,-0.38,0.01,-0.43,0.166,0.398,-3.908,-1.977,0.0985,0.0196,0.0072,-0.0197,1.0014,0.0000,0.0000,0.3000,0.0017,-0.0111
12690,0.0065,0.0413,-0.0012,-0.39,-0.00,-0.46,0.166,2.921,-1.023,-2.508,0.0983,0.0216,0.0058,-0.0163,1.0046,0.0000,0.0000,0.3000,0.0018,-0.0107
12700,0.0046,0.0397,-0.0006,-0.39,0.02,-0.48,0.166,2.658,-3.789,-2.337,0.0987,0.0190,0.0069,-0.0156,1.0061,0.0000,0.0000,0.3000,0.0018,-0.0103
12710,0.0038,0.0451,-0.0002,-0.40,0.03,-0.50,0.170,5.706,0.447,-1.926,0.0980,0.0186,0.0031,-0.0129,1.0047,0.0000,0.0000,0.3000,0.0019,-0.0098
12720,0.0050,0.0366,0.0001,-0.33,0.06,-0.52,0.170,3.586,-1.706,-1.348,0.0980,0.0193,0.0019,-0.0121,1.0020,0.0000,0.0000,0.3000,0.0019,-0.0095
12730,0.0026,0.0351,0.0003,-0.28,0.10,-0.55,0.170,4.016,-3.592,-1.454,0.0979,0.0211,0.0066,-0.0208,1.0013,0.0000,0.0000,0.3000,0.0019,-0.0091
12740,0.0024,0.0365,0.0046,-0.25,0.11,-0.57,0.170,4.581,-0.096,-1.582,0.0978,0.0238,0.0069,-0.0209,1.0046,0.0000,0.0000,0.3000,0.0020,-0.0087
12750,0.0019,0.0411,0.0051,-0.23,0.14,-0.59,0.170,4.827,3.684,-2.063,0.0983,0.0255,0.0056,-0.0134,1.0024,0.0000,0.0000,0.3000,0.0020,-0.0083
12761,0.0012,0.0485,0.0055,-0.23,0.15,-0.61,0.167,0.621,2.266,-1.721,0.0984,0.0245,0.0025,-0.0171,1.0020,0.0000,0.0000,0.3000,0.0020,-0.0078
12771,0.0025,0.0523,0.0057,-0.20,0.15,-0.62,0.167,3.450,5.218,-2.277,0.0980,0.0232,0.0024,-0.0139,1.0044,0.0000,0.0000,0.3000,0.0020,-0.0073
12780,0.0026,0.0482,0.0060,-0.15,0.15,-0.64,0.167,0.837,1.047,-1.698,0.0992,0.0244,0.0045,-0.0139,1.0033,0.0000,0.0000,0.3000,0.0020,-0.0068
12790,0.0010,0.0431,0.0016,-0.08,0.13,-0.66,0.167,-1.310,1.085,-1.700,0.0993,0.0237,0.0038,-0.0148,1.0035,0.0000,0.0000,0.3000,0.0020,-0.0064
12800,0.0045,0.0454,0.0019,-0.08,0.08,-0.67,0.167,-0.308,3.550,-1.477,0.0993,0.0250,0.0083,-0.0189,1.0067,0.0000,0.0000,0.3000,0.0021,-0.0060
12810,0.0042,0.0420,0.0021,-0.03,0.04,-0.70,0.169,3.046,5.378,-1.550,0.0994,0.0244,0.0073,-0.0138,1.0057,0.0000,0.0000,0.3000,0.0021,-0.0055
12820,0.0042,0.0449,0.0024,-0.05,0.03,-0.71,0.169,2.714,3.154,-0.581,0.0992,0.0260,0.0068,-0.0165,1.0072,0.0000,0.0000,0.3000,0.0022,-0.0051
12830,0.0044,0.0417,0.0028,-0.05,0.01,-0.73,0.169,2.187,3.919,-0.602,0.1002,0.0257,0.0034,-0.0175,1.0066,0.0000,0.0000,0.3000,0.0022,-0.0047
12840,0.0035,0.0455,0.0045,-0.07,-0.03,-0.74,0.169,-0.533,-3.059,-0.496,0.1004,0.0264,0.0033,-0.0180,1.0075,0.0000,0.0000,0.3000,0.0023,-0.0042
12849,0.0066,0.0434,0.0051,-0.02,-0.09,-0.76,0.169,-1.245,-4.666,-0.361,0.1002,0.0259,0.0027,-0.0155,1.0057,0.0000,0.0000,0.3000,0.0023,-0.0038
12860,0.0070,0.0442,0.0057,0.01,-0.13,-0.76,0.171,0.264,-4.835,-0.764,0.0987,0.0272,0.0035,-0.0142,1.0046,0.0000,0.0000,0.3000,0.0024,-0.0033
12870,0.0066,0.0410,0.0064,0.04,-0.15,-0.77,0.171,3.626,-0.290,-0.453,0.0987,0.0277,0.0051,-0.0185,1.0045,0.0000,0.0000,0.3000,0.0025,-0.0029
12880,0.0018,0.0438,0.0071,0.02,-0.07,-0.78,0.171,2.814,-1.219,0.092,0.1001,0.0274,0.0061,-0.0182,1.0039,0.0000,0.0000,0.3000,0.0025,-0.0025
12890,0.0019,0.0438,0.0125,0.01,-0.03,-0.78,0.171,3.450,-3.526,0.114,0.0995,0.0267,0.0046,-0.0198,1.0061,0.0000,0.0000,0.3000,0.0025,-0.0021
12901,0.0062,0.0415,0.0131,0.03,-0.03,-0.79,0.171,2.113,-4.001,0.029,0.0984,0.0268,0.0084,-0.0187,1.0056,0.0000,0.0000,0.3000,0.0026,-0.0016
12910,0.0044,0.0379,0.0137,0.10,-0.01,-0.79,0.169,-0.658,-4.321,-0.124,0.0984,0.0272,0.0075,-0.0164,1.0047,0.0000,0.0000,0.3000,0.0026,-0.0013
12920,0.0038,0.0372,0.0141,0.13,0.01,-0.79,0.169,-1.366,-1.256,-0.008,0.0982,0.0267,0.0042,-0.0176,1.0043,0.0000,0.0000,0.3000,0.0026,-0.0009
12930,0.0003,0.0368,0.0145,0.16,0.07,-0.79,0.169,1.176,-1.897,-0.203,0.0982,0.0270,0.0040,-0.0171,1.0064,0.0000,0.0000,0.3000,0.0026,-0.0005
12940,-0.0004,0.0336,0.0121,0.18,0.11,-0.79,0.169,1.047,2.100,0.202,0.0986,0.0255,0.0043,-0.0172,1.0020,0.0000,0.0000,0.3000,0.0026,-0.0002
12952,-0.0006,0.0333,0.0126,0.16,0.16,-0.79,0.169,1.045,0.197,-0.070,0.0995,0.0254,0.0055,-0.0200,1.0039,0.0000,0.0000,0.3000,0.0026,0.0002
12960,0.0004,0.0271,0.0132,0.20,0.15,-0.79,0.169,3.660,1.555,0.026,0.0978,0.0257,0.0045,-0.0150,1.0018,0.0000,0.0000,0.3000,0.0026,0.0004
12971,0.0033,0.0255,0.0137,0.22,0.15,-0.79,0.169,7.842,3.248,-0.335,0.0978,0.0260,0.0082,-0.0182,1.0006,0.0000,0.0000,0.3000,0.0027,0.0007
12980,-0.0029,0.0255,0.0142,0.23,0.17,-0.79,0.169,4.056,5.080,0.294,0.0984,0.0256,0.0058,-0.0191,0.9998,0.0000,0.0000,0.3000,0.0026,0.0009
12990,-0.0028,0.0251,0.0107,0.24,0.16,-0.79,0.169,0.677,1.484,0.421,0.0990,0.0254,0.0060,-0.0192,1.0006,0.0000,0.0000,0.3000,0.0026,0.0012
13000,-0.0012,0.0227,0.0110,0.29,0.12,-0.79,0.169,3.678,1.095,-0.251,0.1000,0.0292,0.0051,-0.0209,0.9959,0.0000,0.0000,0.3000,0.0026,0.0014
13010,0.0007,0.0208,0.0112,0.37,0.08,-0.79,0.169,-2.790,2.254,0.811,0.1000,0.0295,0.0044,-0.0172,0.9991,0.0000,0.0000,0.3000,0.0026,0.0016
13020,0.0037,0.0319,0.0112,0.32,0.01,-0.78,0.169,1.598,3.655,0.004,0.0996,0.0295,0.0039,-0.0189,1.0028,0.0000,0.0000,0.3000,0.0026,0.0019
13030,0.0037,0.0313,0.0112,0.32,-0.00,-0.78,0.169,-3.603,-1.150,0.665,0.0996,0.0298,0.0049,-0.0157,1.0043,0.0000,0.0000,0.3000,0.0027,0.0023
13040,0.0023,0.0300,0.0083,0.37,-0.02,-0.78,0.169,-2.482,4.003,0.498,0.1000,0.0299,0.0043,-0.0150,1.0043,0.0000,0.0000,0.3000,0.0027,0.0026
13050,0.0023,0.0294,0.0080,0.34,-0.03,-0.77,0.169,-5.175,-3.938,1.279,0.0997,0.0303,0.0036,-0.0130,1.0056,0.0000,0.0000,0.3000,0.0027,0.0028
13060,0.0036,0.0280,0.0078,0.33,-0.06,-0.77,0.167,-0.469,-0.940,1.922,0.0998,0.0306,0.0088,-0.0139,1.0022,0.0000,0.0000,0.3000,0.0028,0.0031
13070,0.0026,0.0281,0.0080,0.31,-0.07,-0.76,0.167,0.071,-2.827,1.094,0.0998,0.0309,0.0057,-0.0144,1.0021,0.0000,0.0000,0.3000,0.0028,0.0034
13080,0.0027,0.0276,0.0084,0.26,-0.08,-0.75,0.167,-1.983,-1.580,2.072,0.0998,0.0311,0.0093,-0.0142,1.0067,0.0000,0.0000,0.3000,0.0028,0.0037
13090,0.0028,0.0271,0.0013,0.23,-0.05,-0.74,0.167,-2.839,-3.589,2.344,0.0999,0.0314,0.0077,-0.0152,1.0047,0.0000,0.0000,0.3000,0.0028,0.0040
13099,0.0029,0.0267,0.0018,0.23,-0.04,-0.72,0.167,1.654,-5.007,1.980,0.0999,0.0317,0.0050,-0.0163,1.0030,0.0000,0.0000,0.3000,0.0029,0.0042
13109,0.0030,0.0263,0.0021,0.23,-0.01,-0.71,0.168,3.577,-8.237,1.797,0.1002,0.0314,0.0030,-0.0186,1.0039,0.0000,0.0000,0.3000,0.0029,0.0045
13120,0.0030,0.0259,0.0023,0.20,0.00,-0.69,0.168,2.707,-5.385,2.708,0.0993,0.0312,0.0049,-0.0209,1.0031,0.0000,0.0000,0.3000,0.0029,0.0047
13129,0.0038,0.0240,0.0029,0.19,0.04,-0.66,0.168,-0.846,-3.802,2.562,0.0980,0.0310,0.0040,-0.0205,1.0035,0.0000,0.0000,0.3000,0.0030,0.0050
13140,0.0007,0.0220,0.0014,0.24,0.11,-0.64,0.168,1.397,-0.666,2.491,0.0994,0.0314,0.0016,-0.0146,0.9997,0.0000,0.0000,0.3000,0.0030,0.0052
13150,-0.0037,0.0202,0.0017,0.28,0.22,-0.62,0.168,1.615,-0.636,2.329,0.0993,0.0308,0.0028,-0.0128,1.0002,0.0000,0.0000,0.3000,0.0029,0.0054
13160,0.0005,0.0205,0.0021,0.29,0.25,-0.60,0.168,-1.530,0.701,3.069,0.1013,0.0306,0.0032,-0.0106,1.0001,0.0000,0.0000,0.3000,0.0029,0.0056
13170,-0.0000,0.0173,0.0024,0.32,0.26,-0.57,0.168,-0.695,1.872,3.132,0.0984,0.0311,0.0040,-0.0102,1.0027,0.0000,0.0000,0.3000,0.0029,0.0058
13180,0.0059,0.0157,0.0028,0.35,0.22,-0.55,0.168,-0.771,4.334,2.464,0.0994,0.0311,0.0023,-0.0123,1.0023,0.0000,0.0000,0.3000,0.0030,0.0059
13190,-0.0042,0.0163,0.0012,0.36,0.28,-0.52,0.168,-1.516,3.105,3.000,0.1015,0.0306,0.0041,-0.0175,1.0060,0.0000,0.0000,0.3000,0.0030,0.0061
13200,-0.0011,0.0150,0.0013,0.35,0.23,-0.49,0.168,-3.478,1.432,3.668,0.1015,0.0307,0.0074,-0.0150,1.0045,0.0000,0.0000,0.3000,0.0030,0.0063
13211,0.0054,0.0123,0.0014,0.35,0.17,-0.47,0.168,1.573,3.266,3.246,0.1016,0.0308,0.0086,-0.0145,1.0041,0.0000,0.0000,0.3000,0.0030,0.0064
13220,0.0051,0.0117,0.0016,0.33,0.14,-0.44,0.168,-0.526,2.536,3.865,0.1017,0.0317,0.0094,-0.0157,1.0080,0.0000,0.0000,0.3000,0.0031,0.0065
13230,0.0049,0.0111,0.0019,0.33,0.11,-0.41,0.168,0.185,-0.577,3.791,0.1017,0.0318,0.0090,-0.0167,1.0087,0.0000,0.0000,0.3000,0.0031,0.0066
13240,0.0049,0.0131,0.0014,0.29,0.08,-0.37,0.168,2.008,-0.197,3.919,0.1018,0.0319,0.0066,-0.0158,1.0093,0.0000,0.0000,0.3000,0.0032,0.0067
13250,0.0048,0.0126,0.0019,0.29,0.07,-0.33,0.168,3.424,0.436,3.392,0.1002,0.0318,0.0115,-0.0176,1.0065,0.0000,0.0000,0.3000,0.0032,0.0069
13260,0.0046,0.0121,0.0024,0.29,0.05,-0.30,0.169,1.839,-0.056,3.821,0.1007,0.0321,0.0061,-0.0150,1.0063,0.0000,0.0000,0.3000,0.0032,0.0070
13270,-0.0009,0.0108,0.0031,0.30,0.08,-0.25,0.169,-0.266,-1.077,3.560,0.1017,0.0315,0.0047,-0.0142,1.0084,0.0000,0.0000,0.3000,0.0032,0.0071
13279,0.0008,0.0109,0.0040,0.31,0.07,-0.21,0.169,2.018,-0.320,2.695,0.1018,0.0316,0.0051,-0.0112,1.0082,0.0000,0.0000,0.3000,0.0032,0.0072
13290,0.0040,0.0079,0.0062,0.35,0.05,-0.18,0.169,-0.050,0.781,3.757,0.1018,0.0316,0.0028,-0.0119,1.0070,0.0000,0.0000,0.3000,0.0033,0.0073
13300,0.0039,0.0073,0.0069,0.34,0.07,-0.14,0.169,-0.120,-0.068,3.542,0.1018,0.0317,0.0015,-0.0132,1.0079,0.0000,0.0000,0.3000,0.0033,0.0073
13310,0.0038,0.0067,0.0075,0.36,0.08,-0.11,0.167,1.656,0.520,3.643,0.1019,0.0317,0.0082,-0.0152,1.0099,0.0000,0.0000,0.3000,0.0034,0.0074
13319,0.0037,0.0061,0.0083,0.37,0.08,-0.08,0.167,0.574,-0.160,3.195,0.1013,0.0327,0.0059,-0.0158,1.0130,0.0000,0.0000,0.3000,0.0034,0.0075
13330,0.0035,0.0055,0.0091,0.36,0.08,-0.04,0.167,0.890,2.590,3.746,0.1002,0.0327,0.0055,-0.0169,1.0111,0.0000,0.0000,0.3000,0.0034,0.0075
13340,0.0014,0.0081,0.0055,0.34,0.09,0.00,0.167,2.495,2.052,3.001,0.1003,0.0331,0.0066,-0.0142,1.0089,0.0000,0.0000,0.3000,0.0035,0.0076
13350,-0.0026,0.0070,0.0063,0.36,0.09,0.04,0.167,-1.091,0.294,3.165,0.1020,0.0292,0.0077,-0.0159,1.0080,0.0000,0.0000,0.3000,0.0034,0.0077
13361,-0.0022,0.0077,0.0073,0.35,0.08,0.07,0.169,-5.940,0.127,3.824,0.1009,0.0320,0.0053,-0.0189,1.0088,0.0000,0.0000,0.3000,0.0034,0.0078
13370,0.0034,-0.0060,0.0085,0.44,0.02,0.10,0.169,-5.188,1.005,3.649,0.1004,0.0296,0.0032,-0.0195,1.0072,0.0000,0.0000,0.3000,0.0034,0.0077
13380,-0.0002,0.0025,0.0096,0.39,0.03,0.14,0.169,-3.224,-0.263,3.165,0.1010,0.0273,0.0072,-0.0223,1.0073,0.0000,0.0000,0.3000,0.0034,0.0077
13390,-0.0019,-0.0060,0.0114,0.42,0.03,0.18,0.169,-1.325,-1.323,2.759,0.1005,0.0276,0.0062,-0.0160,1.0052,0.0000,0.0000,0.3000,0.0034,0.0077
13400,-0.0001,-0.0141,0.0122,0.41,0.01,0.21,0.169,-3.254,0.085,2.561,0.0999,0.0276,0.0056,-0.0163,1.0059,0.0000,0.0000,0.3000,0.0034,0.0075
13410,-0.0018,-0.0136,0.0131,0.34,0.02,0.25,0.164,-4.488,-0.606,2.672,0.1019,0.0265,0.0047,-0.0161,1.0082,0.0000,0.0000,0.3000,0.0034,0.0074
13420,-0.0035,-0.0134,0.0138,0.32,0.03,0.28,0.164,-1.502,0.607,2.615,0.1014,0.0266,0.0081,-0.0137,1.0039,0.0000,0.0000,0.3000,0.0034,0.0073
13430,0.0030,-0.0176,0.0145,0.33,-0.01,0.30,0.164,-0.348,-2.195,2.136,0.1014,0.0283,0.0069,-0.0145,1.0054,0.0000,0.0000,0.3000,0.0034,0.0071
13439,0.0013,-0.0168,0.0030,0.29,0.00,0.33,0.164,-3.791,-1.279,2.343,0.1014,0.0280,0.0045,-0.0136,1.0085,0.0000,0.0000,0.3000,0.0034,0.0069
13450,0.0013,-0.0115,0.0036,0.22,0.01,0.36,0.164,-2.721,-2.462,2.272,0.1004,0.0283,0.0047,-0.0159,1.0032,0.0000,0.0000,0.3000,0.0034,0.0068
13460,0.0012,-0.0119,0.0044,0.21,0.01,0.38,0.165,-1.647,-3.487,2.041,0.1017,0.0276,0.0083,-0.0164,1.0044,0.0000,0.0000,0.3000,0.0034,0.0067
13469,-0.0023,-0.0112,0.0048,0.19,0.06,0.41,0.165,-0.133,-3.943,1.884,0.1002,0.0286,0.0091,-0.0172,1.0053,0.0000,0.0000,0.3000,0.0034,0.0066
13480,0.0022,-0.0137,0.0054,0.17,0.04,0.43,0.165,1.924,-4.397,1.942,0.1014,0.0282,0.0047,-0.0189,1.0059,0.0000,0.0000,0.3000,0.0034,0.0064
13490,-0.0032,-0.0100,0.0010,0.12,0.11,0.46,0.165,1.160,-4.893,2.031,0.1003,0.0273,0.0036,-0.0205,1.0051,0.0000,0.0000,0.3000,0.0034,0.0063
