time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
2,0.8729,0.1957,0.0146,0.0038,-0.0064,0.0105,-1.47,0.03,-36.95,0,0.016,-0.188,-0.035,-0.038,0.003,-0.028,1.001,0.000,0.000,0.000
2,0.8736,0.1966,0.0147,0.0071,-0.0012,0.0105,-1.45,0.06,-36.91,0,0.013,-0.052,0.269,0.034,0.002,-0.029,1.000,0.000,0.000,0.000
2,0.8729,0.1957,0.0149,0.0030,-0.0062,0.0106,-1.45,0.05,-36.88,0,0.013,-0.183,-0.013,-0.095,0.002,-0.028,1.000,0.000,0.000,0.000
3,0.8720,0.1956,0.0150,-0.0022,-0.0066,0.0107,-1.44,0.02,-36.84,0,0.013,-0.074,-0.080,-0.293,0.002,-0.026,1.001,0.000,0.000,0.000
3,0.8722,0.1955,0.0151,-0.0014,-0.0069,0.0107,-1.48,0.05,-36.81,0,0.013,-0.041,0.309,-0.208,0.002,-0.029,1.000,0.000,0.000,0.000
3,0.8726,0.1949,0.0152,0.0009,-0.0099,0.0107,-1.47,0.04,-36.77,0,0.013,-0.188,0.128,0.008,0.003,-0.028,0.998,0.000,0.000,0.000
3,0.8726,0.1960,0.0143,0.0007,-0.0039,0.0058,-1.54,0.10,-36.74,0,0.015,0.029,0.031,0.190,0.001,-0.028,1.000,0.000,0.000,0.000
3,0.8726,0.1957,0.0144,0.0009,-0.0056,0.0058,-1.51,0.08,-36.70,0,0.015,-0.055,-0.350,-0.166,0.002,-0.029,0.998,0.000,0.000,0.000
3,0.8723,0.1978,0.0145,-0.0007,0.0061,0.0060,-1.50,0.06,-36.67,0,0.015,0.051,0.111,-0.326,0.002,-0.027,1.003,0.000,0.000,0.000
3,0.8723,0.1970,0.0145,-0.0009,0.0015,0.0062,-1.53,0.10,-36.63,0,0.015,-0.162,0.170,-0.382,0.003,-0.026,1.000,0.000,0.000,0.000
3,0.8725,0.1966,0.0146,0.0003,-0.0011,0.0060,-1.54,0.10,-36.60,0,0.015,-0.142,-0.087,-0.323,0.002,-0.028,0.999,0.000,0.000,0.000
3,0.8722,0.1976,0.0148,-0.0014,0.0044,0.0069,-1.54,0.09,-36.57,0,0.014,-0.110,0.247,-0.243,0.002,-0.029,1.001,0.000,0.000,0.000
3,0.8724,0.1978,0.0149,-0.0007,0.0049,0.0068,-1.47,0.01,-36.53,0,0.014,-0.105,0.060,-0.162,0.003,-0.025,1.002,0.000,0.000,0.000
3,0.8723,0.1978,0.0150,-0.0008,0.0048,0.0069,-1.53,0.09,-36.50,0,0.014,0.065,0.053,-0.177,0.002,-0.026,0.999,0.000,0.000,0.000
3,0.8728,0.1955,0.0151,0.0021,-0.0082,0.0073,-1.45,0.09,-36.46,0,0.014,-0.138,0.182,-0.135,0.002,-0.026,0.998,0.000,0.000,0.000
3,0.8722,0.1976,0.0152,-0.0014,0.0036,0.0074,-1.46,0.05,-36.43,0,0.014,-0.235,0.224,0.027,-0.001,-0.027,1.001,0.000,0.000,0.000
4,0.8712,0.1962,0.0147,-0.0071,-0.0045,0.0049,-1.45,0.04,-36.39,0,0.010,0.145,-0.106,-0.432,0.001,-0.025,1.001,0.000,0.000,0.000
4,0.8720,0.1959,0.0148,-0.0022,-0.0062,0.0051,-1.49,0.02,-36.36,0,0.010,-0.119,-0.065,-0.301,0.003,-0.028,1.002,0.000,0.000,0.000
4,0.8721,0.1956,0.0149,-0.0016,-0.0076,0.0053,-1.48,0.02,-36.32,0,0.010,0.141,0.169,-0.237,0.003,-0.027,1.001,0.000,0.000,0.000
4,0.8729,0.1960,0.0149,0.0032,-0.0049,0.0051,-1.51,0.09,-36.29,0,0.010,0.091,-0.180,-0.106,0.002,-0.028,0.998,0.000,0.000,0.000
4,0.8728,0.1958,0.0129,0.0021,-0.0058,-0.0058,-1.50,0.04,-36.26,0,0.010,0.035,-0.124,-0.262,0.002,-0.029,0.998,0.000,0.000,0.000
4,0.8719,0.1972,0.0128,-0.0026,0.0021,-0.0056,-1.48,0.07,-36.22,0,0.011,-0.158,0.273,-0.210,0.001,-0.027,0.999,0.000,0.000,0.000
4,0.8727,0.1964,0.0128,0.0016,-0.0025,-0.0053,-1.49,0.01,-36.19,0,0.011,-0.303,0.181,-0.045,0.002,-0.029,1.002,0.000,0.000,0.000
4,0.8719,0.1964,0.0127,-0.0026,-0.0024,-0.0052,-1.48,0.06,-36.15,0,0.011,-0.042,-0.095,-0.254,0.001,-0.028,1.000,0.000,0.000,0.000
4,0.8730,0.1958,0.0127,0.0038,-0.0057,-0.0051,-1.55,0.10,-36.12,0,0.011,-0.136,-0.160,0.140,-0.000,-0.027,1.000,0.000,0.000,0.000
4,0.8721,0.1963,0.0127,-0.0017,-0.0032,-0.0052,-1.48,0.01,-36.08,0,0.011,0.212,0.106,0.020,0.001,-0.028,1.001,0.000,0.000,0.000
4,0.8724,0.1982,0.0119,-0.0001,0.0069,-0.0090,-1.48,0.04,-36.05,0,0.012,-0.140,-0.020,-0.121,0.003,-0.024,1.001,0.000,0.000,0.000
4,0.8729,0.1957,0.0118,0.0027,-0.0070,-0.0086,-1.53,0.07,-36.01,0,0.012,-0.196,0.054,0.059,0.005,-0.025,0.998,0.000,0.000,0.000
4,0.8724,0.1961,0.0118,-0.0003,-0.0049,-0.0085,-1.51,0.09,-35.97,0,0.012,0.038,0.038,-0.203,0.002,-0.026,1.000,0.000,0.000,0.000
4,0.8725,0.1973,0.0117,0.0002,0.0019,-0.0084,-1.50,0.07,-35.94,0,0.012,-0.128,-0.106,-0.060,0.001,-0.028,1.000,0.000,0.000,0.000
4,0.8719,0.1972,0.0118,-0.0032,0.0013,-0.0074,-1.46,0.02,-35.91,0,0.012,0.010,0.268,-0.447,0.001,-0.029,1.000,0.000,0.000,0.000
4,0.8721,0.1968,0.0117,-0.0018,-0.0010,-0.0073,-1.49,0.09,-35.87,0,0.013,-0.208,0.020,-0.191,0.002,-0.026,1.000,0.000,0.000,0.000
4,0.8725,0.1955,0.0116,0.0006,-0.0079,-0.0073,-1.48,0.04,-35.84,0,0.013,0.072,-0.158,-0.103,0.002,-0.026,1.002,0.000,0.000,0.000
4,0.8717,0.1969,0.0116,-0.0037,-0.0002,-0.0072,-1.45,0.02,-35.81,0,0.013,-0.033,0.271,-0.088,-0.000,-0.027,1.002,0.000,0.000,0.000
4,0.8724,0.1961,0.0115,0.0004,-0.0046,-0.0072,-1.54,0.09,-35.77,0,0.013,-0.187,-0.124,-0.035,0.001,-0.026,1.001,0.000,0.000,0.000
5,0.8724,0.1950,0.0114,0.0004,-0.0103,-0.0072,-1.54,0.09,-35.74,0,0.013,-0.075,0.229,-0.344,0.003,-0.026,0.998,0.000,0.000,0.000
5,0.8723,0.1977,0.0121,-0.0003,0.0046,-0.0037,-1.48,0.01,-35.70,0,0.014,-0.130,0.259,-0.012,0.001,-0.028,1.000,0.000,0.000,0.000
5,0.8723,0.1978,0.0120,-0.0001,0.0047,-0.0036,-1.51,0.01,-35.67,0,0.014,-0.267,0.396,-0.056,0.002,-0.028,1.002,0.000,0.000,0.000
5,0.8728,0.1955,0.0120,0.0028,-0.0080,-0.0031,-1.50,0.04,-35.63,0,0.014,0.064,0.062,0.035,-0.000,-0.025,1.001,0.000,0.000,0.000
5,0.8732,0.1960,0.0120,0.0047,-0.0047,-0.0029,-1.50,0.02,-35.60,0,0.014,-0.238,0.002,-0.157,0.000,-0.025,1.000,0.000,0.000,0.000
5,0.8726,0.1962,0.0128,0.0011,-0.0033,0.0016,-1.50,0.01,-35.57,0,0.014,-0.061,-0.113,-0.135,0.002,-0.026,0.998,0.000,0.000,0.000
5,0.8729,0.1960,0.0128,0.0030,-0.0047,0.0015,-1.47,0.03,-35.53,0,0.010,-0.150,-0.189,-0.144,0.001,-0.026,0.999,0.000,0.000,0.000
5,0.8731,0.1958,0.0129,0.0038,-0.0054,0.0017,-1.48,0.03,-35.50,0,0.010,0.154,0.153,-0.585,0.002,-0.026,1.000,0.000,0.000,0.000
5,0.8724,0.1956,0.0129,-0.0004,-0.0066,0.0019,-1.49,0.09,-35.46,0,0.010,0.063,0.153,-0.321,0.003,-0.031,1.000,0.000,0.000,0.000
5,0.8727,0.1956,0.0129,0.0013,-0.0059,0.0020,-1.46,0.01,-35.43,0,0.010,-0.078,-0.069,-0.235,0.002,-0.029,0.999,0.000,0.000,0.000
5,0.8716,0.1967,0.0129,-0.0050,0.0005,0.0020,-1.50,0.05,-35.40,0,0.010,-0.204,-0.312,-0.157,0.001,-0.026,0.999,0.000,0.000,0.000
5,0.8726,0.1951,0.0117,0.0010,-0.0083,-0.0046,-1.50,0.09,-35.36,0,0.014,-0.155,0.249,-0.233,0.002,-0.028,0.997,0.000,0.000,0.000
5,0.8724,0.1963,0.0116,-0.0001,-0.0012,-0.0046,-1.51,0.09,-35.33,0,0.014,0.091,-0.003,-0.119,0.002,-0.030,0.997,0.000,0.000,0.000
5,0.8717,0.1968,0.0116,-0.0040,0.0013,-0.0045,-1.51,0.09,-35.30,0,0.014,-0.173,0.072,0.192,0.002,-0.028,1.000,0.000,0.000,0.000
5,0.8718,0.1970,0.0115,-0.0032,0.0018,-0.0046,-1.49,0.05,-35.26,0,0.014,-0.346,-0.113,-0.098,0.003,-0.023,1.001,0.000,0.000,0.000
5,0.8718,0.1971,0.0126,-0.0031,0.0018,0.0011,-1.47,0.02,-35.23,0,0.014,-0.130,0.148,0.219,0.004,-0.026,1.001,0.000,0.000,0.000
5,0.8723,0.1962,0.0126,-0.0004,-0.0032,0.0010,-1.48,0.02,-35.20,0,0.015,0.056,0.149,-0.308,0.003,-0.027,0.999,0.000,0.000,0.000
5,0.8726,0.1954,0.0126,0.0011,-0.0075,0.0007,-1.49,0.01,-35.16,0,0.015,-0.072,0.235,-0.280,0.002,-0.026,1.000,0.000,0.000,0.000
5,0.8727,0.1957,0.0126,0.0017,-0.0061,0.0007,-1.55,0.09,-35.13,0,0.015,-0.226,-0.115,-0.074,0.001,-0.026,1.001,0.000,0.000,0.000
6,0.8730,0.1957,0.0126,0.0033,-0.0058,0.0006,-1.41,0.01,-35.10,0,0.015,0.125,-0.152,-0.383,0.001,-0.028,1.002,0.000,0.000,0.000
6,0.8723,0.1977,0.0126,-0.0002,0.0059,0.0008,-1.55,0.09,-35.06,0,0.015,0.021,0.106,-0.100,0.000,-0.027,1.001,0.000,0.000,0.000
6,0.8719,0.1942,0.0137,-0.0024,-0.0142,0.0067,-1.45,0.01,-35.03,0,0.013,-0.060,0.046,-0.213,0.000,-0.027,1.001,0.000,0.000,0.000
6,0.8723,0.1977,0.0138,0.0002,0.0059,0.0070,-1.46,0.04,-35.00,0,0.013,0.067,0.157,-0.436,0.001,-0.028,0.998,0.000,0.000,0.000
6,0.8725,0.1950,0.0139,0.0013,-0.0094,0.0073,-1.46,0.01,-34.97,0,0.013,-0.065,-0.184,-0.107,0.002,-0.027,0.998,0.000,0.000,0.000
6,0.8718,0.1955,0.0140,-0.0025,-0.0063,0.0074,-1.49,0.01,-34.94,0,0.013,-0.034,-0.020,-0.126,0.002,-0.025,1.000,0.000,0.000,0.000
6,0.8725,0.1950,0.0141,0.0014,-0.0087,0.0076,-1.52,0.01,-34.90,0,0.013,0.038,-0.081,-0.267,0.002,-0.029,1.003,0.000,0.000,0.000
6,0.8729,0.1955,0.0137,0.0031,-0.0056,0.0051,-1.54,0.10,-34.87,0,0.014,-0.013,0.057,-0.303,0.001,-0.030,1.000,0.000,0.000,0.000
6,0.8732,0.1960,0.0137,0.0049,-0.0026,0.0053,-1.47,0.04,-34.84,0,0.014,0.245,-0.282,-0.443,0.001,-0.029,1.000,0.000,0.000,0.000
6,0.8720,0.1976,0.0138,-0.0019,0.0061,0.0053,-1.51,0.09,-34.81,0,0.014,0.047,0.019,-0.317,0.001,-0.027,0.999,0.000,0.000,0.000
6,0.8721,0.1956,0.0139,-0.0014,-0.0056,0.0054,-1.53,0.09,-34.77,0,0.014,-0.173,0.224,-0.271,0.000,-0.028,1.001,0.000,0.000,0.000
6,0.8719,0.1970,0.0139,-0.0026,0.0025,0.0054,-1.47,0.02,-34.74,0,0.014,-0.033,0.033,-0.267,0.003,-0.029,1.000,0.000,0.000,0.000
6,0.8721,0.1973,0.0140,-0.0012,0.0041,0.0056,-1.50,0.09,-34.71,0,0.013,0.050,-0.211,0.011,0.001,-0.027,1.000,0.000,0.000,0.000
6,0.8726,0.1955,0.0141,0.0013,-0.0064,0.0059,-1.46,0.05,-34.68,0,0.013,-0.230,0.199,-0.187,0.002,-0.027,1.000,0.000,0.000,0.000
6,0.8717,0.1968,0.0142,-0.0035,0.0009,0.0060,-1.46,0.05,-34.64,0,0.013,0.208,0.239,-0.313,0.004,-0.026,0.999,0.000,0.000,0.000
6,0.8720,0.1957,0.0142,-0.0022,-0.0055,0.0061,-1.47,0.06,-34.61,0,0.013,-0.143,0.330,0.160,0.003,-0.028,0.998,0.000,0.000,0.000
6,0.8718,0.1955,0.0138,-0.0029,-0.0063,0.0035,-1.50,0.05,-34.58,0,0.013,0.002,0.033,0.013,0.002,-0.030,1.002,0.000,0.000,0.000
6,0.8718,0.1958,0.0138,-0.0032,-0.0047,0.0037,-1.52,0.08,-34.54,0,0.010,-0.100,-0.133,-0.028,0.000,-0.028,0.999,0.000,0.000,0.000
6,0.8722,0.1965,0.0139,-0.0005,-0.0011,0.0037,-1.51,0.05,-34.51,0,0.010,-0.274,-0.101,0.163,0.003,-0.025,1.001,0.000,0.000,0.000
7,0.8720,0.1972,0.0139,-0.0019,0.0027,0.0037,-1.47,0.05,-34.47,0,0.010,-0.415,0.276,-0.358,0.003,-0.025,1.001,0.000,0.000,0.000
7,0.8724,0.1966,0.0139,0.0004,-0.0003,0.0037,-1.55,0.08,-34.44,0,0.010,0.019,-0.140,-0.301,0.003,-0.028,1.001,0.000,0.000,0.000
7,0.8718,0.1958,0.0140,-0.0025,-0.0050,0.0037,-1.53,0.05,-34.41,0,0.010,-0.131,-0.112,-0.178,0.004,-0.026,1.001,0.000,0.000,0.000
7,0.8722,0.1975,0.0123,-0.0002,0.0039,-0.0053,-1.47,0.04,-34.38,0,0.011,0.077,0.023,-0.295,0.003,-0.025,0.998,0.000,0.000,0.000
7,0.8725,0.1968,0.0123,0.0011,-0.0001,-0.0051,-1.51,0.04,-34.35,0,0.011,0.123,0.162,-0.309,0.004,-0.025,1.000,0.000,0.000,0.000
7,0.8719,0.1957,0.0122,-0.0017,-0.0062,-0.0051,-1.50,0.01,-34.32,0,0.011,0.240,0.049,-0.223,0.002,-0.026,1.000,0.000,0.000,0.000
7,0.8724,0.1963,0.0122,0.0012,-0.0023,-0.0049,-1.54,0.08,-34.28,0,0.011,-0.211,0.077,0.081,0.002,-0.027,1.000,0.000,0.000,0.000
7,0.8729,0.1957,0.0117,0.0043,-0.0058,-0.0072,-1.54,0.08,-34.25,0,0.011,0.117,-0.118,-0.485,0.002,-0.030,1.000,0.000,0.000,0.000
7,0.8722,0.1974,0.0116,0.0001,0.0038,-0.0069,-1.51,0.05,-34.22,0,0.016,-0.159,0.168,-0.119,0.002,-0.028,1.000,0.000,0.000,0.000
7,0.8722,0.1975,0.0116,0.0004,0.0039,-0.0070,-1.45,0.03,-34.19,0,0.016,0.160,0.235,0.093,0.004,-0.028,0.999,0.000,0.000,0.000
7,0.8723,0.1966,0.0115,0.0014,-0.0012,-0.0070,-1.49,0.01,-34.15,0,0.016,-0.193,-0.243,-0.068,0.003,-0.026,0.998,0.000,0.000,0.000
7,0.8720,0.1953,0.0114,-0.0005,-0.0083,-0.0069,-1.52,0.08,-34.12,0,0.016,-0.119,-0.022,-0.449,0.000,-0.027,1.000,0.000,0.000,0.000
7,0.8728,0.1958,0.0114,0.0041,-0.0056,-0.0069,-1.49,0.02,-34.09,0,0.016,0.084,-0.080,-0.384,0.003,-0.028,0.998,0.000,0.000,0.000
7,0.8719,0.1972,0.0133,-0.0009,0.0023,0.0038,-1.46,0.01,-34.06,0,0.015,0.217,-0.097,-0.043,0.001,-0.026,0.998,0.000,0.000,0.000
7,0.8728,0.1959,0.0134,0.0037,-0.0055,0.0039,-1.48,0.01,-34.03,0,0.015,-0.228,0.058,0.151,-0.000,-0.026,1.000,0.000,0.000,0.000
7,0.8726,0.1952,0.0134,0.0027,-0.0090,0.0039,-1.46,0.02,-33.99,0,0.015,0.087,0.171,-0.101,0.001,-0.025,1.001,0.000,0.000,0.000
7,0.8728,0.1956,0.0135,0.0040,-0.0068,0.0038,-1.46,0.02,-33.96,0,0.015,0.028,0.087,-0.497,0.005,-0.024,1.002,0.000,0.000,0.000
7,0.8724,0.1954,0.0141,0.0017,-0.0077,0.0070,-1.51,0.05,-33.93,0,0.015,-0.013,-0.235,0.074,0.004,-0.026,1.000,0.000,0.000,0.000
8,0.8725,0.1953,0.0142,0.0017,-0.0080,0.0069,-1.51,0.05,-33.90,0,0.013,-0.169,0.259,-0.295,0.002,-0.026,0.999,0.000,0.000,0.000
8,0.8725,0.1966,0.0143,0.0021,-0.0005,0.0068,-1.51,0.04,-33.87,0,0.013,0.122,0.181,-0.220,0.000,-0.025,0.999,0.000,0.000,0.000
8,0.8727,0.1964,0.0143,0.0030,-0.0010,0.0068,-1.51,0.05,-33.83,0,0.013,-0.230,-0.076,0.115,0.000,-0.024,0.998,0.000,0.000,0.000
8,0.8727,0.1964,0.0144,0.0030,-0.0009,0.0068,-1.48,0.09,-33.80,0,0.013,-0.119,0.106,-0.020,0.002,-0.026,1.000,0.000,0.000,0.000
8,0.8726,0.1966,0.0145,0.0021,-0.0002,0.0070,-1.53,0.07,-33.77,0,0.013,-0.083,-0.003,0.031,0.003,-0.027,1.002,0.000,0.000,0.000
8,0.8714,0.1965,0.0139,-0.0042,-0.0007,0.0035,-1.49,0.02,-33.73,0,0.011,-0.302,0.026,-0.202,0.001,-0.027,1.000,0.000,0.000,0.000
8,0.8724,0.1972,0.0139,0.0017,0.0031,0.0035,-1.54,0.09,-33.70,0,0.011,0.074,0.253,-0.255,0.002,-0.026,1.000,0.000,0.000,0.000
8,0.8728,0.1958,0.0140,0.0041,-0.0045,0.0036,-1.46,0.04,-33.67,0,0.011,0.037,-0.137,-0.187,0.002,-0.028,0.999,0.000,0.000,0.000
8,0.8722,0.1976,0.0140,0.0002,0.0057,0.0036,-1.47,0.05,-33.64,0,0.011,-0.297,-0.141,0.078,0.001,-0.030,1.000,0.000,0.000,0.000
8,0.8721,0.1955,0.0141,-0.0000,-0.0061,0.0037,-1.47,0.05,-33.61,0,0.011,-0.189,-0.092,-0.281,0.001,-0.028,1.000,0.000,0.000,0.000
8,0.8722,0.1959,0.0128,0.0003,-0.0034,-0.0027,-1.50,0.02,-33.58,0,0.012,-0.138,-0.029,-0.202,0.001,-0.027,1.001,0.000,0.000,0.000
8,0.8722,0.1959,0.0128,0.0004,-0.0035,-0.0026,-1.50,0.03,-33.54,0,0.012,-0.158,0.077,-0.291,0.003,-0.024,1.001,0.000,0.000,0.000
8,0.8730,0.1959,0.0128,0.0049,-0.0034,-0.0026,-1.54,0.09,-33.51,0,0.012,0.111,0.250,-0.097,0.002,-0.024,0.999,0.000,0.000,0.000
8,0.8728,0.1960,0.0127,0.0037,-0.0027,-0.0026,-1.42,0.02,-33.48,0,0.012,-0.062,0.038,-0.072,0.001,-0.026,1.000,0.000,0.000,0.000
8,0.8722,0.1976,0.0127,-0.0001,0.0053,-0.0026,-1.46,0.02,-33.45,0,0.012,-0.043,0.011,0.047,0.002,-0.027,1.000,0.000,0.000,0.000
8,0.8721,0.1946,0.0124,-0.0006,-0.0109,-0.0040,-1.50,0.04,-33.42,0,0.012,-0.254,0.199,-0.024,0.001,-0.031,1.003,0.000,0.000,0.000
8,0.8725,0.1952,0.0124,0.0014,-0.0074,-0.0039,-1.49,0.02,-33.39,0,0.012,-0.124,0.072,-0.060,0.001,-0.027,1.001,0.000,0.000,0.000
8,0.8726,0.1962,0.0124,0.0022,-0.0018,-0.0037,-1.45,0.01,-33.35,0,0.012,-0.236,-0.125,-0.310,0.000,-0.027,1.001,0.000,0.000,0.000
8,0.8729,0.1958,0.0123,0.0036,-0.0039,-0.0037,-1.52,0.07,-33.32,0,0.012,0.215,0.101,-0.134,0.001,-0.027,1.001,0.000,0.000,0.000
9,0.8726,0.1949,0.0123,0.0019,-0.0083,-0.0037,-1.51,0.09,-33.29,0,0.012,-0.182,-0.143,-0.307,0.002,-0.026,1.002,0.000,0.000,0.000
9,0.8723,0.1969,0.0121,0.0005,0.0028,-0.0042,-1.48,0.02,-33.26,0,0.013,0.078,-0.020,0.022,0.003,-0.027,1.000,0.000,0.000,0.000
9,0.8718,0.1970,0.0121,-0.0022,0.0028,-0.0039,-1.48,0.05,-33.23,0,0.013,-0.323,0.113,0.163,0.002,-0.027,0.997,0.000,0.000,0.000
9,0.8728,0.1956,0.0121,0.0027,-0.0050,-0.0036,-1.55,0.09,-33.19,0,0.013,0.123,-0.139,-0.184,0.002,-0.028,1.000,0.000,0.000,0.000
9,0.8722,0.1960,0.0121,-0.0004,-0.0029,-0.0035,-1.49,0.03,-33.16,0,0.013,-0.218,0.053,-0.460,0.003,-0.028,1.000,0.000,0.000,0.000
9,0.8723,0.1977,0.0120,0.0002,0.0066,-0.0033,-1.46,0.02,-33.14,0,0.013,-0.093,-0.309,0.071,0.002,-0.026,0.998,0.000,0.000,0.000
9,0.8729,0.1959,0.0125,0.0031,-0.0036,-0.0007,-1.50,0.02,-33.10,0,0.015,-0.060,-0.100,-0.089,0.002,-0.025,0.999,0.000,0.000,0.000
9,0.8727,0.1952,0.0124,0.0022,-0.0070,-0.0005,-1.52,0.10,-33.07,0,0.015,-0.160,0.154,0.495,0.002,-0.026,0.999,0.000,0.000,0.000
9,0.8732,0.1959,0.0124,0.0046,-0.0030,-0.0007,-1.51,0.06,-33.04,0,0.015,0.180,0.058,-0.536,0.002,-0.029,1.000,0.000,0.000,0.000
9,0.8720,0.1972,0.0125,-0.0020,0.0038,-0.0007,-1.50,0.10,-33.01,0,0.015,-0.051,0.097,-0.234,0.003,-0.027,1.000,0.000,0.000,0.000
9,0.8726,0.1966,0.0135,0.0014,0.0002,0.0048,-1.47,0.03,-32.98,0,0.015,-0.097,-0.226,-0.078,0.001,-0.025,1.000,0.000,0.000,0.000
9,0.8719,0.1971,0.0135,-0.0024,0.0026,0.0047,-1.47,0.03,-32.94,0,0.013,0.308,0.004,-0.321,0.001,-0.024,1.000,0.000,0.000,0.000
9,0.8728,0.1957,0.0136,0.0026,-0.0047,0.0047,-1.46,0.05,-32.91,0,0.013,0.146,0.112,-0.043,0.002,-0.028,1.000,0.000,0.000,0.000
9,0.8728,0.1957,0.0136,0.0028,-0.0048,0.0046,-1.44,0.02,-32.88,0,0.013,-0.040,0.095,0.023,0.001,-0.029,0.999,0.000,0.000,0.000
9,0.8723,0.1957,0.0137,-0.0000,-0.0045,0.0047,-1.53,0.11,-32.85,0,0.013,0.293,0.084,-0.178,0.003,-0.028,0.998,0.000,0.000,0.000
