time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
4999,0.8173,0.2029,0.0077,0.1804,0.3110,0.1159,-2.64,14.51,-16.66,0,3.753,91.803,92.864,9.039,0.013,-0.030,0.000,0.000,0.000,0.000
5049,0.7801,0.2534,-0.0113,-0.1277,0.5157,0.0139,1.35,11.32,-16.91,0,3.743,79.264,131.530,9.605,0.010,-0.037,0.000,0.000,0.000,0.000
5100,0.7635,0.2729,0.0095,-0.2744,0.4769,0.1456,6.49,4.90,-18.87,0,3.753,16.971,84.336,11.103,0.009,-0.029,0.000,0.000,0.000,0.000
5151,0.7393,0.2864,0.0157,-0.3904,0.3882,0.1650,8.18,1.24,-18.20,0,3.743,-28.997,71.885,2.847,0.017,-0.021,0.000,0.000,0.000,0.000
5203,0.6951,0.3056,0.0125,-0.5529,0.3385,0.1196,7.23,-1.57,-17.14,0,3.743,-37.363,112.350,-2.747,0.010,-0.017,0.000,0.000,0.000,0.000
5254,0.6553,0.3155,0.0073,-0.6264,0.2537,0.0792,5.62,-6.39,-16.31,0,3.727,-20.637,113.653,-0.603,0.013,-0.016,0.000,0.000,0.000,0.000
5305,0.6037,0.3259,0.0233,-0.6770,0.1706,0.1611,4.97,-11.66,-15.57,0,3.743,-12.068,42.773,0.647,0.022,-0.021,0.000,0.000,0.000,0.000
5355,0.5791,0.3259,0.0372,-0.5481,0.0623,0.2168,4.42,-14.59,-15.81,0,3.748,-52.277,-10.122,1.994,0.008,-0.016,0.000,0.000,0.000,0.000
5406,0.5644,0.3185,0.0591,-0.3789,-0.0551,0.2781,2.10,-14.94,-16.36,0,3.758,-56.766,-33.494,3.010,0.009,-0.003,0.000,0.000,0.000,0.000
5458,0.5699,0.3073,0.0742,-0.1671,-0.1430,0.2836,-0.79,-14.03,-16.97,0,3.753,-17.691,-69.662,4.209,-0.002,-0.007,0.000,0.000,0.000,0.000
5508,0.5818,0.2968,0.0878,0.0184,-0.1867,0.2752,-1.96,-11.11,-17.20,0,3.758,-13.642,-96.290,4.161,-0.007,-0.011,0.000,0.000,0.000,0.000
5559,0.6012,0.2826,0.0979,0.1780,-0.2202,0.2504,-2.67,-6.97,-17.20,0,3.748,-9.515,-79.183,2.958,-0.014,-0.013,0.000,0.000,0.000,0.000
5610,0.6162,0.2750,0.1051,0.2560,-0.2064,0.2179,-3.29,-2.78,-17.08,0,3.737,-31.938,-77.063,1.629,-0.013,-0.011,0.000,0.000,0.000,0.000
5662,0.6342,0.2645,0.1119,0.3062,-0.1913,0.1933,-4.75,0.99,-16.84,0,3.727,-14.562,-60.601,0.400,-0.017,-0.005,0.000,0.000,0.000,0.000
5713,0.6467,0.2573,0.1201,0.2984,-0.1458,0.1930,-5.58,3.93,-16.45,0,3.732,13.410,-32.495,-0.527,-0.015,-0.007,0.000,0.000,0.000,0.000
5764,0.6599,0.2520,0.1302,0.2726,-0.0884,0.1990,-5.07,5.88,-16.38,0,3.727,7.979,-6.132,-0.973,-0.011,-0.018,0.000,0.000,0.000,0.000
5815,0.6719,0.2499,0.1344,0.2370,-0.0294,0.1761,-4.68,6.26,-16.35,0,3.732,13.139,0.472,-1.286,-0.008,-0.020,0.000,0.000,0.000,0.000
5866,0.6811,0.2513,0.1435,0.1887,0.0309,0.1847,-4.08,6.27,-16.44,0,3.721,23.764,7.978,-2.145,-0.004,-0.021,0.000,0.000,0.000,0.000
5917,0.6894,0.2539,0.1462,0.1486,0.0798,0.1641,-2.91,5.90,-16.55,0,3.727,18.552,20.860,-1.896,-0.002,-0.021,0.000,0.000,0.000,0.000
5968,0.6951,0.2596,0.1547,0.1040,0.1221,0.1773,-1.95,4.93,-16.69,0,3.716,15.576,23.734,-4.212,0.001,-0.021,0.000,0.000,0.000,0.000
6018,0.6996,0.2653,0.1603,0.0689,0.1475,0.1769,-1.20,3.79,-16.87,0,3.727,14.997,20.827,-4.084,0.004,-0.022,0.000,0.000,0.000,0.000
6070,0.7024,0.2755,0.1697,0.0391,0.1761,0.1940,-0.45,2.74,-17.07,0,3.727,13.798,17.352,-2.778,0.005,-0.024,0.000,0.000,0.000,0.000
6121,0.7038,0.2828,0.1798,0.0171,0.1793,0.2109,0.31,1.81,-17.26,0,3.737,7.148,15.340,-2.342,0.007,-0.022,0.000,0.000,0.000,0.000
6172,0.7050,0.2915,0.1907,0.0038,0.1801,0.2235,0.72,0.99,-17.38,0,3.727,5.219,13.207,-2.184,0.008,-0.021,0.000,0.000,0.000,0.000
6223,0.7055,0.3000,0.2031,-0.0042,0.1752,0.2388,0.88,0.41,-17.45,0,3.743,1.419,6.533,-0.336,0.007,-0.017,0.000,0.000,0.000,0.000
6274,0.7055,0.3080,0.2152,-0.0078,0.1663,0.2420,1.03,-0.04,-17.50,0,3.737,-0.453,2.857,-0.379,0.005,-0.020,0.000,0.000,0.000,0.000
6325,0.7056,0.3157,0.2266,-0.0079,0.1566,0.2352,1.03,-0.23,-17.52,0,3.748,-2.708,1.839,-0.778,0.005,-0.017,0.000,0.000,0.000,0.000
6376,0.7053,0.3235,0.2382,-0.0079,0.1481,0.2291,0.93,-0.39,-17.54,0,3.732,-2.828,-0.551,0.998,0.003,-0.015,0.000,0.000,0.000,0.000
6427,0.7049,0.3297,0.2467,-0.0073,0.1369,0.2128,0.82,-0.41,-17.52,0,3.743,-5.085,-4.649,0.586,0.005,-0.021,0.000,0.000,0.000,0.000
6478,0.7048,0.3359,0.2571,-0.0057,0.1283,0.2046,0.62,-0.28,-17.49,0,3.732,-4.141,-3.004,0.447,0.004,-0.017,0.000,0.000,0.000,0.000
6529,0.7047,0.3413,0.2632,-0.0047,0.1196,0.1793,0.49,-0.15,-17.45,0,3.737,-4.106,-3.817,-0.032,0.005,-0.020,0.000,0.000,0.000,0.000
6580,0.7050,0.3480,0.2719,-0.0032,0.1180,0.1701,0.32,-0.06,-17.44,0,3.732,-4.948,-5.635,-0.124,0.007,-0.016,0.000,0.000,0.000,0.000
6630,0.7053,0.3532,0.2799,-0.0024,0.1137,0.1611,0.18,0.14,-17.42,0,3.743,-2.070,-5.463,0.621,0.006,-0.012,0.000,0.000,0.000,0.000
6682,0.7044,0.3585,0.2878,-0.0063,0.1118,0.1540,0.10,0.34,-17.40,0,3.732,-1.837,-3.480,0.157,0.003,-0.016,0.000,0.000,0.000,0.000
6732,0.7050,0.3632,0.2949,-0.0070,0.1096,0.1436,0.07,0.43,-17.38,0,3.743,-1.691,-3.554,0.599,0.006,-0.014,0.000,0.000,0.000,0.000
6784,0.7051,0.3660,0.3019,-0.0091,0.1034,0.1334,-0.01,0.53,-17.38,0,3.732,-0.414,-4.960,0.452,0.006,-0.017,0.000,0.000,0.000,0.000
6834,0.7036,0.3712,0.3081,-0.0159,0.1051,0.1230,-0.07,0.72,-17.38,0,3.743,-3.325,-2.611,0.383,0.007,-0.017,0.000,0.000,0.000,0.000
6885,0.7033,0.3764,0.3140,-0.0201,0.1074,0.1126,-0.22,0.85,-17.35,0,3.732,1.632,3.580,0.344,0.008,-0.014,0.000,0.000,0.000,0.000
6937,0.7014,0.3846,0.3210,-0.0279,0.1170,0.1080,-0.18,0.73,-17.34,0,3.737,3.281,-1.734,-0.106,0.008,-0.015,0.000,0.000,0.000,0.000
6987,0.6993,0.3890,0.3262,-0.0348,0.1163,0.0968,-0.06,0.76,-17.33,0,3.727,2.071,1.805,0.230,0.009,-0.016,0.000,0.000,0.000,0.000
7038,0.6967,0.3949,0.3302,-0.0424,0.1183,0.0834,0.03,0.74,-17.30,0,3.737,-0.932,0.962,0.794,0.004,-0.017,0.000,0.000,0.000,0.000
7089,0.6942,0.3993,0.3341,-0.0487,0.1162,0.0733,0.05,0.63,-17.27,0,3.721,-1.010,-1.103,0.896,0.008,-0.014,0.000,0.000,0.000,0.000
7140,0.6895,0.4060,0.3334,-0.0585,0.1194,0.0461,0.05,0.66,-17.23,0,3.732,2.523,0.940,1.091,0.007,-0.014,0.000,0.000,0.000,0.000
7191,0.6864,0.4115,0.3356,-0.0639,0.1191,0.0403,0.17,0.60,-17.18,0,3.721,2.912,4.153,1.040,0.008,-0.009,0.000,0.000,0.000,0.000
7242,0.6814,0.4168,0.3383,-0.0726,0.1177,0.0390,0.21,0.45,-17.14,0,3.727,-3.192,1.830,0.530,0.005,-0.016,0.000,0.000,0.000,0.000
7294,0.6794,0.4208,0.3402,-0.0732,0.1134,0.0356,0.15,0.37,-17.12,0,3.716,0.585,0.318,0.248,0.007,-0.017,0.000,0.000,0.000,0.000
7345,0.6731,0.4269,0.3390,-0.0816,0.1139,0.0206,0.23,0.35,-17.12,0,3.721,-1.257,2.440,0.882,0.007,-0.014,0.000,0.000,0.000,0.000
7397,0.6698,0.4313,0.3400,-0.0834,0.1105,0.0198,0.21,0.30,-17.08,0,3.716,-1.657,0.116,0.076,0.007,-0.016,0.000,0.000,0.000,0.000
