time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
0,-0.0052,-0.0000,0.0107,0.0025,0.0036,0.0061,-2.11,0.63,0.10,0,3.890,0.287,0.117,-0.220,0.010,-0.038,1.000,0.000,0.000,0.000,0.0110,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
100,-0.0055,0.0020,0.0111,0.0008,0.0118,0.0065,-2.09,0.64,0.09,0,3.901,0.038,0.051,-0.047,0.012,-0.036,1.002,0.000,0.000,0.000,0.0100,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
201,-0.0057,0.0054,0.0108,0.0002,0.0253,0.0037,-2.16,0.61,0.09,0,3.890,0.283,-0.127,-0.027,0.011,-0.038,1.000,0.000,0.000,0.000,0.0100,2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
302,-0.0062,0.0053,0.0106,-0.0026,0.0195,0.0023,-2.13,0.61,0.09,0,3.901,-0.115,-0.063,-0.195,0.012,-0.036,1.002,0.000,0.000,0.000,0.0080,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
403,-0.0057,0.0048,0.0095,0.0004,0.0122,-0.0032,-2.09,0.69,0.09,0,3.890,0.322,0.196,-0.234,0.013,-0.039,1.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
504,-0.0050,0.0044,0.0087,0.0051,0.0068,-0.0059,-2.05,0.64,0.09,0,3.901,0.187,-0.116,0.145,0.011,-0.039,0.999,0.000,0.000,0.000,0.0110,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
606,-0.0054,0.0057,0.0096,0.0024,0.0101,-0.0006,-2.03,0.63,0.09,0,3.890,0.180,-0.080,0.005,0.013,-0.036,0.998,0.000,0.000,0.000,0.0110,-2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
707,-0.0054,0.0043,0.0102,0.0025,0.0005,0.0025,-2.05,0.63,0.09,0,3.901,0.124,-0.184,-0.133,0.013,-0.038,0.998,0.000,0.000,0.000,0.0090,3,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
808,-0.0052,0.0056,0.0098,0.0034,0.0055,-0.0010,-1.95,0.64,0.09,0,3.890,-0.006,0.099,0.076,0.013,-0.038,1.002,0.000,0.000,0.000,0.0110,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
909,-0.0056,0.0049,0.0103,0.0011,0.0002,0.0024,-1.98,0.62,0.08,0,3.901,-0.152,-0.202,0.109,0.011,-0.039,0.997,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1011,-0.0054,0.0047,0.0099,0.0021,-0.0022,-0.0004,-1.97,0.65,0.09,0,3.890,0.078,-0.108,0.167,0.013,-0.040,0.999,0.000,0.000,0.000,0.0110,5,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
1112,-0.0056,0.0056,0.0104,0.0011,0.0011,0.0019,-1.96,0.66,0.09,0,3.901,0.090,0.001,-0.053,0.015,-0.038,1.000,0.000,0.000,0.000,0.0090,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1213,-0.0054,0.0047,0.0099,0.0029,-0.0047,-0.0006,-1.97,0.67,0.08,0,3.890,-0.079,0.011,-0.186,0.010,-0.036,1.000,0.000,0.000,0.000,0.0110,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1314,-0.0059,0.0041,0.0104,0.0004,-0.0086,0.0026,-1.96,0.66,0.09,0,3.901,-0.159,0.087,0.202,0.011,-0.040,1.000,0.000,0.000,0.000,0.0090,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1416,-0.0047,-0.0010,0.0098,0.0064,-0.0348,-0.0004,-1.81,0.60,0.09,0,3.890,-0.013,0.235,0.310,0.013,-0.034,1.000,0.000,0.000,0.000,0.0070,8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1517,-0.0054,0.0007,0.0086,0.0020,-0.0200,-0.0058,-1.89,0.59,0.09,0,3.901,0.132,0.030,0.058,0.012,-0.038,1.000,0.000,0.000,0.000,0.0100,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1568,-0.0043,-0.0010,0.0091,0.0071,-0.0256,-0.0020,-1.94,0.60,0.09,0,3.896,0.044,-0.211,0.120,0.015,-0.037,1.000,0.000,0.000,0.000,0.0110,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1620,-0.0054,0.0029,0.0100,0.0001,-0.0015,0.0030,-2.06,0.63,0.09,0,3.901,-0.225,0.260,0.083,0.012,-0.038,1.001,0.000,0.000,0.000,0.0090,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1671,-0.0054,0.0037,0.0097,-0.0001,0.0023,0.0018,-2.06,0.67,0.10,0,3.890,0.147,0.005,-0.112,0.015,-0.038,1.000,0.000,0.000,0.000,0.0100,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
1723,-0.0048,0.0039,0.0099,0.0038,0.0025,0.0025,-2.05,0.66,0.10,0,3.901,0.259,-0.102,-0.239,0.010,-0.037,0.998,0.000,0.000,0.000,0.0040,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1775,-0.0047,0.0032,0.0073,0.0037,-0.0022,-0.0103,-2.01,0.66,0.09,0,3.890,-0.223,-0.118,0.253,0.013,-0.039,1.000,0.000,0.000,0.000,0.0080,-1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1825,-0.0047,0.0019,0.0073,0.0043,-0.0106,-0.0079,-2.00,0.69,0.09,0,3.901,-0.011,0.050,0.080,0.012,-0.037,1.001,0.000,0.000,0.000,0.0100,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1877,-0.0050,0.0028,0.0083,0.0032,-0.0054,-0.0014,-2.02,0.64,0.09,0,3.896,0.086,0.254,0.121,0.016,-0.037,0.999,0.000,0.000,0.000,0.0090,-4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1927,-0.0056,0.0022,0.0086,-0.0006,-0.0083,0.0005,-2.01,0.72,0.09,0,3.901,0.414,-0.045,-0.056,0.013,-0.036,1.003,0.000,0.000,0.000,0.0080,2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1979,-0.0054,0.0034,0.0084,0.0007,-0.0022,-0.0002,-2.01,0.67,0.09,0,3.890,-0.140,0.081,0.308,0.014,-0.039,1.002,0.000,0.000,0.000,0.0100,-4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
2029,-0.0052,0.0020,0.0091,0.0019,-0.0101,0.0044,-2.02,0.68,0.09,0,3.901,-0.117,-0.234,-0.004,0.013,-0.040,1.000,0.000,0.000,0.000,0.0120,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2080,-0.0046,0.0032,0.0106,0.0048,-0.0030,0.0108,-1.97,0.67,0.10,0,3.890,-0.131,0.111,0.080,0.013,-0.036,0.999,0.000,0.000,0.000,0.0090,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2132,-0.0046,0.0037,0.0102,0.0041,-0.0006,0.0060,-2.01,0.67,0.10,0,3.901,-0.216,-0.302,0.180,0.012,-0.037,1.000,0.000,0.000,0.000,0.0120,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2182,-0.0054,0.0031,0.0113,-0.0009,-0.0044,0.0100,-2.05,0.67,0.10,0,3.890,-0.124,0.239,-0.145,0.013,-0.037,0.999,0.000,0.000,0.000,0.0070,4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2233,-0.0054,0.0039,0.0097,-0.0012,-0.0006,0.0001,-2.01,0.67,0.09,0,3.896,-0.078,0.210,0.050,0.014,-0.038,0.998,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2284,-0.0051,0.0032,0.0089,0.0000,-0.0042,-0.0042,-2.04,0.68,0.10,0,3.890,0.079,0.116,0.011,0.013,-0.037,1.000,0.000,0.000,0.000,0.0120,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2335,-0.0054,0.0018,0.0102,-0.0009,-0.0122,0.0039,-2.01,0.65,0.10,0,3.901,0.094,0.088,0.162,0.014,-0.036,0.998,0.000,0.000,0.000,0.0090,5,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2386,-0.0047,0.0037,0.0099,0.0033,-0.0009,0.0014,-2.01,0.70,0.10,0,3.890,-0.025,-0.044,0.194,0.013,-0.039,0.998,0.000,0.000,0.000,0.0100,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2438,-0.0015,0.0041,0.0100,0.0201,0.0010,0.0018,-2.09,0.56,0.10,0,3.901,-0.383,-0.165,-0.125,0.013,-0.041,1.000,0.000,0.000,0.000,0.0070,-2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2490,-0.0019,0.0034,0.0088,0.0140,-0.0036,-0.0042,-2.07,0.60,0.10,0,3.890,0.266,-0.398,-0.194,0.012,-0.040,1.002,0.000,0.000,0.000,0.0050,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2541,-0.0019,0.0037,0.0070,0.0106,-0.0021,-0.0124,-2.05,0.69,0.10,0,3.901,-0.331,0.014,0.230,0.013,-0.038,1.000,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2592,-0.0041,0.0049,0.0074,-0.0021,0.0032,-0.0077,-2.03,0.73,0.10,0,3.890,-0.016,0.174,0.431,0.013,-0.038,1.001,0.000,0.000,0.000,0.0080,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2643,-0.0045,0.0049,0.0075,-0.0045,0.0029,-0.0049,-1.99,0.71,0.09,0,3.901,-0.089,-0.031,-0.016,0.014,-0.038,0.999,0.000,0.000,0.000,0.0100,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2695,-0.0043,0.0049,0.0084,-0.0023,0.0028,0.0009,-2.00,0.72,0.10,0,3.890,-0.193,0.265,0.470,0.012,-0.037,0.999,0.000,0.000,0.000,0.0070,5,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2746,-0.0043,0.0051,0.0079,-0.0016,0.0032,-0.0018,-2.06,0.71,0.10,0,3.901,0.071,0.095,-0.022,0.012,-0.039,0.998,0.000,0.000,0.000,0.0100,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2797,-0.0043,0.0049,0.0088,-0.0014,0.0010,0.0031,-2.05,0.71,0.10,0,3.890,0.103,0.062,0.225,0.013,-0.038,0.998,0.000,0.000,0.000,0.0080,-1,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000
2848,-0.0052,0.0038,0.0085,-0.0058,-0.0056,0.0010,-1.99,0.70,0.10,0,3.901,-0.156,-0.355,0.106,0.012,-0.039,1.000,0.000,0.000,0.000,0.0090,4,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
2899,-0.0051,0.0041,0.0088,-0.0055,-0.0040,0.0020,-2.01,0.67,0.10,0,3.890,0.271,-0.010,-0.134,0.011,-0.039,0.999,0.000,0.000,0.000,0.0080,1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
2950,-0.0055,0.0061,0.0086,-0.0071,0.0073,0.0002,-2.05,0.74,0.11,0,3.901,0.142,0.079,0.317,0.013,-0.037,1.000,0.000,0.000,0.000,0.0070,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3001,-0.0043,0.0066,0.0079,0.0009,0.0076,-0.0031,-2.11,0.72,0.11,0,3.890,-0.018,-0.118,-0.200,0.012,-0.038,0.997,0.000,0.000,0.000,0.0110,6,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
3052,-0.0049,0.0064,0.0092,-0.0015,0.0041,0.0046,-2.08,0.71,0.11,0,3.901,0.123,0.081,0.003,0.012,-0.036,1.002,0.000,0.000,0.000,0.0080,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3103,-0.0053,0.0064,0.0089,-0.0035,0.0022,0.0022,-2.06,0.72,0.11,0,3.896,-0.148,0.157,-0.076,0.014,-0.038,1.000,0.000,0.000,0.000,0.0080,6,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3154,-0.0056,0.0069,0.0086,-0.0036,0.0035,0.0001,-2.04,0.68,0.11,0,3.901,0.209,0.213,-0.198,0.010,-0.039,1.000,0.000,0.000,0.000,0.0120,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
3205,-0.0052,0.0067,0.0101,-0.0007,0.0012,0.0075,-1.90,0.70,0.11,0,3.890,-0.090,-0.134,-0.093,0.014,-0.038,0.999,0.000,0.000,0.000,0.0080,3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3256,-0.0058,0.0043,0.0094,-0.0034,-0.0114,0.0027,-1.99,0.72,0.11,0,3.901,0.346,-0.227,-0.335,0.013,-0.040,1.001,0.000,0.000,0.000,0.0100,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
3307,-0.0061,0.0050,0.0098,-0.0030,-0.0067,0.0038,-1.97,0.69,0.12,0,3.890,0.169,-0.159,0.307,0.012,-0.037,1.000,0.000,0.000,0.000,0.0060,4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3358,-0.0064,0.0052,0.0082,-0.0044,-0.0053,-0.0055,-1.98,0.69,0.11,0,3.901,-0.143,0.137,-0.009,0.012,-0.039,1.000,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3410,-0.0058,0.0052,0.0088,-0.0011,-0.0046,-0.0009,-1.99,0.65,0.11,0,3.890,0.112,0.136,-0.073,0.013,-0.037,1.000,0.000,0.000,0.000,0.0100,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3460,-0.0061,0.0051,0.0094,-0.0017,-0.0034,0.0024,-1.99,0.68,0.11,0,3.901,-0.019,0.019,-0.062,0.011,-0.039,1.000,0.000,0.000,0.000,0.0100,5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3511,-0.0063,0.0054,0.0097,-0.0022,-0.0021,0.0037,-1.99,0.67,0.12,0,3.890,-0.128,-0.332,0.035,0.012,-0.036,0.999,0.000,0.000,0.000,0.0110,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3562,-0.0056,0.0045,0.0105,0.0018,-0.0053,0.0066,-2.02,0.65,0.12,0,3.901,0.348,-0.138,0.125,0.012,-0.038,1.002,0.000,0.000,0.000,0.0090,-1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3613,-0.0063,0.0042,0.0101,-0.0011,-0.0063,0.0033,-2.02,0.68,0.12,0,3.890,-0.034,0.161,0.142,0.013,-0.040,0.999,0.000,0.000,0.000,0.0100,-1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3664,-0.0063,0.0051,0.0102,-0.0009,-0.0020,0.0031,-2.03,0.66,0.12,0,3.901,-0.033,0.163,-0.011,0.014,-0.034,1.001,0.000,0.000,0.000,0.0090,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3716,-0.0061,0.0043,0.0098,0.0009,-0.0065,0.0004,-2.06,0.65,0.12,0,3.890,-0.015,0.064,0.246,0.011,-0.038,1.000,0.000,0.000,0.000,0.0090,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3768,-0.0058,0.0051,0.0095,0.0017,-0.0012,-0.0012,-2.03,0.67,0.13,0,3.901,0.014,0.090,0.139,0.013,-0.038,0.998,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3818,-0.0063,0.0047,0.0083,0.0002,-0.0040,-0.0068,-2.02,0.66,0.13,0,3.890,-0.089,0.330,0.125,0.012,-0.039,0.999,0.000,0.000,0.000,0.0140,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
3869,0.0002,-0.0000,0.0140,0.0088,-0.0059,-0.0004,-0.04,0.08,0.00,0,3.901,-0.084,-0.197,-0.084,0.013,-0.038,0.997,0.000,0.000,0.000,0.0060,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3920,0.0003,-0.0007,0.0099,0.0070,-0.0222,-0.0048,-0.23,0.21,0.01,0,3.890,-0.110,0.269,0.011,0.013,-0.038,0.997,0.000,0.000,0.000,0.0090,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3971,0.0006,-0.0015,0.0094,0.0100,-0.0318,-0.0057,-0.59,0.34,0.01,0,3.901,0.134,-0.160,-0.013,0.015,-0.039,1.000,0.000,0.000,0.000,0.0080,3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
4022,0.0006,-0.0011,0.0087,0.0087,-0.0220,-0.0076,-0.94,0.40,0.01,0,3.890,0.019,-0.019,-0.401,0.012,-0.039,1.000,0.000,0.000,0.000,0.0060,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4073,0.0008,-0.0015,0.0073,0.0093,-0.0233,-0.0132,-1.01,0.49,0.01,0,3.901,0.110,-0.100,-0.097,0.013,-0.038,0.998,0.000,0.000,0.000,0.0130,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4124,0.0008,-0.0014,0.0095,0.0082,-0.0187,0.0022,-1.48,0.43,0.02,0,3.890,-0.050,0.100,0.232,0.014,-0.036,1.001,0.000,0.000,0.000,0.0100,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
4175,0.0008,-0.0010,0.0099,0.0063,-0.0133,0.0039,-1.50,0.58,0.01,0,3.901,0.214,0.255,0.013,0.013,-0.038,0.999,0.000,0.000,0.000,0.0080,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
4227,0.0003,-0.0016,0.0092,0.0018,-0.0153,-0.0001,-1.67,0.63,0.01,0,3.890,-0.010,0.271,-0.054,0.011,-0.039,0.999,0.000,0.000,0.000,0.0090,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4277,0.0012,-0.0019,0.0091,0.0073,-0.0161,-0.0002,-1.81,0.63,0.02,0,3.901,-0.109,0.085,-0.290,0.014,-0.040,1.000,0.000,0.000,0.000,0.0120,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4329,0.0002,-0.0015,0.0105,0.0003,-0.0131,0.0071,-1.81,0.68,0.02,0,3.890,-0.071,-0.093,-0.068,0.015,-0.040,0.998,0.000,0.000,0.000,0.0120,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4379,0.0006,-0.0021,0.0115,0.0033,-0.0159,0.0103,-1.94,0.67,0.02,0,3.901,-0.114,0.022,0.070,0.012,-0.038,0.999,0.000,0.000,0.000,0.0110,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
4430,0.0002,-0.0007,0.0117,0.0002,-0.0069,0.0091,-1.98,0.73,0.02,0,3.890,-0.061,-0.060,0.007,0.013,-0.039,0.998,0.000,0.000,0.000,0.0060,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4481,0.0002,-0.0012,0.0094,0.0003,-0.0087,-0.0037,-1.93,0.68,0.02,0,3.901,-0.271,-0.094,0.232,0.015,-0.036,1.002,0.000,0.000,0.000,0.0090,2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
4532,0.0002,-0.0011,0.0091,0.0013,-0.0071,-0.0041,-2.00,0.72,0.03,0,3.890,-0.003,0.047,0.037,0.011,-0.036,1.001,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4583,0.0014,-0.0004,0.0085,0.0076,-0.0025,-0.0058,-1.97,0.73,0.03,0,3.901,-0.190,-0.007,-0.026,0.011,-0.037,1.000,0.000,0.000,0.000,0.0090,-2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
4634,-0.0005,-0.0010,0.0085,-0.0028,-0.0058,-0.0038,-1.99,0.68,0.03,0,3.896,0.261,0.136,-0.247,0.015,-0.039,1.001,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4685,0.0006,-0.0005,0.0091,0.0037,-0.0031,0.0002,-2.02,0.69,0.03,0,3.901,0.105,-0.293,0.044,0.010,-0.037,0.999,0.000,0.000,0.000,0.0090,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
4736,0.0004,-0.0010,0.0091,0.0027,-0.0059,0.0000,-2.02,0.70,0.03,0,3.890,-0.058,0.122,0.008,0.012,-0.038,1.001,0.000,0.000,0.000,0.0070,-3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
4787,-0.0005,-0.0013,0.0081,-0.0034,-0.0071,-0.0042,-2.04,0.68,0.03,0,3.901,0.063,0.151,-0.057,0.013,-0.039,0.997,0.000,0.000,0.000,0.0090,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4839,0.0004,-0.0012,0.0084,0.0018,-0.0068,-0.0022,-2.03,0.68,0.03,0,3.890,0.098,-0.057,-0.237,0.013,-0.039,1.001,0.000,0.000,0.000,0.0110,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4890,-0.0001,-0.0014,0.0096,-0.0004,-0.0074,0.0047,-2.00,0.68,0.02,0,3.901,0.064,-0.211,-0.263,0.013,-0.039,0.998,0.000,0.000,0.000,0.0090,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
4941,0.0004,-0.0012,0.0095,0.0020,-0.0057,0.0031,-2.02,0.69,0.02,0,3.890,0.210,0.226,-0.095,0.015,-0.036,0.999,0.000,0.000,0.000,0.0080,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4992,0.0011,-0.0014,0.0089,0.0059,-0.0063,-0.0005,-2.03,0.69,0.02,0,3.901,0.139,-0.116,0.161,0.013,-0.037,1.001,0.000,0.000,0.000,0.0080,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5043,0.0004,-0.0007,0.0085,0.0019,-0.0027,-0.0020,-2.01,0.65,0.02,0,3.505,-0.398,-0.142,0.437,0.013,-0.036,0.998,0.000,0.000,0.000,0.0080,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5094,0.0001,-0.0017,0.0082,0.0006,-0.0070,-0.0023,-2.02,0.70,0.02,0,3.521,-1.637,-1.215,1.827,0.011,-0.039,1.008,0.000,0.000,0.000,0.0070,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5145,0.0001,-0.0016,0.0076,-0.0030,0.0039,-0.0045,-2.07,0.71,0.02,0,3.574,-1.370,-1.395,0.799,0.005,-0.033,1.013,0.000,0.000,0.000,0.0080,-3,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000
5196,-0.0007,-0.0022,0.0077,-0.0124,0.0151,-0.0017,-2.13,0.70,0.04,0,3.616,0.475,-1.531,4.251,-0.007,-0.015,0.976,0.000,0.000,0.000,0.0100,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
5247,0.0005,-0.0007,0.0088,-0.0107,0.0341,0.0032,-2.05,0.78,0.22,0,3.626,4.709,-2.152,19.688,0.020,-0.056,0.993,0.000,0.000,0.000,0.0110,0,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
5299,-0.0000,-0.0010,0.0101,-0.0164,0.0403,0.0077,-2.01,0.71,0.99,0,3.637,3.017,-2.670,0.503,-0.002,-0.027,0.997,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5350,0.0004,-0.0018,0.0105,-0.0169,0.0424,0.0062,-1.86,0.75,1.27,0,3.632,2.803,-3.079,2.270,-0.005,-0.029,0.962,0.000,0.000,0.000,0.0090,-15,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
5401,-0.0023,0.0134,0.0090,-0.0327,0.1205,-0.0052,-2.61,1.09,1.50,0,3.637,2.964,0.968,-3.346,-0.018,-0.022,0.982,0.000,0.000,0.000,0.0100,-43,15,0.00,0.00,0.00,0.0000,0.0000,0.0000
5452,-0.0119,0.0391,0.0058,-0.0775,0.2292,-0.0226,-3.31,1.33,1.44,0,3.616,7.233,3.627,4.253,0.014,-0.033,1.007,0.000,0.000,0.000,0.0070,0,9,0.00,0.00,0.00,0.0000,0.0000,0.0000
5503,-0.0220,0.0733,-0.0005,-0.1152,0.3548,-0.0477,-3.23,1.36,1.61,0,3.632,23.926,-0.471,5.849,0.015,-0.052,1.066,0.000,0.000,0.000,0.0060,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5554,-0.0244,0.0732,0.0071,-0.1092,0.2958,0.0163,-1.86,0.96,1.81,0,3.632,26.145,0.229,-2.136,0.001,-0.039,0.999,0.000,0.000,0.000,0.0080,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5606,-0.0244,0.0712,0.0120,-0.0930,0.2287,0.0441,-0.01,0.86,1.84,0,3.637,13.527,-2.829,-5.050,0.002,-0.025,0.967,0.000,0.000,0.000,0.0130,2,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000
5656,-0.0240,0.0679,0.0157,-0.0757,0.1586,0.0465,1.29,0.70,1.68,0,3.616,-0.315,-1.477,-7.080,0.019,-0.004,1.010,0.000,0.000,0.000,0.0130,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5708,-0.0239,0.0691,0.0164,-0.0619,0.1163,0.0323,1.57,0.71,1.31,0,3.621,5.208,-6.716,-2.158,0.021,0.010,0.981,0.000,0.000,0.000,0.0110,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5758,-0.0279,0.0716,0.0153,-0.0718,0.0903,0.0210,1.92,0.78,1.17,0,3.605,6.134,-6.329,2.511,0.009,-0.015,0.993,0.000,0.000,0.000,0.0110,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5809,-0.0311,0.0693,0.0143,-0.0750,0.0448,0.0121,2.38,0.74,1.23,0,3.605,-4.072,-2.724,-0.834,0.011,0.007,1.001,0.000,0.000,0.000,0.0120,13,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
5860,-0.0342,0.0626,0.0133,-0.0768,-0.0133,-0.0006,2.51,0.62,1.27,0,3.595,1.260,9.492,0.821,0.018,0.003,1.031,0.000,0.000,0.000,0.0120,21,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
5912,-0.0360,0.0519,0.0123,-0.0724,-0.0792,0.0033,3.10,0.45,1.33,0,3.589,-3.534,-2.609,3.091,0.005,0.003,1.045,0.000,0.000,0.000,0.0120,10,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
5963,-0.0402,0.0342,0.0106,-0.0778,-0.1654,0.0016,3.52,0.20,1.52,0,3.574,-37.702,23.032,7.401,0.003,-0.006,0.985,0.000,0.000,0.000,0.0110,41,7,0.00,0.00,0.00,0.0000,0.0000,0.0000
6014,-0.0438,0.0148,0.0084,-0.0760,-0.2436,-0.0154,2.76,-1.00,1.89,0,3.579,-50.846,15.148,4.577,0.008,0.000,1.015,0.000,0.000,0.000,0.0150,15,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6065,-0.0409,-0.0153,0.0062,-0.0323,-0.3440,-0.0152,0.56,-2.43,2.05,0,3.574,-45.825,1.041,-1.696,0.004,-0.023,1.025,0.000,0.000,0.000,0.0080,10,-32,0.00,0.00,0.00,0.0000,0.0000,0.0000
6117,-0.0292,-0.0260,0.0079,0.0501,-0.3106,0.0079,-2.18,-3.27,1.70,0,3.574,-29.615,-13.888,0.307,0.011,-0.022,1.047,0.000,0.000,0.000,0.0010,-8,-16,0.00,0.00,0.00,0.0000,0.0000,0.0000
