time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
3,0.0044,-0.0011,0.0108,-0.0053,0.0069,0.0017,1.60,0.07,0.11,0,0.010,-0.340,0.221,-0.072,0.003,0.027,1.000,0.000,0.000,0.000
3,0.0053,-0.0016,0.0109,-0.0001,0.0040,0.0015,1.60,0.11,0.11,0,0.010,-0.123,0.071,0.162,0.001,0.030,1.000,0.000,0.000,0.000
3,0.0055,-0.0013,0.0109,0.0014,0.0053,0.0015,1.61,0.10,0.11,0,0.010,-0.243,-0.043,0.253,0.000,0.032,0.999,0.000,0.000,0.000
3,0.0046,-0.0013,0.0109,-0.0034,0.0052,0.0014,1.61,0.11,0.11,0,0.010,-0.047,-0.016,0.256,0.003,0.030,0.998,0.000,0.000,0.000
3,0.0053,-0.0013,0.0109,0.0006,0.0051,0.0013,1.60,0.07,0.11,0,0.010,-0.115,-0.282,0.034,0.003,0.029,0.999,0.000,0.000,0.000
3,0.0046,-0.0016,0.0105,-0.0031,0.0038,-0.0008,1.59,0.06,0.12,0,0.011,-0.025,-0.209,-0.096,0.000,0.029,0.998,0.000,0.000,0.000
3,0.0053,-0.0016,0.0105,0.0007,0.0035,-0.0007,1.60,0.07,0.11,0,0.011,0.042,0.141,-0.278,0.000,0.031,1.000,0.000,0.000,0.000
3,0.0057,-0.0013,0.0105,0.0031,0.0045,-0.0008,1.60,0.11,0.11,0,0.011,-0.128,-0.033,-0.014,0.003,0.030,0.998,0.000,0.000,0.000
4,0.0055,-0.0013,0.0105,0.0017,0.0045,-0.0007,1.62,0.04,0.11,0,0.011,-0.075,-0.037,-0.028,-0.000,0.030,0.998,0.000,0.000,0.000
4,0.0046,-0.0014,0.0105,-0.0031,0.0046,-0.0008,1.60,0.08,0.11,0,0.012,0.304,-0.056,-0.104,0.002,0.030,0.999,0.000,0.000,0.000
4,0.0061,-0.0018,0.0107,0.0054,0.0021,0.0003,1.61,0.07,0.11,0,0.012,-0.067,0.049,-0.157,0.003,0.030,0.999,0.000,0.000,0.000
4,0.0053,-0.0014,0.0107,0.0006,0.0043,0.0002,1.67,0.09,0.11,0,0.012,0.257,-0.047,-0.081,0.001,0.029,0.999,0.000,0.000,0.000
4,0.0055,-0.0016,0.0107,0.0015,0.0031,0.0002,1.59,0.09,0.11,0,0.012,0.169,-0.225,-0.172,-0.001,0.030,0.999,0.000,0.000,0.000
4,0.0051,-0.0031,0.0107,-0.0009,-0.0049,0.0001,1.62,0.09,0.11,0,0.012,0.099,0.243,0.236,0.001,0.030,0.998,0.000,0.000,0.000
4,0.0051,-0.0014,0.0108,-0.0008,0.0046,0.0001,1.61,0.11,0.11,0,0.012,-0.111,-0.093,-0.017,0.001,0.029,0.998,0.000,0.000,0.000
4,0.0051,-0.0018,0.0113,-0.0009,0.0022,0.0028,1.60,0.11,0.11,0,0.009,0.170,0.180,0.070,0.001,0.032,1.000,0.000,0.000,0.000
4,0.0046,-0.0016,0.0113,-0.0030,0.0034,0.0027,1.62,0.08,0.11,0,0.009,-0.101,0.082,0.048,0.000,0.032,0.997,0.000,0.000,0.000
4,0.0046,-0.0014,0.0113,-0.0028,0.0045,0.0027,1.59,0.03,0.11,0,0.009,0.184,0.071,-0.124,0.001,0.031,0.998,0.000,0.000,0.000
4,0.0053,-0.0018,0.0114,0.0006,0.0021,0.0027,1.65,0.03,0.11,0,0.009,0.175,0.305,-0.340,0.002,0.032,0.998,0.000,0.000,0.000
4,0.0063,-0.0012,0.0114,0.0061,0.0056,0.0025,1.62,0.05,0.11,0,0.011,0.071,-0.144,-0.074,0.002,0.031,1.000,0.000,0.000,0.000
4,0.0063,-0.0024,0.0104,0.0059,-0.0012,-0.0030,1.64,0.11,0.11,0,0.011,0.089,0.076,-0.030,0.002,0.030,1.000,0.000,0.000,0.000
4,0.0059,-0.0018,0.0104,0.0033,0.0024,-0.0030,1.62,0.11,0.11,0,0.011,-0.086,-0.183,0.174,-0.000,0.032,1.000,0.000,0.000,0.000
4,0.0047,-0.0022,0.0104,-0.0036,0.0003,-0.0030,1.62,0.08,0.11,0,0.011,0.160,-0.274,-0.281,0.001,0.029,1.001,0.000,0.000,0.000
4,0.0047,-0.0018,0.0103,-0.0035,0.0028,-0.0031,1.60,0.13,0.10,0,0.011,0.220,-0.109,-0.302,0.004,0.029,1.000,0.000,0.000,0.000
4,0.0053,-0.0018,0.0103,0.0000,0.0030,-0.0033,1.61,0.08,0.10,0,0.011,-0.007,0.033,0.059,0.001,0.030,1.000,0.000,0.000,0.000
4,0.0040,-0.0014,0.0106,-0.0066,0.0054,-0.0017,1.61,0.08,0.10,0,0.010,-0.028,-0.185,0.200,0.001,0.031,0.999,0.000,0.000,0.000
4,0.0053,-0.0016,0.0106,0.0005,0.0042,-0.0017,1.62,0.03,0.10,0,0.010,-0.115,0.036,-0.018,0.003,0.030,0.999,0.000,0.000,0.000
5,0.0053,-0.0016,0.0106,0.0004,0.0045,-0.0016,1.61,0.03,0.10,0,0.010,0.019,0.101,0.302,0.001,0.030,0.998,0.000,0.000,0.000
5,0.0063,-0.0018,0.0105,0.0061,0.0033,-0.0016,1.59,0.09,0.10,0,0.010,0.092,0.023,0.219,0.002,0.030,0.999,0.000,0.000,0.000
5,0.0064,-0.0017,0.0105,0.0063,0.0033,-0.0015,1.61,0.04,0.10,0,0.007,-0.041,0.322,-0.094,0.001,0.028,1.001,0.000,0.000,0.000
5,0.0050,-0.0013,0.0103,-0.0012,0.0057,-0.0025,1.60,0.06,0.10,0,0.007,-0.164,-0.139,0.305,0.002,0.030,0.999,0.000,0.000,0.000
5,0.0062,-0.0015,0.0103,0.0048,0.0043,-0.0025,1.63,0.11,0.10,0,0.007,-0.202,0.109,-0.100,0.002,0.031,1.000,0.000,0.000,0.000
5,0.0057,-0.0013,0.0103,0.0023,0.0056,-0.0025,1.61,0.11,0.10,0,0.007,-0.047,-0.080,-0.255,0.003,0.030,1.000,0.000,0.000,0.000
5,0.0046,-0.0020,0.0103,-0.0037,0.0019,-0.0025,1.58,0.10,0.10,0,0.007,0.058,0.411,-0.045,0.004,0.029,0.999,0.000,0.000,0.000
5,0.0046,-0.0017,0.0102,-0.0036,0.0032,-0.0027,1.59,0.10,0.10,0,0.007,0.259,-0.015,-0.528,-0.001,0.031,1.001,0.000,0.000,0.000
5,0.0048,-0.0011,0.0089,-0.0022,0.0068,-0.0092,1.59,0.06,0.10,0,0.009,-0.154,0.001,0.018,0.001,0.031,0.999,0.000,0.000,0.000
5,0.0046,-0.0011,0.0088,-0.0033,0.0065,-0.0092,1.63,0.07,0.10,0,0.009,-0.267,0.233,0.128,0.002,0.031,0.998,0.000,0.000,0.000
5,0.0055,-0.0011,0.0087,0.0016,0.0063,-0.0092,1.59,0.08,0.10,0,0.009,0.011,0.012,-0.158,0.004,0.030,0.999,0.000,0.000,0.000
5,0.0053,-0.0019,0.0086,0.0004,0.0016,-0.0091,1.63,0.02,0.10,0,0.009,0.196,0.187,0.282,0.002,0.029,1.001,0.000,0.000,0.000
5,0.0051,-0.0011,0.0085,-0.0004,0.0063,-0.0090,1.64,0.04,0.10,0,0.007,0.123,-0.062,-0.102,0.001,0.028,1.001,0.000,0.000,0.000
5,0.0063,-0.0019,0.0087,0.0065,0.0015,-0.0078,1.64,0.08,0.10,0,0.007,0.017,-0.122,-0.045,0.000,0.028,0.999,0.000,0.000,0.000
5,0.0059,-0.0021,0.0086,0.0038,0.0004,-0.0076,1.60,0.07,0.10,0,0.007,-0.161,-0.017,0.433,0.001,0.030,0.999,0.000,0.000,0.000
5,0.0051,-0.0021,0.0085,-0.0010,0.0006,-0.0078,1.61,0.05,0.10,0,0.007,-0.010,-0.029,-0.055,0.002,0.029,1.001,0.000,0.000,0.000
5,0.0053,-0.0013,0.0085,0.0004,0.0055,-0.0078,1.61,0.05,0.10,0,0.007,0.010,0.154,0.160,0.003,0.030,1.001,0.000,0.000,0.000
5,0.0057,-0.0015,0.0084,0.0029,0.0042,-0.0078,1.63,0.08,0.10,0,0.007,0.096,0.454,0.080,0.002,0.031,1.000,0.000,0.000,0.000
5,0.0057,-0.0014,0.0077,0.0029,0.0043,-0.0106,1.60,0.06,0.11,0,0.009,-0.148,0.116,0.112,0.003,0.030,0.999,0.000,0.000,0.000
5,0.0051,-0.0019,0.0076,-0.0011,0.0015,-0.0106,1.64,0.06,0.11,0,0.009,-0.164,0.105,0.169,0.002,0.029,1.000,0.000,0.000,0.000
6,0.0055,-0.0012,0.0075,0.0015,0.0052,-0.0106,1.68,0.06,0.11,0,0.009,-0.039,0.012,-0.008,0.000,0.030,0.999,0.000,0.000,0.000
6,0.0055,-0.0023,0.0074,0.0014,-0.0010,-0.0106,1.59,0.04,0.11,0,0.009,0.107,0.096,-0.116,0.001,0.030,1.000,0.000,0.000,0.000
6,0.0055,-0.0032,0.0073,0.0015,-0.0057,-0.0105,1.60,0.07,0.11,0,0.011,-0.270,0.134,0.293,0.002,0.031,1.000,0.000,0.000,0.000
6,0.0059,-0.0012,0.0080,0.0038,0.0055,-0.0059,1.62,0.07,0.11,0,0.011,0.178,0.123,-0.120,0.002,0.032,0.999,0.000,0.000,0.000
6,0.0053,-0.0015,0.0080,0.0002,0.0042,-0.0058,1.62,0.07,0.11,0,0.011,0.078,0.095,-0.204,0.000,0.031,1.000,0.000,0.000,0.000
6,0.0053,-0.0019,0.0079,0.0003,0.0018,-0.0058,1.58,0.08,0.11,0,0.011,-0.188,-0.113,-0.114,0.001,0.031,1.000,0.000,0.000,0.000
6,0.0053,-0.0019,0.0078,0.0003,0.0019,-0.0059,1.58,0.08,0.11,0,0.011,-0.251,0.331,0.239,0.003,0.032,0.999,0.000,0.000,0.000
6,0.0053,-0.0018,0.0078,0.0002,0.0021,-0.0059,1.60,0.05,0.11,0,0.011,0.003,-0.003,0.133,0.003,0.031,0.999,0.000,0.000,0.000
6,0.0051,-0.0012,0.0091,-0.0010,0.0059,0.0012,1.61,0.07,0.11,0,0.014,-0.163,-0.051,0.129,0.002,0.031,0.999,0.000,0.000,0.000
6,0.0058,-0.0016,0.0091,0.0030,0.0034,0.0012,1.58,0.10,0.11,0,0.014,-0.021,0.048,-0.026,0.004,0.029,1.000,0.000,0.000,0.000
6,0.0053,-0.0019,0.0091,0.0003,0.0022,0.0012,1.56,0.07,0.11,0,0.014,0.122,0.033,0.107,0.003,0.029,1.001,0.000,0.000,0.000
6,0.0046,-0.0012,0.0091,-0.0035,0.0060,0.0013,1.64,0.10,0.11,0,0.014,-0.122,0.161,-0.007,0.001,0.030,0.997,0.000,0.000,0.000
6,0.0051,-0.0007,0.0091,-0.0008,0.0085,0.0013,1.63,0.06,0.11,0,0.009,-0.177,0.074,-0.400,0.001,0.029,0.998,0.000,0.000,0.000
6,0.0044,-0.0024,0.0113,-0.0042,-0.0004,0.0126,1.60,0.06,0.11,0,0.009,0.125,0.254,0.016,0.002,0.029,0.998,0.000,0.000,0.000
6,0.0053,-0.0024,0.0114,0.0009,-0.0001,0.0126,1.62,0.02,0.11,0,0.009,0.013,0.078,0.492,0.001,0.031,0.999,0.000,0.000,0.000
6,0.0053,-0.0017,0.0116,0.0010,0.0036,0.0125,1.59,0.03,0.11,0,0.009,0.050,0.076,0.349,0.003,0.031,1.003,0.000,0.000,0.000
6,0.0062,-0.0022,0.0117,0.0060,0.0010,0.0126,1.58,0.08,0.11,0,0.009,0.067,0.151,-0.017,0.001,0.030,1.000,0.000,0.000,0.000
6,0.0060,-0.0013,0.0118,0.0046,0.0057,0.0126,1.62,0.05,0.11,0,0.009,-0.089,0.119,-0.026,-0.001,0.030,0.999,0.000,0.000,0.000
6,0.0049,-0.0011,0.0108,-0.0015,0.0069,0.0064,1.63,0.02,0.11,0,0.009,-0.131,-0.075,0.091,0.001,0.029,1.000,0.000,0.000,0.000
6,0.0055,-0.0019,0.0108,0.0021,0.0020,0.0063,1.60,0.06,0.11,0,0.009,0.057,-0.233,0.011,0.004,0.030,1.000,0.000,0.000,0.000
7,0.0062,-0.0024,0.0109,0.0056,-0.0003,0.0062,1.59,0.06,0.11,0,0.009,0.039,-0.126,-0.021,0.001,0.030,1.000,0.000,0.000,0.000
7,0.0053,-0.0017,0.0110,0.0008,0.0034,0.0064,1.60,0.03,0.11,0,0.009,-0.165,0.004,0.243,0.001,0.031,1.000,0.000,0.000,0.000
7,0.0053,-0.0013,0.0110,0.0008,0.0057,0.0067,1.59,0.04,0.11,0,0.010,-0.188,-0.222,-0.051,0.001,0.029,1.000,0.000,0.000,0.000
7,0.0062,-0.0015,0.0102,0.0052,0.0045,0.0018,1.60,0.10,0.11,0,0.010,-0.346,0.047,0.261,0.001,0.030,1.000,0.000,0.000,0.000
7,0.0060,-0.0013,0.0102,0.0038,0.0056,0.0018,1.65,0.07,0.11,0,0.010,-0.142,-0.160,0.014,-0.001,0.030,1.000,0.000,0.000,0.000
7,0.0047,-0.0015,0.0102,-0.0030,0.0044,0.0019,1.61,0.07,0.11,0,0.010,-0.064,-0.192,0.027,0.001,0.031,0.998,0.000,0.000,0.000
7,0.0053,-0.0028,0.0103,0.0007,-0.0025,0.0020,1.57,0.08,0.11,0,0.010,0.004,0.022,0.061,0.001,0.029,0.998,0.000,0.000,0.000
7,0.0053,-0.0019,0.0103,0.0006,0.0023,0.0021,1.59,0.03,0.11,0,0.010,0.102,-0.036,0.170,0.001,0.029,0.999,0.000,0.000,0.000
7,0.0051,-0.0011,0.0102,-0.0007,0.0069,0.0016,1.62,0.05,0.11,0,0.010,0.149,0.225,0.098,0.001,0.032,1.000,0.000,0.000,0.000
7,0.0062,-0.0015,0.0102,0.0050,0.0044,0.0016,1.62,0.04,0.11,0,0.010,0.121,-0.196,-0.057,0.003,0.031,0.998,0.000,0.000,0.000
7,0.0057,-0.0021,0.0102,0.0024,0.0010,0.0017,1.61,0.06,0.11,0,0.010,0.168,0.033,-0.204,0.002,0.032,0.998,0.000,0.000,0.000
7,0.0062,-0.0021,0.0103,0.0045,0.0011,0.0016,1.64,0.10,0.11,0,0.010,0.072,-0.079,-0.207,0.000,0.030,0.998,0.000,0.000,0.000
7,0.0057,-0.0019,0.0103,0.0020,0.0023,0.0015,1.60,0.07,0.11,0,0.011,-0.066,-0.149,-0.162,0.002,0.029,0.999,0.000,0.000,0.000
7,0.0047,-0.0028,0.0102,-0.0037,-0.0023,0.0007,1.58,0.08,0.10,0,0.011,0.035,-0.118,-0.148,0.002,0.031,1.000,0.000,0.000,0.000
7,0.0053,-0.0017,0.0102,-0.0003,0.0038,0.0009,1.59,0.03,0.11,0,0.011,0.163,0.060,-0.146,0.003,0.030,1.000,0.000,0.000,0.000
7,0.0053,-0.0013,0.0102,-0.0002,0.0061,0.0008,1.62,0.03,0.10,0,0.011,-0.104,0.124,-0.008,0.003,0.028,0.998,0.000,0.000,0.000
7,0.0063,-0.0015,0.0102,0.0056,0.0051,0.0007,1.67,0.08,0.10,0,0.011,-0.009,0.491,0.055,0.003,0.031,1.000,0.000,0.000,0.000
7,0.0063,-0.0021,0.0102,0.0054,0.0017,0.0005,1.59,0.07,0.10,0,0.011,0.201,-0.163,-0.044,0.000,0.029,0.999,0.000,0.000,0.000
7,0.0053,-0.0034,0.0106,-0.0005,-0.0051,0.0021,1.59,0.07,0.10,0,0.010,0.196,-0.076,-0.247,0.001,0.031,1.000,0.000,0.000,0.000
7,0.0055,-0.0016,0.0106,0.0007,0.0054,0.0023,1.59,0.03,0.10,0,0.010,-0.095,-0.244,-0.141,0.001,0.031,1.000,0.000,0.000,0.000
8,0.0055,-0.0015,0.0106,0.0008,0.0057,0.0024,1.59,0.03,0.10,0,0.010,-0.048,-0.143,0.065,0.001,0.031,0.999,0.000,0.000,0.000
8,0.0064,-0.0015,0.0106,0.0057,0.0055,0.0023,1.58,0.09,0.10,0,0.010,-0.172,0.051,-0.081,0.003,0.031,1.000,0.000,0.000,0.000
8,0.0065,-0.0014,0.0107,0.0060,0.0057,0.0022,1.58,0.07,0.10,0,0.011,-0.189,0.100,0.056,0.002,0.030,1.002,0.000,0.000,0.000
8,0.0051,-0.0012,0.0104,-0.0019,0.0069,0.0007,1.59,0.07,0.10,0,0.011,0.005,-0.229,-0.128,-0.000,0.029,1.000,0.000,0.000,0.000
8,0.0056,-0.0012,0.0104,0.0007,0.0067,0.0006,1.61,0.07,0.10,0,0.011,0.037,-0.225,0.083,0.002,0.030,1.002,0.000,0.000,0.000
8,0.0056,-0.0015,0.0104,0.0006,0.0054,0.0007,1.60,0.07,0.10,0,0.011,0.182,0.122,-0.101,0.002,0.030,0.998,0.000,0.000,0.000
8,0.0056,-0.0019,0.0104,0.0005,0.0029,0.0007,1.58,0.08,0.10,0,0.011,-0.023,-0.031,0.360,-0.000,0.030,0.998,0.000,0.000,0.000
8,0.0058,-0.0017,0.0104,0.0017,0.0043,0.0007,1.57,0.11,0.10,0,0.011,-0.164,0.003,0.079,0.003,0.030,0.998,0.000,0.000,0.000
8,0.0053,-0.0013,0.0107,-0.0006,0.0066,0.0021,1.59,0.06,0.10,0,0.010,0.248,0.109,-0.143,0.003,0.030,0.998,0.000,0.000,0.000
8,0.0047,-0.0011,0.0107,-0.0044,0.0076,0.0021,1.61,0.04,0.10,0,0.010,0.013,0.023,0.286,0.001,0.032,1.002,0.000,0.000,0.000
8,0.0058,-0.0015,0.0107,0.0017,0.0049,0.0024,1.65,0.08,0.10,0,0.010,-0.252,0.104,0.245,-0.000,0.030,0.999,0.000,0.000,0.000
8,0.0062,-0.0017,0.0108,0.0041,0.0036,0.0024,1.59,0.09,0.10,0,0.010,0.003,-0.021,0.159,0.001,0.029,0.999,0.000,0.000,0.000
8,0.0053,-0.0028,0.0108,-0.0008,-0.0023,0.0023,1.61,0.08,0.11,0,0.007,0.019,-0.101,-0.191,0.004,0.028,0.998,0.000,0.000,0.000
8,0.0051,-0.0013,0.0105,-0.0019,0.0062,0.0003,1.64,0.08,0.10,0,0.007,-0.069,0.197,0.090,0.003,0.030,0.999,0.000,0.000,0.000
8,0.0053,-0.0017,0.0105,-0.0004,0.0037,0.0001,1.61,0.03,0.11,0,0.007,0.234,-0.184,-0.264,0.001,0.029,0.998,0.000,0.000,0.000
8,0.0053,-0.0026,0.0105,-0.0003,-0.0008,0.0002,1.60,0.04,0.11,0,0.007,-0.215,0.176,0.076,-0.000,0.030,0.999,0.000,0.000,0.000
8,0.0064,-0.0019,0.0105,0.0054,0.0029,0.0003,1.63,0.04,0.11,0,0.007,-0.071,0.147,0.151,0.001,0.029,1.002,0.000,0.000,0.000
8,0.0064,-0.0015,0.0105,0.0050,0.0051,0.0002,1.62,0.12,0.10,0,0.007,0.177,0.030,0.048,0.002,0.030,0.999,0.000,0.000,0.000
8,0.0064,-0.0023,0.0090,0.0050,0.0005,-0.0075,1.57,0.08,0.11,0,0.009,-0.372,0.056,0.146,0.001,0.032,0.998,0.000,0.000,0.000
8,0.0047,-0.0021,0.0090,-0.0041,0.0017,-0.0075,1.59,0.08,0.11,0,0.009,-0.090,0.033,-0.234,0.002,0.031,0.998,0.000,0.000,0.000
9,0.0053,-0.0011,0.0089,-0.0005,0.0074,-0.0076,1.60,0.08,0.10,0,0.009,-0.352,-0.327,0.148,0.003,0.028,0.998,0.000,0.000,0.000
9,0.0053,-0.0015,0.0088,-0.0006,0.0049,-0.0076,1.58,0.08,0.11,0,0.009,-0.302,-0.056,-0.165,0.002,0.029,0.999,0.000,0.000,0.000
9,0.0054,-0.0017,0.0087,-0.0006,0.0037,-0.0075,1.58,0.08,0.10,0,0.012,-0.107,-0.066,-0.083,0.003,0.031,0.998,0.000,0.000,0.000
9,0.0056,-0.0013,0.0088,0.0005,0.0059,-0.0067,1.59,0.05,0.10,0,0.012,-0.040,0.254,0.484,0.002,0.030,0.998,0.000,0.000,0.000
9,0.0056,-0.0012,0.0087,0.0005,0.0064,-0.0069,1.59,0.07,0.11,0,0.012,0.134,0.058,-0.411,0.002,0.029,1.001,0.000,0.000,0.000
9,0.0062,-0.0014,0.0087,0.0041,0.0052,-0.0070,1.59,0.06,0.11,0,0.012,0.015,0.089,-0.039,0.004,0.029,1.000,0.000,0.000,0.000
9,0.0056,-0.0014,0.0086,0.0006,0.0051,-0.0072,1.61,0.08,0.10,0,0.012,-0.159,0.126,0.174,0.001,0.030,1.000,0.000,0.000,0.000
9,0.0058,-0.0014,0.0085,0.0018,0.0048,-0.0072,1.58,0.07,0.11,0,0.012,-0.232,0.170,0.205,0.001,0.032,1.000,0.000,0.000,0.000
9,0.0056,-0.0019,0.0099,0.0007,0.0023,0.0000,1.59,0.11,0.11,0,0.011,-0.020,-0.011,0.171,0.003,0.029,1.000,0.000,0.000,0.000
9,0.0056,-0.0012,0.0099,0.0008,0.0059,-0.0001,1.61,0.07,0.11,0,0.011,-0.124,-0.014,0.386,0.002,0.028,0.997,0.000,0.000,0.000
9,0.0047,-0.0014,0.0099,-0.0038,0.0046,-0.0000,1.61,0.06,0.11,0,0.011,0.100,0.122,-0.222,0.000,0.029,0.998,0.000,0.000,0.000
9,0.0056,-0.0019,0.0099,0.0012,0.0023,0.0001,1.57,0.07,0.11,0,0.011,0.060,-0.041,-0.106,0.002,0.030,1.001,0.000,0.000,0.000
9,0.0058,-0.0019,0.0099,0.0024,0.0023,0.0001,1.57,0.07,0.11,0,0.011,-0.129,-0.119,0.008,0.001,0.030,0.999,0.000,0.000,0.000
9,0.0056,-0.0010,0.0104,0.0011,0.0069,0.0025,1.63,0.07,0.11,0,0.011,-0.174,0.067,0.226,0.002,0.031,0.997,0.000,0.000,0.000
9,0.0056,-0.0010,0.0104,0.0012,0.0072,0.0026,1.65,0.07,0.11,0,0.011,-0.091,-0.078,0.284,0.000,0.030,0.998,0.000,0.000,0.000
9,0.0056,-0.0023,0.0105,0.0012,-0.0003,0.0025,1.63,0.04,0.11,0,0.011,-0.286,-0.206,0.057,0.001,0.028,0.999,0.000,0.000,0.000
9,0.0056,-0.0027,0.0105,0.0011,-0.0026,0.0022,1.62,0.05,0.11,0,0.011,-0.182,-0.191,0.179,0.002,0.031,0.999,0.000,0.000,0.000
9,0.0062,-0.0025,0.0105,0.0046,-0.0012,0.0023,1.59,0.12,0.11,0,0.011,-0.078,0.040,0.188,0.001,0.033,1.001,0.000,0.000,0.000
9,0.0062,-0.0023,0.0107,0.0043,0.0001,0.0034,1.59,0.05,0.11,0,0.011,-0.137,0.073,-0.209,0.001,0.030,1.000,0.000,0.000,0.000
9,0.0047,-0.0016,0.0108,-0.0041,0.0039,0.0032,1.59,0.07,0.11,0,0.011,-0.064,0.168,-0.007,0.002,0.028,0.998,0.000,0.000,0.000
10,0.0062,-0.0016,0.0108,0.0044,0.0039,0.0031,1.61,0.27,0.10,0,0.011,-0.054,0.420,0.074,0.000,0.030,0.999,0.000,0.000,0.000
