time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z
2,0.0066,0.0075,-0.0017,0.12,-0.12,-36.75,0.006,-0.248,-0.003,-0.031
2,0.0007,0.0000,-0.0015,0.20,-0.11,-36.72,0.006,-0.019,-0.214,0.276
2,-0.0008,-0.0018,-0.0014,0.22,-0.11,-36.68,0.008,0.074,-0.425,-0.155
2,-0.0046,0.0010,-0.0013,0.22,-0.07,-36.65,0.008,0.275,-0.161,-0.071
2,0.0001,0.0033,0.0013,0.18,-0.09,-36.61,0.008,0.138,-0.135,-0.117
3,-0.0126,-0.0003,0.0014,0.27,-0.02,-36.57,0.008,0.202,-0.074,-0.019
3,-0.0064,-0.0003,0.0016,0.24,-0.06,-36.54,0.008,0.159,0.221,0.251
3,-0.0056,0.0005,0.0017,0.23,-0.06,-36.50,0.008,0.145,0.011,0.098
3,-0.0003,0.0036,0.0017,0.18,-0.08,-36.46,0.007,-0.135,-0.069,0.112
3,-0.0022,-0.0068,0.0017,0.26,-0.12,-36.43,0.007,0.178,-0.309,-0.081
3,-0.0137,-0.0065,0.0005,0.31,-0.05,-36.39,0.007,0.116,-0.111,-0.002
3,-0.0075,0.0037,0.0007,0.21,-0.04,-36.35,0.007,0.082,0.117,-0.189
3,-0.0064,-0.0013,0.0006,0.24,-0.07,-36.32,0.008,0.095,-0.255,-0.128
3,-0.0018,-0.0030,0.0006,0.23,-0.10,-36.28,0.008,0.175,0.136,0.069
3,0.0033,0.0021,0.0021,0.17,-0.11,-36.25,0.008,0.089,-0.448,-0.192
3,-0.0077,-0.0013,0.0023,0.25,-0.06,-36.21,0.008,-0.142,0.007,0.154
3,-0.0040,0.0033,0.0025,0.20,-0.06,-36.18,0.008,0.273,0.046,0.151
3,-0.0030,0.0025,0.0026,0.20,-0.07,-36.14,0.008,-0.014,-0.008,-0.059
3,-0.0007,-0.0006,0.0024,0.21,-0.10,-36.11,0.010,0.093,0.095,-0.039
3,-0.0023,-0.0009,0.0024,0.22,-0.09,-36.07,0.010,0.065,-0.034,-0.170
3,-0.0001,0.0061,0.0073,0.16,-0.07,-36.03,0.010,-0.075,-0.035,-0.041
3,-0.0066,0.0032,0.0073,0.21,-0.04,-36.00,0.010,-0.114,0.353,0.110
3,0.0009,0.0035,0.0075,0.17,-0.09,-35.96,0.009,-0.070,-0.319,-0.029
3,-0.0001,-0.0017,0.0076,0.21,-0.11,-35.93,0.009,-0.254,0.015,0.261
3,-0.0061,0.0039,0.0073,0.20,-0.04,-35.89,0.009,0.129,-0.098,-0.270
3,-0.0021,-0.0047,0.0074,0.23,-0.11,-35.86,0.009,0.005,-0.123,-0.025
4,-0.0073,-0.0019,0.0074,0.24,-0.06,-35.82,0.009,0.274,0.245,0.102
4,0.0011,0.0037,0.0074,0.17,-0.09,-35.79,0.009,-0.229,0.090,0.237
4,-0.0000,0.0043,0.0074,0.17,-0.08,-35.75,0.010,0.097,-0.135,0.014
4,-0.0017,0.0056,0.0073,0.17,-0.06,-35.72,0.010,0.017,-0.074,0.256
4,0.0044,0.0000,0.0085,0.18,-0.13,-35.68,0.010,0.168,-0.144,-0.348
4,-0.0005,0.0034,0.0087,0.18,-0.08,-35.65,0.010,-0.013,-0.271,-0.442
4,-0.0045,-0.0022,0.0088,0.24,-0.08,-35.61,0.007,-0.091,-0.109,-0.102
4,0.0018,-0.0010,0.0088,0.20,-0.12,-35.58,0.007,0.087,-0.049,0.069
4,-0.0036,0.0015,0.0016,0.21,-0.07,-35.54,0.007,0.132,-0.026,0.057
4,0.0007,0.0038,0.0015,0.17,-0.09,-35.51,0.007,0.029,-0.211,-0.146
4,-0.0019,0.0025,0.0014,0.19,-0.08,-35.47,0.007,-0.150,-0.055,-0.160
4,-0.0004,0.0014,0.0014,0.19,-0.09,-35.44,0.007,-0.160,-0.196,0.366
4,-0.0031,0.0018,0.0013,0.20,-0.07,-35.40,0.008,0.336,-0.193,-0.259
4,0.0007,-0.0007,0.0013,0.20,-0.11,-35.37,0.008,0.359,-0.291,-0.121
4,-0.0078,-0.0029,-0.0008,0.25,-0.06,-35.33,0.008,0.253,0.151,-0.076
4,-0.0065,0.0047,-0.0009,0.20,-0.03,-35.30,0.008,0.103,-0.095,-0.060
5,-0.0017,0.0053,-0.0009,0.17,-0.06,-35.27,0.008,-0.114,-0.107,0.198
5,-0.0018,0.0053,-0.0009,0.18,-0.06,-35.23,0.008,0.363,-0.042,-0.162
5,-0.0025,0.0041,-0.0021,0.19,-0.06,-35.20,0.008,0.244,0.131,0.055
5,0.0037,0.0026,-0.0021,0.17,-0.11,-35.16,0.008,-0.210,-0.063,0.078
5,0.0010,0.0030,-0.0019,0.18,-0.09,-35.13,0.008,-0.032,-0.229,0.014
5,-0.0019,0.0049,-0.0022,0.18,-0.07,-35.09,0.008,0.023,-0.245,-0.223
5,-0.0033,0.0029,-0.0021,0.20,-0.07,-35.06,0.008,0.073,-0.190,-0.048
5,-0.0021,0.0048,-0.0020,0.19,-0.07,-35.02,0.008,0.219,0.168,-0.018
5,-0.0075,-0.0028,-0.0027,0.26,-0.06,-34.99,0.008,0.213,0.014,-0.152
5,-0.0008,0.0043,-0.0026,0.19,-0.08,-34.95,0.008,-0.045,-0.107,-0.105
5,0.0006,-0.0022,-0.0024,0.23,-0.12,-34.92,0.006,-0.157,-0.120,-0.090
5,-0.0006,0.0044,-0.0024,0.19,-0.08,-34.89,0.006,-0.103,0.029,0.038
5,-0.0076,0.0008,-0.0070,0.24,-0.05,-34.85,0.006,0.024,0.102,0.007
5,-0.0091,0.0004,-0.0071,0.25,-0.04,-34.82,0.006,-0.062,-0.072,0.087
5,-0.0048,0.0001,-0.0069,0.23,-0.07,-34.78,0.006,0.197,-0.346,-0.189
6,-0.0054,0.0034,-0.0069,0.21,-0.05,-34.75,0.006,0.027,-0.148,0.171
6,-0.0061,0.0040,-0.0068,0.21,-0.05,-34.71,0.006,-0.008,-0.135,-0.052
6,-0.0016,0.0037,-0.0068,0.19,-0.07,-34.68,0.006,0.066,-0.107,0.217
6,-0.0169,-0.0124,-0.0088,0.37,-0.05,-34.64,0.006,-0.140,-0.413,0.084
6,-0.0218,-0.0094,-0.0089,0.37,-0.00,-34.61,0.006,0.045,0.036,0.054
6,-0.0228,-0.0134,-0.0089,0.39,-0.01,-34.57,0.006,0.042,-0.315,0.092
6,0.0089,-0.0139,-0.0076,0.26,-0.22,-34.54,0.006,0.229,-0.179,0.256
6,0.0094,-0.0140,-0.0083,0.26,-0.22,-34.50,0.006,-0.299,-0.174,0.097
6,0.0138,-0.0184,-0.0085,0.26,-0.26,-34.47,0.006,0.006,0.065,0.250
6,0.0047,-0.0132,-0.0081,0.27,-0.18,-34.44,0.006,0.111,-0.188,-0.056
6,0.0064,-0.0138,-0.0083,0.26,-0.19,-34.40,0.006,0.122,-0.197,-0.148
6,0.0034,-0.0111,-0.0084,0.26,-0.15,-34.37,0.010,0.019,-0.116,0.246
6,0.0045,-0.0086,-0.0083,0.24,-0.15,-34.37,0.010,0.027,-0.446,-0.153
6,-0.0108,-0.0177,0.0012,0.36,-0.09,-34.30,0.010,0.254,-0.024,0.011
6,0.0010,-0.0122,0.0016,0.27,-0.14,-34.30,0.010,0.038,-0.081,0.091
7,0.0054,-0.0149,0.0016,0.27,-0.18,-34.23,0.008,0.239,-0.142,-0.003
7,0.0048,-0.0125,0.0017,0.26,-0.16,-34.23,0.008,0.064,0.217,0.101
7,0.0047,-0.0125,0.0024,0.26,-0.16,-34.20,0.008,0.156,0.095,-0.086
7,0.0056,-0.0099,0.0025,0.24,-0.15,-34.16,0.008,0.168,-0.011,-0.140
7,0.0066,-0.0075,0.0026,0.21,-0.15,-34.13,0.008,0.163,-0.202,-0.220
7,0.0064,-0.0074,0.0026,0.22,-0.15,-34.09,0.008,-0.162,-0.001,-0.288
7,0.0006,-0.0149,0.0027,0.30,-0.14,-34.06,0.010,0.280,0.032,-0.171
7,0.0082,-0.0136,0.0028,0.25,-0.19,-34.02,0.010,0.104,-0.218,0.197
7,0.0083,-0.0120,0.0074,0.24,-0.18,-33.99,0.010,0.103,-0.269,0.051
7,0.0060,-0.0073,0.0074,0.22,-0.14,-33.96,0.010,-0.030,-0.395,-0.077
7,0.0072,-0.0064,0.0073,0.21,-0.15,-33.93,0.007,0.001,-0.173,-0.028
7,0.0028,-0.0032,0.0073,0.21,-0.10,-33.89,0.007,0.301,0.079,0.140
7,0.0028,-0.0030,0.0027,0.21,-0.10,-33.86,0.007,-0.036,-0.301,-0.173
7,0.0059,-0.0108,0.0026,0.24,-0.15,-33.83,0.007,0.118,0.002,-0.166
7,0.0053,-0.0042,0.0026,0.20,-0.12,-33.79,0.007,0.040,0.012,0.036
7,0.0054,-0.0042,0.0026,0.20,-0.11,-33.76,0.007,-0.105,-0.220,0.086
7,-0.0040,-0.0039,0.0026,0.24,-0.05,-33.73,0.007,0.144,-0.002,-0.024
7,0.0055,-0.0099,0.0025,0.24,-0.14,-33.70,0.007,-0.143,-0.166,0.351
7,0.0086,-0.0041,-0.0009,0.19,-0.13,-33.66,0.007,0.155,0.297,-0.059
7,-0.0015,-0.0051,-0.0008,0.24,-0.07,-33.63,0.007,0.420,-0.234,-0.350
8,-0.0016,-0.0052,-0.0007,0.24,-0.07,-33.60,0.006,-0.052,-0.059,0.118
8,0.0039,-0.0101,-0.0005,0.24,-0.13,-33.56,0.006,0.018,-0.351,-0.250
8,0.0037,-0.0021,-0.0042,0.19,-0.09,-33.53,0.006,-0.090,0.147,-0.231
8,0.0013,-0.0095,-0.0043,0.25,-0.11,-33.50,0.006,-0.042,-0.144,0.087
8,0.0024,-0.0027,-0.0040,0.20,-0.08,-33.47,0.006,-0.008,-0.137,0.020
8,0.0014,-0.0019,-0.0039,0.20,-0.07,-33.44,0.006,0.069,-0.436,0.059
8,-0.0066,-0.0023,-0.0040,0.24,-0.01,-33.37,0.010,-0.125,-0.275,0.143
8,-0.0029,0.0029,-0.0039,0.19,-0.02,-33.37,0.010,0.026,-0.098,0.020
8,0.0087,0.0011,0.0029,0.15,-0.10,-33.30,0.010,0.512,-0.200,-0.385
8,-0.0120,0.0029,0.0032,0.23,0.05,-33.30,0.010,0.082,-0.090,0.339
8,-0.0110,0.0022,0.0033,0.23,0.04,-33.24,0.006,0.160,0.050,-0.063
8,-0.0064,-0.0005,0.0034,0.23,-0.01,-33.24,0.006,0.094,-0.028,0.192
8,-0.0044,-0.0075,-0.0017,0.27,-0.05,-33.17,0.006,0.002,0.044,-0.065
8,0.0023,-0.0015,-0.0016,0.20,-0.07,-33.17,0.006,0.289,-0.198,-0.195
8,-0.0016,-0.0045,-0.0015,0.23,-0.06,-33.14,0.006,0.067,-0.283,-0.071
8,0.0008,-0.0043,-0.0015,0.22,-0.08,-33.11,0.006,0.304,0.060,-0.250
8,-0.0064,0.0006,-0.0013,0.22,-0.01,-33.07,0.007,0.017,-0.024,-0.071
8,-0.0037,-0.0065,-0.0009,0.26,-0.05,-33.04,0.007,0.109,-0.307,-0.228
8,-0.0109,-0.0041,-0.0020,0.27,0.00,-33.01,0.007,0.200,-0.094,-0.173
8,-0.0011,0.0027,-0.0020,0.19,-0.04,-32.98,0.007,0.113,-0.114,0.078
8,0.0006,-0.0027,-0.0021,0.22,-0.07,-32.95,0.007,0.026,0.040,-0.015
8,0.0011,0.0010,-0.0019,0.19,-0.06,-32.92,0.007,-0.131,0.070,-0.246
8,-0.0028,-0.0006,-0.0021,0.22,-0.04,-32.88,0.007,-0.008,-0.371,0.048
8,-0.0028,-0.0005,-0.0018,0.22,-0.04,-32.85,0.007,0.069,0.247,-0.010
8,-0.0007,0.0027,-0.0016,0.19,-0.04,-32.82,0.007,0.054,-0.199,-0.202
8,-0.0019,0.0034,-0.0016,0.19,-0.03,-32.79,0.007,0.311,-0.051,-0.446
8,-0.0065,-0.0036,-0.0015,0.26,-0.03,-32.75,0.007,-0.123,-0.309,0.287
8,-0.0085,-0.0048,-0.0015,0.27,-0.02,-32.72,0.007,-0.075,-0.142,-0.222
8,-0.0038,0.0066,-0.0014,0.18,-0.01,-32.69,0.007,0.017,0.074,-0.037
9,-0.0008,0.0047,-0.0013,0.18,-0.03,-32.66,0.007,0.222,0.127,0.114
9,-0.0024,0.0001,-0.0014,0.22,-0.05,-32.63,0.007,-0.045,-0.277,-0.400
9,-0.0028,0.0001,-0.0016,0.22,-0.04,-32.60,0.007,0.040,-0.212,-0.171
9,-0.0031,0.0002,-0.0019,0.22,-0.04,-32.57,0.007,0.284,0.145,-0.071
9,-0.0114,-0.0033,-0.0020,0.28,-0.00,-32.53,0.007,0.145,-0.096,-0.176
9,-0.0077,-0.0051,-0.0020,0.27,-0.04,-32.50,0.007,0.011,-0.175,-0.047
9,-0.0041,0.0003,-0.0018,0.22,-0.04,-32.47,0.007,-0.084,-0.298,-0.067
9,-0.0076,0.0011,-0.0019,0.23,-0.01,-32.44,0.007,0.292,-0.130,-0.148
9,0.0101,-0.0030,-0.0015,0.18,-0.14,-32.40,0.007,-0.078,-0.152,-0.009
9,-0.0018,0.0042,-0.0011,0.18,-0.03,-32.37,0.007,0.143,-0.350,0.047
9,-0.0071,0.0031,-0.0012,0.21,-0.00,-32.34,0.007,0.008,0.061,-0.082
9,-0.0050,0.0017,-0.0012,0.21,-0.02,-32.31,0.008,0.464,0.134,-0.212
9,-0.0071,0.0027,-0.0012,0.21,-0.00,-32.28,0.008,0.089,-0.122,-0.260
9,0.0005,-0.0010,0.0010,0.20,-0.07,-32.24,0.008,0.053,-0.325,0.158
9,0.0001,0.0035,0.0010,0.17,-0.05,-32.21,0.008,-0.041,-0.195,0.276
9,-0.0003,0.0037,0.0011,0.17,-0.05,-32.18,0.008,-0.077,-0.128,0.044
9,-0.0017,0.0042,0.0013,0.18,-0.04,-32.15,0.008,-0.063,0.074,-0.142
9,0.0011,-0.0006,0.0015,0.20,-0.08,-32.11,0.007,0.101,-0.137,0.059
9,0.0001,0.0028,0.0016,0.18,-0.06,-32.08,0.007,0.186,0.023,-0.085
9,-0.0036,0.0063,0.0005,0.17,-0.02,-32.05,0.007,0.092,-0.193,-0.063
9,-0.0043,0.0051,0.0004,0.18,-0.02,-32.02,0.007,0.115,-0.064,-0.163
9,-0.0075,0.0041,0.0003,0.20,-0.01,-31.99,0.011,-0.245,-0.102,-0.089
9,0.0008,-0.0011,0.0004,0.20,-0.08,-31.95,0.011,-0.065,-0.274,0.067
9,-0.0074,0.0038,0.0080,0.20,-0.01,-31.92,0.011,0.096,-0.215,-0.021
9,0.0036,-0.0167,0.0081,0.29,-0.17,-31.89,0.011,0.373,-0.023,-0.232
9,0.0010,-0.0131,0.0082,0.28,-0.13,-31.86,0.011,-0.014,-0.196,0.213
9,0.0014,-0.0140,0.0082,0.28,-0.13,-31.83,0.011,0.256,-0.226,-0.246
9,0.0019,-0.0123,0.0084,0.26,-0.12,-31.80,0.007,-0.137,-0.048,0.228
9,0.0140,-0.0113,0.0085,0.21,-0.20,-31.77,0.007,0.109,-0.137,-0.169
9,0.0052,-0.0059,0.0034,0.20,-0.12,-31.74,0.007,0.106,0.050,-0.079
9,-0.0006,-0.0103,0.0036,0.26,-0.09,-31.71,0.007,0.034,-0.122,-0.082
9,-0.0039,-0.0106,0.0037,0.27,-0.07,-31.68,0.005,0.233,-0.115,0.011
9,-0.0004,-0.0066,0.0037,0.23,-0.08,-31.64,0.005,-0.042,-0.173,-0.054
9,0.0006,-0.0070,-0.0041,0.23,-0.08,-31.61,0.005,0.071,-0.224,-0.051
10,0.0009,-0.0083,-0.0041,0.24,-0.09,-31.58,0.005,-0.018,-0.118,-0.128
10,0.0007,-0.0084,-0.0039,0.24,-0.09,-31.55,0.005,-0.050,-0.255,-0.247
10,-0.0007,-0.0099,-0.0039,0.25,-0.08,-31.52,0.005,0.331,0.178,-0.036
10,0.0025,-0.0041,-0.0037,0.20,-0.08,-31.49,0.009,0.041,-0.360,0.103
10,0.0010,-0.0130,-0.0037,0.27,-0.10,-31.46,0.009,0.042,-0.148,0.030
10,-0.0023,-0.0105,0.0013,0.26,-0.07,-31.43,0.009,0.285,-0.377,-0.147
10,0.0048,-0.0073,0.0013,0.21,-0.10,-31.40,0.009,0.232,-0.232,-0.032
10,0.0014,-0.0051,0.0013,0.21,-0.07,-31.37,0.008,0.071,-0.286,-0.144
10,-0.0002,-0.0094,0.0011,0.25,-0.07,-31.34,0.008,0.008,-0.026,-0.358
10,-0.0020,-0.0052,0.0013,0.23,-0.04,-31.31,0.008,0.054,-0.335,-0.128
10,-0.0028,-0.0085,0.0012,0.26,-0.05,-31.28,0.008,0.121,-0.212,0.144
10,-0.0011,-0.0052,0.0012,0.22,-0.05,-31.25,0.008,-0.219,-0.223,-0.349
10,-0.0013,-0.0053,0.0012,0.22,-0.05,-31.22,0.008,0.187,0.172,-0.111
10,-0.0024,-0.0042,0.0013,0.22,-0.03,-31.19,0.008,-0.126,-0.250,0.241
10,-0.0304,0.0101,0.0011,0.24,0.22,-31.16,0.008,0.287,-0.028,-0.162
10,-0.0269,0.0137,0.0010,0.20,0.20,-31.13,0.008,-0.027,0.093,-0.064
10,-0.0278,0.0073,0.0009,0.24,0.18,-31.10,0.008,-0.174,0.027,0.001
10,-0.0243,0.0067,0.0012,0.23,0.15,-31.07,0.008,0.054,-0.309,-0.091
10,-0.0323,0.0051,0.0009,0.28,0.20,-31.04,0.008,0.063,-0.468,0.209
10,-0.0257,0.0141,0.0009,0.19,0.18,-31.00,0.008,0.141,-0.211,-0.155
10,-0.0228,0.0124,0.0011,0.19,0.15,-30.97,0.008,0.094,-0.113,0.043
10,-0.0253,0.0019,0.0012,0.27,0.13,-30.94,0.008,0.374,-0.175,-0.300
10,-0.0232,0.0012,0.0014,0.26,0.11,-30.91,0.008,0.054,-0.147,-0.210
10,-0.0180,0.0039,0.0016,0.22,0.08,-30.88,0.008,0.324,-0.363,0.048
10,-0.0196,-0.0001,0.0016,0.26,0.07,-30.86,0.008,0.183,0.104,-0.319
10,-0.0198,0.0006,0.0010,0.26,0.08,-30.83,0.008,-0.129,0.032,0.099
10,-0.0174,0.0011,0.0011,0.24,0.06,-30.80,0.008,-0.022,0.001,0.152
10,-0.0183,0.0072,0.0012,0.21,0.09,-30.77,0.010,0.181,-0.243,-0.075
10,-0.0136,0.0047,0.0013,0.20,0.05,-30.74,0.010,0.027,-0.075,-0.396
10,-0.0152,-0.0007,0.0050,0.25,0.03,-30.71,0.010,0.436,-0.154,-0.230
10,-0.0180,0.0119,0.0052,0.17,0.10,-30.68,0.010,-0.158,-0.154,0.317
10,-0.0096,0.0068,0.0057,0.17,0.02,-30.65,0.010,-0.008,-0.289,0.011
10,-0.0127,0.0006,0.0060,0.23,0.02,-30.62,0.010,0.134,-0.022,-0.276
10,-0.0116,0.0015,0.0062,0.22,0.01,-30.59,0.005,0.004,0.041,-0.036
10,-0.0122,0.0086,0.0062,0.17,0.05,-30.56,0.005,0.030,-0.089,0.142
11,-0.0116,0.0044,-0.0035,0.20,0.02,-30.53,0.005,-0.187,-0.592,-0.137
11,-0.0146,0.0011,-0.0035,0.24,0.03,-30.50,0.005,0.119,-0.077,-0.357
11,-0.0094,0.0048,-0.0035,0.19,0.00,-30.47,0.007,0.158,0.029,0.038
11,-0.0102,0.0028,-0.0033,0.21,0.00,-30.44,0.007,-0.081,0.091,0.136
11,-0.0121,-0.0010,-0.0038,0.25,-0.00,-30.41,0.007,-0.186,-0.011,0.054
11,-0.0029,0.0137,-0.0035,0.11,-0.01,-30.38,0.007,0.320,-0.380,-0.157
11,-0.0071,0.0036,-0.0032,0.19,-0.02,-30.35,0.007,-0.038,-0.105,-0.055
11,-0.0091,0.0019,-0.0032,0.21,-0.01,-30.32,0.007,0.124,-0.162,0.100
11,-0.0076,0.0039,-0.0029,0.19,-0.02,-30.29,0.011,-0.066,-0.077,-0.034
11,-0.0095,0.0092,-0.0027,0.16,0.02,-30.26,0.011,0.125,-0.310,-0.057
11,-0.0145,-0.0001,0.0066,0.25,0.01,-30.23,0.011,-0.127,-0.187,-0.130
11,-0.0100,-0.0023,0.0067,0.24,-0.03,-30.20,0.011,-0.027,-0.284,-0.224
11,-0.0130,0.0010,0.0067,0.23,0.01,-30.17,0.006,0.172,-0.121,0.232
11,-0.0141,0.0072,0.0067,0.19,0.04,-30.14,0.006,-0.197,-0.238,0.327
11,-0.0084,0.0090,0.0001,0.16,0.00,-30.11,0.006,0.037,-0.140,-0.090
11,-0.0167,-0.0062,0.0000,0.29,0.00,-30.08,0.006,-0.074,-0.169,0.014
11,-0.0115,-0.0021,0.0003,0.24,-0.02,-30.05,0.006,0.206,-0.082,0.066
11,-0.0075,0.0000,0.0005,0.21,-0.04,-30.02,0.006,0.150,-0.096,-0.025
11,-0.0034,0.0070,0.0004,0.15,-0.04,-29.99,0.007,0.093,-0.378,0.056
11,-0.0054,0.0078,0.0001,0.15,-0.03,-29.96,0.007,-0.086,-0.173,0.060
11,-0.0050,0.0010,-0.0022,0.20,-0.05,-29.93,0.007,-0.139,-0.126,0.134
11,-0.0115,0.0049,-0.0021,0.20,0.01,-29.90,0.007,0.020,-0.261,-0.296
11,-0.0042,0.0009,-0.0016,0.20,-0.06,-29.87,0.007,0.059,-0.304,-0.403
11,-0.0030,0.0029,-0.0015,0.18,-0.06,-29.84,0.007,0.041,-0.155,0.014
11,-0.0014,0.0058,-0.0023,0.15,-0.06,-29.81,0.007,-0.018,0.109,0.038
11,-0.0035,0.0068,-0.0021,0.15,-0.04,-29.79,0.007,-0.030,0.038,0.151
11,-0.0109,0.0044,-0.0020,0.20,0.00,-29.76,0.007,0.248,-0.346,-0.139
11,-0.0021,0.0059,-0.0018,0.15,-0.06,-29.73,0.007,0.026,-0.135,-0.203
11,-0.0024,0.0007,-0.0018,0.19,-0.08,-29.70,0.008,0.178,-0.309,0.088
11,-0.0070,-0.0005,-0.0019,0.22,-0.05,-29.67,0.008,0.222,0.053,-0.169
11,-0.0099,0.0051,-0.0000,0.19,-0.00,-29.64,0.008,0.006,0.172,0.044
11,-0.0019,0.0004,0.0003,0.19,-0.08,-29.61,0.008,0.254,-0.061,-0.089
11,-0.0018,0.0028,0.0005,0.17,-0.07,-29.58,0.007,0.191,-0.115,-0.289
12,-0.0007,0.0047,0.0005,0.16,-0.07,-29.55,0.007,-0.063,0.064,0.168
12,-0.0081,-0.0014,-0.0008,0.23,-0.04,-29.52,0.007,0.308,-0.009,-0.413
12,-0.0017,0.0053,-0.0010,0.16,-0.06,-29.50,0.007,0.084,-0.251,0.091
12,-0.0020,0.0055,-0.0010,0.16,-0.06,-29.46,0.007,-0.109,-0.156,-0.027
12,0.0002,0.0043,-0.0010,0.16,-0.08,-29.44,0.007,0.076,-0.243,0.014
12,-0.0037,-0.0029,-0.0009,0.23,-0.08,-29.41,0.007,0.019,-0.228,-0.258
12,-0.0042,-0.0012,-0.0009,0.22,-0.07,-29.38,0.007,-0.044,-0.274,0.069
12,-0.0026,0.0019,-0.0016,0.19,-0.07,-29.35,0.007,0.300,-0.317,-0.179
12,-0.0066,-0.0051,-0.0016,0.25,-0.07,-29.32,0.007,0.099,-0.175,0.058
12,-0.0089,0.0098,-0.0015,0.16,0.01,-29.29,0.010,0.186,-0.035,0.130
12,-0.0114,0.0047,-0.0013,0.21,0.00,-29.26,0.010,0.292,-0.051,0.002
12,-0.0081,0.0031,0.0047,0.21,-0.03,-29.23,0.010,0.027,-0.027,0.015
12,-0.0030,0.0003,0.0049,0.21,-0.08,-29.21,0.010,-0.061,-0.029,-0.075
12,-0.0034,-0.0007,0.0050,0.22,-0.08,-29.18,0.010,0.282,-0.189,0.031
12,-0.0030,0.0068,0.0050,0.16,-0.05,-29.15,0.010,-0.045,-0.096,-0.024
12,-0.0004,0.0038,0.0050,0.17,-0.08,-29.12,0.007,0.141,0.027,0.055
12,-0.0050,-0.0043,0.0052,0.25,-0.08,-29.09,0.007,0.041,0.062,0.239
12,-0.0109,0.0018,0.0014,0.23,-0.02,-29.06,0.007,-0.044,-0.231,0.229
12,-0.0038,-0.0006,0.0015,0.22,-0.08,-29.03,0.007,0.355,-0.356,-0.068
12,-0.0018,0.0052,0.0014,0.17,-0.07,-29.00,0.007,0.126,-0.239,0.324
