time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,0.0080,-0.2287,0.0094,0.0020,-0.0067,-0.0014,1.23,-0.28,1.69,0,4.070,0.291,-0.106,0.278,-0.004,0.023,1.002,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8900,0.1980,1.0580,1.2470,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,0.0080,-0.2281,0.0092,0.0011,-0.0015,-0.0018,1.23,-0.25,1.69,0,4.080,-0.164,0.204,0.113,-0.005,0.024,0.998,0.000,0.000,0.000,0.0110,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8900,0.1990,1.0590,1.2410,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
201,0.0084,-0.2278,0.0100,0.0030,0.0006,0.0026,1.25,-0.25,1.68,0,4.070,0.256,-0.218,0.030,-0.006,0.026,0.999,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8900,0.1990,1.0590,1.2410,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
303,0.0082,-0.2287,0.0097,0.0006,-0.0030,-0.0003,1.24,-0.22,1.67,0,4.080,-0.088,0.054,0.196,-0.002,0.024,1.000,0.000,0.000,0.000,0.0110,2,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8890,0.2000,1.0590,1.2420,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,0.0055,-0.2274,0.0103,-0.0135,0.0051,0.0033,1.21,-0.06,1.65,0,4.070,-0.222,0.055,-0.038,-0.004,0.023,0.999,0.000,0.000,0.000,0.0090,8,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8890,0.2000,1.0590,1.2420,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
504,0.0061,-0.2294,0.0099,-0.0075,-0.0045,0.0002,1.26,-0.13,1.65,0,4.080,0.146,-0.064,0.131,-0.004,0.024,0.998,0.000,0.000,0.000,0.0070,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8910,0.2030,1.0600,1.2480,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
605,0.0044,-0.2292,0.0086,-0.0142,-0.0007,-0.0070,1.24,-0.14,1.64,0,4.070,-0.029,-0.230,0.257,-0.006,0.025,1.001,0.000,0.000,0.000,0.0100,-2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8910,0.2030,1.0600,1.2480,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
706,0.0048,-0.2298,0.0090,-0.0096,-0.0024,-0.0037,1.30,-0.19,1.63,0,4.080,0.040,-0.031,0.119,-0.006,0.024,1.002,0.000,0.000,0.000,0.0100,8,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8890,0.2050,1.0610,1.2420,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
807,0.0057,-0.2314,0.0094,-0.0032,-0.0093,-0.0013,1.26,-0.20,1.62,0,4.070,-0.027,-0.274,0.175,-0.005,0.024,0.998,0.000,0.000,0.000,0.0100,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8890,0.2050,1.0610,1.2420,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
908,0.0046,-0.2298,0.0097,-0.0082,0.0013,0.0004,1.22,-0.20,1.61,0,4.080,-0.024,-0.218,0.075,-0.003,0.022,1.000,0.000,0.000,0.000,0.0090,5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8870,0.2020,1.0600,1.2390,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1010,0.0043,-0.2281,0.0094,-0.0079,0.0111,-0.0007,1.29,-0.28,1.60,0,4.070,-0.065,0.036,0.043,-0.005,0.022,1.000,0.000,0.000,0.000,0.0100,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8870,0.2020,1.0600,1.2390,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1111,0.0047,-0.2294,0.0098,-0.0040,0.0048,0.0018,1.18,-0.24,1.60,0,4.080,-0.113,0.010,-0.008,-0.004,0.023,1.001,0.000,0.000,0.000,0.0090,6,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.8900,0.2110,1.0600,1.2410,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
