time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
1121,0.1925,1.3734,0.0084,-0.0061,-0.0076,0.0013,-1.32,0.47,-50.24,0,4.123,0.194,-0.305,-0.189,0.006,-0.027,0.000,0.000,0.000,0.000,0.0120,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1172,0.1919,1.3733,0.0100,-0.0088,-0.0074,0.0086,-1.30,0.48,-50.00,0,4.128,0.155,-0.090,-0.022,0.007,-0.027,0.000,0.000,0.000,0.000,0.0110,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1223,0.1923,1.3737,0.0107,-0.0069,-0.0055,0.0097,-1.33,0.48,-49.75,0,4.133,0.157,-0.059,0.097,0.008,-0.027,0.000,0.000,0.000,0.000,0.0100,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1274,0.1920,1.3735,0.0107,-0.0084,-0.0068,0.0074,-1.32,0.48,-49.51,0,4.144,0.245,-0.070,-0.183,0.008,-0.026,0.000,0.000,0.000,0.000,0.0070,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1325,0.1924,1.3738,0.0093,-0.0057,-0.0046,-0.0022,-1.30,0.48,-49.28,0,4.123,0.246,-0.077,-0.192,0.007,-0.026,0.000,0.000,0.000,0.000,0.0120,5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1376,0.1925,1.3746,0.0104,-0.0048,-0.0007,0.0035,-1.28,0.49,-49.04,0,4.133,-0.018,0.207,-0.057,0.009,-0.028,0.000,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1427,0.1931,1.3744,0.0090,-0.0029,-0.0020,-0.0044,-1.33,0.48,-48.80,0,4.123,0.421,-0.154,0.220,0.010,-0.028,0.000,0.000,0.000,0.000,0.0080,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1478,0.1931,1.3750,0.0085,-0.0029,0.0009,-0.0068,-1.35,0.48,-48.57,0,4.128,-0.075,-0.083,-0.261,0.008,-0.026,0.000,0.000,0.000,0.000,0.0100,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1529,0.1924,1.3738,0.0089,-0.0066,-0.0058,-0.0022,-1.27,0.47,-48.33,0,4.128,0.320,-0.005,-0.131,0.007,-0.027,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1580,0.1934,1.3747,0.0085,-0.0010,-0.0010,-0.0039,-1.35,0.47,-48.10,0,4.133,0.226,-0.220,-0.332,0.009,-0.027,0.000,0.000,0.000,0.000,0.0050,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1632,0.1929,1.3739,0.0069,-0.0030,-0.0054,-0.0113,-1.32,0.46,-47.91,0,4.123,0.086,-0.088,0.267,0.006,-0.025,0.000,0.000,0.000,0.000,0.0100,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1682,0.1935,1.3748,0.0079,-0.0002,-0.0007,-0.0032,-1.31,0.47,-47.68,0,4.133,0.170,-0.185,-0.008,0.008,-0.025,0.000,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1733,0.1933,1.3746,0.0078,-0.0014,-0.0012,-0.0029,-1.31,0.47,-47.44,0,4.123,0.100,-0.408,0.012,0.010,-0.027,0.000,0.000,0.000,0.000,0.0090,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1784,0.1918,1.3733,0.0082,-0.0094,-0.0082,-0.0007,-1.27,0.47,-47.21,0,4.128,-0.079,-0.150,0.004,0.007,-0.026,0.000,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1835,0.1918,1.3733,0.0077,-0.0088,-0.0075,-0.0043,-1.28,0.48,-46.98,0,4.123,0.144,0.138,0.193,0.011,-0.025,0.000,0.000,0.000,0.000,0.0120,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1886,0.1927,1.3741,0.0094,-0.0034,-0.0034,0.0053,-1.37,0.48,-46.75,0,4.133,0.325,-0.140,-0.062,0.012,-0.027,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1937,0.1922,1.3737,0.0089,-0.0057,-0.0065,0.0015,-1.30,0.48,-46.53,0,4.123,0.288,0.120,0.000,0.009,-0.027,0.000,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1988,0.1932,1.3746,0.0086,-0.0005,-0.0014,-0.0004,-1.31,0.48,-46.31,0,4.133,-0.009,-0.194,-0.072,0.008,-0.026,0.000,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2039,0.1931,1.3746,0.0092,-0.0012,-0.0018,0.0023,-1.35,0.48,-46.08,0,4.123,0.163,-0.343,0.020,0.009,-0.026,0.000,0.000,0.000,0.000,0.0070,-4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2090,0.1919,1.3738,0.0083,-0.0077,-0.0060,-0.0030,-1.34,0.48,-45.86,0,4.128,0.163,-0.021,0.046,0.008,-0.026,0.000,0.000,0.000,0.000,0.0080,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2141,0.1925,1.3740,0.0081,-0.0048,-0.0051,-0.0036,-1.26,0.48,-45.64,0,4.128,0.016,-0.070,0.028,0.009,-0.027,0.000,0.000,0.000,0.000,0.0100,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2192,0.1931,1.3746,0.0088,-0.0010,-0.0016,0.0004,-1.30,0.49,-45.42,0,4.138,0.305,0.071,0.073,0.009,-0.027,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2243,0.1933,1.3748,0.0085,-0.0002,-0.0010,-0.0019,-1.37,0.48,-45.20,0,4.133,0.111,-0.297,-0.194,0.010,-0.025,0.000,0.000,0.000,0.000,0.0080,-4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2295,0.1915,1.3734,0.0083,-0.0086,-0.0082,-0.0028,-1.32,0.48,-44.97,0,4.133,0.032,0.131,0.146,0.007,-0.027,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2346,0.1920,1.3736,0.0081,-0.0063,-0.0074,-0.0033,-1.30,0.48,-44.75,0,4.123,0.006,-0.192,-0.018,0.009,-0.024,0.000,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2397,0.1930,1.3746,0.0088,-0.0010,-0.0018,0.0011,-1.37,0.48,-44.53,0,4.128,0.068,-0.022,0.159,0.009,-0.027,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2448,0.1930,1.3746,0.0085,-0.0007,-0.0020,-0.0012,-1.37,0.49,-44.32,0,4.128,-0.197,-0.002,0.042,0.011,-0.024,0.000,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2498,0.1930,1.3746,0.0087,-0.0004,-0.0020,0.0010,-1.37,0.49,-44.10,0,4.128,0.225,-0.280,-0.052,0.005,-0.026,0.000,0.000,0.000,0.000,0.0090,-9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2549,0.1912,1.3727,0.0089,-0.0100,-0.0114,0.0012,-1.36,0.49,-43.89,0,4.123,0.049,0.021,0.091,0.010,-0.028,0.000,0.000,0.000,0.000,0.0060,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2600,0.1915,1.3730,0.0077,-0.0082,-0.0093,-0.0055,-1.31,0.49,-43.67,0,4.133,0.115,-0.217,0.118,0.008,-0.026,0.000,0.000,0.000,0.000,0.0090,-9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2651,0.1912,1.3727,0.0081,-0.0094,-0.0106,-0.0018,-1.37,0.49,-43.46,0,4.123,0.320,-0.084,-0.278,0.011,-0.025,0.000,0.000,0.000,0.000,0.0070,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2702,0.1929,1.3745,0.0076,-0.0007,-0.0013,-0.0043,-1.33,0.49,-43.25,0,4.128,0.375,-0.228,-0.325,0.007,-0.025,0.000,0.000,0.000,0.000,0.0090,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2753,0.1929,1.3745,0.0081,-0.0005,-0.0012,-0.0011,-1.32,0.49,-43.04,0,4.128,0.179,-0.196,-0.071,0.007,-0.025,0.000,0.000,0.000,0.000,0.0080,2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2804,0.1918,1.3742,0.0080,-0.0060,-0.0025,-0.0009,-1.31,0.50,-42.83,0,4.128,0.284,-0.232,0.009,0.007,-0.026,0.000,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2855,0.1928,1.3745,0.0085,-0.0009,-0.0001,0.0018,-1.38,0.49,-42.62,0,4.123,0.293,0.400,0.266,0.009,-0.028,0.000,0.000,0.000,0.000,0.0060,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2906,0.1928,1.3745,0.0075,-0.0016,-0.0009,-0.0042,-1.38,0.49,-42.41,0,4.128,-0.107,-0.018,-0.038,0.010,-0.025,0.000,0.000,0.000,0.000,0.0070,-8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2957,0.1915,1.3731,0.0071,-0.0087,-0.0085,-0.0048,-1.37,0.49,-42.21,0,4.123,-0.335,-0.133,0.376,0.009,-0.025,0.000,0.000,0.000,0.000,0.0060,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3008,0.1927,1.3745,0.0065,-0.0013,-0.0013,-0.0068,-1.35,0.49,-42.00,0,4.138,0.189,-0.086,0.117,0.008,-0.025,0.000,0.000,0.000,0.000,0.0090,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3059,0.1927,1.3745,0.0074,-0.0016,-0.0011,-0.0006,-1.32,0.48,-41.79,0,4.133,0.160,0.007,0.005,0.006,-0.027,0.000,0.000,0.000,0.000,0.0100,-8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3110,0.1912,1.3729,0.0085,-0.0094,-0.0090,0.0052,-1.36,0.48,-41.59,0,4.133,0.088,0.090,0.031,0.009,-0.028,0.000,0.000,0.000,0.000,0.0060,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3161,0.1923,1.3740,0.0076,-0.0038,-0.0036,-0.0009,-1.34,0.48,-41.38,0,4.123,0.090,0.011,0.089,0.008,-0.029,0.000,0.000,0.000,0.000,0.0060,-2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3212,0.1915,1.3735,0.0069,-0.0075,-0.0071,-0.0045,-1.32,0.47,-41.18,0,4.133,0.100,-0.052,0.018,0.007,-0.027,0.000,0.000,0.000,0.000,0.0090,-8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3263,0.1914,1.3730,0.0077,-0.0076,-0.0090,0.0008,-1.36,0.47,-40.98,0,3.753,0.102,-0.971,-0.169,0.011,-0.029,0.000,0.000,0.000,0.000,0.0060,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3315,0.1915,1.3731,0.0070,-0.0064,-0.0064,-0.0030,-1.28,0.48,-40.86,0,3.785,-1.264,-1.458,0.363,0.002,-0.033,0.000,0.000,0.000,0.000,0.0090,2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3365,0.1911,1.3739,0.0078,-0.0034,0.0090,0.0025,-1.28,0.51,-40.85,0,3.838,0.222,-1.824,-0.148,0.003,-0.030,0.000,0.000,0.000,0.000,0.0100,9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3416,0.1925,1.3747,0.0089,0.0080,0.0217,0.0101,-1.23,0.60,-40.87,0,3.874,0.601,-3.277,-5.034,0.004,-0.019,0.000,0.000,0.000,0.000,0.0080,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3468,0.1935,1.3759,0.0089,0.0156,0.0338,0.0073,-1.31,0.65,-41.08,0,3.880,-1.560,1.270,-8.029,0.011,-0.037,0.000,0.000,0.000,0.000,0.0100,7,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
3518,0.2004,1.3828,0.0093,0.0477,0.0697,0.0075,-1.55,0.59,-41.33,0,3.896,5.003,-1.852,-1.439,-0.012,-0.025,0.000,0.000,0.000,0.000,0.0070,7,8,0.00,0.00,0.00,0.0000,0.0000,0.0000
3569,0.2012,1.3808,0.0089,0.0456,0.0567,0.0019,-1.33,0.63,-41.50,0,3.896,4.845,-2.730,4.409,0.019,-0.043,0.000,0.000,0.000,0.000,0.0100,8,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000
3620,0.1999,1.3826,0.0096,0.0328,0.0625,0.0048,-1.10,0.53,-41.34,0,3.890,1.209,3.861,5.331,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0090,-7,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3671,0.1996,1.3801,0.0098,0.0255,0.0456,0.0015,-0.96,0.62,-41.05,0,3.890,-0.096,-0.660,3.872,0.015,-0.031,0.000,0.000,0.000,0.000,0.0070,-35,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000
3722,0.2020,1.3846,0.0089,0.0362,0.0659,-0.0048,-1.23,0.51,-40.88,0,3.890,0.583,-1.342,2.431,0.012,-0.023,0.000,0.000,0.000,0.000,0.0070,-2,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
3773,0.2169,1.4001,0.0061,0.1041,0.1348,-0.0257,-1.54,0.52,-40.88,0,3.874,7.992,11.529,10.938,0.009,-0.024,0.000,0.000,0.000,0.000,0.0080,-32,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000
3824,0.2267,1.4095,0.0050,0.1411,0.1671,-0.0283,-1.95,0.28,-40.62,0,3.880,3.882,1.219,-2.006,0.013,-0.034,0.000,0.000,0.000,0.000,0.0070,-37,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000
3875,0.2468,1.4231,0.0021,0.2164,0.2055,-0.0409,-2.39,-0.02,-40.68,0,3.869,2.067,2.528,2.728,-0.009,-0.054,0.000,0.000,0.000,0.000,0.0060,-24,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
3926,0.2723,1.4408,-0.0021,0.3041,0.2563,-0.0532,-2.29,-0.27,-40.52,0,3.864,34.139,-5.135,2.123,-0.002,-0.011,0.000,0.000,0.000,0.000,0.0070,-41,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3977,0.2932,1.4550,-0.0011,0.3462,0.2740,-0.0198,-1.16,-0.38,-40.27,0,3.864,64.733,10.336,-5.705,-0.015,-0.012,0.000,0.000,0.000,0.000,0.0130,-5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4028,0.3074,1.4725,0.0055,0.3317,0.2947,0.0433,2.37,-0.30,-40.37,0,3.880,61.967,-5.591,-7.624,-0.006,0.019,0.000,0.000,0.000,0.000,0.0050,10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4079,0.3050,1.4743,0.0119,0.2231,0.2085,0.0767,6.66,0.08,-40.56,0,3.869,31.045,-6.888,-14.099,0.002,0.022,0.000,0.000,0.000,0.000,0.0000,21,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
4130,0.2857,1.4625,0.0094,0.0429,0.0549,0.0292,9.80,0.57,-40.90,0,3.864,-40.409,1.610,-7.116,0.009,0.023,0.000,0.000,0.000,0.000,0.0000,110,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
4181,0.2494,1.4303,-0.0070,-0.1849,-0.1750,-0.1066,9.87,0.76,-41.12,0,3.832,-110.057,-11.975,0.176,0.006,0.020,0.000,0.000,0.000,0.000,0.0000,167,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
4232,0.2223,1.4049,-0.0195,-0.3210,-0.3120,-0.1874,5.54,1.23,-41.11,0,3.806,-116.113,-3.266,-5.103,0.022,0.020,0.000,0.000,0.000,0.000,0.0060,69,15,0.00,0.00,0.00,0.0000,0.0000,0.0000
4283,0.1962,1.3697,-0.0226,-0.4156,-0.4327,-0.1380,1.73,0.27,-41.82,0,3.795,-44.693,-31.036,6.456,-0.008,0.019,0.000,0.000,0.000,0.000,0.0080,68,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
4334,0.1603,1.3361,-0.0231,-0.5055,-0.5158,-0.0304,2.18,-0.33,-42.03,0,3.843,-146.147,-36.460,4.920,0.012,-0.017,0.000,0.000,0.000,0.000,0.0060,83,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000
4385,0.1372,1.3120,0.0016,-0.4751,-0.4832,0.1550,-4.60,0.93,-41.86,0,3.853,-96.049,-10.369,1.233,0.012,-0.012,0.000,0.000,0.000,0.000,0.0000,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
4436,0.1167,1.2899,0.0085,-0.4361,-0.4355,0.1750,-9.93,1.11,-41.79,0,3.864,-24.430,-9.154,2.971,0.012,-0.005,0.000,0.000,0.000,0.000,0.0000,-55,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
4487,0.1169,1.2952,0.0177,-0.2642,-0.2167,0.1755,-13.88,1.44,-41.48,0,3.859,60.713,-12.678,5.854,0.005,-0.018,0.000,0.000,0.000,0.000,0.0000,-58,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4538,0.1429,1.3288,0.0111,-0.0143,0.0813,0.0634,-13.63,1.80,-40.80,0,3.822,154.169,14.051,4.378,0.004,-0.029,0.000,0.000,0.000,0.000,0.0000,-179,16,0.00,0.00,0.00,0.0000,0.0000,0.0000
4589,0.1734,1.3647,-0.0052,0.1896,0.3021,-0.0672,-7.49,1.03,-40.33,0,3.801,134.795,42.273,7.873,0.005,-0.031,0.000,0.000,0.000,0.000,0.0000,-60,39,0.00,0.00,0.00,0.0000,0.0000,0.0000
4640,0.1820,1.3915,-0.0102,0.1739,0.4459,-0.0906,-0.97,0.24,-42.31,0,3.801,-67.778,-84.488,-18.745,0.048,-0.194,0.000,0.000,0.000,0.000,0.0000,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4691,0.1885,1.4340,-0.0228,0.1144,0.6126,-0.1116,-1.36,3.11,-44.63,0,3.769,-59.958,-48.644,-7.648,0.022,-0.011,0.000,0.000,0.000,0.000,0.0000,-52,106,0.00,0.00,0.00,0.0000,0.0000,0.0000
4742,0.1834,1.4722,-0.0265,0.0108,0.7122,-0.0495,-4.20,6.70,-46.15,0,3.790,176.168,124.667,0.147,0.006,-0.015,0.000,0.000,0.000,0.000,0.0000,-37,58,0.00,0.00,0.00,0.0000,0.0000,0.0000
4793,0.1775,1.5101,-0.0155,-0.0697,0.7894,0.1069,4.07,1.49,-47.18,0,3.801,173.927,202.415,-4.978,0.005,-0.026,0.000,0.000,0.000,0.000,0.0000,-63,57,0.00,0.00,0.00,0.0000,0.0000,0.0000
4844,0.1662,1.5470,-0.0038,-0.1609,0.7719,0.1876,12.46,-7.50,-45.81,0,3.811,6.488,133.051,-6.813,0.009,-0.031,0.000,0.000,0.000,0.000,0.0070,-15,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
4895,0.1838,1.5869,0.0095,-0.0439,0.6679,0.1889,13.03,-15.50,-45.41,0,3.811,-11.432,-73.097,7.246,0.003,-0.010,0.000,0.000,0.000,0.000,0.0180,-1,-31,0.00,0.00,0.00,0.0000,0.0000,0.0000
4946,0.2119,1.5858,0.0220,0.0827,0.3350,0.1857,12.54,-15.07,-47.34,0,3.811,-13.365,-113.347,31.059,-0.022,-0.024,0.000,0.000,0.000,0.000,0.0180,23,-75,0.00,0.00,0.00,0.0000,0.0000,0.0000
4997,0.2413,1.5530,0.0203,0.1657,-0.0418,0.1148,12.48,-11.38,-48.93,0,3.779,-40.759,-63.513,46.990,-0.009,-0.008,0.000,0.000,0.000,0.000,0.0270,22,-38,0.00,0.00,0.00,0.0000,0.0000,0.0000
5048,0.2678,1.4855,0.0075,0.1866,-0.4543,-0.0035,11.35,-8.86,-47.95,0,3.769,-91.804,-119.863,49.482,-0.003,-0.000,0.000,0.000,0.000,0.000,0.0240,76,-102,0.00,0.00,0.00,0.0000,0.0000,0.0000
5099,0.2786,1.4129,-0.0093,0.1557,-0.7832,-0.1005,8.10,-4.03,-46.69,0,3.743,-160.442,-165.324,47.419,-0.023,0.007,0.000,0.000,0.000,0.000,0.0260,48,-53,0.00,0.00,0.00,0.0000,0.0000,0.0000
5150,0.2780,1.3657,0.0025,0.1147,-0.8895,0.0000,0.45,4.82,-43.82,0,3.764,-107.467,-142.751,26.632,-0.003,0.011,0.000,0.000,0.000,0.000,0.0300,38,-35,0.00,0.00,0.00,0.0000,0.0000,0.0000
5201,0.2761,1.3087,0.0109,0.0552,-0.9324,0.0814,-4.59,11.02,-42.35,0,3.764,-43.272,-15.528,15.523,-0.009,-0.002,0.000,0.000,0.000,0.000,0.0720,27,-19,0.00,0.00,0.00,0.0000,0.0000,0.0000
5253,0.2786,1.2396,0.0369,0.0109,-0.9156,0.2445,-7.05,12.15,-41.41,0,3.806,-67.108,15.382,10.906,-0.005,0.007,0.000,0.000,0.000,0.000,0.0670,17,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
5303,0.2750,1.2133,0.0665,-0.0184,-0.6978,0.3653,-11.25,12.00,-39.96,0,3.816,-27.011,-2.117,7.863,0.003,0.007,0.000,0.000,0.000,0.000,0.0710,3,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
