time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,0.3565,1.1977,0.0107,-0.0048,-0.0054,0.0124,-1.91,0.39,-47.50,0,4.101,0.025,-0.164,-0.236,0.008,-0.032,0.999,0.000,0.000,0.000,0.0100,1,10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0710,0.6960,1.5950,1.0920,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,0.3570,1.1985,0.0108,-0.0009,-0.0007,0.0104,-1.93,0.36,-47.27,0,4.107,-0.004,0.126,0.092,0.006,-0.030,1.000,0.000,0.000,0.000,0.0070,-6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.7180,1.6000,1.0920,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
203,0.3571,1.1976,0.0096,0.0007,-0.0047,0.0027,-1.92,0.36,-47.04,0,4.101,-0.365,-0.127,0.036,0.008,-0.032,1.000,0.000,0.000,0.000,0.0070,-2,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.7180,1.6000,1.0890,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
304,0.3582,1.1977,0.0085,0.0069,-0.0036,-0.0021,-1.97,0.36,-46.81,0,4.107,0.250,0.122,-0.277,0.003,-0.031,1.003,0.000,0.000,0.000,0.0070,5,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0750,0.6930,1.5940,1.0890,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
405,0.3576,1.1991,0.0078,0.0040,0.0035,-0.0045,-1.88,0.35,-46.59,0,4.101,-0.132,-0.047,0.153,0.008,-0.033,1.001,0.000,0.000,0.000,0.0080,24,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0750,0.6930,1.5940,1.0920,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
507,0.3562,1.1930,0.0079,-0.0019,-0.0265,-0.0026,-1.64,0.26,-46.36,0,4.107,-0.078,0.075,0.009,0.006,-0.032,1.005,0.000,0.000,0.000,0.0090,0,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0770,0.7180,1.5820,1.0920,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
608,0.3497,1.1943,0.0084,-0.0298,-0.0132,0.0019,-1.70,0.38,-46.13,0,4.096,-0.050,0.190,-0.265,0.010,-0.033,1.000,0.000,0.000,0.000,0.0100,1,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0770,0.7180,1.5820,1.0910,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
709,0.3508,1.1930,0.0093,-0.0180,-0.0176,0.0066,-1.72,0.40,-45.91,0,4.107,0.075,0.058,-0.130,0.009,-0.033,1.002,0.000,0.000,0.000,0.0070,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0820,0.6980,1.6130,1.0910,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
810,0.3496,1.1927,0.0086,-0.0193,-0.0163,0.0021,-1.76,0.38,-45.68,0,4.096,0.087,0.017,0.108,0.007,-0.032,1.000,0.000,0.000,0.000,0.0070,-7,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0820,0.6980,1.6130,1.0920,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
911,0.3501,1.1921,0.0080,-0.0129,-0.0172,-0.0007,-1.86,0.39,-45.46,0,4.107,-0.171,0.264,0.165,0.007,-0.033,1.002,0.000,0.000,0.000,0.0120,-7,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0770,0.7190,1.6000,1.0920,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1012,0.3481,1.1933,0.0098,-0.0194,-0.0092,0.0082,-1.89,0.35,-45.24,0,4.101,-0.138,0.041,0.102,0.007,-0.032,1.001,0.000,0.000,0.000,0.0070,-2,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0770,0.7190,1.6000,1.0940,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1113,0.3512,1.1929,0.0089,-0.0014,-0.0095,0.0026,-1.89,0.40,-45.07,0,4.107,-0.309,0.482,0.063,0.006,-0.031,1.001,0.000,0.000,0.000,0.0070,1,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0760,0.7010,1.6040,1.0940,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1215,0.3516,1.1936,0.0082,0.0019,-0.0051,-0.0009,-1.92,0.37,-44.85,0,4.101,-0.323,-0.034,0.178,0.008,-0.031,1.003,0.000,0.000,0.000,0.0060,1,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0760,0.7010,1.6040,1.0910,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1316,0.3495,1.1941,0.0072,-0.0071,-0.0012,-0.0046,-1.90,0.35,-44.63,0,4.107,-0.251,-0.085,0.095,0.007,-0.032,1.001,0.000,0.000,0.000,0.0110,1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0750,0.7220,1.6090,1.0910,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1417,0.3508,1.1932,0.0087,0.0007,-0.0053,0.0043,-1.88,0.33,-44.41,0,4.096,-0.101,-0.144,-0.050,0.008,-0.032,1.002,0.000,0.000,0.000,0.0080,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0750,0.7220,1.6090,1.0920,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1518,0.3513,1.1940,0.0086,0.0042,-0.0001,0.0030,-1.95,0.36,-44.20,0,4.107,-0.201,-0.123,0.058,0.008,-0.033,1.002,0.000,0.000,0.000,0.0080,-5,6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.7010,1.6010,1.0920,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1569,0.3507,1.1927,0.0085,0.0022,-0.0072,0.0028,-1.95,0.35,-43.98,0,4.101,-0.424,-0.262,0.023,0.006,-0.031,1.002,0.000,0.000,0.000,0.0080,-3,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0690,0.7010,1.6010,1.0930,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1620,0.3512,1.1929,0.0084,0.0049,-0.0058,0.0021,-1.91,0.34,-43.76,0,4.107,0.061,0.130,0.043,0.006,-0.032,1.000,0.000,0.000,0.000,0.0100,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0740,0.7200,1.5980,1.0930,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1672,0.3499,1.1928,0.0092,-0.0009,-0.0057,0.0065,-1.90,0.33,-43.55,0,4.101,-0.262,0.180,0.040,0.007,-0.030,1.003,0.000,0.000,0.000,0.0080,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0740,0.7200,1.5980,1.0900,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
1723,0.3499,1.1925,0.0089,-0.0003,-0.0062,0.0040,-1.94,0.34,-43.35,0,4.107,-0.324,0.301,0.113,0.008,-0.032,1.000,0.000,0.000,0.000,0.0080,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0760,0.7210,1.6060,1.0900,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
