time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
209,-0.0612,0.1016,-0.0042,-0.29,0.09,-0.71,0.013,-5.498,1.040,-1.108,-0.0712,0.1062,0.0180,-0.0303,1.0733,0.0000,0.0000,0.2200,0.0000,0.0000
221,-0.0613,0.1021,-0.0063,-0.33,0.09,-0.79,0.013,-25.780,-9.631,-1.678,-0.0719,0.1072,0.0062,-0.0147,1.1448,0.0000,0.0000,0.2200,0.0000,0.0000
230,-0.0615,0.1026,-0.0064,-0.37,0.08,-0.84,0.013,-35.380,-17.740,-2.941,-0.0725,0.1082,0.0141,-0.0077,1.1389,0.0000,0.0000,0.2200,0.0000,0.0000
241,-0.0616,0.1033,-0.0001,-0.49,0.08,-0.87,0.014,-20.035,-15.775,-1.317,-0.0730,0.1090,0.0206,-0.0070,1.1407,0.0000,0.0000,0.2200,0.0000,0.0000
250,-0.0618,0.1042,0.0060,-0.64,0.13,-0.87,0.014,-15.399,-38.500,0.989,-0.0736,0.1101,0.0090,-0.0102,1.1439,0.0000,0.0000,0.2200,0.0000,0.0000
260,-0.0620,0.1054,0.0127,-0.95,0.26,-0.89,0.014,-12.533,-49.449,2.608,-0.0742,0.1112,0.0235,-0.0171,1.1727,0.0000,0.0000,0.2200,0.0000,0.0000
270,-0.0624,0.1071,0.0277,-1.25,0.41,-0.92,0.014,-15.630,-39.102,4.404,-0.0749,0.1123,0.0162,-0.0152,1.1598,0.0000,0.0000,0.2200,0.0000,0.0000
279,-0.0632,0.1096,0.0417,-1.41,0.68,-0.92,0.014,-25.028,-25.123,2.436,-0.0755,0.1134,0.0063,-0.0074,1.1677,0.0000,0.0000,0.2200,0.0000,0.0000
290,-0.0646,0.1124,0.0552,-1.55,1.13,-0.88,0.014,-39.062,-16.701,2.233,-0.0762,0.1146,0.0164,-0.0105,1.1594,0.0000,0.0000,0.2200,0.0000,0.0000
300,-0.0669,0.1155,0.0691,-1.70,1.59,-0.83,0.013,-23.184,-16.666,1.377,-0.0775,0.1171,0.0216,-0.0130,1.1558,0.0000,0.0000,0.2200,0.0000,0.0000
310,-0.0701,0.1190,0.0853,-1.88,1.91,-0.79,0.013,6.191,-16.105,-1.846,-0.0783,0.1184,0.0095,-0.0155,1.1492,0.0000,0.0000,0.2200,0.0000,0.0000
319,-0.0745,0.1241,0.0928,-2.22,2.12,-0.76,0.013,20.500,-19.139,-1.115,-0.0791,0.1197,0.0027,-0.0332,1.1479,0.0000,0.0000,0.2200,0.0000,0.0000
329,-0.0787,0.1287,0.1089,-2.56,2.27,-0.74,0.013,23.919,-17.839,-2.197,0.3367,-0.0481,0.0037,-0.0318,1.1518,0.0000,0.0000,0.2200,0.0000,0.0000
340,-0.0832,0.1339,0.1244,-2.66,2.43,-0.73,0.001,21.954,-11.160,-0.833,0.2175,0.0002,0.0051,-0.0237,1.1593,0.0000,0.0000,0.2200,0.0000,0.0000
350,0.2834,-0.0120,0.1334,-2.13,1.64,-0.76,0.001,19.809,-1.196,-1.937,0.2339,-0.0675,-0.0017,-0.0145,1.1549,0.0000,0.0000,0.2200,0.0000,0.0000
361,0.1775,0.0417,0.1568,-2.03,2.09,-0.77,0.001,14.761,5.058,-1.964,0.1613,-0.0998,-0.0024,-0.0138,1.1458,0.0000,0.0000,0.2200,0.0000,0.0000
370,0.1802,-0.0214,0.1282,-1.63,2.23,-0.78,0.001,7.074,16.823,-1.910,0.1731,-0.1135,-0.0002,-0.0194,1.1346,0.0000,0.0000,0.2200,0.0000,0.0000
380,0.1086,-0.0471,0.1443,-1.34,2.47,-0.80,0.001,-0.145,20.266,-1.967,0.1783,-0.0941,0.0018,-0.0165,1.1321,0.0000,0.0000,0.2200,0.0000,0.0000
389,0.1136,-0.0566,0.1589,-1.12,2.43,-0.81,0.001,-6.563,21.892,-2.321,0.1928,-0.1244,0.0008,-0.0190,1.1143,0.0000,0.0000,0.2200,0.0000,0.0000
399,0.1126,-0.0357,0.1750,-1.07,2.31,-0.83,0.010,-8.343,20.880,-2.095,0.1835,-0.1038,0.0055,-0.0222,1.1135,0.0000,0.0000,0.2200,0.0000,0.0000
410,0.1210,-0.0622,0.1878,-0.94,2.09,-0.86,0.010,-7.761,17.238,-0.776,0.1134,-0.1532,0.0017,-0.0202,1.1006,0.0000,0.0000,0.2200,0.0000,0.0000
419,0.1081,-0.0397,0.1739,-1.04,1.88,-0.88,0.010,-8.488,14.209,-2.265,0.1248,-0.1335,0.0044,-0.0154,1.0841,0.0000,0.0000,0.2200,0.0000,0.0000
430,0.0319,-0.0873,0.1880,-0.94,1.91,-0.93,0.010,-6.304,9.409,-1.763,0.0973,-0.1583,0.0079,-0.0118,1.0814,0.0000,0.0000,0.2200,0.0000,0.0000
439,0.0395,-0.0631,0.2017,-1.10,1.67,-0.94,0.025,-3.609,-0.336,-2.145,0.1201,-0.1503,0.0043,-0.0146,1.0737,0.0000,0.0000,0.2200,0.0000,0.0000
449,0.0061,-0.0883,0.2110,-1.08,1.62,-0.97,0.025,-2.192,-6.670,-2.161,0.0993,-0.1409,-0.0006,-0.0200,1.0712,0.0000,0.0000,0.2200,0.0000,0.0000
460,0.0293,-0.0751,0.2233,-1.20,1.39,-0.98,0.025,-2.959,-8.651,-1.416,0.1074,-0.1446,0.0021,-0.0193,1.0681,0.0000,0.0000,0.2200,0.0000,0.0000
470,0.0010,-0.0611,0.2312,-1.30,1.44,-1.00,0.025,-4.906,-3.059,-0.631,0.0952,-0.1368,0.0063,-0.0189,1.0564,0.0000,0.0000,0.2200,0.0000,0.0000
479,0.0089,-0.0619,0.2392,-1.32,1.42,-1.02,0.025,-3.367,-0.105,-0.866,0.1025,-0.1377,0.0010,-0.0179,1.0462,0.0000,0.0000,0.2200,0.0000,0.0000
489,-0.0109,-0.0484,0.2470,-1.39,1.59,-1.04,0.025,-3.287,2.501,1.333,0.1025,-0.1348,0.0063,-0.0245,1.0315,0.0000,0.0000,0.2200,0.0000,0.0000
500,-0.0026,-0.0461,0.2551,-1.43,1.60,-1.04,0.043,-1.287,4.488,0.449,0.1059,-0.1125,0.0084,-0.0182,1.0200,0.0000,0.0000,0.2200,0.0000,0.0000
510,-0.0054,-0.0378,0.2620,-1.49,1.62,-1.05,0.043,-0.718,6.836,1.622,0.1039,-0.1138,0.0024,-0.0150,1.0101,0.0000,0.0000,0.2200,0.0000,0.0000
519,-0.0024,0.0076,0.2738,-1.75,1.58,-1.02,0.043,3.635,9.788,3.327,0.0967,-0.1260,-0.0004,-0.0160,1.0004,0.0000,0.0000,0.2200,0.0000,0.0000
530,-0.0093,0.0080,0.2787,-1.75,1.57,-1.02,0.043,7.782,12.544,3.494,0.0949,-0.1262,0.0033,-0.0156,1.0028,0.0000,0.0000,0.2200,0.0000,0.0000
540,-0.0286,-0.0176,0.2828,-1.60,1.61,-1.04,0.064,5.260,12.765,4.158,0.0919,-0.1289,0.0041,-0.0173,1.0032,0.0000,0.0000,0.2200,0.0000,0.0000
550,-0.0355,-0.0151,0.2847,-1.59,1.55,-1.02,0.064,0.679,11.442,4.315,0.0911,-0.1280,0.0054,-0.0133,0.9975,0.0000,0.0000,0.2200,0.0000,0.0000
559,-0.0484,-0.0171,0.2852,-1.50,1.49,-1.00,0.064,-2.319,6.296,3.260,0.0881,-0.1302,0.0080,-0.0180,0.9902,0.0000,0.0000,0.2200,0.0000,0.0000
570,-0.0524,-0.0110,0.3090,-1.46,1.37,-0.96,0.064,-4.236,-0.258,3.036,0.0873,-0.1302,0.0077,-0.0192,0.9812,0.0000,0.0000,0.2200,0.0000,0.0000
579,-0.0654,-0.0178,0.3084,-1.36,1.32,-0.94,0.064,-6.319,-3.098,3.936,0.0867,-0.1304,0.0051,-0.0185,0.9704,0.0000,0.0000,0.2200,0.0000,0.0000
589,-0.0687,-0.0147,0.3086,-1.37,1.24,-0.91,0.064,-3.933,-1.265,4.099,0.0852,-0.1296,0.0011,-0.0183,0.9653,0.0000,0.0000,0.2200,0.0000,0.0000
599,-0.0697,-0.0130,0.3086,-1.41,1.20,-0.87,0.074,-1.902,5.952,4.123,0.0844,-0.1301,-0.0030,-0.0194,0.9545,0.0000,0.0000,0.2200,0.0000,0.0000
609,-0.0806,0.0004,0.3068,-1.54,1.29,-0.83,0.074,4.213,12.265,2.962,0.0834,-0.1302,0.0001,-0.0151,0.9449,0.0000,0.0000,0.2200,0.0000,0.0000
619,-0.0869,-0.0136,0.3011,-1.47,1.35,-0.81,0.074,8.279,14.415,5.442,0.0828,-0.1304,0.0041,-0.0175,0.9444,0.0000,0.0000,0.2200,0.0000,0.0000
629,-0.0856,-0.0085,0.2987,-1.53,1.29,-0.77,0.074,13.807,20.114,6.322,0.0817,-0.1306,0.0086,-0.0200,0.9411,0.0000,0.0000,0.2200,0.0000,0.0000
639,-0.0939,-0.0033,0.2947,-1.56,1.24,-0.74,0.095,17.070,18.521,4.902,0.0798,-0.1311,0.0070,-0.0159,0.9422,0.0000,0.0000,0.2200,0.0000,0.0000
649,-0.0938,0.0009,0.2907,-1.50,1.09,-0.69,0.095,17.112,17.778,4.601,0.0788,-0.1322,0.0064,-0.0173,0.9412,0.0000,0.0000,0.2200,0.0000,0.0000
659,-0.0908,0.0056,0.2860,-1.38,0.88,-0.63,0.095,15.416,14.857,4.469,0.0779,-0.1328,0.0067,-0.0129,0.9408,0.0000,0.0000,0.2200,0.0000,0.0000
670,-0.0935,0.0161,0.2981,-1.29,0.69,-0.58,0.095,12.965,10.256,4.688,0.0759,-0.1326,0.0059,-0.0230,0.9311,0.0000,0.0000,0.2200,0.0000,0.0000
679,-0.0947,0.0220,0.2922,-1.15,0.51,-0.53,0.095,6.304,5.360,5.045,0.0759,-0.1318,0.0085,-0.0219,0.9304,0.0000,0.0000,0.2200,0.0000,0.0000
689,-0.0910,0.0239,0.2870,-0.99,0.31,-0.48,0.095,2.508,1.640,4.926,0.0734,-0.1334,0.0043,-0.0177,0.9352,0.0000,0.0000,0.2200,0.0000,0.0000
699,-0.0950,0.0233,0.2809,-0.84,0.21,-0.44,0.106,-2.853,1.332,4.276,0.0721,-0.1380,0.0047,-0.0210,0.9357,0.0000,0.0000,0.2200,-0.0009,0.0002
709,-0.0897,0.0313,0.2756,-0.80,0.07,-0.39,0.106,-2.885,1.903,5.679,0.0705,-0.1368,0.0035,-0.0164,0.9343,0.0000,0.0000,0.2200,-0.0018,0.0005
719,-0.0882,0.0493,0.2656,-0.90,0.03,-0.32,0.106,-7.314,2.099,2.992,0.0697,-0.1363,0.0047,-0.0140,0.9378,0.0000,0.0000,0.2200,-0.0027,0.0010
729,-0.0861,0.0486,0.2590,-0.89,-0.01,-0.28,0.106,-5.419,5.153,3.250,0.0688,-0.1378,0.0036,-0.0143,0.9347,0.0000,0.0000,0.2200,-0.0036,0.0015
739,-0.0860,0.0500,0.2527,-0.91,-0.02,-0.23,0.124,-3.738,8.467,3.050,0.0657,-0.1372,0.0053,-0.0194,0.9321,0.0000,0.0000,0.2200,-0.0044,0.0020
749,-0.0859,0.0569,0.2460,-1.00,-0.04,-0.18,0.124,-1.972,10.129,3.175,0.0640,-0.1391,0.0053,-0.0166,0.9342,0.0000,0.0000,0.2200,-0.0053,0.0026
759,-0.0812,0.0588,0.2399,-1.08,-0.13,-0.15,0.124,4.466,11.518,2.550,0.0615,-0.1365,0.0029,-0.0172,0.9351,0.0000,0.0000,0.2200,-0.0061,0.0032
770,-0.0798,0.0676,0.2486,-1.19,-0.23,-0.11,0.124,5.463,12.651,3.130,0.0626,-0.1351,0.0035,-0.0178,0.9380,0.0000,0.0000,0.2200,-0.0069,0.0039
779,-0.0751,0.0647,0.2428,-1.16,-0.36,-0.08,0.124,11.650,11.959,2.917,0.0622,-0.1318,0.0032,-0.0177,0.9306,0.0000,0.0000,0.2200,-0.0077,0.0045
789,-0.0790,0.0647,0.2361,-1.13,-0.43,-0.06,0.124,14.390,10.018,3.434,0.0596,-0.1435,0.0089,-0.0177,0.9229,0.0000,0.0000,0.2200,-0.0085,0.0052
799,-0.0793,0.0601,0.2300,-1.03,-0.54,-0.03,0.136,16.096,7.487,2.190,0.0580,-0.1424,0.0112,-0.0188,0.9175,0.0000,0.0000,0.2200,-0.0093,0.0058
809,-0.0742,0.0904,0.2217,-1.20,-0.71,0.00,0.136,16.251,5.657,1.845,0.0567,-0.1393,0.0077,-0.0236,0.9211,0.0000,0.0000,0.2200,-0.0100,0.0067
819,-0.0717,0.0922,0.2210,-1.06,-0.83,0.03,0.136,17.429,1.307,1.223,0.0545,-0.1415,0.0039,-0.0202,0.9191,0.0000,0.0000,0.2200,-0.0107,0.0076
829,-0.0691,0.0892,0.2147,-0.87,-0.93,0.06,0.136,17.202,-0.462,2.009,0.0532,-0.1408,0.0037,-0.0214,0.9205,0.0000,0.0000,0.2200,-0.0114,0.0085
839,-0.0645,0.0976,0.2068,-0.76,-1.02,0.09,0.152,14.617,0.013,2.966,0.0527,-0.1373,0.0028,-0.0156,0.9238,0.0000,0.0000,0.2200,-0.0120,0.0094
849,-0.0613,0.0993,0.1987,-0.59,-1.08,0.11,0.152,11.583,-1.021,2.340,0.0512,-0.1418,0.0020,-0.0186,0.9213,0.0000,0.0000,0.2200,-0.0127,0.0104
859,-0.0606,0.0952,0.1912,-0.39,-1.09,0.14,0.152,7.962,-1.340,2.153,0.0494,-0.1385,0.0085,-0.0141,0.9219,0.0000,0.0000,0.2200,-0.0133,0.0114
869,-0.0577,0.1090,0.2014,-0.35,-1.10,0.15,0.152,6.371,-3.652,1.330,0.0486,-0.1393,0.0044,-0.0146,0.9223,0.0000,0.0000,0.2200,-0.0138,0.0125
879,-0.0531,0.1047,0.1941,-0.17,-1.12,0.18,0.152,4.558,-1.931,0.691,0.0481,-0.1383,0.0048,-0.0259,0.9223,0.0000,0.0000,0.2200,-0.0144,0.0135
889,-0.0507,0.1092,0.1863,-0.10,-1.10,0.19,0.152,2.534,-1.070,1.251,0.0479,-0.1373,0.0013,-0.0147,0.9245,0.0000,0.0000,0.2200,-0.0149,0.0146
899,-0.0490,0.1094,0.1786,-0.02,-1.08,0.21,0.151,0.993,-1.631,0.841,0.0469,-0.1351,0.0029,-0.0141,0.9260,0.0000,0.0000,0.2200,-0.0154,0.0157
909,-0.0481,0.1097,0.1709,0.02,-1.05,0.22,0.151,1.896,-1.253,1.429,0.0465,-0.1340,0.0005,-0.0141,0.9254,0.0000,0.0000,0.2200,-0.0159,0.0168
919,-0.0446,0.1059,0.1483,0.08,-1.04,0.23,0.151,5.626,-1.947,0.277,0.0465,-0.1312,0.0049,-0.0183,0.9243,0.0000,0.0000,0.2200,-0.0163,0.0179
929,-0.0429,0.1058,0.1406,0.10,-1.02,0.24,0.151,4.364,-0.555,1.712,0.0460,-0.1302,0.0028,-0.0140,0.9251,0.0000,0.0000,0.2200,-0.0167,0.0189
939,-0.0422,0.1016,0.1335,0.17,-1.00,0.25,0.159,5.287,-0.674,0.285,0.0450,-0.1280,0.0047,-0.0070,0.9246,0.0000,0.0000,0.2200,-0.0171,0.0199
949,-0.0406,0.1014,0.1261,0.20,-0.99,0.26,0.159,5.664,0.938,1.420,0.0415,-0.1387,0.0045,-0.0160,0.9266,0.0000,0.0000,0.2200,-0.0176,0.0210
959,-0.0375,0.0982,0.1191,0.28,-0.99,0.27,0.159,7.469,-0.169,1.178,0.0407,-0.1362,0.0043,-0.0175,0.9317,0.0000,0.0000,0.2200,-0.0179,0.0219
969,-0.0285,0.1253,0.1078,0.08,-1.05,0.26,0.159,7.265,0.586,0.934,0.0400,-0.1338,0.0022,-0.0212,0.9367,0.0000,0.0000,0.2200,-0.0182,0.0232
979,-0.0257,0.1224,0.1007,0.17,-1.06,0.27,0.159,6.745,1.341,0.964,0.0399,-0.1306,0.0035,-0.0178,0.9375,0.0000,0.0000,0.2200,-0.0185,0.0244
989,-0.0230,0.1193,0.0935,0.26,-1.07,0.29,0.159,7.389,0.934,1.759,0.0383,-0.1284,0.0036,-0.0121,0.9379,0.0000,0.0000,0.2200,-0.0187,0.0256
999,-0.0215,0.1139,0.0865,0.38,-1.08,0.30,0.168,7.721,0.934,1.099,0.0384,-0.1254,0.0066,-0.0158,0.9332,0.0000,0.0000,0.2200,-0.0189,0.0267
1009,-0.0163,0.1108,0.0799,0.47,-1.12,0.31,0.168,7.473,0.946,1.101,0.0385,-0.1221,0.0065,-0.0183,0.9357,0.0000,0.0000,0.2200,-0.0191,0.0279
1019,-0.0150,0.1056,0.0799,0.58,-1.13,0.33,0.168,7.472,-0.713,0.920,0.0377,-0.1218,0.0047,-0.0129,0.9427,0.0000,0.0000,0.2200,-0.0192,0.0289
1029,-0.0138,0.0990,0.0740,0.70,-1.14,0.35,0.168,6.301,-2.529,0.776,0.0380,-0.1169,0.0009,-0.0118,0.9444,0.0000,0.0000,0.2200,-0.0194,0.0299
1039,-0.0103,0.0997,0.0678,0.76,-1.16,0.36,0.168,6.799,-2.499,1.263,0.0369,-0.1162,0.0011,-0.0135,0.9481,0.0000,0.0000,0.2200,-0.0195,0.0309
1049,-0.0093,0.0881,0.0618,0.93,-1.16,0.38,0.168,1.465,-2.294,1.715,0.0370,-0.1131,0.0021,-0.0167,0.9482,0.0000,0.0000,0.2200,-0.0196,0.0318
1059,-0.0048,0.0869,0.0555,0.99,-1.17,0.39,0.168,3.404,-3.548,0.015,0.0357,-0.1151,0.0061,-0.0153,0.9520,0.0000,0.0000,0.2200,-0.0196,0.0326
1069,-0.0032,0.0791,0.0470,1.08,-1.15,0.41,0.168,-0.309,-1.678,1.697,0.0354,-0.1132,0.0026,-0.0177,0.9528,0.0000,0.0000,0.2200,-0.0196,0.0334
1080,0.0021,0.0854,0.0413,1.06,-1.14,0.40,0.168,5.233,-4.829,-0.241,0.0352,-0.1109,-0.0008,-0.0167,0.9516,0.0000,0.0000,0.2200,-0.0196,0.0343
1089,0.0048,0.0807,0.0361,1.12,-1.12,0.42,0.168,4.236,-4.859,-1.338,0.0352,-0.1083,-0.0020,-0.0170,0.9558,0.0000,0.0000,0.2200,-0.0196,0.0351
1099,0.0076,0.0746,0.0312,1.16,-1.10,0.43,0.172,4.600,-6.225,-0.711,0.0348,-0.1105,-0.0011,-0.0207,0.9552,0.0000,0.0000,0.2200,-0.0195,0.0358
1109,0.0096,0.0670,0.0264,1.23,-1.07,0.45,0.172,1.554,-3.739,-0.211,0.0349,-0.1098,0.0034,-0.0159,0.9577,0.0000,0.0000,0.2200,-0.0194,0.0365
1119,0.0130,0.0738,0.0238,1.21,-1.03,0.42,0.172,-1.679,-3.722,-0.070,0.0341,-0.1082,0.0020,-0.0154,0.9591,0.0000,0.0000,0.2200,-0.0193,0.0373
1129,0.0147,0.0718,0.0190,1.25,-0.97,0.41,0.172,-5.671,-0.065,-0.125,0.0343,-0.1069,-0.0005,-0.0098,0.9612,0.0000,0.0000,0.2200,-0.0191,0.0380
1139,0.0193,0.0673,0.0145,1.31,-0.95,0.41,0.175,-7.348,-2.225,-1.740,0.0348,-0.1055,-0.0011,-0.0107,0.9672,0.0000,0.0000,0.2200,-0.0189,0.0386
1149,0.0212,0.0631,0.0102,1.31,-0.91,0.41,0.175,-3.099,-3.614,-1.832,0.0350,-0.1041,-0.0006,-0.0070,0.9735,0.0000,0.0000,0.2200,-0.0187,0.0393
1159,0.0218,0.0582,0.0060,1.29,-0.89,0.41,0.175,-6.710,-3.454,0.421,0.0348,-0.1012,0.0016,-0.0030,0.9698,0.0000,0.0000,0.2200,-0.0185,0.0399
1169,0.0236,0.0534,0.0082,1.24,-0.88,0.41,0.175,-4.533,3.379,-0.751,0.0351,-0.1005,0.0042,-0.0092,0.9710,0.0000,0.0000,0.2200,-0.0183,0.0404
1180,0.0266,0.0431,0.0044,1.26,-0.86,0.39,0.175,-4.506,-0.802,-1.900,0.0345,-0.1014,0.0059,-0.0144,0.9754,0.0000,0.0000,0.2200,-0.0180,0.0408
1189,0.0279,0.0401,0.0010,1.23,-0.84,0.39,0.175,-3.068,-0.903,-1.336,0.0352,-0.1003,0.0013,-0.0126,0.9740,0.0000,0.0000,0.2200,-0.0177,0.0412
1199,0.0326,0.0427,-0.0018,1.15,-0.86,0.38,0.173,-3.026,-3.364,0.252,0.0356,-0.0989,0.0015,-0.0099,0.9792,0.0000,0.0000,0.2200,-0.0174,0.0417
1209,0.0327,0.0383,-0.0046,1.11,-0.87,0.37,0.173,4.071,-1.727,-0.979,0.0357,-0.0987,-0.0002,-0.0113,0.9772,0.0000,0.0000,0.2200,-0.0171,0.0420
1219,0.0339,0.0325,-0.0083,1.11,-0.86,0.36,0.173,4.269,-1.531,-1.581,0.0358,-0.0980,0.0018,-0.0132,0.9758,0.0000,0.0000,0.2200,-0.0167,0.0424
1229,0.0364,0.0310,-0.0112,1.09,-0.83,0.35,0.173,2.679,-1.870,-1.453,0.0360,-0.1000,-0.0010,-0.0129,0.9783,0.0000,0.0000,0.2200,-0.0164,0.0427
1239,0.0391,0.0278,-0.0137,1.11,-0.81,0.34,0.175,1.696,-4.865,-1.110,0.0363,-0.0990,-0.0004,-0.0121,0.9841,0.0000,0.0000,0.2200,-0.0160,0.0429
1249,0.0413,0.0352,-0.0159,1.06,-0.82,0.32,0.175,3.004,-3.448,-1.117,0.0369,-0.0960,0.0039,-0.0124,0.9852,0.0000,0.0000,0.2200,-0.0156,0.0433
1259,0.0434,0.0304,-0.0181,1.12,-0.81,0.31,0.175,1.744,-5.686,-1.020,0.0369,-0.0959,0.0039,-0.0142,0.9834,0.0000,0.0000,0.2200,-0.0151,0.0436
1269,0.0441,0.0166,-0.0155,1.25,-0.76,0.30,0.175,-0.222,-3.838,-0.791,0.0371,-0.0951,0.0021,-0.0107,0.9867,0.0000,0.0000,0.2200,-0.0147,0.0438
1278,0.0474,0.0150,-0.0177,1.27,-0.73,0.29,0.175,-2.318,-5.722,-0.440,0.0384,-0.0938,0.0004,-0.0111,0.9899,0.0000,0.0000,0.2200,-0.0142,0.0439
1289,0.0502,0.0097,-0.0195,1.31,-0.71,0.28,0.175,-2.354,-3.864,-0.226,0.0385,-0.0942,0.0036,-0.0148,0.9884,0.0000,0.0000,0.2200,-0.0137,0.0440
1298,0.0478,0.0015,-0.0211,1.36,-0.62,0.27,0.175,-3.928,-2.599,0.357,0.0393,-0.0946,0.0015,-0.0151,0.9861,0.0000,0.0000,0.2200,-0.0132,0.0440
1309,0.0507,0.0010,-0.0228,1.34,-0.59,0.26,0.175,-5.099,-2.284,0.646,0.0390,-0.0952,0.0005,-0.0118,0.9874,0.0000,0.0000,0.2200,-0.0127,0.0440
1319,0.0507,0.0006,-0.0181,1.30,-0.55,0.26,0.175,-5.030,-2.119,0.167,0.0400,-0.0941,0.0009,-0.0103,0.9863,0.0000,0.0000,0.2200,-0.0122,0.0440
1329,0.0562,0.0017,-0.0192,1.24,-0.56,0.26,0.175,-3.865,-1.892,0.113,0.0405,-0.0934,0.0019,-0.0111,0.9890,0.0000,0.0000,0.2200,-0.0117,0.0441
