time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
23481,-0.0679,0.4299,0.3135,-0.1482,-0.1244,0.0358,-1.87,-0.28,-88.15,0,3.648,-0.943,-1.680,10.905,-0.001,-0.009,0.000,0.000,0.000,0.000,0.3130,-2,0,-11.56,-1.85,-88.33,-2.0430,0.0227,-0.2945
23533,-0.0786,0.4228,0.3145,-0.1410,-0.1281,0.0240,-1.74,-0.24,-87.61,0,3.653,-0.024,1.282,9.593,-0.002,-0.015,0.000,0.000,0.000,0.000,0.3110,0,0,-11.47,-1.86,-88.16,-2.0491,0.0520,-0.3313
23585,-0.0827,0.4181,0.3137,-0.1210,-0.1259,0.0059,-1.73,-0.32,-87.13,0,3.642,1.540,-1.876,9.382,0.002,-0.017,0.000,0.000,0.000,0.000,0.3140,-4,0,-11.67,-1.70,-87.88,-2.1023,0.0698,-0.4006
23636,-0.0829,0.4134,0.3138,-0.0933,-0.1237,-0.0041,-1.76,-0.23,-86.69,0,3.648,2.891,-3.239,8.871,0.004,-0.011,0.000,0.000,0.000,0.000,0.3080,0,-1,-11.52,-1.67,-87.42,-2.1094,0.0751,-0.4412
23688,-0.0877,0.4067,0.3107,-0.0804,-0.1263,-0.0236,-1.49,-0.19,-86.29,0,3.637,10.843,-0.448,7.703,0.008,-0.021,0.000,0.000,0.000,0.000,0.3080,-5,0,-11.50,-1.77,-87.25,-2.1419,0.1008,-0.4459
23739,-0.0835,0.4036,0.3082,-0.0493,-0.1196,-0.0358,-1.16,-0.10,-85.92,0,3.642,3.202,-4.861,6.989,0.002,-0.009,0.000,0.000,0.000,0.000,0.3060,-7,0,-11.05,-1.72,-87.05,-2.1661,0.1198,-0.4234
23791,-0.0872,0.3965,0.3055,-0.0435,-0.1225,-0.0415,-0.93,0.10,-85.55,0,3.632,0.785,-0.725,6.289,0.005,-0.017,0.000,0.000,0.000,0.000,0.3030,0,-1,-10.97,-1.89,-86.76,-2.1826,0.1318,-0.3913
23843,-0.0785,0.3929,0.3026,-0.0110,-0.1156,-0.0454,-0.91,0.18,-85.25,0,3.637,9.065,5.318,4.245,0.001,-0.016,0.000,0.000,0.000,0.000,0.3030,-4,-1,-11.09,-1.88,-86.61,-2.2061,0.1471,-0.3540
23895,-0.0824,0.3866,0.3008,-0.0117,-0.1148,-0.0402,-0.60,-0.02,-85.04,0,3.632,2.601,-0.017,2.043,0.004,-0.020,0.000,0.000,0.000,0.000,0.2980,0,-2,-10.67,-1.60,-86.63,-2.2122,0.1609,-0.3220
23946,-0.0793,0.3832,0.2979,0.0015,-0.1090,-0.0409,-0.38,-0.05,-84.95,0,3.637,3.163,-1.389,-0.224,0.000,-0.014,0.000,0.000,0.000,0.000,0.2930,4,-2,-10.60,-1.60,-86.64,-2.2198,0.1705,-0.2914
23998,-0.0791,0.3765,0.2937,0.0048,-0.1121,-0.0449,-0.19,-0.07,-84.94,0,3.632,6.169,3.660,-2.305,-0.001,-0.020,0.000,0.000,0.000,0.000,0.2950,0,-2,-10.49,-1.66,-86.65,-2.2266,0.1732,-0.2753
24049,-0.0765,0.3728,0.2927,0.0129,-0.1077,-0.0337,-0.10,-0.20,-85.04,0,3.642,1.947,2.753,-3.670,0.000,-0.015,0.000,0.000,0.000,0.000,0.2940,-2,0,-10.14,-1.50,-86.81,-2.2227,0.1731,-0.2612
24100,-0.0733,0.3694,0.2920,0.0201,-0.1044,-0.0238,0.04,-0.32,-85.21,0,3.632,-2.004,4.899,-2.773,0.000,-0.012,0.000,0.000,0.000,0.000,0.2960,0,-1,-10.02,-1.39,-86.99,-2.2203,0.1708,-0.2523
24152,-0.0760,0.3630,0.2932,0.0106,-0.1103,-0.0074,0.10,-0.53,-85.38,0,3.642,-2.052,4.492,-4.694,0.002,-0.016,0.000,0.000,0.000,0.000,0.2930,0,-1,-10.11,-1.18,-87.19,-2.2222,0.1697,-0.2516
24203,-0.0718,0.3593,0.2929,0.0190,-0.1101,-0.0034,0.02,-0.61,-85.54,0,3.637,-1.790,-0.833,-4.081,0.003,-0.010,0.000,0.000,0.000,0.000,0.2940,0,-1,-10.18,-1.01,-87.48,-2.2225,0.1679,-0.2512
24255,-0.0745,0.3536,0.2934,0.0098,-0.1161,0.0033,0.07,-0.58,-85.78,0,3.642,6.906,1.866,-5.123,0.006,-0.013,0.000,0.000,0.000,0.000,0.2920,6,-4,-10.25,-1.08,-87.61,-2.2250,0.1636,-0.2559
24305,-0.0649,0.3517,0.2930,0.0318,-0.1111,0.0029,0.26,-0.65,-86.04,0,3.637,5.526,1.352,-5.901,0.007,-0.011,0.000,0.000,0.000,0.000,0.2880,0,-1,-9.94,-1.06,-88.03,-2.2390,0.1726,-0.2548
24357,-0.0732,0.3436,0.2906,0.0052,-0.1228,-0.0073,0.60,-0.72,-86.32,0,3.642,-4.564,-2.602,-5.173,0.002,-0.011,0.000,0.000,0.000,0.000,0.2900,-3,-2,-9.64,-1.03,-88.29,-2.2431,0.1711,-0.2698
24407,-0.0664,0.3411,0.2901,0.0171,-0.1199,-0.0067,0.33,-0.62,-86.57,0,3.632,1.420,-2.831,-4.020,0.003,-0.010,0.000,0.000,0.000,0.000,0.2900,-6,-2,-9.82,-1.20,-88.43,-2.2406,0.1632,-0.2712
24458,-0.0664,0.3355,0.2899,0.0126,-0.1237,-0.0017,0.16,-0.51,-86.77,0,3.642,4.900,-1.103,-3.961,0.002,-0.012,0.000,0.000,0.000,0.000,0.2880,9,-4,-9.73,-1.36,-88.58,-2.2475,0.1615,-0.2781
24510,-0.0612,0.3295,0.2890,0.0218,-0.1275,-0.0012,0.50,-0.48,-86.94,0,3.632,-5.468,-2.403,-3.389,0.005,-0.010,0.000,0.000,0.000,0.000,0.2870,5,-5,-9.62,-1.46,-88.90,-2.2773,0.1713,-0.2874
24561,-0.0607,0.3242,0.2881,0.0177,-0.1284,-0.0016,0.39,-0.36,-87.11,0,3.642,-6.774,-6.660,-5.577,-0.000,-0.003,0.000,0.000,0.000,0.000,0.2880,-6,-4,-9.88,-1.62,-89.07,-2.2800,0.1707,-0.3040
24613,-0.0677,0.3153,0.2881,-0.0049,-0.1370,0.0036,0.03,-0.01,-87.38,0,3.632,-3.211,2.100,-8.835,-0.000,-0.005,0.000,0.000,0.000,0.000,0.2930,8,-4,-10.07,-1.97,-89.18,-2.2652,0.1628,-0.3127
24664,-0.0637,0.3087,0.2909,0.0049,-0.1368,0.0219,-0.06,-0.02,-87.78,0,3.642,-3.867,1.175,-9.772,0.003,-0.001,0.000,0.000,0.000,0.000,0.2910,0,-1,-10.33,-1.94,-89.64,-2.2932,0.1577,-0.3187
24715,-0.0629,0.3027,0.2921,0.0082,-0.1345,0.0289,-0.24,-0.07,-88.26,0,3.637,-2.182,2.091,-8.715,-0.003,-0.003,0.000,0.000,0.000,0.000,0.2930,0,-2,-10.47,-1.96,-90.11,-2.2963,0.1536,-0.3321
24766,-0.0643,0.2965,0.2938,0.0051,-0.1339,0.0318,-0.36,-0.09,-88.73,0,3.642,-0.313,-1.961,-9.511,0.002,-0.011,0.000,0.000,0.000,0.000,0.2960,-2,0,-10.54,-1.95,-90.59,-2.3021,0.1509,-0.3304
24818,-0.0595,0.2903,0.2963,0.0201,-0.1332,0.0340,-0.43,-0.03,-89.18,0,3.637,0.971,-0.803,-8.927,-0.000,-0.008,0.000,0.000,0.000,0.000,0.2970,-4,-3,-10.55,-2.13,-90.99,-2.3155,0.1434,-0.3305
24869,-0.0607,0.2851,0.2980,0.0176,-0.1296,0.0329,-0.37,0.02,-89.64,0,3.648,2.900,-0.823,-7.411,0.001,-0.009,0.000,0.000,0.000,0.000,0.2990,5,-5,-10.50,-2.28,-91.47,-2.3267,0.1410,-0.3214
24920,-0.0577,0.2797,0.2999,0.0250,-0.1261,0.0330,-0.17,0.08,-90.02,0,3.637,1.480,3.762,-5.604,0.002,-0.008,0.000,0.000,0.000,0.000,0.2960,-6,-1,-10.46,-2.42,-91.81,-2.3530,0.1328,-0.3105
24971,-0.0559,0.2737,0.2993,0.0283,-0.1242,0.0214,-0.20,0.03,-90.31,0,3.637,0.050,2.087,-1.596,0.000,-0.009,0.000,0.000,0.000,0.000,0.2940,-8,-1,-10.32,-2.26,-92.12,-2.3525,0.1330,-0.3115
25022,-0.0581,0.2664,0.2977,0.0193,-0.1272,0.0108,-0.18,-0.09,-90.43,0,3.632,-0.768,-1.186,0.893,0.003,-0.011,0.000,0.000,0.000,0.000,0.2940,-1,-2,-10.29,-2.18,-92.24,-2.3572,0.1319,-0.3014
25074,-0.0495,0.2629,0.2963,0.0402,-0.1202,0.0047,-0.24,-0.00,-90.41,0,3.637,-2.266,1.521,1.406,0.003,-0.005,0.000,0.000,0.000,0.000,0.2970,-1,-2,-10.42,-2.24,-92.12,-2.3794,0.1225,-0.3037
25125,-0.0492,0.2565,0.2970,0.0381,-0.1212,0.0100,-0.27,-0.06,-90.35,0,3.632,-1.056,4.752,0.510,0.002,-0.012,0.000,0.000,0.000,0.000,0.2980,0,-2,-10.55,-2.16,-92.05,-2.3874,0.1181,-0.3028
25176,-0.0451,0.2502,0.2979,0.0461,-0.1224,0.0138,-0.30,-0.25,-90.32,0,3.642,-3.021,2.042,-0.751,-0.003,-0.004,0.000,0.000,0.000,0.000,0.3000,0,-1,-10.61,-1.94,-92.08,-2.3957,0.1157,-0.2968
25227,-0.0446,0.2438,0.2996,0.0443,-0.1257,0.0178,-0.39,-0.40,-90.35,0,3.632,0.377,-1.567,-2.823,-0.001,-0.008,0.000,0.000,0.000,0.000,0.2970,6,-5,-10.77,-1.84,-92.10,-2.4031,0.1114,-0.2940
25277,-0.0416,0.2386,0.2990,0.0494,-0.1262,0.0096,-0.33,-0.43,-90.47,0,3.637,-2.135,0.957,-4.755,0.003,-0.008,0.000,0.000,0.000,0.000,0.2990,0,-2,-10.80,-1.97,-92.25,-2.4179,0.1109,-0.2867
25329,-0.0398,0.2301,0.2994,0.0514,-0.1349,0.0074,-0.46,-0.47,-90.70,0,3.632,0.686,-4.127,-4.469,0.000,-0.006,0.000,0.000,0.000,0.000,0.2990,-9,-2,-10.87,-1.95,-92.45,-2.4207,0.1082,-0.2934
25380,-0.0429,0.2243,0.2995,0.0399,-0.1359,0.0067,-0.48,-0.35,-90.91,0,3.637,1.318,-6.317,-3.462,0.000,-0.006,0.000,0.000,0.000,0.000,0.2990,5,-6,-10.75,-2.18,-92.59,-2.4167,0.1052,-0.2858
25432,-0.0309,0.2197,0.2996,0.0684,-0.1326,0.0054,-0.37,-0.10,-91.12,0,3.632,-0.069,-3.988,-2.756,-0.004,-0.008,0.000,0.000,0.000,0.000,0.3010,0,-2,-10.80,-2.54,-92.68,-2.4464,0.1002,-0.2883
25483,-0.0282,0.2131,0.3005,0.0702,-0.1328,0.0097,-0.37,0.08,-91.23,0,3.642,1.555,5.489,-1.309,-0.001,-0.007,0.000,0.000,0.000,0.000,0.3040,-1,-2,-10.79,-2.72,-92.72,-2.4522,0.0985,-0.2984
25535,-0.0284,0.2063,0.3028,0.0636,-0.1329,0.0186,-0.26,-0.08,-91.35,0,3.632,5.686,1.417,-2.272,-0.003,-0.009,0.000,0.000,0.000,0.000,0.3000,0,-3,-10.68,-2.47,-92.92,-2.4579,0.1018,-0.3026
25585,-0.0255,0.2008,0.3022,0.0649,-0.1309,0.0139,-0.00,-0.22,-91.48,0,3.642,2.931,1.687,-4.399,0.001,-0.013,0.000,0.000,0.000,0.000,0.3020,-5,0,-10.43,-2.45,-93.05,-2.4731,0.0968,-0.3043
25637,-0.0222,0.1941,0.3028,0.0647,-0.1329,0.0147,0.22,-0.25,-91.69,0,3.632,-1.778,4.185,-3.654,0.002,-0.008,0.000,0.000,0.000,0.000,0.3050,-3,0,-10.26,-2.38,-93.24,-2.4790,0.0924,-0.3082
25689,-0.0213,0.1867,0.3046,0.0562,-0.1371,0.0204,0.29,-0.35,-91.91,0,3.637,3.139,-0.552,-5.969,-0.001,-0.009,0.000,0.000,0.000,0.000,0.3030,9,-4,-10.37,-2.22,-93.45,-2.4888,0.0866,-0.3046
25740,-0.0155,0.1821,0.3048,0.0613,-0.1343,0.0179,0.42,-0.33,-92.19,0,3.632,3.044,-1.662,-6.240,0.000,-0.010,0.000,0.000,0.000,0.000,0.3040,-4,-1,-10.32,-2.34,-93.71,-2.5130,0.0758,-0.2965
25792,-0.0157,0.1734,0.3053,0.0502,-0.1414,0.0186,0.43,-0.28,-92.50,0,3.642,-3.486,-4.566,-4.039,0.001,-0.008,0.000,0.000,0.000,0.000,0.3070,-4,-1,-10.09,-2.46,-93.98,-2.5073,0.0763,-0.3032
25843,-0.0131,0.1670,0.3071,0.0465,-0.1416,0.0246,0.35,-0.11,-92.72,0,3.632,-7.258,-2.036,1.367,-0.001,-0.013,0.000,0.000,0.000,0.000,0.3050,-3,0,-10.22,-2.70,-94.11,-2.5077,0.0743,-0.2938
25894,-0.0205,0.1589,0.3072,0.0187,-0.1451,0.0230,0.12,0.03,-92.70,0,3.642,-11.311,-4.417,4.765,-0.001,-0.012,0.000,0.000,0.000,0.000,0.3070,10,-5,-10.60,-2.78,-93.99,-2.5165,0.0703,-0.2968
25945,-0.0087,0.1542,0.3082,0.0462,-0.1379,0.0260,-0.41,0.24,-92.50,0,3.632,-0.510,-2.339,5.903,-0.006,-0.007,0.000,0.000,0.000,0.000,0.3070,-4,-2,-11.27,-2.98,-93.65,-2.5353,0.0581,-0.2935
25996,-0.0077,0.1484,0.3086,0.0481,-0.1369,0.0259,-0.75,0.44,-92.20,0,3.642,3.329,0.309,8.113,-0.004,-0.009,0.000,0.000,0.000,0.000,0.3080,-1,-2,-11.22,-3.01,-93.39,-2.5296,0.0661,-0.2984
26047,-0.0059,0.1431,0.3094,0.0522,-0.1300,0.0248,-0.63,0.48,-91.80,0,3.637,-5.014,0.511,11.326,-0.003,-0.010,0.000,0.000,0.000,0.000,0.3120,-9,-1,-11.09,-2.90,-92.91,-2.5435,0.0559,-0.2937
26099,-0.0037,0.1357,0.3120,0.0548,-0.1249,0.0276,-0.87,0.45,-91.27,0,3.642,-1.096,3.025,12.606,-0.006,-0.008,0.000,0.000,0.000,0.000,0.3110,-3,0,-11.33,-2.77,-92.39,-2.5493,0.0567,-0.3124
26150,0.0071,0.1322,0.3124,0.0817,-0.1184,0.0213,-0.92,0.30,-90.67,0,3.637,-4.528,-1.749,12.560,-0.007,-0.014,0.000,0.000,0.000,0.000,0.3110,-4,0,-11.44,-2.48,-91.70,-2.5650,0.0462,-0.3095
26201,0.0066,0.1246,0.3126,0.0766,-0.1172,0.0099,-1.03,0.29,-90.07,0,3.642,-0.710,-5.723,9.466,-0.003,-0.015,0.000,0.000,0.000,0.000,0.3160,-12,0,-11.73,-2.43,-90.96,-2.5793,0.0337,-0.3142
26252,0.0136,0.1203,0.3144,0.0930,-0.1141,0.0102,-1.20,0.53,-89.56,0,3.632,2.605,-1.972,6.222,-0.007,-0.008,0.000,0.000,0.000,0.000,0.3130,-1,-2,-11.74,-2.60,-90.35,-2.5813,0.0244,-0.3045
26304,0.0223,0.1161,0.3140,0.1113,-0.1062,-0.0011,-0.92,0.68,-89.23,0,3.642,8.332,0.536,2.966,-0.003,-0.018,0.000,0.000,0.000,0.000,0.3140,0,-3,-11.76,-2.64,-89.91,-2.6117,0.0086,-0.2982
26354,0.0333,0.1110,0.3136,0.1303,-0.0966,-0.0121,-0.60,0.63,-89.04,0,3.632,1.170,1.727,0.606,0.001,-0.010,0.000,0.000,0.000,0.000,0.3160,-10,0,-11.43,-2.59,-89.73,-2.6311,0.0007,-0.2907
26405,0.0327,0.1051,0.3142,0.1169,-0.0945,-0.0128,-0.49,0.54,-88.95,0,3.637,0.065,-1.595,1.056,-0.003,-0.016,0.000,0.000,0.000,0.000,0.3110,-3,-1,-11.31,-2.49,-89.75,-2.6280,0.0023,-0.2847
26457,0.0423,0.1029,0.3120,0.1316,-0.0871,-0.0252,-0.39,0.59,-88.88,0,3.626,-2.541,1.911,0.026,-0.004,-0.022,0.000,0.000,0.000,0.000,0.3070,-1,0,-11.38,-2.57,-89.64,-2.6464,-0.0051,-0.2802
26508,0.0501,0.0979,0.3085,0.1392,-0.0835,-0.0396,-0.54,0.62,-88.86,0,3.632,-0.768,1.490,-1.101,0.004,-0.011,0.000,0.000,0.000,0.000,0.3070,-2,-1,-11.56,-2.47,-89.64,-2.6586,-0.0096,-0.2843
26559,0.0484,0.0935,0.3062,0.1218,-0.0795,-0.0404,-0.46,0.48,-88.96,0,3.621,-0.289,-0.801,-5.163,-0.002,-0.013,0.000,0.000,0.000,0.000,0.3050,0,-1,-11.58,-2.42,-89.79,-2.6627,-0.0055,-0.2824
26609,0.0598,0.0908,0.3041,0.1389,-0.0721,-0.0371,-0.54,0.48,-89.17,0,3.626,-4.915,-2.296,-6.527,-0.003,-0.011,0.000,0.000,0.000,0.000,0.3010,-2,-2,-11.61,-2.52,-90.04,-2.6734,-0.0067,-0.2797
26661,0.0607,0.0875,0.3013,0.1285,-0.0673,-0.0347,-0.66,0.69,-89.52,0,3.621,4.198,-3.483,-7.450,-0.005,-0.009,0.000,0.000,0.000,0.000,0.3030,-5,0,-11.82,-2.69,-90.36,-2.6786,-0.0055,-0.2850
26713,0.0766,0.0864,0.3009,0.1572,-0.0551,-0.0186,-0.64,0.91,-89.85,0,3.632,6.620,1.512,-9.292,-0.005,-0.008,0.000,0.000,0.000,0.000,0.2960,0,0,-11.58,-2.92,-90.64,-2.6854,-0.0106,-0.2827
26764,0.0807,0.0831,0.2981,0.1528,-0.0495,-0.0186,-0.30,0.84,-90.29,0,3.621,11.291,7.816,-9.718,-0.004,-0.011,0.000,0.000,0.000,0.000,0.2960,-1,0,-11.33,-2.93,-91.00,-2.7110,-0.0277,-0.2812
26816,0.0895,0.0803,0.2965,0.1584,-0.0433,-0.0136,0.18,0.49,-90.77,0,3.626,5.777,-1.102,-9.939,-0.001,-0.008,0.000,0.000,0.000,0.000,0.2990,-1,-1,-10.72,-2.66,-91.66,-2.7176,-0.0232,-0.2878
26867,0.1003,0.0792,0.2974,0.1647,-0.0366,0.0018,0.47,0.51,-91.26,0,3.621,1.934,0.478,-9.986,-0.001,-0.016,0.000,0.000,0.000,0.000,0.2970,-8,0,-10.41,-2.83,-92.25,-2.7279,-0.0150,-0.2894
26918,0.1114,0.0780,0.2974,0.1681,-0.0305,0.0093,0.49,0.54,-91.73,0,3.632,3.978,5.274,-9.699,0.002,-0.011,0.000,0.000,0.000,0.000,0.2980,-1,0,-10.26,-2.88,-92.82,-2.7322,-0.0053,-0.3042
26969,0.1194,0.0760,0.2983,0.1625,-0.0273,0.0179,0.71,0.26,-92.22,0,3.626,0.910,6.307,-8.339,-0.001,-0.014,0.000,0.000,0.000,0.000,0.3010,0,1,-10.09,-2.72,-93.34,-2.7487,-0.0103,-0.3079
27021,0.1274,0.0751,0.3004,0.1571,-0.0236,0.0278,0.80,0.04,-92.63,0,3.637,-4.026,2.825,-6.350,0.002,-0.014,0.000,0.000,0.000,0.000,0.3030,-1,0,-10.07,-2.50,-93.79,-2.7609,-0.0155,-0.3163
27073,0.1331,0.0740,0.3029,0.1458,-0.0232,0.0340,0.66,-0.14,-92.94,0,3.632,-5.801,1.373,-5.467,-0.002,-0.013,0.000,0.000,0.000,0.000,0.3020,-1,0,-10.24,-2.43,-94.16,-2.7622,-0.0156,-0.3163
27124,0.1381,0.0725,0.3038,0.1347,-0.0249,0.0301,0.44,-0.21,-93.20,0,3.637,-2.125,-2.800,-3.751,-0.001,-0.012,0.000,0.000,0.000,0.000,0.3030,0,0,-10.51,-2.42,-94.45,-2.7648,-0.0146,-0.3090
27176,0.1391,0.0710,0.3047,0.1167,-0.0270,0.0260,0.33,-0.19,-93.39,0,3.632,-5.100,-3.219,-1.777,-0.002,-0.013,0.000,0.000,0.000,0.000,0.3050,0,-1,-10.69,-2.60,-94.58,-2.7826,-0.0183,-0.3030
27227,0.1423,0.0677,0.3059,0.1077,-0.0330,0.0247,0.16,-0.02,-93.54,0,3.637,-4.911,-2.567,-3.062,-0.005,-0.012,0.000,0.000,0.000,0.000,0.3050,-4,0,-10.87,-2.74,-94.64,-2.7764,-0.0119,-0.2989
27279,0.1452,0.0645,0.3064,0.1008,-0.0368,0.0187,-0.15,0.06,-93.68,0,3.632,-3.201,-6.469,-2.547,-0.001,-0.012,0.000,0.000,0.000,0.000,0.3070,0,0,-11.07,-2.87,-94.76,-2.7811,-0.0098,-0.2910
27329,0.1483,0.0629,0.3074,0.0970,-0.0359,0.0163,-0.28,0.28,-93.83,0,3.637,-5.799,-4.327,-1.278,-0.001,-0.010,0.000,0.000,0.000,0.000,0.3070,0,-1,-11.37,-3.25,-94.74,-2.8125,-0.0255,-0.2900
27380,0.1419,0.0590,0.3078,0.0731,-0.0388,0.0106,-0.33,0.49,-93.89,0,3.626,-11.718,-5.421,0.094,-0.004,-0.012,0.000,0.000,0.000,0.000,0.3070,0,0,-11.55,-3.41,-94.79,-2.8086,-0.0162,-0.3084
27432,0.1444,0.0565,0.3077,0.0735,-0.0364,0.0047,-0.87,0.79,-93.89,0,3.632,-3.527,-1.617,2.400,-0.000,-0.010,0.000,0.000,0.000,0.000,0.3060,0,-1,-12.10,-3.63,-94.67,-2.8182,-0.0205,-0.3169
27482,0.1555,0.0564,0.3070,0.0978,-0.0265,-0.0033,-1.23,0.85,-93.76,0,3.626,5.247,2.254,4.824,-0.002,-0.012,0.000,0.000,0.000,0.000,0.3040,0,0,-12.29,-3.70,-94.54,-2.8383,-0.0279,-0.3121
27534,0.1591,0.0543,0.3053,0.1052,-0.0221,-0.0120,-1.05,0.76,-93.54,0,3.632,1.505,-4.204,5.835,-0.001,-0.015,0.000,0.000,0.000,0.000,0.3080,0,-1,-12.26,-3.63,-94.14,-2.8850,-0.0679,-0.3227
27586,0.1573,0.0528,0.3061,0.0981,-0.0171,-0.0065,-0.79,0.92,-93.26,0,3.626,-4.178,-3.439,5.488,-0.003,-0.012,0.000,0.000,0.000,0.000,0.3030,0,-1,-12.11,-3.72,-93.76,-2.8831,-0.0670,-0.3537
27637,0.1633,0.0521,0.3043,0.1076,-0.0096,-0.0127,-0.96,1.14,-93.01,0,3.632,3.523,0.254,3.371,-0.002,-0.017,0.000,0.000,0.000,0.000,0.3060,-2,0,-12.32,-3.78,-93.30,-2.8925,-0.0848,-0.3613
27689,0.1649,0.0503,0.3046,0.1078,-0.0037,-0.0062,-0.91,1.22,-92.86,0,3.626,0.716,0.286,-0.615,0.000,-0.016,0.000,0.000,0.000,0.000,0.3030,0,0,-12.22,-3.75,-92.99,-2.9178,-0.1119,-0.3751
27739,0.1697,0.0513,0.3036,0.1143,0.0084,-0.0070,-0.87,1.25,-92.86,0,3.632,0.749,3.905,-4.070,0.002,-0.013,0.000,0.000,0.000,0.000,0.3050,1,0,-12.36,-3.79,-92.76,-2.9519,-0.1574,-0.3657
27791,0.1657,0.0514,0.3041,0.1012,0.0174,0.0007,-0.71,0.99,-93.04,0,3.621,-1.477,6.313,-6.340,0.005,-0.014,0.000,0.000,0.000,0.000,0.3030,3,0,-12.26,-3.64,-93.03,-2.9549,-0.1578,-0.3594
27843,0.1797,0.0554,0.3036,0.1274,0.0322,0.0016,-0.86,0.77,-93.33,0,3.632,-2.380,0.982,-8.143,0.001,-0.014,0.000,0.000,0.000,0.000,0.3060,-19,8,-12.38,-3.43,-93.38,-2.9732,-0.1717,-0.3415
27895,0.1760,0.0557,0.3050,0.1147,0.0355,0.0097,-1.14,0.73,-93.73,0,3.621,7.136,4.853,-9.438,0.005,-0.016,0.000,0.000,0.000,0.000,0.3050,-9,4,-12.31,-3.42,-93.87,-2.9589,-0.1601,-0.3384
27946,0.1889,0.0620,0.3054,0.1363,0.0492,0.0114,-0.82,0.47,-94.21,0,3.632,12.815,8.133,-10.066,0.003,-0.018,0.000,0.000,0.000,0.000,0.3040,-1,0,-12.01,-3.33,-94.36,-2.9853,-0.1745,-0.3167
27996,0.2060,0.0677,0.3052,0.1632,0.0589,0.0076,-0.31,0.09,-94.68,0,3.621,0.727,5.637,-8.563,0.006,-0.017,0.000,0.000,0.000,0.000,0.3060,-11,3,-11.51,-3.11,-94.90,-3.0201,-0.1916,-0.3099
28047,0.2144,0.0713,0.3059,0.1663,0.0607,0.0090,-0.24,-0.13,-95.11,0,3.632,-1.816,-1.765,-7.546,0.001,-0.017,0.000,0.000,0.000,0.000,0.3040,0,0,-11.40,-2.93,-95.44,-3.0175,-0.1839,-0.3134
28099,0.2226,0.0736,0.3054,0.1667,0.0579,0.0061,-0.20,-0.15,-95.49,0,3.621,8.315,0.448,-4.347,0.003,-0.015,0.000,0.000,0.000,0.000,0.3040,-1,1,-11.57,-3.12,-95.76,-3.0356,-0.1888,-0.3075
28150,0.2342,0.0778,0.3050,0.1752,0.0593,0.0061,0.11,-0.16,-95.70,0,3.632,4.123,2.153,-1.094,0.000,-0.016,0.000,0.000,0.000,0.000,0.3030,0,1,-11.17,-3.12,-95.93,-3.0437,-0.1910,-0.2946
28201,0.2463,0.0813,0.3044,0.1815,0.0595,0.0045,0.31,-0.21,-95.74,0,3.621,1.170,-3.534,2.447,0.001,-0.014,0.000,0.000,0.000,0.000,0.3030,-8,2,-11.00,-3.02,-95.98,-3.0518,-0.1933,-0.2847
28252,0.2499,0.0827,0.3039,0.1679,0.0548,0.0038,0.37,-0.13,-95.62,0,3.632,1.205,-6.174,5.435,0.003,-0.016,0.000,0.000,0.000,0.000,0.3020,-1,1,-10.89,-3.15,-95.87,-3.0450,-0.1834,-0.2788
28303,0.2619,0.0856,0.3032,0.1718,0.0546,0.0019,0.51,0.18,-95.39,0,3.626,3.397,0.128,5.061,0.000,-0.018,0.000,0.000,0.000,0.000,0.3070,0,0,-10.90,-3.38,-95.49,-3.0559,-0.1861,-0.2700
28355,0.2651,0.0872,0.3053,0.1568,0.0540,0.0152,0.71,0.18,-95.14,0,3.632,0.553,-1.329,5.534,0.004,-0.012,0.000,0.000,0.000,0.000,0.3100,0,0,-10.88,-3.35,-95.12,-3.0775,-0.2048,-0.2677
28407,0.2702,0.0904,0.3084,0.1453,0.0571,0.0266,0.81,0.29,-94.87,0,3.626,-0.884,-4.294,5.233,-0.000,-0.015,0.000,0.000,0.000,0.000,0.3100,0,0,-11.00,-3.38,-94.70,-3.0933,-0.2242,-0.2648
28459,0.2897,0.0955,0.3102,0.1642,0.0647,0.0272,0.74,0.57,-94.63,0,3.632,3.230,0.262,4.709,0.002,-0.016,0.000,0.000,0.000,0.000,0.3080,0,1,-11.17,-3.57,-94.29,-3.1026,-0.2420,-0.2627
28510,0.2821,0.0959,0.3104,0.1255,0.0637,0.0182,0.96,0.52,-94.41,0,3.626,-6.158,-0.359,5.163,0.005,-0.011,0.000,0.000,0.000,0.000,0.3060,0,1,-10.72,-3.44,-94.38,-3.0736,-0.1938,-0.2954
28560,0.2910,0.1004,0.3088,0.1239,0.0711,0.0024,0.71,0.59,-94.12,0,3.632,-8.186,-2.507,4.302,-0.002,-0.010,0.000,0.000,0.000,0.000,0.3100,1,1,-10.81,-3.34,-94.38,-3.0714,-0.1584,-0.3422
28612,0.2922,0.1044,0.3094,0.1086,0.0772,0.0032,0.37,0.75,-93.91,0,3.621,-3.487,0.356,2.448,0.000,-0.013,0.000,0.000,0.000,0.000,0.3090,4,0,-11.28,-3.42,-94.05,-3.1105,-0.1781,-0.4325
