time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count
0,-0.4993,0.3045,0.0086,0.0034,-0.0118,-0.0053,-0.15,0.42,-16.25,0,4.059,0.029,0.151,-0.064,0.008,-0.005,0.999,0.000,0.000,0.000,0.0110,-20,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2740,0.0000,0.0000,0.4810,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
101,-0.5003,0.3011,0.0094,-0.0024,-0.0278,0.0007,-0.26,0.44,-16.17,0,4.065,-0.144,-0.103,-0.031,0.008,-0.004,1.001,0.000,0.000,0.000,0.0100,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2740,0.0000,0.0000,0.4810,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
203,-0.4989,0.3050,0.0098,0.0047,-0.0031,0.0031,-0.28,0.44,-16.09,0,4.059,0.026,0.290,-0.353,0.009,-0.003,1.001,0.000,0.000,0.000,0.0120,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2740,0.0000,0.0000,0.4850,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
304,-0.4983,0.3048,0.0109,0.0066,-0.0032,0.0076,-0.24,0.43,-16.02,0,4.065,-0.043,-0.170,-0.110,0.007,-0.005,1.001,0.000,0.000,0.000,0.0080,14,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2750,0.0000,0.0000,0.4850,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
404,-0.4975,0.3080,0.0099,0.0098,0.0156,0.0012,-0.28,0.45,-15.94,0,4.065,0.139,-0.062,0.052,0.006,-0.005,1.000,0.000,0.000,0.000,0.0110,5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2750,0.0000,0.0000,0.4820,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
506,-0.4986,0.3033,0.0106,0.0015,-0.0112,0.0045,-0.16,0.49,-15.86,0,4.065,-0.301,-0.046,0.102,0.008,-0.006,1.000,0.000,0.000,0.000,0.0090,5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2790,0.0000,0.0000,0.4820,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
607,-0.5046,0.3066,0.0101,-0.0264,0.0074,0.0009,-0.25,0.69,-15.77,0,4.059,-0.011,0.126,0.187,0.011,-0.005,0.999,0.000,0.000,0.000,0.0070,22,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2790,0.0000,0.0000,0.4830,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
708,-0.5060,0.3045,0.0088,-0.0287,-0.0049,-0.0065,0.01,0.60,-15.71,0,4.065,0.111,-0.114,-0.135,0.005,-0.004,1.001,0.000,0.000,0.000,0.0090,1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2730,0.0000,0.0000,0.4830,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
809,-0.5028,0.3038,0.0089,-0.0070,-0.0054,-0.0046,-0.24,0.51,-15.63,0,4.065,0.178,-0.041,-0.202,0.008,-0.003,1.000,0.000,0.000,0.000,0.0100,24,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2730,0.0000,0.0000,0.4820,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
909,-0.5050,0.2968,0.0093,-0.0168,-0.0420,-0.0015,0.25,0.44,-15.57,0,4.065,-0.173,0.119,-0.264,0.009,-0.003,1.000,0.000,0.000,0.000,0.0100,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2760,0.1490,0.0000,0.4820,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0
