# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m2,cf5.motor_m3,cf5.motor_m4,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
0.020000,0.073802,-0.072378,-0.108415,0.001354,-0.005833,0.985190,0.885539,-5.136534,14.129194,0.000000,-0.200004,1.000000,0.022168,0.015748,-0.012908,-0.003271,0.003026,-0.002967,-0.004445,-15.338191,18.210818,-8.899054,22079.546497,41373.567019,22176.310878,43904.986381,-0.528885,0.000000,0.000000,0.000000,0.000000,0.296424,0.000467,-0.000437,0.000917,0.003070,0.003958,0.013330,-0.001948,-0.202896,-0.199649,1.025384,0.000000,0.000000,0.000000,0.017081,0.006484,0.999155,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,3.035322,1.430732,-1.114463,37716.415190,42486.594430,39251.881519,42190.712911,0.344098,0.000000,0.000000,0.000000,0.000000,0.225516,0.000254,0.000020,-0.000040,-0.005923,-0.038935,-0.005653,-0.000060,0.825710,-0.195809,1.140930,0.008992,0.042893,0.018983,-0.001888,-1.028606,-0.115547,-0.008992,-0.042893,-0.018983,0.001888,1.028606,0.115547
0.022000,0.072428,-0.072036,-0.109433,0.001416,-0.005847,0.985394,1.118932,-5.091641,13.509290,0.000000,-0.200004,1.000000,0.022044,0.015663,-0.012663,-0.003260,0.002970,-0.002953,-0.004487,-15.194460,17.850505,-8.667893,22171.834472,41332.413343,22281.677608,43804.705834,-0.529330,0.000000,0.000000,0.000000,0.000000,0.284484,0.000459,-0.000426,0.000909,0.003174,0.003869,0.013122,-0.001946,-0.202898,-0.198984,1.025390,0.000000,0.000000,0.000000,0.015775,0.007557,1.000667,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,3.864565,2.268817,-1.147740,37758.971316,42500.375865,39179.167161,42206.300692,0.344073,0.000000,0.000000,0.000000,0.000000,0.224330,0.000254,0.000020,-0.000040,-0.005896,-0.038763,-0.005600,-0.000051,0.825756,-0.195958,1.140942,0.009070,0.042632,0.018722,-0.001895,-1.028654,-0.115551,-0.009070,-0.042632,-0.018722,0.001895,1.028654,0.115551
0.024000,0.071054,-0.071695,-0.110452,0.001477,-0.005861,0.985599,1.352325,-5.046747,12.889387,0.000000,-0.200004,1.000000,0.021920,0.015579,-0.012419,-0.003249,0.002913,-0.002939,-0.004529,-15.050729,17.490192,-8.436732,22264.122447,41291.259668,22387.044338,43704.425287,-0.529776,0.000000,0.000000,0.000000,0.000000,0.272544,0.000450,-0.000414,0.000902,0.003277,0.003781,0.012915,-0.001944,-0.202901,-0.198318,1.025397,0.000000,0.000000,0.000000,0.015193,0.008688,1.001091,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,4.316481,2.897939,-0.428323,38079.080745,42262.614907,39397.968944,41958.357143,0.335207,0.000000,0.000000,0.000000,0.000000,0.246453,0.000254,0.000020,-0.000040,-0.006392,-0.039084,-0.005767,-0.000103,0.825428,-0.203802,1.140894,0.009670,0.042865,0.018681,-0.001841,-1.028329,-0.115497,-0.009670,-0.042865,-0.018681,0.001841,1.028329,0.115497
0.026000,0.069681,-0.071353,-0.111470,0.001539,-0.005876,0.985803,1.585718,-5.001854,12.269484,0.000000,-0.200004,1.000000,0.021796,0.015494,-0.012174,-0.003237,0.002857,-0.002925,-0.004570,-14.906999,17.129879,-8.205571,22356.410422,41250.105992,22492.411067,43604.144739,-0.530221,0.000000,0.000000,0.000000,0.000000,0.260604,0.000442,-0.000403,0.000894,0.003381,0.003693,0.012707,-0.001942,-0.202903,-0.197652,1.025403,0.000000,0.000000,0.000000,0.016638,0.011262,1.000146,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,4.120968,2.321072,0.679162,38482.315738,41882.712876,39843.980266,41544.119882,0.333539,0.000000,0.000000,0.000000,0.000000,0.250617,0.000254,0.000020,-0.000040,-0.006485,-0.039144,-0.005798,-0.000113,0.825366,-0.205278,1.140885,0.009867,0.042837,0.018505,-0.001830,-1.028269,-0.115482,-0.009867,-0.042837,-0.018505,0.001830,1.028269,0.115482
0.028000,0.068307,-0.071012,-0.112488,0.001600,-0.005890,0.986007,1.819111,-4.956961,11.649580,0.000000,-0.200004,1.000000,0.021671,0.015409,-0.011929,-0.003226,0.002801,-0.002911,-0.004612,-14.763268,16.769566,-7.974411,22448.698396,41208.952317,22597.777797,43503.864192,-0.530667,0.000000,0.000000,0.000000,0.000000,0.248664,0.000434,-0.000392,0.000886,0.003485,0.003605,0.012499,-0.001940,-0.202905,-0.196987,1.025410,0.000000,0.000000,0.000000,0.016364,0.012921,1.000046,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,3.414437,2.155126,0.976063,38564.736869,41761.520021,39987.148726,41457.263131,0.333539,0.000000,0.000000,0.000000,0.000000,0.250617,0.000254,0.000020,-0.000040,-0.006485,-0.039144,-0.005798,-0.000113,0.825366,-0.205278,1.140885,0.009971,0.042749,0.018298,-0.001828,-1.028271,-0.115475,-0.009971,-0.042749,-0.018298,0.001828,1.028271,0.115475
0.030000,0.066934,-0.070670,-0.113506,0.001661,-0.005905,0.986212,2.052504,-4.912068,11.029677,0.000000,-0.200004,1.000000,0.021547,0.015324,-0.011684,-0.003215,0.002744,-0.002897,-0.004654,-14.619537,16.409253,-7.743250,22540.986371,41167.798642,22703.144527,43403.583644,-0.531112,0.000000,0.000000,0.000000,0.000000,0.236724,0.000426,-0.000380,0.000879,0.003589,0.003517,0.012292,-0.001939,-0.202907,-0.196321,1.025416,0.000000,0.000000,0.000000,0.016164,0.012316,1.000587,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,3.017949,2.276120,0.637951,38395.415742,41873.548940,39885.250252,41595.787084,0.343059,0.000000,0.000000,0.000000,0.000000,0.243882,0.000254,0.000020,-0.000040,-0.007952,-0.038099,-0.005550,-0.000514,0.825653,-0.205982,1.140937,0.011541,0.041616,0.017841,-0.001425,-1.028560,-0.115521,-0.011541,-0.041616,-0.017841,0.001425,1.028560,0.115521
0.032000,0.065560,-0.070328,-0.114525,0.001723,-0.005919,0.986416,2.285897,-4.867175,10.409773,0.000000,-0.200004,1.000000,0.021423,0.015239,-0.011440,-0.003204,0.002688,-0.002883,-0.004696,-14.475806,16.048940,-7.512089,22633.274346,41126.644966,22808.511257,43303.303097,-0.531558,0.000000,0.000000,0.000000,0.000000,0.224784,0.000418,-0.000369,0.000871,0.003693,0.003429,0.012084,-0.001937,-0.202910,-0.195655,1.025422,0.000000,0.000000,0.000000,0.015362,0.011739,0.999664,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,2.941044,2.992746,0.359180,38303.497047,41952.433071,39758.140748,41725.125000,0.344358,0.000000,0.000000,0.000000,0.000000,0.242963,0.000254,0.000020,-0.000040,-0.008152,-0.037956,-0.005516,-0.000569,0.825692,-0.206078,1.140944,0.011845,0.041385,0.017600,-0.001368,-1.028602,-0.115522,-0.011845,-0.041385,-0.017600,0.001368,1.028602,0.115522
0.034000,0.064186,-0.069987,-0.115543,0.001784,-0.005933,0.986620,2.519290,-4.822282,9.789870,0.000000,-0.200004,1.000000,0.021299,0.015155,-0.011195,-0.003193,0.002632,-0.002869,-0.004737,-14.332075,15.688626,-7.280929,22725.562321,41085.491291,22913.877987,43203.022550,-0.532003,0.000000,0.000000,0.000000,0.000000,0.212844,0.000410,-0.000357,0.000864,0.003797,0.003341,0.011876,-0.001935,-0.202912,-0.194990,1.025429,0.000000,0.000000,0.000000,0.015988,0.009120,0.999321,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,2.726127,4.284943,0.372957,38363.594008,41906.597107,39715.979339,41759.871901,0.322566,0.000000,0.000000,0.000000,0.000000,0.276033,0.000254,0.000020,-0.000040,-0.008680,-0.038326,-0.005472,-0.000644,0.825351,-0.203474,1.140895,0.012477,0.041667,0.017348,-0.001291,-1.028263,-0.115466,-0.012477,-0.041667,-0.017348,0.001291,1.028263,0.115466
0.036000,0.062813,-0.069645,-0.116561,0.001846,-0.005948,0.986825,2.752683,-4.777389,9.169966,0.000000,-0.200004,1.000000,0.021175,0.015070,-0.010950,-0.003182,0.002575,-0.002855,-0.004779,-14.188344,15.328313,-7.049768,22817.850296,41044.337616,23019.244717,43102.742002,-0.532449,0.000000,0.000000,0.000000,0.000000,0.200904,0.000402,-0.000346,0.000856,0.003901,0.003252,0.011669,-0.001933,-0.202914,-0.194324,1.025435,0.000000,0.000000,0.000000,0.015028,0.008102,1.000655,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,2.522813,4.483500,0.483878,38405.765230,41857.349183,39754.762259,41732.677563,0.319971,0.000000,0.000000,0.000000,0.000000,0.279971,0.000254,0.000020,-0.000040,-0.008743,-0.038370,-0.005467,-0.000653,0.825310,-0.203164,1.140889,0.012644,0.041623,0.017136,-0.001280,-1.028225,-0.115454,-0.012644,-0.041623,-0.017136,0.001280,1.028225,0.115454
0.038000,0.061439,-0.069304,-0.117579,0.001907,-0.005962,0.987029,2.986076,-4.732495,8.550063,0.000000,-0.200004,1.000000,0.021051,0.014985,-0.010705,-0.003171,0.002519,-0.002841,-0.004821,-14.044613,14.968000,-6.818607,22910.138270,41003.183940,23124.611447,43002.461455,-0.532894,0.000000,0.000000,0.000000,0.000000,0.188964,0.000394,-0.000335,0.000849,0.004005,0.003164,0.011461,-0.001931,-0.202917,-0.193658,1.025442,0.000000,0.000000,0.000000,0.013536,0.005527,0.998775,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,2.147842,3.468937,-0.050688,38138.845151,42080.584463,39596.196559,41895.579771,0.319971,0.000000,0.000000,0.000000,0.000000,0.279971,0.000254,0.000020,-0.000040,-0.009382,-0.038909,-0.005211,-0.000818,0.825163,-0.203164,1.140942,0.013387,0.042073,0.016672,-0.001113,-1.028079,-0.115501,-0.013387,-0.042073,-0.016672,0.001113,1.028079,0.115501
0.040000,0.060065,-0.068962,-0.118597,0.001969,-0.005976,0.987233,3.219469,-4.687602,7.930159,0.000000,-0.200004,1.000000,0.020927,0.014900,-0.010460,-0.003159,0.002463,-0.002827,-0.004862,-13.900882,14.607687,-6.587446,23002.426245,40962.030265,23229.978177,42902.180908,-0.533340,0.000000,0.000000,0.000000,0.000000,0.177024,0.000386,-0.000323,0.000841,0.004109,0.003076,0.011253,-0.001929,-0.202919,-0.192992,1.025448,0.000000,0.000000,0.000000,0.014625,0.005404,0.996743,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,1.632777,3.188347,-0.492309,37932.896813,42237.077390,39454.315630,42063.984825,0.319971,0.000000,0.000000,0.000000,0.000000,0.279971,0.000254,0.000020,-0.000040,-0.009434,-0.038952,-0.005190,-0.000832,0.825151,-0.203164,1.140947,0.013543,0.042028,0.016444,-0.001098,-1.028070,-0.115499,-0.013543,-0.042028,-0.016444,0.001098,1.028070,0.115499
0.042000,0.058692,-0.068621,-0.119616,0.002030,-0.005991,0.987438,3.452862,-4.642709,7.310256,0.000000,-0.200004,1.000000,0.020803,0.014815,-0.010216,-0.003148,0.002406,-0.002813,-0.004904,-13.757152,14.247374,-6.356286,23094.714220,40920.876589,23335.344907,42801.900360,-0.533785,0.000000,0.000000,0.000000,0.000000,0.165084,0.000378,-0.000312,0.000834,0.004213,0.002988,0.011046,-0.001927,-0.202921,-0.192327,1.025455,0.000000,0.000000,0.000000,0.014294,0.004788,1.000159,0.903010,0.020821,0.889345,-0.000000,0.800005,1.250000,0.004887,-0.004887,-0.000006,0.000038,0.000000,0.000000,0.000000,0.914025,3.050918,-0.720887,37808.775037,42303.503700,39395.916132,42167.675382,0.319971,0.000000,0.000000,0.000000,0.000000,0.279971,0.000254,0.000020,-0.000040,-0.009434,-0.038952,-0.005190,-0.000832,0.825151,-0.203164,1.140947,0.013647,0.041940,0.016236,-0.001096,-1.028072,-0.115492,-0.013647,-0.041940,-0.016236,0.001096,1.028072,0.115492
