t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,a_res_x,a_res_y,a_res_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,rnn_pred_x,rnn_pred_y,rnn_pred_z,rnn_clamped,ctrltarget_x,ctrltarget_y,ctrltarget_z,motor_m1,motor_m2,motor_m3,motor_m4,e_r_x,e_r_y,e_r_z,e_r_norm
3.3664,-0.000966,0.763739,1.177079,0.003258,-0.129755,0.008193,1.637984,0.022654,-0.022679,1.015377,0.665903,-0.185556,-0.009105,0.007250,1.005295,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.738628,1.650010,49893.000000,52606.000000,52364.000000,57627.000000,-0.011303,0.000003,-0.000056,0.011303
3.3684,-0.000966,0.763739,1.177079,0.003258,-0.129755,0.008193,1.637984,0.022654,-0.022679,0.697208,-0.048025,-0.400878,-0.008381,0.008016,1.005430,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.738628,1.650010,49762.000000,52695.000000,52335.000000,57672.000000,-0.011303,0.000003,-0.000056,0.011303
3.3703,-0.000966,0.763739,1.177079,0.003258,-0.129755,0.008193,1.637984,0.022654,-0.022679,1.014989,-0.245318,-0.109285,-0.008663,0.008995,1.005567,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.738628,1.650010,49878.000000,52618.000000,52429.000000,57576.000000,-0.011303,0.000003,-0.000056,0.011303
3.3723,-0.000934,0.762427,1.177163,0.003218,-0.132573,0.008647,1.651420,0.016463,-0.022389,1.124665,0.016621,0.465720,-0.009162,0.009275,1.004253,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.738628,1.650010,50135.000000,52436.000000,52574.000000,57399.000000,-0.011303,0.000003,-0.000056,0.011303
3.3743,-0.000968,0.762722,1.177079,0.003094,-0.131497,0.008278,1.644209,0.017303,-0.022665,1.190394,0.328012,0.797903,-0.009910,0.009044,1.002484,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.738628,1.650010,50269.000000,52309.000000,52684.000000,57326.000000,-0.011303,0.000003,-0.000056,0.011303
3.3763,-0.000968,0.762722,1.177079,0.003094,-0.131497,0.008278,1.644209,0.017303,-0.022665,1.329682,0.400246,0.490421,-0.010882,0.008864,1.001494,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.737222,1.650010,50143.000000,52398.000000,52594.000000,57427.000000,-0.011303,0.000003,-0.000056,0.011303
3.3782,-0.000968,0.762722,1.177079,0.003094,-0.131497,0.008278,1.644209,0.017303,-0.022665,1.431945,0.469486,-0.174812,-0.011334,0.008671,1.001301,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.737222,1.650010,49900.000000,52623.000000,52361.000000,57609.000000,-0.011303,0.000003,-0.000056,0.011303
3.3802,-0.000968,0.762722,1.177079,0.003094,-0.131497,0.008278,1.644209,0.017303,-0.022665,1.316590,0.552769,-0.432265,-0.011497,0.008110,1.001563,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.737222,1.650010,49800.000000,52701.000000,52275.000000,57686.000000,-0.011303,0.000003,-0.000056,0.011303
3.3822,-0.000937,0.761393,1.177163,0.003063,-0.134319,0.008513,1.656642,0.015057,-0.019770,0.785492,0.714963,-0.100415,-0.010834,0.007511,1.001864,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.737222,1.650010,49938.000000,52578.000000,52377.000000,57593.000000,-0.011303,0.000003,-0.000056,0.011303
3.3842,-0.000455,0.761191,1.177079,0.004824,-0.135055,0.008153,1.661673,0.003199,-0.017737,0.876481,0.858847,0.324172,-0.009483,0.007242,1.002542,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.737222,1.650010,50138.000000,52426.000000,52496.000000,57486.000000,-0.011303,0.000003,-0.000056,0.011303
3.3862,-0.000455,0.761191,1.177079,0.004824,-0.135055,0.008153,1.661673,0.003199,-0.017737,1.252952,1.242653,0.417111,-0.007745,0.007213,1.004085,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.735797,1.650010,50186.000000,52374.000000,52517.000000,57479.000000,-0.011303,0.000003,-0.000056,0.011303
3.3881,-0.000455,0.761191,1.177079,0.004824,-0.135055,0.008153,1.661673,0.003199,-0.017737,1.276877,1.663228,0.320912,-0.005639,0.007231,1.004975,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.735797,1.650010,50170.000000,52390.000000,52466.000000,57519.000000,-0.011303,0.000003,-0.000056,0.011303
3.3901,-0.000455,0.761191,1.177079,0.004824,-0.135055,0.008153,1.661673,0.003199,-0.017737,0.907177,1.661366,0.157661,-0.003834,0.007481,1.005465,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.735797,1.650010,50091.000000,52429.000000,52426.000000,57577.000000,-0.011303,0.000003,-0.000056,0.011303
3.3921,-0.000407,0.759826,1.177162,0.004818,-0.137909,0.008424,1.672479,-0.007426,-0.016049,0.660616,1.121307,-0.020537,-0.002809,0.007725,1.006276,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.735797,1.650010,50017.000000,52519.000000,52366.000000,57593.000000,-0.011303,0.000003,-0.000056,0.011303
3.3941,-0.000712,0.759915,1.177078,0.003703,-0.137580,0.008061,1.670330,0.000072,-0.017360,0.912033,0.663873,-0.171017,-0.002391,0.008407,1.006736,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.735797,1.650010,49940.000000,52611.000000,52338.000000,57609.000000,-0.011303,0.000003,-0.000056,0.011303
3.3961,-0.000712,0.759915,1.177078,0.003703,-0.137580,0.008061,1.670330,0.000072,-0.017360,0.950352,0.894527,-0.160342,-0.002427,0.009310,1.007268,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.734354,1.650010,49935.000000,52580.000000,52352.000000,57631.000000,-0.011303,0.000003,-0.000056,0.011303
3.3980,-0.000712,0.759915,1.177078,0.003703,-0.137580,0.008061,1.670330,0.000072,-0.017360,0.730748,1.571958,0.086405,-0.003211,0.009197,1.007725,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.734354,1.650010,50049.000000,52458.000000,52417.000000,57594.000000,-0.011303,0.000003,-0.000056,0.011303
3.4000,-0.000712,0.759915,1.177078,0.003703,-0.137580,0.008061,1.670330,0.000072,-0.017360,0.738053,1.975591,0.102698,-0.004497,0.009330,1.006585,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.734354,1.650010,50073.000000,52436.000000,52406.000000,57604.000000,-0.011303,0.000003,-0.000056,0.011303
3.4020,-0.000675,0.758525,1.177162,0.003702,-0.140459,0.008684,1.678506,-0.011847,-0.017252,1.005909,2.049718,-0.306368,-0.006277,0.009355,1.005970,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.734354,1.650010,49959.000000,52598.000000,52215.000000,57686.000000,-0.011303,0.000003,-0.000056,0.011303
3.4040,-0.000842,0.758769,1.177078,0.003090,-0.139564,0.008315,1.672544,-0.007734,-0.018060,1.416180,2.093647,-0.685095,-0.008172,0.009148,1.005590,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.734354,1.650010,49827.000000,52743.000000,52082.000000,57783.000000,-0.011303,0.000003,-0.000056,0.011303
3.4060,-0.000842,0.758769,1.177078,0.003090,-0.139564,0.008315,1.672544,-0.007734,-0.018060,1.390580,2.316753,-0.572874,-0.009544,0.008390,1.004870,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.732889,1.650010,49856.000000,52676.000000,52134.000000,57779.000000,-0.011303,0.000003,-0.000056,0.011303
3.4079,-0.000842,0.758769,1.177078,0.003090,-0.139564,0.008315,1.672544,-0.007734,-0.018060,1.169695,2.491227,-0.297488,-0.009789,0.007224,1.004127,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.732889,1.650010,49958.000000,52566.000000,52230.000000,57717.000000,-0.011303,0.000003,-0.000056,0.011303
3.4099,-0.000842,0.758769,1.177078,0.003090,-0.139564,0.008315,1.672544,-0.007734,-0.018060,1.507084,2.613775,-0.031014,-0.009292,0.006223,1.003148,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.732889,1.650010,50078.000000,52485.000000,52302.000000,57638.000000,-0.011303,0.000003,-0.000056,0.011303
3.4119,-0.000811,0.757359,1.177164,0.003103,-0.142442,0.008788,1.684321,-0.030008,-0.021047,2.073591,2.887777,0.139805,-0.008042,0.005371,1.002010,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.732889,1.650010,50205.000000,52459.000000,52280.000000,57564.000000,-0.011303,0.000003,-0.000056,0.011303
3.4139,-0.000908,0.757689,1.177079,0.002747,-0.141234,0.008413,1.676256,-0.027618,-0.021617,2.456247,3.180875,0.026158,-0.006703,0.004823,1.001617,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.732889,1.650010,50183.000000,52499.000000,52230.000000,57603.000000,-0.011303,0.000003,-0.000056,0.011303
3.4159,-0.000908,0.757689,1.177079,0.002747,-0.141234,0.008413,1.676256,-0.027618,-0.021617,2.681103,3.076259,-0.203112,-0.005703,0.004362,1.001923,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.731404,1.650010,50081.000000,52571.000000,52169.000000,57672.000000,-0.011303,0.000003,-0.000056,0.011303
3.4178,-0.000908,0.757689,1.177079,0.002747,-0.141234,0.008413,1.676256,-0.027618,-0.021617,2.907763,2.613779,-0.339448,-0.004236,0.004003,1.002215,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.731404,1.650010,50018.000000,52645.000000,52132.000000,57687.000000,-0.011303,0.000003,-0.000056,0.011303
3.4198,-0.000908,0.757689,1.177079,0.002747,-0.141234,0.008413,1.676256,-0.027618,-0.021617,3.031194,2.347001,-0.159266,-0.003436,0.003906,1.003498,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.731404,1.650010,50078.000000,52600.000000,52200.000000,57625.000000,-0.011303,0.000003,-0.000056,0.011303
3.4217,-0.000880,0.756262,1.177164,0.002793,-0.144110,0.008582,1.700340,-0.056293,-0.021663,2.953491,2.321726,0.332850,-0.003789,0.003922,1.004686,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.731404,1.650010,50293.000000,52452.000000,52329.000000,57472.000000,-0.011303,0.000003,-0.000056,0.011303
3.4238,-0.000942,0.756127,1.177079,0.002568,-0.144601,0.008223,1.700340,-0.056293,-0.021663,3.063095,2.392024,0.544239,-0.004222,0.003932,1.004884,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.731404,1.650010,50386.000000,52390.000000,52395.000000,57413.000000,-0.011303,0.000003,-0.000056,0.011303
3.4258,-0.000942,0.756127,1.177079,0.002568,-0.144601,0.008223,1.700340,-0.056293,-0.021663,3.132460,2.504056,0.303735,-0.004248,0.004977,1.005421,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.729900,1.650010,50283.000000,52450.000000,52328.000000,57499.000000,-0.011303,0.000003,-0.000056,0.011303
3.4277,-0.000942,0.756127,1.177079,0.002568,-0.144601,0.008223,1.700340,-0.056293,-0.021663,2.449892,2.478144,-0.081890,-0.004656,0.006399,1.005690,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.729900,1.650010,50106.000000,52553.000000,52225.000000,57627.000000,-0.011303,0.000003,-0.000056,0.011303
3.4297,-0.000942,0.756127,1.177079,0.002568,-0.144601,0.008223,1.700340,-0.056293,-0.021663,1.740171,1.795783,-0.439483,-0.005641,0.007808,1.004955,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.729900,1.650010,49906.000000,52672.000000,52162.000000,57726.000000,-0.011303,0.000003,-0.000056,0.011303
3.4316,-0.000916,0.754667,1.177164,0.002664,-0.147526,0.008663,1.728982,-0.080141,-0.019138,1.748381,0.932398,-0.311634,-0.006896,0.009038,1.004603,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.729900,1.650010,49953.000000,52681.000000,52199.000000,57635.000000,-0.011303,0.000003,-0.000056,0.011303
3.4337,-0.000959,0.754838,1.176562,0.002506,-0.146885,0.006023,1.728982,-0.080141,-0.019138,2.053848,0.667571,0.102952,-0.007744,0.009498,1.004372,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.729900,1.650010,50138.000000,52592.000000,52373.000000,57529.000000,-0.011303,0.000003,-0.000056,0.011303
3.4356,-0.000959,0.754838,1.176562,0.002506,-0.146885,0.006023,1.728982,-0.080141,-0.019138,2.351318,0.967274,0.390331,-0.008264,0.009786,1.004205,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.728375,1.650010,50251.000000,52475.000000,52467.000000,57468.000000,-0.011303,0.000003,-0.000056,0.011303
3.4376,-0.000959,0.754838,1.176562,0.002506,-0.146885,0.006023,1.728982,-0.080141,-0.019138,2.856950,1.433722,0.443153,-0.007752,0.009697,1.004150,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.728375,1.650010,50314.000000,52459.000000,52444.000000,57453.000000,-0.011303,0.000003,-0.000056,0.011303
3.4395,-0.000959,0.754838,1.176562,0.002506,-0.146885,0.006023,1.728982,-0.080141,-0.019138,3.252458,1.911680,0.433549,-0.007199,0.009992,1.003181,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.728375,1.650010,50351.000000,52458.000000,52404.000000,57459.000000,-0.011303,0.000003,-0.000056,0.011303
3.4415,-0.000933,0.753354,1.176624,0.002643,-0.149858,0.006405,1.751164,-0.091579,-0.018018,3.365281,2.267693,0.400949,-0.007388,0.009688,1.002943,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.728375,1.650010,50393.000000,52480.000000,52335.000000,57450.000000,-0.011303,0.000003,-0.000056,0.011303
3.4435,-0.000933,0.753354,1.176624,0.002643,-0.149858,0.006405,1.751164,-0.091579,-0.018018,3.593843,2.164057,0.010567,-0.007811,0.009325,1.003308,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.728375,1.650010,50254.000000,52625.000000,52196.000000,57546.000000,-0.011303,0.000003,-0.000056,0.011303
3.4455,-0.000454,0.753686,1.176818,0.004404,-0.148644,0.007248,1.742839,-0.103371,-0.015956,3.672805,1.690865,-0.261097,-0.008119,0.009051,1.004082,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.726831,1.650010,50109.000000,52683.000000,52130.000000,57632.000000,-0.011303,0.000003,-0.000056,0.011303
3.4475,-0.000454,0.753686,1.176818,0.004404,-0.148644,0.007248,1.742839,-0.103371,-0.015956,3.354818,1.201315,-0.167527,-0.008238,0.008368,1.004603,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.726831,1.650010,50107.000000,52659.000000,52196.000000,57601.000000,-0.011303,0.000003,-0.000056,0.011303
3.4494,-0.000454,0.753686,1.176818,0.004404,-0.148644,0.007248,1.742839,-0.103371,-0.015956,3.197837,1.004200,0.149509,-0.008896,0.007573,1.004464,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.726831,1.650010,50209.000000,52553.000000,52319.000000,57514.000000,-0.011303,0.000003,-0.000056,0.011303
3.4514,-0.000409,0.752185,1.176893,0.004581,-0.151639,0.007562,1.777302,-0.121413,-0.014755,3.375716,1.165517,0.679285,-0.009891,0.007483,1.003582,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.726831,1.650010,50460.000000,52396.000000,52441.000000,57340.000000,-0.011303,0.000003,-0.000056,0.011303
3.4534,-0.000199,0.752090,1.176948,0.005349,-0.151989,0.007815,1.777302,-0.121413,-0.014755,3.410705,1.484163,1.032695,-0.010979,0.007394,1.002785,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.726831,1.650010,50612.000000,52258.000000,52535.000000,57253.000000,-0.011303,0.000003,-0.000056,0.011303
3.4554,-0.000199,0.752090,1.176948,0.005349,-0.151989,0.007815,1.777302,-0.121413,-0.014755,3.431948,1.473955,1.049402,-0.011800,0.008090,1.002254,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.725266,1.650010,50596.000000,52233.000000,52562.000000,57266.000000,-0.011303,0.000003,-0.000056,0.011303
3.4573,-0.000199,0.752090,1.176948,0.005349,-0.151989,0.007815,1.777302,-0.121413,-0.014755,3.330180,1.352976,0.929049,-0.012309,0.009349,1.001366,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.725266,1.650010,50542.000000,52275.000000,52530.000000,57299.000000,-0.011303,0.000003,-0.000056,0.011303
3.4593,-0.000199,0.752090,1.176948,0.005349,-0.151989,0.007815,1.777302,-0.121413,-0.014755,2.793640,1.024953,0.531779,-0.012575,0.009932,1.000497,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.725266,1.650010,50356.000000,52401.000000,52431.000000,57417.000000,-0.011303,0.000003,-0.000056,0.011303
3.4613,-0.000144,0.750555,1.177027,0.005558,-0.155040,0.008030,1.810698,-0.134164,-0.006352,2.700107,0.859709,0.080018,-0.013304,0.009921,0.999756,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.725266,1.650010,50227.000000,52571.000000,52255.000000,57503.000000,-0.011303,0.000003,-0.000056,0.011303
3.4633,-0.000070,0.750784,1.177013,0.005829,-0.154199,0.007948,1.810698,-0.134164,-0.006352,2.714680,0.765588,-0.156384,-0.013586,0.009254,0.999882,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.725266,1.650010,50132.000000,52648.000000,52182.000000,57571.000000,-0.011303,0.000003,-0.000056,0.011303
3.4653,-0.000070,0.750784,1.177013,0.005829,-0.154199,0.007948,1.810698,-0.134164,-0.006352,2.183805,0.451064,-0.233973,-0.013053,0.009181,1.000044,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.723680,1.650010,50042.000000,52645.000000,52213.000000,57619.000000,-0.011303,0.000003,-0.000056,0.011303
3.4672,-0.000070,0.750784,1.177013,0.005829,-0.154199,0.007948,1.810698,-0.134164,-0.006352,2.127218,-0.083748,-0.301201,-0.011959,0.008965,0.999881,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.723680,1.650010,49990.000000,52687.000000,52215.000000,57621.000000,-0.011303,0.000003,-0.000056,0.011303
3.4692,-0.000070,0.750784,1.177013,0.005829,-0.154199,0.007948,1.810698,-0.134164,-0.006352,2.562690,-0.269195,-0.354096,-0.010544,0.008925,0.999676,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.723680,1.650010,49982.000000,52730.000000,52186.000000,57615.000000,-0.011303,0.000003,-0.000056,0.011303
3.4712,-0.000011,0.749226,1.177092,0.006058,-0.157298,0.007893,1.835539,-0.139531,-0.006847,2.469911,-0.173018,-0.395034,-0.009487,0.008999,0.999523,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.723680,1.650010,50003.000000,52763.000000,52132.000000,57609.000000,-0.011303,0.000003,-0.000056,0.011303
3.4732,-0.000005,0.749624,1.176528,0.006078,-0.155824,0.005402,1.826166,-0.139678,-0.006765,2.045128,-0.448965,-0.223002,-0.008112,0.008909,0.999645,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.723680,1.650010,50054.000000,52715.000000,52260.000000,57599.000000,-0.011303,0.000003,-0.000056,0.011303
3.4752,-0.000005,0.749624,1.176528,0.006078,-0.155824,0.005402,1.826166,-0.139678,-0.006765,1.834019,-0.681379,-0.029519,-0.006786,0.009098,0.999617,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.722077,1.650010,50084.000000,52631.000000,52367.000000,57564.000000,-0.011303,0.000003,-0.000056,0.011303
3.4771,-0.000005,0.749624,1.176528,0.006078,-0.155824,0.005402,1.826166,-0.139678,-0.006765,1.369430,-0.473338,-0.024654,-0.005806,0.008942,0.998898,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.722077,1.650010,50074.000000,52601.000000,52379.000000,57587.000000,-0.011303,0.000003,-0.000056,0.011303
3.4791,-0.000005,0.749624,1.176528,0.006078,-0.155824,0.005402,1.826166,-0.139678,-0.006765,0.781849,-0.697378,0.081136,-0.005068,0.008016,0.997707,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.722077,1.650010,50076.000000,52549.000000,52448.000000,57571.000000,-0.011303,0.000003,-0.000056,0.011303
3.4811,0.000028,0.748024,1.176281,0.006209,-0.159035,0.003970,1.845906,-0.135511,-0.008769,0.686365,-1.193866,0.155206,-0.005219,0.007083,0.996256,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.722077,1.650010,50125.000000,52588.000000,52476.000000,57523.000000,-0.011303,0.000003,-0.000056,0.011303
3.4831,0.000028,0.748024,1.176281,0.006209,-0.159035,0.003970,1.845906,-0.135511,-0.008769,0.558135,-1.365601,0.101638,-0.005826,0.006557,0.996368,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.722077,1.650010,50091.000000,52608.000000,52469.000000,57537.000000,-0.011303,0.000003,-0.000056,0.011303
3.4851,0.000028,0.748024,1.176281,0.006209,-0.159035,0.003970,1.845906,-0.135511,-0.008769,0.239871,-1.633743,0.126611,-0.006385,0.006341,0.996861,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.720451,1.650010,50051.000000,52577.000000,52524.000000,57551.000000,-0.011303,0.000003,-0.000056,0.011303
3.4870,0.000028,0.748024,1.176281,0.006209,-0.159035,0.003970,1.845906,-0.135511,-0.008769,0.540308,-1.916324,0.470005,-0.007718,0.006099,0.997954,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.720451,1.650010,50181.000000,52485.000000,52639.000000,57438.000000,-0.011303,0.000003,-0.000056,0.011303
3.4890,0.000028,0.748024,1.176281,0.006209,-0.159035,0.003970,1.845906,-0.135511,-0.008769,0.766268,-1.665472,0.829574,-0.008400,0.005874,0.998616,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.720451,1.650010,50337.000000,52361.000000,52739.000000,57340.000000,-0.011303,0.000003,-0.000056,0.011303
3.4910,0.000091,0.746418,1.176319,0.006440,-0.162186,0.003630,1.851496,-0.121228,-0.007000,0.362626,-1.437662,0.918565,-0.008232,0.005833,0.998421,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,0.720451,1.650010,50395.000000,52332.000000,52753.000000,57311.000000,-0.011303,0.000003,-0.000056,0.011303
