t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,a_res_x,a_res_y,a_res_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,rnn_pred_x,rnn_pred_y,rnn_pred_z,rnn_clamped,ctrltarget_x,ctrltarget_y,ctrltarget_z,motor_m1,motor_m2,motor_m3,motor_m4,e_r_x,e_r_y,e_r_z,e_r_norm
0.9897,-0.002245,-0.189935,0.974012,-0.012071,0.003397,0.002151,-0.091115,0.188546,-0.207011,-0.503881,-7.061838,-0.360285,-0.000127,-0.009360,1.005087,0.077541,-0.101832,-0.493710,0.000000,0.000000,0.000000,19.663403,-23.742153,-0.720050,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36969.000000,39026.000000,39445.000000,39298.000000,-0.042138,-0.020864,-0.003916,0.047183
0.9919,-0.002119,-0.189969,0.974006,-0.011588,0.003270,0.002119,-0.091115,0.188546,-0.207011,1.029571,-6.154357,-0.566511,-0.003480,-0.008007,1.003877,0.036198,-0.101331,-0.486287,0.000000,0.000000,0.000000,14.102680,7.536277,0.118178,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37007.000000,39088.000000,39316.000000,39333.000000,-0.042027,-0.020395,-0.003906,0.046877
0.9936,-0.002119,-0.189969,0.974006,-0.011588,0.003270,0.002119,-0.091115,0.188546,-0.207011,1.404078,-5.434681,-0.951284,-0.006548,-0.008506,1.006498,-0.002521,-0.092769,-0.456566,0.000000,0.000000,0.000000,7.431276,6.648004,-4.319021,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36948.000000,39167.000000,39194.000000,39433.000000,-0.042031,-0.020369,-0.003905,0.046869
0.9956,-0.002119,-0.189969,0.974006,-0.011588,0.003270,0.002119,-0.091115,0.188546,-0.207011,1.031814,-4.606992,-0.939673,-0.007390,-0.007106,1.009710,-0.037366,-0.084447,-0.440236,0.000000,0.000000,0.000000,-4.155932,7.374979,-0.459384,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36966.000000,39127.000000,39181.000000,39467.000000,-0.042024,-0.020314,-0.003904,0.046839
0.9976,-0.002236,-0.189935,0.974030,-0.011913,0.003428,0.002663,-0.097018,0.243053,-0.212226,0.544346,-3.926202,-0.680950,-0.006289,-0.006349,1.009586,-0.061195,-0.078351,-0.451406,0.000000,0.000000,0.000000,-3.466988,6.895184,1.867260,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36985.000000,39042.000000,39238.000000,39417.000000,-0.042273,-0.021675,-0.003987,0.047673
0.9996,-0.002236,-0.189935,0.974030,-0.011913,0.003428,0.002663,-0.097018,0.243053,-0.212226,0.097440,-4.905675,-0.646451,-0.006772,-0.006740,1.008658,-0.069419,-0.070226,-0.466070,0.000000,0.000000,0.000000,-4.236343,-5.228907,1.131601,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36948.000000,39049.000000,39289.000000,39394.000000,-0.042285,-0.021669,-0.003987,0.047680
1.0016,-0.002115,-0.189969,0.974014,-0.011449,0.003301,0.002588,-0.097018,0.243053,-0.212226,-0.640857,-3.921991,-0.506505,-0.002832,-0.006437,1.009691,-0.066714,-0.065603,-0.452147,0.000000,0.000000,0.000000,-6.282585,1.303114,0.763159,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37004.000000,38961.000000,39309.000000,39420.000000,-0.042167,-0.021201,-0.003976,0.047364
1.0036,-0.002115,-0.189969,0.974014,-0.011449,0.003301,0.002588,-0.097018,0.243053,-0.212226,0.062064,-2.271982,-0.511030,-0.000477,-0.007727,1.009368,-0.053833,-0.064175,-0.401418,0.000000,0.000000,0.000000,2.552460,15.622816,0.084026,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37077.000000,38932.000000,39237.000000,39449.000000,-0.042167,-0.021161,-0.003976,0.047346
1.0055,-0.002115,-0.189969,0.974014,-0.011449,0.003301,0.002588,-0.097018,0.243053,-0.212226,0.220607,-1.599236,0.092428,0.003300,-0.008196,1.007701,-0.028905,-0.067545,-0.379586,0.000000,0.000000,0.000000,4.579866,10.403108,3.887064,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37252.000000,38774.000000,39352.000000,39325.000000,-0.042160,-0.021106,-0.003974,0.047315
1.0075,-0.002231,-0.189935,0.974045,-0.011869,0.003470,0.003502,-0.095206,0.280557,-0.218267,-0.680667,-3.847075,0.381689,0.004439,-0.005250,1.009010,0.002102,-0.073744,-0.413709,0.000000,0.000000,0.000000,-5.332173,-14.678530,3.913040,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37169.000000,38748.000000,39499.000000,39188.000000,-0.042293,-0.022187,-0.004077,0.047933
1.0095,-0.002112,-0.189968,0.974022,-0.011418,0.003342,0.003391,-0.095206,0.280557,-0.218267,-1.924146,-6.190213,0.223177,0.006772,-0.005117,1.010575,0.030353,-0.071138,-0.462394,0.000000,0.000000,0.000000,-12.720586,-22.492140,-0.139881,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37032.000000,38816.000000,39565.000000,39200.000000,-0.042174,-0.021748,-0.004067,0.047625
1.0117,-0.002112,-0.189968,0.974022,-0.011418,0.003342,0.003391,-0.095206,0.280557,-0.218267,-1.992355,-7.258353,-0.285445,0.008431,-0.003766,1.007653,0.052243,-0.059664,-0.445292,0.000000,0.000000,0.000000,-2.420265,-13.899675,-4.942327,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36871.000000,38966.000000,39481.000000,39289.000000,-0.042183,-0.021746,-0.004067,0.047633
1.0135,-0.002112,-0.189968,0.974022,-0.011418,0.003342,0.003391,-0.095206,0.280557,-0.218267,-1.830074,-6.790393,-0.244424,0.009792,-0.006191,1.002617,0.070548,-0.049152,-0.397901,0.000000,0.000000,0.000000,1.240652,3.115848,-0.413181,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36902.000000,38947.000000,39471.000000,39289.000000,-0.042184,-0.021720,-0.004066,0.047621
1.0154,-0.002112,-0.189968,0.974022,-0.011418,0.003342,0.003391,-0.095206,0.280557,-0.218267,-2.101530,-5.375596,-0.452821,0.007914,-0.005778,0.999181,0.086483,-0.047377,-0.396700,0.000000,0.000000,0.000000,-0.245176,9.430557,-1.235716,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36887.000000,38944.000000,39388.000000,39389.000000,-0.042180,-0.021686,-0.004065,0.047602
1.0174,-0.002229,-0.189934,0.974059,-0.011901,0.003508,0.004086,-0.108712,0.334260,-0.218049,-2.099687,-3.785352,-0.647567,0.003072,-0.006636,0.998774,0.089980,-0.053848,-0.460030,0.000000,0.000000,0.000000,-2.482824,16.087345,-1.383485,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36841.000000,38937.000000,39304.000000,39446.000000,-0.042579,-0.023067,-0.004056,0.048596
1.0194,-0.002229,-0.189934,0.974059,-0.011901,0.003508,0.004086,-0.108712,0.334260,-0.218049,-1.993333,-2.406139,-0.959828,0.000281,-0.009216,0.997519,0.071962,-0.060411,-0.507886,0.000000,0.000000,0.000000,2.188046,11.193495,-3.249622,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36810.000000,38973.000000,39188.000000,39556.000000,-0.042598,-0.023111,-0.004057,0.048633
1.0214,-0.002111,-0.189968,0.974028,-0.011456,0.003380,0.003942,-0.108712,0.334260,-0.218049,-2.092449,-1.976096,-0.680874,-0.000738,-0.011144,0.998720,0.038190,-0.072414,-0.516497,0.000000,0.000000,0.000000,-0.637028,7.546935,1.327779,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36903.000000,38891.000000,39241.000000,39516.000000,-0.042484,-0.022723,-0.004048,0.048349
1.0234,-0.002111,-0.189968,0.974028,-0.011456,0.003380,0.003942,-0.108712,0.334260,-0.218049,-2.525628,-2.436968,-0.492208,0.000049,-0.011249,0.998897,0.010222,-0.091265,-0.499994,0.000000,0.000000,0.000000,-3.664083,-3.477450,2.568054,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36921.000000,38847.000000,39313.000000,39471.000000,-0.042494,-0.022743,-0.004049,0.048367
1.0253,-0.002111,-0.189968,0.974028,-0.011456,0.003380,0.003942,-0.108712,0.334260,-0.218049,-1.714661,-3.399968,-1.038975,-0.001680,-0.011832,0.997900,-0.002999,-0.105976,-0.478959,0.000000,0.000000,0.000000,3.885105,-7.968395,-2.989375,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36782.000000,39029.000000,39189.000000,39545.000000,-0.042491,-0.022722,-0.004049,0.048355
1.0273,-0.002229,-0.189933,0.974067,-0.012026,0.003568,0.003797,-0.130296,0.364887,-0.224653,-1.019114,-3.577972,-1.165643,-0.003072,-0.010608,0.999568,-0.008004,-0.114092,-0.480898,0.000000,0.000000,0.000000,7.565259,-3.703058,-3.674431,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36731.000000,39104.000000,39155.000000,39553.000000,-0.042997,-0.023692,-0.004168,0.049268
1.0293,-0.002229,-0.189933,0.974067,-0.012026,0.003568,0.003797,-0.130296,0.364887,-0.224653,-0.582441,-3.653406,-0.700121,-0.004780,-0.011092,1.003002,-0.016541,-0.113981,-0.491838,0.000000,0.000000,0.000000,5.005751,-0.731163,3.605503,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36855.000000,39011.000000,39254.000000,39429.000000,-0.043013,-0.023734,-0.004169,0.049303
1.0315,-0.002111,-0.189968,0.974032,-0.011582,0.003438,0.003635,-0.130296,0.364887,-0.224653,-1.171377,-3.066953,-0.063441,-0.002666,-0.008193,1.003016,-0.029175,-0.110387,-0.470687,0.000000,0.000000,0.000000,-3.558901,4.578482,5.680511,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37027.000000,38826.000000,39401.000000,39325.000000,-0.042895,-0.023346,-0.004160,0.049014
1.0333,-0.002111,-0.189968,0.974032,-0.011582,0.003438,0.003635,-0.130296,0.364887,-0.224653,-2.111542,-4.196729,0.317054,-0.001560,-0.002962,1.003936,-0.034117,-0.099438,-0.438574,0.000000,0.000000,0.000000,-7.495349,-4.949655,3.738385,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37055.000000,38742.000000,39552.000000,39230.000000,-0.042905,-0.023366,-0.004160,0.049032
1.0352,-0.002111,-0.189968,0.974032,-0.011582,0.003438,0.003635,-0.130296,0.364887,-0.224653,-2.743271,-5.697505,0.838162,0.001221,-0.000075,1.008997,-0.026093,-0.072234,-0.423230,0.000000,0.000000,0.000000,-7.761947,-14.553144,4.506891,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37115.000000,38645.000000,39735.000000,39082.000000,-0.042901,-0.023346,-0.004160,0.049019
1.0372,-0.002230,-0.189932,0.974070,-0.012207,0.003664,0.003823,-0.143874,0.401749,-0.229025,-2.651534,-6.510548,0.487573,0.004124,0.002214,1.012528,-0.008445,-0.034139,-0.417087,0.000000,0.000000,0.000000,-0.078104,-8.867919,-0.893091,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36967.000000,38766.000000,39683.000000,39126.000000,-0.043285,-0.024438,-0.004237,0.049888
1.0392,-0.002230,-0.189932,0.974070,-0.012207,0.003664,0.003823,-0.143874,0.401749,-0.229025,-1.011714,-7.644591,0.041370,0.006648,0.001500,1.009408,0.016572,-0.001935,-0.405028,0.000000,0.000000,0.000000,10.273002,-7.736452,-4.464510,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36872.000000,38956.000000,39566.000000,39147.000000,-0.043307,-0.024489,-0.004238,0.049932
1.0412,-0.001597,-0.189967,0.974034,-0.009824,0.003533,0.003651,-0.143047,0.385656,-0.229845,-0.219169,-8.174756,-0.138702,0.008388,0.002503,1.010357,0.044614,0.016553,-0.379556,0.000000,0.000000,0.000000,12.169016,-8.013993,-2.849299,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36892.000000,39003.000000,39484.000000,39192.000000,-0.043183,-0.021862,-0.004206,0.048584
1.0432,-0.001597,-0.189967,0.974034,-0.009824,0.003533,0.003651,-0.143047,0.385656,-0.229845,0.206453,-7.517867,0.324940,0.008451,-0.001566,1.011171,0.068166,0.020894,-0.362527,0.000000,0.000000,0.000000,2.155055,3.824964,3.427035,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37042.000000,38883.000000,39557.000000,39092.000000,-0.043198,-0.021698,-0.004203,0.048523
1.0451,-0.001597,-0.189967,0.974034,-0.009824,0.003533,0.003651,-0.143047,0.385656,-0.229845,0.331933,-5.503922,0.372243,0.005967,-0.005345,1.009291,0.082638,0.011460,-0.350484,0.000000,0.000000,0.000000,2.136749,15.086285,1.841172,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37127.000000,38809.000000,39500.000000,39143.000000,-0.043200,-0.021366,-0.004196,0.048377
1.0471,-0.001699,-0.189930,0.974075,-0.010492,0.003783,0.004694,-0.154420,0.457054,-0.226768,1.027779,-5.108719,0.100016,0.004819,-0.011066,1.007186,0.080373,-0.017708,-0.376708,0.000000,0.000000,0.000000,4.565835,10.622143,-1.941138,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37045.000000,38862.000000,39410.000000,39148.000000,-0.043589,-0.022687,-0.004123,0.049312
1.0491,-0.001699,-0.189930,0.974075,-0.010492,0.003783,0.004694,-0.154420,0.457054,-0.226768,0.831211,-7.537195,-0.125726,0.007482,-0.012122,1.006589,0.067435,-0.060433,-0.441633,0.000000,0.000000,0.000000,0.948824,-16.178577,-2.621526,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36910.000000,38978.000000,39434.000000,39137.000000,-0.043616,-0.022479,-0.004118,0.049241
1.0513,-0.001340,-0.189966,0.974036,-0.009140,0.003648,0.004513,-0.153544,0.447907,-0.227263,1.019094,-11.429721,-0.398815,0.007500,-0.014315,1.007662,0.062608,-0.100495,-0.446983,0.000000,0.000000,0.000000,-0.254435,-33.905697,-1.843500,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36766.000000,39146.000000,39462.000000,39108.000000,-0.043490,-0.020830,-0.004097,0.048395
1.0531,-0.001340,-0.189966,0.974036,-0.009140,0.003648,0.004513,-0.153544,0.447907,-0.227263,2.073475,-12.210695,-0.496320,0.008327,-0.015617,1.006593,0.068782,-0.127280,-0.407844,0.000000,0.000000,0.000000,6.339283,-17.365007,-1.717038,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36753.000000,39221.000000,39429.000000,39078.000000,-0.043509,-0.020653,-0.004093,0.048336
1.0550,-0.001340,-0.189966,0.974036,-0.009140,0.003648,0.004513,-0.153544,0.447907,-0.227263,3.536610,-9.562049,-0.650298,0.006772,-0.019752,1.010257,0.076366,-0.145465,-0.396973,0.000000,0.000000,0.000000,14.672655,18.859594,-0.661581,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36849.000000,39217.000000,39267.000000,39153.000000,-0.043513,-0.020430,-0.004088,0.048244
1.0570,-0.001435,-0.189928,0.974085,-0.009912,0.003916,0.005234,-0.141377,0.533674,-0.228631,4.417258,-7.422652,-0.675008,0.005521,-0.022104,1.009525,0.077476,-0.167535,-0.392700,0.000000,0.000000,0.000000,7.501215,24.339420,-1.042347,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36890.000000,39192.000000,39177.000000,39149.000000,-0.043487,-0.022128,-0.004086,0.048964
1.0590,-0.001435,-0.189928,0.974085,-0.009912,0.003916,0.005234,-0.141377,0.533674,-0.228631,4.361877,-7.608580,-0.289845,0.004694,-0.024624,1.005497,0.069861,-0.194181,-0.396398,0.000000,0.000000,0.000000,3.697879,2.334699,2.417687,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36977.000000,39104.000000,39274.000000,39055.000000,-0.043517,-0.022077,-0.004085,0.048967
1.0610,-0.001211,-0.189965,0.974041,-0.009073,0.003778,0.005032,-0.141377,0.533674,-0.228631,3.486555,-8.204162,0.537119,0.003970,-0.024779,1.002908,0.058515,-0.220932,-0.403025,0.000000,0.000000,0.000000,-8.484609,-6.718993,6.660033,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37159.000000,38895.000000,39504.000000,38887.000000,-0.043398,-0.021208,-0.004066,0.048473
1.0630,-0.001211,-0.189965,0.974041,-0.009073,0.003778,0.005032,-0.141377,0.533674,-0.228631,2.445938,-7.775227,1.124740,0.004042,-0.024243,1.006552,0.048905,-0.238823,-0.399714,0.000000,0.000000,0.000000,-8.279971,1.210883,6.154745,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37284.000000,38711.000000,39658.000000,38794.000000,-0.043413,-0.021143,-0.004065,0.048458
1.0649,-0.001211,-0.189965,0.974041,-0.009073,0.003778,0.005032,-0.141377,0.533674,-0.228631,2.502091,-7.612070,1.470949,0.003947,-0.019341,1.002572,0.042671,-0.244274,-0.416813,0.000000,0.000000,0.000000,-2.902731,3.585234,3.510825,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37377.000000,38624.000000,39731.000000,38717.000000,-0.043416,-0.021060,-0.004063,0.048425
1.0669,-0.001307,-0.189926,0.974095,-0.009993,0.004025,0.005679,-0.105337,0.613437,-0.227340,1.494922,-7.287788,1.235029,0.004918,-0.011464,0.999651,0.042056,-0.226667,-0.456906,0.000000,0.000000,0.000000,-4.554647,1.593694,-0.798343,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37263.000000,38651.000000,39702.000000,38756.000000,-0.042977,-0.022788,-0.004014,0.048810
1.0689,-0.001307,-0.189926,0.974095,-0.009993,0.004025,0.005679,-0.105337,0.613437,-0.227340,2.191994,-7.113841,0.609283,0.006216,-0.007383,0.999174,0.045097,-0.180934,-0.468735,0.000000,0.000000,0.000000,-0.421688,2.114132,-4.755538,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,37135.000000,38815.000000,39533.000000,38887.000000,-0.043007,-0.022858,-0.004015,0.048869
1.0711,-0.001149,-0.189964,0.974046,-0.009402,0.003882,0.005457,-0.105337,0.613437,-0.227340,2.504045,-7.131236,-0.271590,0.007813,-0.002213,1.001349,0.054008,-0.120981,-0.467612,0.000000,0.000000,0.000000,6.433583,1.210578,-7.933129,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36949.000000,39033.000000,39319.000000,39097.000000,-0.042885,-0.022366,-0.004005,0.048532
1.0729,-0.001149,-0.189964,0.974046,-0.009402,0.003882,0.005457,-0.105337,0.613437,-0.227340,2.684814,-8.453395,-0.410210,0.005694,-0.002921,1.003077,0.066569,-0.067359,-0.475715,0.000000,0.000000,0.000000,1.951449,-9.724915,-3.030934,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36878.000000,39111.000000,39322.000000,39083.000000,-0.042903,-0.022424,-0.004006,0.048576
1.0748,-0.001149,-0.189964,0.974046,-0.009402,0.003882,0.005457,-0.105337,0.613437,-0.227340,0.799834,-7.681247,-0.636413,0.005858,-0.000734,1.002251,0.071355,-0.031796,-0.443027,0.000000,0.000000,0.000000,-12.139141,-0.447243,-0.908385,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36787.000000,39084.000000,39302.000000,39216.000000,-0.042906,-0.022425,-0.004006,0.048578
1.0768,-0.001248,-0.189924,0.974101,-0.010453,0.004067,0.005559,-0.083283,0.688892,-0.222968,-0.602028,-5.330395,-0.737577,0.005481,-0.000234,1.005768,0.067181,-0.015962,-0.429676,0.000000,0.000000,0.000000,-15.099525,19.547230,-1.569073,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36770.000000,39010.000000,39277.000000,39305.000000,-0.042686,-0.024141,-0.003908,0.049195
1.0788,-0.001248,-0.189924,0.974101,-0.010453,0.004067,0.005559,-0.083283,0.688892,-0.222968,-0.498742,-3.784532,-0.785713,0.005615,0.001616,1.006837,0.062889,-0.006311,-0.452545,0.000000,0.000000,0.000000,-4.374187,17.569586,-0.414899,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36808.000000,38979.000000,39218.000000,39359.000000,-0.042703,-0.024253,-0.003910,0.049265
1.0808,-0.001121,-0.189963,0.974049,-0.009975,0.003921,0.005324,-0.083283,0.688892,-0.222968,1.481576,-3.020418,-0.680702,0.001617,-0.001995,1.007673,0.059298,0.002717,-0.415579,0.000000,0.000000,0.000000,16.751925,6.600730,0.648169,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36938.000000,38996.000000,39162.000000,39309.000000,-0.042562,-0.023905,-0.003903,0.048971
1.0828,-0.001121,-0.189963,0.974049,-0.009975,0.003921,0.005324,-0.083283,0.688892,-0.222968,2.338801,-2.879990,-0.722781,-0.000350,-0.002248,1.004989,0.046380,0.001018,-0.366011,0.000000,0.000000,0.000000,10.660057,3.004130,0.166588,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36958.000000,39029.000000,39123.000000,39296.000000,-0.042569,-0.023992,-0.003905,0.049020
1.0847,-0.001121,-0.189963,0.974049,-0.009975,0.003921,0.005324,-0.083283,0.688892,-0.222968,1.266989,-2.388245,-0.722371,0.000196,-0.003322,1.002327,0.024239,-0.011289,-0.364626,0.000000,0.000000,0.000000,-4.178114,2.186872,-0.428063,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36939.000000,38982.000000,39141.000000,39342.000000,-0.042561,-0.024020,-0.003905,0.049027
1.0867,-0.001226,-0.189923,0.974105,-0.011161,0.004069,0.005860,-0.075860,0.731474,-0.230120,0.396061,-2.597372,-0.508839,0.001636,-0.001965,0.998142,0.008420,-0.023606,-0.406417,0.000000,0.000000,0.000000,-12.503015,1.237512,1.411376,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36908.000000,38925.000000,39215.000000,39290.000000,-0.042605,-0.025223,-0.004023,0.049675
1.0887,-0.001226,-0.189923,0.974105,-0.011161,0.004069,0.005860,-0.075860,0.731474,-0.230120,0.089971,-2.784606,-0.393202,0.001262,-0.005010,0.994782,0.008880,-0.027675,-0.451158,0.000000,0.000000,0.000000,-1.592740,-2.822868,1.702732,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36917.000000,38897.000000,39259.000000,39264.000000,-0.042613,-0.025370,-0.004026,0.049756
1.0909,-0.001110,-0.189963,0.974050,-0.010726,0.003922,0.005617,-0.075860,0.731474,-0.230120,0.392054,-3.276145,-0.425496,-0.001118,-0.009698,0.993577,0.013853,-0.034960,-0.474904,0.000000,0.000000,0.000000,0.789995,-4.082061,-0.340903,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36921.000000,38935.000000,39260.000000,39259.000000,-0.042461,-0.025096,-0.004021,0.049486
1.0927,-0.001110,-0.189963,0.974050,-0.010726,0.003922,0.005617,-0.075860,0.731474,-0.230120,-0.789780,-2.157572,-0.331882,-0.003024,-0.011714,0.994602,0.010836,-0.057475,-0.495113,0.000000,0.000000,0.000000,-5.471063,6.203234,0.607434,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36939.000000,38846.000000,39285.000000,39304.000000,-0.042461,-0.025213,-0.004023,0.049546
1.0946,-0.001110,-0.189963,0.974050,-0.010726,0.003922,0.005617,-0.075860,0.731474,-0.230120,-0.553477,-2.537037,-0.460154,-0.004085,-0.013075,0.989181,-0.004098,-0.090039,-0.510577,0.000000,0.000000,0.000000,-4.141021,2.363142,-0.427218,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36902.000000,38895.000000,39260.000000,39314.000000,-0.042449,-0.025266,-0.004024,0.049563
1.0966,-0.001223,-0.189923,0.974105,-0.011973,0.004056,0.005218,-0.074332,0.757798,-0.234680,-0.817616,-3.550565,-0.641026,-0.003480,-0.012785,0.988111,-0.020870,-0.114464,-0.506420,0.000000,0.000000,0.000000,1.488495,-8.939660,-1.826347,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36797.000000,38987.000000,39270.000000,39333.000000,-0.042555,-0.026224,-0.004105,0.050154
1.0986,-0.001223,-0.189923,0.974105,-0.011973,0.004056,0.005218,-0.074332,0.757798,-0.234680,-0.491697,-4.159161,-0.480471,-0.006212,-0.015659,0.991847,-0.030525,-0.128509,-0.531176,0.000000,0.000000,0.000000,0.430319,-8.430194,0.397905,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36825.000000,38980.000000,39318.000000,39266.000000,-0.042559,-0.026390,-0.004108,0.050245
1.1006,-0.001109,-0.189448,0.974051,-0.011543,0.005827,0.004977,-0.086446,0.754920,-0.234024,-0.328348,-4.058434,-0.134997,-0.003612,-0.013146,0.989362,-0.038047,-0.137552,-0.562627,0.000000,0.000000,0.000000,1.522074,2.473049,3.056679,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36899.000000,38871.000000,39428.000000,39228.000000,-0.044645,-0.026074,-0.004094,0.051863
1.1026,-0.001109,-0.189448,0.974051,-0.011543,0.005827,0.004977,-0.086446,0.754920,-0.234024,0.466274,-5.487363,0.147116,-0.002728,-0.011649,0.985208,-0.041238,-0.141787,-0.553505,0.000000,0.000000,0.000000,7.097796,-10.337345,2.937642,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36943.000000,38869.000000,39518.000000,39098.000000,-0.044908,-0.026185,-0.004097,0.052146
1.1045,-0.001109,-0.189448,0.974051,-0.011543,0.005827,0.004977,-0.086446,0.754920,-0.234024,0.479248,-6.215485,-0.234834,0.002151,-0.007535,0.986628,-0.031640,-0.131282,-0.576221,0.000000,0.000000,0.000000,0.101197,-8.556842,-1.832327,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36820.000000,38977.000000,39456.000000,39169.000000,-0.045222,-0.026243,-0.004098,0.052446
1.1065,-0.001230,-0.189389,0.974095,-0.012820,0.005979,0.003845,-0.089450,0.796344,-0.236967,2.021272,-6.179217,-0.037361,0.005111,-0.008029,0.990586,-0.007798,-0.108636,-0.614039,0.000000,0.000000,0.000000,10.733393,-1.944199,-0.886021,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36907.000000,39014.000000,39500.000000,39093.000000,-0.045745,-0.027497,-0.004147,0.053534
1.1085,-0.001230,-0.189389,0.974095,-0.012820,0.005979,0.003845,-0.089450,0.796344,-0.236967,3.085896,-6.243342,0.069801,0.008032,-0.004689,0.990371,0.025957,-0.085910,-0.581041,0.000000,0.000000,0.000000,11.246111,1.880236,2.725348,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36957.000000,39022.000000,39501.000000,39035.000000,-0.045983,-0.027678,-0.004151,0.053830
1.1108,-0.001112,-0.189189,0.974046,-0.012378,0.006725,0.003627,-0.089450,0.796344,-0.236967,2.392703,-5.516290,-0.167758,0.011169,-0.001878,0.991298,0.059386,-0.067153,-0.517282,0.000000,0.000000,0.000000,-0.433739,2.186924,-1.897231,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.200003,1.000000,36898.000000,39025.000000,39464.000000,39160.000000,-0.046904,-0.027428,-0.004145,0.054493
