cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t
0.000000,0.000000,0.000000,-0.049788,-0.131295,-0.037890,-0.001975,-0.016920,-0.007970,-0.600000,-0.000000,0.099999,-0.608564,-0.004582,0.077770,0.140000
0.000000,0.000000,0.000000,-0.055665,-0.152552,0.005889,-0.000969,-0.018219,-0.008047,-0.600000,-0.000000,0.099999,-0.608558,-0.004050,0.077901,0.142000
0.000000,0.000000,0.000000,-0.062452,-0.168698,0.031066,-0.001105,-0.018431,-0.008052,-0.600000,-0.000000,0.099999,-0.608558,-0.004026,0.077907,0.144000
0.000000,0.000000,0.000000,-0.068186,-0.183449,0.032365,-0.001347,-0.018605,-0.008053,-0.600000,-0.000000,0.099999,-0.608558,-0.004026,0.077907,0.146000
0.000000,0.000000,0.000000,-0.071002,-0.201166,0.021099,-0.001560,-0.018758,-0.008055,-0.599999,-0.000000,0.099999,-0.608558,-0.004026,0.077907,0.148000
0.000000,0.000000,0.000000,-0.073835,-0.219532,-0.009040,-0.001738,-0.018868,-0.008057,-0.599999,-0.000000,0.099999,-0.608558,-0.004026,0.077907,0.150000
0.000000,0.000000,0.000000,-0.070720,-0.221417,-0.025234,0.000053,-0.020372,-0.008113,-0.599999,-0.000000,0.099999,-0.608588,-0.003777,0.077975,0.152000
0.000000,0.000000,0.000000,-0.059822,-0.210271,-0.058551,-0.000018,-0.020564,-0.008114,-0.599999,-0.000000,0.099999,-0.608588,-0.003777,0.077975,0.154000
0.000000,0.000000,0.000000,-0.051447,-0.195356,-0.117449,-0.000056,-0.020775,-0.008114,-0.599999,-0.000000,0.099999,-0.608588,-0.003777,0.077975,0.156000
0.000000,0.000000,0.000000,-0.052130,-0.177500,-0.117111,-0.000069,-0.020961,-0.008114,-0.599998,-0.000000,0.099999,-0.608588,-0.003777,0.077975,0.158000
0.000000,0.000000,0.000000,-0.064751,-0.159352,-0.066386,0.000051,-0.021153,-0.008106,-0.599998,-0.000000,0.099999,-0.608589,-0.003771,0.077949,0.160000
0.000000,0.000000,0.000000,-0.081906,-0.151588,-0.036453,0.002253,-0.022355,-0.007959,-0.599998,-0.000000,0.099999,-0.608612,-0.003662,0.077465,0.162000
0.000000,0.000000,0.000000,-0.099159,-0.154908,-0.010709,0.002351,-0.022546,-0.007958,-0.599998,-0.000000,0.099999,-0.608612,-0.003662,0.077465,0.164000
0.000000,0.000000,0.000000,-0.113684,-0.162364,-0.013837,0.002486,-0.022763,-0.007957,-0.599998,-0.000000,0.099999,-0.608612,-0.003662,0.077465,0.166000
0.000000,0.000000,0.000000,-0.118724,-0.167902,-0.013766,0.002607,-0.022955,-0.007956,-0.599997,-0.000000,0.099999,-0.608612,-0.003662,0.077465,0.168000
0.000000,0.000000,0.000000,-0.109238,-0.173294,-0.037324,0.002914,-0.023217,-0.007953,-0.599997,-0.000000,0.099999,-0.608614,-0.003657,0.077440,0.170000
0.000000,0.000000,0.000000,-0.094685,-0.183717,-0.071057,0.004955,-0.024494,-0.007934,-0.599997,-0.000000,0.099999,-0.608635,-0.003616,0.077205,0.172000
0.000000,0.000000,0.000000,-0.078061,-0.197861,-0.104383,0.005168,-0.024714,-0.007932,-0.599997,-0.000000,0.099999,-0.608635,-0.003616,0.077205,0.174000
0.000000,0.000000,0.000000,-0.058364,-0.209330,-0.144751,0.005398,-0.024945,-0.007930,-0.599997,-0.000000,0.099999,-0.608635,-0.003616,0.077205,0.176000
0.000000,0.000000,0.000000,-0.046745,-0.214809,-0.138356,0.005585,-0.025143,-0.007928,-0.599996,-0.000000,0.099999,-0.608635,-0.003616,0.077205,0.178000
0.000000,0.000000,0.000000,-0.049758,-0.217598,-0.131749,0.005975,-0.025385,-0.007935,-0.599996,-0.000000,0.099999,-0.608639,-0.003615,0.077185,0.180000
0.000000,0.000000,0.000000,-0.059344,-0.218552,-0.135251,0.007599,-0.026134,-0.007988,-0.599996,-0.000000,0.099999,-0.608659,-0.003608,0.077068,0.182000
0.000000,0.000000,0.000000,-0.070287,-0.215632,-0.128564,0.007864,-0.026365,-0.007986,-0.599996,-0.000000,0.099999,-0.608659,-0.003608,0.077068,0.184000
0.000000,0.000000,0.000000,-0.085421,-0.208735,-0.096717,0.008140,-0.026605,-0.007983,-0.599996,-0.000000,0.099999,-0.608659,-0.003608,0.077068,0.186000
0.000000,0.000000,0.000000,-0.105823,-0.199905,-0.073745,0.008362,-0.026811,-0.007980,-0.599995,-0.000000,0.099999,-0.608659,-0.003608,0.077068,0.188000
0.000000,0.000000,0.000000,-0.123240,-0.187048,-0.096940,0.008727,-0.027018,-0.007997,-0.599995,-0.000000,0.099999,-0.608663,-0.003610,0.077054,0.190000
0.000000,0.000000,0.000000,-0.128416,-0.175161,-0.098595,0.009750,-0.027430,-0.008077,-0.599995,-0.000000,0.099999,-0.608683,-0.003619,0.076992,0.192000
0.000000,0.000000,0.000000,-0.125050,-0.169915,-0.119116,0.010046,-0.027668,-0.008074,-0.599995,-0.000000,0.099999,-0.608683,-0.003619,0.076992,0.194000
0.000000,0.000000,0.000000,-0.116952,-0.176161,-0.149371,0.010353,-0.027915,-0.008070,-0.599995,-0.000000,0.099999,-0.608683,-0.003619,0.076992,0.196000
0.000000,0.000000,0.000000,-0.107305,-0.194232,-0.170560,0.010754,-0.028255,-0.008065,-0.599994,-0.000000,0.099999,-0.608716,-0.003659,0.076993,0.198000
0.000000,0.000000,0.000000,-0.096722,-0.215179,-0.187804,0.011531,-0.028759,-0.008071,-0.599994,-0.000000,0.099999,-0.608813,-0.003774,0.076984,0.200000
0.000000,0.000000,0.000000,-0.085154,-0.225688,-0.178837,0.011633,-0.028394,-0.008117,-0.599994,-0.000000,0.099999,-0.608707,-0.003642,0.076944,0.202000
0.000000,0.000000,0.000000,-0.073407,-0.226263,-0.151687,0.011965,-0.028638,-0.008113,-0.599994,-0.000000,0.099999,-0.608707,-0.003642,0.076944,0.204000
0.000000,0.000000,0.000000,-0.067891,-0.222382,-0.130402,0.012273,-0.028862,-0.008109,-0.599993,-0.000000,0.099999,-0.608707,-0.003642,0.076944,0.206000
0.000000,0.000000,0.000000,-0.068933,-0.220243,-0.103823,0.012504,-0.029038,-0.008106,-0.599992,-0.000000,0.099999,-0.608707,-0.003642,0.076944,0.208000
0.000000,0.000000,0.000000,-0.072057,-0.215716,-0.059703,0.012092,-0.028996,-0.008125,-0.599992,-0.000000,0.099999,-0.608714,-0.003501,0.076936,0.210000
0.000000,0.000000,0.000000,-0.074255,-0.206596,-0.056492,0.010696,-0.028710,-0.008177,-0.599992,-0.000000,0.099999,-0.608731,-0.003137,0.076915,0.212000
0.000000,0.000000,0.000000,-0.072251,-0.197553,-0.079777,0.010711,-0.028920,-0.008176,-0.599992,-0.000000,0.099999,-0.608731,-0.003137,0.076915,0.214000
0.000000,0.000000,0.000000,-0.064570,-0.190540,-0.115630,0.010691,-0.029138,-0.008175,-0.599992,-0.000000,0.099999,-0.608731,-0.003137,0.076915,0.216000
0.000000,0.000000,0.000000,-0.058018,-0.183426,-0.133751,0.010658,-0.029324,-0.008174,-0.599991,-0.000000,0.099999,-0.608731,-0.003137,0.076915,0.218000
0.000000,0.000000,0.000000,-0.057555,-0.178282,-0.139393,0.010363,-0.029038,-0.008152,-0.599991,-0.000000,0.099999,-0.608738,-0.003060,0.076910,0.220000
0.000000,0.000000,0.000000,-0.062032,-0.181176,-0.150323,0.009825,-0.028302,-0.008106,-0.599991,-0.000000,0.099999,-0.608753,-0.002900,0.076900,0.222000
0.000000,0.000000,0.000000,-0.069520,-0.197952,-0.137463,0.009930,-0.028505,-0.008104,-0.599991,-0.000000,0.099999,-0.608753,-0.002900,0.076900,0.224000
0.000000,0.000000,0.000000,-0.078544,-0.223583,-0.079411,0.010056,-0.028710,-0.008102,-0.599990,-0.000000,0.099999,-0.608753,-0.002900,0.076900,0.226000
0.000000,0.000000,0.000000,-0.089839,-0.243510,-0.045809,0.010233,-0.029048,-0.008098,-0.599989,-0.000000,0.099999,-0.608797,-0.002917,0.076918,0.228000
0.000000,0.000000,0.000000,-0.103728,-0.253964,-0.052518,0.010173,-0.028781,-0.008144,-0.599989,-0.000000,0.099999,-0.608841,-0.002895,0.076932,0.230000
0.000000,0.000000,0.000000,-0.114483,-0.259960,-0.038915,0.009816,-0.027671,-0.008229,-0.599989,-0.000000,0.099999,-0.608773,-0.002797,0.076896,0.232000
0.000000,0.000000,0.000000,-0.118600,-0.259731,-0.011583,0.010045,-0.027845,-0.008226,-0.599989,-0.000000,0.099999,-0.608773,-0.002797,0.076896,0.234000
0.000000,0.000000,0.000000,-0.113609,-0.246905,-0.012944,0.010270,-0.028009,-0.008222,-0.599988,-0.000000,0.099999,-0.608773,-0.002797,0.076896,0.236000
0.000000,0.000000,0.000000,-0.099892,-0.229644,-0.021358,0.010607,-0.028319,-0.008217,-0.599986,-0.000000,0.099999,-0.608819,-0.002838,0.076917,0.238000
0.000000,0.000000,0.000000,-0.079284,-0.216706,-0.016081,0.010646,-0.027784,-0.008277,-0.599986,-0.000000,0.099999,-0.608849,-0.002843,0.076930,0.240000
0.000000,0.000000,0.000000,-0.055985,-0.207972,-0.050818,0.010348,-0.026627,-0.008367,-0.599986,-0.000000,0.099999,-0.608791,-0.002762,0.076902,0.242000
0.000000,0.000000,0.000000,-0.036527,-0.202590,-0.072141,0.010617,-0.026761,-0.008363,-0.599986,-0.000000,0.099999,-0.608791,-0.002762,0.076902,0.244000
0.000000,0.000000,0.000000,-0.026282,-0.205285,-0.044478,0.010869,-0.026889,-0.008359,-0.599985,-0.000000,0.099999,-0.608791,-0.002762,0.076902,0.246000
0.000000,0.000000,0.000000,-0.023823,-0.210710,-0.019855,0.011066,-0.026992,-0.008356,-0.599984,-0.000000,0.099999,-0.608791,-0.002762,0.076902,0.248000
0.000000,0.000000,0.000000,-0.026926,-0.203346,-0.015673,0.011022,-0.026225,-0.008377,-0.599984,-0.000000,0.099999,-0.608798,-0.002761,0.076909,0.250000
0.000000,0.000000,0.000000,-0.033322,-0.178288,-0.016240,0.010990,-0.025331,-0.008400,-0.599984,-0.000000,0.099999,-0.608805,-0.002760,0.076917,0.252000
0.000000,0.000000,0.000000,-0.039474,-0.146806,-0.017866,0.011263,-0.025420,-0.008396,-0.599984,-0.000000,0.099999,-0.608805,-0.002760,0.076917,0.254000
0.000000,0.000000,0.000000,-0.039433,-0.120988,-0.011783,0.011520,-0.025516,-0.008392,-0.599983,-0.000000,0.099999,-0.608805,-0.002760,0.076917,0.256000
0.000000,0.000000,0.000000,-0.032378,-0.100556,-0.000868,0.011724,-0.025595,-0.008388,-0.599981,-0.000000,0.099999,-0.608805,-0.002760,0.076917,0.258000
0.000000,0.000000,0.000000,-0.023225,-0.078086,0.001069,0.011708,-0.023623,-0.008361,-0.599981,-0.000000,0.099999,-0.608539,-0.002766,0.076926,0.260000
0.000000,0.000000,0.000000,-0.016787,-0.059078,-0.023014,0.011741,-0.021577,-0.008335,-0.599981,-0.000000,0.099999,-0.608282,-0.002773,0.076935,0.262000
0.000000,0.000000,0.000000,-0.015867,-0.055013,-0.072351,0.012009,-0.021320,-0.008333,-0.599981,-0.000000,0.099999,-0.608282,-0.002773,0.076935,0.264000
0.000000,0.000000,0.000000,-0.020191,-0.064639,-0.089608,0.012255,-0.021062,-0.008331,-0.599980,-0.000000,0.099999,-0.608282,-0.002773,0.076935,0.266000
0.000000,0.000000,0.000000,-0.028602,-0.077245,-0.078414,0.012448,-0.020842,-0.008330,-0.599978,-0.000000,0.099999,-0.608282,-0.002773,0.076935,0.268000
0.000000,0.000000,0.000000,-0.040440,-0.091254,-0.077242,0.012476,-0.019360,-0.008314,-0.599978,-0.000000,0.099999,-0.608137,-0.002784,0.076945,0.270000
0.000000,0.000000,0.000000,-0.048516,-0.106373,-0.095263,0.012575,-0.018126,-0.008300,-0.599978,-0.000000,0.099999,-0.608020,-0.002793,0.076953,0.272000
0.000000,0.000000,0.000000,-0.046738,-0.116103,-0.124322,0.012832,-0.017931,-0.008297,-0.599978,-0.000000,0.099999,-0.608020,-0.002793,0.076953,0.274000
0.000000,0.000000,0.000000,-0.041168,-0.113526,-0.132443,0.013063,-0.017788,-0.008295,-0.599976,-0.000000,0.099999,-0.608020,-0.002793,0.076953,0.276000
0.000000,0.000000,0.000000,-0.041218,-0.100914,-0.160057,0.013244,-0.017686,-0.008294,-0.599975,-0.000000,0.099999,-0.608020,-0.002793,0.076953,0.278000
0.000000,0.000000,0.000000,-0.045515,-0.087988,-0.187534,0.013300,-0.016517,-0.008308,-0.599975,-0.000000,0.099999,-0.607941,-0.002807,0.076960,0.280000
0.000000,0.000000,0.000000,-0.047593,-0.080361,-0.190719,0.013435,-0.015711,-0.008316,-0.599975,-0.000000,0.099999,-0.607889,-0.002816,0.076964,0.282000
0.000000,0.000000,0.000000,-0.044824,-0.081318,-0.167873,0.013678,-0.015624,-0.008313,-0.599975,-0.000000,0.099999,-0.607889,-0.002816,0.076964,0.284000
0.000000,0.000000,0.000000,-0.041788,-0.096191,-0.116997,0.013894,-0.015572,-0.008310,-0.599972,-0.000000,0.099999,-0.607889,-0.002816,0.076964,0.286000
0.000000,0.000000,0.000000,-0.043165,-0.124641,-0.061527,0.014062,-0.015533,-0.008308,-0.599971,-0.000000,0.099999,-0.607889,-0.002816,0.076964,0.288000
0.000000,0.000000,0.000000,-0.046470,-0.151442,-0.022338,0.014133,-0.014604,-0.008263,-0.599971,-0.000000,0.099999,-0.607846,-0.002831,0.076968,0.290000
0.000000,0.000000,0.000000,-0.048652,-0.159976,0.004071,0.014287,-0.014063,-0.008236,-0.599971,-0.000000,0.099999,-0.607822,-0.002840,0.076971,0.292000
0.000000,0.000000,0.000000,-0.051582,-0.154610,0.011509,0.014518,-0.014001,-0.008233,-0.599971,-0.000000,0.099999,-0.607822,-0.002840,0.076971,0.294000
0.000000,0.000000,0.000000,-0.057905,-0.154081,0.029916,0.014722,-0.013970,-0.008231,-0.599968,-0.000000,0.099999,-0.607822,-0.002840,0.076971,0.296000
0.000000,0.000000,0.000000,-0.066686,-0.160796,0.024818,0.015094,-0.014181,-0.008224,-0.599967,-0.000000,0.099999,-0.607884,-0.002895,0.076981,0.298000
0.000000,0.000000,0.000000,-0.075065,-0.164548,-0.015121,0.015172,-0.013134,-0.008162,-0.599967,-0.000000,0.099999,-0.607825,-0.002881,0.076985,0.300000
0.000000,0.000000,0.000000,-0.079214,-0.160586,-0.046733,0.015293,-0.012601,-0.008134,-0.599967,-0.000000,0.099999,-0.607787,-0.002863,0.076984,0.302000
0.000000,0.000000,0.000000,-0.081372,-0.154096,-0.042623,0.015517,-0.012542,-0.008132,-0.599967,-0.000000,0.099999,-0.607787,-0.002863,0.076984,0.304000
