cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t
0.000000,0.000000,0.000000,-0.066948,-0.114524,-0.072418,0.008007,-0.025994,-0.015645,-0.599997,-0.000001,0.250000,-0.610875,-0.004350,0.232473,0.032000
0.000000,0.000000,0.000000,-0.067166,-0.113808,-0.071334,0.008135,-0.025784,-0.015642,-0.599997,-0.000001,0.250000,-0.610873,-0.004341,0.232485,0.034000
0.000000,0.000000,0.000000,-0.067383,-0.113091,-0.070249,0.008263,-0.025574,-0.015639,-0.599997,-0.000001,0.250000,-0.610872,-0.004332,0.232496,0.036000
0.000000,0.000000,0.000000,-0.067600,-0.112375,-0.069165,0.008390,-0.025363,-0.015637,-0.599997,-0.000001,0.250000,-0.610870,-0.004322,0.232508,0.038000
0.000000,0.000000,0.000000,-0.067817,-0.111659,-0.068081,0.008518,-0.025153,-0.015634,-0.599997,-0.000001,0.250000,-0.610869,-0.004313,0.232520,0.040000
0.000000,0.000000,0.000000,-0.068035,-0.110942,-0.066997,0.008646,-0.024943,-0.015631,-0.599997,-0.000001,0.250000,-0.610867,-0.004303,0.232531,0.042000
0.000000,0.000000,0.000000,-0.068252,-0.110226,-0.065912,0.008773,-0.024733,-0.015629,-0.599997,-0.000001,0.250000,-0.610865,-0.004294,0.232543,0.044000
0.000000,0.000000,0.000000,-0.068469,-0.109509,-0.064828,0.008901,-0.024523,-0.015626,-0.599997,-0.000001,0.250000,-0.610864,-0.004284,0.232555,0.046000
0.000000,0.000000,0.000000,-0.068687,-0.108793,-0.063744,0.009029,-0.024313,-0.015623,-0.599996,-0.000001,0.250000,-0.610862,-0.004275,0.232567,0.048000
0.000000,0.000000,0.000000,-0.068904,-0.108077,-0.062660,0.009156,-0.024103,-0.015621,-0.599996,-0.000001,0.250000,-0.610861,-0.004265,0.232578,0.050000
0.000000,0.000000,0.000000,-0.069121,-0.107360,-0.061576,0.009284,-0.023893,-0.015618,-0.599996,-0.000001,0.250000,-0.610859,-0.004256,0.232590,0.052000
0.000000,0.000000,0.000000,-0.069338,-0.106644,-0.060491,0.009412,-0.023683,-0.015615,-0.599996,-0.000001,0.250000,-0.610858,-0.004246,0.232602,0.054000
0.000000,0.000000,0.000000,-0.069556,-0.105928,-0.059407,0.009540,-0.023472,-0.015612,-0.599996,-0.000001,0.250000,-0.610856,-0.004237,0.232613,0.056000
0.000000,0.000000,0.000000,-0.069773,-0.105211,-0.058323,0.009667,-0.023262,-0.015610,-0.599996,-0.000001,0.250000,-0.610854,-0.004228,0.232625,0.058000
0.000000,0.000000,0.000000,-0.069990,-0.104495,-0.057239,0.009795,-0.023052,-0.015607,-0.599996,-0.000001,0.250000,-0.610853,-0.004218,0.232637,0.060000
0.000000,0.000000,0.000000,-0.070208,-0.103779,-0.056154,0.009923,-0.022842,-0.015604,-0.599996,-0.000001,0.250000,-0.610851,-0.004209,0.232649,0.062000
0.000000,0.000000,0.000000,-0.070425,-0.103062,-0.055070,0.010050,-0.022632,-0.015602,-0.599996,-0.000001,0.250000,-0.610850,-0.004199,0.232660,0.064000
0.000000,0.000000,0.000000,-0.070642,-0.102346,-0.053986,0.010178,-0.022422,-0.015599,-0.599996,-0.000001,0.250000,-0.610848,-0.004190,0.232672,0.066000
0.000000,0.000000,0.000000,-0.070859,-0.101629,-0.052902,0.010306,-0.022212,-0.015596,-0.599996,-0.000001,0.250000,-0.610847,-0.004180,0.232684,0.068000
0.000000,0.000000,0.000000,-0.071077,-0.100913,-0.051817,0.010433,-0.022002,-0.015593,-0.599996,-0.000001,0.250000,-0.610845,-0.004171,0.232696,0.070000
0.000000,0.000000,0.000000,-0.071294,-0.100197,-0.050733,0.010561,-0.021791,-0.015591,-0.599996,-0.000001,0.250000,-0.610843,-0.004161,0.232707,0.072000
0.000000,0.000000,0.000000,-0.071511,-0.099480,-0.049649,0.010689,-0.021581,-0.015588,-0.599996,-0.000001,0.250000,-0.610842,-0.004152,0.232719,0.074000
0.000000,0.000000,0.000000,-0.071728,-0.098764,-0.048565,0.010817,-0.021371,-0.015585,-0.599996,-0.000001,0.250000,-0.610840,-0.004142,0.232731,0.076000
0.000000,0.000000,0.000000,-0.071946,-0.098048,-0.047481,0.010944,-0.021161,-0.015583,-0.599996,-0.000001,0.250000,-0.610839,-0.004133,0.232742,0.078000
0.000000,0.000000,0.000000,-0.072163,-0.097331,-0.046396,0.011072,-0.020951,-0.015580,-0.599996,-0.000001,0.250000,-0.610837,-0.004124,0.232754,0.080000
0.000000,0.000000,0.000000,-0.072380,-0.096615,-0.045312,0.011200,-0.020741,-0.015577,-0.599996,-0.000001,0.250000,-0.610835,-0.004114,0.232766,0.082000
0.000000,0.000000,0.000000,-0.072598,-0.095899,-0.044228,0.011327,-0.020531,-0.015575,-0.599996,-0.000001,0.250000,-0.610834,-0.004105,0.232778,0.084000
0.000000,0.000000,0.000000,-0.072815,-0.095182,-0.043144,0.011455,-0.020321,-0.015572,-0.599996,-0.000001,0.250000,-0.610832,-0.004095,0.232789,0.086000
0.000000,0.000000,0.000000,-0.073032,-0.094466,-0.042059,0.011583,-0.020110,-0.015569,-0.599996,-0.000001,0.250000,-0.610831,-0.004086,0.232801,0.088000
0.000000,0.000000,0.000000,-0.073249,-0.093749,-0.040975,0.011710,-0.019900,-0.015566,-0.599996,-0.000001,0.250000,-0.610829,-0.004076,0.232813,0.090000
0.000000,0.000000,0.000000,-0.073467,-0.093033,-0.039891,0.011838,-0.019690,-0.015564,-0.599996,-0.000001,0.250000,-0.610828,-0.004067,0.232824,0.092000
0.000000,0.000000,0.000000,-0.073684,-0.092317,-0.038807,0.011966,-0.019480,-0.015561,-0.599996,-0.000001,0.250000,-0.610826,-0.004057,0.232836,0.094000
0.000000,0.000000,0.000000,-0.073901,-0.091600,-0.037722,0.012094,-0.019270,-0.015558,-0.599996,-0.000001,0.250000,-0.610824,-0.004048,0.232848,0.096000
0.000000,0.000000,0.000000,-0.074118,-0.090884,-0.036638,0.012221,-0.019060,-0.015556,-0.599996,-0.000001,0.250000,-0.610823,-0.004039,0.232860,0.098000
0.000000,0.000000,0.000000,-0.074336,-0.090168,-0.035554,0.012349,-0.018850,-0.015553,-0.599996,-0.000001,0.250000,-0.610821,-0.004029,0.232871,0.100000
0.000000,0.000000,0.000000,-0.074553,-0.089451,-0.034470,0.012477,-0.018640,-0.015550,-0.599996,-0.000001,0.250000,-0.610820,-0.004020,0.232883,0.102000
0.000000,0.000000,0.000000,-0.074770,-0.088735,-0.033385,0.012604,-0.018429,-0.015548,-0.599996,-0.000001,0.250000,-0.610818,-0.004010,0.232895,0.104000
0.000000,0.000000,0.000000,-0.074988,-0.088019,-0.032301,0.012732,-0.018219,-0.015545,-0.599996,-0.000001,0.250000,-0.610817,-0.004001,0.232906,0.106000
0.000000,0.000000,0.000000,-0.075205,-0.087302,-0.031217,0.012860,-0.018009,-0.015542,-0.599995,-0.000001,0.250000,-0.610815,-0.003991,0.232918,0.108000
0.000000,0.000000,0.000000,-0.075422,-0.086586,-0.030133,0.012987,-0.017799,-0.015539,-0.599995,-0.000001,0.250000,-0.610813,-0.003982,0.232930,0.110000
0.000000,0.000000,0.000000,-0.075639,-0.085869,-0.029049,0.013115,-0.017589,-0.015537,-0.599995,-0.000001,0.250000,-0.610812,-0.003972,0.232942,0.112000
0.000000,0.000000,0.000000,-0.075857,-0.085153,-0.027964,0.013243,-0.017379,-0.015534,-0.599995,-0.000001,0.250000,-0.610810,-0.003963,0.232953,0.114000
0.000000,0.000000,0.000000,-0.076074,-0.084437,-0.026880,0.013371,-0.017169,-0.015531,-0.599995,-0.000001,0.250000,-0.610809,-0.003953,0.232965,0.116000
0.000000,0.000000,0.000000,-0.076291,-0.083720,-0.025796,0.013498,-0.016959,-0.015529,-0.599995,-0.000001,0.250000,-0.610807,-0.003944,0.232977,0.118000
0.000000,0.000000,0.000000,-0.076508,-0.083004,-0.024712,0.013626,-0.016748,-0.015526,-0.599995,-0.000001,0.250000,-0.610806,-0.003935,0.232989,0.120000
0.000000,0.000000,0.000000,-0.076726,-0.082288,-0.023627,0.013754,-0.016538,-0.015523,-0.599995,-0.000001,0.250000,-0.610804,-0.003925,0.233000,0.122000
0.000000,0.000000,0.000000,-0.076943,-0.081571,-0.022543,0.013881,-0.016328,-0.015521,-0.599995,-0.000001,0.250000,-0.610802,-0.003916,0.233012,0.124000
0.000000,0.000000,0.000000,-0.077521,-0.096741,0.029599,0.014126,-0.016527,-0.015513,-0.599995,-0.000001,0.250000,-0.610902,-0.003959,0.233006,0.126000
0.000000,0.000000,0.000000,-0.069697,-0.107778,0.077015,0.014198,-0.016438,-0.015512,-0.599995,-0.000001,0.250000,-0.610904,-0.003959,0.233006,0.128000
0.000000,0.000000,0.000000,-0.054162,-0.109168,0.065716,0.012637,-0.015148,-0.015422,-0.599995,-0.000001,0.250000,-0.610757,-0.003928,0.233011,0.130000
0.000000,0.000000,0.000000,-0.029223,-0.096489,0.020151,0.012655,-0.014914,-0.015419,-0.599994,-0.000001,0.250000,-0.610752,-0.003927,0.233011,0.132000
0.000000,0.000000,0.000000,-0.001586,-0.078966,-0.005612,0.012708,-0.014722,-0.015419,-0.599994,-0.000001,0.250000,-0.610752,-0.003927,0.233011,0.134000
0.000000,0.000000,0.000000,0.030633,-0.059319,-0.029293,0.012759,-0.014526,-0.015419,-0.599994,-0.000001,0.250000,-0.610755,-0.003928,0.233011,0.136000
0.000000,0.000000,0.000000,0.050606,-0.047974,-0.049171,0.012914,-0.014874,-0.015408,-0.599994,-0.000001,0.250000,-0.610877,-0.003965,0.233006,0.138000
0.000000,0.000000,0.000000,0.059420,-0.041899,-0.043873,0.011389,-0.013868,-0.015182,-0.599994,-0.000001,0.250000,-0.610718,-0.003936,0.233015,0.140000
0.000000,0.000000,0.000000,0.056598,-0.044567,-0.046275,0.011426,-0.013680,-0.015182,-0.599994,-0.000001,0.250000,-0.610718,-0.003936,0.233015,0.142000
0.000000,0.000000,0.000000,0.049682,-0.059132,-0.015630,0.011453,-0.013477,-0.015183,-0.599994,-0.000001,0.250000,-0.610718,-0.003936,0.233015,0.144000
0.000000,0.000000,0.000000,0.042994,-0.083123,0.030628,0.011318,-0.013349,-0.015189,-0.599994,-0.000001,0.250000,-0.610729,-0.003901,0.233014,0.146000
0.000000,0.000000,0.000000,0.037795,-0.100871,0.034848,0.009240,-0.013803,-0.015241,-0.599994,-0.000001,0.250000,-0.610853,-0.003452,0.233008,0.148000
0.000000,0.000000,0.000000,0.035335,-0.102086,0.007107,0.007434,-0.012931,-0.015003,-0.599993,-0.000001,0.250000,-0.610693,-0.003407,0.233019,0.150000
0.000000,0.000000,0.000000,0.031558,-0.090560,-0.052543,0.007099,-0.012758,-0.015011,-0.599993,-0.000001,0.250000,-0.610693,-0.003407,0.233019,0.152000
0.000000,0.000000,0.000000,0.023931,-0.078851,-0.098644,0.006821,-0.012584,-0.015018,-0.599993,-0.000001,0.250000,-0.610693,-0.003407,0.233019,0.154000
0.000000,0.000000,0.000000,0.012006,-0.066913,-0.122488,0.005730,-0.013028,-0.015041,-0.599993,-0.000001,0.250000,-0.610851,-0.003198,0.233009,0.156000
0.000000,0.000000,0.000000,0.000889,-0.058312,-0.138112,0.005357,-0.012932,-0.015032,-0.599993,-0.000001,0.250000,-0.610833,-0.003192,0.233010,0.158000
0.000000,0.000000,0.000000,-0.012113,-0.054985,-0.148509,0.003928,-0.012568,-0.014913,-0.599992,-0.000001,0.250000,-0.610671,-0.003140,0.233016,0.160000
0.000000,0.000000,0.000000,-0.023052,-0.064645,-0.148117,0.003702,-0.012394,-0.014918,-0.599992,-0.000001,0.250000,-0.610671,-0.003140,0.233016,0.162000
0.000000,0.000000,0.000000,-0.026460,-0.079452,-0.133496,0.003487,-0.012304,-0.014923,-0.599992,-0.000001,0.250000,-0.610698,-0.003129,0.233015,0.164000
0.000000,0.000000,0.000000,-0.021774,-0.089981,-0.122560,0.003135,-0.012699,-0.014930,-0.599992,-0.000001,0.250000,-0.610841,-0.003068,0.233008,0.166000
0.000000,0.000000,0.000000,-0.011549,-0.095414,-0.110768,0.002850,-0.012644,-0.014941,-0.599991,-0.000001,0.250000,-0.610812,-0.003059,0.233007,0.168000
0.000000,0.000000,0.000000,0.001059,-0.096978,-0.088903,0.001704,-0.012649,-0.014995,-0.599990,-0.000001,0.250000,-0.610652,-0.003004,0.233005,0.170000
0.000000,0.000000,0.000000,0.015658,-0.091970,-0.069034,0.001586,-0.012484,-0.014998,-0.599990,-0.000001,0.250000,-0.610652,-0.003004,0.233005,0.172000
0.000000,0.000000,0.000000,0.028242,-0.083922,-0.084846,0.001488,-0.012383,-0.015000,-0.599990,-0.000001,0.250000,-0.610671,-0.003004,0.233005,0.174000
0.000000,0.000000,0.000000,0.036723,-0.077159,-0.094364,0.001397,-0.012842,-0.015001,-0.599990,-0.000001,0.250000,-0.610831,-0.003002,0.233002,0.176000
0.000000,0.000000,0.000000,0.037814,-0.078176,-0.081841,0.001127,-0.012905,-0.015009,-0.599990,-0.000001,0.250000,-0.610794,-0.002989,0.233000,0.178000
0.000000,0.000000,0.000000,0.030525,-0.089323,-0.104659,0.000172,-0.013345,-0.015035,-0.599989,-0.000001,0.250000,-0.610635,-0.002933,0.232992,0.180000
0.000000,0.000000,0.000000,0.016548,-0.105070,-0.135262,0.000074,-0.013194,-0.015037,-0.599989,-0.000001,0.250000,-0.610635,-0.002933,0.232992,0.182000
0.000000,0.000000,0.000000,-0.003052,-0.121311,-0.136915,0.000015,-0.013208,-0.015038,-0.599989,-0.000001,0.250000,-0.610682,-0.002942,0.232993,0.184000
0.000000,0.000000,0.000000,-0.026202,-0.136064,-0.095313,0.000045,-0.013630,-0.015038,-0.599989,-0.000001,0.250000,-0.610823,-0.002967,0.232996,0.186000
0.000000,0.000000,0.000000,-0.044447,-0.145179,-0.060801,-0.000211,-0.013821,-0.015065,-0.599988,-0.000001,0.250000,-0.610774,-0.002950,0.232992,0.188000
0.000000,0.000000,0.000000,-0.051597,-0.148390,-0.031728,-0.000915,-0.014497,-0.015146,-0.599987,-0.000001,0.250000,-0.610621,-0.002894,0.232980,0.190000
0.000000,0.000000,0.000000,-0.048527,-0.144287,-0.025614,-0.001007,-0.014381,-0.015148,-0.599987,-0.000001,0.250000,-0.610621,-0.002894,0.232980,0.192000
0.000000,0.000000,0.000000,-0.040353,-0.131889,-0.030865,-0.001098,-0.014250,-0.015149,-0.599987,-0.000001,0.250000,-0.610621,-0.002894,0.232980,0.194000
0.000000,0.000000,0.000000,-0.031332,-0.111364,-0.015802,-0.001114,-0.013690,-0.015146,-0.599987,-0.000001,0.250000,-0.610525,-0.002911,0.232983,0.196000
0.000000,0.000000,0.000000,-0.023014,-0.090809,-0.013097,-0.001244,-0.012981,-0.015124,-0.599987,-0.000001,0.250000,-0.610237,-0.002927,0.232985,0.198000
0.000000,0.000000,0.000000,-0.013846,-0.074450,-0.037346,-0.001891,-0.013723,-0.015092,-0.599985,-0.000001,0.250000,-0.610077,-0.002871,0.232973,0.200000
0.000000,0.000000,0.000000,-0.008843,-0.071042,-0.073289,-0.001981,-0.013306,-0.015093,-0.599985,-0.000001,0.250000,-0.610077,-0.002871,0.232973,0.202000
0.000000,0.000000,0.000000,-0.009014,-0.080566,-0.098959,-0.001983,-0.012880,-0.015093,-0.599985,-0.000001,0.250000,-0.610063,-0.002894,0.232978,0.204000
0.000000,0.000000,0.000000,-0.009520,-0.097925,-0.074801,-0.001878,-0.012485,-0.015091,-0.599985,-0.000001,0.250000,-0.610037,-0.002938,0.232987,0.206000
0.000000,0.000000,0.000000,-0.010955,-0.117287,-0.020303,-0.002193,-0.012855,-0.015051,-0.599985,-0.000001,0.250000,-0.609959,-0.002911,0.232981,0.208000
0.000000,0.000000,0.000000,-0.017354,-0.134269,0.020396,-0.002813,-0.013843,-0.014970,-0.599983,-0.000001,0.250000,-0.609800,-0.002857,0.232970,0.210000
0.000000,0.000000,0.000000,-0.026297,-0.143693,0.042103,-0.002896,-0.013628,-0.014971,-0.599983,-0.000001,0.250000,-0.609800,-0.002857,0.232970,0.212000
0.000000,0.000000,0.000000,-0.036130,-0.142299,0.043498,-0.002893,-0.013576,-0.014971,-0.599983,-0.000001,0.250000,-0.609832,-0.002880,0.232975,0.214000
0.000000,0.000000,0.000000,-0.051806,-0.130110,0.030349,-0.002764,-0.013721,-0.014969,-0.599983,-0.000001,0.250000,-0.609903,-0.002931,0.232985,0.216000
0.000000,0.000000,0.000000,-0.071114,-0.117634,0.024046,-0.002967,-0.014461,-0.014969,-0.599982,-0.000001,0.250000,-0.609811,-0.002898,0.232980,0.218000
0.000000,0.000000,0.000000,-0.089194,-0.112055,0.019378,-0.003298,-0.015703,-0.014969,-0.599981,-0.000001,0.250000,-0.609661,-0.002845,0.232971,0.220000
0.000000,0.000000,0.000000,-0.099835,-0.114927,-0.008633,-0.003391,-0.015644,-0.014970,-0.599981,-0.000001,0.250000,-0.609661,-0.002845,0.232971,0.222000
0.000000,0.000000,0.000000,-0.102459,-0.122558,-0.030402,-0.003351,-0.015881,-0.014970,-0.599981,-0.000001,0.250000,-0.609737,-0.002880,0.232978,0.224000
0.000000,0.000000,0.000000,-0.100049,-0.135216,-0.013028,-0.003239,-0.016242,-0.014969,-0.599981,-0.000001,0.250000,-0.609835,-0.002925,0.232986,0.226000
0.000000,0.000000,0.000000,-0.093612,-0.153361,0.012371,-0.003487,-0.016989,-0.014966,-0.599980,-0.000001,0.250000,-0.609732,-0.002887,0.232981,0.228000
0.000000,0.000000,0.000000,-0.083074,-0.172794,0.031615,-0.003826,-0.017983,-0.014962,-0.599978,-0.000001,0.250000,-0.609595,-0.002836,0.232975,0.230000
0.000000,0.000000,0.000000,-0.071397,-0.185869,0.047601,-0.003914,-0.018017,-0.014963,-0.599978,-0.000001,0.250000,-0.609595,-0.002836,0.232975,0.232000
0.000000,0.000000,0.000000,-0.060716,-0.189828,0.062047,-0.003869,-0.018375,-0.014964,-0.599978,-0.000001,0.250000,-0.609682,-0.002871,0.232980,0.234000
0.000000,0.000000,0.000000,-0.051645,-0.185151,0.039597,-0.003739,-0.018894,-0.014963,-0.599978,-0.000001,0.250000,-0.609803,-0.002921,0.232988,0.236000
0.000000,0.000000,0.000000,-0.045017,-0.173908,0.008943,-0.003998,-0.019596,-0.014982,-0.599977,-0.000001,0.250000,-0.609690,-0.002876,0.232984,0.238000
0.000000,0.000000,0.000000,-0.038576,-0.159196,0.012071,-0.004300,-0.020369,-0.015002,-0.599975,-0.000001,0.250000,-0.609568,-0.002827,0.232981,0.240000
0.000000,0.000000,0.000000,-0.030446,-0.146044,0.012537,-0.004389,-0.020473,-0.015003,-0.599975,-0.000001,0.250000,-0.609568,-0.002827,0.232981,0.242000
0.000000,0.000000,0.000000,-0.021603,-0.137947,-0.003965,-0.004296,-0.021002,-0.015004,-0.599975,-0.000001,0.250000,-0.609684,-0.002874,0.232986,0.244000
0.000000,0.000000,0.000000,-0.015370,-0.140751,-0.021443,-0.004183,-0.021509,-0.015004,-0.599975,-0.000001,0.250000,-0.609790,-0.002917,0.232991,0.246000
0.000000,0.000000,0.000000,-0.012689,-0.153586,-0.037352,-0.004426,-0.022224,-0.014998,-0.599974,-0.000001,0.250000,-0.609672,-0.002866,0.232989,0.248000
0.000000,0.000000,0.000000,-0.011469,-0.166583,-0.042714,-0.004679,-0.022916,-0.014993,-0.599972,-0.000001,0.250000,-0.609564,-0.002819,0.232988,0.250000
0.000000,0.000000,0.000000,-0.010310,-0.172570,-0.053060,-0.004763,-0.023061,-0.014994,-0.599972,-0.000001,0.250000,-0.609564,-0.002819,0.232988,0.252000
0.000000,0.000000,0.000000,-0.010371,-0.168215,-0.047562,-0.004629,-0.023698,-0.015000,-0.599972,-0.000001,0.250000,-0.609682,-0.002868,0.232991,0.254000
0.000000,0.000000,0.000000,-0.012320,-0.151819,-0.010695,-0.004484,-0.024298,-0.015006,-0.599972,-0.000001,0.250000,-0.609788,-0.002912,0.232994,0.256000
0.000000,0.000000,0.000000,-0.014508,-0.132968,-0.011523,-0.004819,-0.024843,-0.014991,-0.599970,-0.000001,0.250000,-0.609665,-0.002854,0.232993,0.258000
0.000000,0.000000,0.000000,-0.015568,-0.120539,-0.063488,-0.005108,-0.025330,-0.014981,-0.599969,-0.000001,0.250000,-0.609572,-0.002811,0.232993,0.260000
0.000000,0.000000,0.000000,-0.016015,-0.117635,-0.101387,-0.005199,-0.025527,-0.014982,-0.599969,-0.000001,0.250000,-0.609572,-0.002811,0.232993,0.262000
0.000000,0.000000,0.000000,-0.018327,-0.116028,-0.094058,-0.005050,-0.026218,-0.014982,-0.599969,-0.000001,0.250000,-0.609709,-0.002872,0.232995,0.264000
0.000000,0.000000,0.000000,-0.023433,-0.110940,-0.077555,-0.004955,-0.026701,-0.014983,-0.599969,-0.000001,0.250000,-0.609792,-0.002908,0.232996,0.266000
0.000000,0.000000,0.000000,-0.031291,-0.107075,-0.063474,-0.005295,-0.027036,-0.015017,-0.599966,-0.000001,0.250000,-0.609667,-0.002843,0.232994,0.268000
0.000000,0.000000,0.000000,-0.042001,-0.108042,-0.042243,-0.005551,-0.027353,-0.015039,-0.599965,-0.000001,0.250000,-0.609588,-0.002803,0.232992,0.270000
0.000000,0.000000,0.000000,-0.051035,-0.109684,-0.014883,-0.005636,-0.027559,-0.015041,-0.599965,-0.000001,0.250000,-0.609588,-0.002803,0.232992,0.272000
0.000000,0.000000,0.000000,-0.054108,-0.107908,0.002425,-0.006834,-0.028332,-0.015073,-0.599965,-0.000001,0.250000,-0.609721,-0.002544,0.232995,0.274000
0.000000,0.000000,0.000000,-0.048193,-0.105160,0.006766,-0.007669,-0.028867,-0.015093,-0.599965,-0.000001,0.250000,-0.609800,-0.002391,0.232996,0.276000
0.000000,0.000000,0.000000,-0.039358,-0.107061,0.017202,-0.008373,-0.028941,-0.015105,-0.599962,-0.000001,0.250000,-0.609673,-0.002305,0.232993,0.278000
0.000000,0.000000,0.000000,-0.031061,-0.110866,0.028341,-0.008968,-0.029121,-0.015114,-0.599961,-0.000001,0.250000,-0.609609,-0.002262,0.232992,0.280000
0.000000,0.000000,0.000000,-0.022755,-0.109778,0.016634,-0.009355,-0.029361,-0.015118,-0.599961,-0.000001,0.250000,-0.609609,-0.002262,0.232992,0.282000
0.000000,0.000000,0.000000,-0.016145,-0.101961,0.001340,-0.010066,-0.030197,-0.015150,-0.599961,-0.000001,0.250000,-0.609754,-0.002165,0.232995,0.284000
0.000000,0.000000,0.000000,-0.015035,-0.090091,-0.008367,-0.010471,-0.030638,-0.015165,-0.599961,-0.000001,0.250000,-0.609811,-0.002128,0.232996,0.286000
0.000000,0.000000,0.000000,-0.019586,-0.074758,-0.018383,-0.011234,-0.030500,-0.015162,-0.599958,-0.000001,0.250000,-0.609686,-0.002028,0.232995,0.288000
0.000000,0.000000,0.000000,-0.030955,-0.062322,-0.005671,-0.011710,-0.030610,-0.015164,-0.599956,-0.000001,0.250000,-0.609633,-0.001986,0.232994,0.290000
0.000000,0.000000,0.000000,-0.050004,-0.063314,0.005679,-0.011932,-0.030839,-0.015167,-0.599956,-0.000001,0.250000,-0.609633,-0.001986,0.232994,0.292000
0.000000,0.000000,0.000000,-0.079160,-0.077927,-0.004337,-0.012107,-0.031588,-0.015173,-0.599956,-0.000001,0.250000,-0.609771,-0.001992,0.232996,0.294000
0.000000,0.000000,0.000000,-0.109393,-0.098877,-0.016282,-0.012225,-0.031985,-0.015177,-0.599956,-0.000001,0.250000,-0.609822,-0.001994,0.232997,0.296000
0.000000,0.000000,0.000000,-0.132260,-0.121315,-0.006087,-0.012842,-0.031745,-0.015165,-0.599952,-0.000001,0.250000,-0.609698,-0.001880,0.232997,0.298000
0.000000,0.000000,0.000000,-0.142863,-0.141419,-0.006889,-0.013143,-0.031854,-0.015163,-0.599951,-0.000001,0.250000,-0.609659,-0.001844,0.232997,0.300000
0.000000,0.000000,0.000000,-0.141964,-0.152065,-0.008424,-0.013294,-0.032096,-0.015166,-0.599951,-0.000001,0.250000,-0.609659,-0.001844,0.232997,0.302000
0.000000,0.000000,0.000000,-0.130956,-0.150313,0.001230,-0.013164,-0.032843,-0.015170,-0.599951,-0.000001,0.250000,-0.609801,-0.001909,0.232998,0.304000
