# Motion type:     figure8
# Target height:   0.50 m
# Date & time:     2026-02-28 23:30:07
# URI:             radio://0/80/2M/E7E7E7E7E7

t_ms,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm,vbat,varPX,varPY,varPZ,flow_deltaX,flow_deltaY,flow_squal,flow_rawPixelSum,acc_x,acc_y,acc_z
196239,-4.957246346748434e-05,-2.7936366677749902e-05,0.008996843360364437,-0.00535605987533927,-0.0032216289546340704,7.641066622454673e-05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196240,0.0,0.0,0.0,0.0,0.0,0.0,0.010850506834685802,0.024454239755868912,0.002193144056946039,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196259,1.3866798326489516e-05,-0.0002351362054469064,0.009012909606099129,2.073663608825882e-06,-0.00908331386744976,0.00013425173528958112,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00010565955744823441,0.00010565987759036943,0.00014099979307502508,0,0,0,0,0.0,0.0,0.0
196260,0.0,0.0,0.0,0.0,0.0,0.0,-0.004926053807139397,-0.07593634724617004,0.005582668352872133,0.0,0,3.7425220012664795,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0,0,-0.004067633766680956,-0.003506456036120653,1.001489281654358
196279,0.00012067264469806105,-0.00021251918224152178,0.009042846970260143,0.002092442475259304,-0.0053299725987017155,0.000402288103941828,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196280,0.0,0.0,0.0,0.0,0.0,0.0,0.14063432812690735,0.03393135592341423,0.00781508069485426,0.0,0,3.7425220012664795,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196299,0.00014982660650275648,0.0017466620774939656,0.00866351556032896,0.0016666232841089368,0.03258814662694931,-0.00035209720954298973,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00012149611575296149,0.00012149328540544957,0.00017723612836562097,0,0,0,0,0.0,0.0,0.0
196300,0.0,0.0,0.0,0.0,0.0,0.0,-1.9275202751159668,-0.03659282624721527,0.0076093655079603195,0.0,0,3.7319648265838623,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0,0,0,-0.007270370610058308,-0.005558436270803213,0.9989150166511536
196319,-0.00011180306319147348,0.0038711412344127893,0.00853893905878067,-0.003523721592500806,0.05671297386288643,-0.0014547229511663318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196320,0.0,0.0,0.0,0.0,0.0,0.0,-1.6118707656860352,-0.04670977219939232,0.008619059808552265,0.0,0,3.7319648265838623,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196339,-0.00016643397975713015,0.005060061812400818,0.008702966384589672,-0.004317447543144226,0.061228200793266296,-0.0003713054466061294,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001499238278483972,0.000149911007611081,0.00020367163233458996,0,0,0,0,0.0,0.0,0.0
196340,0.0,0.0,0.0,0.0,0.0,0.0,-1.76610267162323,-0.12288778275251389,0.009400156326591969,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0,0,-0.004452954977750778,-0.006705228239297867,1.0006293058395386
196359,8.778081246418878e-05,0.005160022992640734,0.008884668350219727,-0.0006702559185214341,0.04992850869894028,0.001182146486826241,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196360,0.0,0.0,0.0,0.0,0.0,0.0,-0.9803910255432129,-0.029356785118579865,0.010007048025727272,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196379,0.0002593244716990739,0.0057313889265060425,0.008966460824012756,0.0012730163289234042,0.04771072044968605,0.0018423381261527538,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00016046257223933935,0.00016054025036282837,0.00024767700233496726,0,0,0,0,0.0,0.0,0.0
196381,0.0,0.0,0.0,0.0,0.0,0.0,-2.0320401191711426,-0.3590908646583557,0.004402877297252417,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0,0,0,-0.009457054547965527,-0.005368837621062994,0.9987019300460815
196399,0.0009441315196454525,0.008864271454513073,0.009374753572046757,0.007909332402050495,0.07317323982715607,0.003020266769453883,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196400,0.0,0.0,0.0,0.0,0.0,0.0,-1.9160946607589722,-0.18061178922653198,0.005865392740815878,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196419,0.0004483375232666731,0.007896860130131245,0.009857100434601307,0.0018301152158528566,0.050570834428071976,0.006733807269483805,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00016582927491981536,0.00016611188766546547,0.00026019715005531907,0,0,0,0,0.0,0.0,0.0
196421,0.0,0.0,0.0,0.0,0.0,0.0,-0.28618085384368896,0.24854937195777893,0.007568973116576672,0.0,0,3.7319648265838623,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0,0,0,-0.004514668136835098,-0.005627859383821487,1.0023912191390991
196439,-0.0018395520746707916,0.006360365077853203,0.010103168897330761,-0.02124698832631111,0.026700275018811226,0.007774220779538155,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196441,0.0,0.0,0.0,0.0,0.0,0.0,-0.9818723201751709,0.19417499005794525,0.0127916494384408,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196459,-0.000498947745654732,0.008726912550628185,0.010371065698564053,-0.006494059693068266,0.043633829802274704,0.008596356958150864,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
196461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00017642822058405727,0.00017671978275757283,0.00025055118021555245,0,0,0,0,0.0,0.0,0.0
196461,0.0,0.0,0.0,0.0,0.0,0.0,-0.7619315981864929,-0.001031530206091702,0.015437033958733082,0.0,0,3.737243413925171,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
