cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.000870,-0.059873,-0.526695,-0.043620,-0.025008,-0.003104,-0.000000,-0.200001,1.000000,-0.004118,-0.192741,0.975900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002936,0.819938,1.187214,0.000000
0.000000,0.000000,0.000000,-0.003206,-0.080827,-0.547647,-0.042879,-0.024710,-0.003091,-0.000000,-0.200001,1.000000,-0.004063,-0.192862,0.975479,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002945,0.819837,1.187191,0.002000
0.000000,0.000000,0.000000,0.013136,-0.118624,-0.530548,-0.042635,-0.024655,-0.003088,-0.000000,-0.200001,1.000000,-0.004060,-0.192867,0.975459,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002962,0.819888,1.187131,0.004000
0.000000,0.000000,0.000000,0.037597,-0.146886,-0.475318,-0.042615,-0.024651,-0.003089,-0.000000,-0.200001,1.000000,-0.004069,-0.192847,0.975453,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002962,0.819888,1.187131,0.006000
0.000000,0.000000,0.000000,0.053865,-0.153106,-0.433397,-0.043482,-0.024847,-0.003104,-0.000000,-0.200001,1.000000,-0.004128,-0.192712,0.975414,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002962,0.819888,1.187131,0.008000
0.000000,0.000000,0.000000,0.069170,-0.144107,-0.421984,-0.043444,-0.024872,-0.003104,-0.000000,-0.200001,1.000000,-0.004128,-0.192712,0.975414,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002942,0.819643,1.187212,0.010000
0.000000,0.000000,0.000000,0.094317,-0.128153,-0.413163,-0.043461,-0.024927,-0.003105,-0.000000,-0.200001,1.000000,-0.004128,-0.192712,0.975414,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002953,0.819659,1.187176,0.012000
0.000000,0.000000,0.000000,0.122648,-0.116661,-0.386161,-0.043413,-0.024949,-0.003105,-0.000000,-0.200001,1.000000,-0.004118,-0.192734,0.975383,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002966,0.819757,1.187125,0.014000
0.000000,0.000000,0.000000,0.136874,-0.116632,-0.344706,-0.043014,-0.024792,-0.003087,-0.000000,-0.200001,1.000000,-0.004075,-0.192832,0.975192,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002966,0.819757,1.187125,0.016000
0.000000,0.000000,0.000000,0.132667,-0.115337,-0.314672,-0.043414,-0.024951,-0.003040,-0.000000,-0.200001,1.000000,-0.004132,-0.192706,0.975151,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011303,0.000003,-0.000056,-0.000000,0.799990,1.650010,-0.002966,0.819757,1.187125,0.018000
