cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.136320,-0.142820,-0.373361,-0.045060,-0.125372,0.002253,-0.000000,-0.199994,1.000000,0.003791,-0.200866,0.985568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004036,0.817939,1.211053,0.000000
0.000000,0.000000,0.000000,-0.165951,-0.132157,-0.417636,-0.044975,-0.123475,0.002154,-0.000000,-0.199994,1.000000,0.003501,-0.200727,0.985601,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004036,0.817939,1.211053,0.002000
0.000000,0.000000,0.000000,-0.174320,-0.105592,-0.484673,-0.045626,-0.125672,0.002137,-0.000000,-0.199994,1.000000,0.003501,-0.200727,0.985601,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004036,0.817939,1.211053,0.004000
0.000000,0.000000,0.000000,-0.175794,-0.070450,-0.486321,-0.046242,-0.127740,0.002119,-0.000000,-0.199994,1.000000,0.003501,-0.200727,0.985601,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004036,0.817743,1.211055,0.006000
0.000000,0.000000,0.000000,-0.176578,-0.038096,-0.424607,-0.046678,-0.129310,0.002104,-0.000000,-0.199994,1.000000,0.003533,-0.200745,0.985562,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004035,0.817629,1.211056,0.008000
0.000000,0.000000,0.000000,-0.158401,-0.005835,-0.409012,-0.046264,-0.128464,0.002070,-0.000000,-0.199994,1.000000,0.003646,-0.200819,0.985290,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004035,0.817629,1.211056,0.010000
0.000000,0.000000,0.000000,-0.117665,0.011100,-0.444830,-0.045587,-0.125467,0.001999,-0.000000,-0.199994,1.000000,0.003294,-0.200664,0.985288,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004035,0.817629,1.211056,0.012000
0.000000,0.000000,0.000000,-0.069105,0.007504,-0.441062,-0.046131,-0.127322,0.001979,-0.000000,-0.199994,1.000000,0.003294,-0.200664,0.985288,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004035,0.817629,1.211056,0.014000
0.000000,0.000000,0.000000,-0.026070,-0.017829,-0.399362,-0.046664,-0.129124,0.001958,-0.000000,-0.199994,1.000000,0.003294,-0.200664,0.985288,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004035,0.817629,1.211056,0.016000
0.000000,0.000000,0.000000,0.019706,-0.057176,-0.399031,-0.047527,-0.130217,0.001944,-0.000000,-0.199994,1.000000,0.003396,-0.200569,0.985246,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.009800,0.000001,-0.000039,-0.000000,0.799996,1.650010,-0.004028,0.817655,1.211045,0.018000
