cf5_A3_13-02-56.a_hat_x,cf5_A3_13-02-56.a_hat_y,cf5_A3_13-02-56.a_hat_z,cf5_A3_13-02-56.a_res_x,cf5_A3_13-02-56.a_res_y,cf5_A3_13-02-56.a_res_z,cf5_A3_13-02-56.e_r_x,cf5_A3_13-02-56.e_r_y,cf5_A3_13-02-56.e_r_z,cf5_A3_13-02-56.pos_des_x,cf5_A3_13-02-56.pos_des_y,cf5_A3_13-02-56.pos_des_z,cf5_A3_13-02-56.pos_x,cf5_A3_13-02-56.pos_y,cf5_A3_13-02-56.pos_z,cf5_A3_13-02-56.t,cf_second_A3_13-02-56.a_hat_x,cf_second_A3_13-02-56.a_hat_y,cf_second_A3_13-02-56.a_hat_z,cf_second_A3_13-02-56.a_res_x,cf_second_A3_13-02-56.a_res_y,cf_second_A3_13-02-56.a_res_z,cf_second_A3_13-02-56.e_r_x,cf_second_A3_13-02-56.e_r_y,cf_second_A3_13-02-56.e_r_z,cf_second_A3_13-02-56.pos_des_x,cf_second_A3_13-02-56.pos_des_y,cf_second_A3_13-02-56.pos_des_z,cf_second_A3_13-02-56.pos_x,cf_second_A3_13-02-56.pos_y,cf_second_A3_13-02-56.pos_z,cf_second_A3_13-02-56.t
0.000000,0.000000,0.000000,-0.055790,-0.091882,-0.024919,0.028202,-0.027846,-0.014718,-0.600000,0.000001,1.000000,-0.613786,-0.008015,0.971005,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018754,0.012812,1.115046,0.036000
0.000000,0.000000,0.000000,-0.046367,-0.097310,-0.002628,0.028685,-0.027402,-0.014743,-0.600000,0.000001,1.000000,-0.613662,-0.008020,0.971011,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018675,0.012756,1.115058,0.038000
0.000000,0.000000,0.000000,-0.038461,-0.096793,0.021869,0.029072,-0.027010,-0.014765,-0.600000,0.000001,1.000000,-0.613561,-0.008024,0.971015,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018491,0.012626,1.115087,0.040000
0.000000,0.000000,0.000000,-0.034769,-0.089512,0.010032,0.029015,-0.027447,-0.014759,-0.600000,0.000001,1.000000,-0.613687,-0.008018,0.971011,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018577,0.012519,1.115245,0.042000
0.000000,0.000000,0.000000,-0.034348,-0.079935,-0.025793,0.028966,-0.027813,-0.014755,-0.600000,0.000001,1.000000,-0.613786,-0.008013,0.971007,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018751,0.012288,1.115577,0.044000
0.000000,0.000000,0.000000,-0.033539,-0.073586,-0.043555,0.028945,-0.027852,-0.014755,-0.600000,0.000001,1.000000,-0.613786,-0.008013,0.971007,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018750,0.012243,1.115621,0.046000
0.000000,0.000000,0.000000,-0.031577,-0.076586,-0.044854,0.029688,-0.027365,-0.014802,-0.600000,0.000001,1.000000,-0.613652,-0.008018,0.971014,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018749,0.012199,1.115666,0.048000
0.000000,0.000000,0.000000,-0.030798,-0.088948,-0.053038,0.030182,-0.027011,-0.014834,-0.600000,0.000001,1.000000,-0.613562,-0.008021,0.971018,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018747,0.012155,1.115710,0.050000
0.000000,0.000000,0.000000,-0.033018,-0.110309,-0.039719,0.030141,-0.027485,-0.014828,-0.600000,0.000001,1.000000,-0.613698,-0.008016,0.971012,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018746,0.012110,1.115755,0.052000
0.000000,0.000000,0.000000,-0.037937,-0.140698,-0.013223,0.030113,-0.027812,-0.014824,-0.600000,0.000001,1.000000,-0.613786,-0.008012,0.971009,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018744,0.012066,1.115799,0.054000
0.000000,0.000000,0.000000,-0.042319,-0.170636,0.004786,0.030109,-0.027847,-0.014823,-0.599999,0.000001,1.000000,-0.613786,-0.008012,0.971009,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018744,0.012041,1.115824,0.056000
0.000000,0.000000,0.000000,-0.043310,-0.189031,0.013608,0.031031,-0.027165,-0.014885,-0.599999,0.000001,1.000000,-0.613641,-0.008017,0.971015,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018644,0.011960,1.115852,0.058000
0.000000,0.000000,0.000000,-0.042938,-0.191368,0.008470,0.031532,-0.026770,-0.014920,-0.599999,0.000001,1.000000,-0.613562,-0.008020,0.971019,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018499,0.011842,1.115892,0.060000
0.000000,0.000000,0.000000,-0.043131,-0.181208,-0.005121,0.031509,-0.027259,-0.014913,-0.599999,0.000001,1.000000,-0.613708,-0.008014,0.971013,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018615,0.011878,1.115917,0.062000
0.000000,0.000000,0.000000,-0.043921,-0.162881,-0.015286,0.031500,-0.027523,-0.014909,-0.599999,0.000001,1.000000,-0.613786,-0.008011,0.971009,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018756,0.011922,1.115948,0.064000
0.000000,0.000000,0.000000,-0.045654,-0.138029,-0.010658,0.031511,-0.027544,-0.014908,-0.599999,0.000001,1.000000,-0.613786,-0.008011,0.971009,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018756,0.011922,1.115948,0.066000
0.000000,0.000000,0.000000,-0.048339,-0.114806,-0.005222,0.032509,-0.026572,-0.014848,-0.599999,0.000001,1.000000,-0.613632,-0.008018,0.971017,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018635,0.011821,1.115980,0.068000
0.000000,0.000000,0.000000,-0.049306,-0.102767,-0.002339,0.032974,-0.026115,-0.014820,-0.599999,0.000001,1.000000,-0.613562,-0.008021,0.971020,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018522,0.011726,1.116009,0.070000
0.000000,0.000000,0.000000,-0.047429,-0.103163,0.003150,0.032977,-0.026672,-0.014811,-0.599999,0.000001,1.000000,-0.613719,-0.008014,0.971013,0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018648,0.011798,1.116007,0.072000
0.000000,0.000000,0.000000,-0.043458,-0.109512,-0.017127,0.032999,-0.026936,-0.014806,-0.599999,0.000001,1.000000,-0.613786,-0.008011,0.971010,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018767,0.011866,1.116004,0.074000
0.000000,0.000000,0.000000,-0.037195,-0.116573,-0.053864,0.033033,-0.026982,-0.014805,-0.599999,0.000001,1.000000,-0.613786,-0.008011,0.971010,0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018767,0.011866,1.116004,0.076000
0.000000,0.000000,0.000000,-0.032024,-0.127770,-0.051712,0.034091,-0.026123,-0.014735,-0.599999,0.000001,1.000000,-0.613621,-0.008020,0.971019,0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018652,0.011767,1.116028,0.078000
0.000000,0.000000,0.000000,-0.030928,-0.145610,-0.027584,0.034489,-0.025794,-0.014710,-0.599999,0.000001,1.000000,-0.613563,-0.008023,0.971022,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018543,0.011673,1.116050,0.080000
0.000000,0.000000,0.000000,-0.031585,-0.158168,-0.025263,0.034507,-0.026367,-0.014700,-0.599999,0.000001,1.000000,-0.613730,-0.008015,0.971014,0.082000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018677,0.011769,1.116035,0.082000
0.000000,0.000000,0.000000,-0.032898,-0.158351,-0.027946,0.034549,-0.026579,-0.014695,-0.599998,0.000001,1.000000,-0.613787,-0.008013,0.971011,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018777,0.011840,1.116024,0.084000
0.000000,0.000000,0.000000,-0.034794,-0.149542,-0.043666,0.034598,-0.026608,-0.014693,-0.599998,0.000001,1.000000,-0.613787,-0.008013,0.971011,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018777,0.011840,1.116024,0.086000
0.000000,0.000000,0.000000,-0.038626,-0.137419,-0.041506,0.035438,-0.025513,-0.014642,-0.599998,0.000001,1.000000,-0.613610,-0.008025,0.971022,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018641,0.011720,1.116045,0.088000
0.000000,0.000000,0.000000,-0.045472,-0.121942,-0.006929,0.035704,-0.025186,-0.014627,-0.599998,0.000001,1.000000,-0.613562,-0.008028,0.971024,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018563,0.011651,1.116058,0.090000
0.000000,0.000000,0.000000,-0.054841,-0.108877,-0.015778,0.035732,-0.025763,-0.014617,-0.599998,0.000001,1.000000,-0.613739,-0.008018,0.971014,0.092000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018704,0.011764,1.116039,0.092000
0.000000,0.000000,0.000000,-0.064810,-0.105616,-0.052713,0.035791,-0.025907,-0.014613,-0.599998,0.000001,1.000000,-0.613786,-0.008015,0.971012,0.094000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018787,0.011829,1.116028,0.094000
0.000000,0.000000,0.000000,-0.070855,-0.118242,-0.059658,0.035855,-0.025922,-0.014611,-0.599997,0.000001,1.000000,-0.613786,-0.008015,0.971012,0.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018787,0.011829,1.116028,0.096000
0.000000,0.000000,0.000000,-0.070911,-0.141030,-0.038074,0.036450,-0.024586,-0.014548,-0.599997,0.000001,1.000000,-0.613598,-0.008032,0.971023,0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018659,0.011714,1.116045,0.098000
0.000000,0.000000,0.000000,-0.066382,-0.166574,-0.027663,0.036627,-0.024292,-0.014535,-0.599997,0.000001,1.000000,-0.613561,-0.008035,0.971025,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018581,0.011643,1.116056,0.100000
0.000000,0.000000,0.000000,-0.058122,-0.191247,-0.006291,0.036662,-0.024935,-0.014522,-0.599997,0.000001,1.000000,-0.613748,-0.008021,0.971014,0.102000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018729,0.011769,1.116036,0.102000
0.000000,0.000000,0.000000,-0.048973,-0.212112,0.014230,0.036740,-0.025080,-0.014518,-0.599997,0.000001,1.000000,-0.613786,-0.008018,0.971012,0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018796,0.011826,1.116027,0.104000
0.000000,0.000000,0.000000,-0.040373,-0.218502,0.005951,0.036816,-0.025109,-0.014516,-0.599997,0.000001,1.000000,-0.613786,-0.008018,0.971012,0.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018796,0.011826,1.116027,0.106000
0.000000,0.000000,0.000000,-0.033418,-0.207606,-0.007636,0.036998,-0.023830,-0.014491,-0.599997,0.000001,1.000000,-0.613587,-0.008040,0.971023,0.108000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018648,0.011689,1.116044,0.108000
0.000000,0.000000,0.000000,-0.030627,-0.187994,-0.011569,0.037093,-0.023601,-0.014487,-0.599997,0.000001,1.000000,-0.613558,-0.008043,0.971025,0.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018597,0.011642,1.116050,0.110000
0.000000,0.000000,0.000000,-0.033283,-0.166018,0.016612,0.037119,-0.024262,-0.014474,-0.599997,0.000001,1.000000,-0.613758,-0.008025,0.971013,0.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018752,0.011779,1.116030,0.112000
0.000000,0.000000,0.000000,-0.040449,-0.141121,0.009072,0.037203,-0.024344,-0.014470,-0.599996,0.000001,1.000000,-0.613784,-0.008022,0.971012,0.114000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018804,0.011825,1.116024,0.114000
0.000000,0.000000,0.000000,-0.049703,-0.118071,-0.031414,0.037282,-0.024351,-0.014468,-0.599996,0.000001,1.000000,-0.613784,-0.008022,0.971012,0.116000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018804,0.011825,1.116024,0.116000
0.000000,0.000000,0.000000,-0.058459,-0.104673,-0.046764,0.037082,-0.023234,-0.014473,-0.599996,0.000001,1.000000,-0.613571,-0.008051,0.971023,0.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018664,0.011695,1.116032,0.118000
0.000000,0.000000,0.000000,-0.064742,-0.098679,-0.040746,0.037141,-0.023085,-0.014473,-0.599996,0.000001,1.000000,-0.613555,-0.008053,0.971023,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018611,0.011645,1.116036,0.120000
0.000000,0.000000,0.000000,-0.069298,-0.094441,-0.039035,0.037148,-0.023776,-0.014460,-0.599996,0.000001,1.000000,-0.613766,-0.008029,0.971012,0.122000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018772,0.011791,1.116021,0.122000
0.000000,0.000000,0.000000,-0.071258,-0.089088,-0.030773,0.037234,-0.023815,-0.014457,-0.599994,0.000001,1.000000,-0.613782,-0.008027,0.971011,0.124000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018810,0.011826,1.116017,0.124000
0.000000,0.000000,0.000000,-0.073058,-0.082492,-0.033675,0.037309,-0.023815,-0.014455,-0.599994,0.000001,1.000000,-0.613782,-0.008027,0.971011,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018810,0.011826,1.116017,0.126000
0.000000,0.000000,0.000000,-0.073940,-0.078278,-0.042909,0.036935,-0.022380,-0.014477,-0.599994,0.000001,1.000000,-0.613555,-0.008062,0.971021,0.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018646,0.011672,1.116018,0.128000
0.000000,0.000000,0.000000,-0.070967,-0.076594,-0.027072,0.037000,-0.022275,-0.014477,-0.599994,0.000001,1.000000,-0.613550,-0.008063,0.971021,0.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018621,0.011649,1.116018,0.130000
0.000000,0.000000,0.000000,-0.065668,-0.079673,0.001267,0.036978,-0.023008,-0.014464,-0.599994,0.000001,1.000000,-0.613774,-0.008033,0.971010,0.132000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018344,0.011804,1.116010,0.132000
0.000000,0.000000,0.000000,-0.060858,-0.086671,-0.015850,0.037058,-0.023011,-0.014462,-0.599993,0.000001,1.000000,-0.613780,-0.008032,0.971010,0.134000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018301,0.011829,1.116009,0.134000
0.000000,0.000000,0.000000,-0.052594,-0.098000,-0.037310,0.037113,-0.022999,-0.014461,-0.599993,0.000001,1.000000,-0.613777,-0.008032,0.971010,0.136000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018301,0.011829,1.116009,0.136000
0.000000,0.000000,0.000000,-0.038113,-0.115587,-0.034868,0.036335,-0.022189,-0.014460,-0.599993,0.000001,1.000000,-0.613544,-0.008072,0.971017,0.138000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018129,0.011684,1.116005,0.138000
0.000000,0.000000,0.000000,-0.021146,-0.134991,-0.013664,0.036396,-0.022136,-0.014459,-0.599993,0.000001,1.000000,-0.613552,-0.008071,0.971017,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018094,0.011655,1.116005,0.140000
0.000000,0.000000,0.000000,-0.008698,-0.146493,0.017967,0.036347,-0.022839,-0.014448,-0.599993,0.000001,1.000000,-0.613777,-0.008036,0.971008,0.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018048,0.011818,1.116002,0.142000
0.000000,0.000000,0.000000,-0.001587,-0.150670,0.021088,0.036417,-0.022788,-0.014447,-0.599991,0.000001,1.000000,-0.613777,-0.008036,0.971008,0.144000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018045,0.011831,1.116002,0.144000
0.000000,0.000000,0.000000,0.001574,-0.152929,-0.001538,0.036413,-0.022727,-0.014448,-0.599991,0.000001,1.000000,-0.613763,-0.008039,0.971008,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005054,-0.009041,0.001802,0.000000,-0.000002,1.250000,-0.018045,0.011831,1.116002,0.146000
