scenario,date,stamp,merge_path,vehicle_prefix,vehicle_role,motor,n_samples,n_valid,valid_pct,deck_zero_pct,dshot_zero_pct,bias_rpm,bias_pct,rmse_rpm,max_abs_err_rpm,lag_ms
A1,2026-09-23,17-37-26,experiments/logs/c1_2026-09-23_merged/A1_2026-09-23_17-37-26/A1_2026-09-23_17-37-26_merged_usd.csv,cf5,bottom,4,7983,7982,99.98747338093449,0.0,0.0,4.027129041092443,0.021887521555047022,889.963666446585,43462.973697,0.0
A1,2026-09-23,17-37-26,experiments/logs/c1_2026-09-23_merged/A1_2026-09-23_17-37-26/A1_2026-09-23_17-37-26_merged_usd.csv,cf_second,top,1,7983,7982,99.98747338093449,0.0,0.0,-23.942547985342014,-0.15369834161037285,676.3051968901345,43959.530501,0.0
A1,2026-09-23,17-37-26,experiments/logs/c1_2026-09-23_merged/A1_2026-09-23_17-37-26/A1_2026-09-23_17-37-26_merged_usd.csv,cf_second,top,2,7983,7980,99.96242014280345,0.0,0.0,-9.909285891228075,-0.06160837254740302,765.7952559434897,42963.083786,4.0
A1,2026-09-23,17-37-26,experiments/logs/c1_2026-09-23_merged/A1_2026-09-23_17-37-26/A1_2026-09-23_17-37-26_merged_usd.csv,cf_second,top,3,7983,7982,99.98747338093449,0.0,0.0,18.799855306188917,0.11639254670674395,981.5655347860215,35565.792646999995,-4.0
A1,2026-09-23,17-37-26,experiments/logs/c1_2026-09-23_merged/A1_2026-09-23_17-37-26/A1_2026-09-23_17-37-26_merged_usd.csv,cf_second,top,4,7983,7982,99.98747338093449,0.0,0.0,-16.66436565284389,-0.10459836046752843,619.9685165592521,42414.44231699999,4.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf5,bottom,1,14279,14278,99.99299670845298,0.0,0.0,-29.539528705420928,-0.19161288361870307,859.2937836849158,39107.71941399999,2.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf5,bottom,2,14279,14278,99.99299670845298,0.0,0.0,13.106909051617876,0.07766113130064803,802.977920335865,41496.265060000005,2.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf5,bottom,3,14279,14278,99.99299670845298,0.0,0.0,-28.9077036431573,-0.1814038019732069,573.7227649318153,42602.588502,0.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf5,bottom,4,14279,14277,99.98599341690594,0.0,0.0,3.265606412761793,0.019151714731848152,777.9873202831983,43533.813824,2.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf_second,top,1,14279,5271,36.914349744379855,63.08565025562014,0.0,-163.17302283798142,-1.1945977507884713,1027.116383673543,44292.570015000005,0.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf_second,top,2,14279,4587,32.12409832621332,67.86889838223965,0.0,-41.2937566557663,-0.2606236174352257,908.5175905082066,29226.4028,0.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf_second,top,3,14279,4556,31.90699628825548,68.09300371174452,0.0,-95.40062173397716,-0.6058607007099961,1029.7342233108513,39690.728805,0.0
A2,2026-09-23,19-21-05,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-21-05/A2_2026-09-23_19-21-05_merged_usd.csv,cf_second,top,4,14279,4619,32.34820365571819,67.64479305273478,0.0,-33.19336247282962,-0.2104284002705517,679.2166251929948,38617.057761000004,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf5,bottom,1,14290,14288,99.98600419874037,0.0,0.0,-34.682547201987674,-0.22318611731132484,806.6373164902818,42165.102746,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf5,bottom,2,14290,14287,99.97900629811056,0.0,0.0,21.82154225883669,0.13006608119215157,853.6971921132844,34779.403727,2.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf5,bottom,3,14290,14288,99.98600419874037,0.0,0.0,-14.29710268169092,-0.08925988652068716,946.2477025070302,43671.681612,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf5,bottom,4,14290,14289,99.99300209937019,0.0,0.0,-7.518286047449091,-0.04440881703330758,503.0606620465704,32356.605448999995,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf_second,top,1,14290,4344,30.39888033589923,69.60111966410078,0.0,-29.979528087246777,-0.19226027681802474,655.777070186315,39825.15431499999,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf_second,top,2,14290,4441,31.077676696990903,68.9153254023793,0.0,-60.14709475613598,-0.38382996971592626,917.70430975339,36905.0737,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf_second,top,3,14290,6600,46.186144156752974,53.813855843247026,0.0,-405.1615072909091,-3.7228619469833313,1286.947983795408,40211.317992,0.0
A2,2026-09-23,19-27-03,experiments/logs/c1_2026-09-23_merged/A2_2026-09-23_19-27-03/A2_2026-09-23_19-27-03_merged_usd.csv,cf_second,top,4,14290,4310,30.160951714485655,69.82505248425473,0.0,-100.0857563220418,-0.6234014861491697,897.3327298299762,25034.577697,0.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf5,bottom,1,10969,10967,99.98176679733795,0.0,0.0,-44.36507083277104,-0.28904777595658737,309.33910989810533,22549.520362000003,2.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf5,bottom,2,10969,10963,99.94530039201386,0.0,0.0,7.4247355939067825,0.0453430518452795,769.8012953767084,42634.821501,2.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf5,bottom,3,10969,10968,99.99088339866897,0.0,0.0,-5.580109502552878,-0.035371479924492896,817.5732716014757,42817.944,0.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf5,bottom,4,10969,10967,99.98176679733795,0.0,0.0,-1.888386062277752,-0.01151193575836658,639.0112069236737,42748.261091,0.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf_second,top,1,10969,10967,99.98176679733795,0.0,0.0,-25.21187915920488,-0.16263962432527726,710.7324519847779,44394.625062,0.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf_second,top,2,10969,10967,99.98176679733795,0.0,0.0,-4.967215177350246,-0.031042640321449353,680.476692912428,38151.723131,6.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf_second,top,3,10969,10968,99.99088339866897,0.0,0.0,-8.90377757959519,-0.05520072179754097,600.7859639395683,34261.263939,2.0
A3,2026-09-23,17-45-03,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-45-03/A3_2026-09-23_17-45-03_merged_usd.csv,cf_second,top,4,10969,10967,99.98176679733795,0.0,0.0,-2.4025092739126497,-0.015051912425347584,752.1889608004658,43827.834319,-2.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf5,bottom,1,10503,10502,99.99047891078739,0.0,0.0,-36.31802983631689,-0.2391889262794669,703.2186533963359,44661.328433999995,0.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf5,bottom,2,10503,10500,99.97143673236218,0.0,0.0,6.042904414857127,0.03659661677917076,640.2253999507958,38560.919333,2.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf5,bottom,3,10503,10503,100.0,0.0,0.0,2.0005727823479007,0.012751503150270595,925.3644087608965,43443.523433,2.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf5,bottom,4,10503,10502,99.99047891078739,0.0,0.0,11.865613698343182,0.0717269061895888,848.0317800179448,39902.668246,0.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf_second,top,1,10503,10502,99.99047891078739,0.0,0.0,0.4081751446391157,0.002622610651271818,1078.3225802766874,42723.268015,16.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf_second,top,2,10503,10500,99.97143673236218,0.0,0.0,-17.048941062952377,-0.1063782014938326,585.1949809761024,43095.928144,0.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf_second,top,3,10503,10502,99.99047891078739,0.0,0.0,-15.258557524757192,-0.09470088411341628,502.92064378954683,36002.091572000005,2.0
A3,2026-09-23,17-46-43,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-46-43/A3_2026-09-23_17-46-43_merged_usd.csv,cf_second,top,4,10503,10500,99.97143673236218,0.0,0.0,10.082622577238096,0.0635089181446787,950.4181138273988,36910.772021000004,12.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf5,bottom,1,13131,13129,99.98476886756531,0.0,0.0,-32.90463805430726,-0.21733566013339856,802.7793230888954,46607.397044,4.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf5,bottom,2,13131,13123,99.93907547026122,0.0,0.0,12.176513290482367,0.07344382228787008,772.5693633399602,41773.930549,0.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf5,bottom,3,13131,13126,99.96192216891326,0.0,0.0,-14.077232522703024,-0.08911038922895592,765.090055506972,42682.284385000006,4.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf5,bottom,4,13131,13129,99.98476886756531,0.0,0.0,-9.308706756264767,-0.0564367586458937,502.48894914031666,39948.669255,0.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf_second,top,1,13131,13131,100.0,0.0,0.0,-18.4193810779834,-0.11903389784845785,878.4262480327151,39569.818561,2.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf_second,top,2,13131,13127,99.9695377351306,0.0,0.0,-12.60064547573704,-0.0779706722802306,551.1910699607296,34033.942398,4.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf_second,top,3,13131,13129,99.98476886756531,0.0,0.0,-20.99215464391804,-0.132431874988715,702.9061223093046,35301.154037,-4.0
A3,2026-09-23,17-54-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-54-32/A3_2026-09-23_17-54-32_merged_usd.csv,cf_second,top,4,13131,13129,99.98476886756531,0.0,0.0,-15.178895715896104,-0.09601392832662406,647.321553411237,33972.116733,4.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf5,bottom,1,13564,13562,99.98525508699498,0.0,0.0,-24.53431150508774,-0.16240815751358037,906.7088504247151,40158.980237,0.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf5,bottom,2,13564,13564,100.0,0.0,0.0,23.544452199793575,0.14116357014981248,835.1365181359165,42933.532374,4.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf5,bottom,3,13564,13564,100.0,0.0,0.0,-17.130236118475388,-0.10805072848613952,811.5808439466523,42132.517766,4.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf5,bottom,4,13564,13561,99.97788263049247,0.0,0.0,6.725281725978898,0.041160800071552,900.715497535591,43045.994858000005,2.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf_second,top,1,13564,13564,100.0,0.0,0.0,-6.783035977587738,-0.0434395635089367,853.7603146708508,41264.921666,-4.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf_second,top,2,13564,13553,99.91890297847243,0.0,0.0,-16.718252433040654,-0.10359391344059087,663.8291256932139,42121.495653,2.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf_second,top,3,13564,13561,99.97788263049247,0.0,0.0,-7.792286882973233,-0.048471421736420134,754.1899625392948,32303.050965000002,-2.0
A3,2026-09-23,17-57-32,experiments/logs/c1_2026-09-23_merged/A3_2026-09-23_17-57-32/A3_2026-09-23_17-57-32_merged_usd.csv,cf_second,top,4,13564,13559,99.96313771748747,0.0,0.0,-11.837944351427094,-0.07545143437911399,832.6964451480437,44021.236302000005,-2.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf5,bottom,1,6418,6418,100.0,0.0,0.0,-22.146038095045185,-0.13375155462377275,95.76483939741458,404.63857199999984,0.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf5,bottom,2,6418,6417,99.98441882206295,0.0,0.0,10.482366250740217,0.059529704248167455,911.8233484875117,38923.651377,2.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf5,bottom,3,6418,6416,99.9688376441259,0.0,0.0,-1.5867949409289077,-0.009561076740094326,738.8361012027108,43188.202111,2.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf5,bottom,4,6418,6416,99.9688376441259,0.0,0.0,27.277490838996243,0.15044424474374285,1109.267996032426,37619.395812999996,2.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf_second,top,1,6418,6418,100.0,0.0,0.0,-18.72856992505453,-0.12034242873988579,660.7272470591605,36572.986822,12.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf_second,top,2,6418,6413,99.92209411031475,0.0,0.0,-7.925689720255742,-0.048637809830774294,423.70921813128604,26078.298143,-2.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf_second,top,3,6418,6417,99.98441882206295,0.0,0.0,21.445225702664803,0.1361688300400709,1209.1809928194957,37603.019208,36.0
A7,2026-09-23,19-11-19,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-11-19/A7_2026-09-23_19-11-19_merged_usd.csv,cf_second,top,4,6418,6417,99.98441882206295,0.0,0.0,-21.934908325853186,-0.137418179458342,477.76135538816055,33534.822457999995,4.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf5,bottom,1,6398,6396,99.96874023132229,0.0,0.0,-9.856454551438405,-0.05961507285754172,646.180498918579,34947.777437,0.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf5,bottom,2,6398,6397,99.98437011566115,0.0,0.0,-0.16263326793809305,-0.0009096249381232577,739.3632595425809,30933.581081,2.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf5,bottom,3,6398,6398,100.0,0.0,0.0,-24.555144382306967,-0.14926548498361203,95.95284203115786,388.2088350000013,2.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf5,bottom,4,6398,6396,99.96874023132229,0.0,0.0,-21.932172028298908,-0.12052388036409992,120.27703539975035,4322.119623999999,2.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf_second,top,1,6398,6398,100.0,0.0,0.0,-0.04271396952171289,-0.00027658694210583236,1093.6099995732664,42909.089201,-4.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf_second,top,2,6398,6397,99.98437011566115,0.0,0.0,-10.087562861810206,-0.06227312288234777,669.4890155461023,36961.691230000004,4.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf_second,top,3,6398,6398,100.0,0.0,0.0,-5.571615274773369,-0.03535800898334971,757.514755190208,31118.291021999998,-4.0
A7,2026-09-23,19-12-38,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-12-38/A7_2026-09-23_19-12-38_merged_usd.csv,cf_second,top,4,6398,6398,100.0,0.0,0.0,-24.79333602203814,-0.15387207236778222,91.10940400643689,377.2659789999998,2.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf5,bottom,1,6398,6397,99.98437011566115,0.0,0.0,-9.463432935438503,-0.057285267048774804,679.6501966666511,40593.745168,0.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf5,bottom,2,6398,6396,99.96874023132229,0.0,0.0,19.89455138352094,0.11136773464234155,1012.30533404714,41416.291666000005,2.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf5,bottom,3,6398,6395,99.95311034698344,0.0,0.0,1.8924079823299524,0.011336511756619332,810.8560906066316,38532.210607999994,2.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf5,bottom,4,6398,6393,99.92185057830572,0.0,0.0,28.9075779867042,0.16031717948795438,1106.995412743906,37120.308724999995,2.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf_second,top,1,6398,6394,99.93748046264457,0.0,0.0,-31.500543526587425,-0.20522353910177732,510.60867267535775,36679.058007,2.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf_second,top,2,6398,6398,100.0,0.0,0.0,-0.16073769271647156,-0.0009836238151472085,828.5358369768383,36321.737754,16.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf_second,top,3,6398,6398,100.0,0.0,0.0,-18.866866793529233,-0.12077735923789905,695.9585194884072,42149.150439,0.0
A7,2026-09-23,19-13-55,experiments/logs/c1_2026-09-23_merged/A7_2026-09-23_19-13-55/A7_2026-09-23_19-13-55_merged_usd.csv,cf_second,top,4,6398,6397,99.98437011566115,0.0,0.0,-13.769999410504912,-0.08517137119881907,485.12673764206096,36248.697342,0.0
C5,2026-09-23,18-02-55,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-02-55/C5_2026-09-23_18-02-55_merged_usd.csv,cf5,bottom,1,10978,10976,99.9817817453088,0.0,0.0,-58.05642902469024,-0.3965506422372174,431.80630169933863,43521.857216000004,-2.0
C5,2026-09-23,18-02-55,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-02-55/C5_2026-09-23_18-02-55_merged_usd.csv,cf5,bottom,2,10978,10976,99.9817817453088,0.0,0.0,14.353092645954801,0.08716451498394175,620.3068015562162,36561.294993,6.0
C5,2026-09-23,18-02-55,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-02-55/C5_2026-09-23_18-02-55_merged_usd.csv,cf5,bottom,3,10978,10977,99.9908908726544,0.0,0.0,-11.707200762230132,-0.07362913399082362,798.4637707749935,39297.273487,0.0
C5,2026-09-23,18-02-55,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-02-55/C5_2026-09-23_18-02-55_merged_usd.csv,cf5,bottom,4,10978,10977,99.9908908726544,0.0,0.0,15.502564619021577,0.09766414551502195,995.9981116199759,40420.789082,2.0
C5,2026-09-23,18-03-53,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-03-53/C5_2026-09-23_18-03-53_merged_usd.csv,cf5,bottom,1,10979,10976,99.9726751070225,0.0,0.0,-61.16637294506196,-0.42003525360505434,496.9770750470665,30170.599588000005,0.0
C5,2026-09-23,18-03-53,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-03-53/C5_2026-09-23_18-03-53_merged_usd.csv,cf5,bottom,2,10979,10977,99.98178340468166,0.0,0.0,13.62647960562996,0.08255653373324437,654.7987564059727,40741.207557,6.0
C5,2026-09-23,18-03-53,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-03-53/C5_2026-09-23_18-03-53_merged_usd.csv,cf5,bottom,3,10979,10979,100.0,0.0,0.0,-26.39105290463612,-0.1667065055273898,650.9245520193347,43313.183703,8.0
C5,2026-09-23,18-03-53,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-03-53/C5_2026-09-23_18-03-53_merged_usd.csv,cf5,bottom,4,10979,10978,99.99089170234083,0.0,0.0,2.889610021588622,0.018122763739310665,866.7313267657729,41466.280870999995,2.0
C5,2026-09-23,18-06-27,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-06-27/C5_2026-09-23_18-06-27_merged_usd.csv,cf5,bottom,1,10990,10989,99.99090081892629,0.0,0.0,-55.80746485694787,-0.38334811344209463,644.0501031281647,40104.453163,0.0
C5,2026-09-23,18-06-27,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-06-27/C5_2026-09-23_18-06-27_merged_usd.csv,cf5,bottom,2,10990,10987,99.97270245677889,0.0,0.0,40.07329905806862,0.24109695052187846,966.2744277046298,43490.801353,10.0
C5,2026-09-23,18-06-27,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-06-27/C5_2026-09-23_18-06-27_merged_usd.csv,cf5,bottom,3,10990,10989,99.99090081892629,0.0,0.0,-32.72538506379106,-0.20738903601883246,560.9926771762251,42277.035877,0.0
C5,2026-09-23,18-06-27,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-06-27/C5_2026-09-23_18-06-27_merged_usd.csv,cf5,bottom,4,10990,10987,99.97270245677889,0.0,0.0,13.569288611540914,0.08514961759823643,1016.6856525722211,40226.716684,4.0
C5,2026-09-23,18-08-14,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-08-14/C5_2026-09-23_18-08-14_merged_usd.csv,cf5,bottom,1,10989,10988,99.99089999089999,0.0,0.0,-48.907733440753546,-0.32641472726764886,506.6519310458513,34461.438553,-2.0
C5,2026-09-23,18-08-14,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-08-14/C5_2026-09-23_18-08-14_merged_usd.csv,cf5,bottom,2,10989,10979,99.9089999089999,0.0,0.0,21.198893367246562,0.13052139876243424,992.1151307447368,42809.121212,-6.0
C5,2026-09-23,18-08-14,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-08-14/C5_2026-09-23_18-08-14_merged_usd.csv,cf5,bottom,3,10989,10988,99.99089999089999,0.0,0.0,-41.726064167455405,-0.27127448916630437,703.4766571954929,44389.363821,0.0
C5,2026-09-23,18-08-14,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-08-14/C5_2026-09-23_18-08-14_merged_usd.csv,cf5,bottom,4,10989,10988,99.99089999089999,0.0,0.0,8.894893514561346,0.05450866009464143,906.177864928595,43408.226278,8.0
C5,2026-09-23,18-16-49,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-16-49/C5_2026-09-23_18-16-49_merged_usd.csv,cf5,bottom,1,10979,10979,100.0,0.0,0.0,-48.234667851443675,-0.31954892637733323,493.2833962714177,27624.812154999996,2.0
C5,2026-09-23,18-16-49,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-16-49/C5_2026-09-23_18-16-49_merged_usd.csv,cf5,bottom,2,10979,10975,99.96356680936333,0.0,0.0,-5.36872688984055,-0.03313949793036811,536.6346069034249,42820.466339000006,12.0
