cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.055221,-0.101177,-0.078564,0.010184,-0.057634,-0.011524,-0.600000,0.000002,1.000000,-0.614149,-0.004928,0.976138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030602,-0.026759,1.328993,0.000000
0.000000,0.000000,0.000000,-0.054739,-0.100588,-0.077935,0.009874,-0.057400,-0.011538,-0.600000,0.000002,1.000000,-0.614150,-0.004929,0.976108,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030602,-0.026759,1.328993,0.002000
0.000000,0.000000,0.000000,-0.054256,-0.099999,-0.077307,0.009565,-0.057166,-0.011552,-0.600000,0.000002,1.000000,-0.614151,-0.004929,0.976078,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030599,-0.026757,1.328993,0.004000
0.000000,0.000000,0.000000,-0.053774,-0.099410,-0.076678,0.009256,-0.056932,-0.011566,-0.600000,0.000002,1.000000,-0.614153,-0.004930,0.976048,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030396,-0.026626,1.328979,0.006000
0.000000,0.000000,0.000000,-0.053292,-0.098821,-0.076049,0.008947,-0.056698,-0.011580,-0.600000,0.000002,1.000000,-0.614154,-0.004931,0.976018,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030383,-0.026617,1.328978,0.008000
0.000000,0.000000,0.000000,-0.052810,-0.098232,-0.075420,0.008638,-0.056465,-0.011594,-0.600000,0.000002,1.000000,-0.614155,-0.004931,0.975988,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030383,-0.026617,1.328978,0.010000
0.000000,0.000000,0.000000,-0.052328,-0.097643,-0.074792,0.008328,-0.056231,-0.011608,-0.599999,0.000002,1.000000,-0.614156,-0.004932,0.975958,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030383,-0.026617,1.328978,0.012000
0.000000,0.000000,0.000000,-0.051845,-0.097054,-0.074163,0.008019,-0.055997,-0.011622,-0.599999,0.000002,1.000000,-0.614158,-0.004932,0.975928,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030383,-0.026617,1.328978,0.014000
0.000000,0.000000,0.000000,-0.057942,-0.098334,-0.087107,0.007811,-0.055849,-0.011631,-0.599999,0.000002,1.000000,-0.614158,-0.004933,0.975914,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030383,-0.026617,1.328978,0.016000
0.000000,0.000000,0.000000,-0.064108,-0.103920,-0.089470,0.006585,-0.055612,-0.011678,-0.599999,0.000002,1.000000,-0.614114,-0.004673,0.975938,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030411,-0.026730,1.328976,0.018000
0.000000,0.000000,0.000000,-0.056558,-0.115043,-0.054035,0.005414,-0.055396,-0.011722,-0.599999,0.000002,1.000000,-0.614077,-0.004454,0.975958,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030607,-0.027516,1.328960,0.020000
0.000000,0.000000,0.000000,-0.039795,-0.126566,-0.016776,0.004103,-0.054506,-0.011713,-0.599999,0.000002,1.000000,-0.614119,-0.004418,0.975928,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030607,-0.027516,1.328960,0.022000
0.000000,0.000000,0.000000,-0.023745,-0.130430,-0.014437,0.003021,-0.053845,-0.011710,-0.599999,0.000002,1.000000,-0.614150,-0.004392,0.975905,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030607,-0.027516,1.328960,0.024000
0.000000,0.000000,0.000000,-0.012185,-0.125315,-0.029990,0.002655,-0.053770,-0.011722,-0.599999,0.000002,1.000000,-0.614150,-0.004392,0.975905,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030620,-0.027531,1.328961,0.026000
0.000000,0.000000,0.000000,-0.002644,-0.116309,-0.042129,0.001866,-0.053517,-0.011747,-0.599999,0.000002,1.000000,-0.614104,-0.004273,0.975934,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030769,-0.027741,1.328974,0.028000
0.000000,0.000000,0.000000,0.005323,-0.106890,-0.063859,0.001251,-0.053311,-0.011767,-0.599999,0.000002,1.000000,-0.614073,-0.004191,0.975954,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030590,-0.027634,1.328945,0.030000
0.000000,0.000000,0.000000,0.008849,-0.094831,-0.114687,-0.000116,-0.052592,-0.011767,-0.599999,0.000002,1.000000,-0.614113,-0.004143,0.975924,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030590,-0.027634,1.328945,0.032000
0.000000,0.000000,0.000000,0.006614,-0.082420,-0.173117,-0.001048,-0.052132,-0.011770,-0.599998,0.000002,1.000000,-0.614138,-0.004113,0.975906,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030590,-0.027634,1.328945,0.034000
0.000000,0.000000,0.000000,0.001182,-0.074026,-0.209309,-0.001447,-0.051875,-0.011783,-0.599998,0.000002,1.000000,-0.614094,-0.004077,0.975936,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030639,-0.027678,1.328952,0.036000
0.000000,0.000000,0.000000,-0.004364,-0.068758,-0.199140,-0.001785,-0.051643,-0.011794,-0.599998,0.000002,1.000000,-0.614067,-0.004055,0.975955,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030746,-0.027789,1.328963,0.038000
0.000000,0.000000,0.000000,-0.009397,-0.066230,-0.175340,-0.001994,-0.051511,-0.011800,-0.599998,0.000002,1.000000,-0.614067,-0.004055,0.975955,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030579,-0.027687,1.328930,0.040000
0.000000,0.000000,0.000000,-0.013119,-0.066168,-0.172153,-0.003358,-0.050558,-0.011808,-0.599998,0.000002,1.000000,-0.614104,-0.003995,0.975923,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030579,-0.027687,1.328930,0.042000
0.000000,0.000000,0.000000,-0.013414,-0.072912,-0.169338,-0.004132,-0.050052,-0.011815,-0.599997,0.000002,1.000000,-0.614123,-0.003964,0.975906,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030578,-0.027693,1.328929,0.044000
0.000000,0.000000,0.000000,-0.009105,-0.091949,-0.149642,-0.004297,-0.049786,-0.011820,-0.599997,0.000002,1.000000,-0.614082,-0.003977,0.975938,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030577,-0.027714,1.328929,0.046000
0.000000,0.000000,0.000000,-0.001898,-0.118518,-0.106234,-0.004480,-0.049563,-0.011825,-0.599997,0.000002,1.000000,-0.614060,-0.003983,0.975955,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030576,-0.027736,1.328928,0.048000
0.000000,0.000000,0.000000,0.003953,-0.144683,-0.076490,-0.004639,-0.049427,-0.011830,-0.599997,0.000002,1.000000,-0.614060,-0.003983,0.975955,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030574,-0.027758,1.328927,0.050000
0.000000,0.000000,0.000000,0.007187,-0.166096,-0.057231,-0.005928,-0.048490,-0.011816,-0.599997,0.000002,1.000000,-0.614094,-0.003910,0.975922,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030573,-0.027779,1.328926,0.052000
0.000000,0.000000,0.000000,0.009372,-0.184072,-0.039785,-0.006548,-0.048073,-0.011813,-0.599996,0.000002,1.000000,-0.614107,-0.003881,0.975908,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030572,-0.027801,1.328926,0.054000
0.000000,0.000000,0.000000,0.011536,-0.198865,-0.031144,-0.006763,-0.047932,-0.011820,-0.599995,0.000002,1.000000,-0.614107,-0.003881,0.975908,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030570,-0.027822,1.328925,0.056000
0.000000,0.000000,0.000000,0.015341,-0.208511,-0.044942,-0.006988,-0.047780,-0.011827,-0.599995,0.000002,1.000000,-0.614107,-0.003881,0.975908,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030569,-0.027844,1.328924,0.058000
0.000000,0.000000,0.000000,0.020119,-0.214775,-0.037145,-0.006961,-0.049169,-0.011828,-0.599995,0.000002,1.000000,-0.614452,-0.003927,0.975944,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030568,-0.027865,1.328923,0.060000
0.000000,0.000000,0.000000,0.022479,-0.217702,-0.016516,-0.008109,-0.049154,-0.011818,-0.599995,0.000002,1.000000,-0.614607,-0.003856,0.975927,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030567,-0.027887,1.328923,0.062000
0.000000,0.000000,0.000000,0.021661,-0.214542,-0.016796,-0.008607,-0.049161,-0.011820,-0.599994,0.000002,1.000000,-0.614620,-0.003829,0.975918,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023678,-0.036453,-0.007091,-0.000000,-0.000000,1.400002,0.030565,-0.027908,1.328922,0.064000
