scenario,controller,n_robots,vehicle_id,t_start,t_end,n_samples,n_raw,rate_hz_est,nan_fraction,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,pos_peak_m,pos_peak_z,dz_cmd_m,dz_mean_m,dz_err_mean_m,dz_err_rms_m,a_res_rms,a_res_z_mean,a_res_z_rms,a_hat_res_rms,a_hat_vs_a_res_rmse,e_R_rmse,e_R_peak,notes,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,spectrum_ok,t_below_min_safe_s,tau_peak,tau_rms
A3,geometric,2,cf5,0.0,27.126,13564,13564,500.0,0.0,0.05871917966520693,0.035436576080880564,0.010737082064520495,0.04557308641027692,0.23706016889178153,0.14777700000000005,,,,,0.7953609134026283,-0.30788384355647297,0.765672592816734,0.0,0.7953609134026283,0.15158271584475883,0.643098372075377,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,0,,nan,nan
A3,geometric,2,cf_second,0.0,27.126,13564,13564,500.0,0.0,0.08921350954432362,0.032484843100410034,0.033288870167912044,0.07612907707900288,0.098552218539209,0.08519499999999991,,,,,0.0,0.0,0.0,0.0,0.0,0.044042606348852695,0.044042606348852695,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,0,,nan,nan
A3,geometric,2,__formation__,,,,,,,,,,,,,0.4,0.3601521194337954,0.03984788056620468,0.0488711355464293,,,,,,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,0.33776800000000007,0.35635423512847453,-0.043645764871525494,,,,,,0.0,,
