a_hat_res_rms,a_hat_vs_a_res_rmse,a_res_rms,a_res_z_mean,a_res_z_rms,cmd_logged,controller,dz_cmd_m,dz_err_mean_m,dz_err_rms_m,dz_mean_m,e_R_peak,e_R_rmse,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,n_raw,n_robots,n_samples,nan_fraction,notes,phase,phase_t_hi,phase_t_lo,pos_err_valid,pos_peak_m,pos_peak_z,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,rate_hz_est,run,scenario,spectrum_ok,study_controller,t_below_min_safe_s,t_end,t_start,tau_peak,tau_rms,vehicle_id
0.0,0.808183093369297,0.808183093369297,-0.318368709507847,0.7782916057603664,1,geometric,,,,,0.643098372075377,0.15373309714254715,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13126,2,13126,0.0,,scenario,26.25,0.0,1,0.23706016889178153,0.14777700000000005,0.05946004620984716,0.03587217208976452,0.01087349166018898,0.04615681470763856,500.0,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,26.25,0.0,nan,nan,cf5
0.0,0.12816840043833955,0.12816840043833955,0.006352041002277904,0.048717689563545837,1,geometric,,,,,0.07086132131847388,0.05748776571461766,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,439,2,439,0.0,,land,27.126,26.25,1,0.029981672751866306,0.02298100000000003,0.02870990638853198,0.018024548907059006,0.0051951887861672544,0.021734405329140928,499.9999999999993,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,27.126,26.25,nan,nan,cf5
0.0,1.3013759355522572,1.3013759355522572,-0.7036064793333333,1.259442324305821,1,geometric,,,,,0.643098372075377,0.22793300188057308,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,4.784534534534535,1.7845345345345347,1,0.23706016889178153,0.14777700000000005,0.09365123542228367,0.0627689754379768,0.012523268683774217,0.06836503024251994,500.00000000000006,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,4.784,1.786,nan,nan,cf5
0.0,1.156068432807116,1.156068432807116,-0.605066716,1.129322172605924,1,geometric,,,,,0.5269721377587244,0.20956153055955348,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,11.353603603603604,8.353603603603604,1,0.16914115259746815,0.12260000000000004,0.07401722621149305,0.03791783096743975,0.014628449914464622,0.06186110509737116,499.99999999999983,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,11.352,8.354,nan,nan,cf5
0.0,1.2164887239831275,1.2164887239831275,-0.6624534946666668,1.1791151459362719,1,geometric,,,,,0.5837750893357818,0.22295173521500566,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,17.896396396396398,14.896396396396398,1,0.21552711375137934,0.13477700000000004,0.0885368372055007,0.060122483418778815,0.01744065781429512,0.06260896089951236,499.99999999999983,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,17.896,14.898,nan,nan,cf5
0.0,1.0306976534226437,1.0306976534226437,-0.5406901953333334,0.9967210805835619,1,geometric,,,,,0.5301488971854983,0.2095669903023454,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,24.465465465465467,21.465465465465467,1,0.15649040733859698,0.116614,0.07096865378717565,0.034766382461884064,0.017013292972398574,0.05948442092778019,500.0000000000004,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,24.464,21.466,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.044042606348852695,0.044042606348852695,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13126,2,13126,0.0,,scenario,26.25,0.0,1,0.098552218539209,0.08519499999999991,0.0892997460981307,0.03270791027373278,0.03306382070443411,0.07623267684622578,500.0,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,26.25,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.044042606348852695,0.04404260634885269,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,439,2,439,0.0,,land,27.126,26.25,1,0.08891803584200446,0.07507599999999992,0.08659379089013466,0.024890481650568085,0.039441502082154314,0.0729610612411204,499.9999999999993,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,27.126,26.25,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.044042606348852695,0.044042606348852695,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,4.784534534534535,1.7845345345345347,1,0.09227489110803654,0.078241,0.08766190159086591,0.03171579018044482,0.032809173605136716,0.07484835182624038,500.00000000000006,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,4.784,1.786,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.044042606348852695,0.044042606348852695,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,11.353603603603604,8.353603603603604,1,0.0902867634927733,0.07516499999999993,0.08663044457616116,0.03836688150537301,0.031150517061433614,0.07115097763081916,499.99999999999983,A3_2026-09-23_17-57-32.meta,A3,0,geometric,,11.352,8.354,nan,nan,cf_second
