# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m2,cf5.motor_m3,cf5.motor_m4,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m2,cf_second.motor_m3,cf_second.motor_m4,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
0.020000,0.068382,-0.091719,-0.397634,0.010585,-0.010264,0.971101,12.094804,0.866069,-0.511006,-0.000000,-0.199994,1.000000,0.137026,-0.048385,-0.128184,0.001930,0.002804,-0.003760,-0.016303,20.271517,54.011955,-0.112461,35211.719797,35642.254822,36234.647716,35186.551269,5.880316,0.000000,0.000000,0.000000,0.000000,-1.877657,0.000445,-0.000937,0.002303,-0.053291,0.024078,-0.003470,0.003496,-0.200252,0.196765,0.985127,0.000000,0.000000,0.000000,-0.014173,-0.001321,0.997658,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,0.438367,2.088151,0.147761,49044.834029,51378.975992,50883.138831,55580.929019,-0.115614,0.000000,0.000000,0.000000,0.000000,-0.040943,0.000391,0.000027,-0.000005,-0.001384,-0.032156,0.002777,-0.004024,0.817668,-0.136389,1.211040,-0.051907,0.056234,-0.006247,0.007520,-1.017919,-0.225913,0.051907,-0.056234,0.006247,-0.007520,1.017919,0.225913
0.022000,0.116189,-0.113037,-0.431598,0.010962,-0.010000,0.969094,-1.588140,0.344148,3.536952,-0.000000,-0.199994,1.000000,0.133263,-0.047542,-0.124480,0.001893,0.004764,-0.004635,-0.017696,19.563358,54.638106,0.436272,35465.382766,35504.440882,36352.431864,35213.410822,5.510183,0.000000,0.000000,0.000000,0.000000,-1.756459,0.000445,-0.000937,0.002303,-0.060431,0.026337,-0.005735,0.003103,-0.200076,0.185145,0.985097,0.000000,0.000000,0.000000,-0.014661,-0.001292,0.998869,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,0.456165,2.377388,0.769137,49285.239506,51160.945679,51079.755556,55417.661728,-0.115614,0.000000,0.000000,0.000000,0.000000,-0.040943,0.000391,0.000027,-0.000005,-0.001384,-0.032156,0.002777,-0.004024,0.817668,-0.136389,1.211040,-0.059047,0.058493,-0.008512,0.007127,-1.017744,-0.225942,0.059047,-0.058493,0.008512,-0.007127,1.017744,0.225942
0.024000,0.150539,-0.120161,-0.497315,0.013442,-0.011975,0.971829,-10.658784,12.669024,6.151641,-0.000000,-0.199994,1.000000,0.135063,-0.048322,-0.126109,0.001879,0.006172,-0.004927,-0.020390,18.558719,56.037508,1.036355,35571.130814,35308.363372,36505.514535,35131.293605,5.510183,0.000000,0.000000,0.000000,0.000000,-1.756459,0.000445,-0.000937,0.002303,-0.060431,0.026337,-0.005735,0.003103,-0.200076,0.185145,0.985097,0.000000,0.000000,0.000000,-0.014668,-0.001508,1.000153,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,0.712337,2.209035,0.905786,49337.376422,51133.605998,51120.555843,55365.735264,-0.115614,0.000000,0.000000,0.000000,0.000000,-0.040943,0.000391,0.000027,-0.000005,-0.001384,-0.032156,0.002777,-0.004024,0.817668,-0.136389,1.211040,-0.059047,0.058493,-0.008512,0.007127,-1.017744,-0.225942,0.059047,-0.058493,0.008512,-0.007127,1.017744,0.225942
0.026000,0.168565,-0.123230,-0.510019,0.014792,-0.012295,0.974823,-1.721453,17.012019,1.513570,-0.000000,-0.199994,1.000000,0.136775,-0.049063,-0.127658,0.001865,0.006911,-0.005052,-0.020911,18.850905,58.170532,1.004802,35594.791489,35271.940898,36458.858629,35178.127660,5.510183,0.000000,0.000000,0.000000,0.000000,-1.756459,0.000445,-0.000937,0.002303,-0.060431,0.026337,-0.005735,0.003103,-0.200076,0.185145,0.985097,0.000000,0.000000,0.000000,-0.014479,-0.001337,1.001218,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,0.503991,1.548136,0.570924,49173.529889,51265.465552,51041.736069,55444.225431,-0.115614,0.000000,0.000000,0.000000,0.000000,-0.040943,0.000391,0.000027,-0.000005,-0.001384,-0.032156,0.002777,-0.004024,0.817668,-0.136389,1.211040,-0.059047,0.058493,-0.008512,0.007127,-1.017744,-0.225942,0.059047,-0.058493,0.008512,-0.007127,1.017744,0.225942
0.028000,0.178863,-0.128722,-0.459162,0.017075,-0.012941,0.971742,12.638590,16.917462,-5.795996,-0.000000,-0.199994,1.000000,0.138230,-0.049702,-0.128972,0.001853,0.007333,-0.005278,-0.018826,20.335683,59.756920,0.202856,35491.212984,35482.149772,36239.926538,35374.007403,5.510183,0.000000,0.000000,0.000000,0.000000,-1.756459,0.000445,-0.000937,0.002303,-0.060463,0.026367,-0.006347,0.003090,-0.200067,0.185145,0.984959,0.000000,0.000000,0.000000,-0.014185,-0.001040,1.001480,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-0.115459,0.885049,0.154838,48975.482301,51410.038348,50946.081121,55558.110619,-0.129543,0.000000,0.000000,0.000000,0.000000,-0.036120,0.000391,0.000027,-0.000005,-0.001179,-0.032661,0.002514,-0.004019,0.817299,-0.135131,1.211034,-0.059284,0.059028,-0.008861,0.007109,-1.017366,-0.226075,0.059284,-0.059028,0.008861,-0.007109,1.017366,0.226075
0.030000,0.190868,-0.133999,-0.409367,0.014320,-0.012680,0.971528,3.766656,16.449887,-4.004992,-0.000000,-0.199994,1.000000,0.136935,-0.049485,-0.127667,0.001851,0.007826,-0.005494,-0.016784,20.253099,62.044288,0.005348,35634.495468,35543.184290,36209.598187,35605.178751,5.319514,0.000000,0.000000,0.000000,0.000000,-1.690052,0.000445,-0.000937,0.002303,-0.063670,0.027440,-0.009320,0.002830,-0.199943,0.181288,0.984497,0.000000,0.000000,0.000000,-0.013534,-0.000513,1.001377,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-0.635591,0.637190,-0.146762,48832.610099,51501.072358,50871.497137,55651.449766,-0.134539,0.000000,0.000000,0.000000,0.000000,-0.034390,0.000391,0.000027,-0.000005,-0.001106,-0.032842,0.002419,-0.004018,0.817167,-0.134679,1.211032,-0.062564,0.060282,-0.011740,0.006848,-1.017110,-0.226535,0.062564,-0.060282,0.011740,-0.006848,1.017110,0.226535
0.032000,0.194518,-0.137593,-0.426304,0.011465,-0.013061,0.979371,-12.495064,11.419263,4.879961,-0.000000,-0.199994,1.000000,0.133206,-0.048435,-0.124075,0.001851,0.007975,-0.005641,-0.017478,18.682095,62.917805,0.660670,35896.459215,35349.498489,36370.121853,35630.677241,4.945848,0.000000,0.000000,0.000000,0.000000,-1.559908,0.000445,-0.000937,0.002303,-0.069757,0.029362,-0.011414,0.002399,-0.199758,0.173729,0.984431,0.000000,0.000000,0.000000,-0.012232,0.000528,1.001079,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-1.045222,0.796416,-0.191890,48803.244488,51493.823616,50865.066144,55684.599216,-0.134539,0.000000,0.000000,0.000000,0.000000,-0.034390,0.000391,0.000027,-0.000005,-0.001106,-0.032842,0.002419,-0.004018,0.817167,-0.134679,1.211032,-0.068651,0.062204,-0.013834,0.006417,-1.016925,-0.226600,0.068651,-0.062204,0.013834,-0.006417,1.016925,0.226600
0.034000,0.178273,-0.138352,-0.427286,0.008477,-0.012581,0.982171,-7.677540,2.705686,5.477126,-0.000000,-0.199994,1.000000,0.135002,-0.049032,-0.125770,0.001824,0.007309,-0.005672,-0.017519,18.472882,63.212222,1.121030,35961.423598,35245.518859,36497.507737,35524.493714,4.945848,0.000000,0.000000,0.000000,0.000000,-1.559908,0.000445,-0.000937,0.002303,-0.069757,0.029362,-0.011414,0.002399,-0.199758,0.173729,0.984431,0.000000,0.000000,0.000000,-0.010983,0.001598,1.000492,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-1.179097,1.210613,0.110005,48927.756404,51373.013068,50955.878725,55622.306325,-0.134539,0.000000,0.000000,0.000000,0.000000,-0.034390,0.000391,0.000027,-0.000005,-0.001106,-0.032842,0.002419,-0.004018,0.817167,-0.134679,1.211032,-0.068651,0.062204,-0.013834,0.006417,-1.016925,-0.226600,0.068651,-0.062204,0.013834,-0.006417,1.016925,0.226600
0.036000,0.145327,-0.136580,-0.370281,0.005496,-0.013359,0.977425,14.331751,0.787482,-0.376233,-0.000000,-0.199994,1.000000,0.136737,-0.049585,-0.127417,0.001795,0.005958,-0.005600,-0.015182,20.539689,63.438271,0.952075,35950.544776,35353.980810,36421.519723,35491.927505,4.945848,0.000000,0.000000,0.000000,0.000000,-1.559908,0.000445,-0.000937,0.002303,-0.069757,0.029362,-0.011414,0.002399,-0.199758,0.173729,0.984431,0.000000,0.000000,0.000000,-0.010242,0.002258,1.000122,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-0.755437,1.977982,0.542630,49147.453994,51214.349848,51047.437816,55515.688574,-0.142532,0.000000,0.000000,0.000000,0.000000,-0.038382,0.000391,0.000027,-0.000005,-0.000905,-0.032942,0.002477,-0.004018,0.816835,-0.133989,1.211038,-0.068852,0.062304,-0.013892,0.006418,-1.016593,-0.226607,0.068852,-0.062304,0.013892,-0.006418,1.016593,0.226607
0.038000,0.109905,-0.135795,-0.342382,0.000384,-0.010932,0.977117,25.033098,12.489000,-1.796316,-0.000000,-0.199994,1.000000,0.137614,-0.049815,-0.128269,0.001784,0.004506,-0.005568,-0.014038,23.425321,65.296459,0.827733,36054.610442,35435.128514,36286.436747,35494.192771,4.943064,0.000000,0.000000,0.000000,0.000000,-1.558783,0.000445,-0.000937,0.002303,-0.069320,0.029187,-0.011813,0.002516,-0.199805,0.173995,0.984347,0.000000,0.000000,0.000000,-0.009469,0.002658,0.999510,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-0.458332,2.627434,0.799393,49284.864240,51115.685686,51093.301525,55457.571077,-0.144495,0.000000,0.000000,0.000000,0.000000,-0.039362,0.000391,0.000027,-0.000005,-0.000856,-0.032966,0.002491,-0.004019,0.816754,-0.133820,1.211040,-0.068464,0.062153,-0.014304,0.006535,-1.016559,-0.226694,0.068464,-0.062153,0.014304,-0.006535,1.016559,0.226694
0.040000,0.075110,-0.131646,-0.380122,-0.003659,-0.009581,0.982220,14.225498,16.719028,-0.629763,-0.000000,-0.199994,1.000000,0.134444,-0.048863,-0.125237,0.001798,0.003080,-0.005397,-0.015585,24.457548,67.000651,0.711495,36226.338880,35468.851740,36182.593041,35629.811901,4.695085,0.000000,0.000000,0.000000,0.000000,-1.478977,0.000445,-0.000937,0.002303,-0.071794,0.029896,-0.013441,0.002428,-0.199766,0.170911,0.984155,0.000000,0.000000,0.000000,-0.008749,0.002818,0.998579,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-0.727437,2.742171,0.803695,49278.751685,51100.452566,51101.000000,55471.708139,-0.144495,0.000000,0.000000,0.000000,0.000000,-0.039362,0.000391,0.000027,-0.000005,-0.000856,-0.032966,0.002491,-0.004019,0.816754,-0.133820,1.211040,-0.070938,0.062862,-0.015932,0.006447,-1.016520,-0.226885,0.070938,-0.062862,0.015932,-0.006447,1.016520,0.226885
0.042000,0.036770,-0.119743,-0.432292,-0.004242,-0.009481,0.983077,-4.306479,5.451213,-2.758668,-0.000000,-0.199994,1.000000,0.130306,-0.047728,-0.121238,0.001793,0.001508,-0.004909,-0.017724,23.707604,67.043182,0.314693,36249.405542,35549.156171,36092.821159,35841.831234,4.305873,0.000000,0.000000,0.000000,0.000000,-1.354319,0.000445,-0.000937,0.002303,-0.076895,0.031489,-0.015001,0.001981,-0.199581,0.165282,0.984070,0.000000,0.000000,0.000000,-0.008230,0.002382,0.997919,0.299548,-0.992104,0.618240,-0.000000,0.799996,1.650010,0.009800,-0.009800,0.000001,-0.000039,0.000000,0.000000,0.000000,-1.110589,2.398805,0.570061,49160.395452,51180.019278,51051.307464,55540.541275,-0.144495,0.000000,0.000000,0.000000,0.000000,-0.039362,0.000391,0.000027,-0.000005,-0.000856,-0.032966,0.002491,-0.004019,0.816754,-0.133820,1.211040,-0.076039,0.064455,-0.017492,0.005999,-1.016334,-0.226970,0.076039,-0.064455,0.017492,-0.005999,1.016334,0.226970
