# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m1_rpm,cf5.motor_m2,cf5.motor_m2_rpm,cf5.motor_m3,cf5.motor_m3_rpm,cf5.motor_m4,cf5.motor_m4_rpm,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.rpm_m1,cf5.rpm_m2,cf5.rpm_m3,cf5.rpm_m4,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m1_rpm,cf_second.motor_m2,cf_second.motor_m2_rpm,cf_second.motor_m3,cf_second.motor_m3_rpm,cf_second.motor_m4,cf_second.motor_m4_rpm,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.rpm_m1,cf_second.rpm_m2,cf_second.rpm_m3,cf_second.rpm_m4,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
1.952000,0.779615,0.206713,-2.446172,-0.058808,0.050300,1.081145,-18.298688,50.383191,-7.514068,0.000000,-0.000002,1.000000,0.636056,0.198818,-0.582514,-0.160355,0.031964,0.008475,-0.100293,-198.526043,143.158272,73.782608,38778.620877,15822.000000,44318.779937,18939.000000,51247.464528,20490.919114,40962.890646,16741.745594,31.320087,0.000000,0.000000,0.000000,0.000000,-8.179126,15825.069589,18986.880705,20566.713059,16837.742883,0.000000,0.000000,0.000000,-0.575989,-0.524808,-0.175066,0.053778,-0.051701,-2.850286,0.830873,0.000000,0.000000,0.000000,0.037017,-0.032902,0.998425,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,4.958293,1.963924,-0.410989,35301.899147,15576.000000,37044.008028,16098.264425,36544.445559,16214.875564,36472.145509,15754.786252,0.909514,0.000000,0.000000,0.000000,0.000000,0.030246,15674.690918,16031.955344,16276.680381,15703.635725,0.001229,0.001979,-0.001139,-0.037349,0.014118,-0.002867,0.027644,-0.014857,-0.034570,1.234969,-0.538640,-0.538926,-0.172199,0.026135,-0.036844,-0.404096,0.538640,0.538926,0.172199,-0.026135,0.036844,0.404096
1.954000,0.822647,0.134472,-2.500618,-0.055232,0.049063,1.077808,-13.989452,25.222016,-4.720128,0.000000,-0.000002,1.000000,0.639999,0.197757,-0.587453,-0.159330,0.033729,0.005513,-0.102525,-200.015748,145.649341,73.244093,38569.463361,15807.344353,44181.033609,18960.104132,51178.861157,20482.157576,40919.309642,16908.000551,31.320087,0.000000,0.000000,0.000000,0.000000,-8.179126,15845.155372,18954.206612,20600.914601,16861.500275,0.000000,0.000000,0.000000,-0.575989,-0.524808,-0.175066,0.053778,-0.051701,-2.850286,0.830873,0.000000,0.000000,0.000000,0.036200,-0.032978,0.997678,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,4.603958,1.717686,0.497472,35589.869654,15616.597760,36744.714868,16129.000000,36861.933809,16316.817719,36172.481670,15810.219959,0.909514,0.000000,0.000000,0.000000,0.000000,0.030246,15659.834012,16031.092668,16274.466395,15704.325866,0.001229,0.001979,-0.001139,-0.037349,0.014118,-0.002867,0.027644,-0.014857,-0.034570,1.234969,-0.538640,-0.538926,-0.172199,0.026135,-0.036844,-0.404096,0.538640,0.538926,0.172199,-0.026135,0.036844,0.404096
1.956000,0.879139,0.077856,-2.537706,-0.052954,0.047885,1.071195,-2.728793,20.217048,-5.941559,0.000000,-0.000002,1.000000,0.644000,0.196102,-0.592673,-0.158161,0.036045,0.003192,-0.104046,-199.750763,148.329872,72.528175,38388.566412,15864.316031,44111.256489,18932.549618,51069.038168,20708.070229,40875.392366,16969.798473,31.320087,0.000000,0.000000,0.000000,0.000000,-8.179126,15849.418321,18917.674809,20666.108397,16906.447328,0.000000,0.000000,0.000000,-0.575676,-0.524304,-0.175846,0.053821,-0.051569,-2.850286,0.830708,0.000000,0.000000,0.000000,0.036116,-0.032323,0.996886,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,3.833926,1.732777,0.868639,35691.910433,15673.000000,36606.533465,16085.086614,37006.110236,16331.180118,36068.246063,15701.887795,0.899810,0.000000,0.000000,0.000000,0.000000,0.048840,15717.246063,16034.000000,16267.800197,15703.688976,0.001229,0.001979,-0.001139,-0.038006,0.014097,-0.002941,0.027483,-0.014797,-0.035272,1.234957,-0.537670,-0.538401,-0.172904,0.026339,-0.036772,-0.404249,0.537670,0.538401,0.172904,-0.026339,0.036772,0.404249
1.958000,0.943962,0.043110,-2.584831,-0.051155,0.045282,1.070988,14.116700,27.206562,-5.771715,0.000000,-0.000002,1.000000,0.646777,0.194328,-0.596525,-0.157209,0.038702,0.001768,-0.105978,-197.902898,151.581415,71.872632,38330.082645,15965.958678,44096.785124,18796.000000,50931.909091,20772.909091,40879.512397,17006.000000,31.320087,0.000000,0.000000,0.000000,0.000000,-8.179126,15857.024793,18879.347107,20688.983471,16945.115702,0.000000,0.000000,0.000000,-0.575131,-0.523427,-0.177204,0.053896,-0.051340,-2.850286,0.830421,0.000000,0.000000,0.000000,0.036062,-0.029767,0.996384,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,3.177908,2.976563,0.598291,35619.993918,15693.932590,36648.934617,16025.000000,36898.850988,16370.392803,36210.639128,15756.730360,0.886532,0.000000,0.000000,0.000000,0.000000,0.074283,15739.067410,16034.000000,16274.674607,15707.674607,0.001229,0.001979,-0.001139,-0.038904,0.014068,-0.003044,0.027262,-0.014716,-0.036232,1.234940,-0.536227,-0.537494,-0.174161,0.026634,-0.036624,-0.404519,0.536227,0.537494,0.174161,-0.026634,0.036624,0.404519
1.960000,0.994271,0.006125,-2.634499,-0.049880,0.041890,1.072957,16.200442,22.476862,-5.051528,0.000000,-0.000002,1.000000,0.641633,0.183851,-0.594618,-0.155621,0.040765,0.000251,-0.108014,-196.262351,153.799389,71.292030,38638.076574,15873.000000,44179.082620,18796.000000,51188.231234,20711.057935,41337.801008,17054.096725,30.682929,0.000000,0.000000,0.000000,0.000000,-9.113925,15922.253904,18827.291184,20725.387909,16935.300252,0.000000,0.000000,0.000000,-0.597363,-0.516280,-0.180473,0.051422,-0.053455,-2.617355,0.829674,0.000000,0.000000,0.000000,0.036284,-0.027317,0.996883,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,3.040525,4.634723,0.275882,35557.863755,15723.000000,36702.556422,16025.000000,36746.957358,16386.906396,36372.066043,15828.198648,0.886532,0.000000,0.000000,0.000000,0.000000,0.074283,15706.451378,16030.007800,16275.225689,15710.000000,0.001229,0.001979,-0.001139,-0.038904,0.014068,-0.003044,0.027262,-0.014716,-0.036232,1.234940,-0.558459,-0.530348,-0.177430,0.024159,-0.038739,-0.405266,0.558459,0.530348,0.177430,-0.024159,0.038739,0.405266
1.962000,0.991745,-0.049421,-2.646397,-0.049274,0.041152,1.072939,9.062633,11.918056,-5.603857,0.000000,-0.000002,1.000000,0.632971,0.168899,-0.590352,-0.153650,0.040662,-0.002026,-0.108502,-195.340849,155.110635,70.631064,39060.035371,15873.000000,44316.038909,18766.606367,51645.831733,20696.692269,42028.917635,17073.870642,29.770136,0.000000,0.000000,0.000000,0.000000,-10.453117,15946.502274,18773.961091,20755.237999,16970.311268,0.000000,0.000000,0.000000,-0.629214,-0.506042,-0.185157,0.047877,-0.056486,-2.283658,0.828605,0.000000,0.000000,0.000000,0.035509,-0.024262,0.995669,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,3.041924,5.758961,0.169313,35560.351215,15746.061741,36702.470648,16025.000000,36671.937247,16396.170040,36442.417004,15702.814777,0.886532,0.000000,0.000000,0.000000,0.000000,0.074283,15711.883603,16021.234818,16270.646761,15708.117409,0.001229,0.001979,-0.001139,-0.038330,0.013904,-0.002983,0.027440,-0.014784,-0.036232,1.234954,-0.590884,-0.519947,-0.182174,0.020437,-0.041702,-0.406350,0.590884,0.519947,0.182174,-0.020437,0.041702,0.406350
1.964000,0.967108,-0.106416,-2.644764,-0.049323,0.044288,1.076365,7.645324,17.136092,-5.671752,0.000000,-0.000002,1.000000,0.634942,0.167380,-0.593058,-0.153023,0.039651,-0.004363,-0.108435,-194.365414,157.625329,70.055577,38956.633721,15935.744186,44289.151163,18726.000000,51512.796512,20799.662791,42049.779070,17054.296512,29.770136,0.000000,0.000000,0.000000,0.000000,-10.453117,15938.604651,18747.598837,20794.831395,17041.686047,0.000000,0.000000,0.000000,-0.629214,-0.506042,-0.185157,0.047877,-0.056486,-2.283658,0.828605,0.000000,0.000000,0.000000,0.034609,-0.021716,0.992972,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.778658,6.623018,-0.226817,35448.538928,15772.000000,36797.049545,16025.000000,36516.423660,16391.088979,36609.094034,15672.265925,0.886532,0.000000,0.000000,0.000000,0.000000,0.074283,15726.858443,16020.858443,16270.411527,15706.000000,0.001229,0.001979,-0.001139,-0.037683,0.013721,-0.002914,0.027640,-0.014860,-0.036232,1.234971,-0.591531,-0.519763,-0.182243,0.020237,-0.041626,-0.406366,0.591531,0.519763,0.182243,-0.020237,0.041626,0.406366
1.966000,0.960533,-0.130248,-2.657978,-0.050387,0.048076,1.083227,11.215668,35.717906,-3.200975,0.000000,-0.000002,1.000000,0.636584,0.165920,-0.595367,-0.152467,0.039382,-0.005340,-0.108977,-192.901939,162.438005,69.726980,38992.261160,16025.000000,44179.544895,18783.007696,51359.245767,20893.789636,42087.918933,17075.695741,29.770136,0.000000,0.000000,0.000000,0.000000,-10.453117,15969.024115,18703.423294,20862.110313,17081.789636,0.000000,0.000000,0.000000,-0.629214,-0.506042,-0.185157,0.047877,-0.056486,-2.283658,0.828605,0.000000,0.000000,0.000000,0.034114,-0.021392,0.991170,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.706326,7.284024,-0.892301,35246.536283,15815.617699,36996.895575,16025.000000,36279.899115,16400.359292,36845.964602,15701.407080,0.868796,0.000000,0.000000,0.000000,0.000000,0.088095,15734.454867,16015.930973,16273.000000,15707.727434,0.001229,0.001979,-0.001139,-0.038337,0.013666,-0.003085,0.027474,-0.014801,-0.034390,1.234957,-0.590877,-0.519709,-0.182072,0.020403,-0.041685,-0.406353,0.590877,0.519709,0.182072,-0.020403,0.041685,0.406353
1.968000,0.960830,-0.113690,-2.672222,-0.052463,0.049991,1.089488,12.722404,57.137579,-2.795308,0.000000,-0.000002,1.000000,0.637437,0.163497,-0.597085,-0.151921,0.039394,-0.004661,-0.109561,-191.501117,169.610225,69.331519,39128.468895,16025.000000,44054.922365,18836.373265,51194.177892,20901.020051,42277.800514,17056.469409,29.771908,0.000000,0.000000,0.000000,0.000000,-10.458283,15984.902314,18651.824165,20876.961440,17126.979949,0.000000,0.000000,0.000000,-0.628873,-0.504739,-0.186785,0.047907,-0.056155,-2.284424,0.828246,0.000000,0.000000,0.000000,0.034147,-0.022549,0.993681,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.860924,7.825457,-1.336573,35124.738339,15771.994312,37135.145620,16025.000000,36114.155859,16360.993174,36996.960182,15673.000000,0.845463,0.000000,0.000000,0.000000,0.000000,0.106266,15740.629124,16004.000000,16273.000000,15715.294653,0.001229,0.001979,-0.001139,-0.039196,0.013595,-0.003309,0.027255,-0.014723,-0.031965,1.234940,-0.589678,-0.518334,-0.183476,0.020651,-0.041432,-0.406694,0.589678,0.518334,0.183476,-0.020651,0.041432,0.406694
1.970000,0.936018,-0.086368,-2.666139,-0.055630,0.049938,1.095029,9.638704,69.403814,-6.014660,0.000000,-0.000002,1.000000,0.629277,0.150398,-0.592128,-0.150497,0.038377,-0.003541,-0.109312,-190.414992,177.720754,68.530417,39659.723512,16095.365288,44086.680121,18796.000000,51395.461150,20935.539859,43145.687185,17176.225025,29.008416,0.000000,0.000000,0.000000,0.000000,-11.433856,16001.986882,18597.506559,20853.080727,17167.787084,0.000000,0.000000,0.000000,-0.651610,-0.493570,-0.192115,0.044996,-0.057941,-2.094342,0.826904,0.000000,0.000000,0.000000,0.034097,-0.022362,0.997963,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.919544,7.988617,-1.066447,35222.683307,15600.589184,37046.367655,15974.185647,36197.563183,16313.291212,36909.865835,15697.908996,0.845463,0.000000,0.000000,0.000000,0.000000,0.106266,15745.490900,16010.476339,16270.509100,15723.000000,0.001229,0.001979,-0.001139,-0.039196,0.013595,-0.003309,0.027255,-0.014723,-0.031965,1.234940,-0.612414,-0.507165,-0.188805,0.017741,-0.043218,-0.408036,0.612414,0.507165,0.188805,-0.017741,0.043218,0.408036
1.972000,0.877134,-0.085918,-2.650702,-0.057511,0.049608,1.102742,7.890681,67.636636,-8.104247,0.000000,-0.000002,1.000000,0.619340,0.136219,-0.585504,-0.149032,0.035962,-0.003523,-0.108679,-189.541852,185.649574,67.585266,40199.890646,16181.000000,44143.322187,18625.386353,51608.597379,20953.601446,44104.820606,17241.000000,28.076401,0.000000,0.000000,0.000000,0.000000,-12.612842,16084.089923,18563.460913,20878.066426,17227.798915,0.000000,0.000000,0.000000,-0.679826,-0.482069,-0.195988,0.041407,-0.060644,-1.861784,0.825846,0.000000,0.000000,0.000000,0.033795,-0.021147,1.000538,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.486704,7.758218,-0.584858,35369.428354,15653.309451,36881.364329,15923.000000,36372.169207,16260.873476,36759.038110,15723.000000,0.845463,0.000000,0.000000,0.000000,0.000000,0.106266,15745.370427,16017.000000,16261.163110,15723.000000,0.001229,0.001979,-0.001139,-0.038564,0.013437,-0.003241,0.027456,-0.014797,-0.031965,1.234956,-0.641262,-0.495506,-0.192747,0.013952,-0.045847,-0.409111,0.641262,0.495506,0.192747,-0.013952,0.045847,0.409111
1.974000,0.793881,-0.098725,-2.611864,-0.057480,0.051451,1.111776,6.141810,65.935550,-6.112624,0.000000,-0.000002,1.000000,0.619338,0.134143,-0.586067,-0.148696,0.032549,-0.004048,-0.107086,-188.790344,193.752596,66.954501,40271.307864,16120.183491,44011.080870,18461.919130,51352.657557,20893.153374,44377.580033,17334.953709,28.076401,0.000000,0.000000,0.000000,0.000000,-12.612842,16135.440602,18539.982711,20908.153374,17309.390965,0.000000,0.000000,0.000000,-0.679826,-0.482069,-0.195988,0.041407,-0.060644,-1.861784,0.825846,0.000000,0.000000,0.000000,0.033618,-0.020080,1.000798,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.179100,8.330962,-0.284884,35482.877149,15670.135490,36754.413043,15923.000000,36458.220930,16257.410010,36688.107179,15776.403943,0.845463,0.000000,0.000000,0.000000,0.000000,0.106266,15738.684530,16019.157735,16247.987361,15733.788675,0.001229,0.001979,-0.001139,-0.037995,0.013295,-0.003179,0.027636,-0.014863,-0.031965,1.234971,-0.641831,-0.495364,-0.192809,0.013771,-0.045781,-0.409125,0.641831,0.495364,0.192809,-0.013771,0.045781,0.409125
1.976000,0.713062,-0.088505,-2.533862,-0.057535,0.055208,1.120312,7.277458,66.609933,-1.668344,0.000000,-0.000002,1.000000,0.619188,0.131381,-0.586627,-0.148319,0.029236,-0.003629,-0.103888,-187.816705,201.915613,66.836189,40473.049470,16096.345785,43791.329631,18493.244321,51201.668349,20840.422009,44573.089854,17426.661282,28.079562,0.000000,0.000000,0.000000,0.000000,-12.614479,16152.665825,18497.900555,20931.341242,17378.014134,0.000000,0.000000,0.000000,-0.680092,-0.481498,-0.196833,0.041312,-0.060492,-1.862884,0.825646,0.000000,0.000000,0.000000,0.033797,-0.019794,0.999221,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.072881,9.554714,-0.082557,35586.806531,15758.632855,36656.203365,15923.000000,36481.378525,16348.312222,36668.694211,15715.848095,0.803719,0.000000,0.000000,0.000000,0.000000,0.120725,15737.155369,16023.155369,16239.844631,15763.476002,0.001229,0.001979,-0.001139,-0.038772,0.013198,-0.003369,0.027427,-0.014792,-0.036664,1.234953,-0.641320,-0.494696,-0.193464,0.013885,-0.045700,-0.409307,0.641320,0.494696,0.193464,-0.013885,0.045700,0.409307
1.978000,0.665518,-0.052876,-2.460905,-0.057100,0.060540,1.128413,9.129155,63.768350,-0.036615,0.000000,-0.000002,1.000000,0.618999,0.129007,-0.587032,-0.148019,0.027286,-0.002168,-0.100897,-186.743131,209.547431,66.780372,40686.746384,16156.154959,43593.475723,18414.489669,51066.608988,20829.135331,44753.213326,17447.957645,28.083313,0.000000,0.000000,0.000000,0.000000,-12.616421,16197.022727,18433.766012,20941.333678,17449.923037,0.000000,0.000000,0.000000,-0.680408,-0.480821,-0.197835,0.041200,-0.060313,-1.864190,0.825409,0.000000,0.000000,0.000000,0.033352,-0.018493,0.995510,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.184286,10.493247,0.136182,35694.255276,15845.629146,36567.184925,15923.000000,36513.177889,16360.593970,36627.528643,15625.000000,0.767992,0.000000,0.000000,0.000000,0.000000,0.133100,15734.706533,16027.146734,16226.192965,15765.436181,0.001229,0.001979,-0.001139,-0.039438,0.013115,-0.003531,0.027249,-0.014731,-0.040686,1.234937,-0.640970,-0.493936,-0.194304,0.013951,-0.045581,-0.409528,0.640970,0.493936,0.194304,-0.013951,0.045581,0.409528
1.980000,0.634403,-0.009078,-2.412476,-0.055419,0.064246,1.135245,7.083843,62.763678,-2.339323,0.000000,-0.000002,1.000000,0.608032,0.116651,-0.578328,-0.146755,0.026011,-0.000372,-0.098912,-186.020159,216.588688,66.430510,41319.174659,16154.960626,43547.428067,18518.396265,51326.958607,20920.000000,45539.959616,17636.358405,27.071272,0.000000,0.000000,0.000000,0.000000,-13.610962,16241.966683,18398.508329,20993.444725,17520.449268,0.000000,0.000000,0.000000,-0.705268,-0.468234,-0.199578,0.037680,-0.062650,-1.750538,0.824411,0.000000,0.000000,0.000000,0.033543,-0.016933,0.992612,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.302651,10.901787,0.305622,35767.651042,15878.707292,36504.402083,15980.268750,36552.614583,16227.046875,36579.332292,15735.607292,0.767992,0.000000,0.000000,0.000000,0.000000,0.133100,15731.000000,16034.053125,16218.245833,15740.209375,0.001229,0.001979,-0.001139,-0.039438,0.013115,-0.003531,0.027249,-0.014731,-0.040686,1.234937,-0.665830,-0.481349,-0.196047,0.010431,-0.047918,-0.410527,0.665830,0.481349,0.196047,-0.010431,0.047918,0.410527
1.982000,0.608363,0.013279,-2.402502,-0.054226,0.063510,1.136357,6.282130,52.682322,-4.379083,0.000000,-0.000002,1.000000,0.597040,0.103792,-0.569673,-0.145447,0.024943,0.000544,-0.098503,-185.222800,222.266157,65.960113,41883.751131,16288.438914,43546.855204,18381.244344,51600.366516,20986.895928,46309.085973,17698.072398,26.056162,0.000000,0.000000,0.000000,0.000000,-14.608521,16290.859729,18381.850679,21018.850679,17590.488688,0.000000,0.000000,0.000000,-0.730203,-0.455609,-0.201326,0.034150,-0.064994,-1.636542,0.823409,0.000000,0.000000,0.000000,0.034188,-0.014961,0.990598,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.421281,10.714425,0.675062,35893.592218,15893.742799,36389.429510,16055.427489,36669.347650,16211.427489,36449.290045,15764.070743,0.767992,0.000000,0.000000,0.000000,0.000000,0.133100,15731.000000,16035.659424,16214.733704,15754.990904,0.001229,0.001979,-0.001139,-0.038721,0.012936,-0.003451,0.027474,-0.014811,-0.040686,1.234956,-0.691482,-0.468545,-0.197875,0.006676,-0.050183,-0.411547,0.691482,0.468545,0.197875,-0.006676,0.050183,0.411547
1.984000,0.599875,0.004833,-2.426943,-0.053174,0.060585,1.133959,9.206276,50.423945,-2.315757,0.000000,-0.000002,1.000000,0.596836,0.101361,-0.569972,-0.145154,0.024595,0.000198,-0.099505,-184.087101,228.361723,65.826101,42006.889607,16285.576827,43372.815017,18181.000000,51458.714570,20919.241174,46433.604177,17635.583789,26.056162,0.000000,0.000000,0.000000,0.000000,-14.608521,16352.976629,18362.385878,20993.305321,17726.835903,0.000000,0.000000,0.000000,-0.730203,-0.455609,-0.201326,0.034150,-0.064994,-1.636542,0.823409,0.000000,0.000000,0.000000,0.035278,-0.015608,0.989525,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.347565,9.720641,1.239788,36052.467644,15812.798281,36228.975733,16077.000000,36882.516684,16296.182002,36234.251769,15752.206775,0.767992,0.000000,0.000000,0.000000,0.000000,0.133100,15731.000000,16031.019717,16211.000000,15774.980283,0.001229,0.001979,-0.001139,-0.038212,0.012809,-0.003395,0.027633,-0.014868,-0.040686,1.234970,-0.691991,-0.468418,-0.197931,0.006517,-0.050126,-0.411561,0.691991,0.468418,0.197931,-0.006517,0.050126,0.411561
1.986000,0.601403,-0.016700,-2.438070,-0.051788,0.058781,1.136084,13.068670,62.810935,0.473114,0.000000,-0.000002,1.000000,0.596500,0.098038,-0.570280,-0.144837,0.024658,-0.000685,-0.099961,-182.378958,236.307677,65.855645,42255.322581,16288.709677,43159.580645,18249.080645,51338.000000,20833.693548,46604.508065,17733.032258,26.059310,0.000000,0.000000,0.000000,0.000000,-14.612044,16417.975806,18313.862903,21001.354839,17792.483871,0.000000,0.000000,0.000000,-0.730133,-0.454601,-0.202936,0.034113,-0.064734,-1.638605,0.823039,0.000000,0.000000,0.000000,0.036752,-0.018011,0.987477,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.492602,9.048978,1.570961,36160.449043,15772.000000,36142.206498,16077.000000,37005.069426,16339.000000,36101.568313,15772.000000,0.712842,0.000000,0.000000,0.000000,0.000000,0.145191,15735.275923,16026.862038,16213.672452,15774.327548,0.001229,0.001979,-0.001139,-0.038912,0.012688,-0.003708,0.027425,-0.014800,-0.038695,1.234950,-0.691221,-0.467289,-0.199228,0.006687,-0.049934,-0.411911,0.691221,0.467289,0.199228,-0.006687,0.049934,0.411911
1.988000,0.609524,-0.042637,-2.435345,-0.050520,0.058116,1.143743,18.151394,76.345206,-2.663016,0.000000,-0.000002,1.000000,0.596216,0.095150,-0.570543,-0.144567,0.024990,-0.001748,-0.099849,-180.209423,245.354218,65.386583,42448.915158,16450.212623,43039.096223,18350.493016,51095.296948,21016.382825,46882.215727,17857.000000,26.062359,0.000000,0.000000,0.000000,0.000000,-14.615455,16480.374030,18263.345577,21026.708226,17879.663218,0.000000,0.000000,0.000000,-0.730065,-0.453625,-0.204494,0.034077,-0.064482,-1.640602,0.822681,0.000000,0.000000,0.000000,0.038063,-0.021081,0.987547,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,2.353249,8.970454,1.473249,36133.071795,15718.184615,36171.815385,16077.000000,36977.553846,16253.112821,36138.102564,15745.364103,0.664810,0.000000,0.000000,0.000000,0.000000,0.155721,15739.000000,16020.651282,16216.000000,15769.825641,0.001229,0.001979,-0.001139,-0.039521,0.012583,-0.003980,0.027244,-0.014741,-0.036961,1.234933,-0.690544,-0.466208,-0.200514,0.006832,-0.049741,-0.412252,0.690544,0.466208,0.200514,-0.006832,0.049741,0.412252
1.990000,0.620680,-0.079075,-2.456339,-0.049790,0.056111,1.148746,16.496303,76.111996,-6.839334,0.000000,-0.000002,1.000000,0.582388,0.082038,-0.558445,-0.143147,0.025448,-0.003242,-0.100710,-178.457245,254.066497,64.598153,43139.706801,16501.000000,43047.473552,18308.350630,51253.330479,21019.533501,47810.906297,17857.000000,24.758568,0.000000,0.000000,0.000000,0.000000,-15.633157,16573.206549,18219.473048,21021.755668,18041.611083,0.000000,0.000000,0.000000,-0.755985,-0.437489,-0.204656,0.029936,-0.066894,-1.625337,0.821554,0.000000,0.000000,0.000000,0.039233,-0.025201,0.989571,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,1.973340,9.619104,1.202178,36046.201655,15765.373837,36236.838676,16077.000000,36880.163392,16181.000000,36254.076525,15753.377973,0.669712,0.000000,0.000000,0.000000,0.000000,0.154836,15749.539297,16011.420372,16220.959669,15765.520165,0.001229,0.001979,-0.001139,-0.039942,0.012407,-0.003882,0.027165,-0.014822,-0.037529,1.234954,-0.716044,-0.449895,-0.200775,0.002771,-0.052072,-0.413401,0.716044,0.449895,0.200775,-0.002771,0.052072,0.413401
