cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.073006,-0.161508,-1.788996,-0.015820,-0.093555,-0.027347,0.000000,0.000001,1.000000,0.039598,-0.053212,0.857767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022555,-0.017669,1.426015,0.000000
0.000000,0.000000,0.000000,-0.068032,-0.196135,-1.815625,-0.017117,-0.110346,-0.027864,0.000000,0.000001,1.000000,0.040469,-0.055048,0.858233,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022327,-0.017490,1.426020,0.002000
0.000000,0.000000,0.000000,-0.072817,-0.207300,-1.765201,-0.021099,-0.114181,-0.026961,0.000000,0.000001,1.000000,0.040471,-0.055053,0.858234,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022327,-0.017490,1.426020,0.004000
0.000000,0.000000,0.000000,-0.072012,-0.209173,-1.702940,-0.025707,-0.118636,-0.025933,0.000000,0.000001,1.000000,0.040471,-0.055053,0.858234,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022327,-0.017490,1.426020,0.006000
0.000000,0.000000,0.000000,-0.063364,-0.210069,-1.655880,-0.030201,-0.123009,-0.024951,0.000000,0.000001,1.000000,0.040471,-0.055053,0.858234,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022327,-0.017490,1.426020,0.008000
0.000000,0.000000,0.000000,-0.070896,-0.191923,-1.572547,-0.033517,-0.126253,-0.024239,0.000000,0.000001,1.000000,0.040471,-0.055053,0.858234,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022315,-0.017479,1.426020,0.010000
0.000000,0.000000,0.000000,-0.074464,-0.183305,-1.529522,-0.035765,-0.129034,-0.023822,0.000000,0.000001,1.000000,0.040498,-0.055127,0.858264,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022099,-0.017306,1.426021,0.012000
0.000000,0.000000,0.000000,-0.061294,-0.198837,-1.557721,-0.038178,-0.142402,-0.024436,0.000000,0.000001,1.000000,0.041006,-0.056553,0.858844,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022099,-0.017306,1.426021,0.014000
0.000000,0.000000,0.000000,-0.052331,-0.213769,-1.586903,-0.042155,-0.146468,-0.023581,0.000000,0.000001,1.000000,0.041006,-0.056553,0.858844,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022099,-0.017306,1.426021,0.016000
0.000000,0.000000,0.000000,-0.055991,-0.228916,-1.627371,-0.046699,-0.151138,-0.022625,0.000000,0.000001,1.000000,0.041006,-0.056553,0.858844,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022099,-0.017306,1.426021,0.018000
0.000000,0.000000,0.000000,-0.056611,-0.259889,-1.715703,-0.051137,-0.156405,-0.021894,0.000000,0.000001,1.000000,0.040861,-0.056544,0.858757,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022174,-0.017362,1.426018,0.020000
0.000000,0.000000,0.000000,-0.058130,-0.298600,-1.808116,-0.062639,-0.175645,-0.021488,0.000000,0.000001,1.000000,0.039312,-0.056443,0.857836,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022706,-0.017756,1.425998,0.022000
0.000000,0.000000,0.000000,-0.047478,-0.346879,-1.908188,-0.068099,-0.181196,-0.020410,0.000000,0.000001,1.000000,0.039312,-0.056443,0.857836,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022706,-0.017756,1.425998,0.024000
0.000000,0.000000,0.000000,-0.032355,-0.382244,-1.999919,-0.074029,-0.187354,-0.019278,0.000000,0.000001,1.000000,0.039301,-0.056463,0.857842,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022731,-0.017777,1.425998,0.026000
0.000000,0.000000,0.000000,-0.011387,-0.401749,-2.102728,-0.078875,-0.193784,-0.018438,0.000000,0.000001,1.000000,0.039153,-0.056727,0.857920,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022854,-0.017879,1.425999,0.028000
0.000000,0.000000,0.000000,0.009696,-0.404841,-2.191529,-0.082966,-0.198124,-0.017707,0.000000,0.000001,1.000000,0.039153,-0.056727,0.857920,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022819,-0.017848,1.425999,0.030000
0.000000,0.000000,0.000000,0.027228,-0.390455,-2.245570,-0.086695,-0.202450,-0.017438,0.000000,0.000001,1.000000,0.039113,-0.056835,0.858028,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022663,-0.017710,1.425996,0.032000
0.000000,0.000000,0.000000,0.031412,-0.354498,-2.230891,-0.094543,-0.212517,-0.018235,0.000000,0.000001,1.000000,0.038885,-0.057449,0.858644,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022663,-0.017710,1.425996,0.034000
0.000000,0.000000,0.000000,0.042286,-0.323673,-2.222592,-0.098713,-0.217143,-0.017547,0.000000,0.000001,1.000000,0.038833,-0.057423,0.858606,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.022751,-0.017729,1.425997,0.036000
0.000000,0.000000,0.000000,0.043280,-0.286435,-2.197789,-0.104053,-0.223505,-0.016758,0.000000,0.000001,1.000000,0.038432,-0.057221,0.858313,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023345,-0.017856,1.425998,0.038000
0.000000,0.000000,0.000000,0.022853,-0.239126,-2.127420,-0.108859,-0.228305,-0.016574,0.000000,0.000001,1.000000,0.038314,-0.057290,0.858453,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023303,-0.017815,1.425997,0.040000
0.000000,0.000000,0.000000,0.006346,-0.197152,-2.065620,-0.117534,-0.235524,-0.017736,0.000000,0.000001,1.000000,0.037793,-0.057596,0.859073,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023172,-0.017685,1.425994,0.042000
0.000000,0.000000,0.000000,0.005016,-0.174365,-2.034380,-0.122039,-0.239886,-0.017278,0.000000,0.000001,1.000000,0.037723,-0.057563,0.859082,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023177,-0.017679,1.425994,0.044000
0.000000,0.000000,0.000000,0.014118,-0.187385,-2.044243,-0.127383,-0.242766,-0.017535,0.000000,0.000001,1.000000,0.037367,-0.057393,0.859134,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023197,-0.017657,1.425994,0.046000
0.000000,0.000000,0.000000,0.023219,-0.200404,-2.054107,-0.132728,-0.245647,-0.017792,0.000000,0.000001,1.000000,0.037011,-0.057223,0.859185,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023217,-0.017635,1.425993,0.048000
0.000000,0.000000,0.000000,0.032321,-0.213424,-2.063971,-0.138073,-0.248528,-0.018049,0.000000,0.000001,1.000000,0.036655,-0.057054,0.859236,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023236,-0.017613,1.425993,0.050000
0.000000,0.000000,0.000000,0.041422,-0.226444,-2.073834,-0.143418,-0.251408,-0.018305,0.000000,0.000001,1.000000,0.036299,-0.056884,0.859287,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023256,-0.017591,1.425993,0.052000
0.000000,0.000000,0.000000,0.050524,-0.239464,-2.083698,-0.148763,-0.254289,-0.018562,0.000000,0.000001,1.000000,0.035942,-0.056714,0.859338,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023276,-0.017569,1.425992,0.054000
0.000000,0.000000,0.000000,0.059625,-0.252483,-2.093562,-0.154108,-0.257170,-0.018819,0.000000,0.000001,1.000000,0.035586,-0.056544,0.859390,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023296,-0.017547,1.425992,0.056000
0.000000,0.000000,0.000000,0.068727,-0.265503,-2.103425,-0.159453,-0.260050,-0.019076,0.000000,0.000001,1.000000,0.035230,-0.056375,0.859441,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023315,-0.017525,1.425992,0.058000
0.000000,0.000000,0.000000,0.077828,-0.278523,-2.113289,-0.164797,-0.262931,-0.019333,0.000000,0.000001,1.000000,0.034874,-0.056205,0.859492,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023335,-0.017503,1.425991,0.060000
0.000000,0.000000,0.000000,0.086930,-0.291543,-2.123152,-0.170142,-0.265811,-0.019590,0.000000,0.000001,1.000000,0.034517,-0.056035,0.859543,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023355,-0.017481,1.425991,0.062000
0.000000,0.000000,0.000000,0.096032,-0.304563,-2.133016,-0.175487,-0.268692,-0.019847,0.000000,0.000001,1.000000,0.034161,-0.055866,0.859594,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023375,-0.017459,1.425991,0.064000
0.000000,0.000000,0.000000,0.105133,-0.317582,-2.142880,-0.180832,-0.271573,-0.020104,0.000000,0.000001,1.000000,0.033805,-0.055696,0.859645,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023394,-0.017437,1.425991,0.066000
0.000000,0.000000,0.000000,0.114235,-0.330602,-2.152743,-0.186177,-0.274453,-0.020361,0.000000,0.000001,1.000000,0.033449,-0.055526,0.859697,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023414,-0.017415,1.425990,0.068000
0.000000,0.000000,0.000000,0.123336,-0.343622,-2.162607,-0.191522,-0.277334,-0.020618,0.000000,0.000001,1.000000,0.033093,-0.055357,0.859748,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023434,-0.017393,1.425990,0.070000
0.000000,0.000000,0.000000,0.132438,-0.356642,-2.172471,-0.196867,-0.280215,-0.020875,0.000000,0.000001,1.000000,0.032736,-0.055187,0.859799,0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023454,-0.017371,1.425990,0.072000
0.000000,0.000000,0.000000,0.141539,-0.369661,-2.182334,-0.202211,-0.283095,-0.021131,0.000000,0.000001,1.000000,0.032380,-0.055017,0.859850,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023473,-0.017349,1.425989,0.074000
0.000000,0.000000,0.000000,0.150641,-0.382681,-2.192198,-0.207556,-0.285976,-0.021388,0.000000,0.000001,1.000000,0.032024,-0.054848,0.859901,0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023493,-0.017327,1.425989,0.076000
0.000000,0.000000,0.000000,0.159742,-0.395701,-2.202061,-0.212901,-0.288856,-0.021645,0.000000,0.000001,1.000000,0.031668,-0.054678,0.859953,0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023513,-0.017305,1.425989,0.078000
0.000000,0.000000,0.000000,0.168844,-0.408721,-2.211925,-0.218246,-0.291737,-0.021902,0.000000,0.000001,1.000000,0.031312,-0.054508,0.860004,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023533,-0.017283,1.425989,0.080000
0.000000,0.000000,0.000000,0.177945,-0.421741,-2.221789,-0.223591,-0.294618,-0.022159,0.000000,0.000001,1.000000,0.030955,-0.054339,0.860055,0.082000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023552,-0.017261,1.425988,0.082000
0.000000,0.000000,0.000000,0.187047,-0.434760,-2.231652,-0.228936,-0.297498,-0.022416,0.000000,0.000001,1.000000,0.030599,-0.054169,0.860106,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023572,-0.017239,1.425988,0.084000
0.000000,0.000000,0.000000,0.196148,-0.447780,-2.241516,-0.234281,-0.300379,-0.022673,0.000000,0.000001,1.000000,0.030243,-0.053999,0.860157,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023592,-0.017217,1.425988,0.086000
0.000000,0.000000,0.000000,0.205250,-0.460800,-2.251380,-0.239625,-0.303260,-0.022930,0.000000,0.000001,1.000000,0.029887,-0.053829,0.860208,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023612,-0.017195,1.425987,0.088000
0.000000,0.000000,0.000000,0.214351,-0.473820,-2.261243,-0.244970,-0.306140,-0.023187,0.000000,0.000001,1.000000,0.029530,-0.053660,0.860260,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023631,-0.017173,1.425987,0.090000
0.000000,0.000000,0.000000,0.223453,-0.486839,-2.271107,-0.250315,-0.309021,-0.023444,0.000000,0.000001,1.000000,0.029174,-0.053490,0.860311,0.092000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021881,-0.029513,0.013360,0.000000,-0.000000,1.500000,0.023651,-0.017152,1.425987,0.092000
