# Motion type:     linear
# Target height:   0.50 m
# Date & time:     2026-02-28 23:23:19
# URI:             radio://0/80/2M/E7E7E7E7E7

t_ms,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm,vbat,varPX,varPY,varPZ,flow_deltaX,flow_deltaY,flow_squal,flow_rawPixelSum,acc_x,acc_y,acc_z
34474,6.869303888379363e-06,-2.6905428967438638e-05,-0.1671684980392456,0.001677169231697917,-0.003284441540017724,-3.184066736139357e-05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34475,0.0,0.0,0.0,0.0,0.0,0.0,0.01208662148565054,0.0024406504817306995,-0.0004515701439231634,0.0,0,4.096187591552734,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34494,0.000276008591754362,-0.0006517822039313614,0.011060500517487526,0.01241347286850214,-0.024249684065580368,-0.0003199111088179052,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00010640849359333515,0.00010641039261827245,0.0001399998873239383,0,0,0,0,0.0,0.0,0.0
34495,0.0,0.0,0.0,0.0,0.0,0.0,0.17060305178165436,-0.04944492504000664,-0.00014699579332955182,0.0,0,4.090909004211426,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.020457033067941666,-0.014271680265665054,0.9992976784706116
34514,0.0004371143877506256,0.0001560580130899325,0.011591494083404541,0.013644133694469929,0.0026855652686208487,-0.0004003254871349782,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34515,0.0,0.0,0.0,0.0,0.0,0.0,-0.3680664002895355,0.007881355471909046,0.00042165620834566653,0.0,0,4.085630416870117,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34534,0.0005427577416412532,0.00019501629867590964,0.011807912960648537,0.01392564456909895,0.0016239809338003397,-0.00042752159060910344,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00013474187289830297,0.00013473736180458218,0.00017702429613564163,0,0,0,0,0.0,0.0,0.0
34535,0.0,0.0,0.0,0.0,0.0,0.0,-0.36829155683517456,0.09580177068710327,0.0014852700987830758,0.0,0,4.090909004211426,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
34536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0,0,0,0.02163792960345745,-0.01084768958389759,0.9991540908813477
34554,0.0008941870182752609,0.0004938837373629212,0.011794446036219597,0.018347064033150673,0.004931741394102573,-0.0005199823644943535,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
