# meta:t_zero=scenario_start
t,cf5_A3_13-00-57.a_res_x,cf5_A3_13-00-57.a_res_y,cf5_A3_13-00-57.a_res_z,cf5_A3_13-00-57.acc_x,cf5_A3_13-00-57.acc_y,cf5_A3_13-00-57.acc_z,cf5_A3_13-00-57.alp_x,cf5_A3_13-00-57.alp_y,cf5_A3_13-00-57.alp_z,cf5_A3_13-00-57.ctrltarget_x,cf5_A3_13-00-57.ctrltarget_y,cf5_A3_13-00-57.ctrltarget_z,cf5_A3_13-00-57.e_r_norm,cf5_A3_13-00-57.e_r_x,cf5_A3_13-00-57.e_r_y,cf5_A3_13-00-57.e_r_z,cf5_A3_13-00-57.f_res_x,cf5_A3_13-00-57.f_res_y,cf5_A3_13-00-57.f_res_z,cf5_A3_13-00-57.gyro_x,cf5_A3_13-00-57.gyro_y,cf5_A3_13-00-57.gyro_z,cf5_A3_13-00-57.motor_m1,cf5_A3_13-00-57.motor_m1_rpm,cf5_A3_13-00-57.motor_m2,cf5_A3_13-00-57.motor_m2_rpm,cf5_A3_13-00-57.motor_m3,cf5_A3_13-00-57.motor_m3_rpm,cf5_A3_13-00-57.motor_m4,cf5_A3_13-00-57.motor_m4_rpm,cf5_A3_13-00-57.pitch_deg,cf5_A3_13-00-57.rnn_clamped,cf5_A3_13-00-57.rnn_pred_x,cf5_A3_13-00-57.rnn_pred_y,cf5_A3_13-00-57.rnn_pred_z,cf5_A3_13-00-57.roll_deg,cf5_A3_13-00-57.rpm_m1,cf5_A3_13-00-57.rpm_m2,cf5_A3_13-00-57.rpm_m3,cf5_A3_13-00-57.rpm_m4,cf5_A3_13-00-57.tau_x,cf5_A3_13-00-57.tau_y,cf5_A3_13-00-57.tau_z,cf5_A3_13-00-57.vx,cf5_A3_13-00-57.vy,cf5_A3_13-00-57.vz,cf5_A3_13-00-57.x,cf5_A3_13-00-57.y,cf5_A3_13-00-57.yaw_deg,cf5_A3_13-00-57.z,cf_second_A3_13-00-57.a_res_x,cf_second_A3_13-00-57.a_res_y,cf_second_A3_13-00-57.a_res_z,cf_second_A3_13-00-57.acc_x,cf_second_A3_13-00-57.acc_y,cf_second_A3_13-00-57.acc_z,cf_second_A3_13-00-57.alp_x,cf_second_A3_13-00-57.alp_y,cf_second_A3_13-00-57.alp_z,cf_second_A3_13-00-57.ctrltarget_x,cf_second_A3_13-00-57.ctrltarget_y,cf_second_A3_13-00-57.ctrltarget_z,cf_second_A3_13-00-57.e_r_norm,cf_second_A3_13-00-57.e_r_x,cf_second_A3_13-00-57.e_r_y,cf_second_A3_13-00-57.e_r_z,cf_second_A3_13-00-57.f_res_x,cf_second_A3_13-00-57.f_res_y,cf_second_A3_13-00-57.f_res_z,cf_second_A3_13-00-57.gyro_x,cf_second_A3_13-00-57.gyro_y,cf_second_A3_13-00-57.gyro_z,cf_second_A3_13-00-57.motor_m1,cf_second_A3_13-00-57.motor_m1_rpm,cf_second_A3_13-00-57.motor_m2,cf_second_A3_13-00-57.motor_m2_rpm,cf_second_A3_13-00-57.motor_m3,cf_second_A3_13-00-57.motor_m3_rpm,cf_second_A3_13-00-57.motor_m4,cf_second_A3_13-00-57.motor_m4_rpm,cf_second_A3_13-00-57.pitch_deg,cf_second_A3_13-00-57.rnn_clamped,cf_second_A3_13-00-57.rnn_pred_x,cf_second_A3_13-00-57.rnn_pred_y,cf_second_A3_13-00-57.rnn_pred_z,cf_second_A3_13-00-57.roll_deg,cf_second_A3_13-00-57.rpm_m1,cf_second_A3_13-00-57.rpm_m2,cf_second_A3_13-00-57.rpm_m3,cf_second_A3_13-00-57.rpm_m4,cf_second_A3_13-00-57.tau_x,cf_second_A3_13-00-57.tau_y,cf_second_A3_13-00-57.tau_z,cf_second_A3_13-00-57.vx,cf_second_A3_13-00-57.vy,cf_second_A3_13-00-57.vz,cf_second_A3_13-00-57.x,cf_second_A3_13-00-57.y,cf_second_A3_13-00-57.yaw_deg,cf_second_A3_13-00-57.z,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.vx,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.vy,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.vz,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.x,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.y,rel.cf5_A3_13-00-57_cf_second_A3_13-00-57.z,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.vx,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.vy,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.vz,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.x,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.y,rel.cf_second_A3_13-00-57_cf5_A3_13-00-57.z
0.000000,-0.007572,-0.107690,-0.003696,-0.002900,-0.010822,0.999138,5.313567,4.676497,0.544398,-0.600000,0.000002,1.000000,0.028453,0.009430,-0.017539,-0.020323,-0.000310,-0.004415,-0.000152,-8.314067,-4.445837,0.328386,36253.561234,14619.000000,40972.912247,16339.000000,37340.614272,15479.000000,40372.096432,16438.418033,-0.472004,0.000000,0.000000,0.000000,0.000000,-0.402168,14636.355352,16253.543877,15433.087753,16411.000000,0.000000,0.000000,0.000000,0.033497,-0.010218,0.000662,-0.613676,-0.002107,-1.177063,0.977005,0.000000,0.000000,0.000000,0.006648,-0.003725,1.000709,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,1.715897,-3.168826,0.055062,36186.117375,15534.472274,37457.375231,15527.000000,37873.759704,16136.929760,38047.900185,15860.886322,-0.061550,0.000000,0.000000,0.000000,0.000000,0.426171,15493.439926,15652.390018,16185.035120,15920.721811,-0.000219,0.000368,-0.000036,0.010818,-0.027900,0.010405,-0.006788,0.024463,-0.054657,1.122695,0.022679,0.017682,-0.009743,-0.606888,-0.026570,-0.145690,-0.022679,-0.017682,0.009743,0.606888,0.026570,0.145690
0.002000,-0.021203,-0.111607,-0.029616,-0.003735,-0.010158,0.999817,5.496801,6.353032,0.399977,-0.599999,0.000002,1.000000,0.028259,0.008868,-0.017509,-0.020322,-0.000869,-0.004576,-0.001214,-7.616906,-3.783257,0.378835,36302.920170,14634.584353,40956.254391,16225.197978,37321.671634,15444.569452,40370.489622,16350.063864,-0.455002,0.000000,0.000000,0.000000,0.000000,-0.434686,14617.926024,16251.000000,15426.550293,16430.571048,0.000000,0.000000,0.000000,0.033795,-0.009975,0.000621,-0.613553,-0.002143,-1.176448,0.977007,0.000000,0.000000,0.000000,0.008870,0.001351,0.996703,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,2.630064,-3.622520,-0.241470,36096.050913,15572.285003,37602.703376,15527.000000,37757.718871,16177.057554,38105.754289,15962.475927,-0.061550,0.000000,0.000000,0.000000,0.000000,0.426171,15498.393470,15660.393470,16201.938572,15754.751522,-0.000219,0.000368,-0.000036,0.010818,-0.027900,0.010405,-0.006788,0.024463,-0.054657,1.122695,0.022976,0.017925,-0.009784,-0.606765,-0.026606,-0.145688,-0.022976,-0.017925,0.009784,0.606765,0.026606,0.145688
0.004000,-0.032254,-0.107289,-0.032227,-0.004019,-0.009869,1.000169,6.147108,1.077511,0.780553,-0.599999,0.000002,1.000000,0.027836,0.007951,-0.017283,-0.020320,-0.001322,-0.004399,-0.001321,-6.941706,-3.830194,0.472705,36338.152185,14662.000000,40941.363134,16108.785033,37339.721246,15403.335008,40347.569061,16490.341537,-0.425093,0.000000,0.000000,0.000000,0.000000,-0.491891,14598.929684,16254.625314,15427.222501,16421.496233,0.000000,0.000000,0.000000,0.034318,-0.009547,0.000550,-0.613337,-0.002206,-1.175364,0.977011,0.000000,0.000000,0.000000,0.011795,0.006275,0.996353,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,2.834798,-4.005148,-0.611867,35941.435644,15389.602918,37736.323085,15527.000000,37635.414278,16130.517457,38209.023450,15875.947368,-0.061550,0.000000,0.000000,0.000000,0.000000,0.426171,15491.233455,15664.883273,16181.642001,15873.089630,-0.000219,0.000368,-0.000036,0.010584,-0.026960,0.011143,-0.006892,0.024730,-0.054657,1.122849,0.023735,0.017412,-0.010593,-0.606445,-0.026937,-0.145837,-0.023735,-0.017412,0.010593,0.606445,0.026937,0.145837
0.006000,-0.039036,-0.101017,-0.019207,-0.004047,-0.009623,1.000762,5.239856,-4.266475,-0.175269,-0.599999,0.000002,1.000000,0.027792,0.007793,-0.017281,-0.020323,-0.001600,-0.004142,-0.000788,-6.346329,-4.358925,0.408081,36322.704671,14644.484681,40987.812657,16211.818684,37325.036665,15432.000000,40334.075339,16393.000000,-0.425093,0.000000,0.000000,0.000000,0.000000,-0.491891,14601.515319,16256.334003,15436.887996,16375.329985,0.000000,0.000000,0.000000,0.034318,-0.009547,0.000550,-0.613337,-0.002206,-1.175364,0.977011,0.000000,0.000000,0.000000,0.013127,0.009409,0.995341,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,3.027357,-3.937372,-0.728841,35904.534413,15572.890688,37794.109312,15575.206478,37577.890688,16180.157895,38232.659919,15873.000000,-0.028003,0.000000,0.000000,0.000000,0.000000,0.440225,15479.194332,15668.935223,16176.080972,15864.210526,-0.000219,0.000368,-0.000036,0.010680,-0.027650,0.011230,-0.006791,0.024470,-0.057113,1.122963,0.023639,0.018103,-0.010680,-0.606546,-0.026676,-0.145952,-0.023639,-0.018103,0.010680,0.606546,0.026676,0.145952
0.008000,-0.041892,-0.096131,0.000990,-0.003807,-0.009147,1.001297,3.981410,-3.964404,-0.802653,-0.599999,0.000002,1.000000,0.028025,0.007506,-0.017782,-0.020309,-0.001718,-0.003941,0.000041,-6.001307,-4.573076,0.326735,36296.295620,14603.288321,41026.322993,16200.452555,37316.777372,15378.879562,40332.978102,16372.799270,-0.422733,0.000000,0.000000,0.000000,0.000000,-0.491848,14640.093066,16249.129562,15442.503650,16400.129562,0.000000,0.000000,0.000000,0.033882,-0.009442,0.000536,-0.613464,-0.002167,-1.174376,0.977009,0.000000,0.000000,0.000000,0.015506,0.012329,0.994150,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,2.522203,-4.286639,-0.045782,36118.124629,15576.000000,37556.543027,15719.074184,37837.842730,16079.777448,38006.222552,15873.000000,-0.027451,0.000000,0.000000,0.000000,0.000000,0.440457,15486.786350,15677.759644,16180.866469,15884.439169,-0.000219,0.000368,-0.000036,0.010681,-0.027662,0.011231,-0.006789,0.024465,-0.057153,1.122965,0.023201,0.018220,-0.010696,-0.606675,-0.026632,-0.145956,-0.023201,-0.018220,0.010696,0.606675,0.026632,0.145956
0.010000,-0.041562,-0.092169,0.018384,-0.002647,-0.008199,1.000808,1.907892,3.305069,-0.857221,-0.599999,0.000002,1.000000,0.028495,0.007136,-0.018697,-0.020284,-0.001704,-0.003779,0.000754,-5.721695,-3.978987,0.203148,36275.868578,14548.130341,41052.829638,16269.002163,37284.074635,15338.229313,40360.906436,16285.336398,-0.418785,0.000000,0.000000,0.000000,0.000000,-0.491777,14648.753921,16246.000000,15440.000000,16393.943213,0.000000,0.000000,0.000000,0.033153,-0.009265,0.000512,-0.613677,-0.002101,-1.172722,0.977005,0.000000,0.000000,0.000000,0.016055,0.013036,0.989675,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,3.444591,-4.953643,1.252276,36582.845545,15290.492079,37161.296535,15723.000000,38268.828218,15974.000000,37514.019307,15873.173267,-0.027451,0.000000,0.000000,0.000000,0.000000,0.440457,15487.027723,15690.069307,16172.000000,15851.882178,-0.000219,0.000368,-0.000036,0.010681,-0.027662,0.011231,-0.006789,0.024465,-0.057153,1.122965,0.022472,0.018396,-0.010719,-0.606888,-0.026567,-0.145960,-0.022472,-0.018396,0.010719,0.606888,0.026567,0.145960
0.012000,-0.036010,-0.086157,0.028076,-0.001071,-0.007150,1.000808,2.481741,7.088968,-0.400438,-0.599999,0.000002,1.000000,0.028292,0.006653,-0.018582,-0.020265,-0.001476,-0.003532,0.001151,-5.411132,-3.166969,0.194788,36304.856157,14474.633758,41029.211253,16317.085456,37254.105626,15392.719214,40384.759554,16268.658174,-0.401805,0.000000,0.000000,0.000000,0.000000,-0.518958,14633.337049,16248.067410,15442.894374,16388.000000,0.000000,0.000000,0.000000,0.033457,-0.008923,0.000532,-0.613538,-0.002138,-1.171059,0.977008,0.000000,0.000000,0.000000,0.016170,0.009522,0.993103,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,4.051397,-5.614102,1.951235,36824.429703,15431.086139,36960.306436,15723.000000,38505.461881,15974.000000,37233.821287,15922.678218,-0.027451,0.000000,0.000000,0.000000,0.000000,0.440457,15494.948515,15709.871287,16172.000000,15818.218812,-0.000219,0.000368,-0.000036,0.010681,-0.027662,0.011231,-0.006789,0.024465,-0.057153,1.122965,0.022775,0.018739,-0.010699,-0.606749,-0.026603,-0.145958,-0.022775,-0.018739,0.010699,0.606749,0.026603,0.145958
0.014000,-0.024794,-0.077816,0.029034,-0.000005,-0.005800,1.001676,4.568317,0.626926,0.914290,-0.599999,0.000002,1.000000,0.027958,0.006000,-0.018333,-0.020237,-0.001017,-0.003190,0.001190,-4.787767,-3.331874,0.329277,36348.815168,14584.407333,41004.367654,16309.824711,37281.466600,15294.744852,40341.194375,16297.701155,-0.377719,0.000000,0.000000,0.000000,0.000000,-0.557515,14639.908589,16251.000000,15447.000000,16390.247614,0.000000,0.000000,0.000000,0.033888,-0.008438,0.000559,-0.613342,-0.002190,-1.168699,0.977011,0.000000,0.000000,0.000000,0.017877,0.000778,0.996716,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,4.664858,-4.936322,1.499658,36699.227642,15437.491870,37108.743902,15673.000000,38320.914634,16023.548780,37394.597561,15823.451220,-0.027049,0.000000,0.000000,0.000000,0.000000,0.435625,15499.000000,15719.000000,16162.886179,15837.918699,-0.000219,0.000368,-0.000036,0.010424,-0.026688,0.011295,-0.006893,0.024732,-0.056613,1.122986,0.023464,0.018250,-0.010736,-0.606449,-0.026922,-0.145976,-0.023464,-0.018250,0.010736,0.606449,0.026922,0.145976
0.016000,-0.011985,-0.067443,0.034040,0.000592,-0.004771,1.001559,6.109493,-5.357267,1.701817,-0.599999,0.000002,1.000000,0.028297,0.005651,-0.018941,-0.020241,-0.000491,-0.002765,0.001396,-4.132399,-3.912035,0.506454,36380.386158,14632.486459,41005.307924,16339.000000,37339.494483,15349.992979,40260.531595,16228.602808,-0.377719,0.000000,0.000000,0.000000,0.000000,-0.557515,14623.652959,16252.813440,15450.626881,16388.919759,0.000000,0.000000,0.000000,0.033375,-0.008339,0.000542,-0.613495,-0.002146,-1.168699,0.977008,0.000000,0.000000,0.000000,0.016836,-0.002898,0.997922,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,4.225287,-4.273204,0.753855,36458.675209,15622.874815,37348.454904,15670.918186,38068.243963,15980.722523,37664.409069,15868.619517,0.017957,0.000000,0.000000,0.000000,0.000000,0.467439,15499.693938,15719.173484,16159.173484,15800.306062,-0.000219,0.000368,-0.000036,0.010470,-0.027406,0.010688,-0.006792,0.024470,-0.052276,1.123093,0.022905,0.019067,-0.010146,-0.606703,-0.026616,-0.146085,-0.022905,-0.019067,0.010146,0.606703,0.026616,0.146085
0.018000,-0.001160,-0.056122,0.047811,0.000696,-0.004328,1.001355,5.564151,-2.874729,0.147866,-0.599999,0.000002,1.000000,0.028726,0.005275,-0.019685,-0.020245,-0.000048,-0.002301,0.001960,-3.553210,-4.019972,0.443218,36361.187564,14492.000000,41046.769623,16314.417941,37328.214067,15391.339450,40250.045872,16335.627931,-0.377719,0.000000,0.000000,0.000000,0.000000,-0.557515,14622.493374,16255.000000,15460.565749,16382.144750,0.000000,0.000000,0.000000,0.032758,-0.008221,0.000521,-0.613679,-0.002094,-1.168699,0.977005,0.000000,0.000000,0.000000,0.016905,-0.006328,0.997501,0.413992,0.364774,1.006593,-0.000000,-0.000001,1.250000,0.007483,0.003738,-0.006483,-0.000040,0.000000,0.000000,0.000000,4.338550,-3.801339,0.107155,36249.751041,15576.000000,37559.784822,15625.000000,37828.624711,16127.580287,37896.757520,15767.986580,0.017957,0.000000,0.000000,0.000000,0.000000,0.467439,15514.890791,15723.109209,16163.000000,15784.645072,-0.000219,0.000368,-0.000036,0.010470,-0.027406,0.010688,-0.006792,0.024470,-0.052276,1.123093,0.022287,0.019186,-0.010167,-0.606887,-0.026563,-0.146088,-0.022287,-0.019186,0.010167,0.606887,0.026563,0.146088
