cf5_A3_13-00-57.a_hat_x,cf5_A3_13-00-57.a_hat_y,cf5_A3_13-00-57.a_hat_z,cf5_A3_13-00-57.a_res_x,cf5_A3_13-00-57.a_res_y,cf5_A3_13-00-57.a_res_z,cf5_A3_13-00-57.e_r_x,cf5_A3_13-00-57.e_r_y,cf5_A3_13-00-57.e_r_z,cf5_A3_13-00-57.pos_des_x,cf5_A3_13-00-57.pos_des_y,cf5_A3_13-00-57.pos_des_z,cf5_A3_13-00-57.pos_x,cf5_A3_13-00-57.pos_y,cf5_A3_13-00-57.pos_z,cf5_A3_13-00-57.t,cf_second_A3_13-00-57.a_hat_x,cf_second_A3_13-00-57.a_hat_y,cf_second_A3_13-00-57.a_hat_z,cf_second_A3_13-00-57.a_res_x,cf_second_A3_13-00-57.a_res_y,cf_second_A3_13-00-57.a_res_z,cf_second_A3_13-00-57.e_r_x,cf_second_A3_13-00-57.e_r_y,cf_second_A3_13-00-57.e_r_z,cf_second_A3_13-00-57.pos_des_x,cf_second_A3_13-00-57.pos_des_y,cf_second_A3_13-00-57.pos_des_z,cf_second_A3_13-00-57.pos_x,cf_second_A3_13-00-57.pos_y,cf_second_A3_13-00-57.pos_z,cf_second_A3_13-00-57.t
0.000000,0.000000,0.000000,-0.023787,-0.082961,-0.006723,0.003137,-0.020219,-0.020257,-0.599999,0.000002,1.000000,-0.613356,-0.002150,0.977012,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006884,0.024704,1.123086,0.034000
0.000000,0.000000,0.000000,-0.019839,-0.071873,-0.014689,0.002932,-0.020216,-0.020260,-0.599999,0.000002,1.000000,-0.613356,-0.002150,0.977012,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006800,0.024477,1.123168,0.036000
0.000000,0.000000,0.000000,-0.018907,-0.059281,0.003972,0.002605,-0.020965,-0.020251,-0.599999,0.000002,1.000000,-0.613540,-0.002108,0.977009,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006800,0.024477,1.123168,0.038000
0.000000,0.000000,0.000000,-0.021841,-0.051704,0.008685,0.002344,-0.021636,-0.020244,-0.599999,0.000002,1.000000,-0.613686,-0.002074,0.977006,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006800,0.024477,1.123168,0.040000
0.000000,0.000000,0.000000,-0.028133,-0.050795,-0.030378,0.002362,-0.021162,-0.020254,-0.599999,0.000002,1.000000,-0.613507,-0.002105,0.977009,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006818,0.024434,1.123153,0.042000
0.000000,0.000000,0.000000,-0.038418,-0.053464,-0.062633,0.002303,-0.020786,-0.020264,-0.599999,0.000002,1.000000,-0.613366,-0.002129,0.977012,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006882,0.024173,1.123098,0.044000
0.000000,0.000000,0.000000,-0.053639,-0.059496,-0.061014,0.001953,-0.021573,-0.020269,-0.599999,0.000002,1.000000,-0.613560,-0.002090,0.977008,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006806,0.023946,1.123163,0.046000
0.000000,0.000000,0.000000,-0.072351,-0.068794,-0.040898,0.001677,-0.022142,-0.020273,-0.599999,0.000002,1.000000,-0.613691,-0.002064,0.977006,0.048000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006806,0.023946,1.123163,0.048000
0.000000,0.000000,0.000000,-0.090852,-0.078728,-0.020403,0.001523,-0.022288,-0.020275,-0.599999,0.000002,1.000000,-0.613691,-0.002064,0.977006,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006829,0.023953,1.123143,0.050000
0.000000,0.000000,0.000000,-0.101509,-0.086068,-0.002618,0.001780,-0.021528,-0.020269,-0.599999,0.000002,1.000000,-0.613499,-0.002091,0.977007,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006904,0.023973,1.123079,0.052000
0.000000,0.000000,0.000000,-0.099625,-0.089204,0.030297,0.001858,-0.021029,-0.020267,-0.599999,0.000002,1.000000,-0.613376,-0.002107,0.977009,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006880,0.023894,1.123097,0.054000
0.000000,0.000000,0.000000,-0.087367,-0.089851,0.050476,0.001535,-0.021844,-0.020271,-0.599999,0.000002,1.000000,-0.613581,-0.002073,0.977006,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006813,0.023679,1.123147,0.056000
0.000000,0.000000,0.000000,-0.068214,-0.087580,0.037758,0.001284,-0.022343,-0.020275,-0.599999,0.000002,1.000000,-0.613696,-0.002054,0.977004,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006813,0.023679,1.123147,0.058000
0.000000,0.000000,0.000000,-0.047149,-0.080204,0.019398,0.001148,-0.022478,-0.020278,-0.599999,0.000002,1.000000,-0.613696,-0.002054,0.977004,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006832,0.023712,1.123131,0.060000
0.000000,0.000000,0.000000,-0.028615,-0.068794,-0.010161,0.001656,-0.021600,-0.020278,-0.599999,0.000002,1.000000,-0.613494,-0.002075,0.977005,0.062000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006907,0.023843,1.123071,0.062000
0.000000,0.000000,0.000000,-0.018470,-0.058400,-0.044348,0.001824,-0.021133,-0.020279,-0.599999,0.000002,1.000000,-0.613386,-0.002087,0.977006,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006879,0.023746,1.123089,0.064000
0.000000,0.000000,0.000000,-0.015857,-0.052999,-0.033694,0.001532,-0.022006,-0.020284,-0.599999,0.000002,1.000000,-0.613604,-0.002057,0.977004,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006819,0.023544,1.123127,0.066000
0.000000,0.000000,0.000000,-0.019645,-0.052171,0.002521,0.001329,-0.022469,-0.020287,-0.599999,0.000002,1.000000,-0.613701,-0.002044,0.977003,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006819,0.023544,1.123127,0.068000
0.000000,0.000000,0.000000,-0.028409,-0.052585,0.036360,0.001200,-0.022620,-0.020289,-0.599998,0.000002,1.000000,-0.613701,-0.002044,0.977003,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006851,0.023627,1.123104,0.070000
0.000000,0.000000,0.000000,-0.038812,-0.052167,0.075546,0.002101,-0.021351,-0.020294,-0.599998,0.000002,1.000000,-0.613485,-0.002060,0.977006,0.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006910,0.023778,1.123061,0.072000
0.000000,0.000000,0.000000,-0.045516,-0.052385,0.129477,0.002366,-0.020815,-0.020298,-0.599998,0.000002,1.000000,-0.613396,-0.002067,0.977007,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006878,0.023661,1.123079,0.074000
0.000000,0.000000,0.000000,-0.046901,-0.054309,0.147689,0.002114,-0.021671,-0.020302,-0.599998,0.000002,1.000000,-0.613624,-0.002043,0.977004,0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006826,0.023476,1.123107,0.076000
0.000000,0.000000,0.000000,-0.044971,-0.056402,0.122022,0.001937,-0.022014,-0.020304,-0.599998,0.000002,1.000000,-0.613705,-0.002034,0.977003,0.078000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006826,0.023476,1.123107,0.078000
0.000000,0.000000,0.000000,-0.042582,-0.057768,0.101370,0.001835,-0.022127,-0.020306,-0.599998,0.000002,1.000000,-0.613705,-0.002034,0.977003,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006826,0.023476,1.123107,0.080000
0.000000,0.000000,0.000000,-0.039134,-0.059851,0.082382,0.003043,-0.020676,-0.020308,-0.599998,0.000002,1.000000,-0.613477,-0.002046,0.977011,0.082000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006862,0.023588,1.123084,0.082000
0.000000,0.000000,0.000000,-0.034055,-0.063925,0.060695,0.003326,-0.020216,-0.020311,-0.599998,0.000002,1.000000,-0.613404,-0.002050,0.977013,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006877,0.023611,1.123070,0.084000
0.000000,0.000000,0.000000,-0.026905,-0.068245,0.040265,0.003185,-0.020194,-0.020313,-0.599998,0.000002,1.000000,-0.613404,-0.002050,0.977013,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006831,0.023442,1.123093,0.086000
0.000000,0.000000,0.000000,-0.019534,-0.071943,0.016309,0.003016,-0.021013,-0.020315,-0.599998,0.000002,1.000000,-0.613622,-0.002033,0.977008,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006831,0.023442,1.123093,0.088000
0.000000,0.000000,0.000000,-0.013146,-0.078228,-0.010352,0.002904,-0.021433,-0.020317,-0.599997,0.000002,1.000000,-0.613710,-0.002026,0.977006,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006871,0.023576,1.123070,0.090000
0.000000,0.000000,0.000000,-0.010235,-0.087948,-0.011746,0.004398,-0.020087,-0.020396,-0.599997,0.000002,1.000000,-0.613469,-0.002033,0.977018,0.092000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006916,0.023728,1.123044,0.092000
0.000000,0.000000,0.000000,-0.013837,-0.095185,0.034053,0.004673,-0.019776,-0.020416,-0.599997,0.000002,1.000000,-0.613411,-0.002035,0.977021,0.094000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006876,0.023574,1.123063,0.094000
0.000000,0.000000,0.000000,-0.023936,-0.096321,0.059560,0.004524,-0.020715,-0.020417,-0.599997,0.000002,1.000000,-0.613660,-0.002021,0.977012,0.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006836,0.023423,1.123081,0.096000
0.000000,0.000000,0.000000,-0.036136,-0.091514,0.036754,0.004428,-0.020959,-0.020418,-0.599997,0.000002,1.000000,-0.613713,-0.002018,0.977010,0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006836,0.023423,1.123081,0.098000
0.000000,0.000000,0.000000,-0.048002,-0.089432,0.013608,0.004374,-0.021086,-0.020419,-0.599997,0.000002,1.000000,-0.613713,-0.002018,0.977010,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006836,0.023423,1.123081,0.100000
0.000000,0.000000,0.000000,-0.058685,-0.091921,-0.015131,0.006059,-0.019433,-0.020489,-0.599997,0.000002,1.000000,-0.613460,-0.002023,0.977022,0.102000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006605,0.023581,1.123058,0.102000
0.000000,0.000000,0.000000,-0.061498,-0.089100,-0.053142,0.006289,-0.019141,-0.020502,-0.599997,0.000002,1.000000,-0.613417,-0.002023,0.977024,0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006349,0.023549,1.123055,0.104000
0.000000,0.000000,0.000000,-0.057299,-0.081632,-0.075800,0.006217,-0.019089,-0.020504,-0.599997,0.000002,1.000000,-0.613417,-0.002023,0.977024,0.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006306,0.023414,1.123067,0.106000
0.000000,0.000000,0.000000,-0.052555,-0.080547,-0.053081,0.004354,-0.018255,-0.020519,-0.599997,0.000002,1.000000,-0.613245,-0.001604,0.977014,0.108000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006306,0.023414,1.123067,0.108000
0.000000,0.000000,0.000000,-0.050248,-0.086214,-0.014737,0.003638,-0.017911,-0.020527,-0.599996,0.000002,1.000000,-0.613202,-0.001499,0.977012,0.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006306,0.023414,1.123067,0.110000
0.000000,0.000000,0.000000,-0.050641,-0.094015,0.004264,0.005228,-0.015815,-0.020576,-0.599996,0.000002,1.000000,-0.612918,-0.001484,0.977021,0.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006211,0.023287,1.123046,0.112000
0.000000,0.000000,0.000000,-0.050366,-0.099973,-0.000182,0.005101,-0.015323,-0.020588,-0.599996,0.000002,1.000000,-0.612888,-0.001483,0.977022,0.114000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006081,0.022998,1.123045,0.114000
0.000000,0.000000,0.000000,-0.047489,-0.104258,-0.009546,0.003959,-0.015245,-0.020609,-0.599996,0.000002,1.000000,-0.612940,-0.001255,0.977012,0.116000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006041,0.022876,1.123053,0.116000
0.000000,0.000000,0.000000,-0.041814,-0.102950,-0.017495,0.003623,-0.015044,-0.020615,-0.599996,0.000002,1.000000,-0.612945,-0.001236,0.977011,0.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006041,0.022876,1.123053,0.118000
0.000000,0.000000,0.000000,-0.034083,-0.099288,-0.055470,0.003396,-0.014937,-0.020619,-0.599995,0.000002,1.000000,-0.612945,-0.001236,0.977011,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006028,0.022913,1.123036,0.120000
0.000000,0.000000,0.000000,-0.027618,-0.099730,-0.051640,0.005307,-0.012551,-0.020601,-0.599994,0.000002,1.000000,-0.612607,-0.001211,0.977017,0.122000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.006018,0.022939,1.123025,0.122000
0.000000,0.000000,0.000000,-0.024882,-0.104060,-0.005911,0.005284,-0.012251,-0.020602,-0.599994,0.000002,1.000000,-0.612589,-0.001209,0.977017,0.124000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005944,0.022712,1.123037,0.124000
0.000000,0.000000,0.000000,-0.020515,-0.104229,0.007685,0.004807,-0.012877,-0.020609,-0.599994,0.000002,1.000000,-0.612795,-0.001105,0.977008,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005909,0.022607,1.123043,0.126000
0.000000,0.000000,0.000000,-0.011873,-0.100529,-0.008432,0.004732,-0.012843,-0.020611,-0.599994,0.000002,1.000000,-0.612800,-0.001103,0.977008,0.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005909,0.022607,1.123043,0.128000
0.000000,0.000000,0.000000,-0.002922,-0.096935,-0.051989,0.004672,-0.012872,-0.020612,-0.599993,0.000002,1.000000,-0.612800,-0.001103,0.977008,0.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005941,0.022748,1.123027,0.130000
0.000000,0.000000,0.000000,0.001700,-0.089599,-0.059245,0.006362,-0.010698,-0.020514,-0.599993,0.000002,1.000000,-0.612473,-0.001077,0.977011,0.132000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005954,0.022808,1.123021,0.132000
0.000000,0.000000,0.000000,0.002482,-0.076864,-0.014336,0.006371,-0.010602,-0.020514,-0.599993,0.000002,1.000000,-0.612477,-0.001076,0.977011,0.134000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005873,0.022561,1.123036,0.134000
0.000000,0.000000,0.000000,0.000849,-0.060991,0.008963,0.006268,-0.011515,-0.020513,-0.599993,0.000002,1.000000,-0.612744,-0.001039,0.977005,0.136000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005844,0.022474,1.123041,0.136000
0.000000,0.000000,0.000000,-0.005070,-0.047462,0.004020,0.006303,-0.011513,-0.020512,-0.599993,0.000002,1.000000,-0.612744,-0.001039,0.977005,0.138000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005844,0.022474,1.123041,0.138000
0.000000,0.000000,0.000000,-0.010352,-0.043057,0.030312,0.006334,-0.011593,-0.020512,-0.599992,0.000002,1.000000,-0.612744,-0.001039,0.977005,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005844,0.022474,1.123041,0.140000
0.000000,0.000000,0.000000,-0.009540,-0.047641,0.050296,0.008036,-0.009353,-0.020380,-0.599992,0.000002,1.000000,-0.612414,-0.001016,0.977008,0.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005905,0.022684,1.123025,0.142000
0.000000,0.000000,0.000000,-0.003374,-0.067235,0.039258,0.008111,-0.009317,-0.020379,-0.599992,0.000002,1.000000,-0.612433,-0.001016,0.977008,0.144000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005835,0.022478,1.123039,0.144000
0.000000,0.000000,0.000000,0.001490,-0.094646,0.015791,0.008182,-0.010292,-0.020374,-0.599992,0.000002,1.000000,-0.612715,-0.001010,0.977004,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003738,-0.006483,-0.000040,-0.000000,-0.000001,1.250000,-0.005813,0.022410,1.123044,0.146000
