a_hat_res_rms,a_hat_vs_a_res_rmse,a_res_rms,a_res_z_mean,a_res_z_rms,cmd_logged,controller,dz_cmd_m,dz_err_mean_m,dz_err_rms_m,dz_mean_m,e_R_peak,e_R_rmse,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,n_raw,n_robots,n_samples,nan_fraction,notes,phase,phase_t_hi,phase_t_lo,pos_err_valid,pos_peak_m,pos_peak_z,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,rate_hz_est,run,scenario,spectrum_ok,study_controller,t_below_min_safe_s,t_end,t_start,tau_peak,tau_rms,vehicle_id
0.0,0.815913817530116,0.815913817530116,-0.23590069127478427,0.7744499712653742,1,geometric,,,,,0.6467385464606235,0.148693855861982,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,17501,2,17501,0.0,,scenario,35.0,0.0,1,0.22973301727222406,0.21238599999999996,0.0655280438107508,0.023851133514646416,0.009991005408168557,0.06020986436344242,500.0,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,35.0,0.0,nan,nan,cf5
0.0,0.11744282107681879,0.11744282107681879,-0.0025757748691099466,0.06222478859540991,1,geometric,,,,,0.03547635840950985,0.02682431293509287,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,191,2,191,0.0,,land,35.38,35.0,1,0.030255665320729624,0.026993999999999962,0.029386076107660832,0.012813841391204754,0.00021148028512077524,0.026444322904837024,499.99999999999665,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,35.38,35.0,nan,nan,cf5
0.0,1.3646728508983275,1.3646728508983275,-0.6802146633333335,1.3029206434905172,1,geometric,,,,,0.6075917079659663,0.2506721974833614,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,5.87937937937938,2.8793793793793796,1,0.22689593462642735,0.19187500000000002,0.10332841169300275,0.039081190490831606,0.016916594221513186,0.094144835507651,499.99999999999994,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,5.878,2.88,nan,nan,cf5
0.0,1.3656849634844572,1.3656849634844572,-0.6910986033333332,1.3051484981938153,1,geometric,,,,,0.6467385464606235,0.2480469341516386,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,14.638138138138139,11.638138138138139,1,0.21606947485936095,0.21238599999999996,0.1052475907089532,0.03417043737232522,0.01289365604091149,0.09870759947299904,500.0000000000001,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,14.638,11.64,nan,nan,cf5
0.0,1.429038745788253,1.4290387457882532,-0.7118416359999999,1.3662224226618573,1,geometric,,,,,0.6213297864918436,0.2314958109551877,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,23.36186186186186,20.36186186186186,1,0.22973301727222406,0.20106900000000005,0.10482313766506261,0.04148169539011957,0.013072498379116365,0.09537436198286203,499.99999999999983,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,23.36,20.362,nan,nan,cf5
0.0,1.3495427363058357,1.3495427363058357,-0.6903863826666666,1.2915558636928668,1,geometric,,,,,0.616885856557759,0.260164949502375,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,32.12062062062062,29.12062062062062,1,0.21216238019498182,0.20526900000000003,0.10635159017618558,0.03436825483336815,0.019034513323189187,0.09882899926267256,500.0000000000004,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,32.12,29.122,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.007483550828316728,0.00748355082831673,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,17501,2,17501,0.0,,scenario,35.0,0.0,1,0.1418451132961583,0.14107399999999992,0.13378526892730264,0.010887784446462,0.01251993980947003,0.1327524215936015,500.0,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,35.0,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.007483550828316728,0.007483550828316729,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,191,2,191,0.0,,land,35.38,35.0,1,0.13017205274174648,0.1280429999999999,0.1300951388591848,0.021656432590687086,0.008406466509035723,0.1280042007243046,499.99999999999665,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,35.38,35.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.007483550828316728,0.007483550828316729,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,5.87937937937938,2.8793793793793796,1,0.13979756317618708,0.1390389999999999,0.13620049183044824,0.006388483019622107,0.009061892191185385,0.1357484562323982,499.99999999999994,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,5.878,2.88,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.007483550828316728,0.007483550828316729,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,14.638138138138139,11.638138138138139,1,0.1418451132961583,0.14107399999999992,0.1382749109675673,0.009599666945924044,0.012840500327609252,0.1373423421562071,500.0000000000001,A3_2026-09-21_13-00-57.meta,A3,0,geometric,,14.638,11.64,nan,nan,cf_second
