# Motion type:     hover
# Target height:   0.50 m
# Date & time:     2026-02-28 23:05:38
# URI:             radio://0/80/2M/E7E7E7E7E7

t_ms,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm,vbat,varPX,varPY,varPZ,flow_deltaX,flow_deltaY,flow_squal,flow_rawPixelSum,acc_x,acc_y,acc_z
466000,-4.141819954384118e-05,-6.840173591626808e-05,0.01303688995540142,-0.0030397565569728613,-0.005121754016727209,0.0001588819723110646,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024505078326910734,0.014942104928195477,0.0019089756533503532,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466021,0.00021502729214262217,-0.00011264297791058198,0.013066467829048634,0.008137606084346771,-0.003283096943050623,0.00024344184203073382,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466021,0.0,0.0,0.0,0.0,0.0,0.0,0.001626049168407917,-0.14929942786693573,0.0022870644461363554,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.38418015721254e-05,9.384204895468429e-05,0.00014099988038651645,0,0,0,0,0.0,0.0,0.0
466023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0,0,0,0,0.0037422124296426773,0.002923973836004734,1.0007333755493164
466040,4.0118735341820866e-05,0.00010740634752437472,0.013060972094535828,0.0016273249639198184,0.003422893350943923,0.0002606790803838521,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466041,0.0,0.0,0.0,0.0,0.0,0.0,-0.12687699496746063,0.011765317991375923,0.003352982457727194,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466060,0.0001918138295877725,0.0013240721309557557,0.013094073161482811,0.003694382729008794,0.023857448250055313,0.0004988151486031711,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466061,0.0,0.0,0.0,0.0,0.0,0.0,-0.5620314478874207,0.01687968149781227,0.00501209357753396,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00011153093510074541,0.000111529698187951,0.000177967463969253,0,0,0,0,0.0,0.0,0.0
466063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0,0,0,0,0.003305907594040036,0.002167121507227421,1.0027068853378296
466081,0.0011709291720762849,0.0035550829488784075,0.012989994138479233,0.017628634348511696,0.051604218780994415,-5.0956277846125886e-05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466081,0.0,0.0,0.0,0.0,0.0,0.0,-1.1976256370544434,-0.3305022418498993,0.0021817469969391823,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466100,0.0012262401869520545,0.006902648601680994,0.012306001037359238,0.015274741686880589,0.08690106868743896,-0.0032288897782564163,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466101,0.0,0.0,0.0,0.0,0.0,0.0,-2.0313467979431152,-0.2118859887123108,0.0019813550170511007,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00013390090316534042,0.00013393144763540477,0.00020161175052635372,0,0,0,0,0.0,0.0,0.0
466103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0,0,0,0.007157959975302219,0.003353031352162361,1.0030035972595215
466120,0.0018686705734580755,0.015674717724323273,0.01111324317753315,0.021050550043582916,0.17943818867206573,-0.014884679578244686,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466121,0.0,0.0,0.0,0.0,0.0,0.0,-4.341667175292969,-0.3091334104537964,-0.008439651690423489,0.0,0,3.943108558654785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466140,0.0023029420990496874,0.01737271063029766,0.012126116082072258,0.02287709340453148,0.171217143535614,-0.00693147536367178,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466141,0.0,0.0,0.0,0.0,0.0,0.0,-3.6709349155426025,-0.29825159907341003,-0.007240441162139177,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00015085417544469237,0.00015123016783036292,0.0002146528713637963,0,0,0,0,0.0,0.0,0.0
466143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0,0,0,0,0.0026266882196068764,0.0031935989391058683,1.00327467918396
466161,0.0019036190351471305,0.0174846351146698,0.012876293621957302,0.014957968145608902,0.1466020941734314,0.0004748438950628042,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466161,0.0,0.0,0.0,0.0,0.0,0.0,-2.670762538909912,-0.04858926683664322,-0.0031207187566906214,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466180,0.0020686453208327293,0.01848493702709675,0.013329699635505676,0.01443314179778099,0.13568158447742462,0.004262808244675398,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466181,0.0,0.0,0.0,0.0,0.0,0.0,-2.1468751430511475,-0.014103399589657784,-0.003518106648698449,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00017274761921726167,0.0001738210703479126,0.00025472682318650186,0,0,0,0,0.0,0.0,0.0
466183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0,0,0,0,0.00489703519269824,0.0029946775175631046,0.9990964531898499
466200,0.0022655064240098,0.023121338337659836,0.01221525203436613,0.01432326901704073,0.16280309855937958,-0.0036303913220763206,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466201,0.0,0.0,0.0,0.0,0.0,0.0,-2.618453025817871,0.006337874568998814,-0.002957258839160204,0.0,0,3.943108558654785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466220,0.004099974874407053,0.02050618641078472,0.013163607567548752,0.029003869742155075,0.11750160157680511,0.0038825611118227243,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466221,0.0,0.0,0.0,0.0,0.0,0.0,-1.3772928714752197,-0.3100239634513855,0.0013754278188571334,0.0,0,3.943108558654785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001842438505263999,0.00018578216258902103,0.00023920380044728518,0,0,0,0,0.0,0.0,0.0
466223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.00450335955247283,0.0033850709442049265,1.0021637678146362
466240,0.003520969534292817,0.021517200395464897,0.01394577044993639,0.0208212248980999,0.10922721773386002,0.00860883854329586,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466241,0.0,0.0,0.0,0.0,0.0,0.0,-1.0671653747558594,-0.09294270724058151,-0.00278949411585927,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466260,0.00571849849075079,0.011696512810885906,0.01443539373576641,0.03719467669725418,0.011875562369823456,0.009011401794850826,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466261,0.0,0.0,0.0,0.0,0.0,0.0,1.009939193725586,-0.4006531238555908,0.011220605112612247,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00017060260870493948,0.00017198226123582572,0.00022567916312254965,0,0,0,0,0.0,0.0,0.0
466263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0,0,0,0.005040555726736784,0.004036108031868935,0.9997016787528992
466280,0.005552179645746946,0.011354126036167145,0.014628718607127666,0.031959470361471176,0.004590468015521765,0.008994662202894688,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466281,0.0,0.0,0.0,0.0,0.0,0.0,1.1041268110275269,-0.25114569067955017,0.006192591041326523,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466300,0.005393574014306068,0.012463035061955452,0.013177307322621346,0.027496205642819405,0.01050327718257904,0.00059936085017398,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466301,0.0,0.0,0.0,0.0,0.0,0.0,0.936773419380188,-0.1300555169582367,-0.00018604539218358696,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001605027064215392,0.00016086567484308034,0.00019823566253762692,0,0,0,0,0.0,0.0,0.0
466303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0.005131082143634558,0.0033719753846526146,1.0011186599731445
466320,0.005265060346573591,0.012155182659626007,0.013190725818276405,0.02390904165804386,0.004439101554453373,0.0008234453271143138,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466321,0.0,0.0,0.0,0.0,0.0,0.0,0.9971007108688354,-0.03717779740691185,-0.002764424541965127,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466340,0.005135589744895697,0.011034924536943436,0.012657982297241688,0.02040918357670307,-0.007128286175429821,-0.0017190597718581557,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466341,0.0,0.0,0.0,0.0,0.0,0.0,1.1391781568527222,0.03684254363179207,-0.00543199572712183,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00015087338397279382,0.00015085228369571269,0.00018871171050705016,0,0,0,0,0.0,0.0,0.0
466343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0,0,0,0.005835263524204493,0.00237611448392272,1.0017139911651611
466360,0.00015250753494910896,0.004836639389395714,0.012249761261045933,-0.016093015670776367,-0.0530967116355896,-0.004738835617899895,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466361,0.0,0.0,0.0,0.0,0.0,0.0,1.8345556259155273,0.6441053152084351,-0.009719057008624077,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466380,-2.8889640816487372e-05,0.005313601344823837,0.012374765239655972,-0.016545569524168968,-0.04800167307257652,-0.003227079752832651,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466381,0.0,0.0,0.0,0.0,0.0,0.0,1.6656574010849,0.6256234645843506,-0.010016774758696556,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00014282172196544707,0.00014263972116168588,0.0002323016378795728,0,0,0,0,0.0,0.0,0.0
466383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0,0,0,0.0058918483555316925,0.0052096727304160595,0.9996474981307983
466400,-0.0009903854224830866,0.011925666593015194,0.01401747576892376,-0.02189120091497898,-0.0029030318837612867,0.005925278179347515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466401,0.0,0.0,0.0,0.0,0.0,0.0,0.9066044688224792,0.6885383725166321,0.00018742220709100366,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466420,-0.00013556392514146864,0.01525570172816515,0.014268463477492332,-0.015003971755504608,0.016619782894849777,0.00658367620781064,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466421,0.0,0.0,0.0,0.0,0.0,0.0,0.5873371362686157,0.5673942565917969,0.0006200225907377899,0.0,0,3.943108558654785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00013859795581083745,0.00013847247464582324,0.00022673777129966766,0,0,0,0,0.0,0.0,0.0
466423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0,0,0,0,0.004715331364423037,0.0045120432041585445,1.0003132820129395
466440,-0.0003375172964297235,0.015967121347784996,0.014700885862112045,-0.015542375855147839,0.01804836094379425,0.008170509710907936,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466441,0.0,0.0,0.0,0.0,0.0,0.0,0.5439233183860779,0.5594310164451599,0.003127671079710126,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466460,-0.0010455407900735736,0.015123221091926098,0.014883986674249172,-0.019000543281435966,0.009432966820895672,0.008896506391465664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466461,0.0,0.0,0.0,0.0,0.0,0.0,0.640387773513794,0.5932359099388123,0.0034022952895611525,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00013067061081528664,0.0001305820042034611,0.00021520857990253717,0,0,0,0,0.0,0.0,0.0
466463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0,0,0,0,0.003812297945842147,0.003178646555170417,1.0028307437896729
466480,-0.000966162362601608,0.015071443282067776,0.015082234516739845,-0.017280757427215576,0.006462442222982645,0.009459437802433968,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466481,0.0,0.0,0.0,0.0,0.0,0.0,0.6573251485824585,0.5536657571792603,0.0012596988817676902,0.0,0,3.9536657333374023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466500,-0.00037655633059330285,0.010533278807997704,0.014747922308743,-0.012772363610565662,-0.022632034495472908,0.006980378180742264,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466501,0.0,0.0,0.0,0.0,0.0,0.0,1.004369854927063,0.4784945249557495,-0.011946295388042927,0.0,0,3.9483871459960938,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
466502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00012433786469046026,0.0001242462603840977,0.00019099029304925352,0,0,0,0,0.0,0.0,0.0
466503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0,0,0,0.004584666807204485,0.00444243848323822,1.0009630918502808
