time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
0.005884,0.000000,,,,,,,
0.010748,0.000000,,,,,,,
0.020199,0.000000,,,,,,,
0.030121,0.000000,,39.0,3,-3,64,-0.012416129931807518,0.003284050151705742
0.040158,0.000000,,39.0,-3,6,112,-0.00849833432585001,-0.0009385304292663932
0.050125,0.000000,,39.0,,,112,-0.01538839377462864,0.0038835054729133844
0.060089,0.000000,,39.0,2,2,107,-0.01530701294541359,0.005545768421143293
0.070074,0.000000,,39.0,,-7,64,-0.01703011617064476,0.004207400605082512
0.080120,0.000000,,37.0,1,,60,-0.007696281652897596,0.004415279254317284
0.090128,0.000000,,37.0,-3,7,115,-0.008939862251281738,0.003484605345875025
0.100120,0.000000,,37.0,3,,111,-0.018835660070180893,0.007602199912071228
0.110090,0.000000,,37.0,,-7,102,-0.01955275423824787,0.002781831892207265
0.120070,0.000000,,37.0,-1,7,112,-0.010577550157904625,0.0014282469637691975
0.130072,0.000000,,37.0,,-8,98,-0.019160795956850052,0.003091987920925021
0.140114,0.000000,,37.0,,8,111,-0.00787415262311697,0.002886235248297453
0.150108,0.000000,,37.0,,,114,-0.0164199061691761,0.004487169906497002
0.160089,0.000000,,37.0,-2,-1,109,-0.016045765951275826,0.005954325199127197
0.170069,0.000000,,37.0,2,-7,59,-0.013599161989986897,0.009457908570766449
0.180071,0.000000,,39.0,,2,61,-0.003947234712541103,0.007039621938019991
0.190068,0.000000,,39.0,-2,4,112,-0.010472599416971207,0.009954115375876427
0.200069,0.000000,,39.0,-1,,108,-0.010473057627677917,0.011161478236317635
0.210077,0.000000,,39.0,3,2,112,-0.014023637399077415,0.00716974213719368
0.220069,0.000000,,39.0,-1,,108,-0.01581534557044506,0.00773404398933053
0.230091,0.000000,,38.0,1,,110,-0.017158543691039085,0.006545434705913067
0.240073,0.000000,,38.0,-2,-1,114,-0.015465755015611649,0.008698447607457638
0.250096,0.000000,,38.0,1,1,117,-0.014702706597745419,0.009317723102867603
0.260074,0.000000,,38.0,,,111,-0.013747641816735268,0.008784464560449123
0.270081,0.000000,,35.0,2,-5,54,-0.013768303208053112,0.00989115796983242
0.280073,0.000000,,35.0,,-2,62,-0.008354219608008862,0.007650171406567097
0.290073,0.000000,,35.0,2,3,108,-0.006803358905017376,0.007642289157956839
0.300073,0.000000,,35.0,-2,4,114,-0.01169528067111969,0.005301483906805515
0.310073,0.000000,,35.0,-1,,110,-0.016723455861210823,0.008736633695662022
0.320072,0.000000,,35.0,-1,,113,-0.017944714054465294,0.008549680933356285
0.330073,0.000000,,37.0,1,-7,53,-0.01792367920279503,0.009161720983684063
0.340071,0.000000,,37.0,-1,7,112,-0.010121428407728672,0.0070893545635044575
0.350108,0.000000,,37.0,,1,113,-0.01810315251350403,0.008682236075401306
0.360135,0.000000,,37.0,-1,,113,-0.017993533983826637,0.00912492536008358
0.370090,0.000000,,37.0,1,-4,93,-0.016557998955249786,0.010509711690247059
0.380086,0.000000,,38.0,,-2,63,-0.010609372518956661,0.009109560400247574
0.390085,0.000000,,38.0,-2,2,116,-0.008451414294540882,0.008790811523795128
0.400093,0.000000,,38.0,2,3,114,-0.011811716482043266,0.010941273532807827
0.410088,0.000000,,38.0,3,,115,-0.016652775928378105,0.008109277114272118
0.420116,0.000000,,38.0,3,-1,102,-0.017516594380140305,0.00399259477853775
0.430087,0.000000,,39.0,-5,-6,57,-0.015830228105187416,0.0005100697162561119
0.440079,0.000000,,39.0,,7,113,-0.015113946981728077,0.006361730862408876
0.450487,0.000000,,39.0,,,114,-0.016292771324515343,0.00692159915342927
0.460078,0.000000,,39.0,,,105,-0.01833387278020382,0.007941140793263912
0.470082,0.000000,,39.0,2,-8,58,-0.019678480923175812,0.008765002712607384
0.480077,0.000000,,35.0,3,3,58,-0.009240992367267609,0.005998754873871803
0.490739,0.000000,,35.0,-4,5,110,-0.0134120536968112,0.0027288291603326797
0.500759,0.000000,,35.0,,,110,-0.018674328923225403,0.007942802272737026
0.510742,0.000000,,35.0,,-1,94,-0.018474824726581573,0.007785314228385687
0.520158,0.000000,,35.0,,1,109,-0.01604602113366127,0.007297667674720287
0.530871,0.000000,,35.0,,-7,62,-0.01717468351125717,0.007345760706812143
0.541061,0.000000,,35.0,-1,7,116,-0.008000305853784084,0.007048035506159067
0.550542,0.000000,,35.0,-2,-1,109,-0.017363503575325012,0.009336013346910477
0.560092,0.000000,,35.0,3,1,108,-0.016187742352485657,0.012368345633149147
0.570081,0.000000,,36.0,2,-5,55,-0.018267760053277016,0.009125717915594578
0.580233,0.000000,,36.0,2,,55,-0.012687845155596733,0.0065519060008227825
0.590092,0.000000,,36.0,-4,5,108,-0.013069888576865196,0.004062044434249401
0.600080,0.000000,,36.0,1,,107,-0.017870165407657623,0.009192164987325668
0.610085,0.000000,,36.0,1,,109,-0.016877327114343643,0.0074537368491292
0.620087,0.000000,,36.0,-4,,107,-0.015978218987584114,0.009818168357014656
0.630114,0.000000,,39.0,3,,102,-0.015140272676944733,0.005598869640380144
0.640080,0.000000,,39.0,1,,109,-0.013441955670714378,0.004774483386427164
0.650505,0.000000,,39.0,-3,1,112,-0.013067679479718208,0.00874849408864975
0.660210,0.000000,,39.0,1,-2,111,-0.013882198370993137,0.009748094715178013
0.670078,0.000000,,39.0,1,-3,55,-0.012615726329386234,0.008359400555491447
0.680113,0.000000,,38.0,3,-2,54,-0.010614692233502865,0.0067094117403030396
0.690091,0.000000,,38.0,-3,6,111,-0.009749913588166237,0.003127561416476965
0.700130,0.000000,,38.0,3,-1,106,-0.01695002056658268,0.006873845122754574
0.710252,0.000000,,38.0,-5,1,110,-0.01553818304091692,0.003128946525976062
0.720083,0.000000,,39.0,,,109,-0.015842255204916,0.008498015813529491
0.730507,0.000000,,39.0,,,109,-0.016113335266709328,0.008349066600203514
0.740084,0.000000,,39.0,,,111,-0.01615588366985321,0.008544881828129292
0.750084,0.000000,,39.0,,,110,-0.016389109194278717,0.008731170557439327
0.760083,0.000000,,39.0,-1,,110,-0.017024174332618713,0.008832508698105812
0.770078,0.000000,,34.0,6,-2,94,-0.016641559079289436,0.00988028571009636
0.780086,0.000000,,34.0,-2,-3,57,-0.015225800685584545,0.0015413224464282393
0.790080,0.000000,,34.0,,5,114,-0.011654900386929512,0.00471340399235487
0.800081,0.000000,,34.0,-1,,110,-0.019265221431851387,0.005515752825886011
0.810089,0.000000,,34.0,-2,,111,-0.01855120062828064,0.008997942321002483
0.820079,0.000000,,39.0,,,117,-0.019506733864545822,0.00891040824353695
0.830105,0.000000,,39.0,1,-8,55,-0.019404875114560127,0.008575057610869408
0.840079,0.000000,,39.0,-4,6,112,-0.0077535309828817844,0.005699063651263714
0.850092,0.000000,,39.0,2,2,114,-0.01669725403189659,0.007621739059686661
0.860089,0.000000,,39.0,,-1,110,-0.016867784783244133,0.007368582300841808
0.870084,0.000000,,39.0,2,-4,59,-0.014999167062342167,0.00680975615978241
0.880090,0.000000,,33.0,,-2,65,-0.010239822790026665,0.004220952745527029
0.890079,0.000000,,33.0,-2,7,107,-0.007703668437898159,0.004898773971945047
0.900096,0.000000,,33.0,,,116,-0.01690075546503067,0.009188217110931873
0.910882,0.000000,,33.0,2,-2,105,-0.01690075546503067,0.009188217110931873
0.920084,0.000000,,37.0,,-2,88,-0.014675700105726719,0.009516367688775063
0.930105,0.000000,,37.0,4,-1,56,-0.012199265882372856,0.009799924679100513
0.940087,0.000000,,37.0,-2,5,115,-0.012079295702278614,0.004406173713505268
0.950095,0.000000,,37.0,-5,-2,113,-0.01881008967757225,0.006917581427842379
