cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,0.077848,0.073508,-0.180016,-0.037473,0.186279,0.021474,0.000000,-0.000002,1.000000,-0.100415,-0.022155,0.808883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029366,-0.012729,1.238929,0.000000
0.000000,0.000000,0.000000,0.033784,0.080655,-0.228646,-0.041031,0.195397,0.020287,0.000000,-0.000002,1.000000,-0.100415,-0.022155,0.808883,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029366,-0.012729,1.238929,0.002000
0.000000,0.000000,0.000000,0.008856,0.091313,-0.264467,-0.043901,0.202768,0.019355,0.000000,-0.000002,1.000000,-0.100415,-0.022155,0.808883,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029366,-0.012729,1.238929,0.004000
0.000000,0.000000,0.000000,0.007426,0.098510,-0.286513,-0.046370,0.206269,0.017926,0.000000,-0.000002,1.000000,-0.099741,-0.022435,0.810470,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029366,-0.012729,1.238929,0.006000
0.000000,0.000000,0.000000,0.032852,0.100378,-0.281100,-0.050382,0.209545,0.015467,0.000000,-0.000002,1.000000,-0.098405,-0.022768,0.813124,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029344,-0.012720,1.238927,0.008000
0.000000,0.000000,0.000000,0.066066,0.095901,-0.271094,-0.055643,0.219782,0.013842,0.000000,-0.000002,1.000000,-0.098243,-0.022460,0.812672,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029040,-0.012599,1.238892,0.010000
0.000000,0.000000,0.000000,0.087523,0.084862,-0.287145,-0.059302,0.228398,0.012806,0.000000,-0.000002,1.000000,-0.098243,-0.022460,0.812672,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029022,-0.012591,1.238890,0.012000
0.000000,0.000000,0.000000,0.122994,0.082735,-0.272824,-0.062662,0.236031,0.011879,0.000000,-0.000002,1.000000,-0.098243,-0.022460,0.812672,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029022,-0.012591,1.238890,0.014000
0.000000,0.000000,0.000000,0.174609,0.097760,-0.206645,-0.065575,0.240669,0.010372,0.000000,-0.000002,1.000000,-0.097261,-0.022677,0.814509,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.029022,-0.012591,1.238890,0.016000
0.000000,0.000000,0.000000,0.210098,0.117149,-0.156521,-0.069200,0.246024,0.008348,0.000000,-0.000002,1.000000,-0.095778,-0.023006,0.817281,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.028972,-0.012615,1.238897,0.018000
0.000000,0.000000,0.000000,0.228959,0.135475,-0.136643,-0.073439,0.255236,0.007266,0.000000,-0.000002,1.000000,-0.095829,-0.023004,0.816994,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.028639,-0.012774,1.238943,0.020000
0.000000,0.000000,0.000000,0.239438,0.148064,-0.144149,-0.077439,0.263783,0.006260,0.000000,-0.000002,1.000000,-0.095895,-0.023003,0.816617,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.028663,-0.012789,1.238947,0.022000
0.000000,0.000000,0.000000,0.258332,0.157279,-0.145522,-0.080315,0.270294,0.005615,0.000000,-0.000002,1.000000,-0.095895,-0.023003,0.816617,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.028822,-0.012888,1.238972,0.024000
0.000000,0.000000,0.000000,0.289032,0.166367,-0.125054,-0.082425,0.275613,0.004173,0.000000,-0.000002,1.000000,-0.094578,-0.023142,0.818689,0.026000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021044,-0.034654,0.014078,0.000000,0.000002,1.300000,0.028822,-0.012888,1.238972,0.026000
