cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t,cf_second.a_hat_x,cf_second.a_hat_y,cf_second.a_hat_z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.pos_des_x,cf_second.pos_des_y,cf_second.pos_des_z,cf_second.pos_x,cf_second.pos_y,cf_second.pos_z,cf_second.t
0.000000,0.000000,0.000000,-0.379929,-0.614709,-2.499421,-0.505981,0.314763,0.104875,-0.000000,-0.000000,1.000000,-0.014093,-0.039614,0.842075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014759,-0.010775,1.238815,0.000000
0.000000,0.000000,0.000000,-0.362241,-0.629203,-2.583710,-0.502087,0.303895,0.108401,-0.000000,-0.000000,1.000000,-0.007012,-0.035196,0.843966,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014759,-0.010775,1.238815,0.002000
0.000000,0.000000,0.000000,-0.334147,-0.624418,-2.630169,-0.506521,0.303308,0.109075,-0.000000,-0.000000,1.000000,-0.007012,-0.035196,0.843966,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014759,-0.010775,1.238815,0.004000
0.000000,0.000000,0.000000,-0.322666,-0.651036,-2.701288,-0.511313,0.302658,0.109798,-0.000000,-0.000000,1.000000,-0.007012,-0.035196,0.843966,0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.006000
0.000000,0.000000,0.000000,-0.328159,-0.702230,-2.788895,-0.515211,0.302119,0.110383,-0.000000,-0.000000,1.000000,-0.007012,-0.035196,0.843966,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.008000
0.000000,0.000000,0.000000,-0.341639,-0.737611,-2.859997,-0.517632,0.301287,0.110887,-0.000000,-0.000000,1.000000,-0.006708,-0.034990,0.844035,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.010000
0.000000,0.000000,0.000000,-0.344368,-0.728844,-2.924146,-0.510451,0.292368,0.112679,-0.000000,-0.000000,1.000000,-0.000561,-0.030830,0.845411,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.012000
0.000000,0.000000,0.000000,-0.333480,-0.688344,-2.994604,-0.514323,0.291798,0.113320,-0.000000,-0.000000,1.000000,-0.000561,-0.030830,0.845411,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.014000
0.000000,0.000000,0.000000,-0.329070,-0.648969,-3.043678,-0.518315,0.291200,0.113978,-0.000000,-0.000000,1.000000,-0.000561,-0.030830,0.845411,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014632,-0.010644,1.238703,0.016000
0.000000,0.000000,0.000000,-0.331226,-0.622510,-3.044611,-0.520877,0.289427,0.114059,-0.000000,-0.000000,1.000000,-0.000861,-0.030983,0.845197,0.018000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024684,-0.034313,0.000869,0.000000,-0.000003,1.300000,0.014661,-0.010672,1.238726,0.018000
