scenario,controller,n_robots,vehicle_id,t_start,t_end,n_samples,n_raw,rate_hz_est,nan_fraction,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,pos_peak_m,pos_peak_z,dz_cmd_m,dz_mean_m,dz_err_mean_m,dz_err_rms_m,a_res_rms,a_res_z_mean,a_res_z_rms,a_hat_res_rms,a_hat_vs_a_res_rmse,e_R_rmse,e_R_peak,notes,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,spectrum_ok,t_below_min_safe_s,tau_peak,tau_rms
A1,geometric,2,cf5,0.0,16.102,8052,8052,500.0,0.0,0.21350771717902872,0.049289609071565176,0.05296965892849643,0.2008738284734255,0.26196333610831884,0.244135,,,,,1.93073748642388,-1.636610499875807,1.8258040448189783,0.0,1.93073748642388,0.5043261165219857,0.7352146355486948,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,0,,nan,nan
A1,geometric,2,cf_second,0.0,16.102,8052,8052,500.0,0.0,0.07818168799582123,0.018533763964595943,0.029143294778628304,0.0701394632188368,0.08542046353187269,0.07623500000000005,,,,,0.0,0.0,0.0,0.0,0.0,0.04227809108746515,0.04227809108746515,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,0,,nan,nan
A1,geometric,2,__formation__,,,,,,,,,,,,,0.3,0.42980743318430203,-0.12980743318430205,0.13126415645301998,,,,,,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,0.3915120000000001,0.3916964233510436,0.09169642335104361,,,,,,0.0,,
