# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m1_rpm,cf5.motor_m2,cf5.motor_m2_rpm,cf5.motor_m3,cf5.motor_m3_rpm,cf5.motor_m4,cf5.motor_m4_rpm,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.rpm_m1,cf5.rpm_m2,cf5.rpm_m3,cf5.rpm_m4,cf5.run_tag,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m1_rpm,cf_second.motor_m2,cf_second.motor_m2_rpm,cf_second.motor_m3,cf_second.motor_m3_rpm,cf_second.motor_m4,cf_second.motor_m4_rpm,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.rpm_m1,cf_second.rpm_m2,cf_second.rpm_m3,cf_second.rpm_m4,cf_second.run_tag,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
0.000000,0.129071,0.081839,-1.566454,-0.056715,0.019046,1.315824,-17.483103,50.449491,-1.964616,0.749997,0.000001,1.000000,0.491402,0.081667,-0.323443,-0.196763,0.005292,0.003355,-0.064225,-117.238415,14.047833,78.369150,41408.166776,16211.417334,51369.989787,20057.150747,54004.841823,20080.751670,47318.264249,18613.159930,24.789692,0.000000,0.000000,0.000000,0.000000,-4.443357,16206.975367,19919.236418,20167.631652,18511.284485,1790184438.000000,0.000000,0.000000,0.000000,-0.189426,-0.312695,-0.068076,0.798658,-0.017317,-6.942302,0.829358,0.000000,0.000000,0.000000,0.036456,0.013226,0.998497,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.582594,0.683654,-0.020971,37610.057963,15525.180701,39944.792227,15925.914940,38320.299182,15925.914940,39978.551008,16003.682185,0.306287,0.000000,0.000000,0.000000,0.000000,-0.184549,15564.862887,16136.147694,15920.904359,15986.187050,1790184438.000000,0.000918,0.000064,0.000014,-0.030230,-0.006034,-0.009002,0.775254,0.004943,0.044250,1.222680,-0.159196,-0.306661,-0.059074,0.023404,-0.022260,-0.393322,0.159196,0.306661,0.059074,-0.023404,0.022260,0.393322
0.002000,0.135835,0.075119,-1.562576,-0.054774,0.019079,1.316342,-16.767124,49.189317,-1.975167,0.749997,0.000001,1.000000,0.491363,0.075101,-0.322073,-0.196683,0.005569,0.003080,-0.064066,-114.244369,17.877528,78.448798,41569.256429,16250.450596,51235.611836,19999.510230,53946.132040,20073.616558,47442.878888,18650.914069,24.391627,0.000000,0.000000,0.000000,0.000000,-4.741264,16244.899389,19863.574546,20158.657799,18547.949370,1790184438.000000,0.000000,0.000000,0.000000,-0.198201,-0.304940,-0.068218,0.797631,-0.017763,-6.961962,0.829018,0.000000,0.000000,0.000000,0.036653,0.013366,0.998261,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.585298,0.685999,0.038909,37632.231473,15526.816314,39923.782194,15924.211879,38341.949970,15924.211879,39958.063696,16001.085440,0.304801,0.000000,0.000000,0.000000,0.000000,-0.181770,15563.901754,16135.338319,15920.971807,15986.760357,1790184438.000000,0.000918,0.000064,0.000014,-0.030221,-0.005951,-0.008960,0.775237,0.004943,0.044148,1.222672,-0.167980,-0.298989,-0.059258,0.022395,-0.022706,-0.393653,0.167980,0.298989,0.059258,-0.022395,0.022706,0.393653
0.004000,0.142598,0.068398,-1.558698,-0.052833,0.019112,1.316861,-16.051144,47.929143,-1.985717,0.749997,0.000001,1.000000,0.491324,0.068535,-0.320704,-0.196604,0.005847,0.002804,-0.063907,-111.250324,21.707223,78.528446,41730.346083,16289.483859,51101.233885,19941.869714,53887.422256,20066.481445,47567.493527,18688.668207,23.993562,0.000000,0.000000,0.000000,0.000000,-5.039171,16282.823411,19807.912675,20149.683946,18584.614254,1790184438.000000,0.000000,0.000000,0.000000,-0.206976,-0.297186,-0.068359,0.796605,-0.018209,-6.981621,0.828679,0.000000,0.000000,0.000000,0.036849,0.013506,0.998025,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.588002,0.688344,0.098789,37654.404983,15528.451926,39902.772161,15922.508819,38363.600759,15922.508819,39937.576385,15998.488694,0.303316,0.000000,0.000000,0.000000,0.000000,-0.178990,15562.940621,16134.528944,15921.039255,15987.333665,1790184438.000000,0.000918,0.000064,0.000014,-0.030212,-0.005869,-0.008918,0.775219,0.004944,0.044046,1.222663,-0.176764,-0.291317,-0.059441,0.021386,-0.023153,-0.393984,0.176764,0.291317,0.059441,-0.021386,0.023153,0.393984
0.006000,0.149362,0.061677,-1.554819,-0.050893,0.019144,1.317379,-15.335165,46.668969,-1.996268,0.749997,0.000001,1.000000,0.491286,0.061969,-0.319335,-0.196524,0.006124,0.002529,-0.063748,-108.256279,25.536917,78.608094,41891.435737,16328.517121,50966.855934,19884.229198,53828.712472,20059.346333,47692.108166,18726.422346,23.595496,0.000000,0.000000,0.000000,0.000000,-5.337079,16320.747433,19752.250803,20140.710094,18621.279139,1790184438.000000,0.000000,0.000000,0.000000,-0.215751,-0.289431,-0.068500,0.795578,-0.018655,-7.001281,0.828340,0.000000,0.000000,0.000000,0.037045,0.013645,0.997789,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.590706,0.690689,0.158670,37676.578493,15530.087539,39881.762128,15920.805758,38385.251547,15920.805758,39917.089073,15995.891948,0.301830,0.000000,0.000000,0.000000,0.000000,-0.176210,15561.979487,16133.719568,15921.106703,15987.906972,1790184438.000000,0.000918,0.000064,0.000014,-0.030203,-0.005786,-0.008875,0.775201,0.004945,0.043944,1.222655,-0.185548,-0.283644,-0.059625,0.020377,-0.023599,-0.394315,0.185548,0.283644,0.059625,-0.020377,0.023599,0.394315
0.008000,0.156126,0.054957,-1.550941,-0.048952,0.019177,1.317898,-14.619185,45.408795,-2.006818,0.749997,0.000001,1.000000,0.491247,0.055402,-0.317965,-0.196444,0.006401,0.002253,-0.063589,-105.262234,29.366612,78.687742,42052.525390,16367.550383,50832.477983,19826.588682,53770.002688,20052.211220,47816.722805,18764.176484,23.197431,0.000000,0.000000,0.000000,0.000000,-5.634986,16358.671455,19696.588932,20131.736241,18657.944023,1790184438.000000,0.000000,0.000000,0.000000,-0.224526,-0.281676,-0.068641,0.794552,-0.019101,-7.020940,0.828000,0.000000,0.000000,0.000000,0.037241,0.013785,0.997553,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.593410,0.693035,0.218550,37698.752002,15531.723152,39860.752095,15919.102698,38406.902335,15919.102698,39896.601762,15993.295203,0.300344,0.000000,0.000000,0.000000,0.000000,-0.173430,15561.018354,16132.910193,15921.174151,15988.480280,1790184438.000000,0.000918,0.000064,0.000014,-0.030194,-0.005703,-0.008833,0.775183,0.004945,0.043842,1.222647,-0.194331,-0.275972,-0.059808,0.019368,-0.024046,-0.394646,0.194331,0.275972,0.059808,-0.019368,0.024046,0.394646
0.010000,0.162890,0.048236,-1.547063,-0.047012,0.019210,1.318416,-13.903206,44.148621,-2.017369,0.749997,0.000001,1.000000,0.491209,0.048836,-0.316596,-0.196364,0.006678,0.001978,-0.063430,-102.268188,33.196307,78.767390,42213.615044,16406.583645,50698.100031,19768.948166,53711.292904,20045.076108,47941.337444,18801.930623,22.799366,0.000000,0.000000,0.000000,0.000000,-5.932894,16396.595477,19640.927060,20122.762388,18694.608908,1790184438.000000,0.000000,0.000000,0.000000,-0.233301,-0.273921,-0.068782,0.793525,-0.019547,-7.040600,0.827661,0.000000,0.000000,0.000000,0.037438,0.013924,0.997318,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.596114,0.695380,0.278430,37720.925512,15533.358764,39839.742062,15917.399637,38428.553124,15917.399637,39876.114451,15990.698457,0.298858,0.000000,0.000000,0.000000,0.000000,-0.170650,15560.057221,16132.100818,15921.241599,15989.053587,1790184438.000000,0.000918,0.000064,0.000014,-0.030185,-0.005621,-0.008791,0.775166,0.004946,0.043740,1.222638,-0.203115,-0.268300,-0.059992,0.018360,-0.024493,-0.394978,0.203115,0.268300,0.059992,-0.018360,0.024493,0.394978
0.012000,0.169654,0.041516,-1.543185,-0.045071,0.019242,1.318935,-13.187227,42.888447,-2.027920,0.749997,0.000001,1.000000,0.491170,0.042270,-0.315227,-0.196284,0.006956,0.001702,-0.063271,-99.274143,37.026002,78.847038,42374.704697,16445.616907,50563.722080,19711.307649,53652.583121,20037.940995,48065.952083,18839.684761,22.401301,0.000000,0.000000,0.000000,0.000000,-6.230801,16434.519499,19585.265188,20113.788535,18731.273792,1790184438.000000,0.000000,0.000000,0.000000,-0.242075,-0.266166,-0.068924,0.792499,-0.019993,-7.060259,0.827321,0.000000,0.000000,0.000000,0.037634,0.014064,0.997082,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.598818,0.697725,0.338310,37743.099022,15534.994377,39818.732029,15915.696577,38450.203912,15915.696577,39855.627139,15988.101711,0.297372,0.000000,0.000000,0.000000,0.000000,-0.167870,15559.096088,16131.291443,15921.309046,15989.626895,1790184438.000000,0.000918,0.000064,0.000014,-0.030176,-0.005538,-0.008748,0.775148,0.004946,0.043638,1.222630,-0.211899,-0.260628,-0.060175,0.017351,-0.024939,-0.395309,0.211899,0.260628,0.060175,-0.017351,0.024939,0.395309
0.014000,0.176417,0.034795,-1.539306,-0.043131,0.019275,1.319453,-12.471247,41.628273,-2.038470,0.749997,0.000001,1.000000,0.491131,0.035704,-0.313857,-0.196204,0.007233,0.001427,-0.063112,-96.280098,40.855697,78.926686,42535.794351,16484.650170,50429.344129,19653.667133,53593.873337,20030.805883,48190.566722,18877.438899,22.003236,0.000000,0.000000,0.000000,0.000000,-6.528709,16472.443521,19529.603317,20104.814682,18767.938677,1790184438.000000,0.000000,0.000000,0.000000,-0.250850,-0.258411,-0.069065,0.791473,-0.020439,-7.079919,0.826982,0.000000,0.000000,0.000000,0.037830,0.014203,0.996846,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.601523,0.700070,0.398191,37765.272532,15536.629989,39797.721996,15913.993517,38471.854700,15913.993517,39835.139828,15985.504966,0.295886,0.000000,0.000000,0.000000,0.000000,-0.165091,15558.134955,16130.482067,15921.376494,15990.200202,1790184438.000000,0.000918,0.000064,0.000014,-0.030167,-0.005456,-0.008706,0.775130,0.004947,0.043535,1.222621,-0.220683,-0.252956,-0.060359,0.016342,-0.025386,-0.395640,0.220683,0.252956,0.060359,-0.016342,0.025386,0.395640
0.016000,0.183181,0.028074,-1.535428,-0.041190,0.019308,1.319972,-11.755268,40.368099,-2.049021,0.749997,0.000001,1.000000,0.491093,0.029138,-0.312488,-0.196125,0.007510,0.001151,-0.062953,-93.286053,44.685392,79.006334,42696.884004,16523.683432,50294.966178,19596.026617,53535.163553,20023.670771,48315.181361,18915.193038,21.605171,0.000000,0.000000,0.000000,0.000000,-6.826616,16510.367543,19473.941445,20095.840829,18804.603562,1790184438.000000,0.000000,0.000000,0.000000,-0.259625,-0.250656,-0.069206,0.790446,-0.020885,-7.099578,0.826642,0.000000,0.000000,0.000000,0.038026,0.014343,0.996610,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.604227,0.702415,0.458071,37787.446042,15538.265602,39776.711964,15912.290456,38493.505489,15912.290456,39814.652517,15982.908220,0.294400,0.000000,0.000000,0.000000,0.000000,-0.162311,15557.173822,16129.672692,15921.443942,15990.773510,1790184438.000000,0.000918,0.000064,0.000014,-0.030158,-0.005373,-0.008664,0.775113,0.004948,0.043433,1.222613,-0.229467,-0.245283,-0.060542,0.015333,-0.025832,-0.395971,0.229467,0.245283,0.060542,-0.015333,0.025832,0.395971
0.018000,0.189945,0.021354,-1.531550,-0.039249,0.019340,1.320490,-11.039288,39.107925,-2.059571,0.749997,0.000001,1.000000,0.491054,0.022572,-0.311118,-0.196045,0.007788,0.000876,-0.062794,-90.292007,48.515087,79.085982,42857.973658,16562.716694,50160.588227,19538.386101,53476.453769,20016.535658,48439.796000,18952.947176,21.207106,0.000000,0.000000,0.000000,0.000000,-7.124523,16548.291565,19418.279573,20086.866976,18841.268446,1790184438.000000,0.000000,0.000000,0.000000,-0.268400,-0.242901,-0.069347,0.789420,-0.021331,-7.119237,0.826303,0.000000,0.000000,0.000000,0.038223,0.014483,0.996374,-1.329666,-1.384623,-0.192370,0.749998,-0.000001,1.300000,0.015360,-0.015356,-0.000280,0.000166,0.000000,0.000000,0.000000,1.606931,0.704761,0.517951,37809.619551,15539.901214,39755.701931,15910.587396,38515.156277,15910.587396,39794.165205,15980.311475,0.292915,0.000000,0.000000,0.000000,0.000000,-0.159531,15556.212689,16128.863317,15921.511390,15991.346817,1790184438.000000,0.000918,0.000064,0.000014,-0.030149,-0.005290,-0.008622,0.775095,0.004948,0.043331,1.222605,-0.238251,-0.237611,-0.060726,0.014325,-0.026279,-0.396302,0.238251,0.237611,0.060726,-0.014325,0.026279,0.396302
