time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.4724,-0.2620,0.0096,0.4390,-0.2384,0.0009,-0.12,0.00,-0.03,0,0.000,0.093,0.005,0.174,0.000,0.000,0.000,0.000,0.000,0.000
0,0.4768,-0.2644,0.0096,0.4409,-0.2394,0.0010,-0.12,0.00,-0.03,0,0.000,-0.077,-0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000
0,0.4812,-0.2668,0.0096,0.4430,-0.2402,0.0009,-0.12,0.00,-0.03,0,0.000,-0.266,0.179,0.107,0.000,0.000,0.000,0.000,0.000,0.000
0,0.4856,-0.2692,0.0097,0.4451,-0.2412,0.0008,-0.11,-0.01,-0.03,0,0.000,-0.070,0.009,0.051,0.000,0.000,0.000,0.000,0.000,0.000
0,0.4901,-0.2716,0.0097,0.4471,-0.2422,0.0008,-0.11,-0.01,-0.03,0,0.000,-0.162,-0.171,-0.104,0.000,0.000,0.000,0.000,0.000,0.000
0,0.4992,-0.2765,0.0077,0.4537,-0.2456,-0.0092,-0.12,-0.01,-0.03,0,0.000,-0.360,-0.133,-0.119,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5037,-0.2790,0.0076,0.4559,-0.2468,-0.0090,-0.12,-0.01,-0.03,0,0.000,0.106,0.153,0.013,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5083,-0.2814,0.0076,0.4578,-0.2480,-0.0088,-0.12,-0.00,-0.03,0,0.000,-0.165,0.334,-0.236,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5129,-0.2839,0.0075,0.4597,-0.2490,-0.0087,-0.12,-0.00,-0.03,0,0.000,-0.217,0.045,0.200,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5175,-0.2864,0.0074,0.4617,-0.2500,-0.0085,-0.12,-0.00,-0.03,0,0.000,-0.022,0.012,0.235,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5188,-0.2872,0.0084,0.4607,-0.2494,-0.0026,-0.12,-0.00,-0.03,0,0.000,-0.017,-0.038,-0.050,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5235,-0.2897,0.0084,0.4629,-0.2504,-0.0025,-0.12,-0.00,-0.03,0,0.000,-0.254,0.057,0.217,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5281,-0.2922,0.0084,0.4649,-0.2516,-0.0026,-0.12,-0.01,-0.03,0,0.000,0.034,-0.154,0.177,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5328,-0.2947,0.0083,0.4669,-0.2527,-0.0026,-0.12,-0.01,-0.03,0,0.000,-0.164,-0.110,-0.048,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5374,-0.2973,0.0083,0.4689,-0.2537,-0.0027,-0.13,-0.01,-0.03,0,0.000,-0.077,0.124,-0.057,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5412,-0.2993,0.0086,0.4700,-0.2543,-0.0013,-0.12,-0.01,-0.03,0,0.000,-0.285,0.021,0.180,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5459,-0.3019,0.0086,0.4720,-0.2553,-0.0014,-0.13,-0.01,-0.03,0,0.000,-0.103,0.283,0.119,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5507,-0.3044,0.0086,0.4742,-0.2565,-0.0014,-0.13,-0.01,-0.03,0,0.000,-0.244,0.416,0.002,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5554,-0.3070,0.0085,0.4764,-0.2576,-0.0012,-0.13,-0.01,-0.03,0,0.000,-0.022,-0.312,-0.080,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5602,-0.3096,0.0085,0.4785,-0.2587,-0.0012,-0.13,-0.01,-0.03,0,0.000,-0.078,-0.066,0.427,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5644,-0.3118,0.0087,0.4799,-0.2592,-0.0002,-0.13,-0.01,-0.03,0,0.000,-0.184,-0.190,-0.099,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5692,-0.3144,0.0087,0.4818,-0.2602,-0.0001,-0.13,-0.01,-0.03,0,0.000,0.126,0.255,-0.022,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5740,-0.3170,0.0087,0.4839,-0.2613,-0.0001,-0.13,-0.01,-0.03,0,0.000,0.071,0.257,-0.269,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5788,-0.3197,0.0087,0.4861,-0.2623,-0.0002,-0.13,-0.01,-0.03,0,0.000,-0.195,-0.119,-0.017,0.000,0.000,0.000,0.000,0.000,0.000
0,0.5837,-0.3223,0.0087,0.4881,-0.2632,-0.0000,-0.13,-0.01,-0.03,0,0.000,-0.063,-0.395,0.124,0.000,0.000,0.000,0.000,0.000,0.000
