time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
0,0.1563,-0.4040,0.0076,0.0047,-0.0048,-0.0051,0.07,0.71,-107.77,0,0.000,-0.187,-0.272,-0.001,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1547,-0.4035,0.0075,-0.0038,-0.0017,-0.0049,0.09,0.69,-107.67,0,0.000,-0.139,0.048,-0.033,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1563,-0.4040,0.0075,0.0047,-0.0041,-0.0049,0.09,0.70,-107.58,0,0.000,-0.025,-0.191,-0.104,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1567,-0.4025,0.0069,0.0073,0.0042,-0.0083,0.14,0.69,-107.49,0,0.000,-0.063,-0.218,0.191,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1562,-0.4028,0.0068,0.0040,0.0023,-0.0084,0.15,0.72,-107.40,0,0.000,-0.046,-0.044,-0.260,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1563,-0.4024,0.0067,0.0046,0.0046,-0.0087,0.12,0.67,-107.31,0,0.000,0.107,0.171,-0.246,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1552,-0.4023,0.0066,-0.0018,0.0050,-0.0087,0.06,0.63,-107.21,0,0.000,0.099,-0.130,-0.092,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1549,-0.4015,0.0065,-0.0029,0.0089,-0.0089,0.06,0.66,-107.03,0,0.000,-0.196,-0.359,0.078,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1553,-0.4027,0.0065,-0.0009,0.0020,-0.0089,0.07,0.63,-107.03,0,0.000,0.006,0.157,-0.329,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1563,-0.4040,0.0070,0.0047,-0.0047,-0.0055,0.09,0.72,-106.85,0,0.000,0.061,-0.355,-0.349,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1565,-0.4033,0.0070,0.0057,-0.0013,-0.0054,0.10,0.71,-106.85,0,0.000,0.027,-0.078,0.057,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1563,-0.4040,0.0069,0.0045,-0.0047,-0.0052,0.09,0.67,-106.66,0,0.000,-0.183,-0.039,0.369,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1564,-0.4019,0.0069,0.0053,0.0061,-0.0048,0.13,0.68,-106.66,0,0.000,-0.135,-0.096,0.166,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1561,-0.4021,0.0065,0.0038,0.0050,-0.0065,0.12,0.63,-106.48,0,0.000,-0.111,-0.239,0.121,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1561,-0.4030,0.0065,0.0035,-0.0003,-0.0063,0.12,0.67,-106.48,0,0.000,-0.016,-0.013,-0.062,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1551,-0.4025,0.0064,-0.0017,0.0024,-0.0062,0.08,0.68,-106.29,0,0.000,0.151,-0.066,0.039,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1550,-0.4036,0.0063,-0.0020,-0.0036,-0.0062,0.07,0.63,-106.29,0,0.000,-0.021,-0.195,-0.002,0.000,0.000,0.000,0.000,0.000,0.000
0,0.1553,-0.4028,0.0063,-0.0006,0.0009,-0.0064,0.07,0.66,-106.20,0,0.000,-0.337,-0.036,-0.089,0.000,0.000,0.000,0.000,0.000,0.000
